VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,CLINTON,BCPERSON,XWAY2000,RELRIGHT,X6VOTE,FINSIT,JOBPERS,PARTYID,RELIGION,INCOME,PHIL3,OVER65,STATE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,19.0,34.0,52.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,30-50K,MODERATE,18-64,STATE,CAJUNCOUNTRY,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,1.077
STATE ONLY,19.0,34.0,53.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,DISAPPR,UNFAVORABLE,GORE,NO,NOVOTE,WORSE,DIS/UNFAV,DEMOCRAT,CATHOLIC,30-50K,LIBERAL,18-64,STATE,CAJUNCOUNTRY,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,0.89
STATE ONLY,19.0,40.0,1.0,FIRST CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,MODERATE,18-64,STATE,NEWORLEANS,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.2750000000000001
STATE ONLY,19.0,40.0,2.0,FIRST CALL,50-59,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,GORE,YES,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,CATHOLIC,50-75K,CONSERV,18-64,STATE,NEWORLEANS,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,1.239
STATE ONLY,19.0,40.0,3.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,WORSE,DIS/UNFAV,REPUBLCN,CATHOLIC,30-50K,CONSERV,18-64,STATE,NEWORLEANS,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,1.412
STATE ONLY,19.0,40.0,4.0,FIRST CALL,40-44,WHITE,MALE,BUSH,APPROVE,FAVORABLE,BUSH,NO,CLINTON,SAME,APP/FAV,INDEPEND,CATHOLIC,50-75K,MODERATE,18-64,STATE,NEWORLEANS,30-44,40-49,IND/OTHER,40-49,CATHOLIC,,,1.2750000000000001
STATE ONLY,19.0,40.0,5.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,30-50K,CONSERV,18-64,STATE,NEWORLEANS,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,,,1.412
STATE ONLY,19.0,40.0,6.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,NOVOTE,SAME,APP/UNFAV,DEMOCRAT,CATHOLIC,LESS15K,LIBERAL,18-64,STATE,NEWORLEANS,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,1.375
STATE ONLY,19.0,40.0,7.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,CLINTON,WORSE,DIS/UNFAV,DEMOCRAT,CATHOLIC,30-50K,MODERATE,18-64,STATE,NEWORLEANS,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,1.412
STATE ONLY,19.0,40.0,8.0,FIRST CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,CATHOLIC,75-100K,MODERATE,18-64,STATE,NEWORLEANS,30-44,40-49,IND/OTHER,40-49,CATHOLIC,,,1.2750000000000001
STATE ONLY,19.0,40.0,9.0,FIRST CALL,30-39,BLACK,MALE,BUSH,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,NEWORLEANS,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.418
STATE ONLY,19.0,40.0,10.0,FIRST CALL,30-39,HISP,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,30-50K,CONSERV,18-64,STATE,NEWORLEANS,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,1.418
STATE ONLY,19.0,40.0,11.0,FIRST CALL,40-44,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,NOVOTE,BETTER,APP/UNFAV,INDEPEND,CATHOLIC,15-30K,MODERATE,18-64,STATE,NEWORLEANS,30-44,40-49,IND/OTHER,40-49,CATHOLIC,,,1.2750000000000001
STATE ONLY,19.0,40.0,12.0,FIRST CALL,18-24,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,NEWORLEANS,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.6340000000000001
STATE ONLY,19.0,40.0,13.0,FIRST CALL,65-74,BLACK,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,INDEPEND,CATHOLIC,,MODERATE,65+,STATE,NEWORLEANS,60+,60+,IND/OTHER,65+,CATHOLIC,,,1.965
STATE ONLY,19.0,40.0,14.0,SECOND CALL,40-44,BLACK,MALE,GORE,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,50-75K,CONSERV,18-64,STATE,NEWORLEANS,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,,1.3800000000000001
STATE ONLY,19.0,40.0,15.0,SECOND CALL,50-59,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,SAME,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,NEWORLEANS,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.3800000000000001
STATE ONLY,19.0,40.0,16.0,SECOND CALL,30-39,WHITE,MALE,BUCHANAN,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,,CONSERV,18-64,STATE,NEWORLEANS,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.34500000000000003
STATE ONLY,19.0,40.0,17.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,LESS15K,MODERATE,18-64,STATE,NEWORLEANS,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,,,1.412
STATE ONLY,19.0,40.0,18.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,NEWORLEANS,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.412
STATE ONLY,19.0,40.0,19.0,SECOND CALL,60-64,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,INDEPEND,CATHOLIC,15-30K,MODERATE,18-64,STATE,NEWORLEANS,60+,60+,IND/OTHER,50-64,CATHOLIC,,,1.814
STATE ONLY,19.0,40.0,20.0,SECOND CALL,60-64,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,CLINTON,WORSE,DIS/UNFAV,DEMOCRAT,CATHOLIC,30-50K,MODERATE,18-64,STATE,NEWORLEANS,60+,60+,DEMOCRAT,50-64,CATHOLIC,,,1.814
STATE ONLY,19.0,40.0,21.0,SECOND CALL,60-64,,FEMALE,BUSH,APPROVE,FAVORABLE,BUSH,YES,CLINTON,SAME,APP/FAV,INDEPEND,OTHERCHRIST,LESS15K,CONSERV,18-64,STATE,NEWORLEANS,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,1.814
STATE ONLY,19.0,40.0,22.0,SECOND CALL,75+,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,15-30K,LIBERAL,65+,STATE,NEWORLEANS,60+,60+,DEMOCRAT,65+,CATHOLIC,,,1.592
STATE ONLY,19.0,40.0,23.0,SECOND CALL,30-39,WHITE,MALE,BUSH,APPROVE,FAVORABLE,BUSH,NO,DOLE,BETTER,APP/FAV,REPUBLCN,CATHOLIC,OVER100K,MODERATE,18-64,STATE,NEWORLEANS,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,1.2750000000000001
STATE ONLY,19.0,40.0,24.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,REPUBLCN,CATHOLIC,15-30K,CONSERV,18-64,STATE,NEWORLEANS,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,,1.375
STATE ONLY,19.0,40.0,25.0,SECOND CALL,75+,WHITE,FEMALE,GORE,APPROVE,OMITS,GORE,YES,CLINTON,BETTER,OMITS,DEMOCRAT,PROTESTANT,30-50K,CONSERV,65+,STATE,NEWORLEANS,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.764
STATE ONLY,19.0,40.0,26.0,SECOND CALL,65-74,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,LESS15K,MODERATE,65+,STATE,NEWORLEANS,60+,60+,DEMOCRAT,65+,CATHOLIC,,,1.592
STATE ONLY,19.0,40.0,27.0,SECOND CALL,60-64,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,NOVOTE,WORSE,DIS/UNFAV,INDEPEND,PROTESTANT,50-75K,,18-64,STATE,NEWORLEANS,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,1.814
STATE ONLY,19.0,40.0,28.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,30-50K,CONSERV,18-64,STATE,NEWORLEANS,18-29,18-24,REPUBLICAN,18-24,CATHOLIC,,,1.6340000000000001
STATE ONLY,19.0,40.0,29.0,THIRD CALL,75+,WHITE,MALE,GORE,APPROVE,FAVORABLE,BUSH,NO,CLINTON,BETTER,APP/FAV,REPUBLCN,CATHOLIC,30-50K,MODERATE,65+,STATE,NEWORLEANS,60+,60+,REPUBLICAN,65+,CATHOLIC,,,1.592
STATE ONLY,19.0,40.0,30.0,THIRD CALL,45-49,WHITE,MALE,BUSH,APPROVE,FAVORABLE,BUSH,NO,OTHER,SAME,APP/FAV,DEMOCRAT,CATHOLIC,50-75K,CONSERV,18-64,STATE,NEWORLEANS,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,1.2750000000000001
STATE ONLY,19.0,40.0,31.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,DISAPPR,UNFAVORABLE,GORE,YES,NOVOTE,BETTER,DIS/UNFAV,DEMOCRAT,OTHERCHRIST,15-30K,LIBERAL,18-64,STATE,NEWORLEANS,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,1.591
STATE ONLY,19.0,40.0,32.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,CLINTON,BETTER,DIS/UNFAV,DEMOCRAT,CATHOLIC,30-50K,LIBERAL,18-64,STATE,NEWORLEANS,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,1.412
STATE ONLY,19.0,40.0,33.0,THIRD CALL,45-49,WHITE,MALE,BUSH,APPROVE,FAVORABLE,BUSH,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,CATHOLIC,75-100K,CONSERV,18-64,STATE,NEWORLEANS,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,1.2750000000000001
STATE ONLY,19.0,40.0,34.0,THIRD CALL,30-39,WHITE,FEMALE,BUCHANAN,DISAPPR,UNFAVORABLE,BUSH,NO,CLINTON,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,,MODERATE,18-64,STATE,NEWORLEANS,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.382
STATE ONLY,19.0,40.0,35.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,CATHOLIC,15-30K,MODERATE,18-64,STATE,NEWORLEANS,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,1.375
STATE ONLY,19.0,40.0,36.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,OMITS,WORSE,APP/UNFAV,DEMOCRAT,CATHOLIC,LESS15K,MODERATE,18-64,STATE,NEWORLEANS,60+,60+,DEMOCRAT,50-64,CATHOLIC,,,1.764
STATE ONLY,19.0,40.0,37.0,THIRD CALL,30-39,BLACK,MALE,GORE,APPROVE,UNFAVORABLE,GORE,YES,CLINTON,BETTER,APP/UNFAV,INDEPEND,OTHERCHRIST,75-100K,MODERATE,18-64,STATE,NEWORLEANS,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,1.3800000000000001
STATE ONLY,19.0,40.0,38.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,OTHERCHRIST,75-100K,MODERATE,18-64,STATE,NEWORLEANS,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.53
STATE ONLY,19.0,40.0,39.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,CLINTON,BETTER,APP/UNFAV,INDEPEND,NONE,75-100K,MODERATE,18-64,STATE,NEWORLEANS,45-59,40-49,IND/OTHER,40-49,NONE,,,1.412
STATE ONLY,19.0,40.0,40.0,THIRD CALL,25-29,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,CATHOLIC,30-50K,MODERATE,18-64,STATE,NEWORLEANS,18-29,25-29,IND/OTHER,25-29,CATHOLIC,,,1.473
STATE ONLY,19.0,40.0,41.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,CATHOLIC,15-30K,MODERATE,18-64,STATE,NEWORLEANS,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,1.412
STATE ONLY,19.0,40.0,42.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,APPROVE,FAVORABLE,BUSH,YES,DOLE,BETTER,APP/FAV,INDEPEND,PROTESTANT,15-30K,,18-64,STATE,NEWORLEANS,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.412
STATE ONLY,19.0,40.0,43.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,OTHER,WORSE,DIS/UNFAV,REPUBLCN,CATHOLIC,30-50K,CONSERV,18-64,STATE,NEWORLEANS,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,,,1.412
STATE ONLY,19.0,40.0,44.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,OMITS,CLINTON,SAME,APP/UNFAV,INDEPEND,CATHOLIC,15-30K,CONSERV,18-64,STATE,NEWORLEANS,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,1.375
STATE ONLY,19.0,40.0,45.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,OMITS,CLINTON,BETTER,DIS/UNFAV,,CATHOLIC,,MODERATE,18-64,STATE,NEWORLEANS,45-59,40-49,,40-49,CATHOLIC,,,1.412
STATE ONLY,19.0,40.0,46.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,75-100K,CONSERV,18-64,STATE,NEWORLEANS,60+,60+,DEMOCRAT,50-64,CATHOLIC,,,1.764
STATE ONLY,19.0,40.0,47.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,75-100K,CONSERV,18-64,STATE,NEWORLEANS,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,,1.412
STATE ONLY,19.0,40.0,48.0,THIRD CALL,45-49,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,ELSE,30-50K,MODERATE,18-64,STATE,NEWORLEANS,45-59,40-49,DEMOCRAT,40-49,OTHER,,,1.53
STATE ONLY,19.0,40.0,49.0,THIRD CALL,45-49,HISP,,BUSH,APPROVE,FAVORABLE,BUSH,YES,CLINTON,BETTER,APP/FAV,REPUBLCN,OTHERCHRIST,30-50K,LIBERAL,18-64,STATE,NEWORLEANS,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.418
STATE ONLY,19.0,44.0,1.0,FIRST CALL,30-39,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,CLINTON,BETTER,APP/UNFAV,REPUBLCN,CATHOLIC,75-100K,MODERATE,18-64,STATE,NEWORLEANS,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.376
STATE ONLY,19.0,44.0,2.0,FIRST CALL,30-39,WHITE,MALE,NADER,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,NO,NOVOTE,SAME,DIS/UNFAV,INDEPEND,CATHOLIC,30-50K,MODERATE,18-64,STATE,NEWORLEANS,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,0.648
STATE ONLY,19.0,44.0,3.0,FIRST CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,OVER100K,CONSERV,18-64,STATE,NEWORLEANS,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,,0.376
STATE ONLY,19.0,44.0,4.0,FIRST CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,PEROT,WORSE,DIS/UNFAV,REPUBLCN,CATHOLIC,30-50K,CONSERV,18-64,STATE,NEWORLEANS,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.376
STATE ONLY,19.0,44.0,5.0,FIRST CALL,25-29,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,DOLE,BETTER,APP/UNFAV,REPUBLCN,CATHOLIC,50-75K,CONSERV,18-64,STATE,NEWORLEANS,18-29,25-29,REPUBLICAN,25-29,CATHOLIC,,,0.48
STATE ONLY,19.0,44.0,6.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,MODERATE,18-64,STATE,NEWORLEANS,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.417
STATE ONLY,19.0,44.0,7.0,FIRST CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,CATHOLIC,15-30K,MODERATE,18-64,STATE,NEWORLEANS,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,0.376
STATE ONLY,19.0,44.0,8.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,15-30K,CONSERV,18-64,STATE,NEWORLEANS,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,,,0.417
STATE ONLY,19.0,44.0,9.0,FIRST CALL,25-29,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,75-100K,CONSERV,18-64,STATE,NEWORLEANS,18-29,25-29,REPUBLICAN,25-29,CATHOLIC,,,0.435
STATE ONLY,19.0,44.0,10.0,FIRST CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,50-75K,CONSERV,18-64,STATE,NEWORLEANS,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.376
STATE ONLY,19.0,44.0,11.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,DOLE,BETTER,APP/UNFAV,DEMOCRAT,NONE,50-75K,MODERATE,18-64,STATE,NEWORLEANS,30-44,40-49,DEMOCRAT,40-49,NONE,,,0.405
STATE ONLY,19.0,44.0,12.0,SECOND CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,,CONSERV,18-64,STATE,NEWORLEANS,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,,,0.376
STATE ONLY,19.0,44.0,13.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,OVER100K,CONSERV,18-64,STATE,NEWORLEANS,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,,,0.417
STATE ONLY,19.0,44.0,14.0,SECOND CALL,50-59,WHITE,MALE,BUSH,APPROVE,FAVORABLE,BUSH,NO,CLINTON,SAME,APP/FAV,INDEPEND,PROTESTANT,15-30K,MODERATE,18-64,STATE,NEWORLEANS,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.376
STATE ONLY,19.0,44.0,15.0,SECOND CALL,30-39,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,DOLE,BETTER,APP/UNFAV,REPUBLCN,CATHOLIC,50-75K,CONSERV,18-64,STATE,NEWORLEANS,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.376
STATE ONLY,19.0,44.0,16.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,OMITS,OMITS,BUSH,OMITS,DOLE,SAME,OMITS,REPUBLCN,CATHOLIC,,MODERATE,18-64,STATE,NEWORLEANS,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.417
STATE ONLY,19.0,44.0,17.0,SECOND CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,CONSERV,18-64,STATE,NEWORLEANS,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.376
STATE ONLY,19.0,44.0,18.0,SECOND CALL,45-49,,FEMALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,DOLE,SAME,APP/UNFAV,DEMOCRAT,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,NEWORLEANS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.417
STATE ONLY,19.0,44.0,19.0,SECOND CALL,75+,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,15-30K,MODERATE,65+,STATE,NEWORLEANS,60+,60+,REPUBLICAN,65+,CATHOLIC,,,0.481
STATE ONLY,19.0,44.0,20.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NOVOTE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,MODERATE,18-64,STATE,NEWORLEANS,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.48
STATE ONLY,19.0,44.0,21.0,SECOND CALL,60-64,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,INDEPEND,NONE,30-50K,LIBERAL,18-64,STATE,NEWORLEANS,60+,60+,IND/OTHER,50-64,NONE,,,0.468
STATE ONLY,19.0,44.0,22.0,SECOND CALL,65-74,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,YES,DOLE,SAME,APP/UNFAV,REPUBLCN,CATHOLIC,,CONSERV,65+,STATE,NEWORLEANS,60+,60+,REPUBLICAN,65+,CATHOLIC,,,0.481
STATE ONLY,19.0,44.0,23.0,SECOND CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,INDEPEND,PROTESTANT,,CONSERV,18-64,STATE,NEWORLEANS,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.376
STATE ONLY,19.0,44.0,24.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,CLINTON,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,MODERATE,65+,STATE,NEWORLEANS,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.533
STATE ONLY,19.0,44.0,25.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,15-30K,CONSERV,18-64,STATE,NEWORLEANS,18-29,18-24,REPUBLICAN,18-24,CATHOLIC,,,0.48
STATE ONLY,19.0,44.0,26.0,SECOND CALL,60-64,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,50-75K,CONSERV,18-64,STATE,NEWORLEANS,60+,60+,REPUBLICAN,50-64,CATHOLIC,,,0.481
STATE ONLY,19.0,44.0,27.0,SECOND CALL,65-74,WHITE,MALE,OTHER,APPROVE,UNFAVORABLE,BUSH,NO,CLINTON,BETTER,APP/UNFAV,INDEPEND,OTHERCHRIST,30-50K,MODERATE,65+,STATE,NEWORLEANS,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,0.47100000000000003
STATE ONLY,19.0,44.0,28.0,SECOND CALL,50-59,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,PEROT,SAME,APP/UNFAV,INDEPEND,CATHOLIC,50-75K,MODERATE,18-64,STATE,NEWORLEANS,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,0.366
STATE ONLY,19.0,44.0,29.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,APPROVE,OMITS,GORE,NO,CLINTON,BETTER,OMITS,DEMOCRAT,CATHOLIC,,LIBERAL,18-64,STATE,NEWORLEANS,60+,60+,DEMOCRAT,50-64,CATHOLIC,,,0.519
STATE ONLY,19.0,44.0,30.0,SECOND CALL,60-64,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,REPUBLCN,CATHOLIC,50-75K,MODERATE,18-64,STATE,NEWORLEANS,60+,60+,REPUBLICAN,50-64,CATHOLIC,,,0.468
STATE ONLY,19.0,44.0,31.0,SECOND CALL,75+,WHITE,MALE,BUSH,APPROVE,FAVORABLE,BUSH,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,PROTESTANT,LESS15K,CONSERV,65+,STATE,NEWORLEANS,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.481
