ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENVT10,GOVVT10,HOUVT10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,CHILD,GOVTDO10,HEALTHCARE10,NECWORRY,OBAMA4,TEAPARTY,TRACK,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,WHNCLINC,XTEAPARTYID,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
890495.0, Vermont,37.0,Call 2,Complete,Election day exit poll,0.76684707403183,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,60-64,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,No,Government should do more to solve problems,Expand it,Somewhat worried,Strongly approve,Strongly oppose,Seriously off on the wrong track,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5001.0
902155.0, Vermont,23.0,Call 3,Complete,Election day exit poll,0.528437376022339,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,65 or over,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,No,Government should do more to solve problems,Expand it,Not too worried,Strongly approve,Strongly oppose,Generally going in the right direction,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,Not worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,State questionnaire,Suburbs,Suburbs,1.0,4.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,5445.0
890464.0, Vermont,14.0,Call 2,Complete,Election day exit poll,1.09048748016357,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,60-64,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,No,Government should do more to solve problems,Expand it,Very worried,Somewhat approve,Somewhat support,Seriously off on the wrong track,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Support,No,Tea Party supporters,State questionnaire,Rural,Small Cities/Rural,1.0,1.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale,5860.0
902125.0, Vermont,37.0,Call 3,Complete,Election day exit poll,0.806684076786041,Patrick Leahy,Peter Shumlin,Peter Welch,Male,White,30-39,Something else,Liberal,"$50,000-$74,999",College graduate,No,No,Government should do more to solve problems,Expand it,Very worried,Strongly approve,Strongly oppose,Seriously off on the wrong track,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Oppose,No,Non-Tea Party supporters and Independents/Something else,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5001.0
906783.0, Vermont,56.0,Call 3,Complete,Election day exit poll,1.23549818992615,Patrick Leahy,Peter Shumlin,Peter Welch,Male,White,30-39,Democrat,Liberal,"$75,000-$99,999",High school graduate,No,No,Government should do more to solve problems,Expand it,Somewhat worried,Somewhat approve,Somewhat oppose,Generally going in the right direction,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5491.0
890416.0, Vermont,74.0,Call 2,Complete,Election day exit poll,0.756191968917847,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,50-59,Democrat,Liberal,,College graduate,No,No,Government is doing too many things better left to businesses and individuals,Expand it,Somewhat worried,Strongly approve,Neutral,Seriously off on the wrong track,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Women without children,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Neutral,,Non-Tea Party supporters and Democrats,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale,5156.0
892747.0, Vermont,28.0,Call 2,Complete,Election day exit poll,0.907077074050903,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,30-39,Democrat,Liberal,"Under $30,000",Postgraduate study,No,No,Government should do more to solve problems,Expand it,Somewhat worried,Strongly approve,Strongly oppose,Generally going in the right direction,Obama,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Very upscale,5452.0
874081.0, Vermont,59.0,Call 1,Complete,Election day exit poll,0.743588745594025,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,45-49,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,No,Government is doing too many things better left to businesses and individuals,Leave it as is,Not too worried,Somewhat approve,Neutral,Generally going in the right direction,Obama,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,Not worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Neutral,Yes,Non-Tea Party supporters and Democrats,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5346.0
874079.0, Vermont,59.0,Call 1,Complete,Election day exit poll,0.743588745594025,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,45-49,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,No,Government is doing too many things better left to businesses and individuals,Leave it as is,Not too worried,Somewhat approve,Neutral,Generally going in the right direction,Obama,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,Not worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Neutral,Yes,Non-Tea Party supporters and Democrats,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5346.0
904388.0, Vermont,28.0,Call 3,Complete,Election day exit poll,0.95110011100769,Patrick Leahy,Peter Shumlin,Peter Welch,Male,White,25-29,Democrat,Liberal,"$50,000-$74,999",College graduate,No,No,Government should do more to solve problems,Expand it,Somewhat worried,Strongly approve,Strongly oppose,Generally going in the right direction,Obama,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Very upscale,5452.0
904386.0, Vermont,28.0,Call 3,Complete,Election day exit poll,0.95110011100769,Patrick Leahy,Peter Shumlin,Peter Welch,Male,White,25-29,Democrat,Liberal,"$50,000-$74,999",College graduate,No,No,Government should do more to solve problems,Expand it,Somewhat worried,Strongly approve,Strongly oppose,Generally going in the right direction,Obama,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Very upscale,5452.0
874022.0, Vermont,23.0,Call 1,Complete,Election day exit poll,0.51240998506546,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,50-59,Democrat,Liberal,"$200,000 or more",College graduate,No,No,Government should do more to solve problems,Expand it,Somewhat worried,Strongly approve,Strongly oppose,Generally going in the right direction,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,State questionnaire,Suburbs,Suburbs,1.0,4.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,5445.0
904347.0, Vermont,44.0,Call 3,Complete,Election day exit poll,1.13659822940826,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,65 or over,Democrat,Liberal,"Under $30,000",High school graduate,No,No,Government should do more to solve problems,Expand it,Somewhat worried,Strongly approve,Neutral,Generally going in the right direction,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Neutral,Yes,Non-Tea Party supporters and Democrats,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,5733.0
906676.0, Vermont,56.0,Call 3,Complete,Election day exit poll,1.23549818992615,Patrick Leahy,Peter Shumlin,Peter Welch,Male,White,30-39,Independent,Liberal,"$30,000-$49,999",High school graduate,No,No,Government should do more to solve problems,Expand it,Very worried,Somewhat approve,Somewhat oppose,Seriously off on the wrong track,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Oppose,Yes,Non-Tea Party supporters and Independents/Something else,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5491.0
890334.0, Vermont,74.0,Call 2,Complete,Election day exit poll,0.779844462871552,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,60-64,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,No,Government should do more to solve problems,Omit,Somewhat worried,Strongly approve,Somewhat oppose,Generally going in the right direction,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale,5156.0
871667.0, Vermont,56.0,Call 1,Complete,Election day exit poll,1.17448484897614,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,65 or over,Independent,Moderate,,Some college/assoc. degree,No,No,Government is doing too many things better left to businesses and individuals,Leave it as is,Somewhat worried,Strongly approve,Strongly oppose,Generally going in the right direction,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Women without children,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Oppose,,Non-Tea Party supporters and Independents/Something else,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5491.0
874641.0, Vermont,79.0,Call 1,Complete,Election day exit poll,0.984044790267944,Patrick Leahy,Peter Shumlin,Peter Welch,Male,White,50-59,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,No,Government should do more to solve problems,Leave it as is,Somewhat worried,Strongly approve,Strongly oppose,Generally going in the right direction,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,5494.0
873987.0, Vermont,65.0,Call 1,Complete,Election day exit poll,0.46382674574852,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,30-39,Democrat,Liberal,"Under $30,000",College graduate,No,No,Government should do more to solve problems,Expand it,Very worried,Strongly approve,Strongly oppose,Generally going in the right direction,Obama,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0
901970.0, Vermont,23.0,Call 3,Complete,Election day exit poll,0.51240998506546,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,No,Government is doing too many things better left to businesses and individuals,Expand it,Very worried,Somewhat disapprove,Strongly oppose,Generally going in the right direction,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,Worried,Disapprove,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,State questionnaire,Suburbs,Suburbs,1.0,4.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,5445.0
892621.0, Vermont,28.0,Call 2,Complete,Election day exit poll,0.907077074050903,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,50-59,Independent,Liberal,"$75,000-$99,999",College graduate,No,No,Government should do more to solve problems,Expand it,Somewhat worried,Somewhat approve,Somewhat oppose,Generally going in the right direction,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Oppose,No,Non-Tea Party supporters and Independents/Something else,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Very upscale,5452.0
873949.0, Vermont,59.0,Call 1,Complete,Election day exit poll,0.76684707403183,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,65 or over,Democrat,Liberal,"Under $30,000",High school graduate,No,No,Government should do more to solve problems,Expand it,Very worried,Strongly approve,Strongly oppose,Generally going in the right direction,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Oppose,Yes,Non-Tea Party supporters and Democrats,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5346.0
890268.0, Vermont,74.0,Call 2,Complete,Election day exit poll,0.846016228199005,Patrick Leahy,Peter Shumlin,Peter Welch,Male,White,65 or over,Democrat,Liberal,"$30,000-$49,999",College graduate,No,No,Government should do more to solve problems,Expand it,Somewhat worried,Somewhat approve,Strongly oppose,Seriously off on the wrong track,Didn't vote,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale,5156.0
892594.0, Vermont,44.0,Call 2,Complete,Election day exit poll,1.13659822940826,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,60-64,Independent,Moderate,"$75,000-$99,999",College graduate,No,No,Government should do more to solve problems,Expand it,Somewhat worried,Strongly approve,Strongly oppose,Generally going in the right direction,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Oppose,No,Non-Tea Party supporters and Independents/Something else,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,5733.0
901923.0, Vermont,59.0,Call 3,Complete,Election day exit poll,0.71869421005249,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,18-24,Democrat,Liberal,,No high school diploma,No,No,Government should do more to solve problems,Expand it,Somewhat worried,Somewhat approve,Neutral,Generally going in the right direction,Didn't vote,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Neutral,,Non-Tea Party supporters and Democrats,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5346.0
876253.0, Vermont,85.0,Call 1,Complete,Election day exit poll,0.831915974617004,Patrick Leahy,Peter Shumlin,Peter Welch,Male,White,65 or over,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,No,Government should do more to solve problems,Expand it,Somewhat worried,Strongly approve,Strongly oppose,Generally going in the right direction,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very upscale,5091.0
901912.0, Vermont,37.0,Call 3,Complete,Election day exit poll,0.806684076786041,Patrick Leahy,Peter Shumlin,Peter Welch,Male,White,30-39,Independent,Moderate,"$50,000-$74,999",College graduate,No,No,Government should do more to solve problems,Expand it,Not too worried,Somewhat approve,Strongly oppose,Generally going in the right direction,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Not worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Oppose,No,Non-Tea Party supporters and Independents/Something else,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5001.0
873887.0, Vermont,65.0,Call 1,Complete,Election day exit poll,0.448298335075378,Patrick Leahy,Peter Shumlin,Peter Welch,Female,Other,18-24,Independent,Conservative,"Under $30,000",Some college/assoc. degree,No,No,Government should do more to solve problems,Expand it,Very worried,Strongly approve,Strongly support,Generally going in the right direction,Obama,Non black female,All other races,18-29,18-29,18-44,18-29,18-24,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Women without children,Worried,Approve,Independent/Something else,Independent Women,All others,Independents/Something else,American Indian,Do not have children,Support,No,Tea Party supporters,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0
901684.0, Vermont,37.0,Call 3,Complete,Election day exit poll,0.743588745594025,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,50-59,Independent,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,No,Government is doing too many things better left to businesses and individuals,Omit,Somewhat worried,Somewhat approve,Neutral,Generally going in the right direction,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Neutral,No,Non-Tea Party supporters and Independents/Something else,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5001.0
874523.0, Vermont,19.0,Call 1,Complete,Election day exit poll,0.904240310192108,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,25-29,Independent,Liberal,"Under $30,000",Postgraduate study,No,No,,,,,,,,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,No,,National questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,2.0,East,Version 4,Town,Rural,Rural,Upscale,5401.0
873841.0, Vermont,59.0,Call 1,Complete,Election day exit poll,0.831915974617004,Patrick Leahy,Peter Shumlin,Peter Welch,Male,White,65 or over,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,No,Government should do more to solve problems,Expand it,Very worried,Strongly approve,Strongly oppose,Seriously off on the wrong track,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5346.0
901833.0, Vermont,23.0,Call 3,Complete,Election day exit poll,0.51240998506546,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,50-59,Something else,Liberal,"$75,000-$99,999",College graduate,No,No,Government should do more to solve problems,Expand it,Not too worried,Somewhat approve,Strongly oppose,Generally going in the right direction,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,Not worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Oppose,No,Non-Tea Party supporters and Independents/Something else,State questionnaire,Suburbs,Suburbs,1.0,4.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,5445.0
890474.0, Vermont,74.0,Call 2,Complete,Election day exit poll,0.779844462871552,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,65 or over,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,No,Government should do more to solve problems,Expand it,Very worried,Strongly disapprove,Strongly oppose,Seriously off on the wrong track,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,Worried,Disapprove,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,State questionnaire,Rural,Small Cities/Rural,1.0,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale,5156.0
892479.0, Vermont,28.0,Call 2,Complete,Election day exit poll,0.984044790267944,Patrick Leahy,Peter Shumlin,Peter Welch,Male,Other,50-59,Democrat,Moderate,"$50,000-$74,999",Some college/assoc. degree,No,No,Government should do more to solve problems,Expand it,Somewhat worried,Strongly approve,Strongly oppose,Generally going in the right direction,Obama,Non black male,All other races,45-65,30-59,45+,45-59,50-64,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Men without children,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,American Indian,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Very upscale,5452.0
871480.0, Vermont,56.0,Call 1,Complete,Election day exit poll,1.10073506832123,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,25-29,Democrat,Liberal,"$75,000-$99,999",High school graduate,No,No,Government should do more to solve problems,Expand it,Somewhat worried,Somewhat approve,Strongly oppose,Seriously off on the wrong track,Obama,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale,5491.0
904141.0, Vermont,28.0,Call 3,Complete,Election day exit poll,0.907077074050903,Patrick Leahy,Peter Shumlin,Peter Welch,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,No,Government should do more to solve problems,Expand it,Somewhat worried,Strongly approve,Strongly oppose,Generally going in the right direction,Obama,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Very upscale,5452.0
