ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENOH10,GOVOH10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,CHILD,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FORECLOSE,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,HEALTHFAM,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,STIMULUS,TEAPARTY,TEAREAS,TIMESEN10,TRACK,UNIONHH10,VOTE2008,WORK,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,XTEAPARTYID,DECLINE10,ECONBLAME,NAFTAOH,FORECLOSE2,WRKWOMEN,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
861452.0,Ohio,50014.0,,Complete,Telephone survey,0.0,Rob Portman,John Kasich,Male,White,65 or over,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,No,,,,,,,,,Omit,Leave it as is,,The economy,Yes,Somewhat worried,Somewhat approve,,,,Omit,,In the last month,,Yes,,No,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Omit,In the last month,In the last month or earlier,Yes,,"A serious, long-term decline",,,,All others,State questionnaire,Suburbs,Suburbs,3.0,5.0,Midwest,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,45322.0
904046.0,Ohio,3.0,Call 3,Complete,Election day exit poll,0.763180196285248,Lee Fisher,Ted Strickland,Male,White,50-59,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,,,,,,,,,Government should do more to solve problems,Expand it,,The economy,No,Somewhat worried,Somewhat approve,,,,Omit,,In the last month,,Yes,,Yes,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Omit,In the last month,In the last month or earlier,No,,"A serious, long-term decline",,,,All others,State questionnaire,Rural,Small Cities/Rural,6.0,5.0,Midwest,Version 1,Town,Rural,Rural,Downscale,45780.0
884466.0,Ohio,76.0,Call 2,Complete,Election day exit poll,1.87569725513458,Lee Fisher,Ted Strickland,Female,Hispanic,30-39,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,Yes,,,,,,,,,Government should do more to solve problems,Expand it,,The economy,Yes,Very worried,Strongly approve,,,,Omit,,Before that,,No,,Yes,Non black female,Latino women,30-44,30-59,18-44,30-44,30-39,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Hispanic/Latino,Omit,Before that,In the last month or earlier,No,,"A serious, long-term decline",,,,Working women,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",17.0,2.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very downscale,44505.0
903234.0,Ohio,18.0,Call 3,Complete,Election day exit poll,0.950269341468811,Lee Fisher,Ted Strickland,Female,Black,30-39,Democrat,Liberal,"$50,000-$74,999",College graduate,No,,,,,,,,,Omit,Expand it,,The economy,No,Very worried,Strongly approve,,,,Omit,,Before that,,No,,No,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,Omit,Before that,In the last month or earlier,No,,"A serious, long-term decline",,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",11.0,1.0,Midwest,Version 1,High Density Urban,Urban,Urban Core,Very downscale,44104.0
868478.0,Ohio,22.0,Call 1,Complete,Election day exit poll,1.14369642734528,Lee Fisher,Ted Strickland,Female,Black,40-44,Democrat,Moderate,"$50,000-$74,999",College graduate,No,,,,,,,,,Government should do more to solve problems,Expand it,,The economy,No,Somewhat worried,Somewhat approve,,,,Omit,,Before that,,Yes,,Yes,Black female,Black women,30-44,30-59,18-44,30-44,40-49,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Omit,Before that,In the last month or earlier,No,,"A serious, long-term decline",,,,Working women,State questionnaire,Suburbs,Suburbs,11.0,1.0,Midwest,Version 1,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Downscale,44123.0
861542.0,Ohio,50045.0,,Complete,Telephone survey,0.0,Lee Fisher,Ted Strickland,Female,White,50-59,Something else,Moderate,"$30,000-$49,999",High school graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Expand it,,The economy,No,Somewhat worried,Somewhat approve,,,,Omit,,Before that,,Yes,,Yes,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,,The economy,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Omit,Before that,In the last month or earlier,Yes,,"A serious, long-term decline",,,,Working women,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",10.0,1.0,Midwest,Version 1,High Density Urban,Urban,Urban Core,Very downscale,44109.0
870632.0,Ohio,20.0,Call 1,Complete,Election day exit poll,1.73968780040741,Other,Other,Female,Black,45-49,Democrat,,"$30,000-$49,999",College graduate,No,,,,,,,,,Government should do more to solve problems,Expand it,,The economy,Yes,Not too worried,Strongly approve,,,,Omit,,Before that,,Yes,,Yes,Black female,Black women,45-65,30-59,45+,45-59,40-49,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,,The economy,Not worried,Approve,Democrat,Democratic Women,Non White Democrats,,Black,Omit,Before that,In the last month or earlier,No,,"A serious, long-term decline",,,,Working women,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",11.0,1.0,Midwest,Version 1,High Density Urban,Urban,Urban Core,Very downscale,44108.0
905881.0,Ohio,92.0,Call 3,Complete,Election day exit poll,0.589228630065918,Rob Portman,John Kasich,Female,White,50-59,Republican,Liberal,"$100,000-$199,999",Some college/assoc. degree,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Omit,,Health care,No,Very worried,Strongly disapprove,,,,Omit,,In the last three days,,No,,Yes,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,,Something else,Worried,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Omit,In the last month,In the last week,No,,A normal downturn,,,,Working women,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,16.0,2.0,Midwest,Version 1,Suburb,Rural,Rural,Upscale,44646.0
861510.0,Ohio,50037.0,,Complete,Telephone survey,0.0,Did not vote,Other,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",High school graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Omit,,Health care,Yes,Somewhat worried,Strongly approve,,,,Omit,,Omit,,No,,Yes,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,Something else,Worried,Approve,Republican,Republican Women,White Republicans,Conservative Republicans,White,Omit,Omit,Omit,No,,Omit,,,,Working women,State questionnaire,Rural,Small Cities/Rural,8.0,3.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale,45380.0
868299.0,Ohio,3.0,Call 1,Complete,Election day exit poll,0.849374055862427,Lee Fisher,Ted Strickland,Male,Black,50-59,Democrat,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,,,,,,,,,Government should do more to solve problems,Leave it as is,,Health care,No,Not at all worried,Strongly approve,,,,Omit,,Before that,,Yes,,Yes,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,,Something else,Not worried,Approve,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Black,Omit,Before that,In the last month or earlier,No,,A normal downturn,,,,All others,State questionnaire,Rural,Small Cities/Rural,6.0,5.0,Midwest,Version 1,Town,Rural,Rural,Downscale,45780.0
861433.0,Ohio,50058.0,,Complete,Telephone survey,0.0,Lee Fisher,Ted Strickland,Female,Black,50-59,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,No,,,,,,,,,Government should do more to solve problems,Expand it,,Health care,No,Very worried,Strongly approve,,,,Omit,,Before that,,No,,No,Black female,Black women,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,,Something else,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Omit,Before that,In the last month or earlier,No,,"A serious, long-term decline",,,,All others,State questionnaire,"Cities over 500,000","Cities over 50,000",12.0,4.0,Midwest,Version 1,High Density Urban,Urban,Urban Core,Very upscale,43209.0
861491.0,Ohio,50018.0,,Complete,Telephone survey,0.0,Lee Fisher,Ted Strickland,Female,White,65 or over,Democrat,Conservative,"Under $30,000",High school graduate,No,,,,,,,,,Omit,Expand it,,Health care,No,Not at all worried,Strongly approve,,,,Omit,,In the last month,,No,,No,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,,Something else,Not worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Omit,In the last month,In the last month or earlier,Yes,,A normal downturn,,,,All others,State questionnaire,Rural,Small Cities/Rural,4.0,4.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale,43338.0
870662.0,Ohio,43.0,Call 1,Complete,Election day exit poll,1.06647849082947,Rob Portman,John Kasich,Female,White,18-24,Republican,Moderate,"Under $30,000",High school graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Expand it,,Health care,No,Not at all worried,Strongly disapprove,,,,Omit,,In the last month,,No,,Yes,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,,Something else,Not worried,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Omit,In the last month,In the last month or earlier,Yes,,"A serious, long-term decline",,,,Working women,State questionnaire,Suburbs,Suburbs,7.0,5.0,Midwest,Version 1,Suburb,60s Suburbs,Urban Perimeter,Very upscale,0.0
868813.0,Ohio,53.0,Call 1,Complete,Election day exit poll,2.09609627723694,Rob Portman,,Female,White,65 or over,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Omit,,The war in Afghanistan,No,Somewhat worried,Omit,,,,Omit,,Before that,,No,,No,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,,Something else,Worried,Omit,Republican,Republican Women,White Republicans,Conservative Republicans,White,Omit,Before that,In the last month or earlier,Yes,,"A serious, long-term decline",,,,All others,State questionnaire,Suburbs,Suburbs,1.0,5.0,Midwest,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,45252.0
861414.0,Ohio,50066.0,,Complete,Telephone survey,0.0,Lee Fisher,Ted Strickland,Female,White,65 or over,Democrat,Moderate,"Under $30,000",High school graduate,No,,,,,,,,,Government should do more to solve problems,Omit,,The war in Afghanistan,Yes,Somewhat worried,Somewhat approve,,,,Omit,,Before that,,No,,No,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Omit,Before that,In the last month or earlier,Yes,,"A serious, long-term decline",,,,All others,State questionnaire,Suburbs,Suburbs,14.0,2.0,Midwest,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,44231.0
861517.0,Ohio,50061.0,,Complete,Telephone survey,0.0,Rob Portman,John Kasich,Male,White,65 or over,Republican,Conservative,"Under $30,000",High school graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Omit,,The war in Afghanistan,No,Very worried,Strongly disapprove,,,,Omit,,Before that,,Yes,,No,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,,Something else,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Omit,Before that,In the last month or earlier,Yes,,"A serious, long-term decline",,,,All others,State questionnaire,Suburbs,Suburbs,13.0,2.0,Midwest,Version 1,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,44221.0
870271.0,Ohio,57.0,Call 1,Complete,Election day exit poll,0.962859869003296,Rob Portman,John Kasich,Female,White,65 or over,Republican,Moderate,,High school graduate,No,,,,,,,,,Omit,Omit,,The war in Afghanistan,Yes,Very worried,Somewhat disapprove,,,,Omit,,Omit,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,,Something else,Worried,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Omit,Omit,Omit,,,"A serious, long-term decline",,,,,State questionnaire,Rural,Small Cities/Rural,18.0,2.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Very downscale,44654.0
904615.0,Ohio,76.0,Call 3,Complete,Election day exit poll,2.06908059120178,Lee Fisher,Ted Strickland,Female,White,65 or over,Democrat,Moderate,"Under $30,000",High school graduate,No,,,,,,,,,Government should do more to solve problems,Omit,,Omit,Yes,Very worried,Strongly approve,,,,Strongly oppose,,Before that,,No,,Yes,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,,Omit,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Oppose,Before that,In the last month or earlier,Yes,Non-Tea Party supporters and Democrats,"A serious, long-term decline",,,,Working women,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",17.0,2.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very downscale,44505.0
869028.0,Ohio,96.0,Call 1,Complete,Election day exit poll,1.47225856781006,Lee Fisher,Ted Strickland,Female,Black,60-64,Democrat,Liberal,"$50,000-$74,999",High school graduate,No,,,,,,,,,Government should do more to solve problems,Expand it,,Omit,No,Very worried,Strongly approve,,,,Strongly oppose,,In the last three days,,Yes,,No,Black female,Black women,45-65,60+,45+,60+,50-64,Black 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,,Omit,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,Oppose,In the last month,In the last week,No,Non-Tea Party supporters and Democrats,"A serious, long-term decline",,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",13.0,2.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very downscale,44306.0
868955.0,Ohio,96.0,Call 1,Complete,Election day exit poll,1.5519073009491,Lee Fisher,Ted Strickland,Male,Black,65 or over,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,,,,,,,,,Government should do more to solve problems,Expand it,,Omit,Yes,Not at all worried,Strongly approve,,,,Strongly oppose,,Before that,,Yes,,No,Black male,Black men,65+,60+,45+,60+,65+,Black 65+,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,,Omit,Not worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,Oppose,Before that,In the last month or earlier,No,Non-Tea Party supporters and Democrats,A normal downturn,,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",13.0,2.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very downscale,44306.0
861565.0,Ohio,50088.0,,Complete,Telephone survey,0.0,Lee Fisher,Ted Strickland,Male,White,50-59,Democrat,Moderate,,College graduate,No,,,,,,,,,Omit,Expand it,,Omit,No,Somewhat worried,Omit,,,,Strongly oppose,,Before that,,No,,Yes,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,Omit,Worried,Omit,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Oppose,Before that,In the last month or earlier,,Non-Tea Party supporters and Democrats,Omit,,,,All others,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,18.0,4.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale,43050.0
886583.0,Ohio,53.0,Call 2,Complete,Election day exit poll,2.0949342250824,Lee Fisher,Ted Strickland,Female,White,65 or over,Independent,Conservative,"Under $30,000",High school graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Omit,,Illegal immigration,No,Somewhat worried,Somewhat approve,,,,Strongly oppose,,In the last week,,No,,No,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,,Something else,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,In the last month,In the last week,Yes,Non-Tea Party supporters and Independents/Something else,A normal downturn,,,,All others,State questionnaire,Suburbs,Suburbs,1.0,5.0,Midwest,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,45252.0
886582.0,Ohio,53.0,Call 2,Complete,Election day exit poll,2.0949342250824,Lee Fisher,Ted Strickland,Female,White,65 or over,Independent,Conservative,"Under $30,000",High school graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Omit,,Illegal immigration,No,Somewhat worried,Somewhat approve,,,,Strongly oppose,,In the last week,,No,,No,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,,Something else,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,In the last month,In the last week,Yes,Non-Tea Party supporters and Independents/Something else,A normal downturn,,,,All others,State questionnaire,Suburbs,Suburbs,1.0,5.0,Midwest,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,45252.0
861497.0,Ohio,50086.0,,Complete,Telephone survey,0.0,Lee Fisher,Ted Strickland,Female,White,60-64,Democrat,Moderate,,High school graduate,No,,,,,,,,,Government should do more to solve problems,Leave it as is,,Illegal immigration,No,Somewhat worried,Strongly approve,,,,Strongly oppose,,Before that,,No,,No,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Oppose,Before that,In the last month or earlier,,Non-Tea Party supporters and Democrats,A normal downturn,,,,All others,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,18.0,2.0,Midwest,Version 1,Suburb,Rural,Rural,Downscale,43701.0
908147.0,Ohio,34.0,Call 3,Complete,Election day exit poll,0.915472030639648,Lee Fisher,Ted Strickland,Female,White,45-49,Democrat,,"$100,000-$199,999",Some college/assoc. degree,No,,,,,,,,,Government should do more to solve problems,Expand it,,Illegal immigration,No,Somewhat worried,Strongly approve,,,,Strongly oppose,,In the last month,,No,,No,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,,White,Oppose,In the last month,In the last month or earlier,No,Non-Tea Party supporters and Democrats,A normal downturn,,,,All others,State questionnaire,"Cities over 500,000","Cities over 50,000",15.0,4.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale,43119.0
861432.0,Ohio,50058.0,,Complete,Telephone survey,0.0,Lee Fisher,Ted Strickland,Female,White,65 or over,Democrat,Liberal,"Under $30,000",High school graduate,No,,,,,,,,,Omit,Expand it,,Illegal immigration,Yes,Very worried,Strongly approve,,,,Strongly oppose,,Before that,,No,,No,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,Before that,In the last month or earlier,Yes,Non-Tea Party supporters and Democrats,Omit,,,,All others,State questionnaire,Suburbs,Suburbs,12.0,4.0,Midwest,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,43055.0
885127.0,Ohio,42.0,Call 2,Complete,Election day exit poll,0.976932406425476,Lee Fisher,Ted Strickland,Male,White,25-29,Something else,Moderate,"$75,000-$99,999",College graduate,No,,,,,,,,,Government should do more to solve problems,Expand it,,Illegal immigration,Yes,Somewhat worried,Somewhat approve,,,,Strongly oppose,,In the last week,,No,,No,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,Something else,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,In the last month,In the last week,No,Non-Tea Party supporters and Independents/Something else,A normal downturn,,,,All others,State questionnaire,Suburbs,Suburbs,14.0,1.0,Midwest,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,44024.0
885041.0,Ohio,38.0,Call 2,Complete,Election day exit poll,1.28626036643982,Lee Fisher,Ted Strickland,Male,Black,65 or over,,,"$75,000-$99,999",High school graduate,No,,,,,,,,,Government should do more to solve problems,Expand it,,Illegal immigration,No,Not at all worried,Strongly approve,,,,Strongly oppose,,Before that,,Yes,,No,Black male,Black men,65+,60+,45+,60+,65+,Black 65+,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,,Something else,Not worried,Approve,,,,,Black,Oppose,Before that,In the last month or earlier,No,,A normal downturn,,,,All others,State questionnaire,"Cities over 500,000","Cities over 50,000",15.0,4.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very downscale,43207.0
885040.0,Ohio,38.0,Call 2,Complete,Election day exit poll,1.28626036643982,Lee Fisher,Ted Strickland,Male,Black,65 or over,,,"$75,000-$99,999",High school graduate,No,,,,,,,,,Government should do more to solve problems,Expand it,,Illegal immigration,No,Not at all worried,Strongly approve,,,,Strongly oppose,,Before that,,Yes,,No,Black male,Black men,65+,60+,45+,60+,65+,Black 65+,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,,Something else,Not worried,Approve,,,,,Black,Oppose,Before that,In the last month or earlier,No,,A normal downturn,,,,All others,State questionnaire,"Cities over 500,000","Cities over 50,000",15.0,4.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very downscale,43207.0
861436.0,Ohio,50073.0,,Complete,Telephone survey,0.0,Lee Fisher,,Female,,65 or over,Democrat,Moderate,"$30,000-$49,999",Postgraduate study,No,,,,,,,,,Government should do more to solve problems,Omit,,The economy,No,Somewhat worried,Strongly approve,,,,Strongly oppose,,Before that,,No,,No,,,65+,60+,45+,60+,65+,,College graduate,More than High school graduate,,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,,,,The economy,Worried,Approve,Democrat,Democratic Women,,Moderate/Conservative Democrats,,Oppose,Before that,In the last month or earlier,,Non-Tea Party supporters and Democrats,Omit,,,,All others,State questionnaire,"Cities over 500,000","Cities over 50,000",15.0,4.0,Midwest,Version 1,High Density Urban,Urban,Urban Core,Very upscale,43220.0
870177.0,Ohio,23.0,Call 1,Complete,Election day exit poll,0.999090671539307,Lee Fisher,Ted Strickland,Female,White,65 or over,Democrat,Moderate,"$30,000-$49,999",Postgraduate study,No,,,,,,,,,Government should do more to solve problems,Omit,,The economy,No,Not too worried,Strongly approve,,,,Strongly oppose,,Before that,,No,,No,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,,The economy,Not worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Oppose,Before that,In the last month or earlier,No,Non-Tea Party supporters and Democrats,A normal downturn,,,,All others,State questionnaire,Suburbs,Suburbs,10.0,1.0,Midwest,Version 1,Suburb,60s Suburbs,Urban Perimeter,Upscale,44130.0
885076.0,Ohio,102.0,Call 2,Complete,Election day exit poll,1.13653719425201,Lee Fisher,Ted Strickland,Female,White,60-64,Democrat,Liberal,"$100,000-$199,999",Some college/assoc. degree,No,,,,,,,,,Government should do more to solve problems,Omit,,The economy,No,Very worried,Somewhat approve,,,,Strongly oppose,,Before that,,No,,No,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,Before that,In the last month or earlier,No,Non-Tea Party supporters and Democrats,"A serious, long-term decline",,,,All others,State questionnaire,Suburbs,Suburbs,14.0,2.0,Midwest,Version 1,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,44221.0
861548.0,Ohio,50089.0,,Complete,Telephone survey,0.0,Did not vote,Ted Strickland,Male,White,30-39,Something else,,"$30,000-$49,999",High school graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,The economy,Yes,Very worried,Somewhat disapprove,,,,Strongly oppose,,Omit,,Yes,,Yes,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,Omit,Omit,Yes,Non-Tea Party supporters and Independents/Something else,"A serious, long-term decline",,,,All others,State questionnaire,Rural,Small Cities/Rural,18.0,5.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale,45601.0
