ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENWI10,GOVWI10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,CHILD,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,QUALSEN10,RELIGN10,TEAPARTY,TIMESEN10,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,REL5,WHITEREL,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,XTEAPARTYID,FEINLIB,JOHNMONEY,JOHNMONEY2,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
915699.0,Wisconsin,101.0,Call 3,Complete,Election day exit poll,0.835301697254181,Russ Feingold,Scott Walker,Female,White,65 or over,Independent,Moderate,,High school graduate,No,No,,Omit,Omit,,,,,,,,,,Protestant,,,No,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,,,,National questionnaire,Suburbs,Suburbs,5.0,2.0,Midwest,Version 4,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,53040.0
914711.0,Wisconsin,61.0,Call 3,Complete,Election day exit poll,0.709053337574005,Ron Johnson,Tom Barrett,Female,White,60-64,Independent,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,Yes,,Favorable,Omit,,,,,,,,,,Mormon,,,No,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,No,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",4.0,1.0,Midwest,Version 4,High Density Urban,Urban,Urban Core,Upscale,53207.0
866290.0,Wisconsin,50026.0,,Complete,Telephone survey,0.0,Russ Feingold,Tom Barrett,Male,White,65 or over,Independent,Liberal,"$30,000-$49,999",College graduate,No,No,,Favorable,Favorable,,,,,,,,,,Other christian,,,No,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,No,,,,,National questionnaire,Suburbs,Suburbs,6.0,2.0,Midwest,Version 4,Low Density Rural,60s Suburbs,Urban Perimeter,Upscale,53085.0
879728.0,Wisconsin,96.0,Call 1,Complete,Election day exit poll,0.882750809192657,Ron Johnson,Scott Walker,Female,White,65 or over,Republican,Conservative,"$50,000-$74,999",High school graduate,No,Yes,,Unfavorable,Favorable,,,,,,,,,,Other christian,,,No,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,No,,,,,National questionnaire,Rural,Small Cities/Rural,1.0,2.0,Midwest,Version 4,Suburb,Rural,Rural,Very downscale,53157.0
879649.0,Wisconsin,96.0,Call 1,Complete,Election day exit poll,0.890157878398895,Ron Johnson,Scott Walker,Female,White,30-39,Republican,Conservative,"Under $30,000",Some college/assoc. degree,No,Yes,,Unfavorable,Favorable,,,,,,,,,,Protestant,,,No,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Moms - Women with children,,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,Yes,,,,,National questionnaire,Rural,Small Cities/Rural,1.0,2.0,Midwest,Version 4,Suburb,Rural,Rural,Very downscale,53157.0
913372.0,Wisconsin,96.0,Call 3,Complete,Election day exit poll,0.938870847225189,Ron Johnson,Scott Walker,Male,White,50-59,Republican,Moderate,"$100,000-$199,999",College graduate,No,Yes,,Unfavorable,Favorable,,,,,,,,,,Other christian,,,No,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,No,,,,,National questionnaire,Rural,Small Cities/Rural,1.0,2.0,Midwest,Version 4,Suburb,Rural,Rural,Very downscale,53157.0
880530.0,Wisconsin,109.0,Call 1,Complete,Election day exit poll,1.26015543937683,Ron Johnson,Scott Walker,Female,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,Yes,,Unfavorable,Favorable,,,,,,,,,,Other christian,,,No,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Moms - Women with children,,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,,,,National questionnaire,Rural,Small Cities/Rural,8.0,4.0,Midwest,Version 4,Low Density Rural,Rural,Rural,Very downscale,54929.0
878534.0,Wisconsin,18.0,Call 1,Complete,Election day exit poll,0.859189927577972,Ron Johnson,Scott Walker,Male,White,45-49,Republican,Conservative,"$100,000-$199,999",College graduate,No,Yes,,Unfavorable,Favorable,,,,,,,,,,Protestant,,,No,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,No,,,,,National questionnaire,Suburbs,Suburbs,2.0,3.0,Midwest,Version 4,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,53532.0
877893.0,Wisconsin,101.0,Call 1,Complete,Election day exit poll,1.01937437057495,Ron Johnson,Scott Walker,Female,White,40-44,Republican,Conservative,"$75,000-$99,999",College graduate,No,No,,Unfavorable,Favorable,,,,,,,,,,Other christian,,,No,,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,No,,,,,National questionnaire,Suburbs,Suburbs,5.0,2.0,Midwest,Version 4,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,53040.0
915539.0,Wisconsin,86.0,Call 3,Complete,Election day exit poll,0.945081532001495,Ron Johnson,Scott Walker,Female,White,25-29,Republican,Conservative,"$50,000-$74,999",College graduate,,Yes,,Unfavorable,Favorable,,,,,,,,,,Other christian,,,No,,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,No,,,,,National questionnaire,Suburbs,Suburbs,3.0,5.0,Midwest,Version 4,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,54017.0
915537.0,Wisconsin,86.0,Call 3,Complete,Election day exit poll,0.945081532001495,Ron Johnson,Scott Walker,Female,White,25-29,Republican,Conservative,"$50,000-$74,999",College graduate,,Yes,,Unfavorable,Favorable,,,,,,,,,,Other christian,,,No,,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,No,,,,,National questionnaire,Suburbs,Suburbs,3.0,5.0,Midwest,Version 4,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,54017.0
895884.0,Wisconsin,109.0,Call 2,Complete,Election day exit poll,1.5907096862793,Ron Johnson,Scott Walker,Male,White,18-24,Republican,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,No,,Unfavorable,Favorable,,,,,,,,,,Other christian,,,No,,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,No,,,,,National questionnaire,Rural,Small Cities/Rural,8.0,4.0,Midwest,Version 4,Low Density Rural,Rural,Rural,Very downscale,54929.0
881221.0,Wisconsin,86.0,Call 1,Complete,Election day exit poll,0.789662003517151,Ron Johnson,Scott Walker,Female,White,45-49,Republican,Moderate,"$50,000-$74,999",High school graduate,No,No,,Unfavorable,Favorable,,,,,,,,,,Protestant,,,No,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,No,,,,,National questionnaire,Suburbs,Suburbs,3.0,5.0,Midwest,Version 4,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,54017.0
895791.0,Wisconsin,109.0,Call 2,Complete,Election day exit poll,1.31805634498596,Ron Johnson,Scott Walker,Male,White,65 or over,Republican,Moderate,"$30,000-$49,999",High school graduate,No,No,,Unfavorable,Favorable,,,,,,,,,,Protestant,,,No,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,Yes,,,,,National questionnaire,Rural,Small Cities/Rural,8.0,4.0,Midwest,Version 4,Low Density Rural,Rural,Rural,Very downscale,54929.0
880572.0,Wisconsin,109.0,Call 1,Complete,Election day exit poll,1.31805634498596,Ron Johnson,Scott Walker,Male,White,60-64,Republican,Conservative,"$75,000-$99,999",College graduate,No,No,,Unfavorable,Favorable,,,,,,,,,,Protestant,,,No,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,No,,,,,National questionnaire,Rural,Small Cities/Rural,8.0,4.0,Midwest,Version 4,Low Density Rural,Rural,Rural,Very downscale,54929.0
915660.0,Wisconsin,101.0,Call 3,Complete,Election day exit poll,1.28676879405975,Ron Johnson,Scott Walker,Male,White,25-29,Republican,Conservative,"$30,000-$49,999",High school graduate,No,No,,Unfavorable,Favorable,,,,,,,,,,Other christian,,,No,,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,Yes,,,,,National questionnaire,Suburbs,Suburbs,5.0,2.0,Midwest,Version 4,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,53040.0
914388.0,Wisconsin,109.0,Call 3,Complete,Election day exit poll,1.32911610603333,Ron Johnson,Scott Walker,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,Yes,,Unfavorable,Favorable,,,,,,,,,,Other christian,,,No,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Dads - Men with children,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,No,,,,,National questionnaire,Rural,Small Cities/Rural,8.0,4.0,Midwest,Version 4,Low Density Rural,Rural,Rural,Very downscale,54929.0
914323.0,Wisconsin,109.0,Call 3,Complete,Election day exit poll,1.32911610603333,Ron Johnson,Scott Walker,Male,White,50-59,Republican,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,No,,Unfavorable,Favorable,,,,,,,,,,Protestant,,,No,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,Yes,,,,,National questionnaire,Rural,Small Cities/Rural,8.0,4.0,Midwest,Version 4,Low Density Rural,Rural,Rural,Very downscale,54929.0
914254.0,Wisconsin,109.0,Call 3,Complete,Election day exit poll,1.5907096862793,Ron Johnson,Scott Walker,Male,White,18-24,Republican,Conservative,"Under $30,000",High school graduate,No,No,,Unfavorable,Favorable,,,,,,,,,,Other christian,,,No,,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,Yes,,,,,National questionnaire,Rural,Small Cities/Rural,8.0,4.0,Midwest,Version 4,Low Density Rural,Rural,Rural,Very downscale,54929.0
879430.0,Wisconsin,61.0,Call 1,Complete,Election day exit poll,0.667405545711517,Russ Feingold,Tom Barrett,Male,Black,50-59,Democrat,Liberal,"$75,000-$99,999",College graduate,No,No,,Favorable,Unfavorable,,,,,,,,,,Protestant,,,No,,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Men without children,,,,,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Black,Protestant/Other Non-Catholic Christian,Non-white,,,,,No,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",4.0,1.0,Midwest,Version 4,High Density Urban,Urban,Urban Core,Upscale,53207.0
894860.0,Wisconsin,96.0,Call 2,Complete,Election day exit poll,1.02370774745941,Russ Feingold,Tom Barrett,Female,White,50-59,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,No,No,,Favorable,Unfavorable,,,,,,,,,,Protestant,,,No,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,Yes,,,,,National questionnaire,Rural,Small Cities/Rural,1.0,2.0,Midwest,Version 4,Suburb,Rural,Rural,Very downscale,53157.0
897797.0,Wisconsin,101.0,Call 2,Complete,Election day exit poll,1.4030419588089,Russ Feingold,Tom Barrett,Female,White,25-29,Democrat,Liberal,"$30,000-$49,999",High school graduate,No,No,,Favorable,Unfavorable,,,,,,,,,,Other christian,,,No,,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,Yes,,,,,National questionnaire,Suburbs,Suburbs,5.0,2.0,Midwest,Version 4,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,53040.0
896634.0,Wisconsin,86.0,Call 2,Complete,Election day exit poll,0.943808555603027,Russ Feingold,Tom Barrett,Female,White,65 or over,Independent,Moderate,"$50,000-$74,999",Postgraduate study,No,No,,Favorable,Unfavorable,,,,,,,,,,Protestant,,,No,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,No,,,,,National questionnaire,Suburbs,Suburbs,3.0,5.0,Midwest,Version 4,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,54017.0
896633.0,Wisconsin,86.0,Call 2,Complete,Election day exit poll,0.943808555603027,Russ Feingold,Tom Barrett,Female,White,65 or over,Independent,Moderate,"$50,000-$74,999",Postgraduate study,No,No,,Favorable,Unfavorable,,,,,,,,,,Protestant,,,No,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,No,,,,,National questionnaire,Suburbs,Suburbs,3.0,5.0,Midwest,Version 4,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,54017.0
896435.0,Wisconsin,86.0,Call 2,Complete,Election day exit poll,1.13904500007629,Russ Feingold,Tom Barrett,Female,White,25-29,Democrat,Liberal,"$30,000-$49,999",College graduate,No,No,,Favorable,Unfavorable,,,,,,,,,,Other christian,,,No,,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,No,,,,,National questionnaire,Suburbs,Suburbs,3.0,5.0,Midwest,Version 4,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,54017.0
915503.0,Wisconsin,86.0,Call 3,Complete,Election day exit poll,1.00381028652191,Russ Feingold,Tom Barrett,Male,White,50-59,Democrat,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,No,,Favorable,Unfavorable,,,,,,,,,,Protestant,,,No,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,No,,,,,National questionnaire,Suburbs,Suburbs,3.0,5.0,Midwest,Version 4,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,54017.0
895238.0,Wisconsin,18.0,Call 2,Complete,Election day exit poll,0.915713250637054,Russ Feingold,Tom Barrett,Female,Other,50-59,Democrat,Liberal,"$75,000-$99,999",Some college/assoc. degree,No,No,,Favorable,Unfavorable,,,,,,,,,,Other christian,,,No,,Non black female,All other races,45-65,30-59,45+,45-59,50-64,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Women without children,,,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Other,Protestant/Other Non-Catholic Christian,Non-white,,,,,No,,,,,National questionnaire,Suburbs,Suburbs,2.0,3.0,Midwest,Version 4,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,53532.0
895236.0,Wisconsin,61.0,Call 2,Complete,Election day exit poll,0.80816251039505,Russ Feingold,Tom Barrett,Female,White,45-49,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,No,Yes,,Favorable,Unfavorable,,,,,,,,,,Protestant,,,No,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,No,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",4.0,1.0,Midwest,Version 4,High Density Urban,Urban,Urban Core,Upscale,53207.0
894703.0,Wisconsin,96.0,Call 2,Complete,Election day exit poll,0.794876039028168,Russ Feingold,Tom Barrett,Female,Black,65 or over,Democrat,Liberal,"Under $30,000",High school graduate,No,No,,Favorable,Unfavorable,,,,,,,,,,Protestant,,,No,,Black female,Black women,65+,60+,45+,60+,65+,Black 65+,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Women without children,,,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,Protestant/Other Non-Catholic Christian,Non-white,,,,,No,,,,,National questionnaire,Rural,Small Cities/Rural,1.0,2.0,Midwest,Version 4,Suburb,Rural,Rural,Very downscale,53157.0
895164.0,Wisconsin,24.0,Call 2,Complete,Election day exit poll,2.64072489738464,Russ Feingold,Scott Walker,Female,White,50-59,Democrat,Liberal,"Under $30,000",High school graduate,No,No,,Favorable,Unfavorable,,,,,,,,,,Protestant,,,No,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,Yes,,,,,National questionnaire,Rural,Small Cities/Rural,8.0,4.0,Midwest,Version 4,Extremely Low Density Rural,Rural,Rural,Upscale,54226.0
879799.0,Wisconsin,96.0,Call 1,Complete,Election day exit poll,1.23890316486359,Ron Johnson,Tom Barrett,Female,White,45-49,Independent,Conservative,"Under $30,000",High school graduate,No,No,,Favorable,Unfavorable,,,,,,,,,,Protestant,,,No,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,Yes,,,,,National questionnaire,Rural,Small Cities/Rural,1.0,2.0,Midwest,Version 4,Suburb,Rural,Rural,Very downscale,53157.0
895690.0,Wisconsin,109.0,Call 2,Complete,Election day exit poll,1.31805634498596,Ron Johnson,Scott Walker,Male,White,60-64,Independent,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,No,,Favorable,Unfavorable,,,,,,,,,,Protestant,,,No,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,Yes,,,,,National questionnaire,Rural,Small Cities/Rural,8.0,4.0,Midwest,Version 4,Low Density Rural,Rural,Rural,Very downscale,54929.0
877721.0,Wisconsin,101.0,Call 1,Complete,Election day exit poll,0.975358426570892,Russ Feingold,Did not vote,Male,White,25-29,Independent,Liberal,"Under $30,000",No high school diploma,No,No,,Unfavorable,Unfavorable,,,,,,,,,,Other christian,,,No,,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Men without children,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,Yes,,,,,National questionnaire,Suburbs,Suburbs,5.0,2.0,Midwest,Version 4,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,53040.0
895455.0,Wisconsin,18.0,Call 2,Complete,Election day exit poll,0.908093512058258,Russ Feingold,Tom Barrett,Female,White,60-64,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,No,,Unfavorable,Unfavorable,,,,,,,,,,Protestant,,,No,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,No,,,,,National questionnaire,Suburbs,Suburbs,2.0,3.0,Midwest,Version 4,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,53532.0
894783.0,Wisconsin,96.0,Call 2,Complete,Election day exit poll,1.01518929004669,Russ Feingold,Tom Barrett,Female,Other,65 or over,Independent,Liberal,"$30,000-$49,999",Postgraduate study,No,Yes,,Unfavorable,Unfavorable,,,,,,,,,,Other christian,,,No,,Non black female,All other races,65+,60+,45+,60+,65+,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Moms - Women with children,,,,,Independent/Something else,Independent Women,All others,Independents/Something else,Other,Protestant/Other Non-Catholic Christian,Non-white,,,,,No,,,,,National questionnaire,Rural,Small Cities/Rural,1.0,2.0,Midwest,Version 4,Suburb,Rural,Rural,Very downscale,53157.0
896577.0,Wisconsin,86.0,Call 2,Complete,Election day exit poll,0.840314447879791,Russ Feingold,Scott Walker,Male,White,50-59,Independent,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,No,,Unfavorable,Unfavorable,,,,,,,,,,Protestant,,,No,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Men without children,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,Yes,,,,,National questionnaire,Suburbs,Suburbs,3.0,5.0,Midwest,Version 4,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,54017.0
