ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENMO10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,HEALTHFAM,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,RELIGN10,STIMULUS,TEAPARTY,TEAREAS,TIMESEN10,TRACK,UNFAIRMO10,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,REL5,WHITEREL,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,UNFAIRCARN,UNFAIRBLUNT,WHNCLINC,WHTEVANG,XTEAPARTYID,BLUNTTOOLONG,CARNTOOCLOSE,PRINCIPLES,TAXCUTS10,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
910983.0,Missouri,106.0,Call 3,Complete,Election day exit poll,1.59538042545319,,Female,White,45-49,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,The economy,,Very worried,Somewhat approve,,,,,Neutral,,,,,,Obama,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,Neutral,,,,,Yes,,Non-Tea Party supporters and Democrats,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,1.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very downscale
889539.0,Missouri,55.0,Call 2,Complete,Election day exit poll,1.28071558475494,Robin Carnahan,Male,White,65 or over,Republican,Moderate,"$50,000-$74,999",College graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,The economy,,Somewhat worried,Somewhat approve,,,,,Neutral,,,,,,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,The economy,Worried,Approve,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,,Neutral,,,,,No,,Non-Tea Party supporters and Republicans,,,,,National questionnaire,Suburbs,Suburbs,4.0,4.0,Midwest,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
889318.0,Missouri,104.0,Call 2,Complete,Election day exit poll,0.806422829627991,Robin Carnahan,Male,Black,18-24,Democrat,Moderate,"Under $30,000",High school graduate,,,,,,,,,,Government should do more to solve problems,,,The economy,,Very worried,Strongly approve,,,,,Neutral,,,,,,Obama,Black male,Black men,18-29,18-29,18-44,18-29,18-24,Black 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,,Neutral,,,,,No,,Non-Tea Party supporters and Democrats,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very downscale
889273.0,Missouri,91.0,Call 2,Complete,Election day exit poll,0.629187285900116,Robin Carnahan,Female,White,40-44,Independent,Moderate,"$100,000-$199,999",College graduate,No,,,,,,,,,Government should do more to solve problems,,,The economy,,Very worried,Somewhat approve,,,,,Neutral,,,,,,Obama,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,,The economy,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,Neutral,,,,,No,,Non-Tea Party supporters and Independents/Something else,,,,,National questionnaire,Suburbs,Suburbs,2.0,1.0,Midwest,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
912466.0,Missouri,23.0,Call 3,Complete,Election day exit poll,0.913252651691437,Robin Carnahan,Female,Hispanic,40-44,Republican,Moderate,"$100,000-$199,999",Postgraduate study,Yes,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,The economy,,Somewhat worried,Somewhat approve,,,,,Neutral,,,,,,Obama,Non black female,Latino women,30-44,30-59,18-44,30-44,40-49,Latino 30-44,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,,,The economy,Worried,Approve,Republican,Republican Women,All others,Moderate/Liberal Republicans,Hispanic/Latino,,,,Neutral,,,,,No,,Non-Tea Party supporters and Republicans,,,,,National questionnaire,Suburbs,Suburbs,6.0,3.0,Midwest,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale
889059.0,Missouri,104.0,Call 2,Complete,Election day exit poll,0.641328692436218,Robin Carnahan,Male,Black,65 or over,Democrat,Liberal,"Under $30,000",High school graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,The economy,,Very worried,Strongly approve,,,,,Neutral,,,,,,Obama,Black male,Black men,65+,60+,45+,60+,65+,Black 65+,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Black,,,,Neutral,,,,,No,,Non-Tea Party supporters and Democrats,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very downscale
911699.0,Missouri,23.0,Call 3,Complete,Election day exit poll,0.913252651691437,Robin Carnahan,Female,White,30-39,Democrat,Moderate,"$100,000-$199,999",Postgraduate study,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,The economy,,Somewhat worried,Strongly approve,,,,,Neutral,,,,,,Obama,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,Neutral,,,,,No,,Non-Tea Party supporters and Democrats,,,,,National questionnaire,Suburbs,Suburbs,6.0,3.0,Midwest,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale
911157.0,Missouri,41.0,Call 3,Complete,Election day exit poll,0.631310522556305,Robin Carnahan,Female,White,45-49,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,No,,,,,,,,,Government should do more to solve problems,,,The economy,,Very worried,Somewhat approve,,,,,Neutral,,,,,,Obama,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,Neutral,,,,,Yes,,Non-Tea Party supporters and Democrats,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,3.0,Midwest,Version 1,High Density Urban,Urban,Urban Core,Downscale
868046.0,Missouri,23.0,Call 1,Complete,Election day exit poll,1.35968339443207,Robin Carnahan,Female,White,25-29,Democrat,Liberal,"$75,000-$99,999",Some college/assoc. degree,No,,,,,,,,,Government should do more to solve problems,,,The economy,,Somewhat worried,Strongly approve,,,,,Neutral,,,,,,Obama,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,Neutral,,,,,No,,Non-Tea Party supporters and Democrats,,,,,National questionnaire,Suburbs,Suburbs,6.0,3.0,Midwest,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale
873516.0,Missouri,32.0,Call 1,Complete,Election day exit poll,0.774892926216125,Robin Carnahan,Female,White,45-49,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,No,,,,,,,,,Government should do more to solve problems,,,The economy,,Somewhat worried,Strongly approve,,,,,Neutral,,,,,,Obama,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,Neutral,,,,,Yes,,Non-Tea Party supporters and Democrats,,,,,National questionnaire,Suburbs,Suburbs,7.0,5.0,Midwest,Version 1,Low Density Rural,80s Suburbs,Urban Perimeter,Downscale
891039.0,Missouri,41.0,Call 2,Complete,Election day exit poll,0.747494041919708,Robin Carnahan,Female,White,65 or over,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,,Government should do more to solve problems,,,The economy,,Not too worried,Strongly approve,,,,,Neutral,,,,,,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,,The economy,Not worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,Neutral,,,,,Yes,,Non-Tea Party supporters and Democrats,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,3.0,Midwest,Version 1,High Density Urban,Urban,Urban Core,Downscale
888862.0,Missouri,104.0,Call 2,Complete,Election day exit poll,0.526812434196472,Robin Carnahan,Female,Black,45-49,Democrat,Conservative,"Under $30,000",Some college/assoc. degree,No,,,,,,,,,Government should do more to solve problems,,,The economy,,Not at all worried,Strongly approve,,,,,Neutral,,,,,,Obama,Black female,Black women,45-65,30-59,45+,45-59,40-49,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,,The economy,Not worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,,Neutral,,,,,No,,Non-Tea Party supporters and Democrats,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very downscale
909708.0,Missouri,60.0,Call 3,Complete,Election day exit poll,0.796712458133698,Robin Carnahan,Male,White,50-59,Independent,Moderate,"$50,000-$74,999",College graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,The economy,,Omit,Strongly approve,,,,,Neutral,,,,,,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,The economy,Omit,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,Neutral,,,,,No,,Non-Tea Party supporters and Independents/Something else,,,,,National questionnaire,Suburbs,Suburbs,7.0,5.0,Midwest,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
889987.0,Missouri,60.0,Call 2,Complete,Election day exit poll,0.943335831165314,Robin Carnahan,Male,White,60-64,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,The economy,,Somewhat worried,Strongly approve,,,,,Neutral,,,,,,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,,Neutral,,,,,No,,Non-Tea Party supporters and Democrats,,,,,National questionnaire,Suburbs,Suburbs,7.0,5.0,Midwest,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
890348.0,Missouri,60.0,Call 2,Complete,Election day exit poll,1.19448637962341,Roy Blunt,Female,White,65 or over,Republican,Conservative,,High school graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,The economy,,Somewhat worried,Somewhat approve,,,,,Neutral,,,,,,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,,The economy,Worried,Approve,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,Neutral,,,,,,,Non-Tea Party supporters and Republicans,,,,,National questionnaire,Suburbs,Suburbs,7.0,5.0,Midwest,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
891277.0,Missouri,41.0,Call 2,Complete,Election day exit poll,1.26623690128326,Other,Male,White,60-64,Independent,Moderate,"Under $30,000",College graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,The economy,,Somewhat worried,Somewhat disapprove,,,,,Neutral,,,,,,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,Neutral,,,,,No,,Non-Tea Party supporters and Independents/Something else,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,3.0,Midwest,Version 1,High Density Urban,Urban,Urban Core,Downscale
889473.0,Missouri,23.0,Call 2,Complete,Election day exit poll,1.48892855644226,Robin Carnahan,Female,Black,25-29,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,Health care,,Somewhat worried,Strongly approve,,,,,Neutral,,,,,,Obama,Black female,Black women,18-29,18-29,18-44,18-29,25-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,,Something else,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,,,,Neutral,,,,,No,,Non-Tea Party supporters and Democrats,,,,,National questionnaire,Suburbs,Suburbs,6.0,3.0,Midwest,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale
889770.0,Missouri,60.0,Call 2,Complete,Election day exit poll,0.943335831165314,Robin Carnahan,Male,Hispanic,60-64,Democrat,Moderate,"$30,000-$49,999",High school graduate,Yes,,,,,,,,,Government should do more to solve problems,,,Health care,,Somewhat worried,Somewhat approve,,,,,Neutral,,,,,,Obama,Non black male,Latino men,45-65,60+,45+,60+,50-64,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,,Something else,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,White,,,,Neutral,,,,,No,,Non-Tea Party supporters and Democrats,,,,,National questionnaire,Suburbs,Suburbs,7.0,5.0,Midwest,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
910431.0,Missouri,55.0,Call 3,Complete,Election day exit poll,1.56629991531372,Robin Carnahan,Female,White,18-24,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,,Government should do more to solve problems,,,Health care,,Somewhat worried,Somewhat approve,,,,,Neutral,,,,,,Obama,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,Neutral,,,,,Yes,,Non-Tea Party supporters and Democrats,,,,,National questionnaire,Suburbs,Suburbs,4.0,4.0,Midwest,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
914391.0,Missouri,74.0,Call 3,Complete,Election day exit poll,1.01179528236389,Robin Carnahan,Male,White,65 or over,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,,,,,,,,,Government should do more to solve problems,,,Health care,,Somewhat worried,Somewhat approve,,,,,Neutral,,,,,,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,,Something else,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,Neutral,,,,,Yes,,Non-Tea Party supporters and Democrats,,,,,National questionnaire,Suburbs,Suburbs,2.0,2.0,Midwest,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
888845.0,Missouri,55.0,Call 2,Complete,Election day exit poll,1.08165299892426,Robin Carnahan,Male,White,45-49,Democrat,Moderate,,Some college/assoc. degree,No,,,,,,,,,,Repeal it,,,,,,Spending to create jobs,,,Made no difference,Somewhat support,,,Generally going in the right direction,,,Obama,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,Support,,,,,,,Tea Party supporters,,,,,National questionnaire,Suburbs,Suburbs,4.0,4.0,Midwest,Version 3,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
889923.0,Missouri,32.0,Call 2,Complete,Election day exit poll,0.917500734329224,Robin Carnahan,Female,White,65 or over,Independent,Moderate,,High school graduate,No,,,,,,,,,,Leave it as is,,,,,,Spending to create jobs,,,Made no difference,Somewhat support,,,Generally going in the right direction,,,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,Support,,,,,,,Tea Party supporters,,,,,National questionnaire,Suburbs,Suburbs,7.0,5.0,Midwest,Version 3,Low Density Rural,80s Suburbs,Urban Perimeter,Downscale
890051.0,Missouri,23.0,Call 2,Complete,Election day exit poll,1.11177158355713,Robin Carnahan,Male,White,65 or over,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,The economy,,Somewhat worried,Somewhat approve,,,,,Somewhat support,,,,,,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,Support,,,,,Yes,,Tea Party supporters,,,,,National questionnaire,Suburbs,Suburbs,6.0,3.0,Midwest,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale
890050.0,Missouri,23.0,Call 2,Complete,Election day exit poll,1.11177158355713,Robin Carnahan,Male,White,65 or over,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,The economy,,Somewhat worried,Somewhat approve,,,,,Somewhat support,,,,,,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,Support,,,,,Yes,,Tea Party supporters,,,,,National questionnaire,Suburbs,Suburbs,6.0,3.0,Midwest,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale
869280.0,Missouri,91.0,Call 1,Complete,Election day exit poll,1.03742301464081,Roy Blunt,Male,White,65 or over,Republican,Conservative,"$200,000 or more",Postgraduate study,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,The economy,,Somewhat worried,Strongly disapprove,,,,,Somewhat support,,,,,,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,Support,,,,,No,,Tea Party supporters,,,,,National questionnaire,Suburbs,Suburbs,2.0,1.0,Midwest,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
910914.0,Missouri,106.0,Call 3,Complete,Election day exit poll,1.8524854183197,Roy Blunt,Male,Other,40-44,Republican,Moderate,"$75,000-$99,999",College graduate,No,,,,,,,,,Government should do more to solve problems,,,The economy,,Very worried,Strongly disapprove,,,,,Somewhat support,,,,,,Obama,Non black male,All other races,30-44,30-59,18-44,30-44,40-49,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,,The economy,Worried,Disapprove,Republican,Republican Men,All others,Moderate/Liberal Republicans,Other,,,,Support,,,,,No,,Tea Party supporters,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,1.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very downscale
890229.0,Missouri,60.0,Call 2,Complete,Election day exit poll,1.00882649421692,Roy Blunt,Female,White,40-44,Republican,Moderate,"$75,000-$99,999",College graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,,,The economy,,Very worried,Strongly disapprove,,,,,Somewhat support,,,,,,Obama,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,Support,,,,,No,,Tea Party supporters,,,,,National questionnaire,Suburbs,Suburbs,7.0,5.0,Midwest,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
872418.0,Missouri,106.0,Call 1,Complete,Election day exit poll,1.64030337333679,,Male,White,50-59,Republican,Conservative,,No high school diploma,No,,,,,,,,,,Repeal it,,,,,,Spending to create jobs,,,Omit,Strongly support,,,Seriously off on the wrong track,,,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,Support,,,,,,,Tea Party supporters,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,1.0,Midwest,Version 3,Suburb,Urban,Urban Core,Very downscale
893253.0,Missouri,74.0,Call 2,Complete,Election day exit poll,0.831633925437927,Other,Female,White,60-64,Independent,,,Some college/assoc. degree,No,,,,,,,,,,Leave it as is,,,,,,Spending to create jobs,,,Hurt the economy,Strongly support,,,Seriously off on the wrong track,,,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,Support,,,,,,,Tea Party supporters,,,,,National questionnaire,Suburbs,Suburbs,2.0,2.0,Midwest,Version 3,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
893289.0,Missouri,74.0,Call 2,Complete,Election day exit poll,1.20742619037628,Roy Blunt,Male,White,60-64,Republican,Conservative,,No high school diploma,No,,,,,,,,,,Repeal it,,,,,,Reducing the budget deficit,,,Hurt the economy,Strongly support,,,Seriously off on the wrong track,,,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,Support,,,,,,,Tea Party supporters,,,,,National questionnaire,Suburbs,Suburbs,2.0,2.0,Midwest,Version 3,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
868471.0,Missouri,23.0,Call 1,Complete,Election day exit poll,1.03105318546295,Roy Blunt,Male,White,50-59,Independent,Moderate,,Postgraduate study,No,,,,,,,,,,Repeal it,,,,,,Cutting taxes,,,Made no difference,Strongly support,,,Generally going in the right direction,,,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,Support,,,,,,,Tea Party supporters,,,,,National questionnaire,Suburbs,Suburbs,6.0,3.0,Midwest,Version 3,Suburb,70s Suburbs,Urban Perimeter,Very upscale
909638.0,Missouri,91.0,Call 3,Complete,Election day exit poll,0.629187285900116,Robin Carnahan,Female,White,50-59,Independent,Moderate,,Some college/assoc. degree,No,,,,,,,,,,Omit,,,,,,Spending to create jobs,,,Hurt the economy,Omit,,,Omit,,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,Omit,,,,,,,,,,,,National questionnaire,Suburbs,Suburbs,2.0,1.0,Midwest,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
871733.0,Missouri,104.0,Call 1,Complete,Election day exit poll,0.541646480560303,Robin Carnahan,Male,Black,50-59,Democrat,Moderate,,High school graduate,No,,,,,,,,,,Leave it as is,,,,,,Reducing the budget deficit,,,Helped the economy,Omit,,,Omit,,,Obama,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,,,,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,,Omit,,,,,,,,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,Midwest,Version 3,Suburb,Urban,Urban Core,Very downscale
908618.0,Missouri,5.0,Call 3,Complete,Election day exit poll,1.08165299892426,Robin Carnahan,Male,White,45-49,Something else,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,No,No,,,,,,"Dissatisfied, but not angry",,,You will be worse off,,,,Strongly disapprove,,Is not too extreme,None,Made no difference,,,,Seriously off on the wrong track,,,Obama,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Negative,,,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,None,None,,,,,,,No,All others,,,,,Omit,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",9.0,4.0,Midwest,Version 3,Low Density Rural,Urban,Urban Core,Upscale
912972.0,Missouri,84.0,Call 3,Complete,Election day exit poll,0.629187285900116,Robin Carnahan,Female,White,30-39,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,No,No,No,,,,,,"Dissatisfied, but not angry",,,It will not make much difference to you,,,,Somewhat approve,,Has the right experience,Other christian,Helped the economy,,,,Generally going in the right direction,,,Obama,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,Negative,,,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,,No,All others,,,,,Omit,State questionnaire,Suburbs,Suburbs,2.0,1.0,Midwest,Version 3,Suburb,60s Suburbs,Urban Perimeter,Very upscale
