ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENAZ10,GOVAZ10,AZPROP106,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,DESCRIBG10,FAVDEM2,FAVREP2,FINSIT2,FORECLOSE,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,HEALTHFAM,ISSUE10,NECWORRY,OBAMA4,PRIORITY,QUALGOV10,TEAPARTY,TIMESEN10,TRACK,VOTE2008,WORK,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,WHTEVANG,XTEAPARTYID,IMMAZLAW,IMMDEPORT,IMMLAW,FORECLOSE2,IMMAZLAW2,LATINOS,WRKWOMEN,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
881379.0,Arizona,41.0,Call 1,Complete,Election day exit poll,0.469999998807907,John McCain,Jan Brewer,No,Male,White,40-44,Republican,Moderate,"$50,000-$74,999",Some college/assoc. degree,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,The economy,Very worried,Somewhat disapprove,,,Somewhat support,In the last month,,,Yes,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Support,In the last month,In the last month or earlier,No,,Tea Party supporters,Strongly favor,,,,Favor,No,All others,State questionnaire,English,Suburbs,Suburbs,5.0,1.0,West,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
861877.0,Arizona,50019.0,,Complete,Telephone survey,0.920000016689301,John McCain,Jan Brewer,No,Female,,65 or over,Republican,Conservative,,College graduate,,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,The economy,Very worried,Somewhat disapprove,,,Somewhat support,Before that,,,Yes,,,65+,60+,45+,60+,65+,,College graduate,More than High school graduate,,,,,,,,,The economy,Worried,Disapprove,Republican,Republican Women,,Conservative Republicans,,Support,Before that,In the last month or earlier,,,Tea Party supporters,Strongly favor,,,,Favor,,Working women,State questionnaire,,Suburbs,Suburbs,7.0,2.0,West,Version 1,Suburb,80s Suburbs,Urban Perimeter,Downscale
880914.0,Arizona,62.0,Call 1,Complete,Election day exit poll,0.449999988079071,John McCain,Jan Brewer,No,Female,White,45-49,Republican,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,The economy,Very worried,Strongly disapprove,,,Somewhat support,Before that,,,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,Before that,In the last month or earlier,No,,Tea Party supporters,Strongly favor,,,,Favor,No,,State questionnaire,English,Suburbs,Suburbs,6.0,1.0,West,Version 1,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
900234.0,Arizona,38.0,Call 2,Complete,Election day exit poll,0.490000009536743,John McCain,Jan Brewer,No,Male,Asian,40-44,Republican,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,The economy,Very worried,Strongly disapprove,,,Somewhat support,Before that,,,Yes,Non black male,All other races,30-44,30-59,18-44,30-44,40-49,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,,The economy,Worried,Disapprove,Republican,Republican Men,All others,Conservative Republicans,Asian,Support,Before that,In the last month or earlier,No,,Tea Party supporters,Strongly favor,,,,Favor,No,All others,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very downscale
900814.0,Arizona,79.0,Call 2,Complete,Election day exit poll,0.879999995231628,John McCain,Jan Brewer,No,Female,White,50-59,Independent,Moderate,"$75,000-$99,999",College graduate,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,The economy,Very worried,Strongly disapprove,,,Somewhat support,Before that,,,No,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Support,Before that,In the last month or earlier,No,,Tea Party supporters,Strongly favor,,,,Favor,No,All others,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 1,Suburb,80s Suburbs,Urban Perimeter,Downscale
900813.0,Arizona,79.0,Call 2,Complete,Election day exit poll,0.879999995231628,John McCain,Jan Brewer,No,Female,White,50-59,Independent,Moderate,"$75,000-$99,999",College graduate,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,The economy,Very worried,Strongly disapprove,,,Somewhat support,Before that,,,No,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Support,Before that,In the last month or earlier,No,,Tea Party supporters,Strongly favor,,,,Favor,No,All others,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 1,Suburb,80s Suburbs,Urban Perimeter,Downscale
900464.0,Arizona,90.0,Call 2,Complete,Election day exit poll,1.03999996185303,Other,Other,Yes,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",College graduate,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,The economy,Very worried,Strongly disapprove,,,Somewhat support,In the last three days,,,Yes,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Support,In the last month,In the last week,No,,Tea Party supporters,Strongly favor,,,,Favor,No,All others,State questionnaire,English,Suburbs,Suburbs,7.0,2.0,West,Version 1,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
862048.0,Arizona,50022.0,,Complete,Telephone survey,1.26999998092651,John McCain,Jan Brewer,Yes,Male,Other,18-24,Democrat,Moderate,"$50,000-$74,999",Some college/assoc. degree,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,,The economy,Very worried,Somewhat disapprove,,,Somewhat support,Before that,,,Yes,Non black male,All other races,18-29,18-29,18-44,18-29,18-24,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,,The economy,Worried,Disapprove,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Other,Support,Before that,In the last month or earlier,No,,Tea Party supporters,Strongly favor,,,,Favor,No,All others,State questionnaire,English,Suburbs,Suburbs,8.0,2.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale
880212.0,Arizona,79.0,Call 1,Complete,Election day exit poll,1.37999999523163,John McCain,Jan Brewer,Yes,Male,White,60-64,Republican,Conservative,"$75,000-$99,999",Postgraduate study,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,,The economy,Somewhat worried,Strongly disapprove,,,Somewhat support,Before that,,,Yes,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Support,Before that,In the last month or earlier,No,,Tea Party supporters,Strongly favor,,,,Favor,No,All others,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 1,Suburb,80s Suburbs,Urban Perimeter,Downscale
903819.0,Arizona,58.0,Call 2,Complete,Election day exit poll,0.689999997615814,John McCain,Jan Brewer,No,Female,Hispanic,60-64,Independent,Moderate,"$75,000-$99,999",Some college/assoc. degree,Yes,,,,,,,,,,Government should do more to solve problems,Leave it as is,,The economy,Very worried,Somewhat disapprove,,,Somewhat support,In the last month,,,No,Non black female,Latino women,45-65,60+,45+,60+,50-64,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,,The economy,Worried,Disapprove,Independent/Something else,Independent Women,All others,Independents/Something else,Hispanic/Latino,Support,In the last month,In the last month or earlier,No,,Tea Party supporters,Strongly favor,,,,Favor,Yes,All others,State questionnaire,English,Suburbs,Suburbs,6.0,1.0,West,Version 1,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
903818.0,Arizona,58.0,Call 2,Complete,Election day exit poll,0.689999997615814,John McCain,Jan Brewer,No,Female,Hispanic,60-64,Independent,Moderate,"$75,000-$99,999",Some college/assoc. degree,Yes,,,,,,,,,,Government should do more to solve problems,Leave it as is,,The economy,Very worried,Somewhat disapprove,,,Somewhat support,In the last month,,,No,Non black female,Latino women,45-65,60+,45+,60+,50-64,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,,The economy,Worried,Disapprove,Independent/Something else,Independent Women,All others,Independents/Something else,Hispanic/Latino,Support,In the last month,In the last month or earlier,No,,Tea Party supporters,Strongly favor,,,,Favor,Yes,All others,State questionnaire,English,Suburbs,Suburbs,6.0,1.0,West,Version 1,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
897375.0,Arizona,110.0,Call 2,Complete,Election day exit poll,2.30999994277954,John McCain,Terry Goddard,No,Female,White,40-44,Republican,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Expand it,,Health care,Very worried,Somewhat disapprove,,,Somewhat support,Before that,,,Yes,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,Something else,Worried,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Support,Before that,In the last month or earlier,No,,Tea Party supporters,Somewhat oppose,,,,Oppose,No,Working women,State questionnaire,English,Suburbs,Suburbs,1.0,3.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
861881.0,Arizona,50022.0,,Complete,Telephone survey,1.28999996185303,John McCain,Jan Brewer,Yes,Male,White,65 or over,Independent,Moderate,,High school graduate,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,Health care,Very worried,Strongly disapprove,,,Somewhat support,In the last month,,,No,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,,Something else,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,In the last month,In the last month or earlier,,,Tea Party supporters,Strongly favor,,,,Favor,No,All others,State questionnaire,English,Suburbs,Suburbs,8.0,2.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale
900615.0,Arizona,90.0,Call 2,Complete,Election day exit poll,0.560000002384186,John McCain,Jan Brewer,Yes,Female,White,45-49,Independent,Moderate,"$30,000-$49,999",College graduate,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,,Health care,Somewhat worried,Strongly disapprove,,,Somewhat support,Before that,,,No,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,,Something else,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Support,Before that,In the last month or earlier,No,,Tea Party supporters,Strongly favor,,,,Favor,No,All others,State questionnaire,English,Suburbs,Suburbs,7.0,2.0,West,Version 1,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
881058.0,Arizona,62.0,Call 1,Complete,Election day exit poll,0.469999998807907,John McCain,Jan Brewer,No,Male,Hispanic,50-59,Independent,Moderate,"Under $30,000",High school graduate,Yes,,,,,,,,,,Government should do more to solve problems,Repeal it,,Illegal immigration,Very worried,Somewhat approve,,,Somewhat support,In the last month,,,No,Non black male,Latino men,45-65,30-59,45+,45-59,50-64,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,,Something else,Worried,Approve,Independent/Something else,Independent Men,All others,Independents/Something else,Hispanic/Latino,Support,In the last month,In the last month or earlier,No,,Tea Party supporters,Strongly favor,,,,Favor,Yes,All others,State questionnaire,English,Suburbs,Suburbs,6.0,1.0,West,Version 1,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
917388.0,Arizona,26.0,Call 3,Complete,Election day exit poll,1.08000004291534,John McCain,Jan Brewer,Yes,Male,White,60-64,Republican,Moderate,"$75,000-$99,999",College graduate,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,,The economy,Somewhat worried,Somewhat approve,,,Somewhat support,Before that,,,Yes,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,The economy,Worried,Approve,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Support,Before that,In the last month or earlier,No,,Tea Party supporters,Somewhat favor,,,,Favor,No,All others,State questionnaire,English,Suburbs,Suburbs,6.0,1.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
861977.0,Arizona,50003.0,,Complete,Telephone survey,1.62999999523163,John McCain,Jan Brewer,Yes,Female,White,65 or over,Independent,Conservative,"$100,000-$199,999",College graduate,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,The economy,Very worried,Somewhat approve,,,Somewhat support,Before that,,,No,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,,The economy,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Support,Before that,In the last month or earlier,No,,Tea Party supporters,Strongly favor,,,,Favor,No,All others,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale
880359.0,Arizona,82.0,Call 1,Complete,Election day exit poll,0.5,John McCain,Jan Brewer,No,Female,White,30-39,Independent,Liberal,"$100,000-$199,999",Some college/assoc. degree,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Expand it,,The economy,Very worried,Somewhat approve,,,Somewhat support,Before that,,,Yes,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,,The economy,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Support,Before that,In the last month or earlier,No,,Tea Party supporters,Strongly favor,,,,Favor,No,Working women,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 1,Suburb,80s Suburbs,Urban Perimeter,Downscale
862018.0,Arizona,50006.0,,Complete,Telephone survey,1.70000004768372,John McCain,Terry Goddard,Yes,Female,White,65 or over,Independent,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,,,Government should do more to solve problems,Repeal it,,The war in Afghanistan,Very worried,Somewhat approve,,,Somewhat support,Omit,,,No,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,,Something else,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Support,Omit,Omit,Yes,,Tea Party supporters,Somewhat favor,,,,Favor,No,All others,State questionnaire,English,Suburbs,Suburbs,3.0,1.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale
900088.0,Arizona,64.0,Call 2,Complete,Election day exit poll,0.439999997615814,Rodney Glassman,Terry Goddard,,Male,Hispanic,18-24,Democrat,Conservative,"Under $30,000",High school graduate,Yes,,,,,,,,,,Government should do more to solve problems,Leave it as is,,The war in Afghanistan,Very worried,Omit,,,Strongly support,Before that,,,,Non black male,Latino men,18-29,18-29,18-44,18-29,18-24,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,,Something else,Worried,Omit,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,Support,Before that,In the last month or earlier,No,,Tea Party supporters,Somewhat oppose,,,,Oppose,Yes,All others,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale
900087.0,Arizona,64.0,Call 2,Complete,Election day exit poll,0.439999997615814,Rodney Glassman,Terry Goddard,,Male,Hispanic,18-24,Democrat,Conservative,"Under $30,000",High school graduate,Yes,,,,,,,,,,Government should do more to solve problems,Leave it as is,,The war in Afghanistan,Very worried,Omit,,,Strongly support,Before that,,,,Non black male,Latino men,18-29,18-29,18-44,18-29,18-24,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,,Something else,Worried,Omit,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,Support,Before that,In the last month or earlier,No,,Tea Party supporters,Somewhat oppose,,,,Oppose,Yes,All others,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale
901237.0,Arizona,62.0,Call 2,Complete,Election day exit poll,0.449999988079071,John McCain,Jan Brewer,No,Female,White,50-59,Independent,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,,,,,,,,,,Government should do more to solve problems,Leave it as is,,Omit,Very worried,Strongly disapprove,,,Strongly support,Before that,,,Yes,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,,Omit,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Support,Before that,In the last month or earlier,No,,Tea Party supporters,Strongly favor,,,,Favor,No,Working women,State questionnaire,English,Suburbs,Suburbs,6.0,1.0,West,Version 1,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
862069.0,Arizona,50002.0,,Complete,Telephone survey,6.46999979019165,,Terry Goddard,Did not vote,Female,White,65 or over,Independent,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,Illegal immigration,Very worried,Somewhat disapprove,,,Strongly support,Before that,,,No,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,Something else,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Support,Before that,In the last month or earlier,No,,Tea Party supporters,Strongly favor,,,,Favor,No,All others,State questionnaire,English,Suburbs,Suburbs,1.0,3.0,West,Version 1,Extremely Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Very downscale
899146.0,Arizona,82.0,Call 2,Complete,Election day exit poll,0.560000002384186,John McCain,Jan Brewer,Yes,Female,White,50-59,Republican,Conservative,"$200,000 or more",College graduate,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,Illegal immigration,Very worried,Strongly disapprove,,,Strongly support,Before that,,,No,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,,Something else,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,Before that,In the last month or earlier,No,,Tea Party supporters,Strongly favor,,,,Favor,No,All others,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 1,Suburb,80s Suburbs,Urban Perimeter,Downscale
884393.0,Arizona,64.0,Call 1,Complete,Election day exit poll,1.24000000953674,John McCain,Jan Brewer,Yes,,,,Republican,Conservative,,Some college/assoc. degree,,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,Illegal immigration,Very worried,Strongly disapprove,,,Strongly support,Before that,,,No,,,,,,,,,No college degree,More than High school graduate,,,,,,,,,Something else,Worried,Disapprove,Republican,,,Conservative Republicans,,Support,Before that,In the last month or earlier,,,Tea Party supporters,Strongly favor,,,,Favor,,All others,State questionnaire,,Suburbs,Suburbs,2.0,1.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale
884291.0,Arizona,64.0,Call 1,Complete,Election day exit poll,0.740000009536743,John McCain,Jan Brewer,Yes,Female,White,65 or over,Republican,Conservative,"$30,000-$49,999",College graduate,No,,,,,,,,,,Government should do more to solve problems,Repeal it,,Illegal immigration,Very worried,Strongly disapprove,,,Strongly support,Before that,,,No,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,,Something else,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,Before that,In the last month or earlier,No,,Tea Party supporters,Strongly favor,,,,Favor,No,All others,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale
917953.0,Arizona,90.0,Call 3,Complete,Election day exit poll,0.589999973773956,John McCain,Jan Brewer,Yes,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",Some college/assoc. degree,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,Illegal immigration,Very worried,Strongly disapprove,,,Strongly support,Before that,,,Yes,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,Something else,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Support,Before that,In the last month or earlier,No,,Tea Party supporters,Strongly favor,,,,Favor,No,All others,State questionnaire,English,Suburbs,Suburbs,7.0,2.0,West,Version 1,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
917880.0,Arizona,90.0,Call 3,Complete,Election day exit poll,0.670000016689301,John McCain,Jan Brewer,Yes,Male,White,25-29,Something else,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,Illegal immigration,Very worried,Strongly disapprove,,,Strongly support,Before that,,,Yes,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,Something else,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,Before that,In the last month or earlier,No,,Tea Party supporters,Strongly favor,,,,Favor,No,All others,State questionnaire,English,Suburbs,Suburbs,7.0,2.0,West,Version 1,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
861987.0,Arizona,50022.0,,Complete,Telephone survey,1.25,John McCain,Jan Brewer,Yes,Female,White,65 or over,Republican,Conservative,"$30,000-$49,999",Postgraduate study,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,Illegal immigration,Very worried,Strongly disapprove,,,Strongly support,Before that,,,No,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,,Something else,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,Before that,In the last month or earlier,No,,Tea Party supporters,Strongly favor,,,,Favor,No,All others,State questionnaire,English,Suburbs,Suburbs,8.0,2.0,West,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
900283.0,Arizona,38.0,Call 2,Complete,Election day exit poll,0.610000014305115,John McCain,Jan Brewer,Yes,Female,White,18-24,Republican,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,Illegal immigration,Somewhat worried,Strongly disapprove,,,Strongly support,Before that,,,Yes,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,Something else,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,Before that,In the last month or earlier,No,,Tea Party supporters,Strongly favor,,,,Favor,No,Working women,State questionnaire,English,Suburbs,Suburbs,2.0,1.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very downscale
881602.0,Arizona,41.0,Call 1,Complete,Election day exit poll,0.509999990463257,John McCain,Jan Brewer,Yes,Female,White,50-59,Republican,Conservative,"$100,000-$199,999",Postgraduate study,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,Illegal immigration,Very worried,Strongly disapprove,,,Strongly support,Before that,,,No,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,,Something else,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,Before that,In the last month or earlier,No,,Tea Party supporters,Strongly favor,,,,Favor,No,All others,State questionnaire,English,Suburbs,Suburbs,5.0,1.0,West,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
914982.0,Arizona,41.0,Call 3,Complete,Election day exit poll,0.469999998807907,John McCain,Jan Brewer,No,Male,White,30-39,Independent,Conservative,"$75,000-$99,999",Some college/assoc. degree,No,,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,,Illegal immigration,Very worried,Strongly disapprove,,,Strongly support,Before that,,,Yes,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,Something else,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,Before that,In the last month or earlier,No,,Tea Party supporters,Strongly favor,,,,Favor,No,All others,State questionnaire,English,Suburbs,Suburbs,5.0,1.0,West,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
