ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENWA10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FORECLOSE,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,SENCNTL,TEAPARTY,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,WHNCLINC,XTEAPARTYID,ABORTION,MURRAYTOOCLOSE,ROSSIINTOUCH,ABORT2,FORECLOSE2,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
859020.0,Washington,,,Complete,Telephone survey,1.07000005245209,Patty Murray,Female,White,65 or over,Independent,Moderate,"$75,000-$99,999",Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,Not at all worried,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Omit,Leave it as is,The economy,Very worried,Somewhat approve,Reducing the budget deficit,Understands the needs of people like me,The Democratic Party,Omit,No,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,The economy,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Omit,No,,Legal in all cases,About the right amount,No,Legal,Not worried,State questionnaire,Suburbs,Suburbs,2.0,2.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
859014.0,Washington,,,Complete,Telephone survey,0.219999998807907,Patty Murray,Female,White,65 or over,Something else,Moderate,,High school graduate,No,I dislike the other candidate,Favorable,Omit,About the same,Very worried,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Somewhat approve,Reducing the budget deficit,Understands the needs of people like me,Does not matter to me,Neutral,No,Omit,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Positive,The economy,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Neutral,,Non-Tea Party supporters and Independents/Something else,Illegal in most cases,About the right amount,No,Illegal,Worried,State questionnaire,Suburbs,Suburbs,2.0,2.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
859011.0,Washington,,,Complete,Telephone survey,0.209999993443489,Dino Rossi,Male,White,50-59,Republican,Moderate,"Under $30,000",No high school diploma,No,I like my candidate but with reservations,Favorable,Favorable,Worse,Not very worried,To express opposition to Barack Obama,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Cutting taxes,Can bring needed change,Does not matter to me,Neutral,No,Other,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Neutral,Yes,Non-Tea Party supporters and Republicans,Illegal in most cases,Too often,No,Illegal,Not worried,State questionnaire,Suburbs,Suburbs,2.0,2.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
859010.0,Washington,,,Complete,Telephone survey,1.48000001907349,Patty Murray,Female,Other,30-39,Democrat,Liberal,"$100,000-$199,999",College graduate,No,I like my candidate but with reservations,Favorable,Unfavorable,About the same,Not at all worried,To express support for Barack Obama,"Satisfied, but not enthusiastic",Government should do more to solve problems,Leave it as is,The economy,Somewhat worried,Somewhat approve,Reducing the budget deficit,Understands the needs of people like me,The Democratic Party,Somewhat oppose,No,Didn't vote,Non black female,All other races,30-44,30-59,18-44,30-44,30-39,Other,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,Positive,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Other,Oppose,No,Non-Tea Party supporters and Democrats,Legal in most cases,About the right amount,No,Legal,Not worried,State questionnaire,Suburbs,Suburbs,1.0,2.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
859004.0,Washington,,,Complete,Telephone survey,2.83999991416931,Dino Rossi,Male,White,40-44,,Moderate,"$100,000-$199,999",College graduate,No,I dislike the other candidate,Unfavorable,Unfavorable,About the same,Not at all worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Somewhat disapprove,Reducing the budget deficit,Can bring needed change,Omit,Omit,No,Obama,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,,,,,White,Omit,No,,Omit,Omit,Yes,Omit,Not worried,State questionnaire,Suburbs,Suburbs,1.0,2.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
859003.0,Washington,,,Complete,Telephone survey,14.2600002288818,Patty Murray,Male,Hispanic,65 or over,Democrat,Liberal,"Under $30,000",High school graduate,Yes,I strongly favor my candidate,Favorable,Unfavorable,About the same,Very worried,To express support for Barack Obama,"Satisfied, but not enthusiastic",Government should do more to solve problems,Expand it,The economy,Not too worried,Strongly approve,Spending to create jobs,Can bring needed change,The Democratic Party,Strongly oppose,No,Obama,Non black male,Latino men,65+,60+,45+,60+,65+,Latino 65+,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Positive,The economy,Not worried,Approve,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Hispanic/Latino,Oppose,No,Non-Tea Party supporters and Democrats,Illegal in all cases,About the right amount,Yes,Illegal,Worried,State questionnaire,Suburbs,Suburbs,9.0,1.0,West,Version 1,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Upscale
859000.0,Washington,,,Complete,Telephone survey,0.379999995231628,Patty Murray,Male,White,18-24,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,No,I strongly favor my candidate,Favorable,Unfavorable,Worse,Not at all worried,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government should do more to solve problems,Expand it,The economy,Not too worried,Strongly approve,Spending to create jobs,Has the right experience,The Democratic Party,Strongly oppose,Yes,Didn't vote,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Positive,The economy,Not worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Oppose,Yes,Non-Tea Party supporters and Democrats,Legal in most cases,About the right amount,No,Legal,Not worried,State questionnaire,Suburbs,Suburbs,8.0,1.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
858997.0,Washington,,,Complete,Telephone survey,0.709999978542328,Dino Rossi,Male,Asian,60-64,Independent,Moderate,"$100,000-$199,999",College graduate,No,,Unfavorable,Favorable,Worse,Not at all worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Somewhat disapprove,Reducing the budget deficit,Is not too extreme,Does not matter to me,Neutral,No,McCain,Non black male,All other races,45-65,60+,45+,60+,50-64,Other,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Men,All others,Independents/Something else,Asian,Neutral,No,Non-Tea Party supporters and Independents/Something else,Legal in all cases,Too often,Yes,Legal,Not worried,State questionnaire,Suburbs,Suburbs,9.0,1.0,West,Version 1,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
858996.0,Washington,,,Complete,Telephone survey,0.219999998807907,Patty Murray,Female,,65 or over,Independent,Moderate,,High school graduate,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,Not very worried,To express support for Barack Obama,"Satisfied, but not enthusiastic",Omit,Omit,The economy,Very worried,Strongly approve,Spending to create jobs,Omit,The Democratic Party,Somewhat oppose,No,Obama,,,65+,60+,45+,60+,65+,,No college degree,High school graduate or less,,,,,,,Positive,The economy,Worried,Approve,Independent/Something else,Independent Women,,Independents/Something else,,Oppose,,Non-Tea Party supporters and Independents/Something else,Legal in most cases,About the right amount,No,Legal,Not worried,State questionnaire,Suburbs,Suburbs,8.0,1.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
858992.0,Washington,,,Complete,Telephone survey,1.36000001430511,Patty Murray,Male,White,25-29,Democrat,Liberal,"$75,000-$99,999",College graduate,No,,Favorable,Favorable,About the same,Not at all worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Government should do more to solve problems,Expand it,The economy,Somewhat worried,Somewhat approve,Reducing the budget deficit,Understands the needs of people like me,The Democratic Party,Strongly oppose,No,Obama,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Legal in most cases,About the right amount,No,Legal,Not worried,State questionnaire,Suburbs,Suburbs,8.0,1.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
858991.0,Washington,,,Complete,Telephone survey,0.219999998807907,Patty Murray,Female,White,65 or over,Democrat,,"Under $30,000",No high school diploma,No,I strongly favor my candidate,Favorable,Omit,About the same,Not at all worried,To express support for Barack Obama,Omit,Omit,Omit,Omit,Not too worried,Strongly approve,Omit,Understands the needs of people like me,The Democratic Party,Omit,Yes,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Omit,Omit,Not worried,Approve,Democrat,Democratic Women,White Democrats,,White,Omit,Yes,,Legal in most cases,Omit,Omit,Legal,Not worried,State questionnaire,Suburbs,Suburbs,2.0,2.0,West,Version 1,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
858989.0,Washington,,,Complete,Telephone survey,1.03999996185303,Dino Rossi,Male,White,50-59,Independent,Conservative,"$100,000-$199,999",College graduate,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,Not at all worried,To express opposition to Barack Obama,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Strongly disapprove,Cutting taxes,Has the right experience,The Republican Party,Strongly support,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,No,Tea Party supporters,Illegal in most cases,Too often,Yes,Illegal,Not worried,State questionnaire,Suburbs,Suburbs,1.0,2.0,West,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
858985.0,Washington,,,Complete,Telephone survey,2.36999988555908,Patty Murray,Female,White,45-49,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,Not at all worried,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government should do more to solve problems,Expand it,The economy,Not too worried,Strongly approve,Spending to create jobs,Understands the needs of people like me,The Democratic Party,Strongly oppose,No,Obama,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Positive,The economy,Not worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Legal in most cases,About the right amount,No,Legal,Not worried,State questionnaire,Suburbs,Suburbs,8.0,1.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
858982.0,Washington,,,Complete,Telephone survey,1.87999999523163,Dino Rossi,Male,White,50-59,Independent,Conservative,"$100,000-$199,999",Postgraduate study,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,Very worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Cutting taxes,Understands the needs of people like me,The Republican Party,Strongly support,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,No,Tea Party supporters,Illegal in most cases,Too often,Yes,Illegal,Worried,State questionnaire,Suburbs,Suburbs,,1.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
858980.0,Washington,,,Complete,Telephone survey,0.219999998807907,Patty Murray,Male,White,45-49,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,Somewhat worried,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government should do more to solve problems,Leave it as is,Health care,Somewhat worried,Strongly approve,Spending to create jobs,Has the right experience,The Democratic Party,Somewhat oppose,No,Obama,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Positive,Something else,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Oppose,Yes,Non-Tea Party supporters and Democrats,Legal in most cases,Not often enough,Yes,Legal,Worried,State questionnaire,Suburbs,Suburbs,9.0,2.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
858977.0,Washington,,,Complete,Telephone survey,0.109999999403954,Patty Murray,Female,White,60-64,Democrat,Liberal,"$100,000-$199,999",Some college/assoc. degree,No,I strongly favor my candidate,Omit,Unfavorable,Worse,Not at all worried,To express support for Barack Obama,"Dissatisfied, but not angry",Government should do more to solve problems,Expand it,The economy,Very worried,Somewhat approve,Spending to create jobs,Understands the needs of people like me,The Democratic Party,Strongly oppose,No,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Negative,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Legal in most cases,About the right amount,No,Legal,Not worried,State questionnaire,Suburbs,Suburbs,1.0,2.0,West,Version 1,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Upscale
858975.0,Washington,,,Complete,Telephone survey,3.25,Patty Murray,Female,White,40-44,Democrat,Liberal,"$50,000-$74,999",College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Better,Not very worried,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government should do more to solve problems,Expand it,The economy,Somewhat worried,Strongly approve,Spending to create jobs,Has the right experience,The Democratic Party,Strongly oppose,No,Obama,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Legal in all cases,About the right amount,No,Legal,Not worried,State questionnaire,Suburbs,Suburbs,,2.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
858974.0,Washington,,,Complete,Telephone survey,1.03999996185303,Dino Rossi,Male,White,50-59,Something else,Liberal,"$30,000-$49,999",College graduate,No,I dislike the other candidate,Unfavorable,Unfavorable,Worse,Somewhat worried,Barack Obama was not a factor,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Reducing the budget deficit,Understands the needs of people like me,The Republican Party,Strongly support,No,Other,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,No,Tea Party supporters,Omit,Too often,Yes,Omit,Worried,State questionnaire,Suburbs,Suburbs,6.0,2.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
858970.0,Washington,,,Complete,Telephone survey,1.45000004768372,Dino Rossi,Male,White,50-59,Independent,Conservative,"$100,000-$199,999",College graduate,No,,Unfavorable,Unfavorable,Worse,Somewhat worried,Barack Obama was not a factor,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Cutting taxes,Can bring needed change,Does not matter to me,Somewhat support,No,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,No,Tea Party supporters,Legal in most cases,Too often,Yes,Legal,Worried,State questionnaire,Suburbs,Suburbs,1.0,1.0,West,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
858969.0,Washington,,,Complete,Telephone survey,0.0599999986588955,Patty Murray,Male,Other,60-64,Independent,Moderate,"Under $30,000",Some college/assoc. degree,No,I strongly favor my candidate,Omit,Omit,About the same,Not at all worried,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Omit,Expand it,The war in Afghanistan,Not at all worried,Strongly approve,Reducing the budget deficit,Has the right experience,The Democratic Party,Neutral,No,Omit,Non black male,All other races,45-65,60+,45+,60+,50-64,Other,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Positive,Something else,Not worried,Approve,Independent/Something else,Independent Men,All others,Independents/Something else,Other,Neutral,No,Non-Tea Party supporters and Independents/Something else,Illegal in most cases,About the right amount,Yes,Illegal,Not worried,State questionnaire,Suburbs,Suburbs,2.0,2.0,West,Version 1,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Downscale
858968.0,Washington,,,Complete,Telephone survey,0.209999993443489,Dino Rossi,Female,White,60-64,Republican,Conservative,"Under $30,000",Some college/assoc. degree,No,I like my candidate but with reservations,Unfavorable,Favorable,Worse,Very worried,To express opposition to Barack Obama,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Reducing the budget deficit,Understands the needs of people like me,The Republican Party,Somewhat support,No,McCain,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,Yes,Tea Party supporters,Illegal in most cases,Too often,Yes,Illegal,Worried,State questionnaire,Suburbs,Suburbs,8.0,1.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
858962.0,Washington,,,Complete,Telephone survey,0.319999992847443,Dino Rossi,Female,,65 or over,Republican,Conservative,,Some college/assoc. degree,No,I like my candidate but with reservations,Unfavorable,Favorable,About the same,Very worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The war in Afghanistan,Somewhat worried,Somewhat disapprove,Reducing the budget deficit,Can bring needed change,The Republican Party,Strongly support,No,McCain,,,65+,60+,45+,60+,65+,,No college degree,More than High school graduate,,,,,,,Negative,Something else,Worried,Disapprove,Republican,Republican Women,,Conservative Republicans,,Support,,Tea Party supporters,Illegal in most cases,Too often,Yes,Illegal,Worried,State questionnaire,Suburbs,Suburbs,3.0,2.0,West,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
858960.0,Washington,,,Complete,Telephone survey,0.970000028610229,Dino Rossi,Female,White,65 or over,Democrat,Moderate,"Under $30,000",College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,Very worried,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government should do more to solve problems,Leave it as is,The war in Afghanistan,Not at all worried,Somewhat approve,Reducing the budget deficit,Can bring needed change,The Democratic Party,Omit,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Positive,Something else,Not worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Omit,No,,Legal in all cases,Too often,Yes,Legal,Worried,State questionnaire,Suburbs,Suburbs,9.0,1.0,West,Version 1,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
858959.0,Washington,,,Complete,Telephone survey,1.57000005245209,Dino Rossi,Male,,45-49,Independent,Conservative,"$100,000-$199,999",College graduate,No,I strongly favor my candidate,Unfavorable,Unfavorable,Better,Not at all worried,Barack Obama was not a factor,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Reducing the budget deficit,Understands the needs of people like me,The Republican Party,Strongly support,No,McCain,,,45-65,30-59,45+,45-59,40-49,,College graduate,More than High school graduate,,100k or more,50k or more,30k or more,100 thousand or more,,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Men,,Independents/Something else,,Support,,Tea Party supporters,Illegal in most cases,Too often,Yes,Illegal,Not worried,State questionnaire,Suburbs,Suburbs,1.0,2.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
858949.0,Washington,,,Complete,Telephone survey,0.180000007152557,Patty Murray,Male,White,65 or over,Independent,Moderate,"$75,000-$99,999",High school graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Worse,Somewhat worried,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government should do more to solve problems,Expand it,Health care,Very worried,Strongly approve,Spending to create jobs,Has the right experience,The Democratic Party,Somewhat oppose,Yes,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,Something else,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,No,Non-Tea Party supporters and Independents/Something else,Illegal in most cases,About the right amount,No,Illegal,Worried,State questionnaire,Suburbs,Suburbs,2.0,2.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
858945.0,Washington,,,Complete,Telephone survey,3.24000000953674,Dino Rossi,Male,White,25-29,Independent,Moderate,"$100,000-$199,999",College graduate,No,I like my candidate but with reservations,Unfavorable,Favorable,About the same,Not very worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Somewhat disapprove,Spending to create jobs,Understands the needs of people like me,The Republican Party,Somewhat oppose,No,Didn't vote,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,No,Non-Tea Party supporters and Independents/Something else,Illegal in most cases,Too often,No,Illegal,Not worried,State questionnaire,Suburbs,Suburbs,,2.0,West,Version 1,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Downscale
858944.0,Washington,,,Complete,Telephone survey,1.22000002861023,Patty Murray,Female,White,,Democrat,Liberal,,College graduate,No,,Favorable,Unfavorable,Better,Not at all worried,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government should do more to solve problems,Expand it,Health care,Very worried,Somewhat approve,Spending to create jobs,Understands the needs of people like me,The Democratic Party,Strongly oppose,No,Obama,Non black female,White women,,,,,,,College graduate,More than High school graduate,White college degree,,,,,,Positive,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,,Non-Tea Party supporters and Democrats,Legal in all cases,About the right amount,No,Legal,Not worried,State questionnaire,Suburbs,Suburbs,8.0,1.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
858939.0,Washington,,,Complete,Telephone survey,1.25999999046326,Patty Murray,Female,White,50-59,Democrat,Liberal,"$100,000-$199,999",College graduate,No,I dislike the other candidate,Favorable,Unfavorable,Worse,Not very worried,Barack Obama was not a factor,Angry,Government should do more to solve problems,Expand it,The economy,Very worried,Somewhat disapprove,Reducing the budget deficit,Can bring needed change,The Democratic Party,Omit,No,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Omit,No,,Legal in most cases,About the right amount,No,Legal,Not worried,State questionnaire,Suburbs,Suburbs,1.0,1.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
858932.0,Washington,,,Complete,Telephone survey,0.850000023841858,Patty Murray,Male,White,65 or over,Democrat,Moderate,"Under $30,000",College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,About the same,Not at all worried,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government should do more to solve problems,Expand it,The war in Afghanistan,Somewhat worried,Strongly approve,Spending to create jobs,Understands the needs of people like me,The Democratic Party,Strongly oppose,No,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Positive,Something else,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Illegal in most cases,About the right amount,No,Illegal,Not worried,State questionnaire,Suburbs,Suburbs,9.0,2.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
858928.0,Washington,,,Complete,Telephone survey,0.180000007152557,Patty Murray,Female,White,50-59,Independent,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,,Favorable,Unfavorable,Better,Not at all worried,Barack Obama was not a factor,"Dissatisfied, but not angry",Government should do more to solve problems,Expand it,The economy,Somewhat worried,Somewhat approve,Spending to create jobs,Has the right experience,The Democratic Party,Strongly oppose,No,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,Yes,Non-Tea Party supporters and Independents/Something else,Legal in all cases,About the right amount,No,Legal,Not worried,State questionnaire,Suburbs,Suburbs,2.0,2.0,West,Version 1,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Downscale
