ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENOR10,GOVOR10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,TEAPARTY,TRACK,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,WHNCLINC,XTEAPARTYID,DUDHONEST,KITZHONEST,HONEST10OR,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
857718.0,Oregon,,,Complete,Telephone survey,0.300000011920929,Ron Wyden,Other,Male,Other,30-39,Something else,Moderate,"$30,000-$49,999",College graduate,No,Unfavorable,Unfavorable,Omit,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,Illegal immigration,Very worried,Somewhat disapprove,Reducing the budget deficit,Somewhat oppose,Seriously off on the wrong track,No,Other,Non black male,All other races,30-44,30-59,18-44,30-44,30-39,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Negative,Something else,Worried,Disapprove,Independent/Something else,Independent Men,All others,Independents/Something else,American Indian,Oppose,No,Non-Tea Party supporters and Independents/Something else,Yes,Yes,Both are,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,1.0,West,Version 1,Extremely High Density Urban,Urban,Urban Core,Downscale
857717.0,Oregon,,,Complete,Telephone survey,1.05999994277954,Ron Wyden,John Kitzhaber,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",Some college/assoc. degree,No,Favorable,Unfavorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",Government should do more to solve problems,Expand it,Health care,Very worried,Somewhat approve,Spending to create jobs,Neutral,Generally going in the right direction,No,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Neutral,No,Non-Tea Party supporters and Democrats,Yes,Yes,Both are,State questionnaire,"Cities over 500,000","Cities over 50,000",,1.0,West,Version 1,Extremely High Density Urban,Urban,Urban Core,Downscale
857716.0,Oregon,,,Complete,Telephone survey,0.409999996423721,Ron Wyden,Chris Dudley,Female,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,Unfavorable,Favorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Strongly disapprove,Reducing the budget deficit,Strongly support,Seriously off on the wrong track,No,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Negative,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,,Tea Party supporters,Yes,Yes,Both are,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,1.0,West,Version 1,Extremely High Density Urban,Urban,Urban Core,Downscale
857715.0,Oregon,,,Complete,Telephone survey,0.119999997317791,Ron Wyden,John Kitzhaber,Female,White,60-64,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Favorable,Unfavorable,Worse,To express support for Barack Obama,"Satisfied, but not enthusiastic",Government should do more to solve problems,Expand it,The economy,Somewhat worried,Strongly approve,Spending to create jobs,Strongly oppose,Generally going in the right direction,No,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Positive,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Oppose,Yes,Non-Tea Party supporters and Democrats,No,Yes,Only Kitzhaber is,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,3.0,West,Version 1,Suburb,Urban,Urban Core,Downscale
857714.0,Oregon,,,Complete,Telephone survey,1.03999996185303,Jim Huffman,Chris Dudley,Male,White,65 or over,Independent,Conservative,"$75,000-$99,999",High school graduate,No,Unfavorable,Unfavorable,About the same,Barack Obama was not a factor,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Spending to create jobs,Strongly support,Seriously off on the wrong track,No,Other,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,No,Tea Party supporters,Yes,No,Only Dudley is,State questionnaire,Rural,Small Cities/Rural,,3.0,West,Version 1,Low Density Rural,Rural,Rural,Very downscale
857713.0,Oregon,,,Complete,Telephone survey,1.71000003814697,Ron Wyden,John Kitzhaber,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,Favorable,Unfavorable,Better,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government should do more to solve problems,Expand it,The war in Afghanistan,Very worried,Strongly approve,Spending to create jobs,Strongly oppose,Generally going in the right direction,No,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Positive,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Oppose,Yes,Non-Tea Party supporters and Democrats,Omit,Yes,Omit,State questionnaire,Rural,Small Cities/Rural,,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
857712.0,Oregon,,,Complete,Telephone survey,2.97000002861023,Ron Wyden,Chris Dudley,Male,White,30-39,Democrat,Moderate,"Under $30,000",College graduate,No,Favorable,Unfavorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Expand it,The economy,Very worried,Somewhat approve,Spending to create jobs,Strongly oppose,Generally going in the right direction,No,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Yes,Yes,Both are,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,,3.0,West,Version 1,Low Density Rural,Rural,Rural,Upscale
857711.0,Oregon,,,Complete,Telephone survey,0.819999992847443,Ron Wyden,John Kitzhaber,Female,White,65 or over,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,Favorable,Unfavorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",Government should do more to solve problems,Expand it,The economy,Somewhat worried,Somewhat approve,Spending to create jobs,Strongly oppose,Omit,No,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Negative,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Omit,Yes,Omit,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
857710.0,Oregon,,,Complete,Telephone survey,1.28999996185303,Ron Wyden,John Kitzhaber,Female,Black,50-59,Democrat,Liberal,"$100,000-$199,999",Some college/assoc. degree,No,Favorable,Unfavorable,Worse,Barack Obama was not a factor,Enthusiastic,Government should do more to solve problems,Expand it,The economy,Not too worried,Strongly approve,Spending to create jobs,Strongly oppose,Generally going in the right direction,No,Obama,Black female,Black women,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,Positive,The economy,Not worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,Oppose,No,Non-Tea Party supporters and Democrats,Omit,Yes,Omit,State questionnaire,Rural,Small Cities/Rural,,3.0,West,Version 1,Low Density Rural,Rural,Rural,Very downscale
857709.0,Oregon,,,Complete,Telephone survey,0.0399999991059303,Ron Wyden,John Kitzhaber,Female,White,65 or over,Democrat,,"Under $30,000",Some college/assoc. degree,No,Favorable,Unfavorable,About the same,To express support for Barack Obama,Omit,Government should do more to solve problems,Leave it as is,The economy,Very worried,Strongly approve,Omit,Strongly oppose,Omit,No,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Omit,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,,White,Oppose,Yes,Non-Tea Party supporters and Democrats,Omit,Yes,Omit,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,4.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
857708.0,Oregon,,,Complete,Telephone survey,0.370000004768372,Ron Wyden,John Kitzhaber,Female,White,60-64,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,No,Favorable,Unfavorable,About the same,To express support for Barack Obama,"Satisfied, but not enthusiastic",Government is doing too many things better left to businesses and individuals,Expand it,The economy,Somewhat worried,Strongly approve,Cutting taxes,Strongly oppose,Generally going in the right direction,No,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Positive,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Oppose,Yes,Non-Tea Party supporters and Democrats,No,Omit,Omit,State questionnaire,Rural,Small Cities/Rural,,4.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
857707.0,Oregon,,,Complete,Telephone survey,0.230000004172325,Ron Wyden,John Kitzhaber,Female,White,45-49,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,Favorable,Favorable,Better,Barack Obama was not a factor,"Dissatisfied, but not angry",Government should do more to solve problems,Leave it as is,The economy,Somewhat worried,Somewhat approve,Reducing the budget deficit,Neutral,Seriously off on the wrong track,Yes,McCain,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Neutral,Yes,Non-Tea Party supporters and Democrats,Yes,Yes,Both are,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,4.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
857706.0,Oregon,,,Complete,Telephone survey,0.819999992847443,Jim Huffman,Chris Dudley,Male,White,60-64,Democrat,Conservative,"$30,000-$49,999",College graduate,No,Unfavorable,Unfavorable,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Strongly disapprove,Reducing the budget deficit,Strongly support,Seriously off on the wrong track,No,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Worried,Disapprove,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Support,No,Tea Party supporters,Yes,Omit,Omit,State questionnaire,Suburbs,Suburbs,5.0,2.0,West,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
857705.0,Oregon,,,Complete,Telephone survey,0.259999990463257,Ron Wyden,John Kitzhaber,Female,White,60-64,Democrat,Liberal,,Some college/assoc. degree,No,Favorable,Favorable,Worse,To express support for Barack Obama,"Satisfied, but not enthusiastic",Omit,Omit,The economy,Not at all worried,Strongly approve,Reducing the budget deficit,Strongly support,Generally going in the right direction,No,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Positive,The economy,Not worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Support,,Tea Party supporters,Yes,Yes,Both are,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,1.0,West,Version 1,Suburb,Urban,Urban Core,Downscale
857704.0,Oregon,,,Complete,Telephone survey,0.230000004172325,Ron Wyden,John Kitzhaber,Female,White,65 or over,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,Favorable,Unfavorable,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government should do more to solve problems,Leave it as is,The economy,Somewhat worried,Strongly approve,Spending to create jobs,Strongly oppose,Generally going in the right direction,No,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Positive,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,Yes,Non-Tea Party supporters and Democrats,Yes,Yes,Both are,State questionnaire,Suburbs,Suburbs,5.0,2.0,West,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale
857703.0,Oregon,,,Complete,Telephone survey,0.0799999982118607,Jim Huffman,Chris Dudley,Male,White,65 or over,Independent,Conservative,"Under $30,000",High school graduate,No,Unfavorable,Unfavorable,Worse,Barack Obama was not a factor,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,Illegal immigration,Very worried,Strongly disapprove,Reducing the budget deficit,Strongly support,Seriously off on the wrong track,No,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,Something else,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,Yes,Tea Party supporters,Yes,No,Only Dudley is,State questionnaire,Suburbs,Suburbs,2.0,4.0,West,Version 1,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
857702.0,Oregon,,,Complete,Telephone survey,0.159999996423721,Jim Huffman,Chris Dudley,Male,,50-59,Independent,Moderate,,High school graduate,,Unfavorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Reducing the budget deficit,Somewhat support,Seriously off on the wrong track,Yes,McCain,,,45-65,30-59,45+,45-59,50-64,,No college degree,High school graduate or less,,,,,,,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Men,,Independents/Something else,,Support,,Tea Party supporters,Yes,No,Only Dudley is,State questionnaire,Suburbs,Suburbs,2.0,4.0,West,Version 1,Suburb,70s Suburbs,Urban Perimeter,Downscale
857701.0,Oregon,,,Complete,Telephone survey,1.5,Ron Wyden,John Kitzhaber,Male,White,65 or over,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Favorable,Unfavorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",Government should do more to solve problems,Expand it,Health care,Somewhat worried,Strongly approve,Spending to create jobs,Strongly oppose,Seriously off on the wrong track,No,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,Something else,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Yes,Yes,Both are,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,1.0,West,Version 1,Extremely High Density Urban,Urban,Urban Core,Very upscale
857700.0,Oregon,,,Complete,Telephone survey,1.05999994277954,Ron Wyden,John Kitzhaber,Female,White,50-59,Democrat,Liberal,"$75,000-$99,999",College graduate,No,Favorable,Unfavorable,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government should do more to solve problems,Expand it,The economy,Very worried,Somewhat approve,Spending to create jobs,Strongly oppose,Generally going in the right direction,No,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,No,Yes,Only Kitzhaber is,State questionnaire,Suburbs,Suburbs,3.0,1.0,West,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
857699.0,Oregon,,,Complete,Telephone survey,0.680000007152557,Ron Wyden,John Kitzhaber,Female,White,65 or over,Independent,Moderate,,College graduate,No,Omit,Omit,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Omit,The economy,Somewhat worried,Somewhat approve,Reducing the budget deficit,Strongly oppose,Generally going in the right direction,No,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Negative,The economy,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,,Non-Tea Party supporters and Independents/Something else,Yes,Yes,Both are,State questionnaire,Rural,Small Cities/Rural,2.0,4.0,West,Version 1,Low Density Rural,Rural,Rural,Very downscale
857698.0,Oregon,,,Complete,Telephone survey,1.89999997615814,Jim Huffman,Chris Dudley,Female,White,50-59,Republican,Moderate,,College graduate,No,Unfavorable,Favorable,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Omit,Repeal it,Omit,Somewhat worried,Somewhat disapprove,Reducing the budget deficit,Omit,Omit,No,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Positive,Omit,Worried,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Omit,,,Omit,Omit,Omit,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,4.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
857697.0,Oregon,,,Complete,Telephone survey,3.80999994277954,Jim Huffman,Chris Dudley,Female,White,25-29,Republican,Moderate,"$30,000-$49,999",Postgraduate study,No,Unfavorable,Favorable,Better,To express opposition to Barack Obama,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Strongly disapprove,Cutting taxes,Neutral,Seriously off on the wrong track,Yes,McCain,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Neutral,No,Non-Tea Party supporters and Republicans,Omit,No,Omit,State questionnaire,Rural,Small Cities/Rural,2.0,4.0,West,Version 1,Low Density Rural,Rural,Rural,Downscale
857696.0,Oregon,,,Complete,Telephone survey,0.829999983310699,Ron Wyden,John Kitzhaber,Female,White,65 or over,Democrat,Moderate,"$30,000-$49,999",College graduate,No,Favorable,Unfavorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",Government should do more to solve problems,Omit,The economy,Not too worried,Somewhat approve,Reducing the budget deficit,Somewhat oppose,Generally going in the right direction,,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Not worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Yes,Yes,Both are,State questionnaire,Suburbs,Suburbs,1.0,2.0,West,Version 1,Low Density Rural,80s Suburbs,Urban Perimeter,Very upscale
857695.0,Oregon,,,Complete,Telephone survey,0.230000004172325,Ron Wyden,John Kitzhaber,Female,White,65 or over,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,Favorable,Unfavorable,About the same,To express support for Barack Obama,"Satisfied, but not enthusiastic",Government should do more to solve problems,Leave it as is,The war in Afghanistan,Very worried,Somewhat approve,Cutting taxes,Somewhat oppose,Generally going in the right direction,No,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Positive,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,Yes,Non-Tea Party supporters and Democrats,No,Yes,Only Kitzhaber is,State questionnaire,Suburbs,Suburbs,1.0,2.0,West,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
857694.0,Oregon,,,Complete,Telephone survey,0.28999999165535,Jim Huffman,Chris Dudley,Female,White,65 or over,Republican,Conservative,"Under $30,000",Some college/assoc. degree,No,Unfavorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Somewhat disapprove,Reducing the budget deficit,Somewhat support,Seriously off on the wrong track,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,Yes,Tea Party supporters,Yes,Yes,Both are,State questionnaire,Suburbs,Suburbs,3.0,2.0,West,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
857693.0,Oregon,,,Complete,Telephone survey,0.680000007152557,Ron Wyden,,Female,Black,65 or over,Democrat,Conservative,"Under $30,000",Some college/assoc. degree,No,Favorable,Favorable,Worse,Barack Obama was not a factor,Enthusiastic,Government should do more to solve problems,Expand it,Health care,Not too worried,Strongly approve,Spending to create jobs,Omit,Generally going in the right direction,No,Obama,Black female,Black women,65+,60+,45+,60+,65+,Black 65+,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Positive,Something else,Not worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Omit,No,,Yes,Yes,Both are,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,1.0,West,Version 1,Extremely High Density Urban,Urban,Urban Core,Very upscale
857692.0,Oregon,,,Complete,Telephone survey,1.03999996185303,Jim Huffman,Chris Dudley,Male,White,65 or over,Republican,Conservative,"$50,000-$74,999",College graduate,No,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Reducing the budget deficit,Somewhat support,Seriously off on the wrong track,No,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Support,No,Tea Party supporters,Yes,Yes,Both are,State questionnaire,Suburbs,Suburbs,1.0,2.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
857691.0,Oregon,,,Complete,Telephone survey,0.699999988079071,Ron Wyden,John Kitzhaber,Female,White,60-64,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,Favorable,Unfavorable,Better,To express support for Barack Obama,"Satisfied, but not enthusiastic",Government should do more to solve problems,Expand it,Health care,Somewhat worried,Strongly approve,Spending to create jobs,Strongly oppose,Seriously off on the wrong track,No,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Positive,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,No,Non-Tea Party supporters and Democrats,Yes,Yes,Both are,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,3.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
857690.0,Oregon,,,Complete,Telephone survey,0.620000004768372,Ron Wyden,John Kitzhaber,Male,Other,45-49,Republican,Liberal,"Under $30,000",College graduate,No,Unfavorable,Unfavorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,Health care,Not too worried,Somewhat approve,Cutting taxes,Neutral,Generally going in the right direction,No,Obama,Non black male,All other races,45-65,30-59,45+,45-59,40-49,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Negative,Something else,Not worried,Approve,Republican,Republican Men,All others,Moderate/Liberal Republicans,American Indian,Neutral,No,Non-Tea Party supporters and Republicans,Omit,Yes,Omit,State questionnaire,Suburbs,Suburbs,,2.0,West,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
857689.0,Oregon,,,Complete,Telephone survey,0.620000004768372,Ron Wyden,John Kitzhaber,Female,Asian,50-59,Democrat,Liberal,"$75,000-$99,999",High school graduate,No,Favorable,Unfavorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Somewhat approve,Spending to create jobs,Somewhat support,Seriously off on the wrong track,No,Obama,Non black female,All other races,45-65,30-59,45+,45-59,50-64,Other,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Negative,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Asian,Support,No,Tea Party supporters,No,Yes,Only Kitzhaber is,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,1.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
857688.0,Oregon,,,Complete,Telephone survey,0.740000009536743,Ron Wyden,John Kitzhaber,Male,White,65 or over,Democrat,Liberal,"$30,000-$49,999",High school graduate,No,Favorable,Unfavorable,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government should do more to solve problems,Expand it,The war in Afghanistan,Somewhat worried,Strongly approve,Spending to create jobs,Strongly oppose,Generally going in the right direction,No,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Positive,Something else,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Oppose,Yes,Non-Tea Party supporters and Democrats,Yes,Yes,Both are,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",,3.0,West,Version 1,Suburb,Urban,Urban Core,Downscale
