ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENKY10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,DESCRIBS10,FAVDEM2,FAVREP2,FAVPALIN2,FAVROMN2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,HEALTHFAM,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,SENCNTL,TEAPARTY,TEAREAS,TIMESEN10,TRACK,UNFAIRKY10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,UNFAIRCONWAY,UNFAIRPAUL,WHNCLINC,WHTEVANG,XTEAPARTYID,CONWAYGRAY,EXTREMEKY,FAVMCONL,GUNOWNER,OUTSIDER,EXTREMECONWAY,EXTREMEPAUL,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
866919.0,Kentucky,20.0,Call 1,Complete,Election day exit poll,0.790802538394928,Rand Paul,Female,White,50-59,Republican,Moderate,,High school graduate,No,Yes,,I strongly favor my candidate,Unfavorable,Favorable,Unfavorable,Unfavorable,Worse,To express opposition to Barack Obama,Angry,,,,,,,,Cutting taxes,,The Republican Party,,In favor of the Tea Party movement,,,Neither of them,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,,Jack Conway did not,Rand Paul did not,,White Born-again/Evangelical Christians,,,,,,,,,State questionnaire,Suburbs,Suburbs,1.0,4.0,South,Version 2,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
881076.0,Kentucky,108.0,Call 2,Complete,Election day exit poll,0.960352063179016,Rand Paul,Male,White,65 or over,Democrat,Liberal,,High school graduate,No,,,I strongly favor my candidate,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,Cutting taxes,,Does not matter to me,,The Tea Party movement was not a factor,,,Only Rand Paul,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,,,Jack Conway did not,Rand Paul did,,All others,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale
880701.0,Kentucky,13.0,Call 2,Complete,Election day exit poll,0.88582456111908,Rand Paul,Male,White,30-39,Independent,Liberal,,Some college/assoc. degree,No,No,,I like my candidate but with reservations,Favorable,Favorable,Unfavorable,Unfavorable,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,,Cutting taxes,,Does not matter to me,,In favor of the Tea Party movement,,,Only Rand Paul,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,Jack Conway did not,Rand Paul did,,All others,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale
880516.0,Kentucky,2.0,Call 2,Complete,Election day exit poll,0.80989670753479,Rand Paul,Male,White,30-39,Republican,Conservative,,College graduate,No,No,,I like my candidate but with reservations,Unfavorable,Favorable,Favorable,Favorable,Better,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,,Cutting taxes,,The Republican Party,,In favor of the Tea Party movement,,,Neither of them,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,Jack Conway did not,Rand Paul did not,,All others,,,,,,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,4.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale
880513.0,Kentucky,52.0,Call 2,Complete,Election day exit poll,0.671173274517059,Rand Paul,Male,Black,25-29,Republican,Liberal,,Some college/assoc. degree,No,No,,I strongly favor my candidate,Unfavorable,Favorable,Favorable,Favorable,Better,To express opposition to Barack Obama,Enthusiastic,,,,,,,,Cutting taxes,,The Republican Party,,In favor of the Tea Party movement,,,Neither of them,,Black male,Black men,18-29,18-29,18-44,18-29,25-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,,,,,,,Positive,,,,Republican,Republican Men,All others,Moderate/Liberal Republicans,Black,,,,,Jack Conway did not,Rand Paul did not,,All others,,,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,3.0,South,Version 2,Suburb,Urban,Urban Core,Upscale
866772.0,Kentucky,88.0,Call 1,Not complete,Election day exit poll,1.77011501789093,Rand Paul,Female,White,60-64,,,,Some college/assoc. degree,No,,,I dislike the other candidate,Unfavorable,Favorable,,,,,,,,,,,,,,,,,,,,Only Rand Paul,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,,,White,,,,,Jack Conway did not,Rand Paul did,,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,South,Version 2,Low Density Rural,Rural,Rural,Upscale
881216.0,Kentucky,69.0,Call 2,Complete,Election day exit poll,0.875042140483856,Jack Conway,Male,White,65 or over,Democrat,Moderate,,High school graduate,No,Yes,,I strongly favor my candidate,Favorable,Unfavorable,Unfavorable,Unfavorable,Better,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,,Omit,,The Democratic Party,,The Tea Party movement was not a factor,,,Both of them,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,,Jack Conway did,Rand Paul did,,White Born-again/Evangelical Christians,,,,,,,,,State questionnaire,Suburbs,Suburbs,3.0,3.0,South,Version 2,Suburb,60s Suburbs,Urban Perimeter,Upscale
880864.0,Kentucky,56.0,Call 2,Complete,Election day exit poll,1.66657304763794,Jack Conway,Female,White,60-64,Democrat,Liberal,,Postgraduate study,No,No,,Omit,Favorable,Unfavorable,Unfavorable,Favorable,Worse,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,,Omit,,The Democratic Party,,The Tea Party movement was not a factor,,,Both of them,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,,Jack Conway did,Rand Paul did,,All others,,,,,,,,,State questionnaire,Suburbs,Suburbs,3.0,3.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
898164.0,Kentucky,35.0,Call 3,Complete,Election day exit poll,0.868680715560913,Jack Conway,Female,White,18-24,,,,College graduate,No,,,I like my candidate but with reservations,Favorable,Unfavorable,Omit,Omit,Omit,Barack Obama was not a factor,Omit,,,,,,,,Omit,,Omit,,Omit,,,Both of them,,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,,Omit,,,,,,,,White,,,,,Jack Conway did,Rand Paul did,,All others,,,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,2.0,South,Version 2,High Density Urban,Urban,Urban Core,Upscale
880341.0,Kentucky,32.0,Call 2,Complete,Election day exit poll,0.729691803455353,Jack Conway,Female,White,18-24,Independent,Conservative,,Some college/assoc. degree,No,No,,I dislike the other candidate,Omit,Omit,Omit,Omit,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,Omit,,Does not matter to me,,Omit,,,Both of them,,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,Jack Conway did,Rand Paul did,,All others,,,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale
897503.0,Kentucky,32.0,Call 3,Complete,Election day exit poll,0.700552046298981,Jack Conway,Male,Other,40-44,Something else,,,Some college/assoc. degree,No,Yes,,I strongly favor my candidate,Favorable,Unfavorable,Unfavorable,Omit,About the same,To express support for Barack Obama,Omit,,,,,,,,Omit,,The Democratic Party,,Omit,,,Only Jack Conway,,Non black male,All other races,30-44,30-59,18-44,30-44,40-49,Other,No college degree,More than High school graduate,Non white no college degree,,,,,,,Omit,,,,Independent/Something else,Independent Men,All others,Independents/Something else,Other,,,,,Jack Conway did,Rand Paul did not,,All others,,,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale
902219.0,Kentucky,13.0,Call 3,Complete,Election day exit poll,0.899627804756165,Jack Conway,Male,White,30-39,,Conservative,,High school graduate,,No,,I strongly favor my candidate,Unfavorable,Favorable,Omit,Omit,Omit,Omit,Omit,,,,,,,,Omit,,Omit,,Omit,,,Only Jack Conway,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,,,,,,,Omit,,,,,,,,White,,,,,Jack Conway did,Rand Paul did not,,All others,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale
897130.0,Kentucky,10.0,Call 3,Complete,Election day exit poll,0.898848831653595,Jack Conway,Female,White,60-64,Democrat,Moderate,,Some college/assoc. degree,No,Yes,,I dislike the other candidate,Favorable,Unfavorable,Unfavorable,Omit,About the same,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,,Omit,,The Democratic Party,,Against the Tea Party movement,,,Both of them,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,Jack Conway did,Rand Paul did,,White Born-again/Evangelical Christians,,,,,,,,,State questionnaire,Suburbs,Suburbs,2.0,4.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
867940.0,Kentucky,77.0,Call 1,Complete,Election day exit poll,1.67056620121002,Jack Conway,Male,White,50-59,Democrat,Moderate,,Postgraduate study,No,Yes,,I strongly favor my candidate,Unfavorable,Unfavorable,Unfavorable,Unfavorable,About the same,Omit,"Dissatisfied, but not angry",,,,,,,,Omit,,The Democratic Party,,The Tea Party movement was not a factor,,,Both of them,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,,Jack Conway did,Rand Paul did,,White Born-again/Evangelical Christians,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,5.0,1.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale
867763.0,Kentucky,35.0,Call 1,Complete,Election day exit poll,0.825961530208588,Jack Conway,Female,White,50-59,Independent,Moderate,,Postgraduate study,No,Yes,,I dislike the other candidate,Favorable,Unfavorable,Unfavorable,Unfavorable,Better,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,,Omit,,The Democratic Party,,Against the Tea Party movement,,,Both of them,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Positive,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,Jack Conway did,Rand Paul did,,White Born-again/Evangelical Christians,,,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,2.0,South,Version 2,High Density Urban,Urban,Urban Core,Upscale
901780.0,Kentucky,111.0,Call 3,Complete,Election day exit poll,0.733517646789551,Jack Conway,Female,Black,25-29,Democrat,Liberal,,College graduate,No,Yes,,I strongly favor my candidate,Favorable,Unfavorable,Unfavorable,Unfavorable,About the same,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,,Omit,,The Democratic Party,,Omit,,,Both of them,,Black female,Black women,18-29,18-29,18-44,18-29,25-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,,,,,,,Negative,,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,,,,,Jack Conway did,Rand Paul did,,All others,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,2.0,4.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale
867291.0,Kentucky,98.0,Call 1,Complete,Election day exit poll,0.853042244911194,Jack Conway,Female,White,40-44,Independent,Moderate,,High school graduate,No,Yes,,I like my candidate but with reservations,Favorable,Favorable,Unfavorable,Omit,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,,Omit,,Does not matter to me,,The Tea Party movement was not a factor,,,Both of them,,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,High school graduate or less,White no college degree,,,,,,,Positive,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,Jack Conway did,Rand Paul did,,White Born-again/Evangelical Christians,,,,,,,,,State questionnaire,Suburbs,Suburbs,4.0,2.0,South,Version 2,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
900659.0,Kentucky,88.0,Call 3,Complete,Election day exit poll,1.81517267227173,Jack Conway,Male,White,60-64,Independent,Conservative,,High school graduate,No,Yes,,I like my candidate but with reservations,Unfavorable,Favorable,Favorable,Unfavorable,Worse,To express opposition to Barack Obama,Angry,,,,,,,,Omit,,The Republican Party,,In favor of the Tea Party movement,,,Both of them,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,Jack Conway did,Rand Paul did,,White Born-again/Evangelical Christians,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,South,Version 2,Low Density Rural,Rural,Rural,Upscale
880687.0,Kentucky,76.0,Call 2,Complete,Election day exit poll,0.913504719734192,Jack Conway,Female,White,65 or over,Democrat,Moderate,,College graduate,,,,I strongly favor my candidate,Favorable,Unfavorable,Unfavorable,Unfavorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,Omit,,The Democratic Party,,The Tea Party movement was not a factor,,,Both of them,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,Jack Conway did,Rand Paul did,,All others,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,5.0,1.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale
880515.0,Kentucky,6.0,Call 2,Complete,Election day exit poll,0.784631371498108,Jack Conway,Male,White,65 or over,Independent,Moderate,,Postgraduate study,No,Yes,,I like my candidate but with reservations,Favorable,Favorable,Favorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,Omit,,The Democratic Party,,The Tea Party movement was not a factor,,,Both of them,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,Jack Conway did,Rand Paul did,,White Born-again/Evangelical Christians,,,,,,,,,State questionnaire,Suburbs,Suburbs,4.0,2.0,South,Version 2,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale
880215.0,Kentucky,35.0,Call 2,Complete,Election day exit poll,0.833990514278412,Jack Conway,Male,White,45-49,Independent,Liberal,,Postgraduate study,No,No,,I dislike the other candidate,Favorable,Unfavorable,Unfavorable,Unfavorable,Better,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,,Omit,,The Democratic Party,,Against the Tea Party movement,,,Both of them,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Positive,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,Jack Conway did,Rand Paul did,,All others,,,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,2.0,South,Version 2,High Density Urban,Urban,Urban Core,Upscale
879483.0,Kentucky,10.0,Call 2,Complete,Election day exit poll,0.779819190502167,Rand Paul,Female,White,50-59,Republican,Conservative,,High school graduate,No,Yes,,I strongly favor my candidate,Unfavorable,Favorable,Favorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,,,Omit,,The Republican Party,,The Tea Party movement was not a factor,,,Both of them,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,Jack Conway did,Rand Paul did,,White Born-again/Evangelical Christians,,,,,,,,,State questionnaire,Suburbs,Suburbs,2.0,4.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
898875.0,Kentucky,6.0,Call 3,Complete,Election day exit poll,0.787338614463806,Rand Paul,Female,White,50-59,Independent,Conservative,,High school graduate,No,,,I strongly favor my candidate,Unfavorable,Favorable,Favorable,Unfavorable,About the same,To express opposition to Barack Obama,Angry,,,,,,,,Omit,,The Republican Party,,In favor of the Tea Party movement,,,Only Jack Conway,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,Jack Conway did,Rand Paul did not,,All others,,,,,,,,,State questionnaire,Suburbs,Suburbs,4.0,2.0,South,Version 2,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale
898550.0,Kentucky,20.0,Call 3,Complete,Election day exit poll,0.906247735023499,Rand Paul,Male,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,,,I strongly favor my candidate,Unfavorable,Favorable,Favorable,Omit,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,,Omit,,The Republican Party,,The Tea Party movement was not a factor,,,Both of them,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,Jack Conway did,Rand Paul did,,All others,,,,,,,,,State questionnaire,Suburbs,Suburbs,1.0,4.0,South,Version 2,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
898367.0,Kentucky,68.0,Call 3,Complete,Election day exit poll,0.85348516702652,Rand Paul,Male,White,30-39,Republican,Conservative,,Some college/assoc. degree,No,Yes,,I like my candidate but with reservations,Unfavorable,Favorable,Favorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,,,Omit,,The Republican Party,,The Tea Party movement was not a factor,,,Both of them,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,Jack Conway did,Rand Paul did,,White Born-again/Evangelical Christians,,,,,,,,,State questionnaire,Suburbs,Suburbs,3.0,3.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Very upscale
868646.0,Kentucky,69.0,Call 1,Complete,Election day exit poll,0.811457753181458,Rand Paul,Female,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,Yes,,I like my candidate but with reservations,Unfavorable,Favorable,Favorable,Favorable,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,,Omit,,The Republican Party,,In favor of the Tea Party movement,,,Only Jack Conway,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,Jack Conway did,Rand Paul did not,,White Born-again/Evangelical Christians,,,,,,,,,State questionnaire,Suburbs,Suburbs,3.0,3.0,South,Version 2,Suburb,60s Suburbs,Urban Perimeter,Upscale
897591.0,Kentucky,27.0,Call 3,Complete,Election day exit poll,0.905506253242493,Rand Paul,Female,White,65 or over,Republican,Moderate,,Some college/assoc. degree,No,Yes,,I dislike the other candidate,Unfavorable,Favorable,Favorable,Unfavorable,About the same,To express opposition to Barack Obama,Angry,,,,,,,,Omit,,The Republican Party,,In favor of the Tea Party movement,,,Both of them,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,,Jack Conway did,Rand Paul did,,White Born-again/Evangelical Christians,,,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale
868336.0,Kentucky,69.0,Call 1,Complete,Election day exit poll,0.819345772266388,Rand Paul,Male,White,50-59,,,,College graduate,No,Yes,,I dislike the other candidate,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Worse,To express opposition to Barack Obama,Angry,,,,,,,,Omit,,The Republican Party,,In favor of the Tea Party movement,,,Only Jack Conway,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,,,,,White,,,,,Jack Conway did,Rand Paul did not,,White Born-again/Evangelical Christians,,,,,,,,,State questionnaire,Suburbs,Suburbs,3.0,3.0,South,Version 2,Suburb,60s Suburbs,Urban Perimeter,Upscale
868125.0,Kentucky,10.0,Call 1,Complete,Election day exit poll,0.787399590015411,Rand Paul,Male,White,50-59,,Conservative,,Some college/assoc. degree,No,,,I strongly favor my candidate,Unfavorable,Favorable,Favorable,Favorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,Omit,,The Republican Party,,The Tea Party movement was not a factor,,,Only Jack Conway,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,,,,,White,,,,,Jack Conway did,Rand Paul did not,,All others,,,,,,,,,State questionnaire,Suburbs,Suburbs,2.0,4.0,South,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
882036.0,Kentucky,14.0,Call 2,Complete,Election day exit poll,1.10810613632202,Rand Paul,Female,White,30-39,Republican,Conservative,,Postgraduate study,No,No,,I like my candidate but with reservations,Unfavorable,Favorable,Omit,Omit,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,,Omit,,The Republican Party,,The Tea Party movement was not a factor,,,Both of them,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,Jack Conway did,Rand Paul did,,All others,,,,,,,,,State questionnaire,Suburbs,Suburbs,4.0,2.0,South,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
867173.0,Kentucky,93.0,Call 1,Complete,Election day exit poll,0.816771447658539,Rand Paul,Female,White,30-39,Democrat,,,Some college/assoc. degree,No,Yes,,Omit,Unfavorable,Unfavorable,Favorable,Favorable,About the same,To express opposition to Barack Obama,Enthusiastic,,,,,,,,Omit,,The Republican Party,,Omit,,,Only Jack Conway,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,,White,,,,,Jack Conway did,Rand Paul did not,,White Born-again/Evangelical Christians,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,5.0,1.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale
868373.0,Kentucky,76.0,Call 1,Complete,Election day exit poll,0.739509284496307,Rand Paul,Female,White,50-59,Republican,Moderate,,Some college/assoc. degree,,Yes,,I strongly favor my candidate,Unfavorable,Favorable,Favorable,Favorable,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,,Omit,,Omit,,The Tea Party movement was not a factor,,,Both of them,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,,Jack Conway did,Rand Paul did,,White Born-again/Evangelical Christians,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,5.0,1.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale
867156.0,Kentucky,68.0,Call 1,Complete,Election day exit poll,0.85348516702652,Rand Paul,Male,White,50-59,Independent,Conservative,,Some college/assoc. degree,No,Yes,,I strongly favor my candidate,Unfavorable,Favorable,Favorable,Favorable,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,,Omit,,The Republican Party,,The Tea Party movement was not a factor,,,Only Jack Conway,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,Jack Conway did,Rand Paul did not,,White Born-again/Evangelical Christians,,,,,,,,,State questionnaire,Suburbs,Suburbs,3.0,3.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Very upscale
866917.0,Kentucky,13.0,Call 1,Complete,Election day exit poll,0.88582456111908,Rand Paul,Male,White,30-39,Republican,Conservative,,Some college/assoc. degree,No,Yes,,I like my candidate but with reservations,Unfavorable,Favorable,Favorable,Unfavorable,Better,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,,Omit,,The Republican Party,,The Tea Party movement was not a factor,,,Both of them,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,Jack Conway did,Rand Paul did,,White Born-again/Evangelical Christians,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,4.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale
866705.0,Kentucky,93.0,Call 1,Complete,Election day exit poll,0.816771447658539,Rand Paul,Female,White,50-59,Republican,Conservative,,College graduate,No,Yes,,I like my candidate but with reservations,Favorable,Favorable,Unfavorable,Favorable,Better,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,Omit,,Does not matter to me,,The Tea Party movement was not a factor,,,Both of them,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,Jack Conway did,Rand Paul did,,White Born-again/Evangelical Christians,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,5.0,1.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale
