ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,GOVTX10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,DESCRIBG10,FAVDEM2,FAVREP2,FAVPALIN2,FAVROMN2,FINSIT2,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,STIMULUS,TEAPARTY,TIMEGOV10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,TIMEGOVMTH,TIMEGOVWK,WHNCLINC,WHTEVANG,XTEAPARTYID,FAVBUSH,IMMDEPORT,IMMLAW,LATINOS,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
910953.0,Texas,52.0,Call 3,Complete,Election day exit poll,0.617751479148865,Bill White,Male,Hispanic,30-39,Democrat,Moderate,"$30,000-$49,999",High school graduate,Yes,,No,I like my candidate but with reservations,,,,,,,Government should do more to solve problems,Expand it,The economy,Somewhat worried,Somewhat approve,,Helped the economy,Strongly oppose,,,Non black male,Latino men,30-44,30-59,18-44,30-44,30-39,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Men without children,,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,Do not have children,Oppose,,,No,,Non-Tea Party supporters and Democrats,,,The federal government,Yes,State questionnaire,Spanish,Suburbs,Suburbs,22.0,3.0,South,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,77591.0
910809.0,Texas,52.0,Call 3,Complete,Election day exit poll,0.617751479148865,Bill White,Male,Black,50-59,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,No,,No,I strongly favor my candidate,,,,,,,Government is doing too many things better left to businesses and individuals,Expand it,The economy,Not too worried,Strongly approve,,Helped the economy,Strongly oppose,,,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Men without children,,The economy,Not worried,Approve,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Black,Do not have children,Oppose,,,No,,Non-Tea Party supporters and Democrats,,,The federal government,No,State questionnaire,English,Suburbs,Suburbs,22.0,3.0,South,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,77591.0
898482.0,Texas,52.0,Call 2,Complete,Election day exit poll,0.627882897853851,Bill White,Female,Black,65 or over,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,No,I strongly favor my candidate,,,,,,,Government should do more to solve problems,Expand it,The economy,Not too worried,Strongly approve,,Helped the economy,Strongly oppose,,,Black female,Black women,65+,60+,45+,60+,65+,Black 65+,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Women without children,,The economy,Not worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Do not have children,Oppose,,,No,,Non-Tea Party supporters and Democrats,,,The federal government,No,State questionnaire,English,Suburbs,Suburbs,22.0,3.0,South,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,77591.0
898526.0,Texas,52.0,Call 2,Complete,Election day exit poll,0.627882897853851,Bill White,Female,Black,60-64,Democrat,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,,No,I like my candidate but with reservations,,,,,,,Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,Somewhat worried,Strongly approve,,Helped the economy,Strongly oppose,,,Black female,Black women,45-65,60+,45+,60+,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Women without children,,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Do not have children,Oppose,,,No,,Non-Tea Party supporters and Democrats,,,State government,No,State questionnaire,English,Suburbs,Suburbs,22.0,3.0,South,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,77591.0
877968.0,Texas,52.0,Call 1,Complete,Election day exit poll,0.527551114559174,Bill White,Female,Black,30-39,Democrat,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,,Yes,I strongly favor my candidate,,,,,,,Government should do more to solve problems,Leave it as is,The economy,Very worried,Somewhat approve,,Helped the economy,Strongly oppose,,,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Moms - Women with children,,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,Non-Tea Party supporters and Moms,Oppose,,,No,,Non-Tea Party supporters and Democrats,,,The federal government,No,State questionnaire,English,Suburbs,Suburbs,22.0,3.0,South,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,77591.0
910631.0,Texas,52.0,Call 3,Complete,Election day exit poll,0.527551114559174,Bill White,Female,Black,30-39,Democrat,Moderate,"Under $30,000",High school graduate,No,,Yes,I strongly favor my candidate,,,,,,,Government should do more to solve problems,Repeal it,The economy,Somewhat worried,Strongly approve,,Helped the economy,Strongly oppose,,,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Moms - Women with children,,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Non-Tea Party supporters and Moms,Oppose,,,No,,Non-Tea Party supporters and Democrats,,,The federal government,No,State questionnaire,English,Suburbs,Suburbs,22.0,3.0,South,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,77591.0
911314.0,Texas,52.0,Call 3,Complete,Election day exit poll,0.527551114559174,Bill White,Female,Black,45-49,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,Yes,I strongly favor my candidate,,,,,,,Government should do more to solve problems,Expand it,Health care,Somewhat worried,Strongly approve,,Made no difference,Strongly oppose,,,Black female,Black women,45-65,30-59,45+,45-59,40-49,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Moms - Women with children,,Something else,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Non-Tea Party supporters and Moms,Oppose,,,No,,Non-Tea Party supporters and Democrats,,,State government,No,State questionnaire,English,Suburbs,Suburbs,22.0,3.0,South,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,77591.0
898864.0,Texas,52.0,Call 2,Complete,Election day exit poll,0.69685161113739,Bill White,Male,Black,25-29,Independent,Moderate,"Under $30,000",Some college/assoc. degree,No,,No,I like my candidate but with reservations,,,,,,,Government should do more to solve problems,Expand it,The economy,Very worried,Somewhat approve,,Made no difference,Strongly oppose,,,Black male,Black men,18-29,18-29,18-44,18-29,25-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Men without children,,The economy,Worried,Approve,Independent/Something else,Independent Men,All others,Independents/Something else,Black,Do not have children,Oppose,,,No,,Non-Tea Party supporters and Independents/Something else,,,State government,No,State questionnaire,English,Suburbs,Suburbs,22.0,3.0,South,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,77591.0
863391.0,Texas,50139.0,,Complete,Telephone survey,0.778993010520935,Bill White,Male,Black,65 or over,Democrat,Liberal,"$30,000-$49,999",College graduate,No,,No,I like my candidate but with reservations,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Somewhat approve,,Made no difference,Strongly oppose,,,Black male,Black men,65+,60+,45+,60+,65+,Black 65+,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Men without children,,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Black,Do not have children,Oppose,,,No,,Non-Tea Party supporters and Democrats,,,The federal government,No,State questionnaire,English,Suburbs,Suburbs,24.0,2.0,South,Version 1,Suburb,70s Suburbs,Urban Perimeter,Upscale,75116.0
863377.0,Texas,50013.0,,Complete,Telephone survey,1.14102625846863,Other,Female,White,65 or over,Democrat,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,,No,Omit,,,,,,,Government should do more to solve problems,Omit,The economy,Somewhat worried,Somewhat approve,,Made no difference,Strongly oppose,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Oppose,,,No,,Non-Tea Party supporters and Democrats,,,The federal government,No,State questionnaire,English,Suburbs,Suburbs,3.0,2.0,South,Version 1,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,75040.0
878117.0,Texas,52.0,Call 1,Complete,Election day exit poll,0.617751479148865,Bill White,Male,Black,50-59,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,No,,No,I strongly favor my candidate,,,,,,,Government should do more to solve problems,Expand it,Illegal immigration,Very worried,Strongly approve,,Made no difference,Strongly oppose,,,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Men without children,,Something else,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,Do not have children,Oppose,,,No,,Non-Tea Party supporters and Democrats,,,State government,No,State questionnaire,English,Suburbs,Suburbs,22.0,3.0,South,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,77591.0
877894.0,Texas,52.0,Call 1,Complete,Election day exit poll,0.627882897853851,Bill White,Female,Black,60-64,Democrat,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,,No,I strongly favor my candidate,,,,,,,Omit,Repeal it,Omit,Not too worried,Strongly approve,,Made no difference,Strongly oppose,,,Black female,Black women,45-65,60+,45+,60+,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,Women without children,,Omit,Not worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Do not have children,Oppose,,,No,,Non-Tea Party supporters and Democrats,,,State government,No,State questionnaire,English,Suburbs,Suburbs,22.0,3.0,South,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,77591.0
863495.0,Texas,50019.0,,Complete,Telephone survey,1.07832133769989,Bill White,Female,White,65 or over,Democrat,Liberal,,Postgraduate study,No,,No,I strongly favor my candidate,,,,,,,Government should do more to solve problems,Omit,The economy,Very worried,Somewhat approve,,Omit,Strongly oppose,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Women without children,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Oppose,,,,,Non-Tea Party supporters and Democrats,,,Omit,No,State questionnaire,English,Suburbs,Suburbs,4.0,2.0,South,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,75442.0
863382.0,Texas,50165.0,,Complete,Telephone survey,1.48525381088257,Bill White,Female,Hispanic,30-39,Democrat,Liberal,"$30,000-$49,999",College graduate,Yes,,No,I strongly favor my candidate,,,,,,,Government is doing too many things better left to businesses and individuals,Expand it,The war in Afghanistan,Not too worried,Strongly approve,,Helped the economy,Omit,,,Non black female,Latino women,30-44,30-59,18-44,30-44,30-39,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Women without children,,Something else,Not worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Hispanic/Latino,,Omit,,,No,,,,,The federal government,Yes,State questionnaire,English,Suburbs,Suburbs,28.0,4.0,South,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,78155.0
898823.0,Texas,52.0,Call 2,Complete,Election day exit poll,0.69685161113739,Bill White,Male,Black,25-29,Democrat,Moderate,"$75,000-$99,999",College graduate,No,,Yes,I like my candidate but with reservations,,,,,,,Government should do more to solve problems,Expand it,The economy,Somewhat worried,Strongly approve,,Helped the economy,Omit,,,Black male,Black men,18-29,18-29,18-44,18-29,25-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Dads - Men with children,,The economy,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,Omit,,,No,,,,,State government,No,State questionnaire,English,Suburbs,Suburbs,22.0,3.0,South,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,77591.0
863407.0,Texas,50080.0,,Complete,Telephone survey,0.83867871761322,Bill White,Female,White,65 or over,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,No,,No,I strongly favor my candidate,,,,,,,Government should do more to solve problems,Omit,The economy,Somewhat worried,Strongly approve,,Helped the economy,Omit,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,Omit,,,Yes,,,,,The federal government,No,State questionnaire,English,Suburbs,Suburbs,14.0,3.0,South,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,77515.0
863618.0,Texas,50080.0,,Complete,Telephone survey,0.931882202625275,Rick Perry,Female,White,60-64,Republican,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,,No,I like my candidate but with reservations,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The war in Afghanistan,Very worried,Strongly disapprove,,Hurt the economy,Omit,,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,,Something else,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,Omit,,,No,,,,,State government,No,State questionnaire,English,Suburbs,Suburbs,14.0,3.0,South,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,77486.0
863340.0,Texas,50099.0,,Complete,Telephone survey,1.18957948684692,Rick Perry,Female,White,50-59,Republican,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,,No,I dislike the other candidate,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,,Hurt the economy,Omit,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,,Omit,,,No,,,,,State government,No,State questionnaire,English,Suburbs,Suburbs,17.0,4.0,South,Version 1,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,76640.0
878201.0,Texas,52.0,Call 1,Complete,Election day exit poll,0.69685161113739,Bill White,Male,Black,25-29,Democrat,Moderate,"$50,000-$74,999",Some college/assoc. degree,No,,Yes,I strongly favor my candidate,,,,,,,Omit,Expand it,The economy,Not at all worried,Strongly approve,,Omit,Omit,,,Black male,Black men,18-29,18-29,18-44,18-29,25-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Dads - Men with children,,The economy,Not worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,Omit,,,No,,,,,The federal government,No,State questionnaire,English,Suburbs,Suburbs,22.0,3.0,South,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,77591.0
912714.0,Texas,58.0,Call 3,Complete,Election day exit poll,1.88427948951721,Rick Perry,Male,Hispanic,60-64,Republican,Conservative,,High school graduate,Yes,Yes,No,,Unfavorable,Favorable,Favorable,Unfavorable,About the same,"Dissatisfied, but not angry",,,,,,Cutting taxes,,,In the last three days,Obama,Non black male,Latino men,45-65,60+,45+,60+,50-64,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,All others,Conservative Republicans,Hispanic/Latino,,,In the last month,In the last week,,All others,,Favorable,Offered a chance to apply for legal status,,Yes,State questionnaire,English,Suburbs,Suburbs,2.0,3.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,77338.0
911893.0,Texas,58.0,Call 3,Complete,Election day exit poll,1.88427948951721,Rick Perry,Male,Hispanic,60-64,Republican,,,High school graduate,Yes,No,No,,Unfavorable,Favorable,Unfavorable,Favorable,About the same,Enthusiastic,,,,,,Cutting taxes,,,In the last week,Obama,Non black male,Latino men,45-65,60+,45+,60+,50-64,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,,Men without children,Positive,,,,Republican,Republican Men,All others,,Hispanic/Latino,,,In the last month,In the last week,,All others,,Unfavorable,Deported to the country they came from,,Yes,State questionnaire,English,Suburbs,Suburbs,2.0,3.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,77338.0
913679.0,Texas,58.0,Call 3,Complete,Election day exit poll,0.732867896556854,Bill White,Female,Black,40-44,Democrat,Conservative,,College graduate,No,Yes,No,,Favorable,Unfavorable,Unfavorable,Unfavorable,About the same,"Dissatisfied, but not angry",,,,,,Cutting taxes,,,In the last three days,Obama,Black female,Black women,30-44,30-59,18-44,30-44,40-49,Black 30-44,College graduate,More than High school graduate,Non white college degree,,,,,,Women without children,Negative,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,In the last month,In the last week,,All others,,Favorable,Deported to the country they came from,,No,State questionnaire,English,Suburbs,Suburbs,2.0,3.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,77338.0
878683.0,Texas,58.0,Call 1,Complete,Election day exit poll,0.858173191547394,Bill White,Male,Black,30-39,Democrat,Conservative,,College graduate,No,Yes,No,,Favorable,Unfavorable,Unfavorable,Unfavorable,About the same,Enthusiastic,,,,,,Cutting taxes,,,In the last week,Obama,Black male,Black men,30-44,30-59,18-44,30-44,30-39,Black 30-44,College graduate,More than High school graduate,Non white college degree,,,,,,Men without children,Positive,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,In the last month,In the last week,,All others,,Unfavorable,Deported to the country they came from,,No,State questionnaire,English,Suburbs,Suburbs,2.0,3.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,77338.0
911952.0,Texas,52.0,Call 3,Complete,Election day exit poll,0.527551114559174,Bill White,Female,Black,30-39,Democrat,Moderate,,High school graduate,No,Yes,Yes,,Favorable,Unfavorable,Unfavorable,Favorable,About the same,"Satisfied, but not enthusiastic",,,,,,Cutting taxes,,,Before that,Obama,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,High school graduate or less,Non white no college degree,,,,,,Moms - Women with children,Positive,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,Before that,In the last month or earlier,,All others,,Unfavorable,Offered a chance to apply for legal status,,No,State questionnaire,English,Suburbs,Suburbs,22.0,3.0,South,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,77591.0
878618.0,Texas,52.0,Call 1,Complete,Election day exit poll,0.527551114559174,Bill White,Female,Black,50-59,Democrat,Conservative,,Some college/assoc. degree,No,Yes,No,,Favorable,Unfavorable,Unfavorable,Unfavorable,Better,"Satisfied, but not enthusiastic",,,,,,Cutting taxes,,,Before that,Obama,Black female,Black women,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,,,,,,Women without children,Positive,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,Before that,In the last month or earlier,,All others,,Unfavorable,Deported to the country they came from,,No,State questionnaire,English,Suburbs,Suburbs,22.0,3.0,South,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,77591.0
899388.0,Texas,52.0,Call 2,Complete,Election day exit poll,0.595101535320282,Bill White,Female,Black,18-24,Democrat,Conservative,,Some college/assoc. degree,No,Yes,Yes,,Favorable,Unfavorable,Unfavorable,Unfavorable,About the same,"Dissatisfied, but not angry",,,,,,Cutting taxes,,,Before that,Obama,Black female,Black women,18-29,18-29,18-44,18-29,18-24,Black 18-29,No college degree,More than High school graduate,Non white no college degree,,,,,,Moms - Women with children,Negative,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,Before that,In the last month or earlier,,All others,,Unfavorable,Deported to the country they came from,,No,State questionnaire,English,Suburbs,Suburbs,22.0,3.0,South,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,77591.0
878882.0,Texas,58.0,Call 1,Complete,Election day exit poll,0.66981703042984,Bill White,Male,White,45-49,Democrat,Conservative,,College graduate,No,Yes,Yes,,Unfavorable,Unfavorable,Unfavorable,Unfavorable,About the same,Angry,,,,,,Cutting taxes,,,Before that,Obama,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Dads - Men with children,Negative,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,Before that,In the last month or earlier,,White Born-again/Evangelical Christians,,Unfavorable,Deported to the country they came from,,No,State questionnaire,English,Suburbs,Suburbs,2.0,3.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,77338.0
879263.0,Texas,52.0,Call 1,Complete,Election day exit poll,0.607005774974823,Bill White,Male,Hispanic,,Republican,,,High school graduate,Yes,Yes,Yes,,Omit,Omit,Unfavorable,Unfavorable,Better,"Satisfied, but not enthusiastic",,,,,,Cutting taxes,,,Omit,Obama,Non black male,Latino men,,,,,,,No college degree,High school graduate or less,Non white no college degree,,,,,,Dads - Men with children,Positive,,,,Republican,Republican Men,All others,,Black,,,Omit,Omit,,All others,,Unfavorable,Omit,,Yes,State questionnaire,English,Suburbs,Suburbs,22.0,3.0,South,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,77591.0
879262.0,Texas,52.0,Call 1,Complete,Election day exit poll,0.607005774974823,Bill White,Male,Hispanic,,Republican,,,High school graduate,Yes,Yes,Yes,,Omit,Omit,Unfavorable,Unfavorable,Better,"Satisfied, but not enthusiastic",,,,,,Cutting taxes,,,Omit,Obama,Non black male,Latino men,,,,,,,No college degree,High school graduate or less,Non white no college degree,,,,,,Dads - Men with children,Positive,,,,Republican,Republican Men,All others,,Black,,,Omit,Omit,,All others,,Unfavorable,Omit,,Yes,State questionnaire,English,Suburbs,Suburbs,22.0,3.0,South,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,77591.0
878842.0,Texas,52.0,Call 1,Complete,Election day exit poll,0.527551114559174,Bill White,Female,Black,30-39,Something else,Moderate,,Some college/assoc. degree,No,Yes,Yes,,Favorable,Favorable,Unfavorable,Unfavorable,Better,"Satisfied, but not enthusiastic",,,,,,Reducing the budget deficit,,,In the last month,Obama,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,More than High school graduate,Non white no college degree,,,,,,Moms - Women with children,Positive,,,,Independent/Something else,Independent Women,All others,Independents/Something else,Black,,,In the last month,In the last month or earlier,,All others,,Unfavorable,Offered a chance to apply for legal status,,No,State questionnaire,English,Suburbs,Suburbs,22.0,3.0,South,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,77591.0
913167.0,Texas,58.0,Call 3,Complete,Election day exit poll,1.58318340778351,Rick Perry,Male,Hispanic,30-39,Republican,Moderate,,Some college/assoc. degree,Yes,Yes,No,,Unfavorable,Favorable,Unfavorable,Unfavorable,About the same,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,In the last month,Obama,Non black male,Latino men,30-44,30-59,18-44,30-44,30-39,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,All others,Moderate/Liberal Republicans,Hispanic/Latino,,,In the last month,In the last month or earlier,,All others,,Favorable,Deported to the country they came from,,Yes,State questionnaire,English,Suburbs,Suburbs,2.0,3.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,77338.0
863878.0,Texas,50080.0,,Complete,Telephone survey,1.90660464763641,Rick Perry,Male,White,60-64,Independent,Moderate,,College graduate,No,No,No,,Unfavorable,Favorable,Favorable,Favorable,About the same,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,In the last month,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Men without children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,In the last month,In the last month or earlier,,All others,,Favorable,Deported to the country they came from,,No,State questionnaire,English,Suburbs,Suburbs,14.0,3.0,South,Version 2,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,77422.0
879127.0,Texas,52.0,Call 1,Complete,Election day exit poll,0.617751479148865,Bill White,Male,Black,45-49,Democrat,Moderate,,Some college/assoc. degree,No,Yes,Yes,,Favorable,Unfavorable,Unfavorable,Unfavorable,About the same,"Satisfied, but not enthusiastic",,,,,,Reducing the budget deficit,,,Before that,Obama,Black male,Black men,45-65,30-59,45+,45-59,40-49,Black 45-54,No college degree,More than High school graduate,Non white no college degree,,,,,,Dads - Men with children,Positive,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,Before that,In the last month or earlier,,All others,,Unfavorable,Offered a chance to apply for legal status,,No,State questionnaire,English,Suburbs,Suburbs,22.0,3.0,South,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,77591.0
879033.0,Texas,58.0,Call 1,Complete,Election day exit poll,0.968058228492737,Bill White,Male,Black,25-29,Democrat,Conservative,,High school graduate,No,Yes,No,,Favorable,Unfavorable,Unfavorable,Unfavorable,Omit,"Satisfied, but not enthusiastic",,,,,,Reducing the budget deficit,,,In the last month,Obama,Black male,Black men,18-29,18-29,18-44,18-29,25-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,,,,,,Men without children,Positive,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,In the last month,In the last month or earlier,,All others,,Unfavorable,Deported to the country they came from,,No,State questionnaire,English,Suburbs,Suburbs,2.0,3.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,77338.0
