ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENDE10,HOUDE10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,DESCRIBS10,FAVDEM2,FAVREP2,FAVPALIN2,FAVROMN2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,QUALSEN10,TEAPARTY,TEAREAS,UNFAIRDE10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,UNFAIRCOONS,UNFAIRODON,WHNCLINC,XTEAPARTYID,CASTCOONS,FAVBIDEN2,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
885849.0,Delaware,22.0,Call 2,Complete,Election day exit poll,1.74341320991516,Christopher Coons,John Carney,Female,Black,65 or over,Democrat,Moderate,"Under $30,000",High school graduate,No,,,,,,,,,Government should do more to solve problems,Expand it,The economy,Very worried,Strongly approve,Can bring needed change,Strongly oppose,,,,Black female,Black women,65+,60+,45+,60+,65+,Black 65+,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Oppose,,,No,Non-Tea Party supporters and Democrats,Christopher Coons,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,East,Version 1,High Density Urban,Urban,Urban Core,Very downscale,19801.0
887841.0,Delaware,32.0,Call 2,Complete,Election day exit poll,1.74961376190186,Christopher Coons,John Carney,Female,White,60-64,Republican,Moderate,,High school graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Unfavorable,Unfavorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,Against the Tea Party movement,Only Christine O'Donnell,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,Christopher Coons did not,Christine O'Donnell did,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
887838.0,Delaware,32.0,Call 2,Complete,Election day exit poll,1.74961376190186,Christopher Coons,John Carney,Female,White,60-64,Republican,Moderate,,High school graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Unfavorable,Unfavorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,Against the Tea Party movement,Only Christine O'Donnell,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,Christopher Coons did not,Christine O'Donnell did,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
887530.0,Delaware,32.0,Call 2,Complete,Election day exit poll,1.74961376190186,Christopher Coons,John Carney,Female,White,65 or over,Democrat,Liberal,,College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Unfavorable,Omit,Worse,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,,Against the Tea Party movement,Only Christine O'Donnell,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,Christopher Coons did not,Christine O'Donnell did,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
887460.0,Delaware,32.0,Call 2,Complete,Election day exit poll,1.74961376190186,Christopher Coons,John Carney,Female,White,65 or over,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,,,,,,,,,Government should do more to solve problems,Repeal it,Health care,Somewhat worried,Strongly approve,Has the right experience,Somewhat oppose,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Oppose,,,Yes,Non-Tea Party supporters and Democrats,Mike Castle,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
886490.0,Delaware,2.0,Call 2,Complete,Election day exit poll,1.77929151058197,Christine O'Donnell,Glen Urquhart,Male,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,I strongly favor my candidate,Unfavorable,Unfavorable,Favorable,Favorable,Worse,Barack Obama was not a factor,Angry,,,,,,,,The Tea Party movement was not a factor,Neither of them,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,Christopher Coons did not,Christine O'Donnell did not,,,,Unfavorable,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,2.0,East,Version 2,Town,Rural,Rural,Upscale,19904.0
887379.0,Delaware,85.0,Call 2,Complete,Election day exit poll,1.91273844242096,Christine O'Donnell,Glen Urquhart,Male,White,45-49,Republican,Conservative,"$100,000-$199,999",College graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Understands the needs of people like me,Strongly support,,,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Support,,,No,Tea Party supporters,Christopher Coons,,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale,19963.0
887290.0,Delaware,85.0,Call 2,Complete,Election day exit poll,1.91273844242096,Christine O'Donnell,Glen Urquhart,Male,White,30-39,Independent,Conservative,"$100,000-$199,999",High school graduate,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Can bring needed change,Strongly support,,,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,,,No,Tea Party supporters,Mike Castle,,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale,19963.0
887761.0,Delaware,32.0,Call 2,Complete,Election day exit poll,1.96391010284424,Christopher Coons,John Carney,Male,White,60-64,Independent,Moderate,,Postgraduate study,No,I dislike the other candidate,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Worse,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,,The Tea Party movement was not a factor,Only Christine O'Donnell,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Christopher Coons did not,Christine O'Donnell did,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
887600.0,Delaware,32.0,Call 2,Complete,Election day exit poll,2.06975913047791,Christopher Coons,Other,Male,White,40-44,Republican,Moderate,,Some college/assoc. degree,No,I dislike the other candidate,Unfavorable,Favorable,Unfavorable,Favorable,Better,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,Against the Tea Party movement,Only Christine O'Donnell,Other,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,Christopher Coons did not,Christine O'Donnell did,,,,Unfavorable,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
887351.0,Delaware,32.0,Call 2,Complete,Election day exit poll,2.13585090637207,Christine O'Donnell,John Carney,Male,White,50-59,Something else,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Expand it,The war in Afghanistan,Very worried,Somewhat approve,Is not too extreme,Neutral,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Something else,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Neutral,,,Yes,Non-Tea Party supporters and Independents/Something else,Mike Castle,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
889426.0,Delaware,10.0,Call 2,Complete,Election day exit poll,2.30221128463745,Christopher Coons,John Carney,Female,White,30-39,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,No,,,,,,,,,Government should do more to solve problems,Leave it as is,Health care,Somewhat worried,Somewhat approve,Understands the needs of people like me,Somewhat support,,,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Support,,,Yes,Tea Party supporters,Christopher Coons,,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Upscale,19934.0
888573.0,Delaware,10.0,Call 2,Complete,Election day exit poll,2.30221128463745,Christopher Coons,John Carney,Female,White,50-59,Democrat,Liberal,,College graduate,No,I strongly favor my candidate,Unfavorable,Unfavorable,Favorable,Unfavorable,Worse,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,,In favor of the Tea Party movement,Neither of them,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,Christopher Coons did not,Christine O'Donnell did not,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 2,Town,70s Suburbs,Urban Perimeter,Upscale,19934.0
886996.0,Delaware,9.0,Call 2,Complete,Election day exit poll,2.30221128463745,Christopher Coons,John Carney,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Expand it,The economy,Very worried,Strongly approve,Understands the needs of people like me,Strongly oppose,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Oppose,,,No,Non-Tea Party supporters and Democrats,Mike Castle,,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,19946.0
886921.0,Delaware,9.0,Call 2,Complete,Election day exit poll,2.30221128463745,Christopher Coons,John Carney,Female,Other,45-49,Something else,Moderate,"$30,000-$49,999",,No,,,,,,,,,Government should do more to solve problems,Expand it,The economy,Very worried,Strongly approve,Understands the needs of people like me,Strongly oppose,,,,Non black female,All other races,45-65,30-59,45+,45-59,40-49,Other,,,,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,The economy,Worried,Approve,Independent/Something else,Independent Women,All others,Independents/Something else,Other,Oppose,,,,Non-Tea Party supporters and Independents/Something else,Christopher Coons,,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,19946.0
886806.0,Delaware,9.0,Call 2,Complete,Election day exit poll,2.30221128463745,Christopher Coons,John Carney,Female,White,45-49,Democrat,Moderate,,High school graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Unfavorable,Unfavorable,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,,The Tea Party movement was not a factor,Both of them,Obama,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,Christopher Coons did,Christine O'Donnell did,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 2,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,19946.0
888322.0,Delaware,10.0,Call 2,Complete,Election day exit poll,2.38010954856873,Other,John Carney,Female,White,30-39,Democrat,Liberal,,High school graduate,No,I dislike the other candidate,Unfavorable,Unfavorable,Unfavorable,Favorable,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,,Against the Tea Party movement,Both of them,Obama,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,Christopher Coons did,Christine O'Donnell did,,,,Unfavorable,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 2,Town,70s Suburbs,Urban Perimeter,Upscale,19934.0
887294.0,Delaware,32.0,Call 2,Complete,Election day exit poll,2.43617343902588,Christine O'Donnell,Glen Urquhart,Male,White,45-49,Republican,Conservative,"$75,000-$99,999",Some college/assoc. degree,No,,,,,,,,,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Strongly disapprove,Can bring needed change,Strongly support,,,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Support,,,No,Tea Party supporters,Mike Castle,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
888428.0,Delaware,10.0,Call 2,Complete,Election day exit poll,2.444420337677,Christopher Coons,John Carney,Female,Black,18-24,Democrat,Liberal,,College graduate,No,I strongly favor my candidate,Favorable,Favorable,Unfavorable,Unfavorable,Better,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,,In favor of the Tea Party movement,Both of them,Obama,Black female,Black women,18-29,18-29,18-44,18-29,18-24,Black 18-29,College graduate,More than High school graduate,Non white college degree,,,,,,Positive,,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,,Christopher Coons did,Christine O'Donnell did,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 2,Town,70s Suburbs,Urban Perimeter,Upscale,19934.0
889081.0,Delaware,10.0,Call 2,Complete,Election day exit poll,2.5841908454895,Christopher Coons,John Carney,Male,White,30-39,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,,Government should do more to solve problems,Repeal it,The war in Afghanistan,Very worried,Somewhat disapprove,Understands the needs of people like me,Strongly support,,,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Something else,Worried,Disapprove,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Support,,,Yes,Tea Party supporters,Christopher Coons,,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Upscale,19934.0
888148.0,Delaware,10.0,Call 2,Complete,Election day exit poll,2.5841908454895,Christopher Coons,John Carney,Male,White,30-39,Something else,Conservative,,Some college/assoc. degree,No,I strongly favor my candidate,Unfavorable,Favorable,Unfavorable,Unfavorable,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,,Against the Tea Party movement,Neither of them,Didn't vote,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,Positive,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Christopher Coons did not,Christine O'Donnell did not,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 2,Town,70s Suburbs,Urban Perimeter,Upscale,19934.0
886588.0,Delaware,9.0,Call 2,Complete,Election day exit poll,2.5841908454895,Christopher Coons,John Carney,Male,White,45-49,Independent,Moderate,,College graduate,No,I dislike the other candidate,Favorable,Unfavorable,Unfavorable,Favorable,Worse,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,,Against the Tea Party movement,Both of them,Obama,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Christopher Coons did,Christine O'Donnell did,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 2,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,19946.0
887096.0,Delaware,9.0,Call 2,Complete,Election day exit poll,2.60668516159058,Christine O'Donnell,John Carney,Female,White,40-44,Republican,Moderate,"$50,000-$74,999",College graduate,No,,,,,,,,,Government should do more to solve problems,Repeal it,Health care,Very worried,Somewhat disapprove,Has the right experience,Neutral,,,,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Something else,Worried,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Neutral,,,No,Non-Tea Party supporters and Republicans,Mike Castle,,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,19946.0
886213.0,Delaware,22.0,Call 2,Complete,Election day exit poll,2.74996709823608,Christine O'Donnell,Glen Urquhart,Male,White,65 or over,Independent,Conservative,"$30,000-$49,999",Postgraduate study,No,,,,,,,,,Government should do more to solve problems,Repeal it,Health care,Very worried,Strongly disapprove,Can bring needed change,Strongly support,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Something else,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,,,No,Tea Party supporters,Would not have voted,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,East,Version 1,High Density Urban,Urban,Urban Core,Very downscale,19801.0
888958.0,Delaware,10.0,Call 2,Complete,Election day exit poll,2.75357627868652,Christopher Coons,John Carney,Male,White,18-24,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,,Government should do more to solve problems,Repeal it,The war in Afghanistan,Very worried,Somewhat disapprove,Understands the needs of people like me,Strongly support,,,,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Something else,Worried,Disapprove,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Support,,,Yes,Tea Party supporters,Christopher Coons,,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Upscale,19934.0
889290.0,Delaware,10.0,Call 2,Complete,Election day exit poll,2.77754497528076,Christine O'Donnell,John Carney,Female,White,18-24,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,,Government should do more to solve problems,Expand it,The economy,Somewhat worried,Somewhat approve,Understands the needs of people like me,Strongly support,,,,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Support,,,Yes,Tea Party supporters,Christopher Coons,,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Upscale,19934.0
888706.0,Delaware,10.0,Call 2,Complete,Election day exit poll,2.77754497528076,Christine O'Donnell,John Carney,Female,White,18-24,Democrat,Liberal,"$30,000-$49,999",College graduate,No,,,,,,,,,Government should do more to solve problems,Expand it,The economy,Somewhat worried,Somewhat approve,Understands the needs of people like me,Strongly support,,,,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Support,,,No,Tea Party supporters,Christopher Coons,,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Upscale,19934.0
889161.0,Delaware,10.0,Call 2,Complete,Election day exit poll,2.8564829826355,Christopher Coons,Glen Urquhart,Female,Black,30-39,Democrat,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,,,,,,,,,Government should do more to solve problems,Leave it as is,Illegal immigration,Not too worried,Somewhat disapprove,Understands the needs of people like me,Neutral,,,,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,Something else,Not worried,Disapprove,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,Neutral,,,No,Non-Tea Party supporters and Democrats,Christopher Coons,,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Upscale,19934.0
888847.0,Delaware,10.0,Call 2,Complete,Election day exit poll,2.8564829826355,Christopher Coons,Glen Urquhart,Female,Black,30-39,Democrat,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,,,,,,,,,Government should do more to solve problems,Leave it as is,Illegal immigration,Not too worried,Somewhat disapprove,Understands the needs of people like me,Neutral,,,,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,Something else,Not worried,Disapprove,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,Neutral,,,No,Non-Tea Party supporters and Democrats,Christopher Coons,,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Upscale,19934.0
888033.0,Delaware,10.0,Call 2,Complete,Election day exit poll,3.11774444580078,Christine O'Donnell,John Carney,Male,White,25-29,Democrat,Moderate,,College graduate,No,I strongly favor my candidate,Unfavorable,Favorable,Favorable,Favorable,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,,In favor of the Tea Party movement,Only Christopher Coons,Didn't vote,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,Christopher Coons did,Christine O'Donnell did not,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 2,Town,70s Suburbs,Urban Perimeter,Upscale,19934.0
886711.0,Delaware,9.0,Call 2,Complete,Election day exit poll,3.24576354026794,Christine O'Donnell,Glen Urquhart,Female,White,30-39,Republican,Moderate,,College graduate,No,I like my candidate but with reservations,Unfavorable,Favorable,Favorable,Omit,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,The Tea Party movement was not a factor,Both of them,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,Christopher Coons did,Christine O'Donnell did,,,,Omit,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 2,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,19946.0
907579.0,Delaware,43.0,Call 3,Complete,Election day exit poll,0.640653669834137,Christopher Coons,John Carney,Female,White,45-49,Republican,Moderate,,Some college/assoc. degree,No,,,,,,About the same,,"Dissatisfied, but not angry",,,The economy,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Negative,The economy,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,,,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,19720.0
907205.0,Delaware,43.0,Call 3,Complete,Election day exit poll,0.640653669834137,Christopher Coons,John Carney,Female,White,45-49,Democrat,,"$50,000-$74,999",Some college/assoc. degree,No,,,,,,,,,Government should do more to solve problems,,The economy,Very worried,Somewhat approve,,Somewhat oppose,,,Obama,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,,White,Oppose,,,No,Non-Tea Party supporters and Democrats,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,19720.0
907093.0,Delaware,43.0,Call 3,Complete,Election day exit poll,0.640653669834137,Christopher Coons,John Carney,Female,White,50-59,Democrat,Liberal,"$100,000-$199,999",Some college/assoc. degree,No,,,,,,,,,Omit,,The economy,Somewhat worried,Somewhat approve,,Strongly oppose,,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,,,No,Non-Tea Party supporters and Democrats,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,19720.0
908104.0,Delaware,43.0,Call 3,Complete,Election day exit poll,0.680227220058441,Christopher Coons,John Carney,Female,Black,25-29,Democrat,Liberal,,College graduate,No,,,,,,Worse,,"Satisfied, but not enthusiastic",,,Health care,,,,,,,,Black female,Black women,18-29,18-29,18-44,18-29,25-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,,,,,,Positive,Something else,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,,,,,,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,19720.0
