ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENAR10,GOVAR10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,STIMULUS,TEAPARTY,TIMESEN10,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,WHTEVANG,XTEAPARTYID,FAVBCLIN,LINCLIB,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
911554.0,Arkansas,9.0,Call 3,Complete,Election day exit poll,0.68468576669693,Blanche Lincoln,Mike Beebe,Male,White,30-39,Republican,Moderate,,College graduate,No,,Yes,I like my candidate but with reservations,Unfavorable,Unfavorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Dads - Men with children,Negative,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,,,,,,Favorable,About right,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,4.0,South,Version 2,Low Density Rural,Rural,Rural,Very upscale,72718.0
911985.0,Arkansas,20.0,Call 3,Complete,Election day exit poll,0.628852009773254,Blanche Lincoln,Mike Beebe,Female,White,65 or over,Independent,Liberal,,Some college/assoc. degree,No,,No,I dislike the other candidate,Unfavorable,Unfavorable,Worse,Barack Obama was not a factor,Angry,,,,,,Reducing the budget deficit,,,,Yes,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Women without children,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,Unfavorable,About right,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale,72543.0
877339.0,Arkansas,77.0,Call 1,Complete,Election day exit poll,0.527389705181122,Blanche Lincoln,Mike Beebe,Female,White,65 or over,Republican,Conservative,,College graduate,,,No,I strongly favor my candidate,Unfavorable,Unfavorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,Favorable,About right,State questionnaire,Rural,Small Cities/Rural,4.0,5.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,71953.0
894349.0,Arkansas,21.0,Call 2,Complete,Election day exit poll,0.528416693210602,John Boozman,Mike Beebe,Male,White,50-59,Independent,Conservative,,High school graduate,No,,Yes,I like my candidate but with reservations,Unfavorable,Unfavorable,About the same,To express opposition to Barack Obama,Angry,,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,Dads - Men with children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,72067.0
859500.0,Arkansas,50015.0,,Complete,Telephone survey,3.23561978340149,John Boozman,Mike Beebe,Female,White,65 or over,Independent,Conservative,,Some college/assoc. degree,No,,No,I dislike the other candidate,Unfavorable,Unfavorable,About the same,Barack Obama was not a factor,Angry,,,,,,Reducing the budget deficit,,,,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Women without children,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,4.0,1.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,71665.0
878250.0,Arkansas,10.0,Call 1,Complete,Election day exit poll,0.593908965587616,John Boozman,Mike Beebe,Male,White,45-49,Republican,Conservative,,College graduate,No,,Yes,I strongly favor my candidate,Unfavorable,Unfavorable,Worse,Barack Obama was not a factor,Angry,,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Dads - Men with children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,Favorable,About right,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,4.0,South,Version 2,Low Density Rural,Rural,Rural,Very upscale,72756.0
877987.0,Arkansas,21.0,Call 1,Complete,Election day exit poll,0.661137342453003,John Boozman,Mike Beebe,Female,White,65 or over,Independent,Conservative,,Some college/assoc. degree,No,,No,I like my candidate but with reservations,Unfavorable,Unfavorable,About the same,To express opposition to Barack Obama,Angry,,,,,,Reducing the budget deficit,,,,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Women without children,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,Favorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,72067.0
911420.0,Arkansas,77.0,Call 3,Complete,Election day exit poll,0.644542038440704,John Boozman,Mike Beebe,Male,White,50-59,Democrat,Moderate,,Some college/assoc. degree,No,,No,I like my candidate but with reservations,Unfavorable,Unfavorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Men without children,Negative,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,Favorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,4.0,5.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,71953.0
910879.0,Arkansas,77.0,Call 3,Complete,Election day exit poll,0.639343440532684,John Boozman,Mike Beebe,Female,White,50-59,Republican,Conservative,,High school graduate,No,,No,I strongly favor my candidate,Unfavorable,Unfavorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,No,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,4.0,5.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,71953.0
896783.0,Arkansas,52.0,Call 2,Complete,Election day exit poll,0.884665548801422,John Boozman,Mike Beebe,Male,White,40-44,Democrat,Moderate,,Some college/assoc. degree,No,,Yes,I dislike the other candidate,Unfavorable,Unfavorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,Dads - Men with children,Negative,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,4.0,5.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale,72104.0
895385.0,Arkansas,77.0,Call 2,Complete,Election day exit poll,0.812986731529236,John Boozman,Mike Beebe,Male,White,65 or over,Independent,Moderate,,High school graduate,No,,No,I dislike the other candidate,Unfavorable,Unfavorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Men without children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,4.0,5.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,71953.0
914662.0,Arkansas,76.0,Call 3,Complete,Election day exit poll,1.02992630004883,John Boozman,Mike Beebe,Male,White,30-39,Independent,Conservative,,College graduate,No,,Yes,I dislike the other candidate,Unfavorable,Unfavorable,About the same,Barack Obama was not a factor,Angry,,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Dads - Men with children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,Favorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,1.0,1.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale,72472.0
895127.0,Arkansas,15.0,Call 2,Complete,Election day exit poll,1.78172695636749,John Boozman,Mike Beebe,Male,White,40-44,Independent,Conservative,,College graduate,No,,Yes,I like my candidate but with reservations,Unfavorable,Unfavorable,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Dads - Men with children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,3.0,4.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale,72616.0
914600.0,Arkansas,76.0,Call 3,Complete,Election day exit poll,1.23032414913177,John Boozman,Mike Beebe,Female,White,25-29,Something else,Moderate,,Some college/assoc. degree,No,,Yes,I like my candidate but with reservations,Unfavorable,Unfavorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,No,McCain,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,,Moms - Women with children,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,Favorable,Too conservative,State questionnaire,Rural,Small Cities/Rural,1.0,1.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale,72472.0
859629.0,Arkansas,50001.0,,Complete,Telephone survey,1.77218270301819,John Boozman,Jim Keet,Female,White,30-39,Republican,Conservative,,Some college/assoc. degree,No,,No,I dislike the other candidate,Unfavorable,Unfavorable,Worse,Barack Obama was not a factor,Angry,,,,,,Reducing the budget deficit,,,,No,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,72521.0
911994.0,Arkansas,10.0,Call 3,Complete,Election day exit poll,0.526910066604614,John Boozman,Jim Keet,Male,White,30-39,Something else,Conservative,,,No,,Yes,I like my candidate but with reservations,Unfavorable,Unfavorable,Better,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,,,,,,,,,Dads - Men with children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,Favorable,Too liberal,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,4.0,South,Version 2,Low Density Rural,Rural,Rural,Very upscale,72756.0
911767.0,Arkansas,9.0,Call 3,Complete,Election day exit poll,0.611895561218262,John Boozman,Jim Keet,Male,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,,Yes,I strongly favor my candidate,Unfavorable,Unfavorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Dads - Men with children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,4.0,South,Version 2,Low Density Rural,Rural,Rural,Very upscale,72718.0
906749.0,Arkansas,67.0,Call 3,Complete,Election day exit poll,0.526910066604614,John Boozman,Jim Keet,Male,White,50-59,Independent,Conservative,,Some college/assoc. degree,No,,Yes,I like my candidate but with reservations,Unfavorable,Unfavorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Dads - Men with children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,3.0,4.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,72738.0
876277.0,Arkansas,9.0,Call 1,Complete,Election day exit poll,0.771808385848999,John Boozman,Jim Keet,Male,White,65 or over,Republican,Conservative,,High school graduate,No,,No,I strongly favor my candidate,Unfavorable,Unfavorable,About the same,To express opposition to Barack Obama,Angry,,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,4.0,South,Version 2,Low Density Rural,Rural,Rural,Very upscale,72718.0
910580.0,Arkansas,21.0,Call 3,Complete,Election day exit poll,0.55820906162262,John Boozman,Jim Keet,Female,White,45-49,Independent,Liberal,,High school graduate,No,,Yes,I like my candidate but with reservations,Unfavorable,Unfavorable,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,No,McCain,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,Moms - Women with children,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,Favorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,72067.0
896100.0,Arkansas,46.0,Call 2,Complete,Election day exit poll,0.653756856918335,Other,Mike Beebe,Female,White,65 or over,Independent,Moderate,,Postgraduate study,No,,No,I dislike the other candidate,Unfavorable,Unfavorable,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Women without children,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,Favorable,About right,State questionnaire,Rural,Small Cities/Rural,4.0,5.0,South,Version 2,Low Density Rural,Rural,Rural,Very upscale,71909.0
910996.0,Arkansas,21.0,Call 3,Complete,Election day exit poll,0.532177925109863,Blanche Lincoln,Mike Beebe,Male,White,30-39,Democrat,Moderate,,Some college/assoc. degree,No,,Yes,I like my candidate but with reservations,Favorable,Omit,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,Yes,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,Dads - Men with children,Negative,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,Favorable,Too conservative,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,72067.0
896329.0,Arkansas,76.0,Call 2,Complete,Election day exit poll,1.48310887813568,John Boozman,Jim Keet,Male,White,60-64,Independent,Conservative,,Postgraduate study,No,,No,I dislike the other candidate,Unfavorable,Omit,About the same,To express opposition to Barack Obama,Angry,,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Men without children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,1.0,1.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale,72472.0
876664.0,Arkansas,67.0,Call 1,Complete,Election day exit poll,0.664612770080566,John Boozman,Jim Keet,Male,White,65 or over,Independent,Conservative,,Some college/assoc. degree,No,,No,I dislike the other candidate,Unfavorable,Omit,Worse,To express opposition to Barack Obama,Angry,,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Men without children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,3.0,4.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,72738.0
914144.0,Arkansas,76.0,Call 3,Complete,Election day exit poll,0.620871305465698,Blanche Lincoln,Mike Beebe,Female,White,30-39,Something else,Conservative,,High school graduate,No,,Yes,I dislike the other candidate,Omit,Omit,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,No,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,,,,,,Moms - Women with children,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,Favorable,About right,State questionnaire,Rural,Small Cities/Rural,1.0,1.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale,72472.0
911135.0,Arkansas,21.0,Call 3,Complete,Election day exit poll,0.661137342453003,John Boozman,Mike Beebe,Female,White,65 or over,Independent,Conservative,,Some college/assoc. degree,,,No,I dislike the other candidate,Omit,Omit,Better,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Women without children,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,Omit,Too liberal,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,72067.0
895594.0,Arkansas,10.0,Call 2,Complete,Election day exit poll,0.593908965587616,John Boozman,Mike Beebe,Male,White,30-39,Independent,Conservative,,College graduate,No,,Yes,I strongly favor my candidate,Omit,Omit,Better,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Dads - Men with children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,Omit,Omit,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,4.0,South,Version 2,Low Density Rural,Rural,Rural,Very upscale,72756.0
911589.0,Arkansas,21.0,Call 3,Complete,Election day exit poll,0.66584324836731,Blanche Lincoln,Mike Beebe,Female,White,65 or over,Democrat,Moderate,,High school graduate,No,,No,I strongly favor my candidate,Favorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,,,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,Favorable,About right,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,72067.0
859590.0,Arkansas,50015.0,,Complete,Telephone survey,0.0303126331418753,John Boozman,,Female,White,40-44,,Conservative,,High school graduate,No,,Yes,I strongly favor my candidate,Favorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,,,No,McCain,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,High school graduate or less,White no college degree,,,,,,Moms - Women with children,Negative,,,,,,,,White,,,,,,,,Omit,Omit,State questionnaire,Rural,Small Cities/Rural,4.0,1.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,71665.0
877674.0,Arkansas,10.0,Call 1,Complete,Election day exit poll,0.743079125881195,John Boozman,Mike Beebe,Female,White,65 or over,Something else,Moderate,,No high school diploma,No,,No,I like my candidate but with reservations,Favorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,,,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,Favorable,Too liberal,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,4.0,South,Version 2,Low Density Rural,Rural,Rural,Very upscale,72756.0
896211.0,Arkansas,46.0,Call 2,Complete,Election day exit poll,0.795071303844452,John Boozman,Mike Beebe,Female,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,,No,I like my candidate but with reservations,Favorable,Favorable,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,,,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,Favorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,4.0,5.0,South,Version 2,Low Density Rural,Rural,Rural,Very upscale,71909.0
859507.0,Arkansas,50013.0,,Complete,Telephone survey,0.0809186697006226,John Boozman,Other,Male,White,60-64,Republican,Conservative,,Some college/assoc. degree,No,,No,I strongly favor my candidate,Favorable,Favorable,About the same,Barack Obama was not a factor,Angry,,,,,,Spending to create jobs,,,,No,McCain,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,3.0,4.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Upscale,72933.0
859608.0,Arkansas,50000.0,,Complete,Telephone survey,6.25418901443481,,Jim Keet,Female,White,65 or over,Democrat,Moderate,,College graduate,No,,No,Omit,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,,,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Women without children,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,Unfavorable,About right,State questionnaire,Rural,Small Cities/Rural,1.0,1.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale,72396.0
906404.0,Arkansas,67.0,Call 3,Complete,Election day exit poll,0.584835112094879,Blanche Lincoln,Mike Beebe,Female,White,45-49,Democrat,Conservative,,High school graduate,No,,No,I like my candidate but with reservations,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,,,No,McCain,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,3.0,4.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale,72738.0
859609.0,Arkansas,50019.0,,Complete,Telephone survey,0.0258948057889938,John Boozman,,Male,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,,No,I strongly favor my candidate,Unfavorable,Favorable,Omit,To express opposition to Barack Obama,"Satisfied, but not enthusiastic",,,,,,Spending to create jobs,,,,No,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Men without children,Positive,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,4.0,5.0,South,Version 2,Low Density Rural,Rural,Rural,Very upscale,71909.0
894316.0,Arkansas,21.0,Call 2,Complete,Election day exit poll,0.524154722690582,John Boozman,Mike Beebe,Female,White,50-59,Republican,Conservative,,College graduate,No,,No,I like my candidate but with reservations,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,,,Yes,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,72067.0
859627.0,Arkansas,50003.0,,Complete,Telephone survey,2.53508234024048,John Boozman,Mike Beebe,Male,White,65 or over,Republican,Conservative,,College graduate,No,,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,Angry,,,,,,Spending to create jobs,,,,No,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,4.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale,72653.0
859625.0,Arkansas,50000.0,,Complete,Telephone survey,3.28686499595642,John Boozman,Mike Beebe,Female,White,45-49,Independent,Conservative,,Some college/assoc. degree,No,,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,,,No,McCain,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Women without children,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,Rural,Small Cities/Rural,1.0,1.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,72040.0
859614.0,Arkansas,50019.0,,Complete,Telephone survey,2.14540123939514,John Boozman,Mike Beebe,Female,White,65 or over,Democrat,Moderate,,High school graduate,No,,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,,,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,Favorable,Too conservative,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,5.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Upscale,71753.0
