ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENIL10,GOVIL10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,DESCRIBS10B,FAVDEM2,FAVREP2,FINSIT2,FORECLOSE,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,RELIGN10,SENCNTL,STIMULUS,TEAPARTY,TIMESEN10,TRACK,UNFAIRIL,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,REL5,WHITEREL,TEAPARTY3,TIMESENMTH10,TIMESENWK10,UNFAIRGIAN,UNFAIRKIRK,WHNCLINC,XTEAPARTYID,HONEST10IL,IMPCORR,FORECLOSE2,HONESTGIAN,HONESTKIRK,IMPCORR2,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
906487.0, Illinois,24.0,Call 3,Complete,Election day exit poll,1.48057389259338,Alexi Giannoulias,Bill Brady,Female,White,40-44,Republican,Moderate,"$200,000 or more",College graduate,No,,,,,Somewhat worried,,"Satisfied, but not enthusiastic",,,,No,,Somewhat approve,,Has the right experience,Catholic,,,,,Generally going in the right direction,,,Obama,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Positive,,,Approve,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Catholic,Catholic,,,,,,No,,Both of them,,Worried,Alexi Giannoulias is,Mark Kirk is,,State questionnaire,English,Suburbs,Suburbs,11.0,4.0,Midwest,Version 3,Suburb,70s Suburbs,Urban Perimeter,Upscale,60914.0
910459.0, Illinois,22.0,Call 3,Complete,Election day exit poll,0.797279179096222,Mark Kirk,Bill Brady,Male,White,45-49,Republican,Moderate,"$75,000-$99,999",College graduate,No,,,,,Not at all worried,,"Satisfied, but not enthusiastic",,,,No,,Somewhat approve,,Understands the needs of people like me,Other christian,,,,,Seriously off on the wrong track,,,Obama,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,,,Approve,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,No,,Neither of them,,Not worried,Alexi Giannoulias is not,Mark Kirk is not,,State questionnaire,English,Suburbs,Suburbs,14.0,3.0,Midwest,Version 3,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,60140.0
891076.0, Illinois,105.0,Call 2,Complete,Election day exit poll,0.445909589529037,Alexi Giannoulias,Scott Cohen,Male,White,50-59,Democrat,Moderate,"$200,000 or more",High school graduate,No,,,,,Not very worried,,"Dissatisfied, but not angry",,,,No,,Somewhat disapprove,,Has the right experience,Jewish,,,,,Seriously off on the wrong track,,,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Negative,,,Disapprove,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Jewish,Jewish,,,,,,No,,Neither of them,,Not worried,Alexi Giannoulias is not,Mark Kirk is not,,State questionnaire,English,Suburbs,Suburbs,10.0,2.0,Midwest,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60062.0
872671.0, Illinois,26.0,Call 1,Complete,Election day exit poll,0.731813788414001,Alexi Giannoulias,Pat Quinn,Female,White,40-44,Democrat,Moderate,"$75,000-$99,999",High school graduate,No,,,,,Somewhat worried,,"Satisfied, but not enthusiastic",,,,Yes,,Somewhat approve,,Understands the needs of people like me,Other christian,,,,,Generally going in the right direction,,,Obama,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,,,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,No,,Both of them,,Worried,Alexi Giannoulias is,Mark Kirk is,,State questionnaire,English,Suburbs,Suburbs,14.0,3.0,Midwest,Version 3,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,60073.0
891012.0, Illinois,105.0,Call 2,Complete,Election day exit poll,0.44409966468811,Alexi Giannoulias,Pat Quinn,Female,White,65 or over,Democrat,Liberal,"$75,000-$99,999",Some college/assoc. degree,No,,,,,Not very worried,,"Satisfied, but not enthusiastic",,,,Yes,,Somewhat approve,,Is not too extreme,,,,,,Generally going in the right direction,,,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,,,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,,,,,No,,Neither of them,,Not worried,Alexi Giannoulias is not,Mark Kirk is not,,State questionnaire,English,Suburbs,Suburbs,10.0,2.0,Midwest,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60062.0
891267.0, Illinois,105.0,Call 2,Complete,Election day exit poll,0.44409966468811,Alexi Giannoulias,Pat Quinn,Female,White,65 or over,Democrat,Moderate,"$75,000-$99,999",High school graduate,,,,,,Not very worried,,"Satisfied, but not enthusiastic",,,,Yes,,Somewhat approve,,Is not too extreme,Jewish,,,,,Generally going in the right direction,,,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,,,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Jewish,Jewish,,,,,,No,,Neither of them,,Not worried,Alexi Giannoulias is not,Mark Kirk is not,,State questionnaire,,Suburbs,Suburbs,10.0,2.0,Midwest,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60062.0
891885.0, Illinois,28.0,Call 2,Complete,Election day exit poll,1.13505804538727,Alexi Giannoulias,Pat Quinn,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,,,,,Very worried,,"Dissatisfied, but not angry",,,,Yes,,Strongly approve,,Can bring needed change,Protestant,,,,,Generally going in the right direction,,,Obama,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,,,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,Yes,,Neither of them,,Worried,Alexi Giannoulias is not,Mark Kirk is not,,State questionnaire,English,Suburbs,Suburbs,8.0,3.0,Midwest,Version 3,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,60073.0
891961.0, Illinois,28.0,Call 2,Complete,Election day exit poll,1.23800337314606,Alexi Giannoulias,Pat Quinn,Female,White,60-64,Independent,Moderate,"$50,000-$74,999",College graduate,No,,,,,Somewhat worried,,"Satisfied, but not enthusiastic",,,,Yes,,Somewhat approve,,Is not too extreme,None,,,,,Generally going in the right direction,,,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,,,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,None,None,,,,,,No,,Only Alexi Giannoulias,,Worried,Alexi Giannoulias is,Mark Kirk is not,,State questionnaire,English,Suburbs,Suburbs,8.0,3.0,Midwest,Version 3,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,60073.0
892087.0, Illinois,28.0,Call 2,Complete,Election day exit poll,1.34673631191254,Alexi Giannoulias,Pat Quinn,Female,White,18-24,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,,,,,Somewhat worried,,"Dissatisfied, but not angry",,,,Yes,,Strongly approve,,Understands the needs of people like me,Other christian,,,,,Seriously off on the wrong track,,,Obama,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,,,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,Yes,,Only Alexi Giannoulias,,Worried,Alexi Giannoulias is,Mark Kirk is not,,State questionnaire,English,Suburbs,Suburbs,8.0,3.0,Midwest,Version 3,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,60073.0
892295.0, Illinois,22.0,Call 2,Complete,Election day exit poll,0.523956120014191,Did not vote,Pat Quinn,Female,White,65 or over,Independent,Moderate,"$50,000-$74,999",Some college/assoc. degree,No,,,,,Somewhat worried,,"Satisfied, but not enthusiastic",,,,Yes,,Somewhat approve,,Understands the needs of people like me,Catholic,,,,,Generally going in the right direction,,,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,,,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Catholic,Catholic,,,,,,No,,Neither of them,,Worried,Alexi Giannoulias is not,Mark Kirk is not,,State questionnaire,English,Suburbs,Suburbs,14.0,3.0,Midwest,Version 3,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,60140.0
892348.0, Illinois,22.0,Call 2,Complete,Election day exit poll,0.798186421394348,Alexi Giannoulias,Pat Quinn,Female,White,65 or over,Independent,Conservative,"$30,000-$49,999",High school graduate,No,,,,,Not very worried,,"Satisfied, but not enthusiastic",,,,Yes,,Somewhat approve,,Is not too extreme,Protestant,,,,,Generally going in the right direction,,,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Positive,,,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,Yes,,Only Alexi Giannoulias,,Not worried,Alexi Giannoulias is,Mark Kirk is not,,State questionnaire,English,Suburbs,Suburbs,14.0,3.0,Midwest,Version 3,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,60140.0
893245.0, Illinois,93.0,Call 2,Complete,Election day exit poll,0.687189698219299,Alexi Giannoulias,Pat Quinn,Female,White,60-64,Democrat,Moderate,"$75,000-$99,999",College graduate,No,,,,,Not very worried,,"Satisfied, but not enthusiastic",,,,Yes,,Strongly approve,,Understands the needs of people like me,Other christian,,,,,Generally going in the right direction,,,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,,,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,No,,Only Alexi Giannoulias,,Not worried,Alexi Giannoulias is,Mark Kirk is not,,State questionnaire,English,Suburbs,Suburbs,8.0,2.0,Midwest,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60010.0
909033.0, Illinois,93.0,Call 3,Complete,Election day exit poll,0.713470935821533,Alexi Giannoulias,Pat Quinn,Male,White,30-39,Something else,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,,,,,Very worried,,Angry,,,,Yes,,Somewhat approve,,Understands the needs of people like me,None,,,,,Seriously off on the wrong track,,,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,,,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,None,None,,,,,,No,,Neither of them,,Worried,Alexi Giannoulias is not,Mark Kirk is not,,State questionnaire,English,Suburbs,Suburbs,8.0,2.0,Midwest,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60010.0
910541.0, Illinois,26.0,Call 3,Complete,Election day exit poll,0.828712701797485,Alexi Giannoulias,Pat Quinn,Male,White,50-59,Democrat,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,,,,,Not very worried,,"Satisfied, but not enthusiastic",,,,Yes,,Somewhat approve,,Can bring needed change,Catholic,,,,,Generally going in the right direction,,,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Positive,,,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Catholic,Catholic,,,,,,No,,Neither of them,,Not worried,Alexi Giannoulias is not,Mark Kirk is not,,State questionnaire,English,Suburbs,Suburbs,14.0,3.0,Midwest,Version 3,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,60073.0
872755.0, Illinois,26.0,Call 1,Complete,Election day exit poll,0.767910778522491,Mark Kirk,Bill Brady,Female,White,60-64,Independent,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,,,,,Not very worried,,"Dissatisfied, but not angry",,,,Yes,,Strongly disapprove,,Understands the needs of people like me,Other christian,,,,,Seriously off on the wrong track,,,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,,,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,,,,,Yes,,Only Mark Kirk,,Not worried,Alexi Giannoulias is not,Mark Kirk is,,State questionnaire,English,Suburbs,Suburbs,14.0,3.0,Midwest,Version 3,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,60073.0
906589.0, Illinois,105.0,Call 3,Complete,Election day exit poll,0.647036075592041,Mark Kirk,Bill Brady,Female,White,45-49,Democrat,Moderate,"$200,000 or more",Postgraduate study,No,,,,,Somewhat worried,,"Dissatisfied, but not angry",,,,Yes,,Somewhat disapprove,,Understands the needs of people like me,Catholic,,,,,Seriously off on the wrong track,,,Obama,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Negative,,,Disapprove,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Catholic,Catholic,,,,,,No,,Only Mark Kirk,,Worried,Alexi Giannoulias is not,Mark Kirk is,,State questionnaire,English,Suburbs,Suburbs,10.0,2.0,Midwest,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60062.0
909267.0, Illinois,93.0,Call 3,Complete,Election day exit poll,1.13377821445465,Mark Kirk,Bill Brady,Male,White,45-49,Independent,Conservative,,Some college/assoc. degree,No,,,,,Somewhat worried,,"Dissatisfied, but not angry",,,,Yes,,Somewhat approve,,Can bring needed change,Other,,,,,Seriously off on the wrong track,,,Obama,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Negative,,,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Something else,Something else,,,,,,,,Only Mark Kirk,,Worried,Alexi Giannoulias is not,Mark Kirk is,,State questionnaire,English,Suburbs,Suburbs,8.0,2.0,Midwest,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60010.0
892119.0, Illinois,26.0,Call 2,Complete,Election day exit poll,1.39494740962982,LeAlan Jones,Scott Cohen,Female,White,65 or over,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,No,,,,,Omit,,Angry,,,,Yes,,Strongly disapprove,,Understands the needs of people like me,Jewish,,,,,Seriously off on the wrong track,,,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,,,Disapprove,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Jewish,Jewish,,,,,,Yes,,Neither of them,,Omit,Alexi Giannoulias is not,Mark Kirk is not,,State questionnaire,English,Suburbs,Suburbs,14.0,3.0,Midwest,Version 3,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,60073.0
871207.0, Illinois,105.0,Call 1,Not complete,Election day exit poll,0.572502553462982,Mark Kirk,Pat Quinn,Female,White,40-44,,,,Postgraduate study,No,,,,,,,,,,,,,,,Is not too extreme,,,,,,,,,Obama,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,,White,,,,,,,,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,10.0,2.0,Midwest,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60062.0
873219.0, Illinois,26.0,Call 1,Not complete,Election day exit poll,0.772398173809052,Alexi Giannoulias,Pat Quinn,Male,Hispanic,45-49,,,,Some college/assoc. degree,Yes,,,,,,,,,,,,,,,Omit,,,,,,,,,Obama,Non black male,Latino men,45-65,30-59,45+,45-59,40-49,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,14.0,3.0,Midwest,Version 3,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,60073.0
873221.0, Illinois,26.0,Call 1,Not complete,Election day exit poll,0.772398173809052,Alexi Giannoulias,Pat Quinn,Male,Hispanic,45-49,,,,Some college/assoc. degree,Yes,,,,,,,,,,,,,,,Omit,,,,,,,,,Obama,Non black male,Latino men,45-65,30-59,45+,45-59,40-49,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,State questionnaire,English,Suburbs,Suburbs,14.0,3.0,Midwest,Version 3,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,60073.0
907683.0, Illinois,93.0,Call 3,Complete,Election day exit poll,1.00120890140533,Mark Kirk,Bill Brady,Female,White,30-39,Republican,Moderate,"$200,000 or more",Postgraduate study,No,,,,,,,,Government should do more to solve problems,Repeal it,The economy,,Very worried,Somewhat disapprove,,,,,,Omit,Before that,,,No,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,Omit,Before that,In the last month or earlier,,,No,,,Very important,,,,Important,State questionnaire,English,Suburbs,Suburbs,8.0,2.0,Midwest,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60010.0
891098.0, Illinois,26.0,Call 2,Complete,Election day exit poll,0.955587327480316,Alexi Giannoulias,Pat Quinn,Female,Black,30-39,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,,,,,,,,Government should do more to solve problems,Expand it,The economy,,Somewhat worried,Strongly approve,,,,,,Omit,In the last week,,,No,,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,The economy,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,Omit,In the last month,In the last week,,,No,,,Very important,,,,Important,State questionnaire,English,Suburbs,Suburbs,14.0,3.0,Midwest,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,60073.0
890968.0, Illinois,26.0,Call 2,Complete,Election day exit poll,0.480386942625046,,Pat Quinn,Female,Hispanic,30-39,,Moderate,,No high school diploma,Yes,,,,,,,,Government should do more to solve problems,Omit,The economy,,Somewhat worried,Somewhat disapprove,,,,,,Omit,In the last three days,,,No,,Non black female,Latino women,30-44,30-59,18-44,30-44,30-39,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,,,,,,,The economy,Worried,Disapprove,,,,,Hispanic/Latino,,,Omit,In the last month,In the last week,,,,,,Omit,,,,Omit,State questionnaire,English,Suburbs,Suburbs,14.0,3.0,Midwest,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,60073.0
892074.0, Illinois,105.0,Call 2,Complete,Election day exit poll,0.502902567386627,Alexi Giannoulias,Pat Quinn,Male,White,65 or over,Democrat,Moderate,,Some college/assoc. degree,No,,,,,,,,Omit,Expand it,Omit,,Somewhat worried,Strongly approve,,,,,,Strongly oppose,Before that,,,No,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,Omit,Worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,Oppose,Before that,In the last month or earlier,,,,Non-Tea Party supporters and Democrats,,Omit,,,,Omit,State questionnaire,English,Suburbs,Suburbs,10.0,2.0,Midwest,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60062.0
891030.0, Illinois,26.0,Call 2,Complete,Election day exit poll,0.731813788414001,Alexi Giannoulias,Pat Quinn,Female,Hispanic,45-49,Democrat,Moderate,"$50,000-$74,999",Some college/assoc. degree,Yes,,,,,,,,Government should do more to solve problems,Leave it as is,Illegal immigration,,Very worried,Strongly approve,,,,,,Strongly oppose,Before that,,,No,,Non black female,Latino women,45-65,30-59,45+,45-59,40-49,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,Something else,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,,Oppose,Before that,In the last month or earlier,,,No,Non-Tea Party supporters and Democrats,,Very important,,,,Important,State questionnaire,English,Suburbs,Suburbs,14.0,3.0,Midwest,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,60073.0
890881.0, Illinois,26.0,Call 2,Complete,Election day exit poll,0.983260214328766,Alexi Giannoulias,Pat Quinn,Male,Hispanic,25-29,Independent,Liberal,"Under $30,000",High school graduate,Yes,,,,,,,,Government should do more to solve problems,Expand it,Illegal immigration,,Very worried,Strongly approve,,,,,,Strongly oppose,Before that,,,No,,Non black male,Latino men,18-29,18-29,18-44,18-29,25-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,Something else,Worried,Approve,Independent/Something else,Independent Men,All others,Independents/Something else,Hispanic/Latino,,,Oppose,Before that,In the last month or earlier,,,No,Non-Tea Party supporters and Independents/Something else,,Extremely important,,,,Important,State questionnaire,English,Suburbs,Suburbs,14.0,3.0,Midwest,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,60073.0
871601.0, Illinois,28.0,Call 1,Complete,Election day exit poll,1.28535032272339,Alexi Giannoulias,Pat Quinn,Male,White,50-59,Republican,Moderate,"$100,000-$199,999",College graduate,,,,,,,,,Government should do more to solve problems,Expand it,The economy,,Somewhat worried,Strongly approve,,,,,,Strongly oppose,Before that,,,No,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Approve,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,Oppose,Before that,In the last month or earlier,,,No,Non-Tea Party supporters and Republicans,,Not at all important,,,,Not important,State questionnaire,,Suburbs,Suburbs,8.0,3.0,Midwest,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,60073.0
892050.0, Illinois,93.0,Call 2,Complete,Election day exit poll,0.687189698219299,Alexi Giannoulias,Pat Quinn,Female,White,60-64,Republican,Moderate,"$75,000-$99,999",Postgraduate study,No,,,,,,,,Government should do more to solve problems,Expand it,The economy,,Somewhat worried,Somewhat approve,,,,,,Strongly oppose,In the last month,,,No,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Approve,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,Oppose,In the last month,In the last month or earlier,,,No,Non-Tea Party supporters and Republicans,,Not at all important,,,,Not important,State questionnaire,English,Suburbs,Suburbs,8.0,2.0,Midwest,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60010.0
907898.0, Illinois,93.0,Call 3,Complete,Election day exit poll,0.713470935821533,Alexi Giannoulias,Pat Quinn,Male,White,50-59,Something else,Moderate,"$100,000-$199,999",College graduate,No,,,,,,,,Government should do more to solve problems,Leave it as is,The economy,,Somewhat worried,Somewhat approve,,,,,,Strongly oppose,In the last month,,,No,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,Oppose,In the last month,In the last month or earlier,,,No,Non-Tea Party supporters and Independents/Something else,,Somewhat important,,,,Not important,State questionnaire,English,Suburbs,Suburbs,8.0,2.0,Midwest,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60010.0
891806.0, Illinois,93.0,Call 2,Complete,Election day exit poll,1.00317573547363,Mark Kirk,Pat Quinn,Male,White,50-59,Independent,Liberal,"$200,000 or more",College graduate,No,,,,,,,,Government should do more to solve problems,Leave it as is,The economy,,Not too worried,Somewhat approve,,,,,,Strongly oppose,In the last three days,,,No,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Not worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,Oppose,In the last month,In the last week,,,No,Non-Tea Party supporters and Independents/Something else,,Very important,,,,Important,State questionnaire,English,Suburbs,Suburbs,8.0,2.0,Midwest,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60010.0
907908.0, Illinois,105.0,Call 3,Complete,Election day exit poll,0.705719709396362,Mark Kirk,Bill Brady,Female,White,65 or over,Independent,Moderate,"$100,000-$199,999",Postgraduate study,No,,,,,,,,Government should do more to solve problems,Leave it as is,The economy,,Somewhat worried,Somewhat approve,,,,,,Strongly oppose,In the last three days,,,No,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,Oppose,In the last month,In the last week,,,No,Non-Tea Party supporters and Independents/Something else,,Very important,,,,Important,State questionnaire,English,Suburbs,Suburbs,10.0,2.0,Midwest,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60062.0
