id,backside,brnagain,call,cdnum,contact1,educ12r,educcoll,educhs,educwhit,geocode,govtangr,govtan_1,iapartyi,iarprs16,issrep16,outsider,party,partysex,phil2r,phil3x,phil4c,precinct,prevcauc,qlt16rep,qrace4,qtype,race2b,region,sex,sexbyrac,sizeplac,sizeplc3,stanum,telepoll,timeia16,timeprif,timeprim,timepriw,trumpvot,version,weight,whnclinc,whtevang,xage,xage3,xage8,xage45,xage49,xage60,xage65,xagebyra
65150,Complete,Yes,Call 1,4,Yes,High school or less,No college degree,High school graduate or less,White no college degree,4,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Terrorism,Have experience in politics,Republican,Republican Women,Conservative,Conservative,Very conservative,5,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.520536959171295, ,White Born-again/Evangelical Christians,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
65221,Complete,Yes,Call 1,3,Yes,Postgraduate study,College graduate,More than High school graduate,White college degree,5,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Government spending,Have experience in politics,Republican,Republican Men,Conservative,Conservative,Very conservative,41,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,.53654009103775, ,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
65291,Complete,Yes,Call 2,1,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,Angry,"Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Terrorism,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Very conservative,53,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump,Version 1,.742174923419952, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 65+
65306,Complete,Yes,Call 1,3,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Government spending,Have experience in politics,Republican,Republican Women,Conservative,Conservative,Very conservative,78,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.705947577953339, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 65+
65321,Complete,Yes,Call 1,2,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Economy/Jobs,Have experience in politics,Republican,Republican Women,Conservative,Conservative,Very conservative,59,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week,Not Donald Trump,Version 1,.317545622587204, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 65+
65328,Complete,Yes,Call 2,4,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Angry,"Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Terrorism,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Very conservative,4,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.331554979085922, ,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
65388,Complete,Yes,Call 1,2,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,Angry,"Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Government spending,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,16,"Yes, I attended a caucus before",Can bring needed change,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.45929217338562, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 65+
65401,Complete,Yes,Call 1,2,No,High school or less,No college degree,High school graduate or less,White no college degree,4,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Economy/Jobs,Have experience in politics,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,59,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week,Not Donald Trump,Version 1,.33843719959259, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 65+
65736,Complete,No,Call 2,1,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Angry,"Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Terrorism,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Very conservative,61,"Yes, I attended a caucus before",Can win in November,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.7834432721138, ,All others,65+,60+,65 or over,45+,50+,60+,65+,White 65+
65743,Complete,Yes,Call 1,4,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Angry,"Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Terrorism,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,36,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,.393918693065643, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 65+
66022,Complete,Yes,Call 2,1,No,Postgraduate study,College graduate,More than High school graduate,White college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Government spending,Have experience in politics,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,40,"No, this is my first caucus",Shares my values,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,2.3703773021698, ,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
66134,Complete,Yes,Call 2,3,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Economy/Jobs,Have experience in politics,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,74,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.964221119880676, ,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
66599,Complete,Yes,Call 3,1,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Government spending,Have experience in politics,Republican,Republican Women,Conservative,Conservative,Very conservative,40,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Rural,Small Cities/Rural, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump,Version 1,2.3703773021698, ,White Born-again/Evangelical Christians,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-64
66772,Complete,Yes,Call 3,2,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Terrorism,Have experience in politics,Republican,Republican Men,Conservative,Conservative,Very conservative,16,"No, this is my first caucus",Shares my values,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump,Version 1,.45929217338562, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 65+
66954,Complete,No,Call 3,3,No,College graduate,College graduate,More than High school graduate,White college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Economy/Jobs,Have experience in politics,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,73,"Yes, I attended a caucus before",Can bring needed change,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,1.79377591609955, ,All others,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
67034,Complete,Yes,Call 3,4,No,Postgraduate study,College graduate,More than High school graduate,White college degree,4,Angry,"Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Terrorism,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Very conservative,5,"No, this is my first caucus",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Rural,Small Cities/Rural, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump,Version 1,.520536959171295, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
67098,Complete,No,Call 3,2,Yes,College graduate,College graduate,More than High school graduate,White college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Government spending,Omit,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,16,"No, this is my first caucus",Can bring needed change,White,State questionnaire,White,Midwest,Female,White women,Rural,Small Cities/Rural, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,.407932251691818, ,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
67116,Complete,Yes,Call 3,2,Yes,College graduate,College graduate,More than High school graduate,White college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Economy/Jobs,Omit,Republican,Republican Women,Conservative,Conservative,Very conservative,16,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week,Not Donald Trump,Version 1,.407932251691818, ,White Born-again/Evangelical Christians,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
67229,Complete,No,Call 2,4,Yes,College graduate,College graduate,More than High school graduate,Non white college degree,4,Angry,"Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Terrorism,Have experience in politics,Republican,Republican Women,Conservative,Conservative,Very conservative,36,"Yes, I attended a caucus before",Can bring needed change,Other,State questionnaire,Non-white,Midwest,Female,All other races,Rural,Small Cities/Rural, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,.369602292776108, ,All others,45-65,60+,60-64,45+,50+,60+,50-64,All Others
67381,Complete,Yes,Call 3,2,Yes,College graduate,College graduate,More than High school graduate,White college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Government spending,Have experience in politics,Republican,Republican Women,Conservative,Conservative,Very conservative,46,"No, this is my first caucus",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump,Version 1,.292302995920181, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
67389,Complete,Yes,Call 3,3,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Terrorism,Have experience in politics,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,41,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Rural,Small Cities/Rural, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,.503419697284698, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 65+
67409,Complete,Yes,Call 3,3,Yes,College graduate,College graduate,More than High school graduate,White college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Immigration,Omit,Republican,Republican Women,Conservative,Conservative,Very conservative,74,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week,Not Donald Trump,Version 1,.91274106502533, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
67530,Complete,Yes,Call 3,2,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Terrorism,Have experience in politics,Republican,Republican Women,Conservative,Conservative,Very conservative,46,"No, this is my first caucus",Can win in November,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump,Version 1,.315458208322525, ,White Born-again/Evangelical Christians,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
67676,Complete,Yes,Call 3,4,Yes,College graduate,College graduate,More than High school graduate,White college degree,5,Angry,"Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Government spending,Have experience in politics,Republican,Republican Men,Conservative,Conservative,Very conservative,102,"No, this is my first caucus",Can bring needed change,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.380664467811584, ,White Born-again/Evangelical Christians,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-64
67691,Complete,No,Call 3,4,Omit,Postgraduate study,College graduate,More than High school graduate,White college degree,4,Angry,"Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Omit,Have experience in politics,Republican,Republican Women,Conservative,Conservative,Very conservative,4,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.313853174448013, ,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
67708,Complete,Yes,Call 3,4,No,Postgraduate study,College graduate,More than High school graduate,White college degree,4,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Government spending,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Very conservative,4,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.334501802921295, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
67768,Complete,Yes,Call 3,2,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Omit,Have experience in politics,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,59,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,.320367932319641, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
67787,Complete,Yes,Call 3,4,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Angry,"Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Economy/Jobs,Have experience in politics,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,4,"No, this is my first caucus",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Rural,Small Cities/Rural, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump,Version 1,.313853174448013, ,White Born-again/Evangelical Christians,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
67899,Complete,No,Call 3,4,Yes,High school or less,No college degree,High school graduate or less,White no college degree,5,Angry,"Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Terrorism,Have experience in politics,Republican,Republican Women,Conservative,Conservative,Very conservative,18,"Yes, I attended a caucus before",Can bring needed change,White,State questionnaire,White,Midwest,Female,White women,Rural,Small Cities/Rural, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump,Version 1,.560320913791656, ,All others,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
68140,Complete,Yes,Call 3,2,No,Postgraduate study,College graduate,More than High school graduate,White college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Government spending,Have experience in politics,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,46,"No, this is my first caucus",Shares my values,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,.311533808708191, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
68272,Complete, ,Call 3,1,Yes,Postgraduate study,College graduate,More than High school graduate,White college degree,1,Angry,"Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Immigration,Have experience in politics,Republican, ,Moderate/Liberal,Moderate,Moderate,30,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest, , ,Suburbs,Suburbs, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump,Version 1,.249583572149277, , ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
68309,Complete,Yes,Call 3,4,Yes,College graduate,College graduate,More than High school graduate,White college degree,4,Angry,"Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Economy/Jobs,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Very conservative,36,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,.372887253761292, ,White Born-again/Evangelical Christians,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
68315,Complete,Yes,Call 3,4,Yes,Postgraduate study,College graduate,More than High school graduate,White college degree,4,Angry,"Dissatisfied, but not angry or Angry",Republican,Mike Huckabee,Government spending,Omit,Republican,Republican Women,Conservative,Conservative,Very conservative,36,"No, this is my first caucus",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.349869132041931, ,White Born-again/Evangelical Christians,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
64970,Complete,Yes,Call 1,4,No,College graduate,College graduate,More than High school graduate,White college degree,5,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Independent,Mike Huckabee,Terrorism,Be from outside the political establishment,Independent/Something else,Independent Men,Conservative,Conservative,Very conservative,102,"No, this is my first caucus",Can bring needed change,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.410819381475449, ,White Born-again/Evangelical Christians,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
65196,Complete,Yes,Call 1,3,Yes,College graduate,College graduate,More than High school graduate,White college degree,3,Angry,"Dissatisfied, but not angry or Angry",Independent,Mike Huckabee,Terrorism,Be from outside the political establishment,Independent/Something else,Independent Women,Conservative,Conservative,Very conservative,110,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump,Version 1,2.28669738769531, ,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
65273,Complete,Yes,Call 2,4,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Independent,Mike Huckabee,Terrorism,Be from outside the political establishment,Independent/Something else,Independent Men,Conservative,Conservative,Somewhat conservative,4,"Yes, I attended a caucus before",Can bring needed change,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Not Donald Trump,Version 1,.353368252515793, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 65+
65274,Complete,Yes,Call 1,4,No,College graduate,College graduate,More than High school graduate,White college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Independent,Mike Huckabee,Economy/Jobs,Have experience in politics,Independent/Something else,Independent Women,Moderate/Liberal,Moderate,Moderate,35,"No, this is my first caucus",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump,Version 1,1.31217312812805, ,White Born-again/Evangelical Christians,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-64
65364,Complete,Yes,Call 1,3,Yes,Postgraduate study,College graduate,More than High school graduate,White college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Independent,Mike Huckabee,Terrorism,Have experience in politics,Independent/Something else,Independent Men,Conservative,Conservative,Somewhat conservative,78,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump,Version 1,.752392411231995, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 65+
65387,Complete,Yes,Call 2,4,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Independent,Mike Huckabee,Terrorism,Omit,Independent/Something else,Independent Men,Conservative,Conservative,Somewhat conservative,102,"No, this is my first caucus",Shares my values,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.380664467811584, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
65513,Complete,Yes,Call 1,3,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Independent,Mike Huckabee,Government spending,Have experience in politics,Independent/Something else,Independent Men,Conservative,Conservative,Somewhat conservative,64,"No, this is my first caucus",Can bring needed change,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,1.05811262130737, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
65618,Complete,Yes,Call 2,4,No,High school or less,No college degree,High school graduate or less,White no college degree,4,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Independent,Mike Huckabee,Omit,Be from outside the political establishment,Independent/Something else,Independent Men,Moderate/Liberal,Moderate,Moderate,5,"No, this is my first caucus",Can bring needed change,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.554783523082733, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
66146,Complete,Yes,Call 1,2,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Angry,"Dissatisfied, but not angry or Angry",Independent,Mike Huckabee,Government spending,Be from outside the political establishment,Independent/Something else,Independent Men,Conservative,Conservative,Very conservative,60,"No, this is my first caucus",Shares my values,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump,Version 1,2.84208345413208, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 65+
67844,Complete,No,Call 3,1,No,Postgraduate study,College graduate,More than High school graduate,White college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Independent,Mike Huckabee,Government spending,Have experience in politics,Independent/Something else,Independent Men,Conservative,Conservative,Very conservative,30,"No, this is my first caucus",Can win in November,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,.271201074123383, ,All others,65+,60+,65 or over,45+,50+,60+,65+,White 65+
68321,Complete,Yes,Call 3,4,No,High school or less,No college degree,High school graduate or less,White no college degree,4,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Independent,Mike Huckabee,Economy/Jobs,Have experience in politics,Independent/Something else,Independent Men,Conservative,Conservative,Somewhat conservative,36,"No, this is my first caucus",Shares my values,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump,Version 1,.402426093816757, ,White Born-again/Evangelical Christians,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
67529,Complete,Yes,Call 3,3,Omit,High school or less,No college degree,High school graduate or less,White no college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Something else,Mike Huckabee,Omit,Have experience in politics,Independent/Something else,Independent Women,Conservative,Conservative,Somewhat conservative,75,"No, this is my first caucus",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,1.32537198066711, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 65+
66449,Complete,No,Call 2,3,No,Postgraduate study,College graduate,More than High school graduate,White college degree,3,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Democrat,John Kasich,Economy/Jobs,Have experience in politics,Democrat,Democratic Men,Moderate/Liberal,Moderate,Moderate,78,"Yes, I attended a caucus before",Can bring needed change,White,State questionnaire,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,.482826620340347, ,All others,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
67475,Complete,No,Call 3,3,No,Postgraduate study,College graduate,More than High school graduate,White college degree,3,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Democrat,John Kasich,Economy/Jobs,Have experience in politics,Democrat,Democratic Men,Moderate/Liberal,Liberal,Liberal,82,"No, this is my first caucus",Omit,White,State questionnaire,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump,Version 1,.552805781364441, ,All others,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
