ID,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CLINTONLIB,ECONFAIR,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,HONESTDEM16,HONESTDEM16CLIN,HONESTDEM16SAND,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INTCRISISDEM16,INTCRISISDEMCLIN,INTCRISISDEMSANDERS,ISSDEM16,MARRIED,OBAMAPLCY,OKDPRS16,OUTSIDER16,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,REGION,SANDERSLIB,SCOTUSDEM16,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,VERSION,WEIGHT,WHNCLINC
409314.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Call 2,5.0,About right,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,Non white college degree,2.0,Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Economy/Jobs,Yes,Generally continue Barack Obama's policies,Hillary Clinton,Have experience in politics,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,38.0,Yes,Has the right experience,Black,Black,State questionnaire,Black,Non-white,South,Too liberal,Hillary Clinton,Female,Black women,Married women,"Cities over 500,000","Cities over 50,000",Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.932021737098694,No
409322.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Call 2,1.0,About right,Favors the wealthy,College graduate,College graduate,More than High school graduate,Non white college degree,1.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Health care,Yes,Generally continue Barack Obama's policies,Bernie Sanders,Have experience in politics,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,68.0,Yes,Can win in November,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,South,About right,Bernie Sanders,Female,Latino women,Married women,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,1.17391312122345,No
409335.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,1.0,Not liberal enough,Favors the wealthy,High school or less,No college degree,High school graduate or less,White no college degree,1.0,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,Economy/Jobs,No,Change to more liberal policies,Bernie Sanders,Be from outside the political establishment,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,71.0,Omit,Cares about people like me,White,White,State questionnaire,White,White,South,Not liberal enough,Bernie Sanders,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,Sometime last week,Earlier than that,In the last month,This month,Version 1,0.753868937492371,Yes
409340.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Call 2,5.0,About right,Favors the wealthy,College graduate,College graduate,More than High school graduate,Non white college degree,2.0,Neither of them,Only Sanders or Neither of them,Only Clinton or Neither of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Health care,Yes,Generally continue Barack Obama's policies,Hillary Clinton,Have experience in politics,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,38.0,Yes,Omit,Black,Black,State questionnaire,Black,Non-white,South,About right,Hillary Clinton,Female,Black women,Married women,"Cities over 500,000","Cities over 50,000",Oklahoma,Election day exit poll,In the last few days,Last few days,In the last month,This month,Version 1,0.932021737098694,No
409361.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Call 2,1.0,About right,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,Non white college degree,1.0,Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Economy/Jobs,No,Generally continue Barack Obama's policies,Hillary Clinton,Have experience in politics,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,75.0,Yes,Has the right experience,Black,Black,State questionnaire,Black,Non-white,South,About right,Hillary Clinton,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.458410680294037,No
409368.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,1.0,About right,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Health care,No,Generally continue Barack Obama's policies,Hillary Clinton,Have experience in politics,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,69.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,South,Not liberal enough,Hillary Clinton,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.650224626064301,No
409369.0,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Call 2,5.0,Not liberal enough,Favors the wealthy,College graduate,College graduate,More than High school graduate,Non white college degree,2.0,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Omit,Omit,Omit,Income inequality,,Change to more liberal policies,Bernie Sanders,Omit,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,38.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,South,About right,Bernie Sanders,Male,Black men,,"Cities over 500,000","Cities over 50,000",Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.901220321655273,No
409373.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,Call 2,1.0,About right,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,Non white college degree,1.0,Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Health care,No,Change to less liberal policies,Hillary Clinton,Have experience in politics,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,68.0,Yes,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,South,Too liberal,Hillary Clinton,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.900649428367615,No
409375.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 2,1.0,Not liberal enough,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1.0,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Neither of them,Only Sanders or Neither of them,Only Clinton or Neither of them,Economy/Jobs,No,Change to less liberal policies,Bernie Sanders,Be from outside the political establishment,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,71.0,Yes,Honest and trustworthy,White,White,State questionnaire,White,White,South,Too liberal,Bernie Sanders,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.826556384563446,Yes
409400.0,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,Call 2,5.0,Not liberal enough,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2.0,Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Health care,No,Generally continue Barack Obama's policies,Hillary Clinton,Have experience in politics,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,38.0,Yes,Has the right experience,Black,Black,State questionnaire,Black,Non-white,South,Not liberal enough,Hillary Clinton,Male,Black men,Non married men,"Cities over 500,000","Cities over 50,000",Oklahoma,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Version 1,0.998410761356354,No
409408.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,1.0,About right,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Health care,Yes,Change to less liberal policies,Bernie Sanders,Have experience in politics,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,75.0,Yes,Honest and trustworthy,White,White,State questionnaire,White,White,South,About right,Bernie Sanders,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,Sometime last week,Earlier than that,In the last month,This month,Version 1,0.640056252479553,No
409410.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,1.0,About right,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,1.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Income inequality,Yes,Generally continue Barack Obama's policies,Hillary Clinton,Have experience in politics,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,69.0,Yes,Has the right experience,White,White,State questionnaire,White,White,South,About right,Hillary Clinton,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.650224626064301,No
409412.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 2,1.0,Too liberal,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,Neither of them,Only Sanders or Neither of them,Only Clinton or Neither of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Neither of them,Only Sanders or Neither of them,Only Clinton or Neither of them,Terrorism,Yes,Change to less liberal policies,Bernie Sanders,Have experience in politics,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,Moderate or conservative,Conservative,71.0,Yes,Has the right experience,White,White,State questionnaire,White,White,South,Too liberal,Omit,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.753868937492371,No
409422.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 2,5.0,About right,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,2.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,,,,,,,,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Health care,Yes,Change to more liberal policies,Hillary Clinton,Have experience in politics,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,38.0,Yes,Has the right experience,White,White,State questionnaire,White,White,South,About right,Hillary Clinton,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,1.06256139278412,No
409433.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,1.0,About right,Favors the wealthy,High school or less,No college degree,High school graduate or less,White no college degree,1.0,Omit,Omit,Omit,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Omit,Omit,Omit,Economy/Jobs,No,Change to less liberal policies,Hillary Clinton,Have experience in politics,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,68.0,Yes,Has the right experience,White,White,State questionnaire,White,White,South,About right,Hillary Clinton,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,1.0267950296402,Yes
409444.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Call 2,5.0,About right,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Income inequality,No,Generally continue Barack Obama's policies,Hillary Clinton,Have experience in politics,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,,,,38.0,Yes,Has the right experience,Black,Black,State questionnaire,Black,Non-white,South,About right,Hillary Clinton,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.932021737098694,No
409448.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,1.0,About right,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Health care,Yes,Change to less liberal policies,Hillary Clinton,Have experience in politics,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,69.0,Yes,Has the right experience,White,White,State questionnaire,White,White,South,Too liberal,Hillary Clinton,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.606988131999969,No
409450.0,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Call 2,1.0,Omit,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Health care,No,Generally continue Barack Obama's policies,Other,Have experience in politics,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,Moderate or conservative,Conservative,71.0,Yes,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,South,Omit,Hillary Clinton,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,Just today,Last few days,In the last month,This month,Version 1,1.16952478885651,No
409467.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 2,1.0,About right,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1.0,Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Health care,No,Generally continue Barack Obama's policies,Hillary Clinton,Have experience in politics,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,75.0,Yes,Has the right experience,White,White,State questionnaire,White,White,South,Too liberal,Hillary Clinton,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.522616028785706,Yes
409471.0,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Call 2,5.0,Not liberal enough,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,Non white college degree,2.0,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Economy/Jobs,No,Change to more liberal policies,Hillary Clinton,Have experience in politics,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,38.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,South,About right,Hillary Clinton,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",Oklahoma,Election day exit poll,In the last few days,Last few days,In the last month,This month,Version 1,0.876181125640869,No
409480.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Call 2,1.0,About right,Is fair to most Americans,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,Neither of them,Only Sanders or Neither of them,Only Clinton or Neither of them,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Terrorism,Yes,Generally continue Barack Obama's policies,Hillary Clinton,Have experience in politics,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,68.0,Yes,Can win in November,Black,Black,State questionnaire,Black,Non-white,South,Not liberal enough,Hillary Clinton,Male,Black men,Married men,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,1.02629244327545,No
409484.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 2,1.0,About right,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,1.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Income inequality,No,Change to more liberal policies,Hillary Clinton,Have experience in politics,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,69.0,Yes,Has the right experience,White,White,State questionnaire,White,White,South,About right,Hillary Clinton,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,In the last few days,Last few days,In the last month,This month,Version 1,0.625640273094177,No
409486.0,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,Call 2,1.0,About right,Is fair to most Americans,High school or less,No college degree,High school graduate or less,Non white no college degree,1.0,Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Health care,No,Change to more liberal policies,Hillary Clinton,Have experience in politics,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,Moderate or conservative,Conservative,71.0,Yes,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,South,About right,Hillary Clinton,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Version 1,0.578383207321167,No
409491.0,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Call 2,5.0,About right,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,Non white college degree,2.0,Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Economy/Jobs,Yes,Generally continue Barack Obama's policies,Hillary Clinton,Have experience in politics,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,38.0,Yes,Has the right experience,Black,Black,State questionnaire,Black,Non-white,South,Too liberal,Hillary Clinton,Female,Black women,Married women,"Cities over 500,000","Cities over 50,000",Oklahoma,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Version 1,0.876181125640869,No
409518.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 2,1.0,About right,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,1.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Economy/Jobs,Yes,Generally continue Barack Obama's policies,Hillary Clinton,Have experience in politics,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,71.0,Yes,Has the right experience,White,White,State questionnaire,White,White,South,About right,Hillary Clinton,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,Just today,Last few days,In the last month,This month,Version 1,0.701416254043579,No
409519.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 2,1.0,About right,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Economy/Jobs,No,Generally continue Barack Obama's policies,Hillary Clinton,Have experience in politics,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,69.0,No,Cares about people like me,White,White,State questionnaire,White,White,South,Too liberal,Hillary Clinton,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.625640273094177,No
409538.0,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,Call 2,5.0,About right,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2.0,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Health care,Yes,Generally continue Barack Obama's policies,Hillary Clinton,Have experience in politics,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,38.0,Yes,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,South,Not liberal enough,Hillary Clinton,Male,Black men,Married men,"Cities over 500,000","Cities over 50,000",Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.998410761356354,No
409540.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Call 2,1.0,About right,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Omit,No,Generally continue Barack Obama's policies,Hillary Clinton,Have experience in politics,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,68.0,Yes,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,South,About right,Hillary Clinton,Male,Black men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,1.02629244327545,No
409548.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,1.0,About right,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,1.0,Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,,,,,,,,Only Clinton,Only Clinton or Both of them,Only Clinton or Neither of them,Health care,,Change to more liberal policies,Hillary Clinton,Have experience in politics,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,Moderate or conservative,Conservative,71.0,Yes,Can win in November,White,White,State questionnaire,White,White,South,Not liberal enough,Hillary Clinton,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.799265682697296,No
