id,backside,betrayed,brnagain,call,cdnum,cruzhone,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,getahead,gop20162,gop201_1,govtangr,govtan_1,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,issrep16,muslimba,ncrprs16,outsider,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,prevpri,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,rubiohon,sex,sexbyrac,sizeplac,sizeplc3,stanum,telepoll,thirdpar,timenh16,timeprif,timeprim,timepriw,trade16,trumphon,trumpvot,unfairre,version,vetvoter,votenovc,votenovr,votenovt,weight,whnclinc,whtevang,xage,xage3,xage8,xage45,xage49,xage60,xage65,xagebyra
504815,Complete,Yes, ,Call 3,8, ,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Government spending, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,8,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Female,White women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Definitely vote for him,Definitely vote for him,Probably vote for him,1.28994417190552, , ,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
504837,Complete, ,Yes,Call 3,6,Yes, , ,Postgraduate study,College graduate,More than High school graduate,White college degree,4,Falling behind financially, , ,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Government spending,Support,Ted Cruz, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,84, ,Shares my values,White,White,State questionnaire,White,White,South,No,Female,White women,Suburbs,Suburbs, North Carolina,Election day exit poll,Be satisfied with that choice,Before that,Earlier than that,Earlier than that,Earlier than that, ,Yes,Not Donald Trump, ,Version 1,No, , , ,1.16839230060577,No,White Born-again/Evangelical Christians,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
504870,Complete, ,Yes,Call 3,8,Yes, , ,High school or less,No college degree,High school graduate or less,White no college degree,3,Getting ahead financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status, , , , , , , ,Government spending,Omit,Ted Cruz, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,8, ,Can bring needed change,White,White,State questionnaire,White,White,South,No,Female,White women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Seriously consider voting for a third party candidate,Sometime last week,Earlier than that,In the last month,This week, ,No,Not Donald Trump, ,Version 1,No, , , ,1.34020280838013, ,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
504885,Complete,No, ,Call 3,9, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,3, ,Ted Cruz,Omit, , , , , , , , , , ,Government spending, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,65,Yes,Tells it like it is,White,White,State questionnaire,White,White,South, ,Female,White women,"Cities over 500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Omit, ,Not Donald Trump,Omit,Version 2, ,Probably vote for him,Probably vote for him,Probably vote for him,.63068014383316, , ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
504891,Complete, ,No,Call 3,6,Yes, , ,High school or less,No college degree,High school graduate or less,White no college degree,4,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Economy/Jobs,Support,Ted Cruz, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,84, ,Tells it like it is,White,White,State questionnaire,White,White,South,Yes,Female,White women,Suburbs,Suburbs, North Carolina,Election day exit poll,Seriously consider voting for a third party candidate,In the last few days,Last few days,In the last month,This week, ,No,Not Donald Trump, ,Version 1,No, , , ,1.2139151096344,Yes,All others,65+,60+,65 or over,45+,50+,60+,65+,White 60+
504892,Complete,No, ,Call 3,4, ,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2, ,Ted Cruz,Donald Trump, , , , , , , , , , ,Terrorism, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,99,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Female,White women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Omit,Version 2, ,Definitely vote for him,Definitely vote for him,Definitely vote for him,.761041045188904, , ,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
505026,Complete,No, ,Call 3,6, ,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,4, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Economy/Jobs, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,84,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Female,White women,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Probably vote for him,Definitely vote for him,Not vote for him,1.16839230060577, , ,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
505122,Complete, ,No,Call 3,6,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Terrorism,Support,Ted Cruz, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,84, ,Can bring needed change,White,White,State questionnaire,White,White,South,No,Female,White women,Suburbs,Suburbs, North Carolina,Election day exit poll,Seriously consider voting for a third party candidate,In the last few days,Last few days,In the last month,This week, ,No,Not Donald Trump, ,Version 1,No, , , ,1.41047596931458,Yes,All others,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
505143,Complete, ,Yes,Call 3,4,Yes, , ,College graduate,College graduate,More than High school graduate,White college degree,2,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Omit,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Support,Ted Cruz, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,99, ,Can win in November,White,White,State questionnaire,White,White,South,Yes,Female,White women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Omit,Just today,Last few days,In the last month,This week, ,No,Not Donald Trump, ,Version 1,No, , , ,.790692627429962,No,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
505218,Complete, ,Yes,Call 3,7,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Support,Ted Cruz, ,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,4, ,Shares my values,White,White,State questionnaire,White,White,South,No,Female,White women,Suburbs,Suburbs, North Carolina,Election day exit poll,Seriously consider voting for a third party candidate,Just today,Last few days,In the last month,This week, ,No,Not Donald Trump, ,Version 1,No, , , ,1.35433840751648,No,White Born-again/Evangelical Christians,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
505223,Complete,No, ,Call 3,9, ,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,3, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Terrorism, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,65,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Female,White women,"Cities over 500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Has no effect on U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Definitely vote for him,Definitely vote for him,Not vote for him,.63068014383316, , ,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
505444,Complete,No, ,Call 3,5, ,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,4, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Government spending, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,25,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Female,White women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Definitely vote for him,Definitely vote for him,Definitely vote for him,.512828826904297, , ,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
505477,Complete,No, ,Call 3,5, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,4, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Economy/Jobs, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,25,Yes,Can bring needed change,White,White,State questionnaire,White,White,South, ,Female,White women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Has no effect on U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Probably vote for him,Probably vote for him,Definitely vote for him,.512828826904297, , ,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
505509,Complete, ,No,Call 3,10,Yes, , ,Postgraduate study,College graduate,More than High school graduate,White college degree,5,Getting ahead financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Economy/Jobs,Oppose,Ted Cruz, ,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,5, ,Shares my values,White,White,State questionnaire,White,White,South,No,Female,White women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Seriously consider voting for a third party candidate,In the last month,Earlier than that,In the last month,Earlier than that, ,No,Not Donald Trump, ,Version 1,No, , , ,.792841076850891,No,All others,65+,60+,65 or over,45+,50+,60+,65+,White 60+
505830,Complete, ,Yes,Call 3,6,Yes, , ,High school or less,No college degree,High school graduate or less,White no college degree,4,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Omit,Omit,Ted Cruz, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,37, ,Shares my values,White,White,State questionnaire,White,White,South,Yes,Female,White women,Suburbs,Suburbs, North Carolina,Election day exit poll,Be satisfied with that choice,Just today,Last few days,In the last month,This week, ,Yes,Not Donald Trump, ,Version 1,No, , , ,.556994915008545,No,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
505978,Complete, ,Yes,Call 3,10,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5,Getting ahead financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Support,Ted Cruz, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,12, ,Shares my values,White,White,State questionnaire,White,White,South,Yes,Female,White women,Suburbs,Suburbs, North Carolina,Election day exit poll,Be satisfied with that choice,Before that,Earlier than that,Earlier than that,Earlier than that, ,No,Not Donald Trump, ,Version 1,No, , , ,.756766557693481,No,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
505995,Complete, ,No,Call 3,10,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5,Getting ahead financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Government spending,Support,Ted Cruz, ,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,12, ,Can bring needed change,White,White,State questionnaire,White,White,South,No,Female,White women,Suburbs,Suburbs, North Carolina,Election day exit poll,Seriously consider voting for a third party candidate,In the last few days,Last few days,In the last month,This week, ,No,Not Donald Trump, ,Version 1,No, , , ,.756766557693481,No,All others,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
506016,Complete,Yes, ,Call 3,1, ,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Government spending, ,Ted Cruz,Omit,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,22,No,Shares my values,White,White,State questionnaire,White,White,South, ,Female,White women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Omit,Version 2, ,Definitely vote for him,Definitely vote for him,Definitely vote for him,.362542271614075, , ,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
506112,Complete, ,Yes,Call 3,1,No, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Holding steady financially, , ,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Immigration,Support,Ted Cruz, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,22, ,Shares my values,White,White,State questionnaire,White,White,South,No,Female,White women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Be satisfied with that choice,Just today,Last few days,In the last month,This week, ,No,Not Donald Trump, ,Version 1,No, , , ,.362542271614075,No,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
506187,Complete,No, ,Call 3,6, ,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Terrorism, ,Ted Cruz,Omit,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,37,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Female,White women,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Omit,Version 2, ,Probably vote for him,Probably vote for him,Not vote for him,.556994915008545, , ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
506192,Complete,Yes, ,Call 3,1, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,4, ,Ted Cruz,Donald Trump, , , , , , , , , , ,Economy/Jobs, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,22,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Female,White women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Definitely vote for him,Definitely vote for him,Definitely vote for him,.362542271614075, , ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
506270,Complete,No, ,Call 3,6, ,Omit,Omit,High school or less,No college degree,High school graduate or less,White no college degree,4, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Terrorism, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,37,No,Shares my values,White,White,State questionnaire,White,White,South, ,Female,White women,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Definitely vote for him,Definitely vote for him,Probably vote for him,.672400832176209, , ,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
506293,Complete,Omit, ,Call 3,6, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,4, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Terrorism, ,Ted Cruz,Omit,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,37,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Female,White women,Suburbs,Suburbs, North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Ted Cruz,Version 2, ,Definitely vote for him,Definitely vote for him,Probably vote for him,.556994915008545, , ,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
506341,Complete, ,Yes,Call 3,6,Yes, , ,High school or less,No college degree,High school graduate or less,White no college degree,4,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Terrorism,Support,Ted Cruz, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,37, ,Shares my values,White,White,State questionnaire,White,White,South,Yes,Female,White women,Suburbs,Suburbs, North Carolina,Election day exit poll,Seriously consider voting for a third party candidate,Just today,Last few days,In the last month,This week, ,No,Not Donald Trump, ,Version 1,No, , , ,.578696489334106,No,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
506544,Complete,Yes, ,Call 3,13, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2, ,Ted Cruz,Donald Trump, , , , , , , , , , ,Government spending, ,Ted Cruz,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,96,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Female,White women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Omit,Version 2, ,Definitely vote for him,Probably vote for him,Definitely vote for him,.656765460968018, , ,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
506569,Complete,Yes, ,Call 3,13, ,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Economy/Jobs, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,96,Yes,Can win in November,White,White,State questionnaire,White,White,South, ,Female,White women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Definitely vote for him,Definitely vote for him,Probably vote for him,.656765460968018, , ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
506602,Complete,Yes, ,Call 3,13, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Terrorism, ,Ted Cruz,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,96,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Female,White women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Not Donald Trump,Omit,Version 2, ,Definitely vote for him,Definitely vote for him,Definitely vote for him,.656765460968018, , ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
506615,Complete,No, ,Call 3,13, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,2, ,Ted Cruz,Would not have voted, , , , , , , , , , ,Economy/Jobs, ,Ted Cruz,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,96,Yes,Shares my values,Other,Other,State questionnaire,Other,Non-white,South, ,Female,All other races,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Definitely vote for him,Not vote for him,Not vote for him,.656765460968018, , ,30-44,30-59,30-39,17-44,17-49,30-44,30-39,All others
506664,Complete,Yes, ,Call 3,13, ,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,2, ,Ted Cruz,Donald Trump, , , , , , , , , , ,Terrorism, ,Ted Cruz,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,96,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Female,White women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Marco Rubio,Version 2, ,Definitely vote for him,Definitely vote for him,Definitely vote for him,.656765460968018, , ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
506675,Complete, ,Yes,Call 3,13,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Support,Ted Cruz, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,96, ,Shares my values,White,White,State questionnaire,White,White,South,Yes,Female,White women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,Seriously consider voting for a third party candidate,Sometime last week,Earlier than that,In the last month,This week, ,No,Not Donald Trump, ,Version 1,No, , , ,.656765460968018,No,White Born-again/Evangelical Christians,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
490551,Complete, ,Yes, ,4,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status, , , , , , , ,Terrorism,Oppose,John Kasich, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative, , ,Shares my values,White,White,State questionnaire,White,White,South,Yes,Female,White women,Suburbs,Suburbs, North Carolina,Telephone survey,Be satisfied with that choice,In the last month,Earlier than that,In the last month,Earlier than that, ,Yes,Not Donald Trump, ,Version 1,No, , , ,3.54022455215454, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
490587,Complete, ,No, ,8,No, , ,College graduate,College graduate,More than High school graduate,White college degree,3,Falling behind financially, , ,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Economy/Jobs,Support,John Kasich, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative, , ,Can bring needed change,White,White,State questionnaire,White,White,South,No,Female,White women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Telephone survey,Be satisfied with that choice,In the last month,Earlier than that,In the last month,Earlier than that, ,No,Not Donald Trump, ,Version 1,No, , , ,1.77011227607727,No,All others,65+,60+,65 or over,45+,50+,60+,65+,White 60+
490601,Complete, ,Yes, ,11,No, , ,College graduate,College graduate,More than High school graduate,White college degree,5,Holding steady financially, , ,Angry,"Dissatisfied, but not angry or Angry",Omit,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Terrorism,Support,John Kasich, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative, , ,Tells it like it is,White,White,State questionnaire,White,White,South,Yes,Female,White women,Rural,Small Cities/Rural, North Carolina,Telephone survey,Be satisfied with that choice,In the last month,Earlier than that,In the last month,Earlier than that, ,Yes,Not Donald Trump, ,Version 1,No, , , ,1.77011227607727,No,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
490626,Complete, ,Yes, ,7,No, , ,Postgraduate study,College graduate,More than High school graduate,White college degree,1,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status, , , , , , , ,Government spending,Oppose,John Kasich, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative, , ,Shares my values,White,White,State questionnaire,White,White,South,No,Female,White women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Telephone survey,Seriously consider voting for a third party candidate,Omit,Omit,Omit,Omit, ,No,Not Donald Trump, ,Version 1,No, , , ,3.74235653877258,No,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
490634,Complete, , , ,12,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,Falling behind financially, , ,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Economy/Jobs,Support,John Kasich, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative, , ,Shares my values,White,White,State questionnaire,White,White,South,Yes,Female,White women,Suburbs,Suburbs, North Carolina,Telephone survey,Be satisfied with that choice,In the last month,Earlier than that,In the last month,Earlier than that, ,Yes,Not Donald Trump, ,Version 1,No, , , ,1.77011227607727,Yes,All others,65+,60+,65 or over,45+,50+,60+,65+,White 60+
490735,Complete,No, , ,5, ,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, ,Ted Cruz,Donald Trump, , , , , , , , , , ,Economy/Jobs, ,John Kasich,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative, ,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Female,White women,Suburbs,Suburbs, North Carolina,Telephone survey, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,John Kasich,Version 2, ,Definitely vote for him,Not vote for him,Probably vote for him,2.65997338294983, , ,65+,60+,65 or over,45+,50+,60+,65+,White 60+
490737,Complete,Yes, , ,6, ,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, ,Ted Cruz,Marco Rubio, , , , , , , , , , ,Economy/Jobs, ,John Kasich,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative, ,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Female,White women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Telephone survey, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Donald Trump,Version 2, ,Definitely vote for him,Definitely vote for him,Not vote for him,2.65997338294983, , ,65+,60+,65 or over,45+,50+,60+,65+,White 60+
490738,Complete,Yes, , ,5, ,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, ,Donald Trump,Donald Trump, , , , , , , , , , ,Economy/Jobs, ,John Kasich,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative, ,Yes,Shares my values,White,White,State questionnaire,White,White,South, ,Female,White women,Suburbs,Suburbs, North Carolina,Telephone survey, , , , , ,Takes away U.S. jobs, ,Not Donald Trump,Marco Rubio,Version 2, ,Definitely vote for him,Definitely vote for him,Definitely vote for him,5.31994676589966, , ,65+,60+,65 or over,45+,50+,60+,65+,White 60+
