ID,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BEATTRUMP16,CALL,CDNUM,CICDEM16,CLINHONEST,CLINTONWIN,CLINTONWIN2,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,GUNPLCYDEM16NY,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INSPIRES16D,ISSDEM16,LATINO,MARRIED,NYDPRS16,OBAMAPLCY,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYUNITYDEM,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACEREL14,REGION,REL5,RELIGN10,RELWHITE,SANDERSWIN,SANDERSWIN2,SANDHONEST,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TRADE16,UNFAIRDEM16NY,UNIONHH12,VERSION,VOTENOVCLINTON,VOTENOVSANDERS,WALLST16,WEIGHT,WHNCLINC,WINNOMDEM16
545622.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Hillary Clinton,Call 3,21.0,,No,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Bernie Sanders,Income inequality,No,No,Bernie Sanders,Change to more liberal policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,151.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,,East,,,,,,Yes,Female,White women,Non married women,Suburbs,Suburbs,English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Omit,,Yes,Version 1,Probably vote for her,Definitely vote for him,,1.1318576335907,Yes,
545621.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,24.0,Hillary Clinton,,Optimistic,Excited or optimistic,Not too worried,Not worried,Postgraduate study,College graduate,More than High school graduate,White college degree,4.0,Omit,,,,,,,,,Economy/Jobs,No,,Bernie Sanders,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Very liberal,Liberal,Liberal,94.0,Has the right experience,White,White,State questionnaire,White,White,White,Gotten worse,East,None,None,None,Optimistic,Excited or optimistic,,Female,White women,,Suburbs,Suburbs,English, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,0.761334121227264,,Hillary Clinton
545617.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,,Call 3,5.0,Bernie Sanders,,Concerned,Concerned or scared,Very worried,Worried,High school or less,No college degree,High school graduate or less,Non white no college degree,1.0,Bernie Sanders,,,,,,,,,Income inequality,No,,Bernie Sanders,,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,Divided the Democratic Party,All others,Somewhat liberal,Liberal,Liberal,111.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,Stayed about the same,East,None,None,,Excited,Excited or optimistic,,Male,Black men,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,0.468846172094345,,Bernie Sanders
545616.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Hillary Clinton,Call 3,9.0,,Yes,,,,,College graduate,College graduate,More than High school graduate,White college degree,1.0,,,,,,,,,Hillary Clinton,Economy/Jobs,No,,Bernie Sanders,Generally continue Barack Obama's policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Very liberal,Liberal,Liberal,44.0,Omit,White,White,State questionnaire,White,White,White,,East,,,,,,Yes,Male,White men,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,In the last few days,Last few days,In the last month,This month,Creates more U.S. jobs,,Yes,Version 1,Definitely vote for her,Definitely vote for him,,0.435022294521332,No,
545615.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Bernie Sanders,Call 3,20.0,,Yes,,,,,College graduate,College graduate,More than High school graduate,White college degree,3.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Health care,No,No,Bernie Sanders,Generally continue Barack Obama's policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Very liberal,Liberal,Liberal,128.0,Can win in November,White,White,State questionnaire,White,White,White,,East,,,,,,Yes,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,No,Version 1,Probably vote for her,Definitely vote for him,,1.77638232707977,No,
545610.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Not complete,,Call 3,21.0,,,,,Very worried,Worried,,,,,5.0,Bernie Sanders,,,,,,,,,,No,,Bernie Sanders,,18-44,18-64,,,,,Energized the Democratic Party,,,,,151.0,,White,White,State questionnaire,White,White,White,Gotten worse,East,,,,,,,Female,White women,,Suburbs,Suburbs,English, New York,Election day exit poll,,,,,,,,Version 2,,,Hurt the U.S. economy,1.1727579832077,,Bernie Sanders
545609.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 3,1.0,Bernie Sanders,,Optimistic,Excited or optimistic,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,Bernie Sanders,,,,,,,,,Terrorism,No,,Bernie Sanders,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Very liberal,Liberal,Liberal,142.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,Stayed about the same,East,None,None,None,Excited,Excited or optimistic,,Male,White men,,Suburbs,Suburbs,English, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,0.986244142055511,,Bernie Sanders
545606.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Bernie Sanders,Call 3,24.0,,Yes,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,4.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Income inequality,No,Yes,Bernie Sanders,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Very liberal,Liberal,Liberal,94.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,,East,,,,,,Yes,Female,White women,Married women,Suburbs,Suburbs,English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,Yes,Version 1,Probably vote for her,Definitely vote for him,,0.73478239774704,No,
545598.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,Black 18-29,Complete,,Call 3,9.0,Omit,,Optimistic,Excited or optimistic,Very worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,1.0,Hillary Clinton,,,,,,,,,Health care,Yes,,Bernie Sanders,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Divided the Democratic Party,All others,Somewhat liberal,Liberal,Liberal,53.0,Has the right experience,Other,Black,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Stayed about the same,East,Protestant/Other Non-Catholic Christian,Protestant,,Optimistic,Excited or optimistic,,Female,Latino women,,"Cities over 500,000","Cities over 50,000",Spanish, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Help the U.S. economy,0.608588755130768,,Bernie Sanders
545596.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,21.0,Bernie Sanders,,Optimistic,Excited or optimistic,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,Bernie Sanders,,,,,,,,,Economy/Jobs,No,,Bernie Sanders,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,151.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,Gotten better,East,Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,Excited,Excited or optimistic,,Female,White women,,Suburbs,Suburbs,English, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,1.1727579832077,,Hillary Clinton
545595.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,9.0,Bernie Sanders,,Concerned,Concerned or scared,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,Bernie Sanders,,,,,,,,,Income inequality,No,,Bernie Sanders,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Divided the Democratic Party,White Democrat,Very liberal,Liberal,Liberal,44.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,Gotten worse,East,Jewish,Jewish,Jewish,Excited,Excited or optimistic,,Female,White women,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,0.460201650857925,,Hillary Clinton
545594.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Not complete,,Call 3,15.0,,,,,Somewhat worried,Worried,,,,,1.0,Bernie Sanders,,,,,,,,,,Yes,,Bernie Sanders,,18-44,18-64,,,,,Energized the Democratic Party,,,,,3.0,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Gotten worse,East,,,,,,,Male,Latino men,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,,,Version 2,,,Help the U.S. economy,0.512174546718597,,Hillary Clinton
545593.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 3,24.0,Bernie Sanders,,Concerned,Concerned or scared,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,4.0,Bernie Sanders,,,,,,,,,Health care,No,,Bernie Sanders,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Divided the Democratic Party,White Democrat,Very liberal,Liberal,Liberal,94.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,Gotten worse,East,Catholic,Catholic,Catholic,Optimistic,Excited or optimistic,,Female,White women,,Suburbs,Suburbs,English, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,0.698607563972473,,Bernie Sanders
545592.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Bernie Sanders,Call 3,20.0,,No,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3.0,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Bernie Sanders,Economy/Jobs,No,No,Bernie Sanders,Change to more liberal policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,,White Independent,Moderate,Moderate or conservative,Moderate,128.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,,East,,,,,,Yes,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Has no effect on U.S. jobs,,No,Version 1,Not vote for her,Definitely vote for him,,1.73986828327179,Yes,
545591.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Hillary Clinton,Call 3,1.0,,Yes,,,,,College graduate,College graduate,More than High school graduate,White college degree,2.0,,,,,,,,,Bernie Sanders,Health care,No,Yes,Bernie Sanders,Generally continue Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Very liberal,Liberal,Liberal,142.0,Cares about people like me,White,White,State questionnaire,White,White,White,,East,,,,,,Yes,Female,White women,Married women,Suburbs,Suburbs,English, New York,Election day exit poll,Sometime last week,Earlier than that,In the last month,This month,Omit,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.969967544078827,No,
545590.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Hillary Clinton,Call 3,20.0,,No,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,5.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Economy/Jobs,No,Yes,Bernie Sanders,Generally continue Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Moderate,Moderate or conservative,Moderate,124.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,,East,,,,,,Yes,Male,White men,Married men,Suburbs,Suburbs,English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,Yes,Version 1,Not vote for her,Probably vote for him,,1.3381050825119,No,
545584.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,Bernie Sanders,Call 3,6.0,,No,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,1.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Economy/Jobs,No,No,Bernie Sanders,Generally continue Barack Obama's policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Moderate,Moderate or conservative,Moderate,110.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,,East,,,,,,Yes,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Takes away U.S. jobs,,Yes,Version 1,Probably vote for her,Definitely vote for him,,0.663670599460602,No,
545578.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Hillary Clinton,Call 3,24.0,,No,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,4.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Hillary Clinton,Income inequality,No,Yes,Bernie Sanders,Generally continue Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,94.0,Cares about people like me,White,White,State questionnaire,White,White,White,,East,,,,,,No,Male,White men,Married men,Suburbs,Suburbs,English, New York,Election day exit poll,Just today,Last few days,In the last month,This month,Creates more U.S. jobs,,No,Version 1,Probably vote for her,Probably vote for him,,0.677640199661255,No,
545576.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Bernie Sanders,Call 3,9.0,,No,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,1.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Health care,No,No,Bernie Sanders,Generally continue Barack Obama's policies,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Somewhat liberal,Liberal,Liberal,44.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,,East,,,,,,Yes,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Creates more U.S. jobs,,Yes,Version 1,Probably vote for her,Definitely vote for him,,0.440377086400986,No,
545575.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Hillary Clinton,Call 3,15.0,,Yes,,,,,High school or less,No college degree,High school graduate or less,Non white no college degree,1.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Bernie Sanders,Omit,,Yes,Bernie Sanders,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,,Non-White Democrats,Somewhat liberal,Liberal,Liberal,3.0,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,East,,,,,,Yes,Male,Latino men,Married men,"Cities over 500,000","Cities over 50,000",, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.536035776138306,No,
545574.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Bernie Sanders,Call 3,20.0,,No,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,5.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Bernie Sanders,Health care,No,Yes,Bernie Sanders,Change to more liberal policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Very liberal,Liberal,Liberal,124.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,,East,,,,,,Yes,Female,Black women,Married women,Suburbs,Suburbs,English, New York,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Creates more U.S. jobs,,No,Version 1,Definitely vote for her,Definitely vote for him,,1.35457611083984,No,
545571.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,Hillary Clinton,Call 3,9.0,,Yes,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,1.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Bernie Sanders,Terrorism,,Yes,Bernie Sanders,Omit,18-44,18-64,Republican,Black non-Democrat,All Republicans,Republican,,All others,Very liberal,Liberal,Liberal,53.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,,East,,,,,,Yes,Male,Black men,Married men,"Cities over 500,000","Cities over 50,000",, New York,Election day exit poll,Just today,Last few days,In the last month,This month,Omit,,,Version 1,Probably vote for her,Definitely vote for him,,0.61912989616394,No,
545569.0,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,Bernie Sanders,Call 3,16.0,,Yes,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,3.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Bernie Sanders,Income inequality,No,Yes,Bernie Sanders,Generally continue Barack Obama's policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Moderate,Moderate or conservative,Moderate,155.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,,East,,,,,,Yes,Male,Black men,Married men,Suburbs,Suburbs,English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Omit,,No,Version 1,Probably vote for her,Definitely vote for him,,0.590100109577179,No,
545560.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,,Call 3,9.0,Bernie Sanders,,Concerned,Concerned or scared,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,Bernie Sanders,,,,,,,,,Income inequality,No,,Bernie Sanders,,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Something else,Energized the Democratic Party,All others,Moderate,Moderate or conservative,Moderate,44.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Stayed about the same,East,None,None,,Optimistic,Excited or optimistic,,Female,Black women,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,0.417570978403091,,Hillary Clinton
545554.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Omit,Call 3,15.0,,Omit,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,1.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Omit,No,No,Bernie Sanders,Omit,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Somewhat liberal,Liberal,Liberal,3.0,Omit,Black,Black,State questionnaire,Black,Non-white,Black,,East,,,,,,Yes,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,No,Version 1,Probably vote for her,Definitely vote for him,,0.542633950710297,No,
545552.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Bernie Sanders,Call 3,20.0,,No,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,5.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Income inequality,No,Yes,Bernie Sanders,Generally continue Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Moderate,Moderate or conservative,Moderate,124.0,Can win in November,White,White,State questionnaire,White,White,White,,East,,,,,,Yes,Male,White men,Married men,Suburbs,Suburbs,English, New York,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Takes away U.S. jobs,,No,Version 1,Probably vote for her,Definitely vote for him,,1.25994265079498,No,
545546.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 3,19.0,Bernie Sanders,,Concerned,Concerned or scared,Not too worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3.0,Bernie Sanders,,,,,,,,,Omit,No,,Bernie Sanders,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Very liberal,Liberal,Liberal,22.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,Stayed about the same,East,Catholic,Catholic,Catholic,Optimistic,Excited or optimistic,,Male,White men,,Suburbs,Suburbs,English, New York,Election day exit poll,,,,,,Hillary Clinton,,Version 2,,,Hurt the U.S. economy,0.754799425601959,,Bernie Sanders
545544.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Bernie Sanders,Call 3,15.0,,No,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Income inequality,No,No,Bernie Sanders,Generally continue Barack Obama's policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Moderate,Moderate or conservative,Moderate,3.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,,East,,,,,,Yes,Male,Black men,Non married men,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,No,Version 1,Not vote for her,Definitely vote for him,,0.531479954719543,No,
545543.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Bernie Sanders,Call 3,9.0,,No,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Bernie Sanders,Economy/Jobs,No,No,Bernie Sanders,Omit,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,,White Independent,Somewhat liberal,Liberal,Liberal,44.0,Cares about people like me,White,White,State questionnaire,White,White,White,,East,,,,,,Yes,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,Yes,Version 1,Probably vote for her,Definitely vote for him,,0.437436640262604,No,
545540.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Omit,Call 3,12.0,,Omit,,,,,,,,,1.0,,,,,,,,,Omit,Economy/Jobs,Yes,,Bernie Sanders,Change to more liberal policies,45+,18-64,,,,,,,,,,86.0,Omit,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,East,,,,,,Omit,Male,Latino men,,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,No,Version 1,Definitely vote for her,Probably vote for him,,0.942580282688141,,
545535.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,Hillary Clinton,Call 3,15.0,,No,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Bernie Sanders,Income inequality,No,No,Bernie Sanders,Generally continue Barack Obama's policies,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Moderate,Moderate or conservative,Moderate,3.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,,East,,,,,,Yes,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.534429609775543,No,
545533.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Bernie Sanders,Call 3,19.0,,No,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,3.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Bernie Sanders,Income inequality,No,Yes,Bernie Sanders,Generally continue Barack Obama's policies,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,,White Independent,Somewhat liberal,Liberal,Liberal,22.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,,East,,,,,,Yes,Male,White men,Married men,Suburbs,Suburbs,English, New York,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,Yes,Version 1,Probably vote for her,Definitely vote for him,,0.772189140319824,No,
