ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSAZ08,AZPROP102,AZPROP202,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,FAVMCCN,IMMDEPORT,IRAQWAR,ISSUE08,NECWORRY,QLT08,RACEISS4,RELIGN8,SPANISHQ,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,FAVMCCN2,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,IRAQWAR2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4449961.0,Arizona,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.324441701173782,Barack Obama,No,No,Female,White,50-59,Independent,Moderate,"$200,000 or more",Some college or associate degree,No,Strongly disapprove,No,Somewhat unfavorable,Offered a chance to apply for legal status,Strongly disapprove,Energy policy,Very worried,Shares my values,Not a factor at all,Catholic,English,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Unfavorable,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Disapprove,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",5.0,Maricopa County,West,Suburb,Urban,Urban Core,Very upscale,85255.0
4470008.0,Arizona,24.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.903649806976318,John McCain,No,No,Male,White,75 or over,Republican,Conservative,"Under $15,000",Did not complete high school,No,Strongly approve,No,Strongly favorable,Offered a chance to apply for legal status,Strongly approve,The war in Iraq,Somewhat worried,Has the right experience,A minor factor,None,English,Before that,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Favorable,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Approve,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Factor,None,Sometime last week or earlier,Before that,In the last month or before that,None,Yes,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",5.0,Maricopa County,West,Suburb,Urban,Urban Core,Very upscale,85255.0
4469981.0,Arizona,24.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.535560071468353,John McCain,No,No,Male,White,50-59,Independent,Moderate,"$150,000-$199,999",College graduate,No,Strongly disapprove,No,Somewhat favorable,Deported to the country they came from,Strongly disapprove,The economy,Somewhat worried,Shares my values,Not a factor at all,None,English,Sometime in September,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Favorable,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Disapprove,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Sometime in September,In the last month or before that,None,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",5.0,Maricopa County,West,Suburb,Urban,Urban Core,Very upscale,85255.0
4420744.0,Arizona,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.535560071468353,John McCain,No,No,Male,White,50-59,Republican,Conservative,"$200,000 or more",Postgraduate study,No,Somewhat approve,No,Strongly favorable,Offered a chance to apply for legal status,Somewhat approve,Terrorism,Not too worried,Has the right experience,A minor factor,Catholic,English,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Favorable,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Approve,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",5.0,Maricopa County,West,Suburb,Urban,Urban Core,Very upscale,85255.0
4421499.0,Arizona,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.424736022949219,John McCain,No,No,Female,White,30-39,Republican,Moderate,"$200,000 or more",College graduate,No,Somewhat disapprove,Yes,Somewhat favorable,Deported to the country they came from,Somewhat approve,The economy,Not too worried,Omit,Not a factor at all,Other Christian,English,Just today,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Favorable,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Approve,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",5.0,Maricopa County,West,Suburb,Urban,Urban Core,Very upscale,85255.0
4449201.0,Arizona,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.424736022949219,John McCain,No,No,Female,White,50-59,Independent,Moderate,"$200,000 or more",College graduate,No,Somewhat disapprove,No,Strongly favorable,Offered a chance to apply for legal status,Somewhat approve,The economy,Somewhat worried,Cares about people like me,The single most important factor,Protestant,English,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Favorable,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Approve,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",5.0,Maricopa County,West,Suburb,Urban,Urban Core,Very upscale,85255.0
4470047.0,Arizona,24.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.424736022949219,John McCain,No,No,Female,White,30-39,Republican,Moderate,"$100,000-$149,999",Postgraduate study,No,Somewhat approve,No,Strongly favorable,Offered a chance to apply for legal status,Somewhat approve,The economy,Somewhat worried,Omit,Not a factor at all,Catholic,English,Sometime in September,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Favorable,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Approve,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Catholic,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",5.0,Maricopa County,West,Suburb,Urban,Urban Core,Very upscale,85255.0
4446567.0,Arizona,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.411548852920532,Barack Obama,Yes,,Female,Hispanic/Latino,18-24,Independent,Liberal,"$15,000-$29,999",Some college or associate degree,Yes,Strongly disapprove,No,Strongly unfavorable,Offered a chance to apply for legal status,Strongly disapprove,The economy,Very worried,Can bring about needed change,One of several important factors,Other Christian,English,Earlier in October,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,Unfavorable,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Disapprove,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,All others,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",5.0,Maricopa County,West,High Density Urban,Urban,Urban Core,Downscale,85201.0
4446927.0,Arizona,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.427770912647247,John McCain,Yes,,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Yes,Somewhat favorable,Deported to the country they came from,Somewhat approve,The economy,Somewhat worried,Can bring about needed change,A minor factor,Mormon/LDS,English,Earlier in October,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Favorable,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Approve,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",5.0,Maricopa County,West,High Density Urban,Urban,Urban Core,Downscale,85201.0
4447142.0,Arizona,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.514173924922943,Barack Obama,No,,Male,White,18-24,Democrat,Liberal,"Under $15,000",Some college or associate degree,No,Strongly disapprove,No,Strongly unfavorable,Deported to the country they came from,Strongly disapprove,The war in Iraq,Very worried,Can bring about needed change,Not a factor at all,None,English,Earlier in October,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Unfavorable,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Disapprove,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Earlier in October,In the last month or before that,None,Yes,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",5.0,Maricopa County,West,High Density Urban,Urban,Urban Core,Downscale,85201.0
4466969.0,Arizona,17.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.514173924922943,Barack Obama,No,,Male,White,25-29,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,Yes,Strongly unfavorable,Offered a chance to apply for legal status,Strongly disapprove,The economy,Very worried,Can bring about needed change,Not a factor at all,Protestant,English,Sometime in September,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Unfavorable,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Disapprove,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",5.0,Maricopa County,West,High Density Urban,Urban,Urban Core,Downscale,85201.0
4466733.0,Arizona,17.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.514173924922943,Barack Obama,No,,Male,White,18-24,Republican,Liberal,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,No,Somewhat favorable,Deported to the country they came from,Strongly approve,The economy,Very worried,Can bring about needed change,Not a factor at all,Catholic,English,In the last three days,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Favorable,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Approve,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Catholic,Yes,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",5.0,Maricopa County,West,High Density Urban,Urban,Urban Core,Downscale,85201.0
4418577.0,Arizona,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.538770496845245,John McCain,Yes,Did not vote,Female,White,25-29,Independent,Moderate,"$50,000-$74,999",High school graduate,No,Somewhat disapprove,No,Somewhat favorable,Offered a chance to apply for legal status,Omit,The war in Iraq,Not too worried,Shares my values,Not a factor at all,Something else,English,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Favorable,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Omit,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",5.0,Maricopa County,West,High Density Urban,Urban,Urban Core,Downscale,85201.0
4418456.0,Arizona,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.408241808414459,Barack Obama,No,Did not vote,Male,White,40-44,Democrat,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,Somewhat unfavorable,Deported to the country they came from,Strongly disapprove,Energy policy,Not too worried,Can bring about needed change,Not a factor at all,Something else,English,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Unfavorable,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Disapprove,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,Yes,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",5.0,Maricopa County,West,High Density Urban,Urban,Urban Core,Downscale,85201.0
4418293.0,Arizona,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.323763877153397,Barack Obama,No,Did not vote,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,No,Somewhat favorable,Offered a chance to apply for legal status,Strongly disapprove,The war in Iraq,Somewhat worried,Cares about people like me,The single most important factor,Catholic,English,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Favorable,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Disapprove,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Catholic,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",5.0,Maricopa County,West,High Density Urban,Urban,Urban Core,Downscale,85201.0
4467666.0,Arizona,17.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.387245714664459,Barack Obama,Yes,Yes,Female,Hispanic/Latino,18-24,Independent,Moderate,"$50,000-$74,999",College graduate,Yes,Omit,No,Strongly favorable,Offered a chance to apply for legal status,Somewhat approve,Terrorism,Very worried,Cares about people like me,A minor factor,Protestant,English,Before that,Omit,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,Favorable,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Approve,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,All others,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",5.0,Maricopa County,West,High Density Urban,Urban,Urban Core,Downscale,85201.0
4467665.0,Arizona,17.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.387245714664459,Barack Obama,Yes,Yes,Female,Hispanic/Latino,18-24,Independent,Moderate,"$50,000-$74,999",College graduate,Yes,Omit,No,Strongly favorable,Offered a chance to apply for legal status,Somewhat approve,Terrorism,Very worried,Cares about people like me,A minor factor,Protestant,English,Before that,Omit,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,Favorable,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Approve,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,All others,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",5.0,Maricopa County,West,High Density Urban,Urban,Urban Core,Downscale,85201.0
4447548.0,Arizona,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.387688726186752,Barack Obama,Yes,Yes,Male,White,45-49,Democrat,Moderate,"$100,000-$149,999",High school graduate,No,Somewhat disapprove,No,Somewhat unfavorable,Offered a chance to apply for legal status,Somewhat approve,The economy,Very worried,Can bring about needed change,Not a factor at all,Catholic,English,Just today,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Unfavorable,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Approve,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Catholic,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",5.0,Maricopa County,West,High Density Urban,Urban,Urban Core,Downscale,85201.0
4418376.0,Arizona,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.507534563541412,John McCain,Yes,Yes,Male,Other,30-39,Republican,Conservative,"$75,000-$99,999",High school graduate,No,Strongly approve,Yes,Strongly favorable,Deported to the country they came from,Strongly approve,Terrorism,Very worried,Cares about people like me,Not a factor at all,Other Christian,English,Before that,Approve,Non black male,All other races,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,Favorable,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Approve,Worried,Republican,Non black non Democrat,All Republicans,All others,American Indian,All others,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",5.0,Maricopa County,West,High Density Urban,Urban,Urban Core,Downscale,85201.0
4446365.0,Arizona,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.856362283229828,John McCain,Yes,Yes,Male,White,60-64,Republican,Conservative,"$15,000-$29,999",Some college or associate degree,No,Somewhat approve,Yes,Strongly favorable,Offered a chance to apply for legal status,Somewhat approve,Terrorism,Somewhat worried,Shares my values,One of several important factors,Protestant,English,Earlier in October,Approve,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Favorable,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Approve,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",5.0,Maricopa County,West,High Density Urban,Urban,Urban Core,Downscale,85201.0
4447201.0,Arizona,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.639231443405151,John McCain,Yes,Yes,Male,White,25-29,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,No,Somewhat favorable,Deported to the country they came from,Somewhat approve,The economy,Somewhat worried,Omit,Not a factor at all,Catholic,English,Before that,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Favorable,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Approve,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",5.0,Maricopa County,West,High Density Urban,Urban,Urban Core,Downscale,85201.0
4467143.0,Arizona,17.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.639231443405151,John McCain,Yes,Yes,Male,White,18-24,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,Yes,Somewhat favorable,Deported to the country they came from,Strongly approve,Terrorism,Somewhat worried,Shares my values,Not a factor at all,Protestant,English,Before that,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Favorable,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Approve,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",5.0,Maricopa County,West,High Density Urban,Urban,Urban Core,Downscale,85201.0
4417973.0,Arizona,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.402509838342667,John McCain,Yes,Yes,Female,White,50-59,Independent,Conservative,"$75,000-$99,999",Postgraduate study,No,Somewhat disapprove,Yes,Somewhat favorable,Offered a chance to apply for legal status,Somewhat disapprove,The war in Iraq,Very worried,Shares my values,Not a factor at all,Protestant,English,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Favorable,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Disapprove,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",5.0,Maricopa County,West,High Density Urban,Urban,Urban Core,Downscale,85201.0
4419516.0,Arizona,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.507534563541412,John McCain,Yes,Yes,Male,White,50-59,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly approve,No,Strongly favorable,Deported to the country they came from,Strongly approve,Terrorism,Not too worried,Has the right experience,Not a factor at all,None,English,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Favorable,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Approve,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",5.0,Maricopa County,West,High Density Urban,Urban,Urban Core,Downscale,85201.0
4419416.0,Arizona,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.507534563541412,John McCain,Yes,Yes,Male,White,50-59,Republican,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,No,Strongly favorable,Offered a chance to apply for legal status,Somewhat approve,Terrorism,Very worried,Cares about people like me,Not a factor at all,Catholic,English,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Favorable,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Approve,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,Yes,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",5.0,Maricopa County,West,High Density Urban,Urban,Urban Core,Downscale,85201.0
4447304.0,Arizona,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.639231443405151,John McCain,Yes,Yes,Male,White,25-29,Republican,Conservative,"$15,000-$29,999",Some college or associate degree,No,Strongly approve,No,Strongly favorable,Deported to the country they came from,Somewhat approve,The economy,Somewhat worried,Shares my values,Not a factor at all,None,English,Before that,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Favorable,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Approve,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,None,Yes,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",5.0,Maricopa County,West,High Density Urban,Urban,Urban Core,Downscale,85201.0
4418838.0,Arizona,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.402509838342667,John McCain,Yes,Yes,Female,White,30-39,Independent,Conservative,"$50,000-$74,999",College graduate,No,Somewhat disapprove,Yes,Somewhat favorable,Deported to the country they came from,Somewhat approve,The war in Iraq,Very worried,Can bring about needed change,Not a factor at all,Mormon/LDS,English,Sometime in September,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Favorable,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Approve,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",5.0,Maricopa County,West,High Density Urban,Urban,Urban Core,Downscale,85201.0
4467521.0,Arizona,17.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.483810484409332,Barack Obama,No,Yes,Male,White,18-24,Something else,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,Somewhat unfavorable,Offered a chance to apply for legal status,Strongly disapprove,The war in Iraq,Somewhat worried,Can bring about needed change,Not a factor at all,None,English,Earlier in October,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Unfavorable,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Disapprove,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Earlier in October,In the last month or before that,None,Yes,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",5.0,Maricopa County,West,High Density Urban,Urban,Urban Core,Downscale,85201.0
