ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSTX08,SENTX08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,SPANISHQ,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
4444575.0,Texas,2.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.530226290225983,Barack Obama,Rick Noriega,Female,Hispanic/Latino,60-64,Democrat,Liberal,"$15,000-$29,999",High school graduate,,Strongly disapprove,Yes,The war in Iraq,Somewhat worried,,Before that,Disapprove,Non black female,Latino women,Non white female,Non white,45-65,60+,45+,60+,50-64,18-64,Non black 60+,Latino 60+,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,15.0,South-Central,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4444238.0,Texas,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.546070516109467,John McCain,John Cornyn,Male,White,75 or over,Democrat,Moderate,"Under $15,000",,,Strongly disapprove,Yes,The economy,Very worried,,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,5.0,East,South,Low Density Rural,Rural,Rural,Downscale
4443531.0,Texas,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.546070516109467,John McCain,John Cornyn,Male,White,75 or over,Democrat,Conservative,"$50,000-$74,999",Some college or associate degree,,Somewhat disapprove,No,The economy,Very worried,,Just today,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,5.0,East,South,Low Density Rural,Rural,Rural,Downscale
4447512.0,Texas,100.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.626968026161194,Barack Obama,Rick Noriega,Female,Hispanic/Latino,40-44,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,Yes,Somewhat disapprove,Yes,Omit,Very worried,Spanish,Before that,Disapprove,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,23.0,Hispanic South,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4446908.0,Texas,100.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.939859628677368,Barack Obama,Rick Noriega,Male,Hispanic/Latino,75 or over,Democrat,Moderate,"Under $15,000",Did not complete high school,Yes,Somewhat approve,Yes,The war in Iraq,Very worried,Spanish,Just today,Approve,Non black male,Latino men,Non white male,Non white,65+,60+,45+,60+,65+,65+,Non black 60+,Latino 60+,Latino 65+,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,White,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Rural,Small Cities/Rural,23.0,Hispanic South,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4447860.0,Texas,100.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.976037204265594,Barack Obama,,Female,Hispanic/Latino,18-24,Democrat,,,College graduate,Yes,Strongly disapprove,No,The war in Iraq,Somewhat worried,English,Just today,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,,,,,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,All others,Rural,Small Cities/Rural,23.0,Hispanic South,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4445642.0,Texas,73.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.416367441415787,Barack Obama,,Female,Hispanic/Latino,18-24,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,Yes,Strongly disapprove,,The economy,Somewhat worried,English,Sometime in September,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,6.0,East,South,Low Density Rural,Rural,Rural,Downscale
4444191.0,Texas,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.48711884021759,John McCain,,Female,White,75 or over,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,Yes,The war in Iraq,Somewhat worried,English,Just today,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,5.0,East,South,Low Density Rural,Rural,Rural,Downscale
4447204.0,Texas,100.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.04781627655029,Barack Obama,Did not vote,Female,Hispanic/Latino,30-39,Democrat,Moderate,"$15,000-$29,999",High school graduate,Yes,Strongly approve,Yes,The war in Iraq,Somewhat worried,English,Just today,Approve,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Rural,Small Cities/Rural,23.0,Hispanic South,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4444736.0,Texas,2.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.617807567119598,John McCain,Did not vote,Female,Hispanic/Latino,40-44,Democrat,Conservative,"$30,000-$49,999",Some college or associate degree,Yes,Somewhat approve,,The economy,Very worried,English,Just today,Approve,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,15.0,South-Central,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4447809.0,Texas,100.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.588793992996216,Barack Obama,Rick Noriega,Female,Hispanic/Latino,30-39,Democrat,Moderate,"$30,000-$49,999",College graduate,Yes,Strongly disapprove,Yes,The economy,Very worried,English,Before that,Disapprove,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,23.0,Hispanic South,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4442932.0,Texas,64.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.350217640399933,Barack Obama,Rick Noriega,Female,White,30-39,Democrat,Liberal,"$75,000-$99,999",High school graduate,No,Strongly disapprove,Yes,The war in Iraq,Very worried,English,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,21.0,West,South,Extremely Low Density Rural,Rural,Rural,Upscale
4447775.0,Texas,100.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.603744745254517,Barack Obama,Rick Noriega,Male,Hispanic/Latino,25-29,Something else,Moderate,"$30,000-$49,999",High school graduate,Yes,Strongly disapprove,No,The war in Iraq,Somewhat worried,English,Earlier in October,Disapprove,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Rural,Small Cities/Rural,23.0,Hispanic South,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4447726.0,Texas,100.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.584018528461456,Barack Obama,Rick Noriega,Female,Hispanic/Latino,25-29,Democrat,Moderate,"$30,000-$49,999",College graduate,Yes,Somewhat disapprove,Yes,The economy,Somewhat worried,English,Before that,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,23.0,Hispanic South,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4447558.0,Texas,100.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.648144900798798,Barack Obama,Rick Noriega,Male,Hispanic/Latino,45-49,Democrat,Moderate,"Under $15,000",Some college or associate degree,Yes,Strongly disapprove,No,The war in Iraq,Very worried,English,Before that,Disapprove,Non black male,Latino men,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,Latino 45-59,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,23.0,Hispanic South,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4447422.0,Texas,100.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.603744745254517,Barack Obama,Rick Noriega,Male,Hispanic/Latino,18-24,Independent,Moderate,"Under $15,000",High school graduate,Yes,Somewhat approve,No,The economy,Not too worried,English,Just today,Approve,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Rural,Small Cities/Rural,23.0,Hispanic South,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4441898.0,Texas,66.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.597989141941071,Barack Obama,Rick Noriega,Female,Black,45-49,Democrat,Conservative,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,Yes,The economy,Very worried,English,Sometime in September,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Rural,Small Cities/Rural,13.0,West,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4447338.0,Texas,100.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.584018528461456,Barack Obama,Rick Noriega,Female,Hispanic/Latino,25-29,Democrat,Moderate,"Under $15,000",Did not complete high school,No,Strongly disapprove,No,The war in Iraq,Very worried,English,Just today,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Rural,Small Cities/Rural,23.0,Hispanic South,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4447252.0,Texas,100.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.584018528461456,Barack Obama,Rick Noriega,Female,Hispanic/Latino,18-24,Democrat,Liberal,"$75,000-$99,999",Some college or associate degree,Yes,Strongly disapprove,No,The economy,Very worried,English,Before that,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,23.0,Hispanic South,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4447151.0,Texas,100.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.584018528461456,Barack Obama,Rick Noriega,Female,Hispanic/Latino,18-24,Something else,Moderate,"$30,000-$49,999",Some college or associate degree,Yes,Strongly disapprove,No,The economy,Very worried,English,Before that,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,23.0,Hispanic South,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4447094.0,Texas,100.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.626968026161194,Barack Obama,Rick Noriega,Female,Hispanic/Latino,30-39,Democrat,Moderate,"Under $15,000",Some college or associate degree,Yes,Strongly disapprove,No,Omit,Very worried,English,Before that,Disapprove,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,23.0,Hispanic South,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4447041.0,Texas,100.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.648144900798798,Barack Obama,Rick Noriega,Male,Hispanic/Latino,45-49,Democrat,Moderate,"$100,000-$149,999",College graduate,Yes,Strongly disapprove,No,Energy policy,Very worried,English,Sometime last week,Disapprove,Non black male,Latino men,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,Latino 45-59,Latino 45-54,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,Rural,Small Cities/Rural,23.0,Hispanic South,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4446962.0,Texas,100.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.939859628677368,Barack Obama,Rick Noriega,Male,Hispanic/Latino,60-64,Democrat,Moderate,"$15,000-$29,999",Did not complete high school,Yes,Somewhat disapprove,Yes,The economy,Somewhat worried,English,Earlier in October,Disapprove,Non black male,Latino men,Non white male,Non white,45-65,60+,45+,60+,50-64,18-64,Non black 60+,Latino 60+,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Rural,Small Cities/Rural,23.0,Hispanic South,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4441975.0,Texas,66.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.636759340763092,Barack Obama,Rick Noriega,Female,White,50-59,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,Yes,The war in Iraq,Somewhat worried,English,Just today,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,13.0,West,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4444028.0,Texas,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.377993434667587,Barack Obama,Rick Noriega,Female,Hispanic/Latino,18-24,Democrat,Moderate,"Under $15,000",High school graduate,No,Strongly disapprove,No,The war in Iraq,Very worried,English,Sometime in September,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,5.0,East,South,Low Density Rural,Rural,Rural,Downscale
4441865.0,Texas,66.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.636759340763092,Barack Obama,Rick Noriega,Female,Hispanic/Latino,30-39,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,Yes,Somewhat disapprove,No,The economy,Very worried,English,Earlier in October,Disapprove,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Rural,Small Cities/Rural,13.0,West,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4441797.0,Texas,66.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.593139111995697,Barack Obama,Rick Noriega,Female,White,25-29,Independent,,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,,The economy,Very worried,English,Just today,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Rural,Small Cities/Rural,13.0,West,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4446492.0,Texas,2.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.365654051303864,Barack Obama,Rick Noriega,Female,Hispanic/Latino,45-49,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,Yes,Somewhat approve,No,Health care,Somewhat worried,English,Just today,Approve,Non black female,Latino women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,Latino 45-59,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,15.0,South-Central,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4446399.0,Texas,2.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.548135578632355,Barack Obama,Rick Noriega,Male,Hispanic/Latino,60-64,Democrat,Moderate,"$75,000-$99,999",Did not complete high school,Yes,Strongly disapprove,Yes,The economy,Very worried,English,Just today,Disapprove,Non black male,Latino men,Non white male,Non white,45-65,60+,45+,60+,50-64,18-64,Non black 60+,Latino 60+,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,15.0,South-Central,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4446002.0,Texas,2.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.378004610538483,Barack Obama,Rick Noriega,Male,Hispanic/Latino,40-44,Democrat,Liberal,"$30,000-$49,999",High school graduate,Yes,Strongly disapprove,Yes,The economy,Very worried,English,Just today,Disapprove,Non black male,Latino men,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,15.0,South-Central,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4445914.0,Texas,2.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.378004610538483,Barack Obama,Rick Noriega,Male,Hispanic/Latino,30-39,Democrat,Moderate,,Some college or associate degree,Yes,Omit,Yes,Health care,Very worried,English,Earlier in October,Omit,Non black male,Latino men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,,,,,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,,All others,"Cities 10,000-50,000",Small Cities/Rural,15.0,South-Central,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4443089.0,Texas,64.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.350217640399933,Barack Obama,Rick Noriega,Female,White,50-59,Democrat,,,Postgraduate study,No,,,,Very worried,English,Before that,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Sometime last week or earlier,Before that,In the last month or before that,,,"Cities 10,000-50,000",Small Cities/Rural,21.0,West,South,Extremely Low Density Rural,Rural,Rural,Upscale
4447663.0,Texas,100.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.603744745254517,Barack Obama,Rick Noriega,Male,White,25-29,Republican,Moderate,"$75,000-$99,999",Some college or associate degree,No,Somewhat disapprove,No,The war in Iraq,Very worried,English,Earlier in October,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Rural,Small Cities/Rural,23.0,Hispanic South,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4447619.0,Texas,100.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.603744745254517,Barack Obama,Rick Noriega,Male,Hispanic/Latino,25-29,Democrat,Moderate,"$15,000-$29,999",College graduate,Yes,Strongly disapprove,Yes,The war in Iraq,Very worried,English,Just today,Disapprove,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Rural,Small Cities/Rural,23.0,Hispanic South,South,Extremely Low Density Rural,Rural,Rural,Very downscale
