ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSWV08,SENWV08,GOVWV08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,GOTV08,HILLPSPRT,ISSUE08,NEC,NECWORRY,QLT08,RACEISS4,TIME08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,GOTVMCCAIN,GOTVOBAMA,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,UNIONHH,UNIONMEM,UNIONVOT,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4432882.0,West Virginia,63.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.821471869945526,John McCain,Jay Wolfe,Joe Manchin,Male,White,25-29,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,No,"No, I was not contacted",Another candidate,The economy,Not so good,Very worried,Shares my values,Not a factor at all,Before that,No one does,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,No,All others,Rural,Small Cities/Rural,1.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Downscale,26537.0
4435211.0,West Virginia,21.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.96127545833588,John McCain,Jay Wolfe,Joe Manchin,Female,White,65-74,Democrat,Moderate,"Under $15,000",Did not complete high school,No,Strongly disapprove,Yes,"No, I was not contacted",Another candidate,Health care,Poor,Very worried,Has the right experience,One of several important factors,In the last three days,No one does,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did not,Democrats for another candidate,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Important,Factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,No,No,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,Ohio River,East,Suburb,Rural,Rural,Very upscale,26062.0
4432850.0,West Virginia,15.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.771324276924133,John McCain,Jay Wolfe,Joe Manchin,Female,White,40-44,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Yes,"No, I was not contacted",Hillary Clinton,The economy,Not so good,Very worried,Cares about people like me,One of several important factors,Before that,"Yes, I do",Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,I am,Yes,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Upscale,26847.0
4433993.0,West Virginia,26.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.7010338306427,Barack Obama,,Russ Weeks,Male,White,50-59,Democrat,Moderate,"$75,000-$99,999",High school graduate,No,Strongly disapprove,No,"Yes, for Barack Obama",Barack Obama,Health care,Poor,Very worried,Can bring about needed change,A minor factor,Earlier in October,No one does,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,No,No,No,All others,Suburbs,Suburbs,2.0,Appalachian Highlands,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,25425.0
4432309.0,West Virginia,86.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.653076648712158,Barack Obama,Jay Rockefeller,Russ Weeks,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,"No, I was not contacted",Barack Obama,The war in Iraq,Poor,Very worried,Cares about people like me,A minor factor,Before that,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain did not,Barack Obama did not,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,No,All others,Suburbs,Suburbs,1.0,Ohio River,East,Town,60s Suburbs,Urban Perimeter,Very upscale,26105.0
4432186.0,West Virginia,23.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.59645652770996,Barack Obama,Jay Rockefeller,Russ Weeks,Female,White,75 or over,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,Yes,"Yes, for both Obama and McCain",Barack Obama,The war in Iraq,Poor,Very worried,Can bring about needed change,Not a factor at all,Before that,No one does,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain did,Barack Obama did,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Monongahela River Valley,East,Town,Rural,Rural,Very downscale,26323.0
4436691.0,West Virginia,83.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.766429901123047,Barack Obama,Jay Rockefeller,Russ Weeks,Male,White,50-59,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,No,"Yes, for Barack Obama",Barack Obama,The economy,Not so good,Somewhat worried,Shares my values,Not a factor at all,Before that,No one does,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain did not,Barack Obama did,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Yes,All others,Rural,Small Cities/Rural,1.0,Ohio River,East,Extremely Low Density Rural,Rural,Rural,Very downscale,26348.0
4433860.0,West Virginia,29.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.01206040382385,Barack Obama,Jay Rockefeller,Russ Weeks,Female,Other,50-59,Democrat,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,"Yes, for both Obama and McCain",Hillary Clinton,The economy,Not so good,Somewhat worried,Cares about people like me,Not a factor at all,Before that,No one does,Disapprove,Non black female,All other races,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,No college degree,More than High school graduate,Non white no college degree,John McCain did,Barack Obama did,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,Worried,Democrat,Non black Democrat,All other,All others,Other,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Charleston/Huntington Areas,East,Suburb,Urban,Urban Core,Very upscale,25304.0
4433667.0,West Virginia,26.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.754808723926544,Barack Obama,Jay Rockefeller,Russ Weeks,Female,White,40-44,Republican,Moderate,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,No,"No, I was not contacted",Barack Obama,The economy,Poor,Very worried,Can bring about needed change,A minor factor,Just today,"Yes, I do and someone else does",Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,I am,Yes,No,All others,Suburbs,Suburbs,2.0,Appalachian Highlands,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,25425.0
4433644.0,West Virginia,42.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.21501803398132,Barack Obama,Jay Rockefeller,Russ Weeks,Male,White,40-44,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,"No, I was not contacted",Hillary Clinton,Energy policy,Not so good,Very worried,Can bring about needed change,Not a factor at all,Earlier in October,"Yes, I do",Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain did not,Barack Obama did not,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,I am,Yes,No,All others,Rural,Small Cities/Rural,3.0,Southwest,East,Low Density Rural,Rural,Rural,Downscale,25601.0
4433493.0,West Virginia,26.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.826764762401581,Barack Obama,Jay Rockefeller,Russ Weeks,Male,White,30-39,Independent,Moderate,"$75,000-$99,999",College graduate,No,Somewhat disapprove,Yes,"No, I was not contacted",Barack Obama,The economy,Poor,Very worried,Can bring about needed change,Not a factor at all,Just today,No one does,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,No,No,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,Appalachian Highlands,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,25425.0
4433194.0,West Virginia,65.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.10854029655457,Barack Obama,Jay Rockefeller,Russ Weeks,Male,White,30-39,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,No,"No, I was not contacted",Another candidate,The economy,Not so good,Somewhat worried,Can bring about needed change,One of several important factors,Earlier in October,No one does,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain did not,Barack Obama did not,Democrats for another candidate,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,No,No,No,All others,Suburbs,Suburbs,2.0,Charleston/Huntington Areas,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,25560.0
4432858.0,West Virginia,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.796227335929871,John McCain,Jay Rockefeller,Russ Weeks,Male,White,50-59,Independent,Conservative,"Under $15,000",Did not complete high school,No,Strongly approve,Yes,"Yes, for John McCain",Another candidate,Health care,Not so good,Not at all worried,Omit,Not a factor at all,Before that,No one does,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain did,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Very downscale,25981.0
4436341.0,West Virginia,83.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.726339936256409,John McCain,Jay Rockefeller,Russ Weeks,Female,White,50-59,Independent,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Yes,"Yes, for both Obama and McCain",Hillary Clinton,The war in Iraq,Poor,Very worried,Shares my values,A minor factor,Before that,No one does,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain did,Barack Obama did,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Ohio River,East,Extremely Low Density Rural,Rural,Rural,Very downscale,26348.0
4433849.0,West Virginia,86.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.677917242050171,John McCain,Jay Rockefeller,Russ Weeks,Female,White,50-59,Republican,Conservative,"$100,000-$149,999",College graduate,No,Somewhat approve,Yes,"No, I was not contacted",Another candidate,The economy,Good,Somewhat worried,Shares my values,A minor factor,Sometime in September,No one does,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain did not,Barack Obama did not,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Excellent/Good,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,No,No,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Ohio River,East,Town,60s Suburbs,Urban Perimeter,Very upscale,26105.0
4433847.0,West Virginia,86.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.677917242050171,John McCain,Jay Rockefeller,Russ Weeks,Female,White,50-59,Republican,Conservative,"$100,000-$149,999",College graduate,No,Somewhat approve,Yes,"No, I was not contacted",Another candidate,The economy,Good,Somewhat worried,Shares my values,A minor factor,Sometime in September,No one does,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain did not,Barack Obama did not,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Excellent/Good,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,No,No,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Ohio River,East,Town,60s Suburbs,Urban Perimeter,Very upscale,26105.0
4433699.0,West Virginia,29.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.56125628948212,John McCain,Jay Rockefeller,Russ Weeks,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,Yes,"Yes, for Barack Obama",Hillary Clinton,The economy,Poor,Very worried,Has the right experience,Not a factor at all,In the last three days,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain did not,Barack Obama did,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,No,No,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",2.0,Charleston/Huntington Areas,East,Suburb,Urban,Urban Core,Very upscale,25304.0
4432956.0,West Virginia,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.726929068565369,John McCain,Jay Rockefeller,Russ Weeks,Female,White,50-59,Republican,Moderate,"Under $15,000",High school graduate,No,Somewhat disapprove,Yes,"Yes, for John McCain",Another candidate,The economy,Poor,Very worried,Shares my values,Not a factor at all,Before that,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain did,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Very downscale,25981.0
4436406.0,West Virginia,83.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.0382274389267,John McCain,Jay Rockefeller,Russ Weeks,Female,White,75 or over,Republican,Conservative,"$30,000-$49,999",High school graduate,No,Strongly approve,No,"Yes, for both Obama and McCain",Hillary Clinton,The economy,Not so good,Very worried,Has the right experience,Not a factor at all,Before that,No one does,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain did,Barack Obama did,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Yes,All others,Rural,Small Cities/Rural,1.0,Ohio River,East,Extremely Low Density Rural,Rural,Rural,Very downscale,26348.0
4433845.0,West Virginia,26.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.00388181209564,Barack Obama,Jay Wolfe,Russ Weeks,Male,White,18-24,Something else,Conservative,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,"No, I was not contacted",Barack Obama,The economy,Poor,Very worried,Shares my values,Not a factor at all,Just today,"Yes, I do",Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,I am,Yes,Yes,All others,Suburbs,Suburbs,2.0,Appalachian Highlands,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,25425.0
4431947.0,West Virginia,1.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.24350774288177,Barack Obama,Jay Wolfe,Russ Weeks,Male,White,45-49,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,No,"No, I was not contacted",Barack Obama,The economy,Poor,Very worried,Can bring about needed change,Not a factor at all,Before that,"Yes, I do and someone else does",Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,I am,Yes,Yes,All others,Rural,Small Cities/Rural,1.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Very downscale,26250.0
4432731.0,West Virginia,65.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.520429372787476,Barack Obama,Jay Wolfe,Russ Weeks,Male,White,40-44,Republican,Moderate,"$100,000-$149,999",College graduate,No,Strongly disapprove,No,"No, I was not contacted",Another candidate,The economy,Poor,Very worried,Can bring about needed change,Not a factor at all,Before that,No one does,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain did not,Barack Obama did not,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,No,All others,Suburbs,Suburbs,2.0,Charleston/Huntington Areas,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,25560.0
4431755.0,West Virginia,80.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.43615710735321,John McCain,Jay Wolfe,Russ Weeks,Female,White,50-59,Republican,Conservative,"$75,000-$99,999",High school graduate,No,Somewhat approve,Yes,"No, I was not contacted",Did not care who won,Terrorism,Not so good,Somewhat worried,Shares my values,One of several important factors,Before that,No one does,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,3.0,Southwest,East,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,25570.0
4434865.0,West Virginia,42.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.82783627510071,John McCain,Jay Wolfe,Russ Weeks,Female,White,50-59,Independent,Conservative,"$50,000-$74,999",College graduate,No,Strongly approve,Yes,"Yes, for both Obama and McCain",Hillary Clinton,The economy,Good,Not too worried,Has the right experience,One of several important factors,Before that,No one does,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain did,Barack Obama did,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Excellent/Good,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,Southwest,East,Low Density Rural,Rural,Rural,Downscale,25601.0
4432403.0,West Virginia,86.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.977719604969025,John McCain,Jay Wolfe,Russ Weeks,Female,White,45-49,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Strongly approve,Yes,"No, I was not contacted",Did not care who won,The economy,Not so good,Very worried,Shares my values,The single most important factor,Before that,No one does,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Ohio River,East,Town,60s Suburbs,Urban Perimeter,Very upscale,26105.0
4436752.0,West Virginia,83.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.6401184797287,John McCain,Jay Wolfe,Russ Weeks,Male,White,60-64,Independent,,,Did not complete high school,No,,Yes,,,,,Somewhat worried,Can bring about needed change,,Sometime in September,,,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,,,Sometime last week or earlier,Sometime in September,In the last month or before that,,,,,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Ohio River,East,Extremely Low Density Rural,Rural,Rural,Very downscale,26348.0
4434389.0,West Virginia,26.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.848256170749664,John McCain,Jay Wolfe,Russ Weeks,Female,White,50-59,Independent,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat disapprove,Yes,"Yes, for both Obama and McCain",Did not care who won,Energy policy,Not so good,Not too worried,Can bring about needed change,Not a factor at all,In the last three days,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain did,Barack Obama did,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,No,No,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,Appalachian Highlands,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,25425.0
4436628.0,West Virginia,83.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.49737358093262,John McCain,Jay Wolfe,Russ Weeks,Female,White,65-74,Independent,Liberal,"Under $15,000",Did not complete high school,No,Strongly disapprove,Yes,"No, I was not contacted",Another candidate,Health care,Poor,Very worried,Has the right experience,The single most important factor,Sometime last week,"Yes, someone else does",Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Important,Factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Yes,"Member in household, but not voter",No,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Ohio River,East,Extremely Low Density Rural,Rural,Rural,Very downscale,26348.0
