ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSME08,SENME08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,GUNOWNER,ISSUE08,NEC,NECWORRY,QLT08,RACEISS4,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
4435174.0,Maine,38.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.803806126117706,Barack Obama,Susan Collins,Male,White,18-24,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Yes,The economy,Poor,Very worried,Omit,A minor factor,Catholic,Just today,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Factor,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Catholic,Yes,Rural,Small Cities/Rural,2.0,Congressional District 2,East,Low Density Rural,Rural,Rural,Very downscale
4432946.0,Maine,38.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.910333395004272,John McCain,Susan Collins,Male,White,45-49,Independent,Liberal,"Under $15,000",High school graduate,No,Strongly disapprove,No,The economy,Poor,Very worried,Has the right experience,One of several important factors,Protestant,Just today,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Important,Factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,Yes,Rural,Small Cities/Rural,2.0,Congressional District 2,East,Low Density Rural,Rural,Rural,Very downscale
4432624.0,Maine,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.635851919651031,Barack Obama,Tom Allen,Female,White,25-29,Something else,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Not so good,Very worried,Can bring about needed change,Not a factor at all,None,Earlier in October,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,None,Sometime last week or earlier,Earlier in October,In the last month or before that,None,Yes,Suburbs,Suburbs,2.0,Congressional District 2,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
4433994.0,Maine,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.683597147464752,Barack Obama,Tom Allen,Male,White,25-29,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,No,The economy,Not so good,Very worried,Can bring about needed change,Not a factor at all,None,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Suburbs,Suburbs,2.0,Congressional District 2,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
4433141.0,Maine,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.625006794929504,Barack Obama,Tom Allen,Female,White,30-39,Independent,Moderate,"$100,000-$149,999",College graduate,No,Strongly disapprove,Yes,The economy,Poor,Somewhat worried,Can bring about needed change,Not a factor at all,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,2.0,Congressional District 2,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
4433031.0,Maine,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.683597147464752,Barack Obama,Tom Allen,Male,White,25-29,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Not so good,Very worried,Shares my values,Not a factor at all,None,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,None,Yes,Suburbs,Suburbs,2.0,Congressional District 2,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
4432908.0,Maine,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.683597147464752,Barack Obama,Tom Allen,Male,White,18-24,Independent,Liberal,"$100,000-$149,999",Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Good,Somewhat worried,Cares about people like me,The single most important factor,Something else,Sometime in September,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Excellent/Good,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Important,Factor,Something else,Sometime last week or earlier,Sometime in September,In the last month or before that,Something else,No,Suburbs,Suburbs,2.0,Congressional District 2,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
4434662.0,Maine,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.841490805149078,John McCain,Tom Allen,Female,White,60-64,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly approve,,The economy,Not so good,Somewhat worried,Shares my values,Not a factor at all,Protestant,Before that,Approve,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,2.0,Congressional District 2,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
4434222.0,Maine,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.774193286895752,John McCain,Tom Allen,Male,White,30-39,Democrat,Conservative,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Yes,The economy,Poor,Very worried,Shares my values,Not a factor at all,Protestant,Sometime in September,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,Yes,Suburbs,Suburbs,2.0,Congressional District 2,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
4434770.0,Maine,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.69133722782135,Barack Obama,Susan Collins,Female,White,60-64,Independent,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Poor,Very worried,Can bring about needed change,Not a factor at all,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,Yes,Suburbs,Suburbs,2.0,Congressional District 2,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
4434551.0,Maine,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.636048138141632,Barack Obama,Susan Collins,Male,Hispanic/Latino,50-59,Democrat,Moderate,"$30,000-$49,999",College graduate,Yes,Strongly disapprove,No,The economy,Poor,Very worried,Shares my values,The single most important factor,Protestant,Before that,Disapprove,Non black male,Latino men,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,Latino 45-59,Latino 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,White,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,Suburbs,Suburbs,2.0,Congressional District 2,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
4434438.0,Maine,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.532334685325623,Barack Obama,Susan Collins,Female,,45-49,Independent,Moderate,"$15,000-$29,999",High school graduate,No,Somewhat disapprove,No,The war in Iraq,Not so good,Somewhat worried,Can bring about needed change,One of several important factors,Protestant,Earlier in October,Disapprove,,,,,45-65,30-59,45+,45-59,40-49,18-64,,,,No college degree,High school graduate or less,,Less than 100k,Less than 50k,Less than 50 thousand,,Not so good/Poor,Worried,Independent/Something else,,,,,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,,,Suburbs,Suburbs,2.0,Congressional District 2,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
4434327.0,Maine,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.743248820304871,Barack Obama,Susan Collins,Male,White,60-64,Democrat,Conservative,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Yes,Energy policy,Poor,Very worried,Can bring about needed change,Not a factor at all,None,Before that,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,None,Yes,Suburbs,Suburbs,2.0,Congressional District 2,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
4433486.0,Maine,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.591623842716217,Barack Obama,Susan Collins,Female,White,40-44,Independent,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,Yes,The economy,Not so good,Very worried,Cares about people like me,One of several important factors,Something else,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Important,Factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,Yes,Suburbs,Suburbs,2.0,Congressional District 2,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
4434771.0,Maine,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.69133722782135,Barack Obama,Susan Collins,Female,White,60-64,Independent,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Poor,Very worried,Can bring about needed change,Not a factor at all,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,Yes,Suburbs,Suburbs,2.0,Congressional District 2,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
4433269.0,Maine,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.591623842716217,Barack Obama,Susan Collins,Female,White,50-59,Republican,Moderate,"$50,000-$74,999",High school graduate,No,Strongly disapprove,Yes,The economy,Poor,Very worried,Cares about people like me,One of several important factors,Protestant,Sometime last week,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,Suburbs,Suburbs,2.0,Congressional District 2,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
4432338.0,Maine,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.796545028686523,John McCain,Susan Collins,Female,White,65-74,Republican,Conservative,"$15,000-$29,999",College graduate,No,Strongly disapprove,No,The economy,Poor,Very worried,Has the right experience,Not a factor at all,Protestant,Sometime in September,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,2.0,Congressional District 2,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
4433631.0,Maine,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.681657254695892,John McCain,Susan Collins,Female,White,30-39,Republican,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,Yes,The war in Iraq,Not so good,Very worried,Can bring about needed change,Not a factor at all,Protestant,In the last three days,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,Suburbs,Suburbs,2.0,Congressional District 2,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
4433364.0,Maine,37.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.732841968536377,John McCain,Susan Collins,Male,White,40-44,Republican,,,High school graduate,No,,Yes,,,Not too worried,Cares about people like me,,,Before that,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,,,,,,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,Sometime last week or earlier,Before that,In the last month or before that,,,Suburbs,Suburbs,2.0,Congressional District 2,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
4433744.0,Maine,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.681657254695892,John McCain,Susan Collins,Female,White,45-49,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,No,Energy policy,Good,Somewhat worried,Cares about people like me,Not a factor at all,Something else,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Excellent/Good,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,No,Suburbs,Suburbs,2.0,Congressional District 2,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
4432785.0,Maine,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.681657254695892,John McCain,Susan Collins,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",Postgraduate study,No,Somewhat approve,Yes,Energy policy,Not so good,Not too worried,Shares my values,Not a factor at all,Other Christian,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,2.0,Congressional District 2,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
4434125.0,Maine,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.796545028686523,John McCain,Susan Collins,Female,White,65-74,Republican,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,Yes,Energy policy,Good,Somewhat worried,Shares my values,One of several important factors,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Excellent/Good,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Important,Factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,Yes,Suburbs,Suburbs,2.0,Congressional District 2,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
4433863.0,Maine,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.593501627445221,Other,Susan Collins,Male,White,45-49,Independent,Moderate,"$200,000 or more",Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Not so good,Very worried,Can bring about needed change,The single most important factor,None,Earlier in October,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Important,Factor,None,Sometime last week or earlier,Earlier in October,In the last month or before that,None,No,Suburbs,Suburbs,2.0,Congressional District 2,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
4432492.0,Maine,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.835607647895813,Barack Obama,Other,Female,White,60-64,Democrat,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,Energy policy,Poor,Somewhat worried,Can bring about needed change,Not a factor at all,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,Suburbs,Suburbs,2.0,Congressional District 2,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
4434630.0,Maine,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.712828636169434,Other,Did not vote,Female,White,50-59,Independent,Conservative,"Under $15,000",High school graduate,No,Somewhat approve,Yes,Energy policy,Poor,Very worried,Can bring about needed change,Not a factor at all,Something else,Earlier in October,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Something else,Sometime last week or earlier,Earlier in October,In the last month or before that,Something else,Yes,Suburbs,Suburbs,2.0,Congressional District 2,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
4434817.0,Maine,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.954982757568359,Barack Obama,Tom Allen,Female,White,60-64,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Poor,Very worried,Can bring about needed change,One of several important factors,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,Suburbs,Suburbs,2.0,Congressional District 2,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
4436872.0,Maine,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.878608763217926,Barack Obama,Tom Allen,Male,White,50-59,Independent,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Yes,The economy,Poor,Very worried,Can bring about needed change,Not a factor at all,None,Sometime in September,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,None,Sometime last week or earlier,Sometime in September,In the last month or before that,None,Yes,Suburbs,Suburbs,2.0,Congressional District 2,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
4436739.0,Maine,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.831423878669739,Barack Obama,Tom Allen,Female,White,25-29,Republican,Conservative,"Under $15,000",High school graduate,No,Strongly disapprove,No,Terrorism,Poor,Very worried,Can bring about needed change,One of several important factors,Catholic,Earlier in October,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Important,Factor,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,Catholic,Yes,Suburbs,Suburbs,2.0,Congressional District 2,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
4435967.0,Maine,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.954982757568359,Barack Obama,Tom Allen,Female,White,65-74,Independent,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,No,The war in Iraq,Not so good,Very worried,Can bring about needed change,One of several important factors,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Important,Factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,Yes,Suburbs,Suburbs,2.0,Congressional District 2,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
4436995.0,Maine,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.817243099212646,Barack Obama,Tom Allen,Female,White,50-59,Independent,Liberal,"$15,000-$29,999",College graduate,No,Strongly disapprove,No,Health care,Poor,Very worried,Can bring about needed change,Not a factor at all,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,2.0,Congressional District 2,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
4437103.0,Maine,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.878608763217926,Barack Obama,Tom Allen,Male,White,50-59,Independent,Conservative,,High school graduate,,Strongly disapprove,No,The war in Iraq,Not so good,Very worried,Can bring about needed change,The single most important factor,Catholic,Sometime in September,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Important,Factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Catholic,,Suburbs,Suburbs,2.0,Congressional District 2,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
4437768.0,Maine,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.762576103210449,Other,Tom Allen,Female,White,50-59,Republican,Conservative,"Under $15,000",Postgraduate study,No,Strongly disapprove,No,The economy,Not so good,Not too worried,Cares about people like me,One of several important factors,Jewish,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Important,Factor,Jewish,Sometime last week or earlier,Sometime in September,In the last month or before that,Jewish,No,Suburbs,Suburbs,2.0,Congressional District 2,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale
