ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSCA08,CAPROP4,CAPROP8,HOU08CA,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,AGEISS4,ATTEND,BAILOUT,BREAK08,BRNAGAIN,BUSHMCCAIN,CELLULAR,CHILD,CONGRESS4,COUNTACC,DRILL,EXPER08,FINSIT,FINWORR,FIRSTLDY08,FNEC,GAY,GOTV08,GOVTDO,GUNOWNER,HEALTHCARE,HILLPSPRT,HRCVMCCN,INTOUCH08,INVESTOR,IRAQWAR,ISSUE08,ISSVQUAL,JUDGMENT08,MARRIED,MCCAINWIN,NEC,NECWORRY,NEWVOTER,OBAMALIB,OBAMWIN,QLT08,RACEISS4,RACERELATIONS,RELIGN8,SPANISHQ,SUPREME,TAXGOUP,TERRWORR,TIME08,TRACK,UNFR08,UNION4,VETVOTER,VOTE2004,VPQUAL08,WORK,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,AGEISSA,AGEISSB,ATTEND2,ATTREL,BAILOUT2,BREAK08A,BREAK08B,CONGRESS,COUNT2,DRILL2,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,FINWORR2,FIRSTMCCAIN,FIRSTOBAMA,GOTVMCCAIN,GOTVOBAMA,HEALTHCARE2,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,JUDGEMCCAIN,JUDGEOBAMA,MARCHILD,MARPAR,MARRIEDMOM,NEC2,NECWORR2,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,RACERELATIONS3,REL5,SUPREMEA,SUPREMEB,TAXMCCAIN,TAXOBAMA,TERWORR2,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,VPQUALBIDEN,VPQUALPALIN,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4450051.0,California,3.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,1.21648263931274,John McCain,Yes,Yes,The Republican candidate,Male,White,50-59,Republican,Conservative,"$150,000-$199,999",Postgraduate study,No,,,More than once a week,,,Yes,,,Yes,,Very confident,,,,,Omit,Get worse,No,,,Yes,,Barack Obama,,,,,,,,Yes,,,,,,,,,,Other Christian,English,,,,Sometime last week,Generally going in the right direction,,"Yes, someone else does",Yes,George W. Bush,Neither of them,Yes,,Non black male,White men,White male,White male,Married men,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,,More than once a week/Once a week,All others,,,,,Confident,,College graduate,More than High school graduate,White college degree,,,,Omit,Omit,,,,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,Married with children,Married men with children,All men,,,Dads - Men with children,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,,,,Protestant/Other Christian,,,,,,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,,,Yes,"Member in household, but not voter",No,Joe Biden is not,Sarah Palin is not,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Inland/Valley,West,Low Density Rural,Urban,Urban Core,Downscale,95973.0
4401420.0,California,3.0,National questionnaire,Version 3,,Complete,Telephone survey,2.75102353096008,John McCain,Yes,Yes,The Republican candidate,Female,White,18-24,Republican,Liberal,"$15,000-$29,999",High school graduate,No,,,,Somewhat oppose,,,,,,Somewhat disapprove,,Strongly oppose,Both of them,About the same,Somewhat worried,,,,,Government should do more to solve problems,,Not very worried,,,Only John McCain,No,,,,Only John McCain,,,,,,Too conservative,,,,Stay about the same,,English,A minor factor,Go up no matter which candidate wins,Somewhat worried,,,,,,,,,,Non black female,White women,White female,White female,,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,,,,,Oppose,,,Disapprove,,Oppose,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,Worried,,,,,Not worried,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,,John McCain does,Barack Obama does not,,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,Stay about the same,,Not important,Factor,Go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,Yes,,,,,Rural,Small Cities/Rural,20.0,Inland/Valley,West,Low Density Rural,Rural,Rural,Downscale,93245.0
4401378.0,California,3.0,National questionnaire,Version 3,,Complete,Telephone survey,2.24977707862854,John McCain,Yes,Yes,The Republican candidate,Male,White,75 or over,Republican,Conservative,,College graduate,No,,,,Omit,,,,,,Strongly disapprove,,Strongly favor,Only John McCain,About the same,Somewhat worried,,,,,Government is doing too many things better left to businesses and individuals,,Not very worried,,,Only John McCain,Yes,,,,Only John McCain,,,,,,Too liberal,,,,Get somewhat better,,English,One of several important factors,Go up only if Obama is elected president,Somewhat worried,,,,,,,,,,Non black male,White men,White male,White male,,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,,,,,Omit,,,Disapprove,,Favor,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Worried,,,,,Not worried,,,,,,John McCain is,Barack Obama is not,,John McCain does,Barack Obama does not,,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,Get better,,Important,Factor,Not go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,,,,,,Suburbs,Suburbs,4.0,Inland/Valley,West,Extremely Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Upscale,95726.0
4448821.0,California,3.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.21648263931274,John McCain,Yes,Yes,The Republican candidate,Female,White,45-49,Republican,Conservative,"$100,000-$149,999",Postgraduate study,No,,Not a factor at all,,,A minor factor,No,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"Yes, for John McCain",,,,,,,,Somewhat disapprove,The economy,My candidate's position on the issues,,,"Optimistic, but not excited",Poor,,No,,"Optimistic, but not excited",Shares my values,Not a factor at all,,,English,,,,Before that,,Both of them,,,,,,,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,,,,Not Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,Disapprove,,,,,,Not so good/Poor,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,All others,,,,"Cities 50,000-500,000","Cities over 50,000",2.0,Inland/Valley,West,Low Density Rural,Urban,Urban Core,Downscale,95973.0
4449551.0,California,3.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,1.21648263931274,John McCain,Yes,Yes,The Republican candidate,Male,White,45-49,Something else,Conservative,"$100,000-$149,999",College graduate,No,,,,Omit,,,,,,Somewhat approve,,Somewhat favor,Only John McCain,About the same,Not too worried,,,,,Government is doing too many things better left to businesses and individuals,,Not very worried,,,Only John McCain,Yes,,,,Only John McCain,,,,,,Too liberal,,,,Get somewhat better,,English,One of several important factors,Go up no matter which candidate wins,Not too worried,,,,,,,,,,Non black male,White men,White male,White male,,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,,,,,Omit,,,Approve,,Favor,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Not worried,,,,,Not worried,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,,John McCain does,Barack Obama does not,,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,Get better,,Important,Factor,Go up if McCain is elected president,Go up if Obama is elected president,Not worried,,,,,,,,,,,,No,,,,,"Cities 50,000-500,000","Cities over 50,000",2.0,Inland/Valley,West,Low Density Rural,Urban,Urban Core,Downscale,95973.0
4400860.0,California,3.0,National questionnaire,Version 2,,Complete,Telephone survey,0.587732136249542,John McCain,Yes,Yes,The Republican candidate,Female,White,75 or over,Republican,Liberal,"Under $15,000",Some college or associate degree,No,Somewhat disapprove,Not a factor at all,,,,Yes,Take the country in a different direction,Only regular land-line phone service,,,,,,,,,,,"No, I was not contacted",,,,,John McCain,,,,The war in Iraq,My candidate's leadership/personal qualities,,,,Not so good,Somewhat worried,No,,,Has the right experience,Not a factor at all,,,English,,,,Earlier in October,,Both of them,,,,,,Disapprove,Non black female,White women,White female,White female,,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Not Important,Was not a factor,,,,,,,,,No college degree,More than High school graduate,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,,,,,,,Yes,White Born-again/Evangelical Christians,,,,Suburbs,Suburbs,3.0,Inland/Valley,West,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,95628.0
4400840.0,California,3.0,National questionnaire,Version 2,,Complete,Telephone survey,0.358524978160858,John McCain,Yes,Yes,The Republican candidate,Female,White,60-64,Republican,Conservative,"$30,000-$49,999",College graduate,No,Somewhat approve,A minor factor,,,,Yes,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,John McCain,,,,Energy policy,My candidate's position on the issues,,,,Good,Somewhat worried,No,,,Has the right experience,Not a factor at all,,,English,,,,Before that,,Both of them,,,,,,Approve,Non black female,White women,White female,White female,,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Not Important,Was a factor,,,,,,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,,,,,Excellent/Good,Worried,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,White Born-again/Evangelical Christians,,,,Suburbs,Suburbs,22.0,Inland/Valley,West,Extremely Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Downscale,93561.0
4400806.0,California,3.0,National questionnaire,Version 2,,Complete,Telephone survey,0.415339112281799,John McCain,Yes,Yes,The Republican candidate,Female,White,50-59,Republican,Moderate,"$100,000-$149,999",Some college or associate degree,No,Somewhat approve,Not a factor at all,,,,Yes,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,Hillary Clinton,,,,The war in Iraq,My candidate's position on the issues,,,,Poor,Somewhat worried,No,,,Shares my values,Not a factor at all,,,English,,,,Before that,,Both of them,,,,,,Approve,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,,,,,,,,,No college degree,More than High school graduate,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,White Born-again/Evangelical Christians,,,,"Cities 50,000-500,000","Cities over 50,000",22.0,Inland/Valley,West,Low Density Rural,Urban,Urban Core,Very upscale,93311.0
4449149.0,California,3.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.21648263931274,John McCain,Yes,Yes,The Republican candidate,Female,White,40-44,Republican,Moderate,"$100,000-$149,999",College graduate,No,Somewhat approve,Not a factor at all,,,Not a factor at all,No,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,John McCain,,,,The economy,My candidate's position on the issues,,,,Poor,Somewhat worried,No,,,Has the right experience,Not a factor at all,,,English,,,,Earlier in October,,Neither of them,,,,,,Approve,Non black female,White women,White female,White female,,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,,,,Not Important,Was not a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did not,Barack Obama did not,,,,,,,No,All others,,,,"Cities 50,000-500,000","Cities over 50,000",2.0,Inland/Valley,West,Low Density Rural,Urban,Urban Core,Downscale,95973.0
4449047.0,California,3.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.21648263931274,John McCain,Yes,Yes,The Republican candidate,Female,White,18-24,Republican,Conservative,"Under $15,000",Some college or associate degree,No,Strongly disapprove,Not a factor at all,,,A minor factor,No,Take the country in a different direction,Only cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,John McCain,,,,Energy policy,Omit,,,,Not so good,Very worried,No,,,Has the right experience,One of several important factors,,,English,,,,Before that,,Both of them,,,,,,Disapprove,Non black female,White women,White female,White female,,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Not Important,Was not a factor,,,,Not Important,Was a factor,,,,No college degree,More than High school graduate,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,Yes,All others,,,,"Cities 50,000-500,000","Cities over 50,000",2.0,Inland/Valley,West,Low Density Rural,Urban,Urban Core,Downscale,95973.0
4400254.0,California,3.0,National questionnaire,Version 1,,Complete,Telephone survey,0.815990388393402,John McCain,Yes,Yes,The Republican candidate,Female,White,65-74,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,,A minor factor,,,,No,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Strongly approve,Terrorism,My candidate's position on the issues,,,"Optimistic, but not excited",Not so good,,No,,Scared,Has the right experience,Not a factor at all,,,English,,,,Before that,,Both of them,,,,,,,Non black female,White women,White female,White female,,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Not Important,Was a factor,,,,,,,,,No college degree,More than High school graduate,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Approve,,,,,,Not so good/Poor,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,All others,,,,Suburbs,Suburbs,4.0,Inland/Valley,West,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,95966.0
4472968.0,California,3.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.21648263931274,John McCain,Yes,Yes,The Republican candidate,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,,Not a factor at all,,,One of several important factors,Yes,Take the country in a different direction,Only cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Strongly approve,The economy,My candidate's position on the issues,,,Excited,Not so good,,No,,Scared,Shares my values,Not a factor at all,,,English,,,,Before that,,Both of them,,,,,,,Non black male,White men,White male,White male,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,,,,Important,Was a factor,,,,No college degree,More than High school graduate,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Approve,,,,,,Not so good/Poor,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,White Born-again/Evangelical Christians,,,,"Cities 50,000-500,000","Cities over 50,000",2.0,Inland/Valley,West,Low Density Rural,Urban,Urban Core,Downscale,95973.0
4448636.0,California,3.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.11488997936249,John McCain,Yes,Yes,The Republican candidate,,,45-49,Republican,Conservative,"$100,000-$149,999",College graduate,No,,Not a factor at all,,,Not a factor at all,Yes,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Somewhat approve,The economy,My candidate's position on the issues,,,"Optimistic, but not excited",Not so good,,No,,"Concerned, but not scared",Shares my values,Not a factor at all,,,English,,,,Before that,,Both of them,,,,,,,,,,,,45-65,30-59,45+,45-59,40-49,18-64,,,,Not Important,Was not a factor,,,,Not Important,Was not a factor,,,,College graduate,More than High school graduate,,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,,,,Approve,,,,,,Not so good/Poor,,,Republican,,,,,,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,,All others,,,,"Cities 50,000-500,000","Cities over 50,000",2.0,Inland/Valley,West,Low Density Rural,Urban,Urban Core,Downscale,95973.0
4472922.0,California,3.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.21648263931274,John McCain,Yes,Yes,The Republican candidate,Male,Asian,50-59,,Conservative,"Under $15,000",College graduate,No,,Not a factor at all,,,One of several important factors,No,Take the country in a different direction,Only regular land-line phone service,,,,,,,,,,,"Yes, for John McCain",,,,,,,,Somewhat approve,The economy,My candidate's position on the issues,,,"Concerned, but not scared",Good,,No,,"Concerned, but not scared",Has the right experience,Not a factor at all,,,English,,,,Before that,,Neither of them,,,,,,,Non black male,All other races,Non white male,Non white,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,Not Important,Was not a factor,,,,Important,Was a factor,,,,College graduate,More than High school graduate,Non white college degree,,,,,,John McCain did,Barack Obama did not,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,,,Approve,,,,,,Excellent/Good,,,,,,,Asian,All others,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,,,,,,,No,All others,,,,"Cities 50,000-500,000","Cities over 50,000",2.0,Inland/Valley,West,Low Density Rural,Urban,Urban Core,Downscale,95973.0
4448498.0,California,3.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.21648263931274,John McCain,Yes,Yes,The Republican candidate,Female,White,50-59,Republican,Conservative,"$150,000-$199,999",College graduate,,,A minor factor,,,One of several important factors,Yes,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Strongly approve,The economy,My candidate's leadership/personal qualities,,,"Optimistic, but not excited",Not so good,,No,,Scared,Has the right experience,Not a factor at all,,,,,,,Before that,,Only Barack Obama,,,,,,,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was a factor,,,,Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,Approve,,,,,,Not so good/Poor,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,,,,,,,No,White Born-again/Evangelical Christians,,,,"Cities 50,000-500,000","Cities over 50,000",2.0,Inland/Valley,West,Low Density Rural,Urban,Urban Core,Downscale,95973.0
4428653.0,California,3.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,1.21648263931274,John McCain,Yes,Yes,The Republican candidate,Male,White,65-74,Republican,Conservative,"$50,000-$74,999",College graduate,,,,,Strongly oppose,,,,,,Strongly disapprove,,Strongly favor,Only John McCain,Better today,Not too worried,,,,,Government is doing too many things better left to businesses and individuals,,Not very worried,,,Only John McCain,No,,,,Only John McCain,,,,,,Too liberal,,,,Stay about the same,,,One of several important factors,Go up no matter which candidate wins,Very worried,,,,,,,,,,Non black male,White men,White male,White male,,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,,,,,Oppose,,,Disapprove,,Favor,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Not worried,,,,,Not worried,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,,John McCain does,Barack Obama does not,,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,Stay about the same,,Important,Factor,Go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,"Cities 50,000-500,000","Cities over 50,000",2.0,Inland/Valley,West,Low Density Rural,Urban,Urban Core,Downscale,95973.0
4427642.0,California,3.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.21648263931274,John McCain,No,Yes,The Republican candidate,Male,White,45-49,Republican,Conservative,"$100,000-$149,999",Postgraduate study,No,,Not a factor at all,,,A minor factor,Yes,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Somewhat approve,Health care,My candidate's leadership/personal qualities,,,"Optimistic, but not excited",Poor,,No,,Scared,Shares my values,Not a factor at all,,,English,,,,Sometime in September,,Both of them,,,,,,,Non black male,White men,White male,White male,,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,,,,Not Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,Approve,,,,,,Not so good/Poor,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,White Born-again/Evangelical Christians,,,,"Cities 50,000-500,000","Cities over 50,000",2.0,Inland/Valley,West,Low Density Rural,Urban,Urban Core,Downscale,95973.0
4473141.0,California,3.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.21648263931274,John McCain,No,Yes,The Republican candidate,Female,White,18-24,Republican,Conservative,"$200,000 or more",College graduate,No,Strongly disapprove,Not a factor at all,,,One of several important factors,Yes,Take the country in a different direction,Only regular land-line phone service,,,,,,,,,,,"Yes, for John McCain",,,,,John McCain,,,,The economy,My candidate's position on the issues,,,,Not so good,Somewhat worried,No,,,Omit,Not a factor at all,,,English,,,,Earlier in October,,Neither of them,,,,,,Disapprove,Non black female,White women,White female,White female,,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Not Important,Was not a factor,,,,Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did not,Barack Obama did not,,,,,,,No,White Born-again/Evangelical Christians,,,,"Cities 50,000-500,000","Cities over 50,000",2.0,Inland/Valley,West,Low Density Rural,Urban,Urban Core,Downscale,95973.0
4402072.0,California,3.0,National questionnaire,Version 4,,Complete,Telephone survey,1.52733290195465,John McCain,No,Yes,The Republican candidate,Female,White,75 or over,Republican,Moderate,,College graduate,No,,,Once a week,,,No,,,No,,Very confident,,,,,Neither of them,Get worse,No,,,No,,Did not care who won,,,,,,,,Yes,,,,,,,,,,Protestant,English,,,,Before that,Seriously off on the wrong track,,No one does,No,George W. Bush,Only Sarah Palin,No,,Non black female,White women,White female,White female,Married women,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,,,More than once a week/Once a week,Protestant/Attend weekly,,,,,Confident,,College graduate,More than High school graduate,White college degree,,,,Cindy McCain would not,Michelle Obama would not,,,,Non Democrats,,,,,,,,,,All others,Married women no children,Women who are not married or have no children,,,Women without children,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,,,,Protestant/Other Christian,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is not,Sarah Palin is,Protestant/Other Christian,,All others,All others,White Protestant non evangelical,All others,"Cities 50,000-500,000","Cities over 50,000",19.0,Inland/Valley,West,Suburb,Urban,Urban Core,Very upscale,93711.0
4449875.0,California,3.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,1.21648263931274,John McCain,No,Yes,The Republican candidate,Female,White,40-44,Republican,Conservative,"$200,000 or more",College graduate,No,,,,Omit,,,,,,Somewhat disapprove,,Strongly favor,Only John McCain,About the same,Very worried,,,,,Government is doing too many things better left to businesses and individuals,,Somewhat worried,,,Only John McCain,Yes,,,,Only John McCain,,,,,,Omit,,,,Omit,,English,Not a factor at all,Go up only if Obama is elected president,Somewhat worried,,,,,,,,,,Non black female,White women,White female,White female,,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,,,,,Omit,,,Disapprove,,Favor,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Worried,,,,,Worried,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,,John McCain does,Barack Obama does not,,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,Omit,,Not important,Not a factor,Not go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,"Cities 50,000-500,000","Cities over 50,000",2.0,Inland/Valley,West,Low Density Rural,Urban,Urban Core,Downscale,95973.0
4400822.0,California,3.0,National questionnaire,Version 2,,Complete,Telephone survey,1.07933723926544,John McCain,No,Yes,The Republican candidate,Female,White,50-59,Republican,Conservative,,Postgraduate study,No,Strongly approve,Not a factor at all,,,,Yes,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"Yes, for John McCain",,,,,John McCain,,,,Terrorism,My candidate's position on the issues,,,,Not so good,Somewhat worried,No,,,Shares my values,Not a factor at all,,,English,,,,Before that,,Both of them,,,,,,Approve,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,,,,,,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did,Barack Obama did not,,,,,,,,,,,,,,,Not so good/Poor,Worried,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,,White Born-again/Evangelical Christians,,,,Suburbs,Suburbs,21.0,Inland/Valley,West,Suburb,80s Suburbs,Urban Perimeter,Very upscale,93611.0
