ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSCT08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,ISSUE08,NECWORRY,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4403058.0,Connecticut,56.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.688995361328125,Barack Obama,Female,White,60-64,Democrat,Moderate,"$100,000-$149,999",Some college or associate degree,No,Strongly disapprove,Health care,Very worried,Catholic,Earlier in October,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,Catholic,No,"Cities 50,000-500,000","Cities over 50,000",3.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Very downscale,6513.0
4403019.0,Connecticut,56.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.483641743659973,Barack Obama,Male,White,30-39,Independent,Moderate,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,Energy policy,Very worried,Protestant,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,"Cities 50,000-500,000","Cities over 50,000",3.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Very downscale,6513.0
4402984.0,Connecticut,56.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.828292310237885,Barack Obama,Male,Black,18-24,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,The economy,Somewhat worried,Protestant,Before that,Disapprove,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,"Cities 50,000-500,000","Cities over 50,000",3.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Very downscale,6513.0
4402946.0,Connecticut,56.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.828292310237885,Barack Obama,Male,Black,18-24,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,The war in Iraq,Very worried,None,Before that,Disapprove,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,None,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,"Cities 50,000-500,000","Cities over 50,000",3.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Very downscale,6513.0
4402793.0,Connecticut,56.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.679139852523804,Barack Obama,Female,Black,30-39,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,The economy,Very worried,Something else,Before that,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,Something else,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,"Cities 50,000-500,000","Cities over 50,000",3.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Very downscale,6513.0
4426903.0,Connecticut,56.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.688995361328125,Barack Obama,Female,White,75 or over,Democrat,Liberal,"Under $15,000",Did not complete high school,No,Strongly disapprove,Omit,Somewhat worried,Catholic,Sometime in September,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Catholic,Yes,"Cities 50,000-500,000","Cities over 50,000",3.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Very downscale,6513.0
4402740.0,Connecticut,56.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.483641743659973,Barack Obama,Male,White,30-39,Democrat,Liberal,"$50,000-$74,999",College graduate,No,Strongly disapprove,Energy policy,Very worried,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,"Cities 50,000-500,000","Cities over 50,000",3.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Very downscale,6513.0
4402690.0,Connecticut,56.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.521998107433319,Barack Obama,Female,Hispanic/Latino,30-39,Democrat,Moderate,"Under $15,000",High school graduate,Yes,Strongly disapprove,The economy,Somewhat worried,Catholic,Before that,Disapprove,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,"Cities 50,000-500,000","Cities over 50,000",3.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Very downscale,6513.0
4402649.0,Connecticut,56.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.521998107433319,Barack Obama,Female,Hispanic/Latino,30-39,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,Yes,Strongly disapprove,Health care,Somewhat worried,None,Just today,Disapprove,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,White,None,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Non-white,No,"Cities 50,000-500,000","Cities over 50,000",3.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Very downscale,6513.0
4402610.0,Connecticut,56.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.679139852523804,Barack Obama,Female,Black,30-39,Democrat,Conservative,"$50,000-$74,999",College graduate,No,Strongly disapprove,The economy,Very worried,Other Christian,Before that,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,"Cities 50,000-500,000","Cities over 50,000",3.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Very downscale,6513.0
4456230.0,Connecticut,56.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.679139852523804,Barack Obama,Female,Black,30-39,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,The economy,Very worried,Other Christian,Before that,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,"Cities 50,000-500,000","Cities over 50,000",3.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Very downscale,6513.0
4456143.0,Connecticut,56.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.636639177799225,Barack Obama,Male,Hispanic/Latino,18-24,Democrat,Moderate,"$75,000-$99,999",High school graduate,Yes,Strongly disapprove,The economy,Very worried,Other Christian,Earlier in October,Disapprove,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Non-white,No,"Cities 50,000-500,000","Cities over 50,000",3.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Very downscale,6513.0
4456059.0,Connecticut,56.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.521998107433319,Barack Obama,Female,Hispanic/Latino,30-39,Democrat,Moderate,"$15,000-$29,999",High school graduate,Yes,Somewhat disapprove,The economy,Very worried,Other Christian,Just today,Disapprove,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Non-white,No,"Cities 50,000-500,000","Cities over 50,000",3.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Very downscale,6513.0
4427282.0,Connecticut,56.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.521998107433319,Barack Obama,Female,Hispanic/Latino,45-49,Democrat,Conservative,"Under $15,000",High school graduate,Yes,Somewhat approve,Health care,Very worried,Catholic,Omit,Approve,Non black female,Latino women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,Latino 45-59,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,Catholic,Omit,Omit,Omit,Non-white,No,"Cities 50,000-500,000","Cities over 50,000",3.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Very downscale,6513.0
4458182.0,Connecticut,56.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.69395351409912,John McCain,Male,White,75 or over,Republican,Moderate,"$15,000-$29,999",Did not complete high school,No,Somewhat disapprove,The war in Iraq,Somewhat worried,Catholic,Just today,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Catholic,Yes,"Cities 50,000-500,000","Cities over 50,000",3.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Very downscale,6513.0
4458181.0,Connecticut,56.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.69395351409912,John McCain,Male,White,75 or over,Republican,Moderate,"$15,000-$29,999",Did not complete high school,No,Somewhat disapprove,The war in Iraq,Somewhat worried,Catholic,Just today,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Catholic,Yes,"Cities 50,000-500,000","Cities over 50,000",3.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Very downscale,6513.0
4403775.0,Connecticut,56.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.4714914560318,John McCain,Female,Hispanic/Latino,30-39,Democrat,Conservative,"$50,000-$74,999",Some college or associate degree,Yes,Strongly disapprove,The war in Iraq,Very worried,Other Christian,Just today,Disapprove,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Non-white,No,"Cities 50,000-500,000","Cities over 50,000",3.0,Large Cities Except Stamford and Norwalk,East,High Density Urban,Urban,Urban Core,Very downscale,6513.0
4460673.0,Connecticut,45.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.942295849323273,Barack Obama,Female,White,50-59,Democrat,,,Postgraduate study,No,,,Very worried,,Before that,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Sometime last week or earlier,Before that,In the last month or before that,,,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4416305.0,Connecticut,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.873055994510651,Barack Obama,Male,White,50-59,Democrat,Moderate,"$100,000-$149,999",College graduate,No,Strongly disapprove,Energy policy,Somewhat worried,Catholic,Sometime in September,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Catholic,No,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4460592.0,Connecticut,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.942295849323273,Barack Obama,Female,White,45-49,Something else,Conservative,"$200,000 or more",Postgraduate study,No,Strongly disapprove,The war in Iraq,Very worried,Something else,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,No,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4416236.0,Connecticut,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.942295849323273,Barack Obama,Female,White,40-44,Independent,Liberal,"$200,000 or more",Postgraduate study,No,Strongly disapprove,The economy,Very worried,None,Sometime in September,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,None,Sometime last week or earlier,Sometime in September,In the last month or before that,None,No,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4416146.0,Connecticut,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.873055994510651,Barack Obama,Male,White,45-49,Independent,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,Health care,Somewhat worried,Something else,Just today,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Something else,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Something else,Yes,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4460451.0,Connecticut,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.873055994510651,Barack Obama,Male,White,50-59,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,The economy,Very worried,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4460395.0,Connecticut,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.24038600921631,Barack Obama,Female,Hispanic/Latino,18-24,Independent,Liberal,"$100,000-$149,999",High school graduate,Yes,Strongly disapprove,The economy,Very worried,Catholic,Just today,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Other,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Non-white,No,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4416037.0,Connecticut,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.942295849323273,Barack Obama,Female,White,40-44,Independent,Moderate,,College graduate,No,Somewhat approve,The economy,Somewhat worried,Catholic,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4460258.0,Connecticut,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.942295849323273,Barack Obama,Female,Asian,50-59,Democrat,Moderate,"$200,000 or more",Some college or associate degree,No,Strongly disapprove,The economy,Very worried,Muslim,Before that,Disapprove,Non black female,All other races,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,No college degree,More than High school graduate,Non white no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,Asian,Something else,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4415892.0,Connecticut,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.873055994510651,Barack Obama,Male,White,30-39,Something else,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,Energy policy,Somewhat worried,Something else,Earlier in October,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Something else,Sometime last week or earlier,Earlier in October,In the last month or before that,Something else,No,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4432098.0,Connecticut,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.942295849323273,Barack Obama,Female,White,50-59,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,Energy policy,Somewhat worried,None,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4460027.0,Connecticut,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.24038600921631,Barack Obama,Female,White,25-29,Democrat,Liberal,"$200,000 or more",College graduate,No,Strongly disapprove,The economy,Very worried,Catholic,Sometime in September,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Catholic,No,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4460514.0,Connecticut,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.14924263954163,Barack Obama,Male,Hispanic/Latino,25-29,Democrat,Liberal,"$15,000-$29,999",Postgraduate study,Yes,Strongly disapprove,The economy,Very worried,Catholic,Sometime in September,Disapprove,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Other,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Non-white,No,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4459950.0,Connecticut,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.873055994510651,Barack Obama,Male,Asian,50-59,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,The economy,Very worried,Something else,Before that,Disapprove,Non black male,All other races,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,Asian,Something else,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4415180.0,Connecticut,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.873055994510651,Barack Obama,Male,White,50-59,Democrat,Moderate,"$150,000-$199,999",Postgraduate study,No,Strongly disapprove,The economy,Very worried,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4459857.0,Connecticut,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.873055994510651,Barack Obama,Male,White,50-59,Independent,Conservative,"$15,000-$29,999",High school graduate,No,Strongly disapprove,The war in Iraq,Very worried,Catholic,In the last three days,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Catholic,Yes,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4415477.0,Connecticut,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.942295849323273,Barack Obama,Female,White,30-39,Democrat,Moderate,"$200,000 or more",College graduate,No,Strongly disapprove,The war in Iraq,Very worried,Other Christian,Just today,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
4431798.0,Connecticut,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.24375438690186,Barack Obama,Female,White,65-74,Democrat,Liberal,"$75,000-$99,999",College graduate,No,Strongly disapprove,The economy,Very worried,Other Christian,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,"Cities 10,000-50,000",Small Cities/Rural,3.0,Connecticut Valley,East,Suburb,Rural,Rural,Downscale,6457.0
