ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSND08,GOVND08,HSEND08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4441446.0,North Dakota,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.08157360553741,John McCain,John Hoeven,Duane Sand,Female,White,18-24,Republican,,"$75,000-$99,999",High school graduate,No,Strongly approve,Yes,The war in Iraq,Not too worried,Sometime in September,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Midwest,Suburb,Urban,Urban Core,Very upscale,58501.0
4441078.0,North Dakota,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.08866703510284,John McCain,John Hoeven,Earl Pomeroy,Female,White,50-59,Independent,Moderate,"$15,000-$29,999",High school graduate,No,Somewhat approve,No,The economy,Not too worried,Just today,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,All others,Rural,Small Cities/Rural,1.0,South,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
4441035.0,North Dakota,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.08866703510284,John McCain,John Hoeven,Earl Pomeroy,Female,Hispanic/Latino,40-44,Something else,,,Some college or associate degree,Yes,Somewhat approve,No,Omit,Very worried,Before that,Approve,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,,,,,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,White,All others,Sometime last week or earlier,Before that,In the last month or before that,,All others,Rural,Small Cities/Rural,1.0,South,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
4441125.0,North Dakota,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.09038209915161,Barack Obama,Tim Mathern,Earl Pomeroy,Male,White,18-24,Something else,Moderate,"$100,000-$149,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,,,1.0,East,Midwest,Suburb,Urban,Urban Core,Very upscale,58103.0
4439708.0,North Dakota,29.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.09038209915161,Barack Obama,Tim Mathern,Earl Pomeroy,Male,White,25-29,Democrat,Liberal,"Under $15,000",Some college or associate degree,No,Strongly disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Midwest,Suburb,Urban,Urban Core,Upscale,58102.0
4445377.0,North Dakota,58.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.11510860919952,John McCain,John Hoeven,Duane Sand,Female,White,75 or over,Republican,Conservative,"Under $15,000",Did not complete high school,No,Somewhat approve,No,Health care,Very worried,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
4439464.0,North Dakota,78.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.11556196212769,Barack Obama,John Hoeven,Duane Sand,Male,White,50-59,Something else,Liberal,"$50,000-$74,999",Some college or associate degree,No,Strongly approve,No,The economy,Very worried,Sometime in September,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,North,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,58801.0
4440716.0,North Dakota,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.12253189086914,John McCain,Tim Mathern,Earl Pomeroy,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",Postgraduate study,No,Somewhat approve,No,The war in Iraq,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,South,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
4440671.0,North Dakota,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.12253189086914,John McCain,Tim Mathern,Earl Pomeroy,Female,White,30-39,Republican,Moderate,"$50,000-$74,999",College graduate,No,Somewhat approve,No,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,South,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
4440206.0,North Dakota,1.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.13072323799133,Barack Obama,John Hoeven,Earl Pomeroy,Male,White,65-74,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,Yes,Energy policy,Not too worried,Earlier in October,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,East,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,58072.0
4441400.0,North Dakota,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.13431632518768,John McCain,John Hoeven,Duane Sand,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly approve,No,Terrorism,Very worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Midwest,Suburb,Urban,Urban Core,Very upscale,58501.0
4441335.0,North Dakota,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.13990998268127,John McCain,John Hoeven,Duane Sand,Female,White,40-44,Independent,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Very worried,Earlier in October,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,South,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
4445308.0,North Dakota,58.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.14977741241455,John McCain,Tim Mathern,Duane Sand,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Very worried,Earlier in October,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
4439442.0,North Dakota,41.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.16343557834625,Barack Obama,John Hoeven,Earl Pomeroy,Male,Asian,18-24,Democrat,Moderate,"$100,000-$149,999",College graduate,No,Strongly disapprove,No,Health care,Somewhat worried,Before that,Disapprove,Non black male,All other races,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,All other,Other,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,Asian,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Very upscale,58201.0
4441324.0,North Dakota,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.164097905159,Barack Obama,John Hoeven,Earl Pomeroy,Male,White,18-24,Independent,Moderate,"$30,000-$49,999",College graduate,No,Somewhat disapprove,No,The economy,Not too worried,Sometime last week,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,,,1.0,East,Midwest,Suburb,Urban,Urban Core,Very upscale,58103.0
4441290.0,North Dakota,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.164097905159,Barack Obama,John Hoeven,Earl Pomeroy,Male,White,18-24,Democrat,Moderate,"$15,000-$29,999",College graduate,No,Strongly disapprove,No,The economy,Very worried,Sometime last week,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,,,1.0,East,Midwest,Suburb,Urban,Urban Core,Very upscale,58103.0
4441325.0,North Dakota,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.164097905159,Barack Obama,John Hoeven,Earl Pomeroy,Male,White,18-24,Independent,Moderate,"$30,000-$49,999",College graduate,No,Somewhat disapprove,No,The economy,Not too worried,Sometime last week,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,,,1.0,East,Midwest,Suburb,Urban,Urban Core,Very upscale,58103.0
4440046.0,North Dakota,29.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.164097905159,Barack Obama,John Hoeven,Earl Pomeroy,Male,White,25-29,Independent,Moderate,"$15,000-$29,999",Some college or associate degree,No,Somewhat disapprove,No,The economy,Very worried,In the last three days,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Midwest,Suburb,Urban,Urban Core,Upscale,58102.0
4439918.0,North Dakota,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.164097905159,Barack Obama,John Hoeven,Earl Pomeroy,Male,White,18-24,Democrat,Moderate,"$75,000-$99,999",High school graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,East,Midwest,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,58278.0
4439797.0,North Dakota,41.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.16687524318695,Barack Obama,Tim Mathern,Duane Sand,Male,White,25-29,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,The economy,Very worried,Earlier in October,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Very upscale,58201.0
4440589.0,North Dakota,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.18349945545197,Barack Obama,John Hoeven,Earl Pomeroy,Male,White,18-24,Something else,Liberal,"$100,000-$149,999",High school graduate,No,Somewhat disapprove,No,Energy policy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,East,Midwest,Suburb,70s Suburbs,Urban Perimeter,Upscale,58078.0
4439732.0,North Dakota,50.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.18706870079041,John McCain,John Hoeven,Duane Sand,Male,White,25-29,Republican,Conservative,"$30,000-$49,999",College graduate,No,Somewhat approve,No,Energy policy,Very worried,Before that,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,South,Midwest,Extremely Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,58554.0
4439733.0,North Dakota,50.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.18706870079041,John McCain,John Hoeven,Duane Sand,Male,White,25-29,Republican,Conservative,"$30,000-$49,999",College graduate,No,Somewhat approve,No,Energy policy,Very worried,Before that,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,South,Midwest,Extremely Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,58554.0
4440949.0,North Dakota,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.19822561740875,John McCain,John Hoeven,Earl Pomeroy,Female,White,18-24,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Yes,The economy,Somewhat worried,Earlier in October,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,South,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
4439503.0,North Dakota,41.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.22018992900848,Barack Obama,John Hoeven,Earl Pomeroy,Male,White,75 or over,Democrat,Liberal,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Yes,The economy,Very worried,Earlier in October,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,East,Midwest,Town,Rural,Rural,Very upscale,58201.0
4440561.0,North Dakota,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.22088444232941,Barack Obama,John Hoeven,Earl Pomeroy,Male,White,65-74,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,Health care,Very worried,Sometime in September,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,East,Midwest,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,58278.0
4445612.0,North Dakota,58.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.22730839252472,John McCain,John Hoeven,Duane Sand,Male,White,25-29,Republican,Conservative,"$30,000-$49,999",College graduate,No,Somewhat approve,No,The economy,Not too worried,Before that,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
4441167.0,North Dakota,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.25665676593781,John McCain,John Hoeven,Earl Pomeroy,Male,White,40-44,Republican,Moderate,"$150,000-$199,999",College graduate,No,Somewhat approve,No,Energy policy,Somewhat worried,Sometime last week,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,Rural,Small Cities/Rural,1.0,South,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
4441117.0,North Dakota,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.25665676593781,John McCain,John Hoeven,Earl Pomeroy,Male,White,50-59,Republican,Moderate,"$75,000-$99,999",College graduate,No,Somewhat disapprove,No,Omit,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,South,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
4440993.0,North Dakota,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.25667703151703,John McCain,John Hoeven,Earl Pomeroy,Female,White,75 or over,Republican,Conservative,"Under $15,000",High school graduate,No,Somewhat approve,No,The war in Iraq,Not at all worried,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,1.0,South,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
4438539.0,North Dakota,50.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.26515996456146,Barack Obama,John Hoeven,Earl Pomeroy,Female,White,30-39,Democrat,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Suburbs,Suburbs,1.0,South,Midwest,Extremely Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,58554.0
4438361.0,North Dakota,50.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.26515996456146,Barack Obama,John Hoeven,Earl Pomeroy,Female,White,30-39,Independent,Conservative,"$15,000-$29,999",Did not complete high school,No,Somewhat disapprove,,The war in Iraq,Very worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,Suburbs,Suburbs,1.0,South,Midwest,Extremely Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,58554.0
4441308.0,North Dakota,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.28080224990845,Barack Obama,John Hoeven,Earl Pomeroy,Male,Black,50-59,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,No,The war in Iraq,Very worried,Just today,Disapprove,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Midwest,Suburb,Urban,Urban Core,Very upscale,58501.0
4443266.0,North Dakota,52.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.29856312274933,Barack Obama,Tim Mathern,Earl Pomeroy,Female,White,60-64,Independent,,,Postgraduate study,No,,,,Very worried,Before that,,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Sometime last week or earlier,Before that,In the last month or before that,,,,,1.0,North,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,58769.0
4438797.0,North Dakota,50.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.30451500415802,Barack Obama,Tim Mathern,Earl Pomeroy,Female,White,50-59,Democrat,Moderate,"$15,000-$29,999",High school graduate,No,Somewhat disapprove,No,The war in Iraq,Somewhat worried,Just today,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,All others,Suburbs,Suburbs,1.0,South,Midwest,Extremely Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,58554.0
