ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMN08,SENMN08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,UNFAIRMN,@2WAYSENMN,INTOUCH08,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,UNFAIRCOLE,UNFAIRFRANK,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4444184.0,Minnesota,32.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.648010432720184,Barack Obama,Al Franken,Female,White,50-59,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Only Norm Coleman,Al Franken,Only Barack Obama,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,None,Before that,Neither of them,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Norm Coleman did,Al Franken did not,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,None,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",3.0,Minneapolis/St. Paul,Midwest,Suburb,Urban,Urban Core,Very upscale,55431.0
4444302.0,Minnesota,32.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.83289361000061,Barack Obama,Al Franken,Female,White,75 or over,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,Omit,Al Franken,Omit,The economy,Not so good,Very worried,No,Shares my values,Not a factor at all,Protestant,Before that,Omit,No one does,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Omit,Omit,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Omit,Omit,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Omit,Omit,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",3.0,Minneapolis/St. Paul,Midwest,Suburb,Urban,Urban Core,Very upscale,55431.0
4444444.0,Minnesota,32.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.83289361000061,Barack Obama,Al Franken,Female,White,75 or over,Democrat,,"Under $15,000",Did not complete high school,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,Both of them,Al Franken,Only Barack Obama,The economy,Poor,Very worried,No,Can bring about needed change,One of several important factors,Protestant,Earlier in October,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Norm Coleman did,Al Franken did,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",3.0,Minneapolis/St. Paul,Midwest,Suburb,Urban,Urban Core,Very upscale,55431.0
4444542.0,Minnesota,32.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.02266347408295,Barack Obama,Norm Coleman,Male,White,30-39,Republican,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,Take the country in a different direction,Both of them,Both of them,Norm Coleman,Only Barack Obama,The economy,Poor,Very worried,No,Cares about people like me,Not a factor at all,Catholic,Before that,Both of them,No one does,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Norm Coleman did,Al Franken did,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Catholic,Yes,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",3.0,Minneapolis/St. Paul,Midwest,Suburb,Urban,Urban Core,Very upscale,55431.0
4444637.0,Minnesota,32.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.947256922721863,John McCain,Norm Coleman,Female,White,45-49,Independent,Moderate,"$100,000-$149,999",College graduate,No,Somewhat disapprove,No,Take the country in a different direction,Only John McCain,Only Al Franken,Norm Coleman,Neither of them,The economy,Not so good,Somewhat worried,No,Has the right experience,Not a factor at all,Protestant,Before that,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Norm Coleman did not,Al Franken did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is not,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",3.0,Minneapolis/St. Paul,Midwest,Suburb,Urban,Urban Core,Very upscale,55431.0
4467926.0,Minnesota,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.16317677497864,John McCain,Norm Coleman,Male,White,45-49,Republican,Conservative,"$150,000-$199,999",College graduate,,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,Both of them,Norm Coleman,Only John McCain,Omit,Not so good,Somewhat worried,No,Shares my values,Not a factor at all,Protestant,Before that,Both of them,No one does,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Norm Coleman did,Al Franken did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",3.0,Minneapolis/St. Paul,Midwest,Suburb,Urban,Urban Core,Very upscale,55431.0
4468068.0,Minnesota,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.04225277900696,John McCain,Norm Coleman,Female,White,18-24,Republican,Conservative,,Postgraduate study,No,Strongly approve,Yes,Take the country in a different direction,Only John McCain,Both of them,Norm Coleman,Only John McCain,Omit,Good,Not too worried,Yes,Shares my values,Not a factor at all,Protestant,Earlier in October,Both of them,No one does,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Norm Coleman did,Al Franken did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,,,,,John McCain is,Barack Obama is not,Excellent/Good,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",3.0,Minneapolis/St. Paul,Midwest,Suburb,Urban,Urban Core,Very upscale,55431.0
4468169.0,Minnesota,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.947256922721863,John McCain,Norm Coleman,Female,White,40-44,Republican,Conservative,"$30,000-$49,999",College graduate,No,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,Both of them,Norm Coleman,Neither of them,Terrorism,Not so good,Very worried,No,Shares my values,Not a factor at all,Protestant,Before that,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Norm Coleman did,Al Franken did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",3.0,Minneapolis/St. Paul,Midwest,Suburb,Urban,Urban Core,Very upscale,55431.0
4468274.0,Minnesota,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.712996304035187,Barack Obama,Al Franken,Female,White,18-24,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,Somewhat approve,No,Continue George W. Bush's policies,Only Barack Obama,Neither of them,Al Franken,Only Barack Obama,The war in Iraq,Good,Not too worried,,Can bring about needed change,A minor factor,Something else,Just today,Only John McCain,No one does,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Norm Coleman did not,Al Franken did not,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Excellent/Good,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Factor,Something else,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did not,No,No,No,Something else,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",3.0,Minneapolis/St. Paul,Midwest,Suburb,Urban,Urban Core,Very upscale,55431.0
4468364.0,Minnesota,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.16317677497864,John McCain,Norm Coleman,Male,White,50-59,Republican,Moderate,"$75,000-$99,999",High school graduate,No,Somewhat disapprove,No,Take the country in a different direction,Only John McCain,Both of them,Norm Coleman,Only John McCain,Health care,Not so good,Somewhat worried,No,Shares my values,Not a factor at all,Catholic,Before that,Both of them,"Yes, I do",Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Norm Coleman did,Al Franken did,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Yes,I am,Yes,Catholic,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",3.0,Minneapolis/St. Paul,Midwest,Suburb,Urban,Urban Core,Very upscale,55431.0
4468464.0,Minnesota,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.02591383457184,Barack Obama,Dean Barkley,Male,White,18-24,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Somewhat approve,No,Continue George W. Bush's policies,Both of them,Both of them,Al Franken,Only Barack Obama,The economy,Not so good,Very worried,No,Can bring about needed change,A minor factor,Other Christian,Before that,Neither of them,No one does,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Norm Coleman did,Al Franken did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",3.0,Minneapolis/St. Paul,Midwest,Suburb,Urban,Urban Core,Very upscale,55431.0
4468553.0,Minnesota,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.712996304035187,Barack Obama,Al Franken,Female,White,18-24,Something else,Liberal,"Under $15,000",High school graduate,No,Strongly disapprove,,Continue George W. Bush's policies,Only Barack Obama,Omit,Al Franken,Only Barack Obama,The economy,Poor,Very worried,Yes,Cares about people like me,Not a factor at all,Something else,Earlier in October,Omit,No one does,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Omit,Omit,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Not important,Not a factor,Something else,Sometime last week or earlier,Earlier in October,In the last month or before that,Omit,Omit,No,No,No,Something else,Yes,All others,All others,,"Cities 50,000-500,000","Cities over 50,000",3.0,Minneapolis/St. Paul,Midwest,Suburb,Urban,Urban Core,Very upscale,55431.0
4468633.0,Minnesota,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.712996304035187,Barack Obama,Al Franken,Female,White,25-29,Democrat,,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Neither of them,Al Franken,Only Barack Obama,Health care,Poor,Very worried,No,Can bring about needed change,Not a factor at all,None,Before that,Neither of them,No one does,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Norm Coleman did not,Al Franken did not,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,None,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",3.0,Minneapolis/St. Paul,Midwest,Suburb,Urban,Urban Core,Very upscale,55431.0
4468722.0,Minnesota,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.875518262386322,Barack Obama,Al Franken,Male,White,25-29,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,Both of them,Al Franken,Only Barack Obama,The economy,Poor,Very worried,No,Can bring about needed change,The single most important factor,None,Before that,Only John McCain,No one does,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Norm Coleman did,Al Franken did,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,None,Yes,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",3.0,Minneapolis/St. Paul,Midwest,Suburb,Urban,Urban Core,Very upscale,55431.0
4468821.0,Minnesota,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.875518262386322,Barack Obama,Al Franken,Male,White,25-29,Independent,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,Only Norm Coleman,Al Franken,Neither of them,Energy policy,Poor,Somewhat worried,No,Can bring about needed change,Not a factor at all,None,Earlier in October,Both of them,"Yes, I do",Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Norm Coleman did,Al Franken did not,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,Yes,I am,Yes,None,Yes,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",3.0,Minneapolis/St. Paul,Midwest,Suburb,Urban,Urban Core,Very upscale,55431.0
4468917.0,Minnesota,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.1252213716507,Barack Obama,Norm Coleman,Male,White,25-29,Republican,Moderate,"$75,000-$99,999",College graduate,No,Somewhat disapprove,No,Continue George W. Bush's policies,Both of them,Neither of them,Norm Coleman,Neither of them,The economy,Not so good,Somewhat worried,No,Has the right experience,A minor factor,Catholic,Just today,Neither of them,"Yes, someone else does",Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Norm Coleman did not,Al Franken did not,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Factor,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did not,Barack Obama did not,Yes,"Member in household, but not voter",No,Catholic,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",3.0,Minneapolis/St. Paul,Midwest,Suburb,Urban,Urban Core,Very upscale,55431.0
4469013.0,Minnesota,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.947256922721863,John McCain,Norm Coleman,Female,White,50-59,Republican,Conservative,"$200,000 or more",Some college or associate degree,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,Only Al Franken,Norm Coleman,Both of them,Terrorism,Not so good,Somewhat worried,No,Shares my values,Not a factor at all,Protestant,Sometime in September,Neither of them,"Yes, I do",Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Norm Coleman did not,Al Franken did,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,Yes,I am,Yes,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",3.0,Minneapolis/St. Paul,Midwest,Suburb,Urban,Urban Core,Very upscale,55431.0
4469100.0,Minnesota,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.863655805587769,John McCain,Dean Barkley,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,Both of them,Norm Coleman,Only John McCain,The economy,Not so good,Very worried,No,Shares my values,Not a factor at all,Protestant,Before that,Both of them,No one does,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Norm Coleman did,Al Franken did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",3.0,Minneapolis/St. Paul,Midwest,Suburb,Urban,Urban Core,Very upscale,55431.0
4469192.0,Minnesota,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.832827031612396,Barack Obama,Norm Coleman,Female,White,30-39,Republican,Moderate,"$100,000-$149,999",College graduate,No,Somewhat approve,No,Continue George W. Bush's policies,Both of them,Both of them,Norm Coleman,Both of them,The economy,Poor,Somewhat worried,No,Can bring about needed change,One of several important factors,Catholic,Just today,Both of them,No one does,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Norm Coleman did,Al Franken did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,No,No,No,Catholic,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",3.0,Minneapolis/St. Paul,Midwest,Suburb,Urban,Urban Core,Very upscale,55431.0
4469260.0,Minnesota,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.712996304035187,Barack Obama,Al Franken,Female,White,25-29,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,Both of them,Al Franken,Only Barack Obama,The war in Iraq,Not so good,Somewhat worried,Yes,Cares about people like me,One of several important factors,Other Christian,Sometime in September,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Norm Coleman did,Al Franken did,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",3.0,Minneapolis/St. Paul,Midwest,Suburb,Urban,Urban Core,Very upscale,55431.0
4469368.0,Minnesota,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.737046658992767,John McCain,Al Franken,Female,White,40-44,Independent,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,Neither of them,Al Franken,Both of them,The economy,Not so good,Somewhat worried,No,Can bring about needed change,One of several important factors,Protestant,In the last three days,Neither of them,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Norm Coleman did not,Al Franken did not,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did not,Barack Obama did not,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",3.0,Minneapolis/St. Paul,Midwest,Suburb,Urban,Urban Core,Very upscale,55431.0
4469454.0,Minnesota,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.648010432720184,Barack Obama,Al Franken,Female,White,45-49,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Somewhat approve,No,Continue George W. Bush's policies,Only Barack Obama,Both of them,Al Franken,Only Barack Obama,The economy,Not so good,Somewhat worried,No,Can bring about needed change,A minor factor,Protestant,Before that,Both of them,No one does,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Norm Coleman did,Al Franken did,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",3.0,Minneapolis/St. Paul,Midwest,Suburb,Urban,Urban Core,Very upscale,55431.0
4469455.0,Minnesota,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.648010432720184,Barack Obama,Al Franken,Female,White,45-49,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Somewhat approve,No,Continue George W. Bush's policies,Only Barack Obama,Both of them,Al Franken,Only Barack Obama,The economy,Not so good,Somewhat worried,No,Can bring about needed change,A minor factor,Protestant,Before that,Both of them,No one does,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Norm Coleman did,Al Franken did,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,"Cities 50,000-500,000","Cities over 50,000",3.0,Minneapolis/St. Paul,Midwest,Suburb,Urban,Urban Core,Very upscale,55431.0
