ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNE08,SENNE08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4424031.0, Nebraska,46.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.719456553459167,Barack Obama,Other,Male,White,40-44,Independent,Moderate,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,No,Terrorism,Not too worried,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Congressional District 1,Midwest,High Density Urban,Urban,Urban Core,Upscale,68510.0
4442027.0, Nebraska,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.21615087985992,John McCain,,Male,White,75 or over,Democrat,Moderate,"$15,000-$29,999",High school graduate,No,Somewhat approve,No,The economy,Not too worried,Earlier in October,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68932.0
4441925.0, Nebraska,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.808239758014679,John McCain,,Female,White,50-59,Republican,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat approve,Yes,The war in Iraq,Somewhat worried,Sometime in September,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68932.0
4458118.0, Nebraska,61.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.23676371574402,John McCain,,Male,White,75 or over,Republican,,,High school graduate,No,,,,Not at all worried,Omit,,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Omit,Omit,Omit,,,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68465.0
4443201.0, Nebraska,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.34095394611359,John McCain,,Female,White,75 or over,Democrat,Moderate,"$15,000-$29,999",High school graduate,No,Somewhat approve,Yes,The war in Iraq,Somewhat worried,Earlier in October,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Congressional District 1,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68788.0
4442024.0, Nebraska,43.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.793796956539154,John McCain,Scott Kleeb,Female,White,50-59,Republican,Conservative,,High school graduate,No,Somewhat approve,No,The economy,Very worried,Sometime in September,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,,All others,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,69145.0
4441960.0, Nebraska,43.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.09462523460388,John McCain,Scott Kleeb,Male,,65-74,Republican,Moderate,"$30,000-$49,999",College graduate,No,Somewhat disapprove,Yes,Energy policy,Very worried,Before that,Disapprove,,,,,65+,60+,45+,60+,65+,65+,,,,College graduate,More than High school graduate,,Less than 100k,Less than 50k,Less than 50 thousand,,Worried,Republican,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,All others,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,69145.0
4441904.0, Nebraska,43.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.06389403343201,John McCain,Scott Kleeb,Female,White,65-74,Republican,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat approve,Yes,The economy,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,69145.0
4441722.0, Nebraska,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.15187287330627,John McCain,Scott Kleeb,Male,White,50-59,Republican,Moderate,"$50,000-$74,999",High school graduate,No,Somewhat disapprove,No,The economy,Very worried,Sometime in September,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68620.0
4443795.0, Nebraska,62.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.26148688793182,John McCain,Scott Kleeb,Male,White,40-44,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Somewhat disapprove,Yes,The war in Iraq,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,Congressional District 2,Midwest,Suburb,80s Suburbs,Urban Perimeter,Very upscale,68046.0
4443709.0, Nebraska,62.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.12363290786743,John McCain,Scott Kleeb,Female,White,30-39,Something else,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,No,The economy,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Congressional District 2,Midwest,Suburb,80s Suburbs,Urban Perimeter,Very upscale,68046.0
4444429.0, Nebraska,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.10521268844604,John McCain,Scott Kleeb,Female,White,45-49,Republican,Conservative,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Earlier in October,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,Suburb,Urban,Urban Core,Very upscale,68164.0
4424728.0, Nebraska,46.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.868115246295929,John McCain,Scott Kleeb,Female,White,40-44,Republican,Moderate,"$200,000 or more",College graduate,No,Strongly disapprove,No,The economy,Very worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Congressional District 1,Midwest,High Density Urban,Urban,Urban Core,Upscale,68510.0
4443328.0, Nebraska,60.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.780783891677856,John McCain,Scott Kleeb,Female,White,50-59,Republican,Moderate,,College graduate,No,Omit,No,The economy,Very worried,Before that,Omit,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,,All others,"Cities 10,000-50,000",Small Cities/Rural,3.0,Congressional District 3,Midwest,Low Density Rural,Rural,Rural,Upscale,68601.0
4443327.0, Nebraska,60.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.780783891677856,John McCain,Scott Kleeb,Female,White,50-59,Republican,Moderate,,College graduate,No,Omit,No,The economy,Very worried,Before that,Omit,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,,All others,"Cities 10,000-50,000",Small Cities/Rural,3.0,Congressional District 3,Midwest,Low Density Rural,Rural,Rural,Upscale,68601.0
4442088.0, Nebraska,43.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.793796956539154,John McCain,Scott Kleeb,Female,White,45-49,Republican,Conservative,"$100,000-$149,999",Postgraduate study,No,Somewhat approve,No,The economy,Somewhat worried,Just today,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,69145.0
4443193.0, Nebraska,15.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.69071996212006,John McCain,Scott Kleeb,Male,White,65-74,Independent,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Yes,Energy policy,Not too worried,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,Suburb,Urban,Urban Core,Downscale,68112.0
4443126.0, Nebraska,60.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.04645311832428,John McCain,Scott Kleeb,Female,White,60-64,Independent,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Yes,The war in Iraq,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,3.0,Congressional District 3,Midwest,Low Density Rural,Rural,Rural,Upscale,68601.0
4442833.0, Nebraska,4.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.04645311832428,John McCain,Scott Kleeb,Female,White,65-74,Independent,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Somewhat worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,69348.0
4443860.0, Nebraska,19.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.33465564250946,John McCain,Scott Kleeb,Female,White,25-29,Republican,Conservative,"$75,000-$99,999",High school graduate,No,Somewhat disapprove,Yes,The economy,Very worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,Suburb,Urban,Urban Core,Very upscale,68124.0
4442625.0, Nebraska,49.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.12854981422424,John McCain,Scott Kleeb,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,No,The war in Iraq,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Congressional District 1,Midwest,Suburb,Urban,Urban Core,Very upscale,68506.0
4443642.0, Nebraska,62.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.06611430644989,John McCain,Scott Kleeb,Female,Black,30-39,Republican,Liberal,"$100,000-$149,999",Postgraduate study,No,Somewhat disapprove,Yes,The economy,Very worried,Earlier in October,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Republican,Black non Democrat,All Republicans,All others,Black,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,Congressional District 2,Midwest,Suburb,80s Suburbs,Urban Perimeter,Very upscale,68046.0
4442422.0, Nebraska,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.793796956539154,John McCain,Scott Kleeb,Female,White,40-44,Something else,Moderate,"$50,000-$74,999",High school graduate,No,Somewhat approve,No,The economy,Somewhat worried,Sometime in September,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68932.0
4442564.0, Nebraska,42.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.98669016361237,John McCain,Scott Kleeb,Male,,75 or over,Democrat,Moderate,"$15,000-$29,999",High school graduate,,Strongly disapprove,No,Omit,Very worried,Before that,Disapprove,,,,,65+,60+,45+,60+,65+,65+,,,,No college degree,High school graduate or less,,Less than 100k,Less than 50k,Less than 50 thousand,,Worried,Democrat,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,All others,Rural,Small Cities/Rural,1.0,Congressional District 1,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68450.0
4444852.0, Nebraska,1.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.06389403343201,John McCain,Scott Kleeb,Female,White,75 or over,Republican,Moderate,"$15,000-$29,999",Postgraduate study,No,Somewhat approve,No,The economy,Very worried,Earlier in October,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,3.0,Congressional District 3,Midwest,Low Density Rural,Rural,Rural,Downscale,68901.0
4442248.0, Nebraska,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.11004900932312,John McCain,Scott Kleeb,Female,White,50-59,Republican,Moderate,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,Energy policy,Very worried,Earlier in October,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Congressional District 1,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68788.0
4442387.0, Nebraska,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.793796956539154,John McCain,Scott Kleeb,Female,Hispanic/Latino,50-59,Republican,Moderate,"$75,000-$99,999",High school graduate,Yes,Somewhat approve,Yes,The economy,Very worried,Just today,Approve,Non black female,Latino women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,Latino 45-59,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Republican,Non black non Democrat,All Republicans,All others,White,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68932.0
4443292.0, Nebraska,15.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.12363290786743,John McCain,Scott Kleeb,Female,Hispanic/Latino,40-44,Republican,Conservative,"$15,000-$29,999",Some college or associate degree,Yes,Somewhat approve,Yes,The economy,Somewhat worried,Before that,Approve,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Republican,Non black non Democrat,All Republicans,All others,White,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,Suburb,Urban,Urban Core,Downscale,68112.0
4442171.0, Nebraska,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.19441902637482,John McCain,Scott Kleeb,Male,White,75 or over,Democrat,Moderate,"$15,000-$29,999",High school graduate,,Strongly disapprove,No,Energy policy,Very worried,In the last three days,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,All others,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68932.0
4442133.0, Nebraska,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.793796956539154,John McCain,Scott Kleeb,Female,White,40-44,Republican,Moderate,"$30,000-$49,999",High school graduate,No,Strongly approve,Yes,The economy,Somewhat worried,Sometime in September,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68932.0
4444454.0, Nebraska,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.15961885452271,John McCain,Scott Kleeb,Female,White,25-29,Republican,Conservative,"$15,000-$29,999",Postgraduate study,No,Somewhat approve,Yes,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",2.0,Congressional District 2,Midwest,Suburb,Urban,Urban Core,Very upscale,68164.0
4444447.0, Nebraska,1.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.793796956539154,John McCain,Scott Kleeb,Female,White,50-59,Republican,Moderate,"$200,000 or more",College graduate,No,Strongly approve,No,Energy policy,Very worried,Sometime in September,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,3.0,Congressional District 3,Midwest,Low Density Rural,Rural,Rural,Downscale,68901.0
4442065.0, Nebraska,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.891184747219086,John McCain,Scott Kleeb,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,Yes,Terrorism,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68932.0
4442016.0, Nebraska,60.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.923159897327423,John McCain,Mike Johanns,Female,White,50-59,Republican,Moderate,,Some college or associate degree,No,Somewhat disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,,All others,"Cities 10,000-50,000",Small Cities/Rural,3.0,Congressional District 3,Midwest,Low Density Rural,Rural,Rural,Upscale,68601.0
4441992.0, Nebraska,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.25789523124695,John McCain,Mike Johanns,Female,White,65-74,Republican,Moderate,,High school graduate,No,Somewhat approve,No,Terrorism,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,,All others,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68932.0
4441959.0, Nebraska,37.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.938545942306519,John McCain,Mike Johanns,Female,White,30-39,Republican,Liberal,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,Yes,Health care,Very worried,Sometime last week,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,Congressional District 3,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,68932.0
