ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSID08,SENID08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4450081.0, Idaho,27.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.554334878921509,Barack Obama,Jim Risch,Male,White,50-59,Republican,Conservative,"$200,000 or more",Some college or associate degree,,Strongly disapprove,No,The economy,Very worried,Sometime last week,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,Rural,Small Cities/Rural,2.0,Southeast,West,Extremely Low Density Rural,Rural,Rural,Very upscale,83313.0
4450357.0, Idaho,27.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.646498262882233,Barack Obama,Jim Risch,Female,White,60-64,Independent,Moderate,"Under $15,000",High school graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,2.0,Southeast,West,Extremely Low Density Rural,Rural,Rural,Very upscale,83313.0
4450501.0, Idaho,27.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.646498262882233,Barack Obama,Jim Risch,Female,White,60-64,Independent,Moderate,"$50,000-$74,999",College graduate,No,Somewhat disapprove,Yes,Energy policy,Very worried,In the last three days,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,2.0,Southeast,West,Extremely Low Density Rural,Rural,Rural,Very upscale,83313.0
4450780.0, Idaho,27.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.636087834835052,John McCain,Jim Risch,Female,White,18-24,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Yes,The economy,Somewhat worried,Earlier in October,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,2.0,Southeast,West,Extremely Low Density Rural,Rural,Rural,Very upscale,83313.0
4450753.0, Idaho,27.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.680147171020508,John McCain,Jim Risch,Male,White,25-29,Independent,Moderate,"$30,000-$49,999",Did not complete high school,,Somewhat disapprove,No,Omit,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,2.0,Southeast,West,Extremely Low Density Rural,Rural,Rural,Very upscale,83313.0
4450401.0, Idaho,27.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.700456261634827,John McCain,Jim Risch,Female,White,30-39,Something else,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,2.0,Southeast,West,Extremely Low Density Rural,Rural,Rural,Very upscale,83313.0
4450596.0, Idaho,27.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.700456261634827,John McCain,Jim Risch,Female,White,50-59,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly approve,No,Health care,Very worried,Sometime in September,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,2.0,Southeast,West,Extremely Low Density Rural,Rural,Rural,Very upscale,83313.0
4449933.0, Idaho,27.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.748974084854126,John McCain,Jim Risch,Male,White,40-44,Republican,Conservative,"$75,000-$99,999",College graduate,No,Somewhat approve,No,The economy,Very worried,Earlier in October,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,Southeast,West,Extremely Low Density Rural,Rural,Rural,Very upscale,83313.0
4450316.0, Idaho,27.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.748974084854126,John McCain,Jim Risch,Male,White,45-49,Independent,Moderate,"$100,000-$149,999",College graduate,No,Somewhat approve,Yes,The economy,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,2.0,Southeast,West,Extremely Low Density Rural,Rural,Rural,Very upscale,83313.0
4450462.0, Idaho,27.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.87349808216095,John McCain,Jim Risch,Female,White,60-64,Independent,,,Some college or associate degree,No,,,,Very worried,Sometime in September,,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Sometime last week or earlier,Sometime in September,In the last month or before that,,,Rural,Small Cities/Rural,2.0,Southeast,West,Extremely Low Density Rural,Rural,Rural,Very upscale,83313.0
4449377.0, Idaho,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.77550041675568,Barack Obama,Larry LaRocco,Female,White,25-29,Democrat,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,Energy policy,Somewhat worried,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Panhandle,West,Extremely Low Density Rural,Rural,Rural,Very downscale,83870.0
4449297.0, Idaho,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.95517075061798,Barack Obama,Larry LaRocco,Female,White,45-49,Democrat,Liberal,"$15,000-$29,999",High school graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,1.0,Panhandle,West,Extremely Low Density Rural,Rural,Rural,Very downscale,83870.0
4449452.0, Idaho,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.09059762954712,Barack Obama,Larry LaRocco,Male,White,50-59,Democrat,Liberal,"$100,000-$149,999",Some college or associate degree,No,Somewhat disapprove,No,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Panhandle,West,Extremely Low Density Rural,Rural,Rural,Very downscale,83870.0
4449234.0, Idaho,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.09059762954712,Barack Obama,Larry LaRocco,Male,White,50-59,Independent,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,Omit,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,1.0,Panhandle,West,Extremely Low Density Rural,Rural,Rural,Very downscale,83870.0
4449556.0, Idaho,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.43817925453186,Barack Obama,Larry LaRocco,Female,Other,75 or over,Democrat,Moderate,"Under $15,000",Postgraduate study,No,Strongly disapprove,No,Omit,Very worried,Before that,Disapprove,Non black female,All other races,Non white female,Non white,65+,60+,45+,60+,65+,65+,Non black 60+,All other,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,American Indian,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Panhandle,West,Extremely Low Density Rural,Rural,Rural,Very downscale,83870.0
4449658.0, Idaho,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,4.03064823150635,John McCain,Jim Risch,Male,,50-59,Republican,Conservative,"$30,000-$49,999",High school graduate,No,Somewhat approve,No,Terrorism,Somewhat worried,Before that,Approve,,,,,45-65,30-59,45+,45-59,50-64,18-64,,,,No college degree,High school graduate or less,,Less than 100k,Less than 50k,Less than 50 thousand,,Worried,Republican,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,All others,Rural,Small Cities/Rural,1.0,Panhandle,West,Extremely Low Density Rural,Rural,Rural,Very downscale,83870.0
4449728.0, Idaho,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,4.05162000656128,John McCain,Jim Risch,Female,White,40-44,Something else,Moderate,,Some college or associate degree,No,Somewhat approve,No,The economy,Very worried,Just today,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,All others,Rural,Small Cities/Rural,1.0,Panhandle,West,Extremely Low Density Rural,Rural,Rural,Very downscale,83870.0
4449942.0, Idaho,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,5.05253839492798,John McCain,Jim Risch,Female,White,65-74,Republican,Moderate,"Under $15,000",High school graduate,No,Somewhat approve,No,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,1.0,Panhandle,West,Extremely Low Density Rural,Rural,Rural,Very downscale,83870.0
4449838.0, Idaho,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.44237101078033,,Rex Rammell,Female,White,18-24,Something else,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,No,The war in Iraq,Very worried,Earlier in October,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Panhandle,West,Extremely Low Density Rural,Rural,Rural,Very downscale,83870.0
4453122.0, Idaho,20.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.666802406311035,John McCain,,Female,White,18-24,Republican,,"Under $15,000",College graduate,No,Somewhat approve,,The economy,Somewhat worried,Earlier in October,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Southeast,West,Suburb,Urban,Urban Core,Upscale,83201.0
4453665.0, Idaho,20.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.611025273799896,Other,Did not vote,Male,White,18-24,Something else,Moderate,"$15,000-$29,999",College graduate,No,Somewhat disapprove,No,Energy policy,Not at all worried,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Southeast,West,Suburb,Urban,Urban Core,Upscale,83201.0
4453529.0, Idaho,20.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.536453068256378,Barack Obama,Jim Risch,Male,White,30-39,Independent,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,The economy,Somewhat worried,Just today,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Southeast,West,Suburb,Urban,Urban Core,Upscale,83201.0
4453864.0, Idaho,20.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.615568876266479,John McCain,Jim Risch,Female,White,18-24,Republican,Conservative,"Under $15,000",Some college or associate degree,No,Somewhat approve,No,Health care,Not too worried,Just today,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Southeast,West,Suburb,Urban,Urban Core,Upscale,83201.0
4453863.0, Idaho,20.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.615568876266479,John McCain,Jim Risch,Female,White,18-24,Republican,Conservative,"Under $15,000",Some college or associate degree,No,Somewhat approve,No,Health care,Not too worried,Just today,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Southeast,West,Suburb,Urban,Urban Core,Upscale,83201.0
4453409.0, Idaho,20.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.658206939697266,John McCain,Jim Risch,Male,White,25-29,Republican,Liberal,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,No,The economy,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Southeast,West,Suburb,Urban,Urban Core,Upscale,83201.0
4453274.0, Idaho,20.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.658206939697266,John McCain,Jim Risch,Male,White,25-29,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,No,The economy,Somewhat worried,Sometime last week,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Southeast,West,Suburb,Urban,Urban Core,Upscale,83201.0
4453594.0, Idaho,20.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.677860915660858,John McCain,Jim Risch,Female,White,30-39,Republican,Conservative,"$75,000-$99,999",College graduate,No,Somewhat approve,No,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Southeast,West,Suburb,Urban,Urban Core,Upscale,83201.0
4453462.0, Idaho,20.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.724813640117645,John McCain,Jim Risch,Male,White,30-39,Something else,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly approve,No,The economy,Very worried,Earlier in October,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Southeast,West,Suburb,Urban,Urban Core,Upscale,83201.0
4453206.0, Idaho,20.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.586802899837494,Other,Jim Risch,Male,White,18-24,Something else,Moderate,"Under $15,000",High school graduate,No,Somewhat approve,Yes,Health care,Not too worried,Just today,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",2.0,Southeast,West,Suburb,Urban,Urban Core,Upscale,83201.0
4453801.0, Idaho,20.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.12410724163055,John McCain,Rex Rammell,Female,White,18-24,Republican,Liberal,"$15,000-$29,999",Did not complete high school,No,Strongly disapprove,Yes,The war in Iraq,Very worried,Just today,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",2.0,Southeast,West,Suburb,Urban,Urban Core,Upscale,83201.0
4453358.0, Idaho,20.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.40775096416473,John McCain,Rex Rammell,Female,Black,30-39,Independent,Conservative,"Under $15,000",Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Very worried,Just today,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Southeast,West,Suburb,Urban,Urban Core,Upscale,83201.0
4450593.0, Idaho,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.955693900585175,John McCain,,Female,White,45-49,Republican,Moderate,"$15,000-$29,999",Some college or associate degree,No,Somewhat approve,,The economy,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Ada county,West,Suburb,Urban,Urban Core,Very upscale,83703.0
4450996.0, Idaho,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.932954967021942,Barack Obama,Did not vote,Male,White,25-29,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Ada county,West,Suburb,Urban,Urban Core,Very upscale,83703.0
4450711.0, Idaho,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.18571853637695,Barack Obama,Larry LaRocco,Male,White,18-24,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Very worried,Just today,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Ada county,West,Suburb,Urban,Urban Core,Very upscale,83703.0
4450797.0, Idaho,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.22112393379211,Barack Obama,Larry LaRocco,Female,White,45-49,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,No,Somewhat disapprove,No,The economy,Very worried,Just today,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Ada county,West,Suburb,Urban,Urban Core,Very upscale,83703.0
4449885.0, Idaho,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.22112393379211,Barack Obama,Larry LaRocco,Female,White,30-39,Something else,Conservative,"$15,000-$29,999",Some college or associate degree,No,Somewhat approve,Yes,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",2.0,Ada county,West,Suburb,Urban,Urban Core,Very upscale,83703.0
