ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSDC08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4439402.0,District of Columbia,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.866193115711212,Barack Obama,Female,Black,40-44,Democrat,Liberal,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,Yes,Health care,Not at all worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,,,1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4439692.0,District of Columbia,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.866193115711212,Barack Obama,Female,Black,45-49,Democrat,Liberal,"Under $15,000",Some college or associate degree,No,Strongly disapprove,Yes,The economy,Very worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,,,1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4440391.0,District of Columbia,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.866193115711212,Barack Obama,Female,Black,50-59,Democrat,Liberal,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Yes,The economy,Not at all worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,,,1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4440184.0,District of Columbia,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.866193115711212,Barack Obama,Female,Black,45-49,Democrat,Moderate,"$100,000-$149,999",Some college or associate degree,No,Strongly disapprove,Yes,The economy,Very worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,More than High school graduate,Non white no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,,,1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4438825.0,District of Columbia,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.866193115711212,Barack Obama,Female,Black,50-59,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,Yes,Terrorism,Not too worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,,,1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4439772.0,District of Columbia,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.866193115711212,Barack Obama,Female,Black,50-59,Democrat,Liberal,"Under $15,000",Some college or associate degree,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,,,1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4440251.0,District of Columbia,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.886633396148682,Barack Obama,Male,Hispanic/Latino,65-74,Democrat,Moderate,"$30,000-$49,999",Did not complete high school,Yes,Somewhat disapprove,Yes,The economy,Somewhat worried,Sometime in September,Disapprove,Non black male,Latino men,Non white male,Non white,65+,60+,45+,60+,65+,65+,Non black 60+,Latino 60+,Latino 65+,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,,,1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4440106.0,District of Columbia,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.900167167186737,Barack Obama,Female,Other,60-64,Independent,Conservative,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,The war in Iraq,Very worried,Sometime in September,Disapprove,Non black female,All other races,Non white female,Non white,45-65,60+,45+,60+,50-64,18-64,Non black 60+,All other,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,All other,All others,Other,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,,,1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4438578.0,District of Columbia,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.922528803348541,Barack Obama,Female,White,25-29,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,Health care,Somewhat worried,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,,,1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4439565.0,District of Columbia,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.02858817577362,Barack Obama,Female,Black,60-64,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,Yes,The economy,Very worried,Sometime in September,Disapprove,Black female,Black women,Non white female,Non white,45-65,60+,45+,60+,50-64,18-64,Black 60+,Black 60+,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,,,1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4440607.0,District of Columbia,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.02858817577362,Barack Obama,Female,Black,65-74,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Yes,The economy,Very worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,65+,60+,45+,60+,65+,65+,Black 60+,Black 60+,Black 65+,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,,,1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4438949.0,District of Columbia,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.02858817577362,Barack Obama,Female,Black,65-74,Democrat,Liberal,"$75,000-$99,999",College graduate,No,Strongly approve,Yes,The economy,Very worried,Before that,Approve,Black female,Black women,Non white female,Non white,65+,60+,45+,60+,65+,65+,Black 60+,Black 60+,Black 65+,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,,,1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4438469.0,District of Columbia,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.03829121589661,Barack Obama,Male,Black,25-29,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,No,Somewhat disapprove,No,The war in Iraq,Somewhat worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,,,1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4438363.0,District of Columbia,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.03829121589661,Barack Obama,Male,Black,18-24,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,Yes,The economy,Very worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,,,1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4439853.0,District of Columbia,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.03829121589661,Barack Obama,Male,Black,18-24,Democrat,Moderate,"$200,000 or more",Some college or associate degree,No,Strongly disapprove,Yes,Energy policy,Very worried,Sometime in September,Disapprove,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,,,1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4439923.0,District of Columbia,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.05413997173309,Barack Obama,Female,Black,18-24,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Yes,The war in Iraq,Somewhat worried,In the last three days,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,,,1.0,Northwest,East,Extremely High Density Urban,Urban,Urban Core,Upscale,20011.0
4434587.0,District of Columbia,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.858923673629761,Barack Obama,Male,White,50-59,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,Strongly disapprove,No,The war in Iraq,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20005.0
4434985.0,District of Columbia,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.87203449010849,Barack Obama,Female,White,30-39,Independent,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20005.0
4434852.0,District of Columbia,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.87203449010849,Barack Obama,Female,White,30-39,Independent,Liberal,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20005.0
4434777.0,District of Columbia,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.87203449010849,Barack Obama,Female,White,30-39,Democrat,Moderate,"$200,000 or more",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20005.0
4434717.0,District of Columbia,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.87203449010849,Barack Obama,Female,Asian,50-59,Democrat,Liberal,"$150,000-$199,999",College graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,All other races,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,Asian,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20005.0
4435350.0,District of Columbia,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.87203449010849,Barack Obama,Female,White,30-39,Independent,Moderate,"$200,000 or more",Postgraduate study,No,Strongly disapprove,No,Energy policy,Not too worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20005.0
4435271.0,District of Columbia,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.961728751659393,Barack Obama,Male,Hispanic/Latino,18-24,Independent,Liberal,"$75,000-$99,999",College graduate,Yes,Strongly disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20005.0
4435093.0,District of Columbia,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.01995587348938,Barack Obama,Male,White,60-64,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,Health care,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20005.0
4434910.0,District of Columbia,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.01995587348938,Barack Obama,Male,White,60-64,Democrat,Moderate,"$200,000 or more",Postgraduate study,No,Strongly disapprove,No,Health care,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20005.0
4434643.0,District of Columbia,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.035524725914,Barack Obama,Female,White,60-64,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20005.0
4435031.0,District of Columbia,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.06124877929688,Barack Obama,Female,White,25-29,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,Somewhat disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20005.0
4435162.0,District of Columbia,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.06124877929688,Barack Obama,Female,White,18-24,Democrat,Liberal,"$200,000 or more",College graduate,No,Strongly disapprove,No,The war in Iraq,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20005.0
4435462.0,District of Columbia,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.21242582798004,John McCain,Female,White,45-49,Republican,Moderate,"$200,000 or more",College graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20005.0
4435571.0,District of Columbia,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.36456561088562,John McCain,Male,Black,30-39,Independent,Moderate,"$100,000-$149,999",Postgraduate study,No,Somewhat approve,No,Energy policy,Somewhat worried,Before that,Approve,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20005.0
4435728.0,District of Columbia,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.43973302841187,John McCain,Female,White,60-64,Republican,Conservative,,Postgraduate study,No,Strongly approve,,Terrorism,Very worried,Before that,Approve,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Sometime last week or earlier,Before that,In the last month or before that,,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20005.0
4435727.0,District of Columbia,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.43973302841187,John McCain,Female,White,60-64,Republican,Conservative,,Postgraduate study,No,Strongly approve,,Terrorism,Very worried,Before that,Approve,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Sometime last week or earlier,Before that,In the last month or before that,,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20005.0
4435652.0,District of Columbia,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.64513027667999,John McCain,Female,Black,60-64,Republican,Conservative,"$50,000-$74,999",College graduate,No,Strongly approve,No,Terrorism,Not at all worried,Before that,Approve,Black female,Black women,Non white female,Non white,45-65,60+,45+,60+,50-64,18-64,Black 60+,Black 60+,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Not worried,Republican,Black non Democrat,All Republicans,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Downscale,20005.0
4433904.0,District of Columbia,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.38703942298889,Barack Obama,Male,White,30-39,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,High Density Urban,Urban,Urban Core,Very upscale,20016.0
4433509.0,District of Columbia,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.38703942298889,Barack Obama,Male,White,50-59,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,High Density Urban,Urban,Urban Core,Very upscale,20016.0
4434178.0,District of Columbia,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.38703942298889,Barack Obama,Male,White,50-59,Democrat,Liberal,"$150,000-$199,999",Postgraduate study,No,Strongly disapprove,No,Energy policy,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,High Density Urban,Urban,Urban Core,Very upscale,20016.0
4433762.0,District of Columbia,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.40821146965027,Barack Obama,Female,White,50-59,Democrat,Liberal,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,The war in Iraq,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,High Density Urban,Urban,Urban Core,Very upscale,20016.0
4434032.0,District of Columbia,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.67222487926483,Barack Obama,Female,White,65-74,Democrat,Liberal,"$15,000-$29,999",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,High Density Urban,Urban,Urban Core,Very upscale,20016.0
