ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNH08,SENNH08,GOVNH08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,ATTEND,BUSHMCCAIN,EXPER08,UNFAIRNH,HILLPSPRT,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND2,ATTREL,UNFAIRSHAH,UNFAIRSUNU,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4439491.0,New Hampshire,46.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.08912980556488,John McCain,John Sununu,Joe Kenney,Female,Asian,30-39,Republican,Moderate,"$75,000-$99,999",College graduate,No,Somewhat disapprove,A few times a year,Take the country in a different direction,Both of them,Both of them,Hillary Clinton,Only Barack Obama,Somewhat disapprove,The economy,Not so good,Somewhat worried,No,Too conservative,Has the right experience,Not a factor at all,Catholic,Before that,Disapprove,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,A few times a month/A few times a year,Catholic/Do not attend weekly,Jeanne Shaheen did,John Sununu did,College graduate,More than High school graduate,Non white college degree,John McCain does,Barack Obama does,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,All others,Asian,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,Rural,Small Cities/Rural,2.0,Concord/CT Valley,East,Low Density Rural,Rural,Rural,Downscale,3452.0
4440401.0,New Hampshire,46.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.864625096321106,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,50-59,Democrat,Liberal,"$100,000-$149,999",College graduate,No,Strongly disapprove,Once a week,Take the country in a different direction,Only Barack Obama,Both of them,Barack Obama,Only Barack Obama,Somewhat disapprove,The economy,Not so good,Somewhat worried,No,About right,Cares about people like me,Not a factor at all,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,More than once a week/Once a week,Catholic/Attend weekly,Jeanne Shaheen did,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Democrats for Obama,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Rural,Small Cities/Rural,2.0,Concord/CT Valley,East,Low Density Rural,Rural,Rural,Downscale,3452.0
4440000.0,New Hampshire,46.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.03327262401581,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,60-64,Democrat,Liberal,"$100,000-$149,999",Some college or associate degree,No,Strongly disapprove,A few times a month,Continue George W. Bush's policies,Only Barack Obama,Neither of them,Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Not so good,Very worried,No,About right,Can bring about needed change,Not a factor at all,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,A few times a month/A few times a year,Protestant/Do not attend weekly,Jeanne Shaheen did not,John Sununu did not,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Democrats for Obama,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,2.0,Concord/CT Valley,East,Low Density Rural,Rural,Rural,Downscale,3452.0
4438290.0,New Hampshire,46.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.03327262401581,Barack Obama,Jeanne Shaheen,John Lynch,Female,White,65-74,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,A few times a month,Continue George W. Bush's policies,Only Barack Obama,Neither of them,Hillary Clinton,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,A few times a month/A few times a year,Protestant/Do not attend weekly,Jeanne Shaheen did not,John Sununu did not,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Democrats for Clinton,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,2.0,Concord/CT Valley,East,Low Density Rural,Rural,Rural,Downscale,3452.0
4439368.0,New Hampshire,46.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.39414417743683,John McCain,John Sununu,Joe Kenney,Male,White,25-29,Republican,Conservative,"Under $15,000",High school graduate,No,Somewhat disapprove,A few times a month,Continue George W. Bush's policies,Both of them,Only John Sununu,Did not care who won,Only John McCain,Somewhat disapprove,The economy,Not so good,Somewhat worried,No,Too liberal,Omit,A minor factor,Protestant,In the last three days,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,A few times a month/A few times a year,Protestant/Do not attend weekly,Jeanne Shaheen did not,John Sununu did,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,Yes,Rural,Small Cities/Rural,2.0,Concord/CT Valley,East,Low Density Rural,Rural,Rural,Downscale,3452.0
4439674.0,New Hampshire,46.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.715452075004578,Barack Obama,Other,Joe Kenney,Female,White,30-39,Independent,,"$15,000-$29,999",Did not complete high school,No,Strongly disapprove,A few times a year,Continue George W. Bush's policies,Only Barack Obama,Both of them,Barack Obama,Only Barack Obama,Strongly disapprove,Terrorism,Poor,Very worried,No,About right,Shares my values,Not a factor at all,Protestant,Earlier in October,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,A few times a month/A few times a year,Protestant/Do not attend weekly,Jeanne Shaheen did,John Sununu did,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,Yes,Rural,Small Cities/Rural,2.0,Concord/CT Valley,East,Low Density Rural,Rural,Rural,Downscale,3452.0
4438433.0,New Hampshire,46.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.17050206661224,Barack Obama,Jeanne Shaheen,John Lynch,Male,White,75 or over,Republican,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,Once a week,Continue George W. Bush's policies,Only Barack Obama,Both of them,Barack Obama,Only Barack Obama,Somewhat disapprove,The economy,Not so good,Somewhat worried,No,About right,Can bring about needed change,One of several important factors,Protestant,Sometime in September,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,More than once a week/Once a week,Protestant/Attend weekly,Jeanne Shaheen did,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,2.0,Concord/CT Valley,East,Low Density Rural,Rural,Rural,Downscale,3452.0
4438713.0,New Hampshire,46.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.979456424713135,Barack Obama,Jeanne Shaheen,John Lynch,Male,Asian,30-39,Democrat,,,Some college or associate degree,,,A few times a year,,,,,,,,,Somewhat worried,,,Can bring about needed change,,,Before that,,Non black male,All other races,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,A few times a month/A few times a year,,,,No college degree,More than High school graduate,Non white no college degree,,,,,,,,,,,,Worried,Democrat,Non black Democrat,All other,All others,Asian,,,,Sometime last week or earlier,Before that,In the last month or before that,,,Rural,Small Cities/Rural,2.0,Concord/CT Valley,East,Low Density Rural,Rural,Rural,Downscale,3452.0
4437430.0,New Hampshire,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.05865919589996,Barack Obama,Jeanne Shaheen,Joe Kenney,Female,,18-24,,Liberal,,High school graduate,No,Omit,More than once a week,Omit,Only Barack Obama,Omit,Omit,Only Barack Obama,Omit,The economy,Omit,Very worried,,Omit,Shares my values,Omit,,Earlier in October,Omit,,,,,18-29,18-29,18-44,18-29,18-24,18-64,,,,More than once a week/Once a week,All others,Omit,Omit,No college degree,High school graduate or less,,John McCain does not,Barack Obama does,Omit,,,,,John McCain is not,Barack Obama is,Omit,Omit,Worried,,,,,,Omit,Omit,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,Suburbs,Suburbs,2.0,Industrial Areas,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3051.0
4438806.0,New Hampshire,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.01159596443176,John McCain,Jeanne Shaheen,John Lynch,Female,White,45-49,Democrat,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,More than once a week,Take the country in a different direction,Both of them,Only John Sununu,Another candidate,Only John McCain,Strongly disapprove,Health care,Poor,Very worried,No,Too liberal,Shares my values,Not a factor at all,Other Christian,Just today,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,More than once a week/Once a week,All others,Jeanne Shaheen did not,John Sununu did,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,Democrats for another candidate,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,Yes,Suburbs,Suburbs,2.0,Industrial Areas,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3051.0
4438270.0,New Hampshire,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.46827805042267,John McCain,Jeanne Shaheen,Joe Kenney,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,Once a week,Take the country in a different direction,Only John McCain,Both of them,Did not care who won,Neither of them,Somewhat approve,Terrorism,Poor,Very worried,No,Too liberal,Shares my values,A minor factor,Other Christian,Earlier in October,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,More than once a week/Once a week,All others,Jeanne Shaheen did,John Sununu did,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,Yes,Suburbs,Suburbs,2.0,Industrial Areas,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3051.0
4437802.0,New Hampshire,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.81712746620178,John McCain,John Sununu,Joe Kenney,Male,White,40-44,Republican,Conservative,,High school graduate,No,Strongly approve,A few times a month,Omit,Only John McCain,Both of them,Did not care who won,Neither of them,Strongly approve,The economy,Poor,Very worried,No,Omit,Has the right experience,One of several important factors,None,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,A few times a month/A few times a year,All others,Jeanne Shaheen did,John Sununu did,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,Non Democrats,,,,,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Important,Factor,None,Sometime last week or earlier,Before that,In the last month or before that,None,,Suburbs,Suburbs,2.0,Industrial Areas,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3051.0
4438145.0,New Hampshire,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.924832761287689,Barack Obama,,,Female,White,30-39,Independent,Liberal,"$15,000-$29,999",Postgraduate study,No,Strongly disapprove,Never,Continue George W. Bush's policies,Only Barack Obama,Both of them,Hillary Clinton,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Too conservative,Can bring about needed change,Not a factor at all,Jewish,Sometime in September,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Never,All others,Jeanne Shaheen did,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Jewish,Sometime last week or earlier,Sometime in September,In the last month or before that,Jewish,No,Suburbs,Suburbs,2.0,Industrial Areas,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3051.0
4438938.0,New Hampshire,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.51277160644531,Barack Obama,John Sununu,John Lynch,Female,White,45-49,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,Never,Continue George W. Bush's policies,Only Barack Obama,Both of them,Hillary Clinton,Only Barack Obama,Strongly disapprove,The economy,Not so good,Somewhat worried,Yes,About right,Cares about people like me,One of several important factors,None,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Never,All others,Jeanne Shaheen did,John Sununu did,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Important,Factor,None,Sometime last week or earlier,Before that,In the last month or before that,None,Yes,Suburbs,Suburbs,2.0,Industrial Areas,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3051.0
4438410.0,New Hampshire,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.38469314575195,Barack Obama,Jeanne Shaheen,John Lynch,Female,Hispanic/Latino,30-39,Independent,Moderate,"$15,000-$29,999",Some college or associate degree,Yes,Strongly disapprove,Once a week,Continue George W. Bush's policies,Only Barack Obama,Both of them,Did not care who won,Only Barack Obama,Strongly disapprove,Health care,Poor,Very worried,No,About right,Shares my values,Not a factor at all,Catholic,Earlier in October,Disapprove,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,More than once a week/Once a week,Catholic/Attend weekly,Jeanne Shaheen did,John Sununu did,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,Not important,Not a factor,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,Non-white,No,Suburbs,Suburbs,2.0,Industrial Areas,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3051.0
4438584.0,New Hampshire,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.17156314849854,John McCain,John Sununu,Joe Kenney,Male,White,75 or over,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,A few times a month,Take the country in a different direction,Only John McCain,Both of them,Another candidate,Only John McCain,Strongly approve,Terrorism,Not so good,Very worried,No,Too liberal,Cares about people like me,Not a factor at all,Protestant,Before that,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,A few times a month/A few times a year,Protestant/Do not attend weekly,Jeanne Shaheen did,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,2.0,Industrial Areas,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3051.0
4437958.0,New Hampshire,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.81712746620178,John McCain,John Sununu,Joe Kenney,Male,White,40-44,Republican,Moderate,"$50,000-$74,999",College graduate,No,Somewhat approve,A few times a year,Take the country in a different direction,Neither of them,Both of them,Did not care who won,Neither of them,Somewhat disapprove,Health care,Poor,Very worried,,Too liberal,Has the right experience,Not a factor at all,Protestant,Sometime in September,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,A few times a month/A few times a year,Protestant/Do not attend weekly,Jeanne Shaheen did,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does not,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,2.0,Industrial Areas,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3051.0
4437592.0,New Hampshire,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.81258726119995,John McCain,John Sununu,Joe Kenney,Female,White,25-29,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,Once a week,Take the country in a different direction,Only John McCain,Both of them,Did not care who won,Only John McCain,Strongly approve,Energy policy,Not so good,Somewhat worried,No,Too liberal,Has the right experience,One of several important factors,Protestant,Sometime in September,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,More than once a week/Once a week,Protestant/Attend weekly,Jeanne Shaheen did,John Sununu did,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,Yes,Suburbs,Suburbs,2.0,Industrial Areas,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3051.0
4438008.0,New Hampshire,45.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.924832761287689,Barack Obama,,,Female,Asian,,,,,,,,,,,,,,,,,Omit,,,Can bring about needed change,,,Earlier in October,,Non black female,All other races,Non white female,Non white,,,,,,,,,,,,,,,,,,,,,,,,,,,,Omit,,,,,Asian,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,Suburbs,Suburbs,2.0,Industrial Areas,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3051.0
4438669.0,New Hampshire,45.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.46924138069153,John McCain,,,Female,White,60-64,Something else,,,Some college or associate degree,,,Once a week,,,,,,,,,Very worried,,,Shares my values,,,Earlier in October,,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,More than once a week/Once a week,,,,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,Suburbs,Suburbs,2.0,Industrial Areas,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3051.0
4437682.0,New Hampshire,45.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.39271855354309,John McCain,,,Male,White,40-44,Something else,,,Postgraduate study,No,,A few times a month,,,,,,,,,Very worried,,,Shares my values,,,Before that,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,A few times a month/A few times a year,,,,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,Sometime last week or earlier,Before that,In the last month or before that,,,Suburbs,Suburbs,2.0,Industrial Areas,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3051.0
4437337.0,New Hampshire,45.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.6291960477829,,Jeanne Shaheen,John Lynch,Female,White,50-59,Democrat,,,Postgraduate study,No,,A few times a month,,,,,,,,,Somewhat worried,,,Can bring about needed change,,,Just today,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,A few times a month/A few times a year,,,,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,Suburbs,Suburbs,2.0,Industrial Areas,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3051.0
4437261.0,New Hampshire,45.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.77248108386993,Barack Obama,Jeanne Shaheen,John Lynch,Male,White,18-24,Democrat,,,Some college or associate degree,No,,Never,,,,,,,,,Very worried,,,Can bring about needed change,,,Sometime in September,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Never,,,,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,Sometime last week or earlier,Sometime in September,In the last month or before that,,,Suburbs,Suburbs,2.0,Industrial Areas,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3051.0
4437752.0,New Hampshire,44.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.787474095821381,Barack Obama,Did not vote,John Lynch,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,Once a week,Omit,Only Barack Obama,Both of them,Barack Obama,Only Barack Obama,Somewhat disapprove,Energy policy,Not so good,Somewhat worried,No,Too conservative,Can bring about needed change,One of several important factors,Something else,Sometime in September,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,More than once a week/Once a week,All others,Jeanne Shaheen did,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Important,Factor,Something else,Sometime last week or earlier,Sometime in September,In the last month or before that,Something else,No,Rural,Small Cities/Rural,2.0,Concord/CT Valley,East,Low Density Rural,Rural,Rural,Very upscale,3229.0
4438790.0,New Hampshire,44.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.16690599918365,John McCain,Did not vote,John Lynch,Female,White,25-29,Independent,,"$50,000-$74,999",Did not complete high school,No,Somewhat disapprove,A few times a year,Continue George W. Bush's policies,Both of them,Omit,Did not care who won,Both of them,Somewhat disapprove,The war in Iraq,Not so good,Somewhat worried,Yes,Omit,Has the right experience,Not a factor at all,None,Just today,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,A few times a month/A few times a year,All others,Omit,Omit,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,None,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,None,No,Rural,Small Cities/Rural,2.0,Concord/CT Valley,East,Low Density Rural,Rural,Rural,Very upscale,3229.0
4438050.0,New Hampshire,44.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.01265835762024,Barack Obama,Jeanne Shaheen,John Lynch,Male,White,40-44,Democrat,Moderate,"$200,000 or more",Postgraduate study,No,Strongly disapprove,A few times a year,Continue George W. Bush's policies,Both of them,Both of them,Barack Obama,Only Barack Obama,Strongly disapprove,Energy policy,Not so good,Somewhat worried,No,About right,Shares my values,Not a factor at all,Jewish,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,A few times a month/A few times a year,All others,Jeanne Shaheen did,John Sununu did,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Democrats for Obama,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Jewish,Sometime last week or earlier,Before that,In the last month or before that,Jewish,No,Rural,Small Cities/Rural,2.0,Concord/CT Valley,East,Low Density Rural,Rural,Rural,Very upscale,3229.0
