ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSVT08,GOVVT08,HSEVT08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,ISSUE08,NECWORRY,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4434624.0, Vermont,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.848356783390045,Barack Obama,Anthony Pollina,Peter Welch,Female,White,25-29,Independent,Moderate,"$15,000-$29,999",High school graduate,No,Somewhat approve,The economy,Somewhat worried,Catholic,Earlier in October,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,Catholic,Yes,Suburbs,Suburbs,1.0,Burlington/Winooski River Valley,East,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0
4432225.0, Vermont,68.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.818470597267151,Barack Obama,Anthony Pollina,Peter Welch,Female,White,50-59,Democrat,Liberal,"$75,000-$99,999",College graduate,No,Strongly disapprove,The war in Iraq,Very worried,Other Christian,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Downscale,5487.0
4434542.0, Vermont,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.752215087413788,Barack Obama,Anthony Pollina,Peter Welch,Male,White,30-39,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,The economy,Very worried,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,Yes,Suburbs,Suburbs,1.0,Burlington/Winooski River Valley,East,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0
4434440.0, Vermont,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.705375075340271,Barack Obama,Anthony Pollina,Peter Welch,Female,White,50-59,Democrat,Liberal,"$75,000-$99,999",High school graduate,No,Strongly disapprove,Terrorism,Very worried,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,Burlington/Winooski River Valley,East,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0
4435691.0, Vermont,40.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.05927455425262,Barack Obama,Anthony Pollina,Peter Welch,Male,White,60-64,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,The war in Iraq,Very worried,None,Before that,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Downscale,5733.0
4436684.0, Vermont,19.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.663307845592499,Barack Obama,Anthony Pollina,Peter Welch,Male,White,50-59,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,Strongly disapprove,Health care,Very worried,Jewish,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Jewish,Sometime last week or earlier,Before that,In the last month or before that,Jewish,No,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Very downscale,5647.0
4431988.0, Vermont,22.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.0115715265274,Barack Obama,Anthony Pollina,Peter Welch,Male,White,18-24,Democrat,Liberal,"$150,000-$199,999",College graduate,No,Strongly disapprove,The economy,Very worried,,Sometime in September,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Sometime last week or earlier,Sometime in September,In the last month or before that,,No,Suburbs,Suburbs,1.0,Green Mountains,East,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,5445.0
4436625.0, Vermont,19.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.663307845592499,Barack Obama,Anthony Pollina,Peter Welch,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,The economy,Very worried,Other Christian,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Very downscale,5647.0
4431907.0, Vermont,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.729698359966278,Barack Obama,Anthony Pollina,Peter Welch,Female,White,50-59,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,The economy,Very worried,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,Burlington/Winooski River Valley,East,Town,80s Suburbs,Urban Perimeter,Very upscale,5495.0
4431890.0, Vermont,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.49187496304512,Barack Obama,Anthony Pollina,Peter Welch,Female,White,50-59,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,The war in Iraq,Very worried,Something else,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,No,Rural,Small Cities/Rural,1.0,Rutland/CT River Valley,East,Low Density Rural,Rural,Rural,Upscale,5301.0
4431828.0, Vermont,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.574423968791962,Barack Obama,Anthony Pollina,Peter Welch,Female,White,60-64,Independent,Liberal,"$15,000-$29,999",College graduate,No,Strongly disapprove,The war in Iraq,Somewhat worried,Jewish,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Jewish,Sometime last week or earlier,Before that,In the last month or before that,Jewish,No,Rural,Small Cities/Rural,1.0,Rutland/CT River Valley,East,Low Density Rural,Rural,Rural,Upscale,5301.0
4431740.0, Vermont,22.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.841081738471985,Barack Obama,Anthony Pollina,Peter Welch,Male,White,50-59,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,The economy,Very worried,None,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,Yes,Suburbs,Suburbs,1.0,Green Mountains,East,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,5445.0
4434033.0, Vermont,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.612568259239197,Barack Obama,Anthony Pollina,Peter Welch,Male,White,65-74,Democrat,Liberal,"$30,000-$49,999",High school graduate,No,Strongly disapprove,The economy,Very worried,None,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,Yes,Rural,Small Cities/Rural,1.0,Rutland/CT River Valley,East,Low Density Rural,Rural,Rural,Upscale,5763.0
4433967.0, Vermont,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.591579496860504,Barack Obama,Anthony Pollina,Peter Welch,Female,White,25-29,Democrat,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,The war in Iraq,Very worried,None,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,Yes,Rural,Small Cities/Rural,1.0,Rutland/CT River Valley,East,Low Density Rural,Rural,Rural,Upscale,5763.0
4436264.0, Vermont,40.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.907048940658569,Barack Obama,Anthony Pollina,Peter Welch,Male,White,50-59,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,The war in Iraq,Very worried,None,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,Yes,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Downscale,5733.0
4433886.0, Vermont,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.49187496304512,Barack Obama,Anthony Pollina,Peter Welch,Female,White,30-39,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,,Strongly disapprove,The economy,Very worried,None,Sometime in September,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,None,Sometime last week or earlier,Sometime in September,In the last month or before that,None,No,Rural,Small Cities/Rural,1.0,Rutland/CT River Valley,East,Low Density Rural,Rural,Rural,Upscale,5763.0
4436188.0, Vermont,67.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.612568259239197,Barack Obama,Anthony Pollina,Peter Welch,Male,White,65-74,Independent,Conservative,"Under $15,000",High school graduate,No,Strongly disapprove,The economy,Very worried,Other Christian,Earlier in October,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,Yes,Rural,Small Cities/Rural,1.0,Rutland/CT River Valley,East,Low Density Rural,Rural,Rural,Very downscale,5156.0
4431514.0, Vermont,1.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.525107562541962,Barack Obama,Anthony Pollina,Peter Welch,Male,White,60-64,Democrat,Liberal,"Under $15,000",Postgraduate study,No,Strongly disapprove,The economy,Very worried,Protestant,Before that,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,1.0,Green Mountains,East,Low Density Rural,Rural,Rural,Upscale,5491.0
4431506.0, Vermont,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.49187496304512,Barack Obama,Anthony Pollina,Peter Welch,Female,White,50-59,Democrat,Liberal,,College graduate,No,Strongly disapprove,Energy policy,Very worried,None,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,,Rural,Small Cities/Rural,1.0,Rutland/CT River Valley,East,Low Density Rural,Rural,Rural,Upscale,5301.0
4436151.0, Vermont,40.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.993314146995544,Barack Obama,Anthony Pollina,Peter Welch,Female,White,60-64,Democrat,Liberal,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Energy policy,Very worried,Other Christian,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Downscale,5733.0
4433809.0, Vermont,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.574423968791962,Barack Obama,Anthony Pollina,Peter Welch,Female,White,65-74,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,The economy,Very worried,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Rural,Small Cities/Rural,1.0,Rutland/CT River Valley,East,Low Density Rural,Rural,Rural,Upscale,5763.0
4436116.0, Vermont,47.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.889860391616821,Barack Obama,Anthony Pollina,Peter Welch,Male,Other,25-29,Something else,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,Energy policy,Very worried,None,Before that,Disapprove,Non black male,All other races,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,All other,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,All other,All others,American Indian,None,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,Rural,Small Cities/Rural,1.0,Burlington/Winooski River Valley,East,Low Density Rural,Rural,Rural,Very upscale,5602.0
4431442.0, Vermont,1.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.449645668268204,Barack Obama,Anthony Pollina,Peter Welch,Male,White,50-59,Independent,Moderate,"$150,000-$199,999",College graduate,No,Strongly disapprove,The economy,Very worried,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Rural,Small Cities/Rural,1.0,Green Mountains,East,Low Density Rural,Rural,Rural,Upscale,5491.0
4433734.0, Vermont,47.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.693811535835266,Barack Obama,Anthony Pollina,Peter Welch,Female,White,45-49,Independent,Liberal,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,The war in Iraq,Very worried,Something else,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,No,Rural,Small Cities/Rural,1.0,Burlington/Winooski River Valley,East,Low Density Rural,Rural,Rural,Very upscale,5602.0
4433671.0, Vermont,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.524537622928619,Barack Obama,Anthony Pollina,Peter Welch,Male,White,30-39,Independent,Moderate,"$30,000-$49,999",College graduate,No,Strongly disapprove,The war in Iraq,Very worried,None,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Rural,Small Cities/Rural,1.0,Rutland/CT River Valley,East,Low Density Rural,Rural,Rural,Upscale,5763.0
4435958.0, Vermont,19.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.663307845592499,Barack Obama,Anthony Pollina,Peter Welch,Male,White,50-59,Independent,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Energy policy,Very worried,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,Yes,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Very downscale,5647.0
4435949.0, Vermont,47.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.693811535835266,Barack Obama,Anthony Pollina,Peter Welch,Female,White,50-59,Democrat,Liberal,"$100,000-$149,999",College graduate,No,Strongly disapprove,The war in Iraq,Very worried,None,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Rural,Small Cities/Rural,1.0,Burlington/Winooski River Valley,East,Low Density Rural,Rural,Rural,Very upscale,5602.0
4433575.0, Vermont,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.49187496304512,Barack Obama,Anthony Pollina,Peter Welch,Female,White,45-49,Democrat,Moderate,"$30,000-$49,999",College graduate,No,Strongly disapprove,Energy policy,Somewhat worried,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,1.0,Rutland/CT River Valley,East,Low Density Rural,Rural,Rural,Upscale,5763.0
4431183.0, Vermont,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.524537622928619,Barack Obama,Anthony Pollina,Peter Welch,Male,White,30-39,Democrat,Moderate,"$30,000-$49,999",College graduate,No,Strongly disapprove,The economy,Very worried,Protestant,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,1.0,Rutland/CT River Valley,East,Low Density Rural,Rural,Rural,Upscale,5301.0
4434622.0, Vermont,47.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.739883720874786,Barack Obama,Anthony Pollina,Peter Welch,Male,White,45-49,Democrat,Moderate,"$150,000-$199,999",Postgraduate study,No,Strongly disapprove,Terrorism,Very worried,,Just today,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,No,Rural,Small Cities/Rural,1.0,Burlington/Winooski River Valley,East,Low Density Rural,Rural,Rural,Very upscale,5602.0
4435570.0, Vermont,67.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.524537622928619,Barack Obama,Anthony Pollina,Peter Welch,Male,White,30-39,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,The economy,Very worried,None,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Rural,Small Cities/Rural,1.0,Rutland/CT River Valley,East,Low Density Rural,Rural,Rural,Very downscale,5156.0
4430864.0, Vermont,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.752215087413788,Barack Obama,Anthony Pollina,Peter Welch,Male,White,30-39,Independent,Liberal,"$100,000-$149,999",College graduate,No,Strongly disapprove,The economy,Very worried,Protestant,Earlier in October,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,Burlington/Winooski River Valley,East,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0
4433187.0, Vermont,68.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.872820675373077,Barack Obama,Anthony Pollina,Peter Welch,Male,White,30-39,Independent,,,High school graduate,No,,,Somewhat worried,,Earlier in October,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Downscale,5487.0
4433184.0, Vermont,68.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.872820675373077,Barack Obama,Anthony Pollina,Peter Welch,Male,White,30-39,Independent,,,High school graduate,No,,,Somewhat worried,,Earlier in October,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Downscale,5487.0
4435495.0, Vermont,47.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.693811535835266,Barack Obama,Anthony Pollina,Peter Welch,Female,White,50-59,Democrat,Liberal,"Under $15,000",Some college or associate degree,No,Strongly disapprove,The war in Iraq,Very worried,Something else,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,Yes,Rural,Small Cities/Rural,1.0,Burlington/Winooski River Valley,East,Low Density Rural,Rural,Rural,Very upscale,5602.0
