ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESWY04,HOUWY04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,FAVCHEN,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,QRACEAI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1540404.0,Wyoming,37.0,State,1.0,Call 3,0.848268151283264,Bush,Ladd,Male,White,30-39,Republican,Moderate,"$30,000-$49,999",About the same,Mormon/LDS,No,During the last month,For your candidate,Strongly approve,Strongly approve,Favorable,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82440.0
1495180.0,Wyoming,42.0,State,1.0,Call 1,0.890141725540161,Kerry,Ladd,Male,White,50-59,Democrat,Liberal,"$30,000-$49,999",Worse today,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,82801.0
1487458.0,Wyoming,29.0,State,1.0,Call 1,1.39886581897736,Kerry,Ladd,Female,White,60-64,Democrat,Moderate,"$15,000-$29,999",About the same,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,White female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82609.0
1488558.0,Wyoming,46.0,State,1.0,Call 1,1.29124450683594,Kerry,Ladd,Male,White,30-39,Independent,Moderate,"$75,000-$99,999",About the same,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Unfavorable,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
1540398.0,Wyoming,14.0,State,1.0,Call 3,0.353712499141693,Bush,Cubin,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",About the same,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82240.0
1490762.0,Wyoming,7.0,State,1.0,Call 1,0.858350992202759,Kerry,Ladd,Male,White,45-49,Independent,Moderate,"$50,000-$74,999",About the same,Protestant,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Unfavorable,White male,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,82732.0
1515027.0,Wyoming,25.0,State,1.0,Call 2,1.37194836139679,Bush,Cubin,Female,White,65-74,Republican,Moderate,"$30,000-$49,999",About the same,Mormon/LDS,No,Just today,For your candidate,Somewhat approve,Somewhat approve,Favorable,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83118.0
1488554.0,Wyoming,29.0,State,1.0,Call 1,1.13807797431946,Bush,Cubin,Female,White,40-44,,Liberal,"$50,000-$74,999",Better today,Other Christian,No,In the last three days,Against his opponent,Somewhat approve,Somewhat approve,Favorable,White female,30-44,40-49,18-64,,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82609.0
1516127.0,Wyoming,14.0,State,1.0,Call 2,0.4138063788414,Bush,Ladd,Female,White,65-74,Democrat,Moderate,,Worse today,Protestant,No,Before that,Against his opponent,Somewhat disapprove,Strongly disapprove,Unfavorable,White female,60 or over,65 or over,65 or over,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,82240.0
1538185.0,Wyoming,14.0,State,1.0,Call 3,0.393577486276627,Bush,Did not vote,Male,White,40-44,Something Else,,"$50,000-$74,999",Worse today,None,No,Before that,Against his opponent,Somewhat approve,Strongly approve,Unfavorable,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82240.0
1488549.0,Wyoming,26.0,State,1.0,Call 1,0.938998401165009,Bush,Cubin,Female,White,50-59,Republican,Conservative,,Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,45-59,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83110.0
1516123.0,Wyoming,2.0,State,1.0,Call 2,1.11946785449982,Bush,Cubin,Male,White,25-29,Republican,Conservative,"Under $15,000",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82072.0
1537079.0,Wyoming,7.0,State,1.0,Call 3,0.796725511550903,Bush,Ladd,Female,White,30-39,Democrat,Moderate,"$30,000-$49,999",Better today,Mormon/LDS,No,During the last month,Against his opponent,Somewhat approve,Somewhat approve,Unfavorable,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82732.0
1490179.0,Wyoming,25.0,State,1.0,Call 1,1.06419825553894,Bush,Cubin,Female,White,40-44,Republican,Moderate,"$50,000-$74,999",Better today,Mormon/LDS,,Before that,For your candidate,Strongly approve,Somewhat approve,Favorable,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83118.0
1519427.0,Wyoming,42.0,State,1.0,Call 2,0.848268151283264,Bush,Ladd,Male,White,45-49,Republican,Conservative,"$50,000-$74,999",Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,82801.0
1540001.0,Wyoming,14.0,State,1.0,Call 3,0.34581047296524,Kerry,Ladd,Male,White,50-59,Democrat,Conservative,"$100,000-$149,999",Worse today,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,82240.0
1487896.0,Wyoming,37.0,State,1.0,Call 1,0.886831820011139,Bush,Cubin,Female,White,45-49,Republican,Conservative,,Worse today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,45-59,40-49,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82440.0
1540378.0,Wyoming,37.0,State,1.0,Call 3,0.886831820011139,Bush,Cubin,Female,White,30-39,Republican,Moderate,"$50,000-$74,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82440.0
1489639.0,Wyoming,46.0,State,1.0,Call 1,1.35431504249573,Bush,Cubin,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",About the same,Mormon/LDS,No,During the last month,Against his opponent,Somewhat approve,Somewhat approve,Favorable,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
1494050.0,Wyoming,42.0,State,1.0,Call 1,0.869564354419708,Kerry,Ladd,Male,White,18-24,Independent,Liberal,"$30,000-$49,999",About the same,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Unfavorable,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,82801.0
1487431.0,Wyoming,37.0,State,1.0,Call 1,0.848268151283264,Bush,Ladd,Male,White,45-49,Independent,Moderate,"$75,000-$99,999",Better today,Catholic,No,During the last month,For your candidate,Somewhat approve,Somewhat approve,Favorable,White male,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82440.0
1539271.0,Wyoming,14.0,State,1.0,Call 3,0.345535755157471,Bush,Cubin,Male,White,18-24,Republican,Conservative,"$15,000-$29,999",Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82240.0
1488531.0,Wyoming,47.0,State,1.0,Call 1,1.07485151290894,Bush,Cubin,Female,White,30-39,Something Else,Liberal,"$50,000-$74,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
1538165.0,Wyoming,14.0,State,1.0,Call 3,0.371173053979874,Kerry,Cubin,Male,Hispanic/Latino,50-59,Democrat,Moderate,"$15,000-$29,999",About the same,Catholic,No,In the last three days,For your candidate,Somewhat disapprove,Somewhat disapprove,Favorable,Non-white male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Hispanic/Latino,North,Rural,Small cities and Rural,1.0,82240.0
1489631.0,Wyoming,41.0,State,1.0,Call 1,1.02190363407135,Bush,Cubin,Male,White,18-24,Republican,Liberal,"$50,000-$74,999",Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82842.0
1486319.0,Wyoming,29.0,State,1.0,Call 1,2.4591977596283,Bush,Other,Male,White,18-24,Republican,Moderate,"Under $15,000",About the same,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82609.0
1517199.0,Wyoming,2.0,State,1.0,Call 2,1.06733417510986,Kerry,Ladd,Male,White,25-29,Independent,Moderate,"$15,000-$29,999",About the same,Catholic,No,During the last month,Against his opponent,Strongly disapprove,Strongly disapprove,Unfavorable,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82072.0
1537052.0,Wyoming,47.0,State,1.0,Call 3,0.624290108680725,Kerry,Ladd,Male,Black,30-39,Democrat,Liberal,"$50,000-$74,999",Better today,None,No,Just today,For your candidate,Somewhat approve,Somewhat approve,Unfavorable,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",None,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Black,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
1495778.0,Wyoming,42.0,State,1.0,Call 1,0.867019772529602,Kerry,Ladd,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",Worse today,Other Christian,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,82801.0
1534843.0,Wyoming,31.0,State,1.0,Call 3,1.81407380104065,Nader,Ladd,Male,White,18-24,Republican,Moderate,"$150,000-$199,999",About the same,None,No,Just today,Against his opponent,Somewhat approve,Somewhat approve,Favorable,White male,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",None,White None,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82609.0
1512782.0,Wyoming,49.0,State,1.0,Call 1,2.60105919837952,Kerry,Ladd,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",About the same,Something else,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,83001.0
1514025.0,Wyoming,37.0,State,1.0,Call 2,0.84697687625885,Kerry,Ladd,Female,White,18-24,Democrat,Moderate,"$30,000-$49,999",Better today,Other Christian,No,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,Favorable,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,82440.0
1540352.0,Wyoming,14.0,State,1.0,Call 3,0.329543024301529,Bush,Ladd,Male,White,45-49,Democrat,Moderate,"$15,000-$29,999",About the same,Protestant,No,During the last month,For your candidate,Somewhat approve,Somewhat disapprove,Favorable,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,82240.0
1490716.0,Wyoming,7.0,State,1.0,Call 1,0.836054742336273,Kerry,Ladd,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",About the same,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Unfavorable,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,82732.0
1540349.0,Wyoming,37.0,State,1.0,Call 3,0.867019772529602,Kerry,Ladd,Female,White,50-59,Democrat,Liberal,"$75,000-$99,999",About the same,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Unfavorable,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,82440.0
1514979.0,Wyoming,26.0,State,1.0,Call 2,0.917291641235352,Bush,Cubin,Female,White,25-29,Republican,Moderate,"$30,000-$49,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83110.0
1537038.0,Wyoming,20.0,State,1.0,Call 3,1.43617129325867,Kerry,Ladd,Male,Asian,65-74,Democrat,,"Under $15,000",Omit,None,,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,Non-white male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,South,"City: 50,000 to 500,000","City over 50,000",1.0,82001.0
1519388.0,Wyoming,42.0,State,1.0,Call 2,0.886831820011139,Bush,Cubin,Female,White,50-59,Republican,Conservative,"$200,000 or more",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,82801.0
1538138.0,Wyoming,14.0,State,1.0,Call 3,0.336560219526291,Bush,Cubin,Female,White,18-24,Republican,Moderate,"$30,000-$49,999",Better today,Other Christian,No,During the last month,For your candidate,Strongly approve,Somewhat approve,Favorable,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82240.0
1494017.0,Wyoming,14.0,State,1.0,Call 1,0.444155961275101,Bush,Cubin,Female,White,65-74,Republican,Conservative,,About the same,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82240.0
1516076.0,Wyoming,14.0,State,1.0,Call 2,0.434233367443085,Kerry,Ladd,Female,White,60-64,Democrat,Moderate,"$100,000-$149,999",About the same,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,82240.0
1532620.0,Wyoming,9.0,State,1.0,Call 3,1.23856008052826,Bush,Cubin,Male,White,25-29,Republican,Moderate,"$30,000-$49,999",Better today,Other Christian,No,During the last month,For your candidate,Somewhat approve,Somewhat approve,Omit,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Rural,Small cities and Rural,1.0,82301.0
1488499.0,Wyoming,29.0,State,1.0,Call 1,1.27375721931458,Other,Ladd,Male,White,25-29,Independent,Moderate,"$15,000-$29,999",About the same,Protestant,No,In the last three days,Against his opponent,Strongly disapprove,Strongly disapprove,Unfavorable,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82609.0
1536401.0,Wyoming,7.0,State,1.0,Call 3,0.877964973449707,Bush,Cubin,Male,White,40-44,Republican,Conservative,"$50,000-$74,999",Better today,,No,Before that,Omit,Strongly approve,Strongly approve,Favorable,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82732.0
1515048.0,Wyoming,47.0,State,1.0,Call 2,1.07800602912903,Bush,Cubin,Male,White,25-29,Republican,Conservative,"$15,000-$29,999",Better today,Other Christian,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Favorable,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
1535329.0,Wyoming,46.0,State,1.0,Call 3,1.51133799552917,Other,Ladd,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",About the same,Protestant,No,Before that,Against his opponent,Somewhat disapprove,Somewhat disapprove,Favorable,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
1515083.0,Wyoming,46.0,State,1.0,Call 2,1.70061028003693,Bush,Cubin,Female,White,65-74,Democrat,Conservative,"$30,000-$49,999",Better today,Something else,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
1540334.0,Wyoming,37.0,State,1.0,Call 3,0.986781775951386,Bush,,Female,White,50-59,Democrat,Moderate,,Worse today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,45-59,50-64,18-64,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,82440.0
1540333.0,Wyoming,14.0,State,1.0,Call 3,0.34581047296524,Kerry,Ladd,Male,White,50-59,Independent,Moderate,"$30,000-$49,999",Worse today,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,White male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,82240.0
1489593.0,Wyoming,26.0,State,1.0,Call 1,0.964039981365204,Bush,Cubin,Male,White,50-59,Republican,Moderate,"$75,000-$99,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83110.0
1538123.0,Wyoming,2.0,State,1.0,Call 3,1.09259152412415,Kerry,Ladd,Male,White,40-44,Democrat,Liberal,"Under $15,000",Better today,Protestant,No,Just today,For your candidate,Somewhat disapprove,Somewhat approve,Unfavorable,White male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82072.0
1514958.0,Wyoming,46.0,State,1.0,Call 2,1.70061028003693,Bush,Cubin,Female,White,65-74,Republican,Moderate,"$100,000-$149,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,82901.0
1488259.0,Wyoming,26.0,State,1.0,Call 1,0.898166239261627,Bush,Ladd,Male,White,50-59,,Conservative,"$50,000-$74,999",Better today,,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,45-59,50-64,18-64,,"$50,000 or more","Under $100,000",,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,83110.0
