ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESNE04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1536280.0,Nebraska,24.0,State,1.0,Call 3,0.653998136520386,Kerry,Male,White,45-49,Democrat,Moderate,"$50,000-$74,999",About the same,Other Christian,No,,During the last month,For your candidate,Somewhat disapprove,Somewhat disapprove,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68114.0
1487280.0,Nebraska,60.0,National,3.0,Call 1,1.0506728887558,Bush,Female,White,50-59,Republican,Moderate,,,Protestant,No,No,,For your candidate,,,White female,45-59,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,,,,,White,CD 3,Rural,Small cities and Rural,3.0,68316.0
1487275.0,Nebraska,1.0,State,1.0,Call 1,1.16961693763733,Bush,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",About the same,Protestant,Yes,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,"City: 10,000 to 49,999",Small cities and Rural,3.0,68901.0
1536267.0,Nebraska,30.0,State,1.0,Call 3,1.0397287607193,Bush,Male,White,50-59,Republican,Conservative,"$15,000-$29,999",About the same,Protestant,No,No,Before that,Against his opponent,Somewhat approve,Strongly approve,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,Rural,Small cities and Rural,3.0,68922.0
1487272.0,Nebraska,41.0,State,1.0,Call 1,1.58736264705658,Kerry,Male,White,65-74,Independent,Moderate,"$75,000-$99,999",Better today,Protestant,No,No,Just today,For your candidate,Somewhat disapprove,Somewhat disapprove,White male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,68507.0
1487269.0,Nebraska,25.0,State,1.0,Call 1,0.868123829364777,Bush,Female,White,40-44,Republican,Moderate,"$150,000-$199,999",About the same,Catholic,No,No,Before that,Against his opponent,Somewhat approve,Strongly disapprove,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68106.0
1536259.0,Nebraska,25.0,State,1.0,Call 3,0.651378333568573,Kerry,Male,White,25-29,Democrat,Moderate,"$75,000-$99,999",Worse today,Catholic,No,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68106.0
1487262.0,Nebraska,48.0,State,1.0,Call 1,0.979683756828308,Bush,Female,White,65-74,Independent,Moderate,"Under $15,000",About the same,Protestant,No,No,In the last three days,For your candidate,Somewhat approve,Somewhat approve,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,CD 1,Rural,Small cities and Rural,1.0,68410.0
1538066.0,Nebraska,41.0,State,1.0,Call 3,0.988603234291077,Bush,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",Worse today,Protestant,Yes,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,68507.0
1515254.0,Nebraska,28.0,State,1.0,Call 2,0.881939232349396,Bush,Female,White,25-29,Republican,Conservative,"$50,000-$74,999",Better today,Other Christian,Yes,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68116.0
1536247.0,Nebraska,39.0,State,1.0,Call 3,0.816276609897614,Bush,Male,White,25-29,Republican,Conservative,"$75,000-$99,999",Better today,Other Christian,Yes,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,68516.0
1487251.0,Nebraska,28.0,State,1.0,Call 1,0.60681015253067,Kerry,Female,White,25-29,Democrat,Liberal,"$30,000-$49,999",Worse today,Catholic,No,No,Before that,Against his opponent,Somewhat disapprove,Somewhat disapprove,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68116.0
1515241.0,Nebraska,1.0,State,1.0,Call 2,1.38082790374756,Kerry,Male,White,45-49,Democrat,Conservative,"$100,000-$149,999",Better today,Protestant,Yes,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 3,"City: 10,000 to 49,999",Small cities and Rural,3.0,68901.0
1515238.0,Nebraska,16.0,State,1.0,Call 2,0.819894731044769,Bush,Female,White,40-44,Independent,Moderate,"$30,000-$49,999",Better today,Catholic,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68105.0
1515232.0,Nebraska,25.0,State,1.0,Call 2,0.647756636142731,Kerry,Female,White,60-64,Independent,Moderate,"$150,000-$199,999",About the same,,No,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,60 or over,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",,,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68106.0
1513271.0,Nebraska,39.0,State,1.0,Call 2,0.811738014221191,Bush,Female,White,60-64,Republican,Conservative,"$75,000-$99,999",Better today,Other Christian,Yes,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,68516.0
1536219.0,Nebraska,56.0,State,1.0,Call 3,1.95936751365662,Bush,Female,White,60-64,Republican,Conservative,,About the same,Protestant,,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,60 or over,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,Rural,Small cities and Rural,1.0,68779.0
1487224.0,Nebraska,16.0,State,1.0,Call 1,0.605553865432739,Kerry,Male,White,30-39,Republican,Moderate,"$30,000-$49,999",Worse today,Something else,No,No,Just today,Against his opponent,Somewhat disapprove,Strongly disapprove,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68105.0
1536216.0,Nebraska,24.0,State,1.0,Call 3,0.664405941963196,Kerry,Male,White,18-24,Democrat,Liberal,"$30,000-$49,999",About the same,Catholic,No,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68114.0
1535834.0,Nebraska,55.0,State,1.0,Call 3,2.16324186325073,Bush,Male,White,40-44,Republican,Conservative,"$100,000-$149,999",Better today,Protestant,No,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,Rural,Small cities and Rural,1.0,68434.0
1536210.0,Nebraska,25.0,State,1.0,Call 3,0.597304582595825,Kerry,Female,White,40-44,Democrat,Moderate,"$100,000-$149,999",Worse today,Protestant,No,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68106.0
1487210.0,Nebraska,24.0,State,1.0,Call 1,0.63306188583374,Kerry,Female,Black,18-24,Democrat,Liberal,"Under $15,000",Worse today,Other Christian,Yes,No,Before that,For your candidate,Strongly disapprove,Somewhat approve,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68114.0
1514511.0,Nebraska,55.0,State,1.0,Call 2,2.01522970199585,Bush,Female,White,50-59,Republican,Conservative,,Better today,Protestant,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,Rural,Small cities and Rural,1.0,68434.0
1513857.0,Nebraska,30.0,State,1.0,Call 2,1.24008500576019,Kerry,Male,White,65-74,Democrat,Moderate,"$15,000-$29,999",About the same,Protestant,No,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 3,Rural,Small cities and Rural,3.0,68922.0
1536186.0,Nebraska,39.0,State,1.0,Call 3,0.803489804267883,Bush,Male,White,40-44,Independent,Moderate,"$150,000-$199,999",Better today,Protestant,Yes,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,68516.0
1515186.0,Nebraska,1.0,State,1.0,Call 2,1.28634965419769,Kerry,Female,White,45-49,Democrat,Conservative,"$100,000-$149,999",About the same,Other Christian,Yes,No,During the last month,For your candidate,Somewhat disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 3,"City: 10,000 to 49,999",Small cities and Rural,3.0,68901.0
1487188.0,Nebraska,25.0,State,1.0,Call 1,0.931884706020355,Bush,Male,Hispanic/Latino,45-49,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,Yes,Yes,Before that,For your candidate,Strongly approve,Strongly approve,Non-white male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68106.0
1515183.0,Nebraska,28.0,State,1.0,Call 2,0.868123829364777,Bush,Female,White,30-39,Republican,Moderate,"$150,000-$199,999",Better today,None,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",None,White None,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68116.0
1515180.0,Nebraska,60.0,National,1.0,Call 2,1.13941919803619,Bush,Female,White,75 or over,Republican,Liberal,,About the same,Protestant,No,No,During the last month,,Somewhat approve,Somewhat disapprove,White female,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 3,Rural,Small cities and Rural,3.0,68316.0
1489516.0,Nebraska,60.0,National,1.0,Call 1,0.820804834365845,Did not vote,Female,White,65-74,Republican,Conservative,"$30,000-$49,999",About the same,Protestant,Yes,No,Before that,,Strongly disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 3,Rural,Small cities and Rural,3.0,68316.0
1534849.0,Nebraska,55.0,State,1.0,Call 3,2.01522970199585,Bush,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",Better today,Other Christian,No,No,Sometime last week,For your candidate,Strongly approve,Somewhat approve,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,CD 1,Rural,Small cities and Rural,1.0,68434.0
1535794.0,Nebraska,50.0,State,1.0,Call 3,0.620648860931396,Kerry,Female,Hispanic/Latino,18-24,Democrat,Moderate,"$100,000-$149,999",About the same,Other Christian,Yes,Yes,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,Non-white female,18-29,18-24,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,CD 2,Suburbs,Suburbs,2.0,68005.0
1536170.0,Nebraska,50.0,State,1.0,Call 3,0.641174674034119,Kerry,Male,White,50-59,Republican,Conservative,"$15,000-$29,999",Worse today,Protestant,No,No,Just today,Against his opponent,Somewhat disapprove,Somewhat disapprove,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,CD 2,Suburbs,Suburbs,2.0,68005.0
1515162.0,Nebraska,25.0,State,1.0,Call 2,0.641174674034119,Kerry,Male,White,40-44,Democrat,Moderate,"Under $15,000",Worse today,,No,No,In the last three days,For your candidate,Strongly disapprove,Strongly disapprove,White male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",,,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68106.0
1536156.0,Nebraska,39.0,State,1.0,Call 3,1.20186030864716,Kerry,Male,White,60-64,Independent,Liberal,"$30,000-$49,999",Worse today,Protestant,No,No,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,White male,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,68516.0
1487157.0,Nebraska,28.0,State,1.0,Call 1,0.931884706020355,Bush,Male,White,30-39,Republican,Conservative,"$200,000 or more",Better today,Catholic,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68116.0
1536148.0,Nebraska,24.0,State,1.0,Call 3,0.618946313858032,Kerry,Female,White,25-29,Democrat,Liberal,"$75,000-$99,999",Better today,Other Christian,No,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68114.0
1487151.0,Nebraska,22.0,State,1.0,Call 1,0.54006952047348,Bush,Male,White,50-59,Republican,Moderate,"$50,000-$74,999",Better today,Protestant,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68164.0
1536137.0,Nebraska,56.0,State,1.0,Call 3,1.95936751365662,Bush,Female,White,60-64,Republican,Moderate,"$50,000-$74,999",About the same,Protestant,No,No,Before that,For your candidate,Somewhat approve,Somewhat disapprove,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 1,Rural,Small cities and Rural,1.0,68779.0
1536133.0,Nebraska,30.0,State,1.0,Call 3,0.968589007854462,Bush,Female,White,50-59,Republican,Conservative,"$15,000-$29,999",Worse today,Protestant,Yes,No,In the last three days,Against his opponent,Somewhat disapprove,Somewhat approve,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,CD 3,Rural,Small cities and Rural,3.0,68922.0
1515135.0,Nebraska,22.0,State,1.0,Call 2,0.354059725999832,Kerry,Female,Black,50-59,Democrat,Conservative,"$50,000-$74,999",About the same,Something else,,No,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68164.0
1537068.0,Nebraska,22.0,State,1.0,Call 3,0.511123836040497,Bush,Female,White,18-24,Democrat,Moderate,,Better today,Catholic,No,No,In the last three days,For your candidate,Somewhat approve,Somewhat approve,White female,18-29,18-24,18-64,Democrat,,,Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68164.0
1487134.0,Nebraska,50.0,State,1.0,Call 1,0.868123829364777,Bush,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,Suburbs,Suburbs,2.0,68005.0
1515124.0,Nebraska,28.0,State,1.0,Call 2,0.868123829364777,Bush,Female,White,40-44,Republican,Conservative,"$100,000-$149,999",Better today,Catholic,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68116.0
1487126.0,Nebraska,1.0,State,1.0,Call 1,1.16961693763733,Bush,Female,White,50-59,Republican,Moderate,"$150,000-$199,999",Better today,Other Christian,Yes,No,Before that,Against his opponent,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 3,"City: 10,000 to 49,999",Small cities and Rural,3.0,68901.0
1487124.0,Nebraska,16.0,State,1.0,Call 1,0.564121007919312,Kerry,Female,White,50-59,Democrat,Liberal,"Under $15,000",Worse today,Catholic,Yes,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68105.0
1515119.0,Nebraska,1.0,State,1.0,Call 2,1.16961693763733,Bush,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,No,Before that,For your candidate,Strongly approve,Somewhat disapprove,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 3,"City: 10,000 to 49,999",Small cities and Rural,3.0,68901.0
1536115.0,Nebraska,25.0,State,1.0,Call 3,0.597304582595825,Kerry,Female,White,30-39,Democrat,Liberal,"$100,000-$149,999",About the same,Catholic,No,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68106.0
1487119.0,Nebraska,25.0,State,1.0,Call 1,0.968305289745331,Bush,Male,Black,25-29,Republican,Moderate,"$75,000-$99,999",Worse today,Catholic,No,No,In the last three days,For your candidate,Strongly approve,Somewhat approve,Non-white male,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,All others,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Black,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68106.0
1536111.0,Nebraska,39.0,State,1.0,Call 3,0.816276609897614,Bush,Male,White,25-29,Republican,Liberal,"$30,000-$49,999",Better today,Other Christian,Yes,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,CD 1,"City: 50,000 to 500,000","City over 50,000",1.0,68516.0
1487115.0,Nebraska,24.0,State,1.0,Call 1,0.628796577453613,Kerry,Male,,65-74,Independent,Moderate,,About the same,Protestant,No,No,In the last three days,For your candidate,Somewhat disapprove,Somewhat approve,,60 or over,65 or over,65 or over,Independent,,,Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68114.0
1536101.0,Nebraska,50.0,State,1.0,Call 3,0.597304582595825,Kerry,Female,White,45-49,Democrat,Liberal,"$30,000-$49,999",Worse today,Protestant,Yes,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,CD 2,Suburbs,Suburbs,2.0,68005.0
1515102.0,Nebraska,16.0,State,1.0,Call 2,0.564121007919312,Kerry,Female,White,30-39,Independent,Moderate,"$15,000-$29,999",Worse today,None,No,No,Sometime last week,Against his opponent,Strongly disapprove,Somewhat approve,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,CD 2,"City: 50,000 to 500,000","City over 50,000",2.0,68105.0
