ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESMS04,AMEND1MS,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1531444.0,Mississippi,102.0,State,1.0,Call 3,0.976842820644379,Bush,Yes,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",Better today,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,3.0,39073.0
1526776.0,Mississippi,19.0,State,1.0,Call 3,0.495122820138931,Kerry,Yes,Female,Black,45-49,Democrat,Conservative,"$15,000-$29,999",About the same,Other Christian,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Southeast,Suburbs,Suburbs,4.0,39401.0
1508110.0,Mississippi,28.0,National,3.0,Call 2,1.06418228149414,Bush,Yes,Female,White,40-44,Democrat,Liberal,"$30,000-$49,999",,Catholic,Yes,,For your candidate,,,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,White evangelicals,,,,,White,Southeast,Suburbs,Suburbs,4.0,39571.0
1524437.0,Mississippi,9.0,State,1.0,Call 2,1.27280426025391,Kerry,No,Male,White,25-29,Democrat,Moderate,"$30,000-$49,999",Better today,Something else,Yes,In the last three days,For your candidate,Strongly disapprove,Somewhat approve,White male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,White evangelicals,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,Southeast,Rural,Small cities and Rural,4.0,39330.0
1526765.0,Mississippi,91.0,State,1.0,Call 3,1.04371726512909,Bush,Yes,Female,White,50-59,Republican,Conservative,,Better today,Catholic,,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,,,Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Rural,Small cities and Rural,4.0,39426.0
1484761.0,Mississippi,102.0,State,1.0,Call 1,1.19263136386871,Bush,Yes,Female,Black,50-59,,Conservative,,Better today,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,Non-white female,45-59,50-64,18-64,,,,Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,Southeast,Suburbs,Suburbs,3.0,39073.0
1531420.0,Mississippi,36.0,State,1.0,Call 3,0.499682068824768,Kerry,No,Male,Black,30-39,Democrat,Liberal,"$30,000-$49,999",About the same,None,Yes,In the last three days,For your candidate,Somewhat disapprove,Strongly disapprove,Non-white male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Black,Jackson and delta,"City: 50,000 to 500,000","City over 50,000",2.0,39209.0
1529084.0,Mississippi,102.0,State,1.0,Call 2,1.02402448654175,Bush,Yes,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",About the same,Protestant,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,3.0,39073.0
1526750.0,Mississippi,53.0,State,1.0,Call 3,1.36182224750519,Bush,Yes,Male,White,60-64,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,Rural,Small cities and Rural,3.0,39474.0
1512747.0,Mississippi,91.0,State,1.0,Call 2,1.12241792678833,Bush,Yes,Female,White,25-29,Republican,Conservative,"$75,000-$99,999",Better today,Catholic,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Rural,Small cities and Rural,4.0,39426.0
1531408.0,Mississippi,5.0,State,1.0,Call 3,0.926797270774841,Kerry,Yes,Male,Black,50-59,Democrat,Moderate,"Under $15,000",About the same,,Yes,Just today,For your candidate,Somewhat disapprove,Somewhat disapprove,Non-white male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",,All others,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Black,Northeast,Rural,Small cities and Rural,1.0,38915.0
1527963.0,Mississippi,52.0,State,1.0,Call 3,1.64464545249939,Bush,Yes,Female,White,40-44,Republican,Conservative,"$30,000-$49,999",About the same,Other Christian,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,Rural,Small cities and Rural,3.0,39474.0
1530224.0,Mississippi,36.0,State,1.0,Call 3,0.61400318145752,Kerry,Yes,Male,Black,30-39,Democrat,Liberal,"$15,000-$29,999",Worse today,Something else,Yes,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Non-white male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jackson and delta,"City: 50,000 to 500,000","City over 50,000",2.0,39209.0
1524401.0,Mississippi,9.0,State,1.0,Call 2,1.45434272289276,Kerry,Yes,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",Worse today,Protestant,Yes,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Southeast,Rural,Small cities and Rural,4.0,39330.0
1526732.0,Mississippi,70.0,State,1.0,Call 3,0.861480951309204,Bush,Yes,Female,White,40-44,Independent,Moderate,"$15,000-$29,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,"City: 10,000 to 49,999",Small cities and Rural,3.0,39601.0
1508065.0,Mississippi,87.0,State,1.0,Call 2,1.39162302017212,Bush,Yes,Female,White,30-39,Republican,Moderate,"Under $15,000",Better today,Other Christian,Yes,Before that,Against his opponent,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Northeast,Rural,Small cities and Rural,3.0,39350.0
1526727.0,Mississippi,19.0,State,1.0,Call 3,0.521858632564545,Bush,Yes,Female,White,30-39,Republican,Conservative,"$100,000-$149,999",About the same,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,4.0,39401.0
1529059.0,Mississippi,80.0,State,1.0,Call 3,0.887099981307983,Kerry,Did not vote,Female,Black,30-39,,,"$15,000-$29,999",About the same,None,No,During the last month,Omit,Strongly disapprove,Strongly disapprove,Non-white female,30-44,30-39,18-64,,"Under $50,000","Under $100,000",None,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Southeast,Suburbs,Suburbs,2.0,39046.0
1505728.0,Mississippi,70.0,State,1.0,Call 2,0.719939410686493,Kerry,Yes,Male,White,18-24,Independent,Liberal,"Under $15,000",Worse today,Something else,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Jackson and delta,"City: 10,000 to 49,999",Small cities and Rural,3.0,39601.0
1482396.0,Mississippi,52.0,State,1.0,Call 1,1.64464545249939,Bush,Yes,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,Rural,Small cities and Rural,3.0,39474.0
1508052.0,Mississippi,95.0,State,1.0,Call 2,0.990245640277863,Kerry,Yes,Female,Black,30-39,Democrat,Moderate,"$15,000-$29,999",About the same,Protestant,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jackson and delta,Rural,Small cities and Rural,3.0,39652.0
1526715.0,Mississippi,95.0,State,1.0,Call 3,1.06491434574127,Kerry,Yes,Female,Black,18-24,Democrat,Liberal,"Under $15,000",Worse today,Other Christian,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jackson and delta,Rural,Small cities and Rural,3.0,39652.0
1482386.0,Mississippi,109.0,State,1.0,Call 1,0.958753108978271,Bush,Yes,Male,White,45-49,Republican,Conservative,"$150,000-$199,999",Better today,Catholic,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Northeast,Rural,Small cities and Rural,1.0,38668.0
1524375.0,Mississippi,9.0,State,1.0,Call 2,1.45434272289276,Kerry,Yes,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",Better today,Jewish,Yes,Before that,Against his opponent,Strongly disapprove,Strongly approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Rural,Small cities and Rural,4.0,39330.0
1525667.0,Mississippi,111.0,State,1.0,Call 3,1.76865863800049,Bush,Yes,Female,White,25-29,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Northeast,Rural,Small cities and Rural,1.0,38663.0
1531367.0,Mississippi,36.0,State,1.0,Call 3,0.620970010757446,Kerry,Did not vote,Female,Black,30-39,Democrat,Moderate,"$30,000-$49,999",Worse today,Other Christian,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jackson and delta,"City: 50,000 to 500,000","City over 50,000",2.0,39209.0
1526697.0,Mississippi,28.0,National,2.0,Call 3,0.826139688491821,Bush,No,Male,White,30-39,Republican,Moderate,"$50,000-$74,999",Better today,Catholic,No,Before that,,Strongly approve,Strongly approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,4.0,39571.0
1482368.0,Mississippi,19.0,State,1.0,Call 1,0.345971405506134,Kerry,No,Female,White,50-59,Democrat,Liberal,"$150,000-$199,999",Worse today,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Southeast,Suburbs,Suburbs,4.0,39401.0
1484700.0,Mississippi,19.0,State,1.0,Call 1,0.521858632564545,Bush,Yes,Female,Asian,50-59,Republican,Conservative,"$50,000-$74,999",About the same,Other Christian,Yes,Before that,Against his opponent,Strongly approve,Somewhat approve,Non-white female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Asian,Southeast,Suburbs,Suburbs,4.0,39401.0
1508026.0,Mississippi,109.0,State,1.0,Call 2,1.03234887123108,Bush,Yes,Female,White,,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,,,,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Northeast,Rural,Small cities and Rural,1.0,38668.0
1509815.0,Mississippi,53.0,State,1.0,Call 2,0.735181450843811,Kerry,No,Female,Black,40-44,Democrat,Liberal,,Worse today,Protestant,,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,30-44,40-49,18-64,Democrat,,,Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jackson and delta,Rural,Small cities and Rural,3.0,39474.0
1512689.0,Mississippi,91.0,State,1.0,Call 2,1.21482872962952,Bush,No,Male,White,75 or over,Republican,Moderate,"$50,000-$74,999",About the same,Catholic,No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Rural,Small cities and Rural,4.0,39426.0
1526679.0,Mississippi,19.0,State,1.0,Call 3,0.535351395606995,Bush,Yes,Male,White,25-29,Something Else,Moderate,"$30,000-$49,999",About the same,Catholic,No,Before that,Against his opponent,Strongly approve,Strongly approve,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,4.0,39401.0
1484683.0,Mississippi,102.0,State,1.0,Call 1,0.976842820644379,Bush,Yes,Male,White,45-49,Republican,Moderate,"$50,000-$74,999",Worse today,Catholic,No,Before that,Against his opponent,Somewhat disapprove,Somewhat approve,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,3.0,39073.0
1531342.0,Mississippi,5.0,State,1.0,Call 3,0.996681690216064,Kerry,Yes,Male,Black,18-24,Democrat,Moderate,"$30,000-$49,999",Better today,Catholic,No,During the last month,For your candidate,Strongly disapprove,Somewhat disapprove,Non-white male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Northeast,Rural,Small cities and Rural,1.0,38915.0
1526675.0,Mississippi,53.0,State,1.0,Call 3,0.95216315984726,Bush,Yes,Female,White,30-39,Republican,Conservative,,Better today,Protestant,,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,30-44,30-39,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,Rural,Small cities and Rural,3.0,39474.0
1526673.0,Mississippi,70.0,State,1.0,Call 3,0.861480951309204,Bush,Yes,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,"City: 10,000 to 49,999",Small cities and Rural,3.0,39601.0
1529005.0,Mississippi,102.0,State,1.0,Call 2,1.02402448654175,Bush,Yes,Female,White,50-59,Republican,Conservative,,About the same,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,3.0,39073.0
1531333.0,Mississippi,102.0,State,1.0,Call 3,1.53534185886383,Bush,Yes,Female,White,60-64,Republican,Moderate,"$30,000-$49,999",About the same,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,3.0,39073.0
1507997.0,Mississippi,87.0,State,1.0,Call 2,1.49655735492706,Bush,Yes,Female,White,25-29,Republican,Liberal,"$30,000-$49,999",About the same,Other Christian,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Northeast,Rural,Small cities and Rural,3.0,39350.0
1507995.0,Mississippi,5.0,State,1.0,Call 2,0.996681690216064,Kerry,Yes,Male,Black,18-24,Democrat,Moderate,"Under $15,000",Worse today,None,Yes,Before that,For your candidate,Somewhat approve,Strongly approve,Non-white male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,Northeast,Rural,Small cities and Rural,1.0,38915.0
1482319.0,Mississippi,109.0,State,1.0,Call 1,1.00506103038788,Bush,Yes,Female,White,30-39,Republican,Moderate,"$30,000-$49,999",About the same,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Northeast,Rural,Small cities and Rural,1.0,38668.0
1524310.0,Mississippi,9.0,State,1.0,Call 2,1.56400632858276,Kerry,Yes,Male,White,18-24,Democrat,Liberal,"$15,000-$29,999",Better today,Protestant,,In the last three days,Against his opponent,Strongly approve,Strongly disapprove,White male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,Southeast,Rural,Small cities and Rural,4.0,39330.0
1531308.0,Mississippi,36.0,State,1.0,Call 3,0.643659651279449,Kerry,Yes,Female,Black,50-59,Democrat,Conservative,"$50,000-$74,999",Worse today,Protestant,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jackson and delta,"City: 50,000 to 500,000","City over 50,000",2.0,39209.0
1512641.0,Mississippi,91.0,State,1.0,Call 2,1.43506813049316,,Yes,Female,White,65-74,Republican,Moderate,"$30,000-$49,999",Better today,Catholic,Yes,Omit,Omit,Strongly approve,Somewhat approve,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Strongly/Somewhat approve,Omit,Omit,Strongly/Somewhat approve,White,Southeast,Rural,Small cities and Rural,4.0,39426.0
1507971.0,Mississippi,28.0,National,2.0,Call 2,1.59555125236511,Bush,Yes,Female,White,60-64,Republican,Conservative,"$15,000-$29,999",About the same,Protestant,Yes,Before that,,Strongly approve,Strongly approve,White female,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,4.0,39571.0
1526631.0,Mississippi,19.0,State,1.0,Call 3,0.497814118862152,Bush,Yes,Male,White,30-39,Republican,Conservative,"$100,000-$149,999",Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,4.0,39401.0
1509755.0,Mississippi,53.0,State,1.0,Call 2,0.735181450843811,Kerry,No,Female,Black,45-49,Democrat,Liberal,,Worse today,Protestant,,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,45-59,40-49,18-64,Democrat,,,Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jackson and delta,Rural,Small cities and Rural,3.0,39474.0
1507959.0,Mississippi,95.0,State,1.0,Call 2,1.06491434574127,Kerry,Yes,Female,Black,18-24,Democrat,Moderate,"$15,000-$29,999",About the same,Other Christian,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jackson and delta,Rural,Small cities and Rural,3.0,39652.0
1482291.0,Mississippi,52.0,State,1.0,Call 1,1.64464545249939,Bush,Yes,Female,White,50-59,Republican,Conservative,"$100,000-$149,999",Better today,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,Rural,Small cities and Rural,3.0,39474.0
1484621.0,Mississippi,102.0,State,1.0,Call 1,0.795772433280945,Kerry,Yes,Male,White,45-49,Democrat,Liberal,"Under $15,000",Worse today,Protestant,Yes,Before that,For your candidate,Somewhat approve,Somewhat disapprove,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Southeast,Suburbs,Suburbs,3.0,39073.0
1531279.0,Mississippi,102.0,State,1.0,Call 3,1.10124027729034,Bush,Yes,Female,White,18-24,Republican,Moderate,"$15,000-$29,999",About the same,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,3.0,39073.0
1526612.0,Mississippi,70.0,State,1.0,Call 3,0.821788370609283,Bush,Yes,Male,White,45-49,Democrat,Moderate,"$75,000-$99,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,"City: 10,000 to 49,999",Small cities and Rural,3.0,39601.0
1507947.0,Mississippi,87.0,State,1.0,Call 2,1.41988587379456,Kerry,Yes,Female,Black,18-24,Democrat,Moderate,"$15,000-$29,999",Better today,Other Christian,Yes,Sometime last week,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Black,Northeast,Rural,Small cities and Rural,3.0,39350.0
