ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESDC04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,TERRWORR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,TERWORR2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1503746.0,District of Columbia,10.0,State,1.0,Call 2,1.65880298614502,Bush,Female,White,25-29,Republican,Moderate,"Under $15,000",Worse today,Catholic,No,Before that,Against his opponent,Somewhat approve,Strongly approve,Somewhat worried,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20007.0
1478081.0,District of Columbia,15.0,State,1.0,Call 1,1.18813264369965,Kerry,Female,Black,75 or over,Democrat,Moderate,"$100,000-$149,999",Worse today,Protestant,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Not too worried,Non-white female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1503742.0,District of Columbia,38.0,State,1.0,Call 2,0.971411108970642,Kerry,Male,Black,30-39,Democrat,Liberal,"$30,000-$49,999",About the same,Other Christian,,Sometime last week,For your candidate,Strongly disapprove,Strongly disapprove,Not too worried,Non-white male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,Southeast,"City over 500,000","City over 50,000",1.0,20032.0
1475743.0,District of Columbia,7.0,State,1.0,Call 1,1.03301799297333,Kerry,Female,,45-49,Democrat,Moderate,"$50,000-$74,999",Worse today,Other Christian,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,,Southwest,"City over 500,000","City over 50,000",1.0,20001.0
1503738.0,District of Columbia,31.0,State,1.0,Call 2,0.757936358451843,Kerry,Female,White,30-39,Democrat,Liberal,"$150,000-$199,999",About the same,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,North central,"City over 500,000","City over 50,000",1.0,20002.0
1478072.0,District of Columbia,22.0,State,1.0,Call 1,0.898306727409363,Kerry,Male,Black,30-39,Democrat,Liberal,"$100,000-$149,999",Better today,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1478070.0,District of Columbia,10.0,State,1.0,Call 1,1.06615328788757,Kerry,Female,White,18-24,Republican,Moderate,"$100,000-$149,999",Better today,Protestant,No,In the last three days,Against his opponent,Somewhat disapprove,Somewhat disapprove,Somewhat worried,White female,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20007.0
1527060.0,District of Columbia,23.0,State,1.0,Call 3,0.334040999412537,Nader,Male,White,18-24,Independent,Liberal,"$50,000-$74,999",Worse today,None,No,Before that,For your candidate,Strongly approve,Strongly disapprove,Not too worried,White male,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,White,North central,"City over 500,000","City over 50,000",1.0,20001.0
1503723.0,District of Columbia,16.0,State,1.0,Call 2,1.05041599273682,Kerry,Male,White,45-49,Democrat,Liberal,"$200,000 or more",About the same,Jewish,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Somewhat worried,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Northwest,"City over 500,000","City over 50,000",1.0,20015.0
1478049.0,District of Columbia,26.0,State,1.0,Call 1,0.463520169258118,Kerry,Female,Black,50-59,Democrat,Moderate,"$50,000-$74,999",Worse today,,No,Before that,Omit,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20018.0
1478048.0,District of Columbia,12.0,State,1.0,Call 1,0.836161613464355,Kerry,Female,White,30-39,Democrat,Liberal,"$100,000-$149,999",About the same,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Somewhat worried,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20008.0
1478046.0,District of Columbia,23.0,State,1.0,Call 1,1.2052059173584,Kerry,Female,Black,25-29,Democrat,Liberal,"$30,000-$49,999",Worse today,Other Christian,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20001.0
1503708.0,District of Columbia,15.0,State,1.0,Call 2,0.992059528827667,Kerry,Male,Hispanic/Latino,45-49,Democrat,Moderate,"$15,000-$29,999",About the same,Catholic,Yes,Before that,For your candidate,Somewhat disapprove,Strongly disapprove,Somewhat worried,Non-white male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Hispanic/Latino,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1478044.0,District of Columbia,16.0,State,1.0,Call 1,1.21005094051361,Kerry,Female,White,75 or over,Democrat,Moderate,"$75,000-$99,999",About the same,Something else,,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Somewhat worried,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Northwest,"City over 500,000","City over 50,000",1.0,20015.0
1480376.0,District of Columbia,26.0,State,1.0,Call 1,0.514276444911957,Kerry,Male,Black,50-59,Democrat,Liberal,"$50,000-$74,999",About the same,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20018.0
1478040.0,District of Columbia,28.0,State,1.0,Call 1,1.0087730884552,Kerry,Male,Black,30-39,Democrat,Conservative,"$75,000-$99,999",Better today,Other Christian,No,Just today,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20002.0
1478036.0,District of Columbia,22.0,State,1.0,Call 1,0.809648752212524,Kerry,Female,Black,30-39,Democrat,Liberal,"Under $15,000",Worse today,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1529361.0,District of Columbia,12.0,State,1.0,Call 3,1.20609307289124,Kerry,Male,White,25-29,Democrat,Liberal,"$30,000-$49,999",Worse today,None,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Not too worried,White male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20008.0
1475701.0,District of Columbia,7.0,State,1.0,Call 1,1.43375337123871,Kerry,Male,White,40-44,Democrat,Moderate,"$150,000-$199,999",About the same,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20001.0
1529358.0,District of Columbia,38.0,State,1.0,Call 3,0.971411108970642,Kerry,Male,Black,30-39,Democrat,Moderate,"$50,000-$74,999",About the same,Something else,No,In the last three days,For your candidate,Strongly disapprove,Somewhat disapprove,Somewhat worried,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Southeast,"City over 500,000","City over 50,000",1.0,20032.0
1478030.0,District of Columbia,9.0,State,1.0,Call 1,1.06615328788757,Kerry,Female,White,25-29,Republican,Moderate,"$30,000-$49,999",Better today,Catholic,No,In the last three days,Against his opponent,Somewhat disapprove,Somewhat approve,Somewhat worried,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20016.0
1503692.0,District of Columbia,12.0,State,1.0,Call 2,0.927722811698914,Kerry,Male,White,50-59,Republican,Moderate,"$150,000-$199,999",Better today,Protestant,,Just today,For your candidate,Somewhat approve,Somewhat approve,Somewhat worried,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20008.0
1503350.0,District of Columbia,15.0,State,1.0,Call 2,1.14282584190369,Kerry,Female,White,75 or over,Independent,Moderate,"$100,000-$149,999",About the same,Jewish,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,Very worried,White female,60 or over,65 or over,65 or over,Independent,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1503688.0,District of Columbia,38.0,State,1.0,Call 2,1.24157631397247,Kerry,Male,Black,60-64,Independent,Moderate,"$50,000-$74,999",About the same,Other Christian,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Not at all worried,Non-white male,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,Southeast,"City over 500,000","City over 50,000",1.0,20032.0
1478018.0,District of Columbia,12.0,State,1.0,Call 1,0.836161613464355,Kerry,Female,White,30-39,Independent,Liberal,"$30,000-$49,999",Worse today,Catholic,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Very worried,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20008.0
1503680.0,District of Columbia,26.0,State,1.0,Call 2,0.592432677745819,Kerry,Female,Black,65-74,Democrat,Moderate,"$15,000-$29,999",Worse today,Other Christian,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20018.0
1478016.0,District of Columbia,10.0,State,1.0,Call 1,1.8404449224472,Bush,Male,White,25-29,Republican,Conservative,"$50,000-$74,999",About the same,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,Somewhat worried,White male,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20007.0
1478013.0,District of Columbia,23.0,State,1.0,Call 1,0.989331424236298,Kerry,Male,White,50-59,Democrat,Liberal,"$200,000 or more",Better today,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,North central,"City over 500,000","City over 50,000",1.0,20001.0
1478449.0,District of Columbia,35.0,State,1.0,Call 1,2.31190061569214,Kerry,Male,Black,65-74,Independent,Moderate,"$50,000-$74,999",About the same,Protestant,No,In the last three days,For your candidate,Strongly disapprove,Strongly disapprove,Not too worried,Non-white male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,Southeast,"City over 500,000","City over 50,000",1.0,20020.0
1525235.0,District of Columbia,15.0,State,1.0,Call 3,0.62521904706955,Bush,Male,White,50-59,Independent,Conservative,"$200,000 or more",Better today,Protestant,No,In the last three days,Against his opponent,Somewhat approve,Somewhat approve,Somewhat worried,White male,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat worried,White,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1478006.0,District of Columbia,15.0,State,1.0,Call 1,0.929596662521362,Kerry,Female,Black,50-59,Independent,Moderate,"$150,000-$199,999",About the same,Other Christian,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1476659.0,District of Columbia,38.0,State,1.0,Call 1,1.26289045810699,Kerry,Male,Black,18-24,Democrat,Liberal,"$15,000-$29,999",About the same,Other Christian,,Before that,For your candidate,Somewhat disapprove,Strongly disapprove,Somewhat worried,Non-white male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Southeast,"City over 500,000","City over 50,000",1.0,20032.0
1503665.0,District of Columbia,17.0,State,1.0,Call 2,1.21076118946075,Kerry,Male,Black,30-39,Democrat,Conservative,"$50,000-$74,999",About the same,Protestant,No,Before that,For your candidate,Somewhat disapprove,Somewhat approve,Not too worried,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Not too/Not at all worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1503661.0,District of Columbia,16.0,State,1.0,Call 2,1.21005094051361,Kerry,Female,White,65-74,Democrat,Liberal,"$75,000-$99,999",Worse today,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Northwest,"City over 500,000","City over 50,000",1.0,20015.0
1477990.0,District of Columbia,22.0,State,1.0,Call 1,0.809648752212524,Kerry,Female,Black,40-44,Democrat,Liberal,"$75,000-$99,999",Worse today,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,Non-white female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1503647.0,District of Columbia,15.0,State,1.0,Call 2,0.992059528827667,Kerry,Male,Hispanic/Latino,50-59,Democrat,Moderate,"$50,000-$74,999",About the same,Catholic,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Hispanic/Latino,Northwest,"City over 500,000","City over 50,000",1.0,20011.0
1529309.0,District of Columbia,12.0,State,1.0,Call 3,0.836161613464355,Kerry,Female,White,40-44,Democrat,Moderate,"$150,000-$199,999",About the same,Jewish,No,Before that,Against his opponent,Somewhat disapprove,Somewhat disapprove,Very worried,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20008.0
1477982.0,District of Columbia,28.0,State,1.0,Call 1,0.909212648868561,Kerry,Female,Black,50-59,Democrat,,"Under $15,000",Worse today,Something else,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Very worried,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,North central,"City over 500,000","City over 50,000",1.0,20002.0
1477979.0,District of Columbia,12.0,State,1.0,Call 1,0.836161613464355,Kerry,Female,White,30-39,Democrat,Moderate,"$150,000-$199,999",Worse today,Catholic,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Somewhat worried,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20008.0
1475645.0,District of Columbia,7.0,State,1.0,Call 1,2.23074340820313,Bush,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",Better today,Catholic,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Very worried,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20001.0
1480310.0,District of Columbia,26.0,State,1.0,Call 1,0.657305121421814,Kerry,Male,Black,65-74,Democrat,Moderate,"$15,000-$29,999",Worse today,Protestant,No,Before that,For your candidate,Somewhat disapprove,Strongly disapprove,Not too worried,Non-white male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,North central,"City over 500,000","City over 50,000",1.0,20018.0
1503637.0,District of Columbia,10.0,State,1.0,Call 2,1.6308069229126,Bush,Female,White,60-64,Democrat,Moderate,"$50,000-$74,999",Better today,Protestant,No,Just today,For your candidate,Omit,Strongly approve,Very worried,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Omit,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20007.0
1503636.0,District of Columbia,5.0,State,1.0,Call 2,0.821015775203705,Kerry,Female,Black,45-49,Democrat,Liberal,"$50,000-$74,999",Worse today,Protestant,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Somewhat worried,Non-white female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Southwest,"City over 500,000","City over 50,000",1.0,20009.0
1503635.0,District of Columbia,12.0,State,1.0,Call 2,0.927722811698914,Kerry,Male,White,40-44,Democrat,Liberal,"$100,000-$149,999",Better today,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Not at all worried,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20008.0
1526963.0,District of Columbia,26.0,State,1.0,Call 3,0.463520169258118,Kerry,Female,Black,50-59,Democrat,Liberal,"$15,000-$29,999",Worse today,Other Christian,No,Just today,Against his opponent,Strongly disapprove,Strongly disapprove,Not at all worried,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,North central,"City over 500,000","City over 50,000",1.0,20018.0
1503632.0,District of Columbia,38.0,State,1.0,Call 2,0.971411108970642,Kerry,Male,Black,30-39,Democrat,Liberal,,About the same,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Very worried,Non-white male,30-44,30-39,18-64,Democrat,,,None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Southeast,"City over 500,000","City over 50,000",1.0,20032.0
1503625.0,District of Columbia,9.0,State,1.0,Call 2,0.82008159160614,Kerry,Female,White,50-59,Independent,Moderate,"$200,000 or more",About the same,Jewish,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Somewhat worried,White female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Southwest,"City over 500,000","City over 50,000",1.0,20016.0
1503284.0,District of Columbia,35.0,State,1.0,Call 2,2.11949992179871,Kerry,Female,Black,25-29,Democrat,Liberal,"$30,000-$49,999",About the same,Protestant,No,Before that,Against his opponent,Somewhat disapprove,Somewhat disapprove,Not too worried,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,Southeast,"City over 500,000","City over 50,000",1.0,20020.0
1529284.0,District of Columbia,38.0,State,1.0,Call 3,1.24157631397247,Kerry,Male,Black,75 or over,Something Else,Liberal,"$50,000-$74,999",Worse today,None,No,Just today,Against his opponent,Strongly approve,Strongly approve,Very worried,Non-white male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",None,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat worried,Black,Southeast,"City over 500,000","City over 50,000",1.0,20032.0
1503616.0,District of Columbia,35.0,State,1.0,Call 2,1.63031232357025,Kerry,Female,Black,30-39,Democrat,Conservative,"$30,000-$49,999",About the same,None,,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Southeast,"City over 500,000","City over 50,000",1.0,20020.0
1478392.0,District of Columbia,35.0,State,1.0,Call 1,1.8088344335556,Kerry,Male,Black,30-39,Democrat,Moderate,"Under $15,000",About the same,Protestant,No,Just today,Against his opponent,Somewhat disapprove,Somewhat disapprove,Somewhat worried,Non-white male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat worried,Black,Southeast,"City over 500,000","City over 50,000",1.0,20020.0
