ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESHI04,SENHI04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,QRACEHI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1520793.0,Hawaii,12.0,State,1.0,Call 2,1.11000049114227,Kerry,Inouye,Female,White,30-39,Independent,Moderate,"$50,000-$74,999",Better today,Protestant,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,1.0,96822.0
1520826.0,Hawaii,3.0,State,1.0,Call 2,0.459704667329788,,Inouye,Female,Other,30-39,Democrat,Liberal,,About the same,Catholic,No,During the last month,For your candidate,Omit,Strongly disapprove,Non-white female,30-44,30-39,18-64,Democrat,,,Catholic,All others,All others,Omit,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Native Hawaiian,Neighbor islands,Rural,Small cities and Rural,2.0,96749.0
1520835.0,Hawaii,25.0,State,1.0,Call 2,0.796050667762756,Bush,,Male,Other,45-49,Republican,Conservative,"Under $15,000",About the same,Other Christian,No,Just today,For your candidate,Somewhat approve,Strongly disapprove,Non-white male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Native Hawaiian,Honolulu county,Suburbs,Suburbs,1.0,96786.0
1520856.0,Hawaii,17.0,State,1.0,Call 2,0.616666913032532,Kerry,Inouye,Female,Asian,30-39,Democrat,Moderate,"$100,000-$149,999",Worse today,None,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Non-white female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,1.0,96782.0
1520860.0,Hawaii,12.0,State,1.0,Call 2,1.11000049114227,Kerry,Inouye,Female,White,50-59,Independent,Liberal,"$200,000 or more",About the same,Protestant,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,1.0,96822.0
1520883.0,Hawaii,25.0,State,1.0,Call 2,0.925000369548798,Kerry,Inouye,Female,Asian,50-59,Democrat,Liberal,"$100,000-$149,999",About the same,Something else,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,1.0,96786.0
1520889.0,Hawaii,3.0,State,1.0,Call 2,0.61873996257782,Kerry,Inouye,Female,Other,30-39,Democrat,Moderate,"$30,000-$49,999",About the same,Something else,,Before that,For your candidate,Somewhat disapprove,Somewhat approve,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Other,Neighbor islands,Rural,Small cities and Rural,2.0,96749.0
1520906.0,Hawaii,12.0,State,1.0,Call 2,1.13146758079529,Kerry,Inouye,Male,White,25-29,Something Else,Liberal,"Under $15,000",About the same,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,1.0,96822.0
1520909.0,Hawaii,28.0,State,1.0,Call 2,0.75726580619812,Kerry,Inouye,Female,Asian,18-24,Democrat,Liberal,"$50,000-$74,999",Better today,Something else,No,Just today,For your candidate,Somewhat approve,Somewhat approve,Non-white female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Asian,Honolulu county,Suburbs,Suburbs,2.0,96744.0
1520924.0,Hawaii,17.0,State,1.0,Call 2,0.658137142658234,Kerry,Inouye,Male,Other,30-39,Democrat,Moderate,"$150,000-$199,999",Worse today,Other Christian,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Native Hawaiian,Honolulu county,Suburbs,Suburbs,1.0,96782.0
1520926.0,Hawaii,25.0,State,1.0,Call 2,0.456076890230179,Kerry,,Female,Other,18-24,Something Else,,"Under $15,000",About the same,None,No,In the last three days,Omit,Strongly disapprove,Somewhat disapprove,Non-white female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",None,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Native Hawaiian,Honolulu county,Suburbs,Suburbs,1.0,96786.0
1520943.0,Hawaii,39.0,State,1.0,Call 2,0.760534524917603,Kerry,Inouye,Female,White,40-44,Democrat,Liberal,"$50,000-$74,999",Worse today,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Neighbor islands,Rural,Small cities and Rural,2.0,96790.0
1520944.0,Hawaii,28.0,State,1.0,Call 2,0.954704403877258,Bush,Cavasso,Female,White,65-74,Republican,Conservative,"Under $15,000",About the same,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Honolulu county,Suburbs,Suburbs,2.0,96744.0
1520949.0,Hawaii,3.0,State,1.0,Call 2,0.61873996257782,Kerry,Inouye,Female,Other,30-39,Democrat,Liberal,"$30,000-$49,999",Better today,Mormon/LDS,No,During the last month,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Native Hawaiian,Neighbor islands,Rural,Small cities and Rural,2.0,96749.0
1520956.0,Hawaii,24.0,State,1.0,Call 2,2.80960011482239,Bush,Inouye,Male,Hispanic/Latino,60-64,Democrat,Moderate,"$75,000-$99,999",About the same,Catholic,Yes,Before that,For your candidate,Somewhat approve,Somewhat disapprove,Non-white male,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1520959.0,Hawaii,12.0,State,1.0,Call 2,1.18464684486389,Kerry,Inouye,Male,White,45-49,Independent,Moderate,"$100,000-$149,999",Better today,Protestant,No,Before that,For your candidate,Somewhat disapprove,Strongly disapprove,White male,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,1.0,96822.0
1520981.0,Hawaii,28.0,State,1.0,Call 2,0.792857468128204,Kerry,Inouye,Female,White,50-59,Independent,Moderate,"$30,000-$49,999",Worse today,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,2.0,96744.0
1521000.0,Hawaii,12.0,State,1.0,Call 2,1.06017208099365,Kerry,Inouye,Female,White,18-24,Democrat,Liberal,"$30,000-$49,999",About the same,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,1.0,96822.0
1521004.0,Hawaii,28.0,State,1.0,Call 2,0.722017645835876,Bush,Cavasso,Male,Hispanic/Latino,25-29,Republican,Conservative,"$30,000-$49,999",Better today,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,Non-white male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Hispanic/Latino,Honolulu county,Suburbs,Suburbs,2.0,96744.0
1521006.0,Hawaii,24.0,State,1.0,Call 2,1.67624831199646,Kerry,Inouye,Male,Other,18-24,Independent,Conservative,"$15,000-$29,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Non-white male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Native Hawaiian,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1521015.0,Hawaii,3.0,State,1.0,Call 2,0.641437232494354,Kerry,Inouye,Male,White,,Democrat,,,Omit,,,Just today,For your candidate,Strongly disapprove,Somewhat disapprove,White male,,,,Democrat,,,,,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,Neighbor islands,Rural,Small cities and Rural,2.0,96749.0
1521035.0,Hawaii,28.0,State,1.0,Call 2,0.676522254943848,Bush,Cavasso,Female,Other,25-29,Republican,Conservative,"$30,000-$49,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Non-white female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Native Hawaiian,Honolulu county,Suburbs,Suburbs,2.0,96744.0
1521059.0,Hawaii,12.0,State,1.0,Call 2,1.49610900878906,Kerry,Inouye,Female,Asian,75 or over,Democrat,Liberal,"$100,000-$149,999",About the same,Something else,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","$100,000 or more",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,1.0,96822.0
1521068.0,Hawaii,24.0,State,1.0,Call 2,1.40315723419189,Bush,Cavasso,Female,Other,18-24,Republican,Conservative,"$15,000-$29,999",Better today,Mormon/LDS,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Non-white female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Other,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1521073.0,Hawaii,28.0,State,1.0,Call 2,0.755952656269073,Bush,Cavasso,Male,White,30-39,Independent,Moderate,"$50,000-$74,999",Better today,Catholic,,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Honolulu county,Suburbs,Suburbs,2.0,96744.0
1521084.0,Hawaii,3.0,State,1.0,Call 2,0.660349607467651,Kerry,Inouye,Male,Other,50-59,Democrat,Liberal,"$50,000-$74,999",Worse today,None,,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Native Hawaiian,Neighbor islands,Rural,Small cities and Rural,2.0,96749.0
1521103.0,Hawaii,32.0,State,1.0,Call 2,0.881052196025848,Bush,Cavasso,Female,Hispanic/Latino,25-29,Republican,Moderate,"$150,000-$199,999",Better today,Catholic,Yes,During the last month,For your candidate,Somewhat approve,Somewhat approve,Non-white female,18-29,25-29,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Hispanic/Latino,Honolulu county,Suburbs,Suburbs,2.0,96795.0
1521107.0,Hawaii,28.0,State,1.0,Call 2,0.808191120624542,Kerry,Inouye,Male,Other,25-29,Independent,Moderate,"$15,000-$29,999",Worse today,None,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Native Hawaiian,Honolulu county,Suburbs,Suburbs,2.0,96744.0
1521115.0,Hawaii,39.0,State,1.0,Call 2,0.811679720878601,Kerry,Inouye,Male,Asian,45-49,Independent,Liberal,"$15,000-$29,999",Worse today,Something else,No,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Neighbor islands,Rural,Small cities and Rural,2.0,96790.0
1521121.0,Hawaii,24.0,State,1.0,Call 2,1.49751818180084,Bush,Cavasso,Male,Other,18-24,Republican,Moderate,"$100,000-$149,999",About the same,Protestant,No,In the last three days,Against his opponent,Somewhat approve,Somewhat approve,Non-white male,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Native Hawaiian,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1521129.0,Hawaii,23.0,State,1.0,Call 2,1.30588293075562,Kerry,Inouye,Female,Other,45-49,Independent,Liberal,"$100,000-$149,999",About the same,Catholic,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Non-white female,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Native Hawaiian,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1521133.0,Hawaii,12.0,State,1.0,Call 2,0.547292232513428,Kerry,Did not vote,Female,White,25-29,Something Else,Liberal,"Under $15,000",About the same,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,1.0,96822.0
1521141.0,Hawaii,28.0,State,1.0,Call 2,0.708318948745728,Bush,Cavasso,Female,White,30-39,Republican,Moderate,"$50,000-$74,999",Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Honolulu county,Suburbs,Suburbs,2.0,96744.0
1521145.0,Hawaii,32.0,State,1.0,Call 2,1.0325585603714,Kerry,Inouye,Female,Other,30-39,Independent,Moderate,"Under $15,000",Worse today,Catholic,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,Non-white female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Native Hawaiian,Honolulu county,Suburbs,Suburbs,2.0,96795.0
1521146.0,Hawaii,3.0,State,1.0,Call 2,0.660349607467651,Kerry,Inouye,Male,White,50-59,Democrat,Conservative,"$15,000-$29,999",About the same,Catholic,,Sometime last week,For your candidate,Somewhat disapprove,Somewhat approve,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,Neighbor islands,Rural,Small cities and Rural,2.0,96749.0
1521165.0,Hawaii,23.0,State,1.0,Call 2,1.16664290428162,Bush,Cavasso,Female,Hispanic/Latino,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,Non-white female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Hispanic/Latino,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1521170.0,Hawaii,28.0,State,1.0,Call 2,1.32175517082214,Bush,Inouye,Male,Black,50-59,Democrat,Moderate,"$15,000-$29,999",Better today,Other Christian,No,Just today,For your candidate,Strongly approve,Somewhat approve,Non-white male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Black,Honolulu county,Suburbs,Suburbs,2.0,96744.0
1521178.0,Hawaii,24.0,State,1.0,Call 2,2.21645760536194,Kerry,Inouye,Female,Hispanic/Latino,65-74,Democrat,Moderate,"$30,000-$49,999",Better today,Catholic,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Other,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1521193.0,Hawaii,32.0,State,1.0,Call 2,1.0325585603714,Kerry,Inouye,Female,Other,45-49,Democrat,Liberal,"$50,000-$74,999",Better today,Other Christian,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Non-white female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Other,Honolulu county,Suburbs,Suburbs,2.0,96795.0
1521197.0,Hawaii,23.0,State,1.0,Call 2,1.39370214939117,Kerry,Inouye,Male,Other,30-39,Democrat,Conservative,"$75,000-$99,999",Better today,None,No,Just today,For your candidate,Somewhat approve,Somewhat approve,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",None,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Native Hawaiian,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1521202.0,Hawaii,28.0,State,1.0,Call 2,1.23846936225891,Bush,Inouye,Female,Asian,40-44,Republican,Moderate,"$75,000-$99,999",Better today,Protestant,No,Sometime last week,For your candidate,Somewhat approve,Somewhat approve,Non-white female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Asian,Honolulu county,Suburbs,Suburbs,2.0,96744.0
1521233.0,Hawaii,23.0,State,1.0,Call 2,1.0057511329650901,Bush,Did not vote,Female,Hispanic/Latino,18-24,Republican,,"$100,000-$149,999",Better today,Catholic,Yes,Before that,Omit,Somewhat approve,Somewhat approve,Non-white female,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1521236.0,Hawaii,28.0,State,1.0,Call 2,1.06864929199219,Kerry,Inouye,Female,Other,60-64,,Moderate,"$15,000-$29,999",About the same,Catholic,No,Before that,For your candidate,Omit,Strongly disapprove,Non-white female,60 or over,50-64,18-64,,"Under $50,000","Under $100,000",Catholic,All others,All others,Omit,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Other,Honolulu county,Suburbs,Suburbs,2.0,96744.0
1521241.0,Hawaii,32.0,State,1.0,Call 2,1.24333596229553,Bush,Cavasso,Female,Other,65-74,Independent,Moderate,,Worse today,Catholic,,Just today,Against his opponent,Somewhat disapprove,Strongly disapprove,Non-white female,60 or over,65 or over,65 or over,Independent,,,Catholic,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Native Hawaiian,Honolulu county,Suburbs,Suburbs,2.0,96795.0
1521250.0,Hawaii,24.0,State,1.0,Call 2,2.80960011482239,Bush,Inouye,Male,Other,65-74,Something Else,Conservative,"$50,000-$74,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,Non-white male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Native Hawaiian,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1521252.0,Hawaii,39.0,State,1.0,Call 2,0.811679720878601,Kerry,Inouye,Male,Asian,50-59,Independent,Moderate,"$15,000-$29,999",Worse today,Something else,,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Neighbor islands,Rural,Small cities and Rural,2.0,96790.0
1521261.0,Hawaii,34.0,State,1.0,Call 2,0.73011314868927,Kerry,Inouye,Female,Other,45-49,Something Else,Liberal,"$75,000-$99,999",Worse today,Something else,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Other,Neighbor islands,Rural,Small cities and Rural,2.0,96754.0
1521272.0,Hawaii,28.0,State,1.0,Call 2,1.01890730857849,Bush,Cavasso,Male,White,60-64,Independent,Conservative,"$50,000-$74,999",About the same,None,No,Before that,For your candidate,Somewhat approve,Strongly approve,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Honolulu county,Suburbs,Suburbs,2.0,96744.0
1521290.0,Hawaii,23.0,State,1.0,Call 2,1.16664290428162,Bush,Cavasso,Female,Other,50-59,Independent,Moderate,"Under $15,000",About the same,Catholic,No,During the last month,For your candidate,Somewhat disapprove,Somewhat disapprove,Non-white female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Other,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1521302.0,Hawaii,24.0,State,1.0,Call 2,1.4691059589386,Bush,Cavasso,Female,Other,50-59,Democrat,Conservative,"$100,000-$149,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Somewhat approve,Non-white female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Native Hawaiian,Honolulu county,Suburbs,Suburbs,1.0,96789.0
1521305.0,Hawaii,28.0,State,1.0,Call 2,0.792857468128204,Kerry,Inouye,Female,Asian,45-49,Democrat,Liberal,"$150,000-$199,999",Worse today,Catholic,No,During the last month,For your candidate,Somewhat disapprove,Strongly disapprove,Non-white female,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Asian,Honolulu county,Suburbs,Suburbs,2.0,96744.0
1521306.0,Hawaii,8.0,State,1.0,Call 2,0.467277675867081,Kerry,,Male,White,25-29,Something Else,Moderate,,About the same,Other Christian,,Before that,Against his opponent,Somewhat disapprove,Strongly disapprove,White male,18-29,25-29,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Honolulu county,Suburbs,Suburbs,1.0,96816.0
1521313.0,Hawaii,32.0,State,1.0,Call 2,0.583966076374054,Kerry,Cavasso,,,18-24,Something Else,Liberal,,Omit,Something else,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,,18-29,18-24,18-64,Independent,,,Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,Honolulu county,Suburbs,Suburbs,2.0,96795.0
1521321.0,Hawaii,34.0,State,1.0,Call 2,0.779212474822998,Kerry,Inouye,Male,White,45-49,Something Else,Liberal,"Under $15,000",Worse today,Something else,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Neighbor islands,Rural,Small cities and Rural,2.0,96754.0
1521324.0,Hawaii,39.0,State,1.0,Call 2,0.97433340549469,Bush,Inouye,Female,White,50-59,Independent,Moderate,"Under $15,000",About the same,Protestant,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Neighbor islands,Rural,Small cities and Rural,2.0,96790.0
