ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,TELEPOLL,WGT,PRESTX04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,MEXICAN,TIMEPRES,FORCAND,BUSH4,IRAQAPP,FAVBUSH,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1514317.0,Texas,71.0,State,1.0,Call 2,Exit poll,0.476976156234741,Kerry,Female,White,65-74,Democrat,Moderate,"$100,000-$149,999",Better today,Protestant,No,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,Favorable,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,English,East,"City: 50,000 to 500,000","City over 50,000",4.0,75604.0
1514341.0,Texas,64.0,National,4.0,Call 1,Exit poll,0.251230418682098,Bush,Male,White,30-39,Republican,Conservative,"$30,000-$49,999",,,No,Sometime last week,,,,Favorable,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,,White,English,South-Central,"City: 50,000 to 500,000","City over 50,000",22.0,77478.0
1514383.0,Texas,64.0,National,1.0,Call 1,Exit poll,0.249508515000343,Kerry,Female,White,30-39,Independent,Moderate,"$50,000-$74,999",Worse today,None,No,Before that,,Strongly disapprove,Somewhat disapprove,,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,English,South-Central,"City: 50,000 to 500,000","City over 50,000",22.0,77478.0
1514385.0,Texas,71.0,State,1.0,Call 2,Exit poll,0.30869597196579,Kerry,Female,White,45-49,Democrat,Moderate,"$50,000-$74,999",Worse today,Other Christian,No,Before that,Against his opponent,Somewhat disapprove,Somewhat disapprove,Favorable,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,English,East,"City: 50,000 to 500,000","City over 50,000",4.0,75604.0
1514449.0,Texas,64.0,National,1.0,Call 1,Exit poll,0.251230418682098,Bush,Male,White,18-24,Independent,Moderate,"$30,000-$49,999",Worse today,Protestant,No,Before that,,Somewhat approve,Strongly approve,,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,South-Central,"City: 50,000 to 500,000","City over 50,000",22.0,77478.0
1514453.0,Texas,71.0,State,1.0,Call 2,Exit poll,0.30869597196579,Kerry,Female,White,45-49,Independent,Moderate,"$100,000-$149,999",Worse today,Catholic,No,Just today,Against his opponent,Somewhat approve,Somewhat approve,Favorable,White female,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,English,East,"City: 50,000 to 500,000","City over 50,000",4.0,75604.0
1514465.0,Texas,115.0,National,3.0,Call 2,Exit poll,1.54356002807617,Bush,Male,White,65-74,,,"$50,000-$74,999",,Other Christian,No,,For your candidate,,,,White male,60 or over,65 or over,65 or over,,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,English,West,"City: 50,000 to 500,000","City over 50,000",19.0,79703.0
1514467.0,Texas,145.0,National,2.0,Call 1,Exit poll,0.593213200569153,Bush,Female,White,30-39,Republican,Moderate,"$50,000-$74,999",Better today,Catholic,,Before that,,Strongly approve,Strongly approve,,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,,South-Central,"City over 500,000","City over 50,000",10.0,78745.0
1514468.0,Texas,64.0,National,4.0,Call 1,Exit poll,0.251230418682098,Bush,Female,White,40-44,Republican,Moderate,"$50,000-$74,999",,,No,Before that,,,,Favorable,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,English,South-Central,"City: 50,000 to 500,000","City over 50,000",22.0,77478.0
1514510.0,Texas,64.0,National,1.0,Call 1,Exit poll,0.251230418682098,Bush,Male,White,50-59,Something Else,Conservative,"$75,000-$99,999",About the same,Protestant,No,Before that,,Somewhat approve,Strongly approve,,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,South-Central,"City: 50,000 to 500,000","City over 50,000",22.0,77478.0
1514514.0,Texas,71.0,State,1.0,Call 2,Exit poll,0.476976156234741,Kerry,Female,White,65-74,Republican,Moderate,"$200,000 or more",About the same,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Unfavorable,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,English,East,"City: 50,000 to 500,000","City over 50,000",4.0,75604.0
1514571.0,Texas,64.0,National,1.0,Call 1,Exit poll,0.251230418682098,Bush,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,No,Before that,,Strongly approve,Strongly approve,,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,South-Central,"City: 50,000 to 500,000","City over 50,000",22.0,77478.0
1514576.0,Texas,71.0,State,1.0,Call 2,Exit poll,0.325609236955643,Kerry,Male,White,30-39,Democrat,Moderate,"$50,000-$74,999",Worse today,Other Christian,No,Before that,For your candidate,Somewhat approve,Somewhat disapprove,Favorable,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,English,East,"City: 50,000 to 500,000","City over 50,000",4.0,75604.0
1514615.0,Texas,64.0,National,1.0,Call 1,Exit poll,0.350052773952484,Bush,Male,White,65-74,Republican,Conservative,"$100,000-$149,999",About the same,Catholic,No,Before that,,Strongly approve,Strongly approve,,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,South-Central,"City: 50,000 to 500,000","City over 50,000",22.0,77478.0
1514633.0,Texas,64.0,National,4.0,Call 1,Exit poll,0.251230418682098,Bush,Male,White,40-44,Republican,Moderate,"$50,000-$74,999",,,No,Before that,,,,Favorable,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,English,South-Central,"City: 50,000 to 500,000","City over 50,000",22.0,77478.0
1514654.0,Texas,71.0,State,1.0,Call 2,Exit poll,0.377718031406403,Kerry,Female,Black,25-29,Democrat,Moderate,"$15,000-$29,999",Worse today,Other Christian,,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Unfavorable,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,,East,"City: 50,000 to 500,000","City over 50,000",4.0,75604.0
1514688.0,Texas,115.0,National,2.0,Call 2,Exit poll,0.81712406873703,Bush,Female,Hispanic/Latino,18-24,Democrat,Conservative,"$75,000-$99,999",Worse today,Other Christian,Yes,Before that,,Strongly approve,Strongly approve,,Non-white female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Hispanic/Latino,English,West,"City: 50,000 to 500,000","City over 50,000",19.0,79703.0
1514691.0,Texas,64.0,National,1.0,Call 1,Exit poll,0.251230418682098,Bush,Female,White,40-44,Republican,,"$50,000-$74,999",About the same,Catholic,No,Before that,,Strongly approve,Strongly approve,,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,South-Central,"City: 50,000 to 500,000","City over 50,000",22.0,77478.0
1514703.0,Texas,71.0,State,1.0,Call 2,Exit poll,0.30869597196579,Kerry,Female,White,40-44,Republican,Moderate,"$30,000-$49,999",Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,East,"City: 50,000 to 500,000","City over 50,000",4.0,75604.0
1514739.0,Texas,64.0,National,4.0,Call 1,Exit poll,0.251230418682098,Bush,Male,White,40-44,Republican,Conservative,"$75,000-$99,999",,,No,Before that,,,,Favorable,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,English,South-Central,"City: 50,000 to 500,000","City over 50,000",22.0,77478.0
1514835.0,Texas,64.0,National,1.0,Call 1,Exit poll,0.331869840621948,Bush,Female,Hispanic/Latino,60-64,Republican,Conservative,"$100,000-$149,999",Better today,Protestant,Yes,Before that,,Strongly approve,Strongly approve,,Non-white female,60 or over,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Hispanic/Latino,English,South-Central,"City: 50,000 to 500,000","City over 50,000",22.0,77478.0
1514851.0,Texas,64.0,National,4.0,Call 1,Exit poll,0.251230418682098,Bush,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",,,No,Before that,,,,Favorable,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,English,South-Central,"City: 50,000 to 500,000","City over 50,000",22.0,77478.0
1514862.0,Texas,115.0,National,2.0,Call 2,Exit poll,1.41676771640778,Bush,Male,Black,50-59,Democrat,Conservative,"$50,000-$74,999",Better today,Other Christian,No,Before that,,Somewhat approve,Strongly disapprove,,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,English,West,"City: 50,000 to 500,000","City over 50,000",19.0,79703.0
1514870.0,Texas,145.0,National,2.0,Call 1,Exit poll,0.593213200569153,Bush,Female,Hispanic/Latino,40-44,Republican,Conservative,"$30,000-$49,999",About the same,Catholic,Yes,Sometime last week,,Strongly approve,Strongly approve,,Non-white female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Hispanic/Latino,English,South-Central,"City over 500,000","City over 50,000",10.0,78745.0
1514876.0,Texas,64.0,National,1.0,Call 1,Exit poll,0.251230418682098,Bush,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",Better today,Other Christian,No,Before that,,Strongly approve,Strongly approve,,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,South-Central,"City: 50,000 to 500,000","City over 50,000",22.0,77478.0
1514889.0,Texas,71.0,State,1.0,Call 2,Exit poll,0.30869597196579,Kerry,Female,Asian,30-39,Something Else,Conservative,,About the same,Something else,,Just today,Omit,Somewhat approve,Strongly disapprove,Omit,Non-white female,30-44,30-39,18-64,Independent,,,Something else,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Asian,,East,"City: 50,000 to 500,000","City over 50,000",4.0,75604.0
1514934.0,Texas,64.0,National,1.0,Call 1,Exit poll,0.251230418682098,Bush,Female,White,45-49,Republican,Moderate,"$50,000-$74,999",Worse today,Protestant,No,Before that,,Somewhat approve,Strongly approve,,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,South-Central,"City: 50,000 to 500,000","City over 50,000",22.0,77478.0
1514950.0,Texas,71.0,State,1.0,Call 2,Exit poll,0.620948195457459,Bush,Female,White,30-39,Republican,Moderate,"$30,000-$49,999",About the same,Other Christian,No,Before that,For your candidate,Strongly approve,Somewhat approve,Favorable,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,East,"City: 50,000 to 500,000","City over 50,000",4.0,75604.0
1514977.0,Texas,64.0,National,4.0,Call 1,Exit poll,0.251230418682098,Bush,Female,White,45-49,Republican,Conservative,"$75,000-$99,999",,,No,Before that,,,,Favorable,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,English,South-Central,"City: 50,000 to 500,000","City over 50,000",22.0,77478.0
1514991.0,Texas,64.0,National,1.0,Call 1,Exit poll,0.251230418682098,Bush,Male,White,45-49,Independent,Conservative,"$100,000-$149,999",About the same,Other Christian,No,Before that,,Somewhat approve,Strongly approve,,White male,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,South-Central,"City: 50,000 to 500,000","City over 50,000",22.0,77478.0
1515005.0,Texas,71.0,State,1.0,Call 2,Exit poll,0.654969573020935,Bush,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,East,"City: 50,000 to 500,000","City over 50,000",4.0,75604.0
1515019.0,Texas,145.0,National,1.0,Call 1,Exit poll,0.593213200569153,Bush,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",Better today,Other Christian,No,Before that,,Strongly approve,Somewhat approve,,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,South-Central,"City over 500,000","City over 50,000",10.0,78745.0
1515036.0,Texas,64.0,National,1.0,Call 1,Exit poll,0.251230418682098,Bush,Female,White,30-39,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,No,Before that,,Strongly approve,Somewhat approve,,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,South-Central,"City: 50,000 to 500,000","City over 50,000",22.0,77478.0
1515059.0,Texas,115.0,National,2.0,Call 2,Exit poll,1.41676771640778,Bush,Male,Black,30-39,Independent,Moderate,"$15,000-$29,999",Worse today,Other Christian,No,During the last month,,Somewhat approve,Somewhat approve,,Non-white male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,English,West,"City: 50,000 to 500,000","City over 50,000",19.0,79703.0
1515078.0,Texas,71.0,State,1.0,Call 2,Exit poll,0.620948195457459,Bush,Female,White,40-44,Republican,Moderate,"$75,000-$99,999",Better today,Protestant,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Favorable,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,East,"City: 50,000 to 500,000","City over 50,000",4.0,75604.0
1515089.0,Texas,64.0,National,1.0,Call 1,Exit poll,0.251230418682098,Bush,Female,White,40-44,,,,,,No,Before that,,Strongly approve,,,White female,30-44,40-49,18-64,,,,,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,White,English,South-Central,"City: 50,000 to 500,000","City over 50,000",22.0,77478.0
1515104.0,Texas,64.0,National,4.0,Call 1,Exit poll,0.251230418682098,Bush,Male,Hispanic/Latino,30-39,Republican,Conservative,"$75,000-$99,999",,,Yes,Before that,,,,Favorable,Non-white male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,English,South-Central,"City: 50,000 to 500,000","City over 50,000",22.0,77478.0
1515140.0,Texas,71.0,State,1.0,Call 2,Exit poll,0.565089225769043,Bush,Male,White,25-29,Republican,Conservative,"$50,000-$74,999",Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,East,"City: 50,000 to 500,000","City over 50,000",4.0,75604.0
1515144.0,Texas,64.0,National,1.0,Call 1,Exit poll,0.249508515000343,Kerry,Female,Hispanic/Latino,25-29,Democrat,Liberal,"$100,000-$149,999",Better today,None,Yes,Before that,,Strongly disapprove,Strongly disapprove,,Non-white female,18-29,25-29,18-64,Democrat,"$50,000 or more","$100,000 or more",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Hispanic/Latino,English,South-Central,"City: 50,000 to 500,000","City over 50,000",22.0,77478.0
1515178.0,Texas,145.0,National,1.0,Call 1,Exit poll,0.481476634740829,Kerry,Female,White,45-49,Democrat,Liberal,"$50,000-$74,999",Worse today,Catholic,No,Before that,,Strongly disapprove,Strongly disapprove,,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,English,South-Central,"City over 500,000","City over 50,000",10.0,78745.0
1515196.0,Texas,71.0,State,1.0,Call 2,Exit poll,0.535736560821533,Bush,Female,White,18-24,Republican,Conservative,,About the same,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,18-29,18-24,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,East,"City: 50,000 to 500,000","City over 50,000",4.0,75604.0
1515216.0,Texas,64.0,National,1.0,Call 1,Exit poll,0.249508515000343,Kerry,Female,White,50-59,Independent,Liberal,"$75,000-$99,999",About the same,None,No,Before that,,Strongly disapprove,Strongly disapprove,,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,English,South-Central,"City: 50,000 to 500,000","City over 50,000",22.0,77478.0
1515231.0,Texas,64.0,National,4.0,Call 1,Exit poll,0.251230418682098,Bush,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",,,No,Before that,,,,Favorable,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,English,South-Central,"City: 50,000 to 500,000","City over 50,000",22.0,77478.0
1515234.0,Texas,115.0,National,2.0,Call 2,Exit poll,0.99898236989975,Bush,Male,Hispanic/Latino,30-39,Republican,Conservative,"$75,000-$99,999",Better today,Catholic,Yes,Before that,,Somewhat approve,Somewhat approve,,Non-white male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Hispanic/Latino,English,West,"City: 50,000 to 500,000","City over 50,000",19.0,79703.0
1515255.0,Texas,71.0,State,1.0,Call 2,Exit poll,0.654969573020935,Bush,Male,White,45-49,Republican,Conservative,"$30,000-$49,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,East,"City: 50,000 to 500,000","City over 50,000",4.0,75604.0
1515308.0,Texas,47.0,State,1.0,Call 2,Exit poll,1.05308842658997,Bush,Male,White,30-39,Republican,Moderate,"$50,000-$74,999",Better today,Protestant,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Favorable,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,East,"City: 50,000 to 500,000","City over 50,000",26.0,76207.0
1515315.0,Texas,64.0,National,1.0,Call 1,Exit poll,0.26077926158905,Kerry,Male,Black,30-39,Democrat,Liberal,"$75,000-$99,999",Better today,Other Christian,No,Before that,,Strongly disapprove,Strongly disapprove,,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,English,South-Central,"City: 50,000 to 500,000","City over 50,000",22.0,77478.0
1515316.0,Texas,71.0,State,1.0,Call 2,Exit poll,0.654969573020935,Bush,Male,White,45-49,Republican,Conservative,"$100,000-$149,999",Worse today,Protestant,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Favorable,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,East,"City: 50,000 to 500,000","City over 50,000",4.0,75604.0
1515322.0,Texas,145.0,National,1.0,Call 1,Exit poll,0.507856428623199,Kerry,Male,Hispanic/Latino,50-59,Republican,Moderate,"$50,000-$74,999",Worse today,Catholic,Yes,Before that,,Strongly disapprove,Strongly disapprove,,Non-white male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Hispanic/Latino,English,South-Central,"City over 500,000","City over 50,000",10.0,78745.0
1515323.0,Texas,64.0,National,4.0,Call 1,Exit poll,0.331869840621948,Bush,Female,White,60-64,Republican,Conservative,"$50,000-$74,999",,,No,Before that,,,,Favorable,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,English,South-Central,"City: 50,000 to 500,000","City over 50,000",22.0,77478.0
1515369.0,Texas,71.0,State,1.0,Call 2,Exit poll,0.654969573020935,Bush,Male,White,30-39,Republican,Conservative,"$150,000-$199,999",Better today,Protestant,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Favorable,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,East,"City: 50,000 to 500,000","City over 50,000",4.0,75604.0
1515393.0,Texas,115.0,National,2.0,Call 2,Exit poll,0.932532370090485,Kerry,Female,Hispanic/Latino,30-39,Democrat,Conservative,"$30,000-$49,999",About the same,Catholic,Yes,Before that,,Strongly disapprove,Strongly disapprove,,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Hispanic/Latino,English,West,"City: 50,000 to 500,000","City over 50,000",19.0,79703.0
1515395.0,Texas,47.0,State,1.0,Call 2,Exit poll,0.908574879169464,Bush,Male,White,18-24,Independent,Moderate,"$15,000-$29,999",About the same,None,No,Before that,Omit,Somewhat approve,Somewhat disapprove,Omit,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,English,East,"City: 50,000 to 500,000","City over 50,000",26.0,76207.0
1515427.0,Texas,71.0,State,1.0,Call 2,Exit poll,0.535736560821533,Bush,Female,White,18-24,Republican,Conservative,"$30,000-$49,999",About the same,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,Favorable,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,English,East,"City: 50,000 to 500,000","City over 50,000",4.0,75604.0
1515438.0,Texas,64.0,National,4.0,Call 1,Exit poll,0.284117490053177,Kerry,Male,White,65-74,Democrat,Liberal,"$50,000-$74,999",,,No,Before that,,,,Unfavorable,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,English,South-Central,"City: 50,000 to 500,000","City over 50,000",22.0,77478.0
1515467.0,Texas,145.0,National,1.0,Call 1,Exit poll,0.507856428623199,Kerry,Male,Hispanic/Latino,30-39,Republican,Conservative,"$150,000-$199,999",Worse today,Catholic,Yes,Before that,,Strongly disapprove,Strongly disapprove,,Non-white male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Hispanic/Latino,English,South-Central,"City over 500,000","City over 50,000",10.0,78745.0
