ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESIN04,SENIN04,GOVIN04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,STECIN,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1473151.0,Indiana,87.0,State,1.0,Call 1,Complete,1.06377029418945,Bush,Scott,Daniels,Female,White,75 or over,Republican,Moderate,"Under $15,000",About the same,Protestant,Yes,Yes,Before that,For your candidate,Moral values,Cares about people like me,Strongly disapprove,Strongly approve,Only George W. Bush,Good,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,North,Rural,Small cities and Rural,5.0,46962.0
1494145.0,Indiana,3.0,State,1.0,Call 2,Complete,0.606167435646057,Kerry,Bayh,Kernan,Female,White,50-59,Independent,Moderate,"$200,000 or more",Worse today,Catholic,Yes,Yes,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Not so good,White female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,North,Suburbs,Suburbs,3.0,46804.0
1473147.0,Indiana,45.0,State,1.0,Call 1,Not complete,0.939807891845703,Bush,Bayh,Daniels,Female,White,50-59,,,,,,,,Before that,Against his opponent,Terrorism,Is a strong leader,Somewhat approve,,,,White female,45-59,50-64,18-64,,,,,,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,All others,White,East central,Suburbs,Suburbs,6.0,46064.0
1473146.0,Indiana,74.0,National,2.0,Call 1,Complete,0.630014181137085,Bush,Scott,Daniels,Male,White,45-49,Republican,Conservative,"$15,000-$29,999",Better today,None,No,Yes,Before that,,Terrorism,Is a strong leader,Strongly approve,Strongly approve,,,White male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,All others,White,East central,Suburbs,Suburbs,5.0,46126.0
1473143.0,Indiana,18.0,State,1.0,Call 1,Complete,0.754082858562469,Bush,Scott,Daniels,Female,White,18-24,Republican,Conservative,"$30,000-$49,999",About the same,Other Christian,No,No,Before that,For your candidate,Iraq,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,Good,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,East central,Suburbs,Suburbs,5.0,46038.0
1473136.0,Indiana,54.0,State,1.0,Call 1,Complete,1.66168510913849,Bush,Scott,Daniels,Male,White,60-64,Republican,Conservative,"$100,000-$149,999",Better today,Protestant,Yes,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Only George W. Bush,Not so good,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Marion County,"City over 500,000","City over 50,000",7.0,46229.0
1473133.0,Indiana,52.0,State,1.0,Call 1,Complete,0.628844559192657,Kerry,Bayh,Kernan,Male,White,50-59,Democrat,Moderate,"$50,000-$74,999",Better today,Protestant,No,No,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat disapprove,Somewhat disapprove,Only John Kerry,Good,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Marion County,"City over 500,000","City over 50,000",4.0,46214.0
1473132.0,Indiana,33.0,State,1.0,Call 1,Complete,1.9603099822998,Bush,Scott,Daniels,Male,White,40-44,Republican,,"$50,000-$74,999",Better today,None,No,No,Before that,Against his opponent,Terrorism,Cares about people like me,Strongly approve,Strongly approve,Only George W. Bush,Good,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",None,White None,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Northwest,Suburbs,Suburbs,1.0,46307.0
1473128.0,Indiana,82.0,State,1.0,Call 1,Complete,0.726026952266693,Bush,Bayh,Daniels,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",Better today,Protestant,Yes,Yes,Before that,For your candidate,Iraq,Cares about people like me,Strongly approve,Strongly approve,Only George W. Bush,Not so good,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,South,"City: 50,000 to 500,000","City over 50,000",8.0,47803.0
1473123.0,Indiana,3.0,State,1.0,Call 1,Complete,0.478749364614487,Bush,Scott,Daniels,Female,White,50-59,Something Else,Conservative,"$75,000-$99,999",Better today,Catholic,No,Yes,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,Good,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,North,Suburbs,Suburbs,3.0,46804.0
1494066.0,Indiana,66.0,State,1.0,Call 2,Complete,0.651830911636353,Bush,Bayh,Daniels,Female,White,18-24,Independent,Liberal,"$30,000-$49,999",About the same,Other Christian,Yes,No,Just today,For your candidate,Education,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Not so good,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,South,Rural,Small cities and Rural,9.0,47454.0
1473119.0,Indiana,47.0,State,1.0,Call 1,Complete,0.72432678937912,Bush,Scott,Daniels,Female,White,45-49,Republican,Conservative,"$15,000-$29,999",About the same,Protestant,Yes,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Somewhat approve,Only George W. Bush,Good,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,East central,"City: 50,000 to 500,000","City over 50,000",6.0,42012.0
1494115.0,Indiana,82.0,State,1.0,Call 2,Complete,0.662718951702118,Bush,Bayh,Kernan,Female,White,50-59,Independent,Moderate,"$30,000-$49,999",About the same,Protestant,No,No,Before that,Against his opponent,Moral values,Has clear stands on the issues,Somewhat approve,Strongly approve,Only George W. Bush,Good,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,South,"City: 50,000 to 500,000","City over 50,000",8.0,47803.0
1473114.0,Indiana,26.0,National,2.0,Call 1,Complete,0.558371543884277,Bush,Scott,Daniels,Male,White,30-39,Republican,Conservative,"$150,000-$199,999",Worse today,Protestant,Yes,Yes,Before that,,Moral values,Is a strong leader,Somewhat approve,Somewhat approve,,,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,All others,White,North,Suburbs,Suburbs,4.0,46123.0
1494007.0,Indiana,3.0,State,1.0,Call 2,Complete,0.756913483142853,Bush,Scott,Daniels,Female,White,60-64,Republican,Conservative,"$150,000-$199,999",Better today,Catholic,No,Yes,Before that,For your candidate,Iraq,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Poor,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,North,Suburbs,Suburbs,3.0,46804.0
1519766.0,Indiana,54.0,State,1.0,Call 3,Complete,0.90114688873291,Bush,Scott,Daniels,Female,White,45-49,Republican,Liberal,"Under $15,000",Worse today,Other Christian,Yes,No,Just today,Against his opponent,Economy/Jobs,Has clear stands on the issues,Somewhat disapprove,Strongly disapprove,Neither of them,Poor,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,All others,White,Marion County,"City over 500,000","City over 50,000",7.0,46229.0
1473105.0,Indiana,87.0,State,1.0,Call 1,Complete,0.784738421440125,Bush,Scott,Daniels,Male,White,45-49,Republican,Conservative,"$30,000-$49,999",About the same,Protestant,Yes,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Only George W. Bush,Not so good,White male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,North,Rural,Small cities and Rural,5.0,46962.0
1473102.0,Indiana,18.0,State,1.0,Call 1,Complete,1.00048077106476,Bush,Bayh,Kernan,Female,White,25-29,Something Else,Moderate,"$50,000-$74,999",About the same,Protestant,Yes,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Good,White female,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,East central,Suburbs,Suburbs,5.0,46038.0
1496194.0,Indiana,52.0,State,1.0,Call 2,Complete,2.08557295799255,Other,Other,Other,Male,White,30-39,Independent,Moderate,"$50,000-$74,999",Worse today,Something else,No,Yes,Before that,Against his opponent,Health care,Cares about people like me,Somewhat approve,Strongly approve,Only John Kerry,Poor,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Something else,White Something else,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Kerry/Both,All others,White,Marion County,"City over 500,000","City over 50,000",4.0,46214.0
1519758.0,Indiana,26.0,National,4.0,Call 3,Complete,0.478749364614487,Bush,Scott,Daniels,Female,White,30-39,Republican,Conservative,"$75,000-$99,999",,,,Yes,Before that,,,,,,Only George W. Bush,,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,Married women,White,North,Suburbs,Suburbs,4.0,46123.0
1524422.0,Indiana,69.0,National,3.0,Call 3,Complete,1.06720018386841,Bush,,Daniels,Female,White,18-24,Independent,Moderate,"$100,000-$149,999",,None,No,No,,For your candidate,,,,,,,White female,18-29,18-24,18-64,Independent,"$50,000 or more","$100,000 or more",None,White None,All others,All others,,,,,,,All others,White,North,Rural,Small cities and Rural,8.0,46120.0
1473094.0,Indiana,52.0,State,1.0,Call 1,Complete,0.577103614807129,Kerry,Bayh,Kernan,Male,Black,30-39,Democrat,Moderate,"$30,000-$49,999",About the same,Other Christian,Yes,Yes,Before that,For your candidate,Education,Cares about people like me,Strongly disapprove,Strongly disapprove,Neither of them,Good,Non-white male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,All others,Black,Marion County,"City over 500,000","City over 50,000",4.0,46214.0
1522086.0,Indiana,52.0,State,1.0,Call 3,Complete,0.765974819660187,Bush,Scott,Daniels,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",About the same,Protestant,No,Yes,Before that,For your candidate,Moral values,Is a strong leader,Somewhat approve,Somewhat approve,Only George W. Bush,Not so good,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Marion County,"City over 500,000","City over 50,000",4.0,46214.0
1473092.0,Indiana,66.0,State,1.0,Call 1,Complete,0.652523219585419,Kerry,Bayh,Kernan,Female,White,30-39,Democrat,Moderate,"$30,000-$49,999",Worse today,Catholic,No,Yes,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Not so good,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Married women,White,South,Rural,Small cities and Rural,9.0,47454.0
1521185.0,Indiana,18.0,State,1.0,Call 3,Complete,0.929270923137665,Bush,Scott,Daniels,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Somewhat approve,Only George W. Bush,Excellent,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,East central,Suburbs,Suburbs,5.0,46038.0
1473089.0,Indiana,30.0,National,3.0,Call 1,Complete,0.349584311246872,Bush,Scott,Daniels,Female,,50-59,Republican,Conservative,"$30,000-$49,999",,Catholic,No,Yes,,For your candidate,,,,,,,,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Catholic,All others,All others,All others,,,,,,,Married women,,North,Rural,Small cities and Rural,1.0,46392.0
1519748.0,Indiana,45.0,State,1.0,Call 3,Complete,0.889469146728516,Bush,Bayh,Daniels,Female,White,18-24,Republican,Conservative,"$150,000-$199,999",About the same,Protestant,Yes,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Only George W. Bush,Not so good,White female,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,East central,Suburbs,Suburbs,6.0,46064.0
1494084.0,Indiana,51.0,State,1.0,Call 2,Not complete,1.92367875576019,Kerry,Bayh,Kernan,Male,Black,50-59,,,,,,,,Before that,For your candidate,Health care,Will bring about needed change,Strongly disapprove,,,,Non-white male,45-59,50-64,18-64,,,,,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,All others,Black,Marion County,"City over 500,000","City over 50,000",7.0,46218.0
1494080.0,Indiana,47.0,State,1.0,Call 2,Complete,0.871377348899841,Kerry,Bayh,Kernan,Female,White,25-29,Democrat,Conservative,"$15,000-$29,999",About the same,Other Christian,Yes,No,In the last three days,For your candidate,Terrorism,Cares about people like me,Somewhat disapprove,Strongly disapprove,Only George W. Bush,Not so good,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,All others,White,East central,"City: 50,000 to 500,000","City over 50,000",6.0,42012.0
1521175.0,Indiana,34.0,State,1.0,Call 3,Complete,0.521619915962219,Bush,Scott,Daniels,Female,White,45-49,Independent,Liberal,"$30,000-$49,999",Worse today,Catholic,No,Yes,Just today,For your candidate,Taxes,Omit,Somewhat approve,Somewhat approve,Only George W. Bush,Poor,White female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,1.0,46372.0
1519734.0,Indiana,12.0,State,1.0,Call 3,Complete,3.00432014465332,Bush,Bayh,Kernan,Female,White,25-29,Something Else,Conservative,"$50,000-$74,999",Worse today,Other Christian,No,Yes,In the last three days,For your candidate,Education,Is a strong leader,Somewhat approve,Somewhat disapprove,Neither of them,Good,White female,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Married women,White,North,Suburbs,Suburbs,3.0,46793.0
1473073.0,Indiana,45.0,State,1.0,Call 1,Complete,0.852013409137726,Kerry,Bayh,Kernan,Female,White,18-24,Republican,Moderate,"$75,000-$99,999",Better today,None,No,No,During the last month,Against his opponent,Economy/Jobs,Is a strong leader,Strongly disapprove,Somewhat approve,Neither of them,Good,White female,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Bush/Neither,All others,White,East central,Suburbs,Suburbs,6.0,46064.0
1494069.0,Indiana,72.0,State,1.0,Call 2,Complete,1.16352665424347,Kerry,Bayh,Kernan,Female,White,50-59,Democrat,,"$30,000-$49,999",Worse today,,,Yes,Before that,Against his opponent,Education,Cares about people like me,Strongly disapprove,Strongly disapprove,Only John Kerry,Poor,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",,,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Northwest,Suburbs,Suburbs,2.0,46545.0
1496400.0,Indiana,30.0,National,4.0,Call 2,Complete,0.377196460962296,Bush,Scott,Daniels,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",,,,Yes,Before that,,,,,,Only George W. Bush,,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,Married women,White,North,Rural,Small cities and Rural,1.0,46392.0
1524395.0,Indiana,30.0,National,1.0,Call 3,Complete,0.477586448192596,Kerry,Bayh,Kernan,Female,White,30-39,Democrat,Moderate,"$75,000-$99,999",Better today,Something else,Yes,No,Before that,,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,,,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,All others,White,North,Rural,Small cities and Rural,1.0,46392.0
1496397.0,Indiana,88.0,National,3.0,Call 2,Complete,0.919300317764282,Kerry,Bayh,Kernan,Female,White,,Independent,Moderate,"Under $15,000",,Catholic,No,No,,Against his opponent,,,,,,,White female,,,,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,,,,,,,All others,White,South,Suburbs,Suburbs,8.0,47610.0
1473065.0,Indiana,82.0,State,1.0,Call 1,Complete,1.14786493778229,Bush,Bayh,Daniels,Male,White,60-64,Independent,Conservative,"$75,000-$99,999",Better today,Other Christian,Yes,Yes,Before that,Against his opponent,Economy/Jobs,Has strong religious faith,Somewhat disapprove,Somewhat disapprove,Only George W. Bush,Not so good,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,All others,White,South,"City: 50,000 to 500,000","City over 50,000",8.0,47803.0
1494056.0,Indiana,9.0,State,1.0,Call 2,Complete,0.874861419200897,Bush,Bayh,Daniels,Female,White,30-39,Republican,Conservative,"$150,000-$199,999",Better today,Other Christian,Yes,Yes,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Good,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,South,Suburbs,Suburbs,9.0,47172.0
1472003.0,Indiana,14.0,National,4.0,Call 1,Complete,1.39402687549591,Kerry,Bayh,Kernan,Female,White,50-59,Democrat,Liberal,"$15,000-$29,999",,,,No,Before that,,,,,,Only John Kerry,,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Kerry/Neither,Only Kerry/Both,All others,White,South,Rural,Small cities and Rural,9.0,47542.0
1473642.0,Indiana,34.0,State,1.0,Call 1,Complete,0.35223251581192,Kerry,,Kernan,Female,Hispanic/Latino,25-29,Democrat,Moderate,"$15,000-$29,999",About the same,Catholic,No,No,Before that,For your candidate,Moral values,Has clear stands on the issues,Somewhat disapprove,Strongly disapprove,Neither of them,Not so good,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,All others,Hispanic/Latino,Northwest,"City: 10,000 to 49,999",Small cities and Rural,1.0,46372.0
1473053.0,Indiana,47.0,State,1.0,Call 1,Complete,0.995850265026093,Bush,Scott,Daniels,Female,,60-64,Independent,Conservative,"$30,000-$49,999",About the same,Protestant,Yes,Yes,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Not so good,,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,,East central,"City: 50,000 to 500,000","City over 50,000",6.0,42012.0
1519711.0,Indiana,54.0,State,1.0,Call 3,Complete,1.01524806022644,Bush,Bayh,Daniels,Male,White,30-39,Republican,Moderate,"$100,000-$149,999",Better today,Protestant,Yes,Yes,During the last month,For your candidate,Economy/Jobs,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Good,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Marion County,"City over 500,000","City over 50,000",7.0,46229.0
1519710.0,Indiana,66.0,State,1.0,Call 3,Complete,0.855165123939514,Bush,Bayh,Kernan,Male,White,45-49,Republican,Moderate,"$30,000-$49,999",About the same,Protestant,No,Yes,Before that,Against his opponent,Iraq,Is a strong leader,Somewhat approve,Strongly approve,Only George W. Bush,Poor,White male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,South,Rural,Small cities and Rural,9.0,47454.0
1473048.0,Indiana,26.0,National,2.0,Call 1,Complete,0.558371543884277,Bush,Scott,Daniels,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",Better today,Protestant,No,Yes,Before that,,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,,,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,All others,White,North,Suburbs,Suburbs,4.0,46123.0
1473047.0,Indiana,18.0,State,1.0,Call 1,Complete,0.929270923137665,Bush,Scott,Daniels,Male,White,40-44,Republican,Conservative,"$200,000 or more",Better today,Other Christian,Yes,Yes,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,Good,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,East central,Suburbs,Suburbs,5.0,46038.0
1519703.0,Indiana,45.0,State,1.0,Call 3,Complete,0.708230674266815,Bush,Scott,Daniels,Female,White,30-39,Republican,Conservative,"$150,000-$199,999",About the same,Protestant,Yes,Yes,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Not so good,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,East central,Suburbs,Suburbs,6.0,46064.0
