ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESDE04,HOUDE04,GOVDE04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1531854.0,Delaware,25.0,State,1.0,Call 3,0.96870231628418,Kerry,Donnelly,Minner,Male,Black,30-39,Democrat,Liberal,"$15,000-$29,999",About the same,Catholic,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,New Castle county,Suburbs,Suburbs,1.0,19713.0
1506369.0,Delaware,26.0,State,1.0,Call 2,0.970224618911743,,Donnelly,Minner,Female,,50-59,Democrat,Conservative,"$50,000-$74,999",Worse today,Mormon/LDS,During the last month,Against his opponent,Somewhat disapprove,Somewhat approve,,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,New Castle county,Suburbs,Suburbs,1.0,19713.0
1504010.0,Delaware,46.0,State,1.0,Call 2,0.970263004302979,Kerry,Castle,Lee,Male,White,65-74,Republican,Conservative,"$200,000 or more",About the same,Protestant,During the last month,For your candidate,Somewhat disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19711.0
1503638.0,Delaware,64.0,State,1.0,Call 2,0.975753664970398,Kerry,Castle,Lee,Male,White,18-24,Independent,Moderate,"$100,000-$149,999",Better today,Catholic,Before that,Against his opponent,Somewhat disapprove,Somewhat disapprove,White male,18-29,18-24,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19810.0
1528328.0,Delaware,46.0,State,1.0,Call 3,0.979401350021362,Bush,Castle,Lee,Female,White,25-29,Republican,Moderate,,About the same,Other Christian,Before that,For your candidate,Omit,Omit,White female,18-29,25-29,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Omit,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,White,New Castle county,Suburbs,Suburbs,1.0,19711.0
1505137.0,Delaware,46.0,State,1.0,Call 2,0.979401350021362,Bush,Castle,Lee,Female,White,25-29,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,Before that,For your candidate,Strongly approve,Strongly approve,White female,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19711.0
1531616.0,Delaware,25.0,State,1.0,Call 3,0.980039179325104,Kerry,Castle,Lee,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",About the same,Other Christian,In the last three days,For your candidate,Somewhat disapprove,Somewhat disapprove,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19713.0
1502208.0,Delaware,81.0,State,1.0,Call 2,0.980573296546936,Kerry,Castle,Minner,Female,White,75 or over,Democrat,Conservative,"Under $15,000",Worse today,Catholic,Just today,Against his opponent,Somewhat disapprove,Somewhat approve,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19945.0
1479962.0,Delaware,81.0,State,1.0,Call 2,0.980573296546936,Kerry,Castle,Minner,Female,White,60-64,Republican,Moderate,"$50,000-$74,999",Worse today,Protestant,During the last month,Against his opponent,Strongly disapprove,Strongly disapprove,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19945.0
1479473.0,Delaware,81.0,State,1.0,Call 2,0.980573296546936,Kerry,Castle,Minner,Female,White,65-74,Democrat,Liberal,"$30,000-$49,999",About the same,Something else,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19945.0
1482703.0,Delaware,49.0,State,1.0,Call 1,0.98192435503006,Kerry,Donnelly,Minner,Female,White,60-64,Democrat,Liberal,"$75,000-$99,999",Worse today,Protestant,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19803.0
1478900.0,Delaware,83.0,State,1.0,Call 1,0.983683347702026,Bush,Castle,Lee,Female,White,18-24,Republican,Moderate,"$50,000-$74,999",About the same,Other Christian,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19968.0
1478415.0,Delaware,83.0,State,1.0,Call 1,0.983683347702026,Bush,Castle,Lee,Female,White,25-29,Republican,Moderate,"$15,000-$29,999",Better today,Catholic,Before that,Against his opponent,Strongly approve,Somewhat approve,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19968.0
1526897.0,Delaware,83.0,State,1.0,Call 3,0.983683347702026,Bush,Castle,Lee,Female,White,18-24,Republican,Conservative,"$30,000-$49,999",Better today,Other Christian,Before that,For your candidate,Strongly approve,Somewhat approve,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19968.0
1526163.0,Delaware,75.0,National,4.0,Call 2,0.986277163028717,Bush,Castle,Lee,Female,White,50-59,Independent,Conservative,"$100,000-$149,999",,,Before that,,,,White female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19970.0
1531668.0,Delaware,75.0,National,4.0,Call 3,0.986277163028717,Bush,Castle,Lee,Female,White,50-59,Independent,Conservative,"$150,000-$199,999",,,Before that,,,,White female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19970.0
1529396.0,Delaware,75.0,National,1.0,Call 2,0.986277163028717,Bush,Castle,Lee,Female,White,50-59,Republican,Moderate,"$30,000-$49,999",About the same,Catholic,Before that,,Strongly approve,Somewhat approve,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19970.0
1528286.0,Delaware,75.0,National,2.0,Call 2,0.986277163028717,Bush,Castle,Lee,Female,White,40-44,Independent,Moderate,"$50,000-$74,999",About the same,Catholic,Just today,,Somewhat approve,Somewhat disapprove,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19970.0
1527915.0,Delaware,75.0,National,2.0,Call 2,0.986277163028717,Bush,Castle,Lee,Female,White,40-44,Republican,Conservative,"$100,000-$149,999",Better today,Protestant,Before that,,Somewhat approve,Strongly disapprove,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19970.0
1533228.0,Delaware,75.0,National,2.0,Call 3,0.986277163028717,Bush,Castle,Lee,Female,White,40-44,Independent,Moderate,"$50,000-$74,999",About the same,Catholic,Just today,,Somewhat approve,Somewhat disapprove,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19970.0
1506464.0,Delaware,26.0,State,1.0,Call 2,0.987167954444885,Kerry,Donnelly,Minner,Female,Hispanic/Latino,45-49,Democrat,Liberal,"$30,000-$49,999",Worse today,Catholic,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Hispanic/Latino,New Castle county,Suburbs,Suburbs,1.0,19713.0
1527307.0,Delaware,26.0,State,1.0,Call 3,0.987167954444885,Kerry,Donnelly,Minner,Female,White,30-39,Something Else,Liberal,,About the same,Catholic,Before that,For your candidate,Somewhat disapprove,Somewhat approve,White female,30-44,30-39,18-64,Independent,,,Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19713.0
1478711.0,Delaware,26.0,State,1.0,Call 1,0.987167954444885,Kerry,Donnelly,Minner,Female,White,40-44,Democrat,Liberal,"$150,000-$199,999",About the same,Other Christian,Sometime last week,Against his opponent,Somewhat approve,Somewhat disapprove,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19713.0
1477647.0,Delaware,59.0,State,1.0,Call 1,0.988998293876648,Kerry,Castle,Lee,Female,Black,25-29,Democrat,Moderate,"$15,000-$29,999",Worse today,Something else,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,New Castle county,Suburbs,Suburbs,1.0,19702.0
1478836.0,Delaware,43.0,State,1.0,Call 1,0.989962697029114,Kerry,Donnelly,Lee,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",Worse today,Other Christian,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19803.0
1479577.0,Delaware,25.0,State,1.0,Call 1,0.998134434223175,Kerry,Castle,Minner,Male,Black,50-59,Democrat,Liberal,"$50,000-$74,999",About the same,Something else,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,New Castle county,Suburbs,Suburbs,1.0,19713.0
1479506.0,Delaware,83.0,State,1.0,Call 1,0.999430477619171,Kerry,Castle,Minner,Female,White,65-74,Independent,Moderate,,Worse today,Catholic,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Independent,,,Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19968.0
1477940.0,Delaware,80.0,State,1.0,Call 1,1.00177764892578,Bush,,,Male,White,30-39,Republican,Moderate,"$75,000-$99,999",Better today,Protestant,Before that,For your candidate,Strongly approve,Somewhat approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,"City: 10,000 to 49,999",Small cities and Rural,1.0,19973.0
1502600.0,Delaware,80.0,State,1.0,Call 2,1.00177764892578,Bush,,Did not vote,Male,White,40-44,Something Else,Moderate,"$50,000-$74,999",Better today,,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,"City: 10,000 to 49,999",Small cities and Rural,1.0,19973.0
1478949.0,Delaware,81.0,State,1.0,Call 2,1.00205838680267,Bush,Castle,Lee,Male,White,40-44,Republican,Conservative,"$100,000-$149,999",About the same,Other Christian,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19945.0
1479125.0,Delaware,81.0,State,1.0,Call 2,1.00205838680267,Bush,Castle,Lee,Male,White,50-59,Independent,Conservative,"$75,000-$99,999",Better today,Catholic,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19945.0
1527645.0,Delaware,81.0,State,1.0,Call 3,1.00205838680267,Bush,Castle,Lee,Male,White,40-44,Republican,Conservative,"$50,000-$74,999",About the same,Catholic,Before that,For your candidate,Strongly approve,Somewhat approve,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19945.0
1479257.0,Delaware,81.0,State,1.0,Call 2,1.00205838680267,Bush,Castle,Lee,Male,White,30-39,Republican,,,Better today,,Before that,For your candidate,Strongly approve,Somewhat approve,White male,30-44,30-39,18-64,Republican,,,,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19945.0
1527727.0,Delaware,81.0,State,1.0,Call 3,1.00205838680267,Bush,Castle,Lee,Male,White,45-49,Republican,Moderate,"$30,000-$49,999",Better today,Catholic,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19945.0
1527627.0,Delaware,75.0,National,3.0,Call 2,1.00297129154205,Bush,Castle,Lee,Female,White,18-24,Republican,Conservative,"$50,000-$74,999",,Other Christian,,For your candidate,,,White female,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,,,,,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19970.0
1532650.0,Delaware,75.0,National,3.0,Call 3,1.00297129154205,Bush,Castle,Lee,Female,White,18-24,Republican,Conservative,"$50,000-$74,999",,Other Christian,,For your candidate,,,White female,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,,,,,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19970.0
1479844.0,Delaware,25.0,State,1.0,Call 1,1.00425612926483,Kerry,Donnelly,Lee,Male,White,30-39,Independent,Liberal,"$30,000-$49,999",About the same,None,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19713.0
1508605.0,Delaware,4.0,State,1.0,Call 1,1.00600266456604,Bush,Castle,Lee,Female,White,30-39,Democrat,Conservative,"$50,000-$74,999",About the same,Protestant,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Suburbs,Suburbs,1.0,19977.0
1508552.0,Delaware,4.0,State,1.0,Call 1,1.00600266456604,Bush,Castle,Lee,Female,White,45-49,Republican,Conservative,"$100,000-$149,999",About the same,Protestant,During the last month,Against his opponent,Somewhat approve,Somewhat approve,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Suburbs,Suburbs,1.0,19977.0
1527983.0,Delaware,4.0,State,1.0,Call 2,1.00600266456604,Bush,Castle,Lee,Female,White,40-44,Republican,Conservative,"Under $15,000",Worse today,Protestant,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Suburbs,Suburbs,1.0,19977.0
1528165.0,Delaware,4.0,State,1.0,Call 2,1.00600266456604,Bush,Castle,Lee,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Suburbs,Suburbs,1.0,19977.0
1479129.0,Delaware,43.0,State,1.0,Call 1,1.00824117660522,Kerry,Donnelly,Minner,Male,Black,30-39,Democrat,Liberal,"$75,000-$99,999",About the same,Other Christian,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19803.0
1483180.0,Delaware,49.0,State,1.0,Call 1,1.01175820827484,Kerry,Castle,Minner,Female,White,65-74,Republican,Moderate,"$30,000-$49,999",About the same,Protestant,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19803.0
1506641.0,Delaware,49.0,State,1.0,Call 2,1.01175820827484,Kerry,Castle,Minner,Female,White,65-74,Independent,Moderate,"$50,000-$74,999",Worse today,Protestant,Before that,Omit,Somewhat disapprove,Somewhat disapprove,White female,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19803.0
1530643.0,Delaware,49.0,State,1.0,Call 3,1.01175820827484,Kerry,Castle,Minner,Female,White,60-64,Democrat,Liberal,"$15,000-$29,999",Worse today,Catholic,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19803.0
1482438.0,Delaware,49.0,State,1.0,Call 1,1.01175820827484,Kerry,Castle,Minner,Female,White,60-64,Democrat,Liberal,,Better today,Catholic,Before that,Against his opponent,Strongly disapprove,Somewhat approve,White female,60 or over,50-64,18-64,Democrat,,,Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,"City: 50,000 to 500,000","City over 50,000",1.0,19803.0
1527492.0,Delaware,46.0,State,1.0,Call 3,1.01688289642334,Bush,Castle,Lee,Male,White,50-59,Independent,Liberal,"$150,000-$199,999",Better today,Catholic,Before that,Against his opponent,Somewhat approve,Somewhat approve,White male,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19711.0
1528544.0,Delaware,46.0,State,1.0,Call 3,1.01688289642334,Bush,Castle,Lee,Male,White,40-44,Republican,Conservative,"$75,000-$99,999",About the same,Catholic,Before that,Against his opponent,Somewhat approve,Somewhat approve,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19711.0
1504950.0,Delaware,46.0,State,1.0,Call 2,1.01688289642334,Bush,Castle,Lee,Male,White,30-39,Republican,Conservative,"$15,000-$29,999",Better today,Catholic,During the last month,For your candidate,Somewhat approve,Strongly approve,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19711.0
1477192.0,Delaware,46.0,State,1.0,Call 1,1.01688289642334,Bush,Castle,Lee,Male,White,50-59,Republican,Conservative,,About the same,Other Christian,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,45-59,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,New Castle county,Suburbs,Suburbs,1.0,19711.0
1505439.0,Delaware,26.0,State,1.0,Call 2,1.01716113090515,Kerry,Castle,Minner,Female,White,40-44,Democrat,Liberal,,Worse today,,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,White female,30-44,40-49,18-64,Democrat,,,,,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,New Castle county,Suburbs,Suburbs,1.0,19713.0
1528575.0,Delaware,81.0,State,1.0,Call 3,1.01901960372925,Bush,Castle,Lee,Male,White,25-29,Republican,Conservative,"$50,000-$74,999",Better today,Other Christian,Before that,For your candidate,Strongly approve,Somewhat approve,White male,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19945.0
1478852.0,Delaware,81.0,State,1.0,Call 2,1.01901960372925,Bush,Castle,Lee,Male,White,18-24,Republican,Moderate,"$200,000 or more",Better today,Other Christian,Before that,For your candidate,Strongly approve,Strongly approve,White male,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19945.0
1501790.0,Delaware,81.0,State,1.0,Call 2,1.01901960372925,Bush,Castle,Lee,Male,White,18-24,Republican,Moderate,"$15,000-$29,999",Better today,Protestant,Before that,For your candidate,Strongly approve,Strongly approve,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19945.0
1529215.0,Delaware,75.0,National,1.0,Call 2,1.01902711391449,Kerry,Castle,Minner,Female,White,60-64,Democrat,Moderate,"$15,000-$29,999",Worse today,Catholic,During the last month,,Strongly disapprove,Strongly disapprove,White female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Kent/Sussex counties,Rural,Small cities and Rural,1.0,19970.0
