ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESRI04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,UNION4,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1513079.0,,70.0,State,1.0,Call 2,0.847817122936249,Kerry,Male,White,45-49,Democrat,Moderate,"$15,000-$29,999",About the same,Catholic,"Yes, I am",No,Before that,For your candidate,Somewhat approve,Somewhat disapprove,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is union member,White,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1534075.0,,82.0,State,1.0,Call 2,0.707269728183746,Bush,Female,White,50-59,Independent,Conservative,,Worse today,Protestant,No one is,No,During the last month,For your candidate,Somewhat approve,Somewhat approve,White female,45-59,50-64,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Rural,Small cities and Rural,1.0,2878.0
1480411.0,,25.0,State,1.0,Call 1,1.25210320949554,Kerry,Male,White,25-29,Independent,Moderate,"$50,000-$74,999",About the same,Other Christian,"Yes, I am",No,During the last month,Against his opponent,Somewhat disapprove,Somewhat approve,White male,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Someone in household is union member,Voter is union member,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2864.0
1513069.0,,38.0,State,1.0,Call 2,0.858560800552368,Kerry,Male,White,30-39,Democrat,Moderate,"$75,000-$99,999",Worse today,Catholic,No one is,No,During the last month,Against his opponent,Strongly disapprove,Strongly disapprove,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,2.0,2919.0
1483034.0,,93.0,State,1.0,Call 1,1.1441844701767,Bush,Male,White,45-49,Republican,Conservative,"$150,000-$199,999",Better today,Catholic,No one is,No,Before that,Against his opponent,Somewhat approve,Strongly approve,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2886.0
1515399.0,,100.0,National,4.0,Call 2,1.36555278301239,Bush,Male,Black,25-29,Independent,Conservative,"$30,000-$49,999",,,No one is,No,In the last three days,,,,Non-white male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",,,,,Just today/In the last three days,Just today/In the last three days/Sometime last week,,No one in household is union member,Voter is not union member,Black,Providence/Industrial,Suburbs,Suburbs,1.0,2895.0
1534056.0,,48.0,State,1.0,Call 3,0.892921984195709,Kerry,Female,White,45-49,Independent,Moderate,,About the same,,No one is,No,Before that,Against his opponent,Somewhat disapprove,Strongly approve,White female,45-59,40-49,18-64,Independent,,,,,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2852.0
1515389.0,,54.0,State,1.0,Call 2,0.767420411109924,Kerry,Female,White,30-39,Democrat,Liberal,"Under $15,000",Worse today,Catholic,No one is,No,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1480391.0,,38.0,State,1.0,Call 1,1.49836885929108,Bush,Female,White,65-74,Independent,Conservative,"$30,000-$49,999",About the same,Catholic,,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,White,Warwick/Suburbs,Suburbs,Suburbs,2.0,2919.0
1515383.0,,8.0,State,1.0,Call 2,0.805491387844086,Kerry,Male,White,50-59,Democrat,Moderate,"$30,000-$49,999",Worse today,Protestant,No one is,No,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2813.0
1534044.0,,16.0,State,1.0,Call 3,1.04253816604614,Kerry,Male,Asian,45-49,Independent,Moderate,"$100,000-$149,999",Better today,Protestant,No one is,No,Before that,For your candidate,Strongly disapprove,Somewhat approve,Non-white male,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,Asian,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2910.0
1482712.0,,100.0,National,2.0,Call 1,1.17481708526611,Kerry,Male,White,65-74,Democrat,Conservative,"$30,000-$49,999",Worse today,Catholic,"Yes, someone else is",,Before that,,Strongly disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is not union member,White,Providence/Industrial,Suburbs,Suburbs,1.0,2895.0
1531704.0,,25.0,State,1.0,Call 3,1.12095582485199,Bush,Female,White,30-39,Republican,,"$50,000-$74,999",Better today,Other Christian,No one is,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2864.0
1480743.0,,42.0,State,1.0,Call 1,1.6465026140213,Bush,Female,White,65-74,Democrat,Moderate,,Better today,Catholic,No one is,No,During the last month,Against his opponent,Somewhat approve,Strongly disapprove,White female,60 or over,65 or over,65 or over,Democrat,,,Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2882.0
1531701.0,,53.0,State,1.0,Call 3,1.3136168718338,Bush,Male,White,18-24,Independent,Moderate,"$50,000-$74,999",About the same,Catholic,No one is,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1513035.0,,25.0,State,1.0,Call 2,1.20696556568146,Kerry,Female,White,25-29,Something Else,Moderate,"$30,000-$49,999",Omit,None,"Yes, someone else is",No,Just today,Against his opponent,Strongly disapprove,Strongly disapprove,White female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Someone in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2864.0
1515365.0,,70.0,State,1.0,Call 2,0.954814791679382,Kerry,Female,Black,40-44,Democrat,Liberal,"$75,000-$99,999",About the same,Protestant,"Yes, I am",No,Just today,Omit,Somewhat disapprove,Somewhat disapprove,Non-white female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Someone in household is union member,Voter is union member,Black,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1480368.0,,54.0,State,1.0,Call 1,1.00267028808594,Bush,Female,White,45-49,Independent,Moderate,"$50,000-$74,999",About the same,Catholic,No one is,No,During the last month,For your candidate,Somewhat approve,Somewhat approve,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1531687.0,,93.0,State,1.0,Call 3,0.844162404537201,Kerry,Female,White,50-59,Independent,Moderate,,About the same,Catholic,"Yes, someone else is",No,During the last month,For your candidate,Somewhat disapprove,Somewhat approve,White female,45-59,50-64,18-64,Independent,,,Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Someone in household is union member,Voter is not union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2886.0
1534018.0,,55.0,State,1.0,Call 3,1.33983623981476,Bush,Male,White,40-44,Independent,Moderate,,Better today,Catholic,,No,Sometime last week,For your candidate,Somewhat disapprove,Somewhat approve,White male,30-44,40-49,18-64,Independent,,,Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,,,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2896.0
1480722.0,,38.0,State,1.0,Call 1,1.12174952030182,Bush,Male,White,30-39,Democrat,Moderate,"$50,000-$74,999",Better today,Catholic,No one is,No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,2.0,2919.0
1517680.0,,57.0,National,4.0,Call 2,0.745136320590973,Bush,Male,White,30-39,Independent,Moderate,"$200,000 or more",,,No one is,No,Before that,,,,White male,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,No one in household is union member,Voter is not union member,White,Providence/Industrial,Suburbs,Suburbs,1.0,2860.0
1532747.0,,82.0,State,1.0,Call 2,0.6378014087677,Kerry,Female,White,50-59,Independent,Moderate,"$50,000-$74,999",Worse today,Catholic,"Yes, someone else is",No,In the last three days,Against his opponent,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Someone in household is union member,Voter is not union member,White,Rural/Rest of state,Rural,Small cities and Rural,1.0,2878.0
1513007.0,,70.0,State,1.0,Call 2,0.817253828048706,Kerry,Female,White,50-59,Democrat,,"$50,000-$74,999",Better today,Catholic,No one is,No,Just today,For your candidate,Somewhat disapprove,Somewhat approve,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1534003.0,,48.0,State,1.0,Call 3,0.892921984195709,Kerry,Female,White,50-59,Independent,Moderate,"$75,000-$99,999",Worse today,Other Christian,No one is,No,During the last month,Against his opponent,Somewhat disapprove,Somewhat approve,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2852.0
1515337.0,,8.0,State,1.0,Call 2,0.927089512348175,Kerry,Female,White,25-29,Democrat,Moderate,"$50,000-$74,999",About the same,Other Christian,No one is,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2813.0
1480336.0,,57.0,National,3.0,Call 1,0.745136320590973,Bush,Male,White,30-39,Independent,Conservative,"$50,000-$74,999",,None,,No,,For your candidate,,,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,,,,,,,White,Providence/Industrial,Suburbs,Suburbs,1.0,2860.0
1480334.0,,25.0,State,1.0,Call 1,1.40073823928833,Kerry,Female,White,65-74,Democrat,Moderate,"$50,000-$74,999",About the same,Catholic,"Yes, someone else is",No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2864.0
1515328.0,,54.0,State,1.0,Call 2,0.950570940971375,Kerry,Male,White,25-29,Democrat,Liberal,"$30,000-$49,999",Worse today,Catholic,"Yes, I am",No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1480330.0,,42.0,State,1.0,Call 1,1.05015122890472,Bush,Female,,50-59,Independent,Moderate,"$50,000-$74,999",Worse today,None,No one is,No,Just today,For your candidate,Omit,Omit,,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",None,All others,All others,Omit,Just today/In the last three days,Just today/In the last three days/Sometime last week,Omit,No one in household is union member,Voter is not union member,,Rural/Rest of state,Suburbs,Suburbs,2.0,2882.0
1533984.0,,16.0,State,1.0,Call 3,1.00495529174805,Kerry,Female,White,45-49,Democrat,Moderate,,Worse today,Catholic,No one is,No,Before that,For your candidate,Strongly disapprove,Strongly approve,White female,45-59,40-49,18-64,Democrat,,,Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2910.0
1480324.0,,8.0,State,1.0,Call 1,0.776453912258148,Kerry,Female,White,50-59,Independent,Liberal,"$30,000-$49,999",Worse today,Catholic,"Yes, someone else is",No,During the last month,Against his opponent,Somewhat approve,Somewhat approve,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Someone in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2813.0
1531646.0,,53.0,State,1.0,Call 3,0.969167113304138,Kerry,Female,Asian,18-24,Democrat,Liberal,"$50,000-$74,999",Worse today,Protestant,No one is,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Non-white female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,Asian,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1533973.0,,82.0,State,1.0,Call 2,0.6378014087677,Kerry,Female,White,45-49,Independent,Liberal,"$100,000-$149,999",Better today,Protestant,No one is,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Rural,Small cities and Rural,1.0,2878.0
1480313.0,,54.0,State,1.0,Call 1,1.04016768932343,Bush,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",Better today,Catholic,No one is,No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1480312.0,,38.0,State,1.0,Call 1,0.82761025428772,Kerry,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",About the same,Catholic,No one is,No,During the last month,For your candidate,Somewhat disapprove,Somewhat disapprove,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,2.0,2919.0
1533965.0,,55.0,State,1.0,Call 3,1.29153597354889,Bush,Female,White,45-49,Something Else,Moderate,"$100,000-$149,999",About the same,Catholic,No one is,No,Before that,Against his opponent,Somewhat approve,Strongly disapprove,White female,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2896.0
1517631.0,,100.0,National,1.0,Call 2,1.14005327224731,Kerry,Female,Black,25-29,Democrat,Liberal,"Under $15,000",Worse today,None,No one is,No,Before that,,Strongly approve,Strongly disapprove,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,Black,Providence/Industrial,Suburbs,Suburbs,1.0,2895.0
1482635.0,,93.0,State,1.0,Call 1,0.844162404537201,Kerry,Female,White,30-39,Democrat,Moderate,,Omit,,No one is,,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,30-44,30-39,18-64,Democrat,,,,,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,2886.0
1531627.0,,25.0,State,1.0,Call 3,1.12095582485199,Bush,Female,White,50-59,Independent,Liberal,"$75,000-$99,999",About the same,Catholic,No one is,No,Just today,For your candidate,Somewhat disapprove,Somewhat approve,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2864.0
1512960.0,,38.0,State,1.0,Call 2,0.988170385360718,Kerry,Female,White,18-24,Democrat,Moderate,"$50,000-$74,999",Worse today,Catholic,"Yes, someone else is",No,Before that,Omit,Strongly disapprove,Strongly disapprove,White female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,2.0,2919.0
1515289.0,,100.0,National,4.0,Call 2,0.954814791679382,Kerry,Female,Black,30-39,Democrat,Liberal,"Under $15,000",,,"Yes, someone else is",No,Before that,,,,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Someone in household is union member,Voter is not union member,Black,Providence/Industrial,Suburbs,Suburbs,1.0,2895.0
1515282.0,,70.0,State,1.0,Call 2,0.817253828048706,Kerry,Female,Asian,40-44,Democrat,Moderate,"$50,000-$74,999",About the same,Other Christian,"Yes, I am",No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is union member,Asian,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1533941.0,,48.0,State,1.0,Call 3,0.892921984195709,Kerry,Female,White,50-59,Independent,Conservative,"$100,000-$149,999",About the same,Protestant,No one is,No,Before that,Against his opponent,Somewhat disapprove,Somewhat approve,White female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2852.0
1512943.0,,70.0,State,1.0,Call 2,0.817253828048706,Kerry,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",Worse today,Catholic,"Yes, I am",No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is union member,White,Providence/Industrial,"City: 50,000 to 500,000","City over 50,000",2.0,2903.0
1512942.0,,25.0,State,1.0,Call 2,1.0108550786972,Kerry,Female,White,45-49,Democrat,Moderate,"$50,000-$74,999",Better today,Catholic,No one is,No,During the last month,For your candidate,Somewhat disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2864.0
1515272.0,,8.0,State,1.0,Call 2,0.89322417974472,Bush,Male,White,40-44,Independent,Moderate,"$75,000-$99,999",About the same,Protestant,No one is,No,Before that,For your candidate,Somewhat approve,Strongly disapprove,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2813.0
1512937.0,,53.0,State,1.0,Call 2,0.969167113304138,Kerry,Female,White,25-29,Independent,Moderate,"$50,000-$74,999",Better today,Catholic,"Yes, someone else is",No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1515266.0,,54.0,State,1.0,Call 2,0.767420411109924,Kerry,Female,White,45-49,Democrat,Conservative,"$30,000-$49,999",About the same,Catholic,No one is,,In the last three days,Against his opponent,Somewhat disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1480267.0,,57.0,National,3.0,Call 1,0.745136320590973,Bush,Male,White,50-59,,,,,,,No,,For your candidate,,,White male,45-59,50-64,18-64,,,,,,All others,,,,,,,White,Providence/Industrial,Suburbs,Suburbs,1.0,2860.0
1480266.0,,25.0,State,1.0,Call 1,1.04865860939026,Kerry,Male,White,50-59,Democrat,Moderate,"$150,000-$199,999",Better today,Protestant,"Yes, someone else is",No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Someone in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,1.0,2864.0
1531591.0,,53.0,State,1.0,Call 3,0.842050015926361,Kerry,Male,White,30-39,Democrat,Moderate,"$100,000-$149,999",About the same,Catholic,No one is,No,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,No one in household is union member,Voter is not union member,White,Warwick/Suburbs,Suburbs,Suburbs,1.0,2911.0
1533923.0,,57.0,National,4.0,Call 3,0.645353317260742,Kerry,Male,White,30-39,Independent,Moderate,"$30,000-$49,999",,,No one is,No,Before that,,,,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,No one in household is union member,Voter is not union member,White,Providence/Industrial,Suburbs,Suburbs,1.0,2860.0
1480260.0,,8.0,State,1.0,Call 1,1.23773753643036,Bush,Male,White,60-64,Democrat,Moderate,"$50,000-$74,999",About the same,Catholic,No one is,No,In the last three days,Against his opponent,Somewhat disapprove,Somewhat approve,White male,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,No one in household is union member,Voter is not union member,White,Rural/Rest of state,Suburbs,Suburbs,2.0,2813.0
