ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESCT04,SENCT04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,TERRWORR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,TERWORR2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1498929.0,Connecticut,11.0,State,1.0,Call 2,1.07001435756683,Kerry,Orchulli,Female,White,50-59,Democrat,Moderate,"Under $15,000",About the same,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,East/West rural,Rural,Small cities and Rural,2.0,6234.0
1475595.0,Connecticut,46.0,National,1.0,Call 1,0.881563067436218,Kerry,Dodd,Male,Black,50-59,Democrat,Liberal,"$75,000-$99,999",About the same,Something else,No,Before that,,Strongly disapprove,Somewhat approve,,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,Black,Connecticut valley,"City: 10,000 to 49,999",Small cities and Rural,3.0,6457.0
1529252.0,Connecticut,24.0,State,1.0,Call 3,0.943479895591736,Nader,Orchulli,Male,White,50-59,Republican,Moderate,"$100,000-$149,999",Worse today,Something else,No,Just today,Against his opponent,Somewhat disapprove,Somewhat approve,Not too worried,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Not too/Not at all worried,White,Connecticut valley,Suburbs,Suburbs,1.0,6033.0
1498922.0,Connecticut,51.0,National,3.0,Call 2,0.883538007736206,Bush,,Male,White,45-49,,,,,,No,,For your candidate,,,,White male,45-59,40-49,18-64,,,,,,All others,,,,,,White,Connecticut valley,Suburbs,Suburbs,3.0,6770.0
1526915.0,Connecticut,10.0,State,1.0,Call 3,1.15013194084167,Bush,Dodd,Male,White,60-64,Republican,Moderate,"$100,000-$149,999",Better today,Protestant,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Somewhat worried,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,East/West rural,Suburbs,Suburbs,5.0,6804.0
1473255.0,Connecticut,22.0,State,1.0,Call 1,2.17744588851929,Bush,Orchulli,Male,Other,60-64,Republican,Conservative,"$30,000-$49,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,Not too worried,Non-white male,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Not too/Not at all worried,Other,Coastal/NY suburbs,"City: 50,000 to 500,000","City over 50,000",4.0,6824.0
1515247.0,Connecticut,37.0,State,1.0,Call 2,1.18508315086365,Bush,Orchulli,Female,White,30-39,Independent,Liberal,"$75,000-$99,999",Better today,Catholic,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Very worried,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,East/West rural,Rural,Small cities and Rural,5.0,6791.0
1498908.0,Connecticut,10.0,State,1.0,Call 2,1.03845679759979,Kerry,Dodd,Male,White,60-64,Independent,Moderate,"$200,000 or more",About the same,Jewish,No,Before that,Against his opponent,Strongly disapprove,Somewhat approve,Not too worried,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Not too/Not at all worried,White,East/West rural,Suburbs,Suburbs,5.0,6804.0
1473241.0,Connecticut,77.0,State,1.0,Call 1,0.919329941272736,Kerry,Dodd,Male,White,65-74,Republican,Moderate,"$100,000-$149,999",Worse today,None,,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Not too worried,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,White,Coastal/NY suburbs,Suburbs,Suburbs,2.0,6378.0
1498903.0,Connecticut,77.0,State,1.0,Call 2,0.923459947109222,Kerry,Dodd,Male,White,50-59,Democrat,Liberal,"$100,000-$149,999",Better today,None,,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Coastal/NY suburbs,Suburbs,Suburbs,2.0,6378.0
1529231.0,Connecticut,42.0,National,2.0,Call 3,0.532949924468994,Kerry,Dodd,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",Worse today,Catholic,No,During the last month,,Somewhat approve,Somewhat approve,,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,White,Connecticut valley,Suburbs,Suburbs,5.0,6450.0
1524564.0,Connecticut,22.0,State,1.0,Call 3,0.676237463951111,Kerry,Did not vote,Male,Other,18-24,Something Else,Liberal,,About the same,None,No,In the last three days,Against his opponent,Strongly disapprove,Somewhat disapprove,Somewhat worried,Non-white male,18-29,18-24,18-64,Independent,,,None,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/Somewhat worried,Other,Coastal/NY suburbs,"City: 50,000 to 500,000","City over 50,000",4.0,6824.0
1526886.0,Connecticut,48.0,State,1.0,Call 3,0.419604033231735,Bush,Dodd,Female,White,40-44,Democrat,Moderate,"$150,000-$199,999",About the same,Catholic,No,In the last three days,For your candidate,Somewhat approve,Strongly approve,Very worried,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat worried,White,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1473225.0,Connecticut,42.0,National,1.0,Call 1,0.532949924468994,Kerry,Dodd,Female,White,40-44,Democrat,Moderate,"$100,000-$149,999",Worse today,Catholic,No,Before that,,Strongly disapprove,Strongly disapprove,,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,White,Connecticut valley,Suburbs,Suburbs,5.0,6450.0
1498886.0,Connecticut,42.0,National,4.0,Call 2,0.573838651180267,Kerry,Dodd,Male,White,40-44,Democrat,Moderate,,,,,Before that,,,,Very worried,White male,30-44,40-49,18-64,Democrat,,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Very/Somewhat worried,White,Connecticut valley,Suburbs,Suburbs,5.0,6450.0
1472154.0,Connecticut,1.0,State,1.0,Call 1,0.635571241378784,Kerry,,Female,Black,30-39,Democrat,Liberal,"$15,000-$29,999",About the same,Other Christian,No,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,Not too worried,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Black,Connecticut valley,Suburbs,Suburbs,3.0,6401.0
1530354.0,Connecticut,24.0,State,1.0,Call 3,0.838687241077423,Kerry,Dodd,Male,White,50-59,Independent,Moderate,"$100,000-$149,999",Worse today,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,White male,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Connecticut valley,Suburbs,Suburbs,1.0,6033.0
1475546.0,Connecticut,42.0,National,4.0,Call 1,0.573838651180267,Kerry,Dodd,Male,White,45-49,Democrat,Moderate,"$100,000-$149,999",,,,Before that,,,,Somewhat worried,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Very/Somewhat worried,White,Connecticut valley,Suburbs,Suburbs,5.0,6450.0
1473210.0,Connecticut,48.0,State,1.0,Call 1,0.715172410011292,Bush,Orchulli,Male,White,25-29,Republican,Conservative,"$100,000-$149,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Somewhat approve,Not too worried,White male,18-29,25-29,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Not too/Not at all worried,White,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1473207.0,Connecticut,77.0,State,1.0,Call 1,0.923459947109222,Kerry,Dodd,Male,White,50-59,Republican,Liberal,"$75,000-$99,999",About the same,Catholic,No,Before that,For your candidate,Somewhat approve,Strongly approve,Somewhat worried,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,Coastal/NY suburbs,Suburbs,Suburbs,2.0,6378.0
1526859.0,Connecticut,10.0,State,1.0,Call 3,1.18508315086365,Bush,Orchulli,Female,White,40-44,Republican,Conservative,"$75,000-$99,999",Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,Somewhat worried,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,East/West rural,Suburbs,Suburbs,5.0,6804.0
1524522.0,Connecticut,22.0,State,1.0,Call 3,0.899525701999664,Kerry,Dodd,Male,White,18-24,Democrat,Liberal,"$100,000-$149,999",About the same,Other Christian,No,Before that,For your candidate,Strongly disapprove,Somewhat approve,Not too worried,White male,18-29,18-24,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Not too/Not at all worried,White,Coastal/NY suburbs,"City: 50,000 to 500,000","City over 50,000",4.0,6824.0
1473195.0,Connecticut,22.0,State,1.0,Call 1,0.837246954441071,Kerry,Dodd,Male,White,65-74,Democrat,Moderate,"$100,000-$149,999",Better today,Jewish,No,During the last month,Against his opponent,Strongly disapprove,Strongly approve,Very worried,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,Coastal/NY suburbs,"City: 50,000 to 500,000","City over 50,000",4.0,6824.0
1498659.0,Connecticut,11.0,State,1.0,Call 2,1.04312193393707,Kerry,Dodd,Male,White,30-39,Independent,Moderate,"$30,000-$49,999",Worse today,None,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,Somewhat worried,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,East/West rural,Rural,Small cities and Rural,2.0,6234.0
1498853.0,Connecticut,10.0,State,1.0,Call 2,0.968794584274292,Kerry,Dodd,Female,White,45-49,Independent,Moderate,"$75,000-$99,999",About the same,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Not too worried,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,White,East/West rural,Suburbs,Suburbs,5.0,6804.0
1475522.0,Connecticut,50.0,State,1.0,Call 1,0.915951251983643,Kerry,Dodd,Female,White,40-44,Democrat,Liberal,"$50,000-$74,999",Worse today,Protestant,No,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,Not too worried,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,White,East/West rural,Suburbs,Suburbs,2.0,6370.0
1476031.0,Connecticut,50.0,State,1.0,Call 1,1.09228253364563,Bush,Dodd,Male,White,40-44,Democrat,Moderate,"$30,000-$49,999",Worse today,Catholic,No,During the last month,For your candidate,Somewhat approve,Somewhat approve,Very worried,White male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,East/West rural,Suburbs,Suburbs,2.0,6370.0
1496513.0,Connecticut,42.0,National,1.0,Call 2,0.613766491413116,Kerry,Dodd,Male,White,25-29,Republican,Moderate,"$50,000-$74,999",Worse today,Catholic,No,Sometime last week,,Somewhat disapprove,Somewhat approve,,White male,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,,White,Connecticut valley,Suburbs,Suburbs,5.0,6450.0
1526838.0,Connecticut,37.0,State,1.0,Call 3,1.18508315086365,Bush,Orchulli,Female,White,40-44,Republican,Conservative,"$50,000-$74,999",About the same,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,Very worried,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,East/West rural,Rural,Small cities and Rural,5.0,6791.0
1526837.0,Connecticut,42.0,National,1.0,Call 3,0.613766491413116,Kerry,Dodd,Male,White,25-29,Independent,Moderate,"$100,000-$149,999",Worse today,Protestant,No,Before that,,Strongly disapprove,Strongly disapprove,,White male,18-29,25-29,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,White,Connecticut valley,Suburbs,Suburbs,5.0,6450.0
1498840.0,Connecticut,11.0,State,1.0,Call 2,0.964461863040924,Kerry,Dodd,Female,White,60-64,Democrat,Moderate,"$50,000-$74,999",About the same,Catholic,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,Somewhat worried,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,East/West rural,Rural,Small cities and Rural,2.0,6234.0
1529168.0,Connecticut,48.0,State,1.0,Call 3,0.312819421291351,Other,Dodd,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",About the same,Catholic,,Just today,For your candidate,Somewhat approve,Somewhat approve,Somewhat worried,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat worried,White,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1498837.0,Connecticut,77.0,State,1.0,Call 2,0.857658982276917,Kerry,Dodd,Female,White,30-39,Independent,Liberal,"$30,000-$49,999",About the same,Other Christian,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,Somewhat worried,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Coastal/NY suburbs,Suburbs,Suburbs,2.0,6378.0
1498829.0,Connecticut,51.0,National,3.0,Call 2,0.77892678976059,Kerry,Dodd,Female,White,40-44,Democrat,Liberal,"$75,000-$99,999",,None,No,,For your candidate,,,,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,,,,,,White,Connecticut valley,Suburbs,Suburbs,3.0,6770.0
1473162.0,Connecticut,1.0,State,1.0,Call 1,0.790647983551025,Kerry,Dodd,Female,White,65-74,Democrat,Moderate,"$15,000-$29,999",Worse today,Catholic,No,Before that,Against his opponent,Somewhat disapprove,Strongly disapprove,Somewhat worried,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Connecticut valley,Suburbs,Suburbs,3.0,6401.0
1529153.0,Connecticut,24.0,State,1.0,Call 3,0.77892678976059,Kerry,Dodd,Female,White,50-59,Democrat,Liberal,"$100,000-$149,999",Better today,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Connecticut valley,Suburbs,Suburbs,1.0,6033.0
1473156.0,Connecticut,48.0,State,1.0,Call 1,0.348391264677048,Bush,,Female,White,25-29,Something Else,Moderate,"$100,000-$149,999",Better today,Other Christian,No,Before that,For your candidate,Somewhat approve,Strongly approve,Somewhat worried,White female,18-29,25-29,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1524480.0,Connecticut,22.0,State,1.0,Call 3,0.841008126735687,Kerry,Dodd,Male,White,50-59,Democrat,Liberal,"$200,000 or more",About the same,Jewish,No,Before that,For your candidate,Strongly disapprove,Somewhat approve,Somewhat worried,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,Coastal/NY suburbs,"City: 50,000 to 500,000","City over 50,000",4.0,6824.0
1473150.0,Connecticut,77.0,State,1.0,Call 1,0.919329941272736,Kerry,Dodd,Male,White,60-64,Democrat,Liberal,"$50,000-$74,999",Worse today,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,White male,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Coastal/NY suburbs,Suburbs,Suburbs,2.0,6378.0
1473731.0,Connecticut,93.0,State,1.0,Call 1,0.870899796485901,Kerry,Dodd,Female,White,75 or over,Democrat,Liberal,"$75,000-$99,999",About the same,Jewish,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Not too worried,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,White,Coastal/NY suburbs,Suburbs,Suburbs,4.0,6880.0
1473144.0,Connecticut,22.0,State,1.0,Call 1,0.837246954441071,Kerry,Dodd,Male,White,60-64,Independent,Moderate,"$100,000-$149,999",Better today,Jewish,No,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Coastal/NY suburbs,"City: 50,000 to 500,000","City over 50,000",4.0,6824.0
1531465.0,Connecticut,42.0,National,4.0,Call 3,0.778754830360413,Bush,Dodd,Male,White,50-59,,,,,,No,Before that,,,,,White male,45-59,50-64,18-64,,,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,,White,Connecticut valley,Suburbs,Suburbs,5.0,6450.0
1526798.0,Connecticut,48.0,State,1.0,Call 3,0.330706000328064,Kerry,Dodd,Female,White,18-24,Democrat,Liberal,"$100,000-$149,999",About the same,Catholic,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Not at all worried,White female,18-29,18-24,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,White,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1498606.0,Connecticut,46.0,National,1.0,Call 2,0.914632439613342,Kerry,Dodd,Male,White,25-29,Something Else,Moderate,"$30,000-$49,999",Worse today,Something else,No,Before that,,Strongly disapprove,Strongly disapprove,,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,White,Connecticut valley,"City: 10,000 to 49,999",Small cities and Rural,3.0,6457.0
1515128.0,Connecticut,37.0,State,1.0,Call 2,1.27600455284119,Bush,Orchulli,Male,White,50-59,Republican,Moderate,"$50,000-$74,999",Better today,Protestant,No,Before that,For your candidate,Somewhat approve,Somewhat disapprove,Somewhat worried,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,East/West rural,Rural,Small cities and Rural,5.0,6791.0
1526788.0,Connecticut,10.0,State,1.0,Call 3,1.18508315086365,Bush,Orchulli,Female,White,45-49,Independent,Moderate,"$50,000-$74,999",Better today,Other Christian,No,Before that,Against his opponent,Somewhat approve,Somewhat approve,Somewhat worried,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,East/West rural,Suburbs,Suburbs,5.0,6804.0
1473125.0,Connecticut,77.0,State,1.0,Call 1,0.923459947109222,Kerry,Dodd,Male,White,30-39,Democrat,Liberal,"$100,000-$149,999",About the same,Catholic,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Somewhat worried,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Coastal/NY suburbs,Suburbs,Suburbs,2.0,6378.0
1498779.0,Connecticut,10.0,State,1.0,Call 2,1.22171247005463,Bush,Orchulli,Female,Black,50-59,,,,About the same,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,Somewhat worried,Non-white female,45-59,50-64,18-64,,,,Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Black,East/West rural,Suburbs,Suburbs,5.0,6804.0
1473115.0,Connecticut,48.0,State,1.0,Call 1,0.332914024591446,Kerry,Dodd,Male,White,45-49,Democrat,Moderate,"$100,000-$149,999",About the same,Something else,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Connecticut valley,"City: 50,000 to 500,000","City over 50,000",3.0,6460.0
1526773.0,Connecticut,37.0,State,1.0,Call 3,0.770548820495605,Kerry,Did not vote,Male,White,18-24,Independent,Moderate,"$50,000-$74,999",About the same,Catholic,No,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,Very worried,White male,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,East/West rural,Rural,Small cities and Rural,5.0,6791.0
1498775.0,Connecticut,11.0,State,1.0,Call 2,1.04312193393707,Kerry,Dodd,Male,White,50-59,Democrat,Liberal,"$100,000-$149,999",About the same,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Somewhat worried,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,East/West rural,Rural,Small cities and Rural,2.0,6234.0
1524431.0,Connecticut,22.0,State,1.0,Call 3,0.781082332134247,Kerry,Dodd,Female,White,50-59,Democrat,Liberal,"$200,000 or more",Worse today,Jewish,,Before that,Against his opponent,Strongly disapprove,Somewhat approve,Very worried,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,White,Coastal/NY suburbs,"City: 50,000 to 500,000","City over 50,000",4.0,6824.0
1473103.0,Connecticut,22.0,State,1.0,Call 1,0.781082332134247,Kerry,Dodd,Female,White,45-49,Democrat,Liberal,"$30,000-$49,999",Worse today,Mormon/LDS,No,During the last month,For your candidate,Strongly disapprove,Somewhat disapprove,Somewhat worried,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,White,Coastal/NY suburbs,"City: 50,000 to 500,000","City over 50,000",4.0,6824.0
