ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESMN04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,UNION4,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,TERRWORR,STECMN,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,TERWORR2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1514445.0,Minnesota,56.0,National,3.0,Call 2,Complete,0.7957444190979,Kerry,Female,White,30-39,Democrat,Moderate,,"$15,000-$29,999",,Catholic,Never,,,No,,For your candidate,,,,,,,,,,,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Never,Catholics/Non-weekly,,,,,,,,,,,,,,All others,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,55902.0
1533888.0,Minnesota,55.0,National,1.0,Call 3,Complete,0.982106924057007,Kerry,Female,White,25-29,Democrat,Conservative,No,"$15,000-$29,999",Worse today,Catholic,A few times a year,High school graduate,No one does,No,In the last three days,,Health care,Will bring about needed change,Somewhat approve,Somewhat approve,Less safe from terrorism,,,Somewhat well,,,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,No degree,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,,,,,,No one in household is union member,Voter is not union member,All others,White,West,"City: 10,000 to 49,999",Small cities and Rural,1.0,56187.0
1494999.0,Minnesota,81.0,State,1.0,Call 1,Complete,0.826126158237457,Kerry,Female,White,30-39,Democrat,Liberal,No,"$30,000-$49,999",Better today,Other Christian,A few times a year,College graduate,No one does,No,During the last month,For your candidate,Education,Will bring about needed change,Somewhat disapprove,Somewhat approve,Safer from terrorism,Both of them,Only John Kerry,Very badly,Very worried,Good,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,West,"City: 50,000 to 500,000","City over 50,000",6.0,56303.0
1514441.0,Minnesota,39.0,National,4.0,Call 2,Complete,0.898532271385193,Kerry,Male,White,60-64,Independent,Liberal,,"$75,000-$99,999",,,,Postgraduate study,"Yes, someone else does",Yes,Before that,,,,,,,Only John Kerry,Only John Kerry,,Not at all worried,,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",,,,,,College graduate,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Not too/Not at all worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,All others,White,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",3.0,55345.0
1494996.0,Minnesota,25.0,State,1.0,Call 1,Complete,0.704473674297333,Kerry,Male,Black,45-49,Republican,Moderate,No,,Worse today,Protestant,Once a week,College graduate,No one does,Yes,Before that,Against his opponent,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Neither of them,Somewhat badly,Not too worried,Good,Non-white male,45-59,40-49,18-64,Republican,,,Protestant/Other Christian,All others,All others,Weekly,Protestants/Weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,Black,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",3.0,55344.0
1534528.0,Minnesota,40.0,State,1.0,Call 3,Complete,0.801757276058197,Kerry,Female,White,30-39,Democrat,Moderate,No,"$30,000-$49,999",Worse today,Protestant,A few times a year,High school graduate,No one does,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Safer from terrorism,Both of them,Only John Kerry,Somewhat badly,Somewhat worried,Good,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",3.0,55441.0
1533882.0,Minnesota,14.0,State,1.0,Call 3,Complete,0.836184144020081,Kerry,Male,Black,30-39,Democrat,Conservative,No,"$50,000-$74,999",Worse today,Other Christian,A few times a year,Did not complete high school,No one does,Yes,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Very worried,Good,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,Black,Twin Cities Suburbs,"City: 50,000 to 500,000","City over 50,000",2.0,55122.0
1514437.0,Minnesota,79.0,State,1.0,Call 2,Complete,0.861549854278564,Bush,Male,White,40-44,Republican,Moderate,No,"$30,000-$49,999",Better today,Catholic,Once a week,Some college/associate degree,No one does,Yes,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not too worried,Good,White male,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Not too/Not at all worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,West,Suburbs,Suburbs,6.0,56368.0
1514434.0,Minnesota,74.0,State,1.0,Call 2,Complete,0.7957444190979,Kerry,Female,White,30-39,Independent,Moderate,No,"$100,000-$149,999",About the same,Protestant,A few times a month,Postgraduate study,No one does,Yes,During the last month,Omit,Omit,Is intelligent,Somewhat disapprove,Strongly disapprove,Omit,Both of them,Both of them,Very badly,Somewhat worried,Not so good,White female,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,East,"City: 50,000 to 500,000","City over 50,000",8.0,55811.0
1533875.0,Minnesota,88.0,National,3.0,Call 3,Complete,1.16512441635132,Bush,Female,White,18-24,Republican,Conservative,,"Under $15,000",,Other Christian,A few times a month,,,No,,For your candidate,,,,,,,,,,,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,All others,,,,,,,,,,,,,,All others,White,Twin Cities Suburbs,Suburbs,Suburbs,6.0,55125.0
1533874.0,Minnesota,32.0,State,1.0,Call 3,Complete,0.688747525215149,Kerry,Female,Black,45-49,Democrat,Moderate,No,"$30,000-$49,999",Worse today,Muslim,Never,College graduate,No one does,No,Before that,For your candidate,Moral values,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Somewhat worried,Not so good,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,Never,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,Black,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",5.0,55404.0
1490124.0,Minnesota,85.0,State,1.0,Call 1,Complete,0.751004636287689,Kerry,Male,Asian,40-44,Democrat,Conservative,No,"$200,000 or more",Worse today,None,A few times a year,Postgraduate study,No one does,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Only John Kerry,Very badly,Not too worried,Not so good,Non-white male,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",None,All others,All others,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,Asian,Twin Cities Suburbs,Suburbs,Suburbs,2.0,55016.0
1494982.0,Minnesota,86.0,State,1.0,Call 1,Complete,2.68410301208496,Bush,Male,White,65-74,Something Else,Moderate,No,"$50,000-$74,999",About the same,Catholic,A few times a month,Some college/associate degree,"Yes, someone else does",Yes,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Strongly approve,Safer from terrorism,Omit,Both of them,Somewhat well,Somewhat worried,Good,White male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only John Kerry/Both of them,Omit,Omit,Someone in household is union member,Voter is not union member,All others,White,Twin Cities Suburbs,Suburbs,Suburbs,6.0,55025.0
1490119.0,Minnesota,75.0,State,1.0,Call 1,Complete,0.757520854473114,Bush,Female,White,18-24,Republican,Conservative,Yes,"$50,000-$74,999",Better today,Catholic,Once a week,Some college/associate degree,"Yes, someone else does",No,Before that,For your candidate,Terrorism,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Somewhat worried,Good,White female,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,All others,White,East,"City: 50,000 to 500,000","City over 50,000",8.0,55808.0
1494978.0,Minnesota,48.0,State,1.0,Call 1,Complete,0.831016361713409,Bush,Female,White,50-59,Independent,Moderate,No,"$50,000-$74,999",About the same,Catholic,Once a week,High school graduate,No one does,Yes,During the last month,For your candidate,Moral values,Is honest and trustworthy,Somewhat approve,Somewhat disapprove,Safer from terrorism,Only George W. Bush,Neither of them,Somewhat badly,Not too worried,Good,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,East,Rural,Small cities and Rural,8.0,56649.0
1490116.0,Minnesota,32.0,State,1.0,Call 1,Complete,0.821412324905396,Kerry,Male,,25-29,Democrat,Moderate,No,"$30,000-$49,999",Worse today,,Once a week,College graduate,No one does,Yes,During the last month,For your candidate,Economy/Jobs,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Somewhat worried,Good,,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",,,All others,Weekly,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",5.0,55404.0
1514420.0,Minnesota,67.0,State,1.0,Call 2,Complete,2.19257020950317,Bush,Male,White,65-74,Republican,Conservative,No,"$200,000 or more",Better today,Catholic,Once a week,Postgraduate study,No one does,Yes,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Very worried,Excellent,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Minneapolis/St. Paul area,Suburbs,Suburbs,4.0,55126.0
1533859.0,Minnesota,86.0,State,1.0,Call 3,Complete,1.98071157932281,Bush,Female,White,25-29,Republican,Conservative,No,"$75,000-$99,999",About the same,Other Christian,Once a week,Some college/associate degree,"Yes, I do and someone else does",Yes,During the last month,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Somewhat worried,Good,White female,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,Married women,White,Twin Cities Suburbs,Suburbs,Suburbs,6.0,55025.0
1490109.0,Minnesota,46.0,State,1.0,Call 1,Complete,1.13802707195282,Bush,Female,White,60-64,Republican,Moderate,No,"$50,000-$74,999",About the same,Protestant,More than once a week,College graduate,No one does,Yes,Before that,For your candidate,Moral values,Is honest and trustworthy,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Somewhat worried,Good,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,West,Rural,Small cities and Rural,7.0,56273.0
1492080.0,Minnesota,49.0,State,1.0,Call 1,Complete,1.13561534881592,Kerry,Male,White,50-59,Something Else,Moderate,No,"$50,000-$74,999",Worse today,Protestant,More than once a week,College graduate,"Yes, I do",No,Before that,Against his opponent,Moral values,Omit,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Very badly,Somewhat worried,Not so good,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is union member,All others,White,East,Rural,Small cities and Rural,8.0,56660.0
1533856.0,Minnesota,90.0,State,1.0,Call 3,Complete,0.808180272579193,Bush,Male,White,45-49,Republican,Conservative,No,"$50,000-$74,999",Worse today,Protestant,A few times a month,College graduate,No one does,Yes,In the last three days,For your candidate,Economy/Jobs,Is a strong leader,Somewhat approve,Somewhat disapprove,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Not too worried,Good,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,Protestants/Non-weekly,College graduate,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Twin Cities Suburbs,Suburbs,Suburbs,6.0,55328.0
1533854.0,Minnesota,9.0,State,1.0,Call 3,Complete,1.68922388553619,Kerry,Female,White,25-29,Independent,Liberal,Yes,"$15,000-$29,999",Worse today,Other Christian,A few times a month,Some college/associate degree,No one does,No,Before that,Against his opponent,Terrorism,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Very worried,Poor,White female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,West,Rural,Small cities and Rural,1.0,56152.0
1514409.0,Minnesota,48.0,State,1.0,Call 2,Complete,0.846144735813141,Kerry,Male,White,50-59,Independent,Moderate,No,"$75,000-$99,999",About the same,None,Never,College graduate,"Yes, someone else does",Yes,During the last month,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat approve,Safer from terrorism,Both of them,Both of them,Somewhat badly,Not too worried,Good,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Never,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Not too/Not at all worried,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is not union member,All others,White,East,Rural,Small cities and Rural,8.0,56649.0
1533851.0,Minnesota,59.0,State,1.0,Call 3,Complete,1.07976508140564,Kerry,Male,White,75 or over,Independent,Conservative,No,"$15,000-$29,999",About the same,Protestant,Once a week,High school graduate,,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Neither of them,Neither of them,Very badly,Not too worried,Not so good,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,,,All others,White,West,Rural,Small cities and Rural,7.0,56567.0
1494962.0,Minnesota,72.0,State,1.0,Call 1,Complete,0.877504467964172,Bush,Male,White,30-39,Independent,Moderate,No,"$30,000-$49,999",Better today,Catholic,Once a week,Postgraduate study,No one does,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly disapprove,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Very worried,Good,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,West,Rural,Small cities and Rural,7.0,55332.0
1533849.0,Minnesota,29.0,State,1.0,Call 3,Complete,1.10344433784485,Bush,Male,White,50-59,Republican,Moderate,No,"$75,000-$99,999",About the same,Protestant,Omit,College graduate,"Yes, someone else does",No,During the last month,Against his opponent,Moral values,Omit,Somewhat approve,Somewhat approve,Safer from terrorism,Omit,Omit,Somewhat well,Somewhat worried,Not so good,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Omit,Protestants/Non-weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Omit,Omit,Omit,Omit,Someone in household is union member,Voter is not union member,All others,White,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",6.0,55369.0
1533848.0,Minnesota,76.0,National,2.0,Call 3,Complete,0.646542370319366,Kerry,Female,White,40-44,Democrat,Moderate,No,"$50,000-$74,999",Worse today,Catholic,A few times a year,Some college/associate degree,"Yes, someone else does",Yes,Before that,,Terrorism,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,,,Somewhat badly,,,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,Someone in household is union member,Voter is not union member,Married women,White,East,Suburbs,Suburbs,8.0,55732.0
1533847.0,Minnesota,72.0,State,1.0,Call 3,Complete,0.877504467964172,Bush,Male,White,45-49,Republican,Moderate,No,"$50,000-$74,999",About the same,Other Christian,Once a week,Some college/associate degree,"Yes, I do",Yes,Before that,For your candidate,Moral values,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Both of them,Only George W. Bush,Somewhat well,Somewhat worried,Good,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,White,West,Rural,Small cities and Rural,7.0,55332.0
1515638.0,Minnesota,79.0,State,1.0,Call 2,Complete,0.814563453197479,Kerry,Male,White,45-49,Republican,Moderate,No,"$30,000-$49,999",About the same,Other Christian,A few times a month,Postgraduate study,No one does,No,Before that,Against his opponent,Iraq,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Not at all worried,Not so good,White male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,West,Suburbs,Suburbs,6.0,56368.0
1514397.0,Minnesota,40.0,State,1.0,Call 2,Complete,0.509826600551605,Nader,Male,White,18-24,Independent,Liberal,Yes,"$30,000-$49,999",About the same,Something else,Never,Some college/associate degree,No one does,No,Before that,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Neither of them,Very badly,Somewhat worried,Good,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,Never,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Minneapolis/St. Paul area,"City: 50,000 to 500,000","City over 50,000",3.0,55441.0
1514396.0,Minnesota,85.0,State,1.0,Call 2,Complete,0.900323450565338,Bush,Female,White,18-24,Republican,Conservative,Yes,"$150,000-$199,999",Better today,Protestant,A few times a month,Some college/associate degree,No one does,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not too worried,Good,White female,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Not too/Not at all worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Twin Cities Suburbs,Suburbs,Suburbs,2.0,55016.0
1533837.0,Minnesota,63.0,State,1.0,Call 3,Complete,0.375748306512833,Nader,Female,Black,25-29,Something Else,Moderate,Yes,"$30,000-$49,999",Worse today,Jewish,A few times a month,Some college/associate degree,"Yes, I do",No,Before that,Against his opponent,Economy/Jobs,Cares about people like me,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,Neither of them,Neither of them,Somewhat badly,Somewhat worried,Poor,Non-white female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Jewish,All others,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is union member,All others,Black,Minneapolis/St. Paul area,Suburbs,Suburbs,4.0,55109.0
