ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESUT04,SENUT04,GOVUT04,AMEND3UT,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1540651.0,Utah,48.0,State,1.0,Call 3,0.943816900253296,Bush,2.0,Huntsman,Yes,Male,,60-64,Republican,Conservative,"$75,000-$99,999",Better today,Mormon/LDS,No,Before that,Against his opponent,Strongly approve,Strongly approve,,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,West/Provo area,Suburbs,Suburbs,2.0,84003.0
1493990.0,Utah,48.0,State,1.0,Call 1,0.836929798126221,Bush,2.0,Huntsman,Yes,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,Suburbs,Suburbs,2.0,84003.0
1489323.0,Utah,20.0,State,1.0,Call 1,0.994315028190613,Bush,1.0,Huntsman,No,Male,Asian,50-59,Independent,Moderate,"$75,000-$99,999",About the same,Something else,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Non-white male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Something else,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Asian,Salt Lake county,"City: 50,000 to 500,000","City over 50,000",1.0,84104.0
1498465.0,Utah,44.0,State,1.0,Call 1,1.11841511726379,Kerry,2.0,Huntsman,No,Female,White,45-49,Republican,Moderate,"$75,000-$99,999",Better today,Other Christian,No,Just today,Against his opponent,Somewhat approve,Somewhat approve,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,East/Ogden area,Rural,Small cities and Rural,1.0,84098.0
1519647.0,Utah,26.0,State,1.0,Call 2,0.620902478694916,Bush,2.0,Huntsman,Yes,Male,White,30-39,Republican,Conservative,"$100,000-$149,999",Better today,Mormon/LDS,No,Before that,Against his opponent,Somewhat approve,Somewhat approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,2.0,84124.0
1519641.0,Utah,7.0,State,1.0,Call 2,1.23346126079559,Bush,2.0,Matheson,Yes,Male,White,45-49,Democrat,Moderate,"$50,000-$74,999",About the same,Mormon/LDS,,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,2.0,84501.0
1496309.0,Utah,29.0,State,1.0,Call 1,1.07048094272614,Kerry,1.0,Matheson,No,Female,White,50-59,Independent,Conservative,"$75,000-$99,999",Better today,Mormon/LDS,,Sometime last week,Against his opponent,Somewhat disapprove,Somewhat approve,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,2.0,84020.0
1521971.0,Utah,9.0,National,4.0,Call 2,1.17696344852448,Bush,2.0,Huntsman,Yes,Female,White,18-24,Republican,Conservative,"Under $15,000",,,No,During the last month,,,,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,East/Ogden area,Suburbs,Suburbs,1.0,84010.0
1519633.0,Utah,13.0,State,1.0,Call 2,0.995908558368683,Bush,2.0,Matheson,Yes,Female,White,18-24,Independent,Moderate,"Under $15,000",About the same,Mormon/LDS,No,Before that,For your candidate,Somewhat approve,Strongly approve,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,1.0,84015.0
1540627.0,Utah,48.0,State,1.0,Call 3,0.813960671424866,Bush,,,Yes,Male,Hispanic/Latino,18-24,Republican,Conservative,"$50,000-$74,999",About the same,Mormon/LDS,Yes,Before that,For your candidate,Strongly approve,Strongly approve,Non-white male,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Hispanic/Latino,West/Provo area,Suburbs,Suburbs,2.0,84003.0
1493961.0,Utah,35.0,National,1.0,Call 1,0.849448263645172,Bush,2.0,Matheson,Yes,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",Better today,Mormon/LDS,No,Before that,,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1491627.0,Utah,56.0,State,1.0,Call 1,0.774890244007111,Bush,2.0,Huntsman,No,Female,White,45-49,Republican,Conservative,"$75,000-$99,999",Better today,Mormon/LDS,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 50,000 to 500,000","City over 50,000",2.0,84770.0
1498623.0,Utah,44.0,State,1.0,Call 1,1.69197821617126,Bush,2.0,Huntsman,Yes,Female,White,65-74,Republican,Moderate,"Under $15,000",Worse today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East/Ogden area,Rural,Small cities and Rural,1.0,84098.0
1493910.0,Utah,16.0,State,1.0,Call 1,0.807681262493134,,,,No,Male,White,40-44,Independent,Moderate,"$50,000-$74,999",About the same,Mormon/LDS,No,During the last month,Against his opponent,Somewhat disapprove,Somewhat approve,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 10,000 to 49,999",Small cities and Rural,2.0,84720.0
1519615.0,Utah,26.0,State,1.0,Call 2,0.761354386806488,Bush,2.0,Huntsman,Yes,Female,White,60-64,Republican,Conservative,,Better today,Mormon/LDS,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,60 or over,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,2.0,84124.0
1540611.0,Utah,48.0,State,1.0,Call 3,0.834273993968964,Bush,2.0,Huntsman,Yes,Male,White,18-24,Republican,Conservative,"$30,000-$49,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,Suburbs,Suburbs,2.0,84003.0
1540605.0,Utah,26.0,State,1.0,Call 3,0.55192619562149,Bush,,Matheson,Did not vote,Male,White,45-49,Democrat,Moderate,"$50,000-$74,999",Worse today,Mormon/LDS,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,2.0,84124.0
1493898.0,Utah,48.0,State,1.0,Call 1,2.30271148681641,Bush,9.0,Other,Yes,Male,White,60-64,Independent,Conservative,"$75,000-$99,999",About the same,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,Suburbs,Suburbs,2.0,84003.0
1496275.0,Utah,48.0,State,1.0,Call 1,0.861154437065125,Kerry,1.0,Matheson,No,Male,White,75 or over,Democrat,Liberal,"$50,000-$74,999",About the same,Mormon/LDS,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,West/Provo area,Suburbs,Suburbs,2.0,84003.0
1491607.0,Utah,20.0,State,1.0,Call 1,0.915738642215729,Kerry,2.0,Huntsman,Yes,Male,Other,50-59,Something Else,Moderate,"$50,000-$74,999",Worse today,Mormon/LDS,No,Just today,Against his opponent,Somewhat disapprove,Somewhat disapprove,Non-white male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Other,Salt Lake county,"City: 50,000 to 500,000","City over 50,000",1.0,84104.0
1540599.0,Utah,13.0,State,1.0,Call 3,0.608802914619446,Kerry,1.0,Matheson,No,Female,White,40-44,Democrat,Liberal,"$50,000-$74,999",Worse today,Mormon/LDS,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,1.0,84015.0
1519599.0,Utah,48.0,State,1.0,Call 2,0.836929798126221,Bush,2.0,Huntsman,Yes,Male,White,30-39,Republican,Conservative,"$30,000-$49,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,Suburbs,Suburbs,2.0,84003.0
1519595.0,Utah,35.0,National,1.0,Call 2,0.794604778289795,Bush,2.0,Huntsman,Yes,Female,White,50-59,Republican,Moderate,"$200,000 or more",Better today,Mormon/LDS,No,Before that,,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1519594.0,Utah,7.0,State,1.0,Call 2,1.22954714298248,Bush,2.0,Matheson,Yes,Male,White,18-24,Republican,Moderate,"$50,000-$74,999",Better today,Mormon/LDS,No,During the last month,For your candidate,Somewhat disapprove,Somewhat disapprove,White male,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,2.0,84501.0
1519593.0,Utah,39.0,State,1.0,Call 2,1.0054183006286599,Bush,2.0,Huntsman,Yes,Female,White,40-44,Republican,Conservative,"$75,000-$99,999",Better today,Mormon/LDS,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1540588.0,Utah,48.0,State,1.0,Call 3,0.364280164241791,Kerry,,Matheson,,Male,White,65-74,Democrat,Conservative,"$30,000-$49,999",About the same,Mormon/LDS,No,In the last three days,For your candidate,Somewhat disapprove,Omit,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Omit,White,West/Provo area,Suburbs,Suburbs,2.0,84003.0
1519589.0,Utah,13.0,State,1.0,Call 2,0.999078929424286,Bush,2.0,Matheson,Yes,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,1.0,84015.0
1496258.0,Utah,44.0,State,1.0,Call 1,0.566587090492249,Nader,1.0,Huntsman,No,Male,White,30-39,Republican,Moderate,"$50,000-$74,999",Worse today,Catholic,No,Sometime last week,Against his opponent,Somewhat approve,Somewhat disapprove,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,East/Ogden area,Rural,Small cities and Rural,1.0,84098.0
1493924.0,Utah,26.0,State,1.0,Call 1,0.704199373722076,Bush,1.0,Matheson,No,Male,White,50-59,Independent,Moderate,"$50,000-$74,999",Worse today,Protestant,No,In the last three days,Against his opponent,Somewhat approve,Somewhat approve,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,2.0,84124.0
1540581.0,Utah,26.0,State,1.0,Call 3,0.688065350055695,Kerry,1.0,Matheson,No,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",About the same,Other Christian,No,Before that,Against his opponent,Strongly disapprove,Somewhat approve,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,2.0,84124.0
1519581.0,Utah,26.0,State,1.0,Call 2,0.661650776863098,Bush,2.0,Matheson,Yes,Male,White,25-29,Independent,Moderate,"$30,000-$49,999",Better today,Mormon/LDS,No,In the last three days,For your candidate,Somewhat approve,Somewhat approve,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,2.0,84124.0
1491583.0,Utah,36.0,State,1.0,Call 1,0.985309898853302,Bush,2.0,Huntsman,Yes,Female,Asian,45-49,Republican,Moderate,"$50,000-$74,999",About the same,Mormon/LDS,No,During the last month,For your candidate,Strongly approve,Somewhat approve,Non-white female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Asian,Salt Lake county,Suburbs,Suburbs,3.0,84118.0
1540575.0,Utah,13.0,State,1.0,Call 3,0.579854786396027,Bush,1.0,Matheson,No,Female,Hispanic/Latino,30-39,Independent,,"$30,000-$49,999",About the same,Mormon/LDS,Yes,During the last month,Against his opponent,Somewhat approve,Strongly approve,Non-white female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,1.0,84015.0
1540570.0,Utah,48.0,State,1.0,Call 3,0.861154437065125,Kerry,1.0,Matheson,No,Male,White,75 or over,Democrat,Moderate,"$30,000-$49,999",About the same,Mormon/LDS,No,Sometime last week,For your candidate,Strongly disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,West/Provo area,Suburbs,Suburbs,2.0,84003.0
1493904.0,Utah,7.0,State,1.0,Call 1,0.745472967624664,Kerry,1.0,Matheson,No,Female,White,45-49,Democrat,Moderate,"$15,000-$29,999",Worse today,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,2.0,84501.0
1540562.0,Utah,26.0,State,1.0,Call 3,0.641598880290985,Kerry,1.0,Huntsman,No,Male,White,25-29,Independent,Moderate,"$50,000-$74,999",Worse today,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White male,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Salt Lake county,Suburbs,Suburbs,2.0,84124.0
1519563.0,Utah,11.0,National,3.0,Call 2,1.97530603408813,Bush,2.0,Huntsman,Yes,Male,White,65-74,Republican,Conservative,"$30,000-$49,999",,Mormon/LDS,No,,For your candidate,,,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,East/Ogden area,Suburbs,Suburbs,1.0,84040.0
1496232.0,Utah,29.0,State,1.0,Call 1,0.959373533725739,Bush,,Matheson,No,Male,White,50-59,Republican,Conservative,"$200,000 or more",Better today,None,No,Before that,For your candidate,Somewhat approve,Somewhat disapprove,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Salt Lake county,Suburbs,Suburbs,2.0,84020.0
1540558.0,Utah,48.0,State,1.0,Call 3,0.359074294567108,Kerry,2.0,Huntsman,No,Female,Hispanic/Latino,40-44,Independent,Conservative,"$100,000-$149,999",Worse today,Mormon/LDS,Yes,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,Non-white female,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Other,West/Provo area,Suburbs,Suburbs,2.0,84003.0
1491564.0,Utah,39.0,State,1.0,Call 1,1.0054183006286599,Bush,2.0,Huntsman,Yes,Female,White,45-49,Republican,Conservative,"$30,000-$49,999",About the same,Mormon/LDS,No,Before that,Omit,Strongly approve,Strongly approve,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,3.0,84065.0
1498560.0,Utah,44.0,State,1.0,Call 1,0.2828628718853,Kerry,,Other,No,Female,White,30-39,Something Else,Liberal,"$50,000-$74,999",Better today,,No,Before that,Omit,Strongly disapprove,Strongly disapprove,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",,,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East/Ogden area,Rural,Small cities and Rural,1.0,84098.0
1519553.0,Utah,26.0,State,1.0,Call 2,0.658322393894196,Bush,2.0,Matheson,Yes,Female,White,30-39,Republican,Moderate,"$100,000-$149,999",Better today,Mormon/LDS,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Salt Lake county,Suburbs,Suburbs,2.0,84124.0
1540547.0,Utah,48.0,State,1.0,Call 3,0.359074294567108,Kerry,2.0,Huntsman,No,Female,White,30-39,Democrat,Moderate,"$50,000-$74,999",About the same,Mormon/LDS,No,During the last month,Against his opponent,Somewhat disapprove,Strongly disapprove,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,West/Provo area,Suburbs,Suburbs,2.0,84003.0
1540544.0,Utah,13.0,State,1.0,Call 3,0.579854786396027,Bush,1.0,Matheson,No,Female,Hispanic/Latino,50-59,Democrat,Moderate,"$30,000-$49,999",Worse today,Mormon/LDS,Yes,Sometime last week,Against his opponent,Somewhat approve,Somewhat approve,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,1.0,84015.0
1540543.0,Utah,26.0,State,1.0,Call 3,0.682431638240814,Kerry,1.0,Matheson,No,Female,White,50-59,Independent,Moderate,"$75,000-$99,999",Worse today,Protestant,No,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Salt Lake county,Suburbs,Suburbs,2.0,84124.0
1519543.0,Utah,48.0,State,1.0,Call 2,0.836929798126221,Bush,2.0,Huntsman,Yes,Male,White,40-44,Republican,Conservative,"$150,000-$199,999",Better today,Mormon/LDS,No,During the last month,For your candidate,Strongly approve,Strongly approve,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,Suburbs,Suburbs,2.0,84003.0
1540539.0,Utah,16.0,State,1.0,Call 3,0.761090695858002,Bush,2.0,Huntsman,,Male,White,18-24,Republican,Moderate,,Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,18-29,18-24,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 10,000 to 49,999",Small cities and Rural,2.0,84720.0
1519541.0,Utah,13.0,State,1.0,Call 2,0.751112580299377,Bush,1.0,Matheson,Yes,Male,White,30-39,Independent,Conservative,"$50,000-$74,999",Better today,Mormon/LDS,No,Before that,Against his opponent,Strongly approve,Somewhat approve,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East/Ogden area,"City: 10,000 to 49,999",Small cities and Rural,1.0,84015.0
1540537.0,Utah,48.0,State,1.0,Call 3,0.59606945514679,Bush,2.0,Huntsman,No,Female,White,50-59,Independent,Conservative,"$100,000-$149,999",About the same,Mormon/LDS,No,Before that,Omit,Somewhat approve,Somewhat approve,White female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,Suburbs,Suburbs,2.0,84003.0
1496209.0,Utah,48.0,State,1.0,Call 1,1.02624833583832,Bush,2.0,Huntsman,Yes,Female,White,60-64,Republican,Moderate,"$15,000-$29,999",About the same,Mormon/LDS,No,During the last month,For your candidate,Somewhat approve,Strongly approve,White female,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,Suburbs,Suburbs,2.0,84003.0
1519534.0,Utah,52.0,State,1.0,Call 2,1.22162306308746,Bush,2.0,Huntsman,Yes,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",About the same,Mormon/LDS,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,West/Provo area,"City: 50,000 to 500,000","City over 50,000",3.0,84097.0
1496203.0,Utah,11.0,National,3.0,Call 1,1.97530603408813,Bush,2.0,Huntsman,Yes,Male,White,65-74,Republican,Conservative,"$100,000-$149,999",,Mormon/LDS,No,,For your candidate,,,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,White,East/Ogden area,Suburbs,Suburbs,1.0,84040.0
