ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESAZ04,SENAZ04,PRP200AZ,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,EDUC,VETVOTER,MEXICAN,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECAZ,IMMIG,MCAINGWB,MOVETOAZ,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,QRACEAI,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1517980.0,Arizona,53.0,State,1.0,Call 2,Complete,Exit poll,0.57839161157608,Bush,McCain,Yes,Female,White,40-44,Republican,Conservative,No,,Better today,Protestant,College graduate,No,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Excellent,Decreased,Had no effect on your vote for president,I moved to AZ 5-10 years ago,White female,30-44,40-49,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,"City over 500,000","City over 50,000",3.0,85254.0
1517988.0,Arizona,40.0,State,1.0,Call 2,Not complete,Exit poll,0.666611790657043,,McCain,No,Female,White,65-74,,,,,,,,,No,Just today,Omit,Iraq,Omit,Strongly disapprove,,,,,,Good,,,,White female,60 or over,65 or over,65 or over,,,,,,All others,,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,,,,,,,White,English,Maricopa County,Suburbs,Suburbs,5.0,85268.0
1517992.0,Arizona,77.0,State,1.0,Call 2,Complete,Exit poll,0.736333429813385,Bush,McCain,Yes,Female,White,50-59,Something Else,Moderate,No,"$15,000-$29,999",About the same,Protestant,Did not complete high school,No,No,During the last month,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,Good,Increased,More likely to vote for Bush,I moved to AZ more than 10 years ago,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,White,English,Pima/Pinal/Santa Cruz,"City: 50,000 to 500,000","City over 50,000",8.0,85705.0
1517993.0,Arizona,88.0,State,1.0,Call 2,Complete,Exit poll,0.623828232288361,Kerry,McCain,No,Female,White,30-39,Republican,Moderate,No,"$30,000-$49,999",Worse today,Protestant,Postgraduate study,No,No,During the last month,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Kept about the same,Had no effect on your vote for president,I moved to AZ in the last 4 years,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,English,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,86301.0
1518027.0,Arizona,39.0,State,1.0,Call 2,Complete,Exit poll,2.15290212631226,Bush,McCain,Yes,Female,White,40-44,Republican,Conservative,No,"$75,000-$99,999",Better today,Mormon/LDS,Some college/associate degree,No,No,Before that,For your candidate,Iraq,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Omit,Had no effect on your vote for president,I moved to AZ 5-10 years ago,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,Suburbs,Suburbs,6.0,85236.0
1518028.0,Arizona,41.0,State,1.0,Call 2,Complete,Exit poll,0.673803567886353,Bush,McCain,No,Female,White,50-59,Democrat,Moderate,No,"$100,000-$149,999",Better today,Other Christian,College graduate,No,No,Before that,For your candidate,Education,Is honest and trustworthy,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Decreased,More likely to vote for Bush,I moved to AZ more than 10 years ago,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,"City: 50,000 to 500,000","City over 50,000",6.0,85351.0
1518041.0,Arizona,53.0,State,1.0,Call 2,Complete,Exit poll,0.482233464717865,Bush,McCain,No,Male,White,45-49,Republican,Conservative,No,"$50,000-$74,999",Worse today,Protestant,College graduate,No,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Kept about the same,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,"City over 500,000","City over 50,000",3.0,85254.0
1518055.0,Arizona,77.0,State,1.0,Call 2,Not complete,Exit poll,0.380834102630615,Bush,,,Female,White,,,,,,,,,,,Omit,Omit,Omit,Omit,Omit,,,,,,Omit,,,,White female,,,,,,,,,All others,,Omit,Omit,Omit,,,,,,,White,,Pima/Pinal/Santa Cruz,"City: 50,000 to 500,000","City over 50,000",8.0,85705.0
1518058.0,Arizona,40.0,State,1.0,Call 2,Complete,Exit poll,0.653840065002441,Bush,McCain,Yes,Male,White,40-44,Republican,Conservative,No,"$200,000 or more",Worse today,Catholic,Postgraduate study,No,No,Before that,For your candidate,Iraq,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Decreased,Had no effect on your vote for president,I moved to AZ in the last 4 years,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,Suburbs,Suburbs,5.0,85268.0
1518059.0,Arizona,11.0,State,1.0,Call 2,Complete,Exit poll,0.566703379154205,Kerry,Starky,Yes,Male,Black,40-44,Democrat,Moderate,No,"$50,000-$74,999",Worse today,Other Christian,Some college/associate degree,No,No,During the last month,For your candidate,Economy/Jobs,Is intelligent,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,Neither of them,Only John Kerry,Very badly,Good,Decreased,Had no effect on your vote for president,I moved to AZ more than 10 years ago,Non-white male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,Black,English,Maricopa County,"City over 500,000","City over 50,000",3.0,85032.0
1518062.0,Arizona,15.0,State,1.0,Call 2,Complete,Exit poll,0.612824499607086,Kerry,Starky,No,Male,White,30-39,Democrat,Liberal,No,"$30,000-$49,999",Better today,Catholic,College graduate,No,No,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Increased,Had no effect on your vote for president,I was born in Arizona,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,English,Maricopa County,"City over 500,000","City over 50,000",4.0,85015.0
1518074.0,Arizona,12.0,State,1.0,Call 2,Not complete,Exit poll,0.7598477602005,Bush,McCain,Yes,Female,White,50-59,,,,,,,,,No,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,,,,,,Good,,,,White female,45-59,50-64,18-64,,,,,,All others,,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,White,English,Maricopa County,"City over 500,000","City over 50,000",3.0,85254.0
1518077.0,Arizona,88.0,State,1.0,Call 2,Complete,Exit poll,0.67802757024765,Bush,McCain,Yes,Female,,60-64,Republican,Conservative,No,,Better today,Catholic,Postgraduate study,No,,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Excellent,Kept about the same,Had no effect on your vote for president,I moved to AZ more than 10 years ago,,60 or over,50-64,18-64,Republican,,,Catholic,All others,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,,,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,86301.0
1518083.0,Arizona,37.0,National,1.0,Call 2,Complete,Exit poll,0.729283154010773,Bush,McCain,Yes,Male,White,40-44,Republican,Conservative,No,"$75,000-$99,999",Worse today,None,Some college/associate degree,No,No,Before that,,Taxes,Has clear stands on the issues,Strongly approve,Somewhat approve,Less safe from terrorism,,,Somewhat well,,,,,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",None,White None,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,White,English,Maricopa County,"City over 500,000","City over 50,000",5.0,85226.0
1518085.0,Arizona,6.0,State,1.0,Call 2,Complete,Exit poll,0.937020182609558,Kerry,McCain,No,Male,White,60-64,Independent,Liberal,No,"$50,000-$74,999",About the same,None,Postgraduate study,No,No,Before that,For your candidate,Education,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Kept about the same,Had no effect on your vote for president,I moved to AZ 5-10 years ago,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,English,Rest of state,Rural,Small cities and Rural,1.0,85501.0
1518109.0,Arizona,53.0,State,1.0,Call 2,Complete,Exit poll,0.272992998361588,Kerry,Did not vote,Did not vote,Male,White,18-24,Independent,Moderate,No,"$30,000-$49,999",Worse today,None,Postgraduate study,No,No,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Kept about the same,Had no effect on your vote for president,I moved to AZ in the last 4 years,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,English,Maricopa County,"City over 500,000","City over 50,000",3.0,85254.0
1518124.0,Arizona,39.0,State,1.0,Call 2,Complete,Exit poll,1.4416229724884,Kerry,Starky,,Male,White,30-39,Something Else,Liberal,No,"$50,000-$74,999",About the same,None,College graduate,No,No,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Very badly,Good,Decreased,Had no effect on your vote for president,I moved to AZ in the last 4 years,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,White,English,Maricopa County,Suburbs,Suburbs,6.0,85236.0
1518133.0,Arizona,49.0,State,1.0,Call 2,Complete,Exit poll,0.559334516525269,Other,,Yes,Female,Black,25-29,,Moderate,No,"Under $15,000",Worse today,Something else,High school graduate,No,No,During the last month,For your candidate,Moral values,Has strong religious faith,Somewhat approve,Somewhat disapprove,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Decreased,Had no effect on your vote for president,I moved to AZ 5-10 years ago,Non-white female,18-29,25-29,18-64,,"Under $50,000","Under $100,000",Something else,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Black,English,Maricopa County,Suburbs,Suburbs,6.0,85296.0
1518137.0,Arizona,40.0,State,1.0,Call 2,Complete,Exit poll,0.653840065002441,Bush,McCain,Yes,Male,White,50-59,Republican,Conservative,No,"$200,000 or more",Better today,Protestant,Postgraduate study,No,No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Excellent,Decreased,More likely to vote for Bush,I moved to AZ more than 10 years ago,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,Suburbs,Suburbs,5.0,85268.0
1518150.0,Arizona,6.0,State,1.0,Call 2,Complete,Exit poll,0.852282047271729,Bush,McCain,Yes,Male,White,65-74,Republican,Conservative,No,"$15,000-$29,999",Worse today,Protestant,Some college/associate degree,No,No,Before that,Against his opponent,Terrorism,Is honest and trustworthy,Somewhat approve,Strongly approve,Less safe from terrorism,Only George W. Bush,Neither of them,Somewhat badly,Good,Decreased,Had no effect on your vote for president,I moved to AZ in the last 4 years,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Rest of state,Rural,Small cities and Rural,1.0,85501.0
1518153.0,Arizona,41.0,State,1.0,Call 2,Complete,Exit poll,0.773933172225952,Bush,McCain,Yes,Male,White,30-39,Republican,Conservative,No,"$75,000-$99,999",Better today,Catholic,Some college/associate degree,No,No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Excellent,Decreased,More likely to vote for Bush,I moved to AZ more than 10 years ago,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,"City: 50,000 to 500,000","City over 50,000",6.0,85351.0
1518155.0,Arizona,11.0,State,1.0,Call 2,Complete,Exit poll,0.569383800029755,Kerry,Starky,Yes,Female,White,50-59,Democrat,Moderate,No,"$50,000-$74,999",About the same,Catholic,Postgraduate study,No,No,Before that,For your candidate,Economy/Jobs,Is intelligent,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Good,Kept about the same,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,English,Maricopa County,"City over 500,000","City over 50,000",3.0,85032.0
1518161.0,Arizona,53.0,State,1.0,Call 2,Complete,Exit poll,0.57839161157608,Bush,McCain,Yes,Female,White,30-39,Republican,Conservative,No,"$75,000-$99,999",Better today,Protestant,College graduate,No,No,Before that,Against his opponent,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Decreased,Had no effect on your vote for president,I moved to AZ in the last 4 years,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,"City over 500,000","City over 50,000",3.0,85254.0
1518171.0,Arizona,15.0,State,1.0,Call 2,Complete,Exit poll,0.612824499607086,Kerry,Starky,No,Male,White,40-44,Independent,Moderate,No,"$75,000-$99,999",Better today,Something else,Some college/associate degree,No,No,In the last three days,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Neither of them,Very badly,Good,Kept about the same,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Something else,White Something else,All others,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,White,English,Maricopa County,"City over 500,000","City over 50,000",4.0,85015.0
1518178.0,Arizona,77.0,State,1.0,Call 2,Complete,Exit poll,0.736333429813385,Bush,McCain,Yes,Female,White,30-39,Democrat,,No,"Under $15,000",About the same,None,Some college/associate degree,No,No,Before that,Omit,Terrorism,Omit,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Neither of them,Somewhat badly,Omit,Increased,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Pima/Pinal/Santa Cruz,"City: 50,000 to 500,000","City over 50,000",8.0,85705.0
1518188.0,Arizona,46.0,State,1.0,Call 2,Complete,Exit poll,0.880732655525208,Bush,McCain,Yes,Female,White,40-44,,,,,Omit,Mormon/LDS,College graduate,,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Omit,Safer from terrorism,Only George W. Bush,Omit,Omit,Good,Omit,Omit,,White female,30-44,40-49,18-64,,,,Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,Omit,Omit,Omit,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,"City: 50,000 to 500,000","City over 50,000",6.0,85203.0
1518189.0,Arizona,12.0,State,1.0,Call 2,Complete,Exit poll,0.855037868022919,Bush,McCain,No,Male,White,65-74,Republican,Conservative,No,"$50,000-$74,999",About the same,Jewish,Postgraduate study,No,No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Excellent,Decreased,More likely to vote for Bush,I moved to AZ more than 10 years ago,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,"City over 500,000","City over 50,000",3.0,85254.0
1518201.0,Arizona,39.0,State,1.0,Call 2,Complete,Exit poll,2.18091559410095,Kerry,Starky,Yes,Female,White,18-24,Democrat,Liberal,Yes,"$15,000-$29,999",About the same,None,High school graduate,No,No,During the last month,Against his opponent,Moral values,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Very badly,Good,Kept about the same,Had no effect on your vote for president,I moved to AZ in the last 4 years,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,White,English,Maricopa County,Suburbs,Suburbs,6.0,85236.0
1518219.0,Arizona,37.0,National,1.0,Call 2,Complete,Exit poll,0.616558074951172,Bush,McCain,No,Female,Other,18-24,Republican,Conservative,No,"$15,000-$29,999",Better today,Catholic,College graduate,No,No,Before that,,Moral values,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,,,Somewhat well,,,,,Non-white female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Catholic,All others,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,American Indian,English,Maricopa County,"City over 500,000","City over 50,000",5.0,85226.0
1518225.0,Arizona,40.0,State,1.0,Call 2,Complete,Exit poll,0.653840065002441,Bush,McCain,Yes,Male,White,50-59,Republican,Moderate,No,"$50,000-$74,999",Better today,Jewish,Postgraduate study,No,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Kept about the same,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,Suburbs,Suburbs,5.0,85268.0
1518234.0,Arizona,53.0,State,1.0,Call 2,Complete,Exit poll,0.56601083278656,Bush,McCain,Yes,Male,White,30-39,Republican,Conservative,No,"$200,000 or more",Better today,Protestant,Some college/associate degree,Yes,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Decreased,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,"City over 500,000","City over 50,000",3.0,85254.0
1518237.0,Arizona,11.0,State,1.0,Call 2,Complete,Exit poll,0.483655750751495,Kerry,McCain,Yes,Male,White,40-44,Independent,Moderate,No,"$50,000-$74,999",Worse today,None,Some college/associate degree,No,No,Before that,Against his opponent,Terrorism,Will bring about needed change,Somewhat disapprove,Somewhat approve,Less safe from terrorism,Both of them,Both of them,Somewhat badly,Not so good,Decreased,Had no effect on your vote for president,I moved to AZ more than 10 years ago,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,White,English,Maricopa County,"City over 500,000","City over 50,000",3.0,85032.0
1518239.0,Arizona,46.0,State,1.0,Call 2,Not complete,Exit poll,0.972738027572632,Bush,,Yes,Male,White,75 or over,,,,,,,,,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,,,,,,Excellent,,,,White male,60 or over,65 or over,65 or over,,,,,,All others,,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,White,English,Maricopa County,"City: 50,000 to 500,000","City over 50,000",6.0,85203.0
1518243.0,Arizona,77.0,State,1.0,Call 2,Not complete,Exit poll,0.698584079742432,Bush,McCain,Yes,Female,White,,,,,,,,,,No,Just today,Omit,Taxes,Cares about people like me,Somewhat approve,,,,,,Good,,,,White female,,,,,,,,,All others,,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,,,,,,,White,English,Pima/Pinal/Santa Cruz,"City: 50,000 to 500,000","City over 50,000",8.0,85705.0
1518249.0,Arizona,41.0,State,1.0,Call 2,Complete,Exit poll,0.66134238243103,Bush,Did not vote,Yes,Female,White,50-59,Republican,Conservative,No,"$50,000-$74,999",Better today,Mormon/LDS,College graduate,No,No,Before that,Against his opponent,Moral values,Is honest and trustworthy,Strongly approve,Somewhat approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Decreased,More likely to vote for Bush,I moved to AZ in the last 4 years,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,English,Maricopa County,"City: 50,000 to 500,000","City over 50,000",6.0,85351.0
