ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESFL04,SENFL04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,CUBAN3,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECFL,COUNTACC,GOTV,CANERESP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,COUNT2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,GOTVBUSH,GOTVKERY,QRACE,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1476709.0,Florida,112.0,State,1.0,Call 1,Complete,Exit poll,0.582133769989014,Kerry,Castor,Female,Hispanic/Latino,18-24,Democrat,Moderate,No,"$15,000-$29,999",About the same,Catholic,A few times a month,High school graduate,"Yes, other Hispanic",Before that,For your candidate,Iraq,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Somewhat confident,"No, I was not contacted",Approve,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Occasionally,Catholics/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,South,Suburbs,Suburbs,16.0,34981.0
1476713.0,Florida,10.0,State,1.0,Call 1,Complete,Exit poll,1.32283496856689,Bush,Martinez,,White,75 or over,Republican,Conservative,No,"$50,000-$74,999",About the same,Other Christian,Once a week,Some college/associate degree,No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Very confident,"Yes, for George W. Bush",Approve,,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,"Yes, for George W. Bush/Yes, for both","Yes, for George W. Bush/Not contacted",White,English,Miami/Gold Coast,Suburbs,Suburbs,20.0,33021.0
1476736.0,Florida,52.0,National,2.0,Call 1,Complete,Exit poll,1.07544720172882,Kerry,Castor,Male,Black,30-39,Independent,Moderate,No,"$30,000-$49,999",About the same,Other Christian,A few times a year,Some college/associate degree,No,Before that,,Moral values,Will bring about needed change,Strongly disapprove,Somewhat approve,Less safe from terrorism,,,Very badly,,,,,Non-white male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,,,,,,,,Black,English,Tampa Bay Area,Suburbs,Suburbs,5.0,34609.0
1476738.0,Florida,88.0,State,1.0,Call 1,Complete,Exit poll,0.667755722999573,Bush,Martinez,Male,White,45-49,Republican,Conservative,No,"$200,000 or more",Better today,Protestant,Once a week,Postgraduate study,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Somewhat confident,"No, I was not contacted",Approve,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,Central,"City: 50,000 to 500,000","City over 50,000",8.0,32806.0
1476740.0,Florida,107.0,National,2.0,Call 1,Complete,Exit poll,0.70560348033905,Bush,Martinez,Female,White,45-49,Republican,Conservative,No,"$50,000-$74,999",Better today,Protestant,More than once a week,High school graduate,No,Before that,,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,,,Very well,,,,,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,,,White,English,Central,Suburbs,Suburbs,12.0,33838.0
1476741.0,Florida,46.0,State,1.0,Call 1,Complete,Exit poll,1.00786817073822,Kerry,Castor,Female,Black,45-49,Democrat,Conservative,No,"$30,000-$49,999",Better today,Other Christian,More than once a week,High school graduate,No,In the last three days,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Not so good,Somewhat confident,"No, I was not contacted",Approve,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,All others,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",Black,English,North,Suburbs,Suburbs,1.0,32507.0
1476756.0,Florida,53.0,National,3.0,Call 1,Complete,Exit poll,0.650344491004944,Kerry,Castor,Male,White,50-59,Democrat,Moderate,,"$50,000-$74,999",,Jewish,Never,,No,,Against his opponent,,,,,,,,,,Somewhat confident,"Yes, for both Kerry and Bush",,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,Never,All others,,,,,,,Very/somewhat confident,,,,,"Yes, for George W. Bush/Yes, for both","Yes, for John Kerry/Yes, for both",White,English,Tampa Bay Area,Suburbs,Suburbs,5.0,34608.0
1476763.0,Florida,94.0,National,3.0,Call 1,Complete,Exit poll,0.672948122024536,Kerry,Castor,Male,White,65-74,Democrat,Liberal,,"$30,000-$49,999",,Jewish,Never,,No,,For your candidate,,,,,,,,,,Somewhat confident,"Yes, for John Kerry",,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Jewish,White Jewish,All others,Never,All others,,,,,,,Very/somewhat confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for John Kerry/Yes, for both",White,English,Miami/Gold Coast,Suburbs,Suburbs,19.0,33446.0
1476767.0,Florida,99.0,State,1.0,Call 1,Complete,Exit poll,0.945937991142273,Bush,Castor,Male,White,65-74,Independent,Moderate,No,"$100,000-$149,999",About the same,Catholic,Once a week,High school graduate,No,Before that,For your candidate,Omit,Is a strong leader,Somewhat approve,Somewhat approve,Omit,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Very confident,"No, I was not contacted",Approve,White male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,Miami/Gold Coast,Suburbs,Suburbs,19.0,33437.0
1476769.0,Florida,109.0,State,1.0,Call 1,Complete,Exit poll,1.0435825586319,Bush,Martinez,Male,White,18-24,Republican,Conservative,No,"$30,000-$49,999",About the same,Catholic,Never,College graduate,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Excellent,Very confident,"Yes, for both Kerry and Bush",Approve,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Never,Catholics/Non-weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,"Yes, for George W. Bush/Yes, for both","Yes, for John Kerry/Yes, for both",White,English,Central,"City: 10,000 to 49,999",Small cities and Rural,12.0,33881.0
1476773.0,Florida,124.0,State,1.0,Call 1,Complete,Exit poll,0.571131467819214,Bush,Martinez,Male,White,50-59,Republican,Conservative,No,"$75,000-$99,999",Better today,Protestant,A few times a year,College graduate,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Very confident,"No, I was not contacted",Approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,Protestants/Non-weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,North,Rural,Small cities and Rural,2.0,32348.0
1476786.0,Florida,104.0,State,1.0,Call 1,Complete,Exit poll,0.70997953414917,Bush,Martinez,Male,White,45-49,Republican,Moderate,No,"$200,000 or more",Better today,Catholic,Once a week,Postgraduate study,No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Good,Very confident,"No, I was not contacted",Approve,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",10.0,33756.0
1476802.0,Florida,73.0,National,2.0,Call 1,Complete,Exit poll,1.17871153354645,Kerry,Castor,Female,Black,18-24,Democrat,Liberal,No,"$15,000-$29,999",Worse today,Protestant,A few times a year,Some college/associate degree,No,Before that,,Taxes,Cares about people like me,Somewhat disapprove,Somewhat approve,Less safe from terrorism,,,Somewhat badly,,,,,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,,,,,,,,Black,English,South,"City: 10,000 to 49,999",Small cities and Rural,14.0,33916.0
1476808.0,Florida,112.0,State,1.0,Call 1,Complete,Exit poll,1.1015442609787,Bush,Martinez,Female,White,75 or over,Republican,Conservative,No,"$15,000-$29,999",Better today,Protestant,More than once a week,Some college/associate degree,No,Before that,Against his opponent,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Excellent,Very confident,"Yes, for George W. Bush",Approve,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,"Yes, for George W. Bush/Yes, for both","Yes, for George W. Bush/Not contacted",White,English,South,Suburbs,Suburbs,16.0,34981.0
1476812.0,Florida,82.0,National,4.0,Call 1,Complete,Exit poll,0.707761287689209,Bush,Castor,Male,White,50-59,Republican,Moderate,,"$30,000-$49,999",,,,Some college/associate degree,No,Before that,,,,,,,Only George W. Bush,Neither of them,,,,,,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",,,,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,,,White,English,North,"City: 10,000 to 49,999",Small cities and Rural,8.0,34470.0
1476820.0,Florida,58.0,National,3.0,Call 1,Complete,Exit poll,0.417730927467346,Kerry,Castor,Female,White,30-39,Democrat,Moderate,,"$75,000-$99,999",,Protestant,Once a week,,No,,Against his opponent,,,,,,,,,,Somewhat confident,"Yes, for John Kerry",,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,,,,,,,Very/somewhat confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for John Kerry/Yes, for both",White,English,Tampa Bay Area,Suburbs,Suburbs,12.0,33569.0
1476838.0,Florida,53.0,National,3.0,Call 1,Complete,Exit poll,0.853092610836029,Kerry,Martinez,Male,White,75 or over,Democrat,Moderate,,"$15,000-$29,999",,Protestant,Never,,,,For your candidate,,,,,,,,,,Not very confident,"No, I was not contacted",,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Never,Protestants/Non-weekly,,,,,,,Not very/Not at all confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,,Tampa Bay Area,Suburbs,Suburbs,5.0,34608.0
1476841.0,Florida,99.0,State,1.0,Call 1,Complete,Exit poll,0.902353942394257,Bush,Martinez,Female,White,60-64,Democrat,Moderate,No,,About the same,Jewish,A few times a year,Postgraduate study,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Somewhat approve,Strongly approve,Safer from terrorism,Omit,Both of them,Somewhat well,Good,Very confident,"Yes, for John Kerry",Disapprove,White female,60 or over,50-64,18-64,Democrat,,,Jewish,White Jewish,All others,Occasionally,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Omit,Omit,"Yes, for John Kerry/Not contacted","Yes, for John Kerry/Yes, for both",White,English,Miami/Gold Coast,Suburbs,Suburbs,19.0,33437.0
1476846.0,Florida,10.0,State,1.0,Call 1,Complete,Exit poll,0.936446487903595,Kerry,Castor,Female,White,30-39,Democrat,Moderate,No,"$100,000-$149,999",Better today,Catholic,Once a week,Some college/associate degree,No,In the last three days,For your candidate,Education,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,Both of them,Only John Kerry,Somewhat badly,Good,Somewhat confident,"No, I was not contacted",Approve,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,No degree,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,Miami/Gold Coast,Suburbs,Suburbs,20.0,33021.0
1476852.0,Florida,52.0,National,1.0,Call 1,Complete,Exit poll,0.934183597564697,Bush,Martinez,Male,White,40-44,Republican,Liberal,No,"$75,000-$99,999",Better today,None,Never,College graduate,No,Before that,,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,,,Very well,,,,,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",None,White None,All others,Never,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,,,White,English,Tampa Bay Area,Suburbs,Suburbs,5.0,34609.0
1476859.0,Florida,124.0,State,1.0,Call 1,Complete,Exit poll,0.571131467819214,Bush,Martinez,Male,White,50-59,Democrat,Moderate,No,"$30,000-$49,999",Better today,Protestant,More than once a week,Some college/associate degree,,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Very confident,"Yes, for both Kerry and Bush",Approve,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,"Yes, for George W. Bush/Yes, for both","Yes, for John Kerry/Yes, for both",White,,North,Rural,Small cities and Rural,2.0,32348.0
1476865.0,Florida,88.0,State,1.0,Call 1,Complete,Exit poll,0.667755722999573,Bush,Martinez,Male,White,30-39,Republican,Conservative,No,"$75,000-$99,999",About the same,Protestant,Once a week,College graduate,No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Somewhat confident,"Yes, for George W. Bush",Approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,"Yes, for George W. Bush/Yes, for both","Yes, for George W. Bush/Not contacted",White,English,Central,"City: 50,000 to 500,000","City over 50,000",8.0,32806.0
1476889.0,Florida,104.0,State,1.0,Call 1,Complete,Exit poll,0.70997953414917,Bush,Martinez,Male,White,50-59,Independent,Moderate,No,"$75,000-$99,999",About the same,Protestant,Once a week,College graduate,No,Before that,For your candidate,Iraq,Is a strong leader,Somewhat approve,Strongly disapprove,Safer from terrorism,Both of them,Both of them,Somewhat badly,Good,Somewhat confident,,Approve,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,,,White,English,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",10.0,33756.0
1476892.0,Florida,46.0,State,1.0,Call 1,Complete,Exit poll,0.9793621301651,Bush,Castor,Female,White,50-59,Republican,Moderate,No,"$30,000-$49,999",About the same,Other Christian,More than once a week,Some college/associate degree,No,Before that,For your candidate,Terrorism,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Not so good,Very confident,"Yes, for George W. Bush",Approve,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,"Yes, for George W. Bush/Yes, for both","Yes, for George W. Bush/Not contacted",White,English,North,Suburbs,Suburbs,1.0,32507.0
1476894.0,Florida,3.0,State,1.0,Call 1,Complete,Exit poll,0.656437873840332,Bush,Martinez,Male,White,30-39,Republican,Conservative,No,"$50,000-$74,999",Better today,Protestant,A few times a year,College graduate,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,Good,Somewhat confident,"No, I was not contacted",Approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,Protestants/Non-weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,Central,"City: 50,000 to 500,000","City over 50,000",15.0,32907.0
1476901.0,Florida,107.0,National,2.0,Call 1,Complete,Exit poll,0.70560348033905,Bush,Martinez,Female,White,50-59,Republican,Conservative,No,"$30,000-$49,999",Better today,Protestant,More than once a week,High school graduate,No,Before that,,Moral values,Has clear stands on the issues,Somewhat approve,Strongly approve,Safer from terrorism,,,Very well,,,,,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,,,White,English,Central,Suburbs,Suburbs,12.0,33838.0
1476905.0,Florida,109.0,State,1.0,Call 1,Complete,Exit poll,0.924004554748535,Bush,Martinez,Female,Hispanic/Latino,30-39,Republican,Moderate,No,"$50,000-$74,999",Better today,,Omit,College graduate,"Yes, Cuban",Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Somewhat confident,"No, I was not contacted",Approve,Non-white female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",,All others,All others,Omit,Omit,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,Spanish,Central,"City: 10,000 to 49,999",Small cities and Rural,12.0,33881.0
1476914.0,Florida,73.0,National,1.0,Call 1,Complete,Exit poll,1.3306303024292,Bush,Martinez,Male,White,50-59,Independent,Conservative,No,"$15,000-$29,999",About the same,Catholic,More than once a week,College graduate,No,Before that,,Iraq,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,,,Somewhat well,,,,,White male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,,,White,English,South,"City: 10,000 to 49,999",Small cities and Rural,14.0,33916.0
1476919.0,Florida,53.0,National,3.0,Call 1,Complete,Exit poll,0.865636825561523,Kerry,Castor,Male,White,75 or over,Democrat,Moderate,,"$15,000-$29,999",,Protestant,A few times a year,,No,,Against his opponent,,,,,,,,,,Somewhat confident,"Yes, for John Kerry",,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,,,,,,,Very/somewhat confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for John Kerry/Yes, for both",White,English,Tampa Bay Area,Suburbs,Suburbs,5.0,34608.0
1476930.0,Florida,112.0,State,1.0,Call 1,Complete,Exit poll,1.09932017326355,Bush,Martinez,Male,Asian,60-64,Republican,Liberal,No,"$100,000-$149,999",Better today,Catholic,Once a week,Postgraduate study,No,Before that,For your candidate,Taxes,Cares about people like me,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Very confident,"Yes, for George W. Bush",Approve,Non-white male,60 or over,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Weekly,Catholics/Weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,"Yes, for George W. Bush/Yes, for both","Yes, for George W. Bush/Not contacted",Asian,English,South,Suburbs,Suburbs,16.0,34981.0
1476933.0,Florida,58.0,National,3.0,Call 1,Complete,Exit poll,0.472745180130005,Kerry,Castor,Female,White,25-29,Democrat,Liberal,,"$75,000-$99,999",,Catholic,Never,,No,,Against his opponent,,,,,,,,,,Somewhat confident,"No, I was not contacted",,White female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Never,Catholics/Non-weekly,,,,,,,Very/somewhat confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,Tampa Bay Area,Suburbs,Suburbs,12.0,33569.0
1476954.0,Florida,52.0,National,1.0,Call 1,Complete,Exit poll,1.05721354484558,Bush,Martinez,Male,White,18-24,Republican,Conservative,Yes,"$30,000-$49,999",Worse today,Catholic,A few times a year,College graduate,No,Before that,,Moral values,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,,,Somewhat well,,,,,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,,,White,English,Tampa Bay Area,Suburbs,Suburbs,5.0,34609.0
1476959.0,Florida,94.0,National,3.0,Call 1,Complete,Exit poll,0.674309611320496,Kerry,Castor,Female,White,65-74,Democrat,Moderate,,"$15,000-$29,999",,None,Never,,No,,Against his opponent,,,,,,,,,,Not very confident,"No, I was not contacted",,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",None,White None,All others,Never,All others,,,,,,,Not very/Not at all confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,Miami/Gold Coast,Suburbs,Suburbs,19.0,33446.0
