ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESIL04,SENIL04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,UNION4,LATINO,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,STECIL,OBAMAPRS,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1507093.0,Illinois,127.0,National,1.0,Call 2,Complete,2.74265742301941,Kerry,Obama,Female,Black,,Democrat,,,Omit,,No one does,,Just today,,Omit,Is a strong leader,Strongly approve,Strongly disapprove,,,,Non-white female,,,,Democrat,,,,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,,,No one in household is union member,Voter is not union member,Black,Cook suburbs,Suburbs,Suburbs,6.0,60056.0
1507178.0,Illinois,22.0,State,1.0,Call 2,Complete,1.30427920818329,Kerry,Obama,Female,White,65-74,Something Else,,"Under $15,000",Worse today,Protestant,No one does,No,Before that,Against his opponent,Iraq,Omit,Strongly disapprove,Strongly disapprove,Only John Kerry,Not so good,Yes,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,North,Rural,Small cities and Rural,17.0,62931.0
1507207.0,Illinois,94.0,State,1.0,Call 2,Complete,0.980670511722565,Kerry,Obama,Male,Black,40-44,Democrat,Liberal,"$50,000-$74,999",About the same,Other Christian,No one does,,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Good,No,Non-white male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Black,Chicago,"City over 500,000","City over 50,000",4.0,60622.0
1507308.0,Illinois,94.0,State,1.0,Call 2,Complete,3.78100299835205,Bush,Other,Female,White,30-39,Republican,Moderate,"$100,000-$149,999",Better today,Protestant,No one does,No,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Only George W. Bush,Good,No,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Chicago,"City over 500,000","City over 50,000",4.0,60622.0
1507343.0,Illinois,22.0,State,1.0,Call 2,Complete,1.14835786819458,Kerry,Obama,Male,White,50-59,Democrat,Liberal,"$15,000-$29,999",Worse today,Catholic,"Yes, I do",No,Before that,For your candidate,Omit,Omit,Strongly disapprove,Somewhat disapprove,Only John Kerry,Poor,Omit,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,White,North,Rural,Small cities and Rural,17.0,62931.0
1507406.0,Illinois,5.0,National,1.0,Call 2,Complete,0.961455881595612,Bush,Keyes,Male,White,40-44,Republican,Conservative,"$150,000-$199,999",Better today,Protestant,No one does,No,Before that,,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,,,,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,No one in household is union member,Voter is not union member,White,South,Rural,Small cities and Rural,15.0,62428.0
1507623.0,Illinois,5.0,National,1.0,Call 2,Complete,0.863756000995636,Bush,Keyes,Female,White,40-44,Democrat,Moderate,"$15,000-$29,999",About the same,Other Christian,No one does,No,Before that,,Moral values,Has strong religious faith,Strongly approve,Strongly approve,,,,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,No one in household is union member,Voter is not union member,White,South,Rural,Small cities and Rural,15.0,62428.0
1507651.0,Illinois,22.0,State,1.0,Call 2,Complete,1.14835786819458,Kerry,Obama,Male,White,45-49,Democrat,Conservative,"$15,000-$29,999",Worse today,Catholic,No one does,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Both of them,Poor,Yes,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,North,Rural,Small cities and Rural,17.0,62931.0
1507896.0,Illinois,5.0,National,1.0,Call 2,Complete,0.873343288898468,Kerry,Obama,Male,White,30-39,Democrat,Moderate,"$50,000-$74,999",About the same,Other Christian,"Yes, I do",No,Before that,,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,,,,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,Someone in household is union member,Voter is union member,White,South,Rural,Small cities and Rural,15.0,62428.0
1508056.0,Illinois,5.0,National,2.0,Call 2,Complete,0.863756000995636,Bush,Keyes,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",Worse today,Protestant,"Yes, someone else does",No,Before that,,Omit,Has clear stands on the issues,Strongly approve,Strongly approve,,,,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,Someone in household is union member,Voter is not union member,White,South,Rural,Small cities and Rural,15.0,62428.0
1508184.0,Illinois,5.0,National,2.0,Call 2,Complete,0.961455881595612,Bush,Keyes,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Other Christian,"Yes, someone else does",No,Before that,,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,,,,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,Someone in household is union member,Voter is not union member,White,South,Rural,Small cities and Rural,15.0,62428.0
1508300.0,Illinois,5.0,National,2.0,Call 2,Complete,0.93457555770874,Bush,Keyes,Male,White,25-29,Something Else,Conservative,"$75,000-$99,999",About the same,Other Christian,No one does,No,Just today,,Omit,Omit,Somewhat disapprove,Somewhat approve,,,,White male,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,,,No one in household is union member,Voter is not union member,White,South,Rural,Small cities and Rural,15.0,62428.0
1508451.0,Illinois,5.0,National,2.0,Call 2,Complete,0.93457555770874,Bush,Keyes,Male,White,25-29,Republican,Conservative,"$50,000-$74,999",Better today,Other Christian,"Yes, I do",No,Before that,,Iraq,Is a strong leader,Strongly approve,Strongly approve,,,,White male,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,Someone in household is union member,Voter is union member,White,South,Rural,Small cities and Rural,15.0,62428.0
1508549.0,Illinois,5.0,National,2.0,Call 2,Complete,1.09200012683868,Bush,Keyes,Female,White,65-74,,,,Omit,,No one does,No,Before that,,Terrorism,Has clear stands on the issues,Strongly approve,Omit,,,,White female,60 or over,65 or over,65 or over,,,,,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,,,No one in household is union member,Voter is not union member,White,South,Rural,Small cities and Rural,15.0,62428.0
1508761.0,Illinois,5.0,National,2.0,Call 2,Complete,0.784597098827362,Kerry,Obama,Female,White,50-59,Democrat,Liberal,"$30,000-$49,999",About the same,Other Christian,No one does,No,Before that,,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,,,,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,No one in household is union member,Voter is not union member,White,South,Rural,Small cities and Rural,15.0,62428.0
1508857.0,Illinois,5.0,National,2.0,Call 2,Complete,1.10412073135376,Kerry,Obama,Male,White,75 or over,Democrat,Moderate,"$15,000-$29,999",Worse today,Protestant,No one does,No,Before that,,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,,,,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,No one in household is union member,Voter is not union member,White,South,Rural,Small cities and Rural,15.0,62428.0
1508989.0,Illinois,5.0,National,3.0,Call 2,Complete,0.850334405899048,Bush,Obama,Female,White,25-29,Democrat,Liberal,"$15,000-$29,999",,Other Christian,,No,,For your candidate,,,,,,,,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,,,,,White,South,Rural,Small cities and Rural,15.0,62428.0
1509097.0,Illinois,5.0,National,3.0,Call 2,Complete,0.784597098827362,Kerry,Obama,Female,White,50-59,Independent,Moderate,"$75,000-$99,999",,Catholic,,No,,Against his opponent,,,,,,,,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,,,,,,,,,White,South,Rural,Small cities and Rural,15.0,62428.0
1509209.0,Illinois,5.0,National,3.0,Call 2,Complete,1.09200012683868,Bush,Keyes,Female,White,75 or over,Republican,Conservative,,,Protestant,,No,,For your candidate,,,,,,,,White female,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,,,,,,,,,White,South,Rural,Small cities and Rural,15.0,62428.0
1509340.0,Illinois,5.0,National,3.0,Call 2,Complete,1.09200012683868,Bush,Keyes,Female,White,75 or over,Republican,Conservative,"$30,000-$49,999",,Protestant,,No,,For your candidate,,,,,,,,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,,,,,,,,,White,South,Rural,Small cities and Rural,15.0,62428.0
1509438.0,Illinois,5.0,National,3.0,Call 2,Complete,0.961455881595612,Bush,Keyes,Male,White,30-39,Republican,Moderate,"$30,000-$49,999",,Other Christian,,No,,For your candidate,,,,,,,,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,,,,,White,South,Rural,Small cities and Rural,15.0,62428.0
1509580.0,Illinois,5.0,National,3.0,Call 2,Complete,0.889099061489105,Bush,Did not vote,Male,White,60-64,Independent,Moderate,"$30,000-$49,999",,Protestant,,No,,Against his opponent,,,,,,,,White male,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,,,,,White,South,Rural,Small cities and Rural,15.0,62428.0
1509781.0,Illinois,5.0,National,3.0,Call 2,Complete,0.784597098827362,Kerry,Obama,Female,White,45-49,Democrat,Moderate,"$50,000-$74,999",,Protestant,,No,,For your candidate,,,,,,,,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,,,,,White,South,Rural,Small cities and Rural,15.0,62428.0
1509976.0,Illinois,5.0,National,4.0,Call 2,Complete,0.961455881595612,Bush,Keyes,Male,White,50-59,Republican,Moderate,"$50,000-$74,999",,,No one does,,Before that,,,,,,Only George W. Bush,,,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,South,Rural,Small cities and Rural,15.0,62428.0
1510118.0,Illinois,5.0,National,4.0,Call 2,Complete,0.863756000995636,Bush,Keyes,Female,White,40-44,Republican,Liberal,"$50,000-$74,999",,,"Yes, someone else does",No,Before that,,,,,,Both of them,,,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is not union member,White,South,Rural,Small cities and Rural,15.0,62428.0
1510264.0,Illinois,5.0,National,4.0,Call 2,Complete,0.93457555770874,Bush,Keyes,Male,White,25-29,Independent,Conservative,"$50,000-$74,999",,,"Yes, I do and someone else does",No,Before that,,,,,,Only George W. Bush,,,White male,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,White,South,Rural,Small cities and Rural,15.0,62428.0
1510436.0,Illinois,5.0,National,4.0,Call 2,Complete,1.09200012683868,Bush,Keyes,Female,White,75 or over,Republican,Conservative,"$15,000-$29,999",,,No one does,,Before that,,,,,,Only George W. Bush,,,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,South,Rural,Small cities and Rural,15.0,62428.0
1510578.0,Illinois,5.0,National,4.0,Call 2,Complete,0.839607179164886,Bush,Keyes,Female,White,25-29,Republican,Conservative,"$15,000-$29,999",,,No one does,No,Before that,,,,,,Only George W. Bush,,,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,South,Rural,Small cities and Rural,15.0,62428.0
1510790.0,Illinois,5.0,National,4.0,Call 2,Complete,0.863756000995636,Bush,Keyes,Female,White,40-44,Independent,Moderate,"$30,000-$49,999",,,No one does,No,Before that,,,,,,Only George W. Bush,,,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,South,Rural,Small cities and Rural,15.0,62428.0
1510949.0,Illinois,5.0,National,4.0,Call 2,Complete,0.683602392673492,Bush,,Male,White,25-29,Republican,Moderate,"$30,000-$49,999",,,No one does,No,Before that,,,,,,Only George W. Bush,,,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,South,Rural,Small cities and Rural,15.0,62428.0
1511112.0,Illinois,5.0,National,4.0,Call 2,Complete,0.784597098827362,Kerry,Obama,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",,,No one does,No,Before that,,,,,,Neither of them,,,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,White,South,Rural,Small cities and Rural,15.0,62428.0
1511293.0,Illinois,12.0,State,1.0,Call 2,Complete,1.61221575737,Bush,Other,Male,White,60-64,Republican,Conservative,"$50,000-$74,999",Better today,Catholic,No one does,No,Before that,Against his opponent,Moral values,Is honest and trustworthy,Somewhat approve,Strongly approve,Only George W. Bush,Good,No,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Collar Counties,Suburbs,Suburbs,6.0,60517.0
1511635.0,Illinois,12.0,State,1.0,Call 2,Complete,0.482514619827271,Kerry,Obama,Male,Asian,40-44,Democrat,Moderate,"$75,000-$99,999",Worse today,Muslim,No one does,No,Before that,For your candidate,Education,Cares about people like me,Strongly disapprove,Strongly disapprove,Only John Kerry,Good,Yes,Non-white male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Asian,Collar Counties,Suburbs,Suburbs,6.0,60517.0
1511739.0,Illinois,12.0,State,1.0,Call 2,Complete,0.433483123779297,Kerry,Obama,Female,Asian,40-44,Democrat,Conservative,"$75,000-$99,999",About the same,Muslim,No one does,No,During the last month,For your candidate,Omit,Is a strong leader,Strongly disapprove,Strongly disapprove,Only John Kerry,Not so good,No,Non-white female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Asian,Collar Counties,Suburbs,Suburbs,6.0,60517.0
1511829.0,Illinois,12.0,State,1.0,Call 2,Complete,0.564664125442505,Bush,Obama,Female,White,25-29,Republican,Conservative,"$100,000-$149,999",Better today,Catholic,"Yes, I do",No,Before that,For your candidate,Iraq,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,Good,Yes,White female,18-29,25-29,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,White,Collar Counties,Suburbs,Suburbs,6.0,60517.0
1511926.0,Illinois,12.0,State,1.0,Call 2,Complete,0.421363860368729,Kerry,Obama,Female,White,25-29,Democrat,Liberal,"$50,000-$74,999",Worse today,Jewish,No one does,No,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Only John Kerry,Poor,Yes,White female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Collar Counties,Suburbs,Suburbs,6.0,60517.0
1512000.0,Illinois,12.0,State,1.0,Call 2,Complete,0.433483123779297,Kerry,Obama,Female,White,50-59,Independent,Moderate,"Under $15,000",Worse today,Something else,No one does,No,Before that,Omit,Iraq,Cares about people like me,Strongly disapprove,Strongly disapprove,Only John Kerry,Not so good,Omit,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Collar Counties,Suburbs,Suburbs,6.0,60517.0
1512095.0,Illinois,12.0,State,1.0,Call 2,Complete,0.580905079841614,Bush,Obama,Female,White,30-39,,Conservative,"$15,000-$29,999",Better today,Other Christian,No one does,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Somewhat approve,Only George W. Bush,Good,Yes,White female,30-44,30-39,18-64,,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Collar Counties,Suburbs,Suburbs,6.0,60517.0
1512164.0,Illinois,12.0,State,1.0,Call 2,Complete,0.628533601760864,Bush,Obama,Male,White,25-29,Republican,Moderate,,Better today,Other Christian,"Yes, someone else does",No,During the last month,For your candidate,Health care,Is a strong leader,Somewhat approve,Somewhat approve,Only George W. Bush,Good,Omit,White male,18-29,25-29,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,White,Collar Counties,Suburbs,Suburbs,6.0,60517.0
1512235.0,Illinois,12.0,State,1.0,Call 2,Complete,0.482514619827271,Kerry,Obama,Male,White,40-44,Independent,Moderate,"$30,000-$49,999",About the same,Other Christian,No one does,No,Sometime last week,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat approve,Both of them,Not so good,No,White male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Collar Counties,Suburbs,Suburbs,6.0,60517.0
1512301.0,Illinois,12.0,State,1.0,Call 2,Complete,0.580905079841614,Bush,Obama,Female,White,30-39,Something Else,Moderate,"$50,000-$74,999",Better today,Catholic,No one does,No,During the last month,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,Good,Yes,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Collar Counties,Suburbs,Suburbs,6.0,60517.0
1512363.0,Illinois,12.0,State,1.0,Call 2,Complete,0.7344069480896,Bush,Obama,Female,White,60-64,Democrat,Moderate,"$50,000-$74,999",About the same,Catholic,No one does,No,In the last three days,For your candidate,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Both of them,Not so good,Yes,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Collar Counties,Suburbs,Suburbs,6.0,60517.0
1512423.0,Illinois,12.0,State,1.0,Call 2,Complete,0.817476093769073,Bush,Obama,Male,White,75 or over,Republican,Moderate,"$50,000-$74,999",About the same,Mormon/LDS,No one does,No,Before that,For your candidate,Moral values,Is a strong leader,Somewhat approve,Somewhat disapprove,Only George W. Bush,Good,Yes,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Collar Counties,Suburbs,Suburbs,6.0,60517.0
1512481.0,Illinois,12.0,State,1.0,Call 2,Complete,0.421363860368729,Kerry,Obama,Female,White,25-29,Democrat,Liberal,"$50,000-$74,999",About the same,Catholic,No one does,No,Before that,For your candidate,Iraq,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Only John Kerry,Good,Yes,White female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Collar Counties,Suburbs,Suburbs,6.0,60517.0
1512548.0,Illinois,12.0,State,1.0,Call 2,Complete,0.610017240047455,Kerry,Obama,Male,White,60-64,Democrat,Moderate,"$50,000-$74,999",Worse today,Catholic,"Yes, I do",No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat approve,Both of them,Not so good,Yes,White male,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is union member,White,Collar Counties,Suburbs,Suburbs,6.0,60517.0
1512612.0,Illinois,12.0,State,1.0,Call 2,Complete,0.548029363155365,Kerry,Obama,Female,White,60-64,Democrat,Moderate,"$50,000-$74,999",Worse today,Catholic,"Yes, I do and someone else does",No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Both of them,Not so good,Yes,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is union member,White,Collar Counties,Suburbs,Suburbs,6.0,60517.0
1512675.0,Illinois,12.0,State,1.0,Call 2,Complete,0.529499173164368,Bush,Keyes,Female,Hispanic/Latino,65-74,Independent,Moderate,"Under $15,000",About the same,Other Christian,No one does,Yes,Before that,For your candidate,Omit,Has strong religious faith,Strongly approve,Strongly approve,Only George W. Bush,Not so good,No,Non-white female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Hispanic/Latino,Collar Counties,Suburbs,Suburbs,6.0,60517.0
1512740.0,Illinois,12.0,State,1.0,Call 2,Complete,0.418826013803482,Bush,Keyes,Female,White,45-49,Republican,Conservative,"$100,000-$149,999",About the same,Protestant,No one does,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Good,No,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Collar Counties,Suburbs,Suburbs,6.0,60517.0
