ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESND04,SENND04,HOUND04,GOVND04,MEAS1ND,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,QRACEAI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1481818.0,North Dakota,11.0,State,1.0,Call 1,Not complete,1.02587366104126,Bush,Liffrig,Sand,Hoeven,Yes,Male,White,40-44,,,,,,,Before that,For your candidate,,,White male,30-44,40-49,18-64,,,,,,All others,All others,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,58501.0
1511598.0,North Dakota,43.0,State,1.0,Call 2,Complete,0.969398975372314,Kerry,Dorgan,Pomeroy,Satrom,Yes,Male,White,45-49,Democrat,Liberal,"$15,000-$29,999",Worse today,Catholic,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Rural,Small cities and Rural,1.0,58647.0
1510494.0,North Dakota,48.0,State,1.0,Call 2,Complete,1.33096086978912,Bush,Liffrig,Sand,Hoeven,Yes,Male,White,65-74,Republican,Moderate,"$15,000-$29,999",About the same,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,58784.0
1533656.0,North Dakota,65.0,State,1.0,Call 3,Complete,0.739586055278778,Kerry,Dorgan,Pomeroy,Hoeven,No,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",About the same,Protestant,No,Before that,Against his opponent,Somewhat disapprove,Somewhat disapprove,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,58401.0
1511593.0,North Dakota,15.0,State,1.0,Call 2,Complete,0.820894956588745,Bush,Dorgan,Pomeroy,Hoeven,Yes,Male,White,18-24,Democrat,Moderate,"$75,000-$99,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Suburbs,Suburbs,1.0,58078.0
1540269.0,North Dakota,49.0,State,1.0,Call 3,Complete,1.51364183425903,Bush,Liffrig,Sand,Hoeven,Yes,Male,White,65-74,Republican,Conservative,"$100,000-$149,999",Better today,Protestant,Yes,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,58769.0
1486064.0,North Dakota,15.0,State,1.0,Call 1,Complete,0.847689151763916,Bush,Liffrig,Sand,Hoeven,Yes,Female,White,45-49,Republican,Conservative,"$15,000-$29,999",Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Suburbs,Suburbs,1.0,58078.0
1535263.0,North Dakota,22.0,State,1.0,Call 3,Complete,0.653441846370697,Bush,Dorgan,Pomeroy,Hoeven,Yes,Female,White,18-24,Republican,Moderate,"Under $15,000",About the same,Other Christian,No,In the last three days,Against his opponent,Somewhat approve,Somewhat approve,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58104.0
1516000.0,North Dakota,49.0,State,1.0,Call 2,Complete,0.849085032939911,Kerry,Dorgan,Pomeroy,Satrom,Yes,Female,White,50-59,Independent,Liberal,"$75,000-$99,999",Worse today,Protestant,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,58769.0
1485115.0,North Dakota,58.0,State,1.0,Call 1,Complete,1.37849521636963,Bush,Liffrig,Sand,Hoeven,Yes,Male,White,75 or over,Republican,Conservative,"$100,000-$149,999",About the same,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,58075.0
1535851.0,North Dakota,43.0,State,1.0,Call 3,Complete,1.22963130474091,Kerry,Dorgan,Pomeroy,Satrom,Yes,Female,White,75 or over,Democrat,Conservative,"$15,000-$29,999",About the same,None,No,Before that,Against his opponent,Somewhat disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,Rural,Small cities and Rural,1.0,58647.0
1485112.0,North Dakota,15.0,State,1.0,Call 1,Complete,0.681759655475616,Bush,Dorgan,Sand,Hoeven,Yes,Female,White,45-49,Republican,Moderate,"$150,000-$199,999",About the same,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Suburbs,Suburbs,1.0,58078.0
1530977.0,North Dakota,11.0,State,1.0,Call 3,Complete,0.864642977714539,Bush,Liffrig,Sand,Hoeven,Yes,Female,White,40-44,Republican,Conservative,"$15,000-$29,999",Better today,Catholic,No,Before that,For your candidate,Somewhat approve,Strongly approve,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,58501.0
1512684.0,North Dakota,53.0,State,1.0,Call 2,Complete,0.9052374958992,Kerry,Dorgan,Pomeroy,Hoeven,Yes,Male,White,30-39,Republican,Moderate,"$30,000-$49,999",Better today,Protestant,No,Just today,Against his opponent,Somewhat approve,Strongly approve,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,58054.0
1510475.0,North Dakota,16.0,State,1.0,Call 2,Complete,3.88259625434875,Bush,Dorgan,Pomeroy,Satrom,Yes,Male,White,18-24,Independent,Liberal,"$30,000-$49,999",Better today,None,No,Just today,Against his opponent,Somewhat approve,Somewhat approve,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58103.0
1491723.0,North Dakota,43.0,State,1.0,Call 1,Complete,0.907771706581116,Bush,Liffrig,Sand,Satrom,Yes,Female,White,30-39,Independent,Moderate,"$50,000-$74,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Rural,Small cities and Rural,1.0,58647.0
1532533.0,North Dakota,58.0,State,1.0,Call 3,Complete,0.62814474105835,Bush,Dorgan,Pomeroy,Hoeven,Did not vote,Female,White,18-24,Democrat,Moderate,"$15,000-$29,999",About the same,Other Christian,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,58075.0
1509368.0,North Dakota,48.0,State,1.0,Call 2,Complete,0.827703475952148,Kerry,Dorgan,Pomeroy,Hoeven,No,Male,White,25-29,Democrat,Liberal,"$75,000-$99,999",Better today,Other Christian,No,During the last month,For your candidate,Strongly disapprove,Somewhat approve,White male,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,58784.0
1485101.0,North Dakota,53.0,State,1.0,Call 1,Complete,0.657622814178467,Bush,Dorgan,Pomeroy,Hoeven,Yes,Female,White,30-39,Something Else,Moderate,"$50,000-$74,999",Better today,Catholic,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,58054.0
1510646.0,North Dakota,11.0,State,1.0,Call 2,Complete,0.864642977714539,Bush,Liffrig,Sand,Hoeven,Yes,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,58501.0
1485098.0,North Dakota,55.0,State,1.0,Call 1,Complete,1.05593538284302,Kerry,Dorgan,Pomeroy,Satrom,No,Female,White,75 or over,Democrat,Moderate,"$30,000-$49,999",Worse today,Catholic,,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,58782.0
1487113.0,North Dakota,53.0,State,1.0,Call 1,Complete,0.894703090190887,Kerry,Dorgan,Pomeroy,Hoeven,No,Male,White,30-39,Independent,Moderate,"$30,000-$49,999",Worse today,Something else,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,Rural,Small cities and Rural,1.0,58054.0
1539520.0,North Dakota,25.0,State,1.0,Call 3,Complete,0.674710094928741,Kerry,Dorgan,Pomeroy,Hoeven,No,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",Better today,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58102.0
1531569.0,North Dakota,55.0,State,1.0,Call 3,Complete,0.842264652252197,Kerry,Dorgan,Pomeroy,Satrom,Yes,Male,White,50-59,Democrat,Moderate,"$15,000-$29,999",Worse today,Catholic,No,During the last month,Against his opponent,Strongly disapprove,Somewhat disapprove,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,58782.0
1478474.0,North Dakota,10.0,State,1.0,Call 1,Complete,1.31522262096405,Bush,Liffrig,Sand,Hoeven,Yes,Male,White,45-49,Republican,Conservative,"$50,000-$74,999",About the same,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Rural,Small cities and Rural,1.0,58054.0
1538035.0,North Dakota,15.0,State,1.0,Call 3,Complete,1.00575852394104,Bush,Liffrig,Sand,Hoeven,Yes,Male,White,30-39,Republican,Moderate,"$30,000-$49,999",About the same,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Suburbs,Suburbs,1.0,58078.0
1485752.0,North Dakota,48.0,State,1.0,Call 1,Complete,0.786721706390381,Kerry,Dorgan,Pomeroy,Hoeven,No,Male,White,30-39,Democrat,Moderate,"$30,000-$49,999",About the same,Other Christian,No,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,58784.0
1485619.0,North Dakota,15.0,State,1.0,Call 1,Complete,1.00575852394104,Bush,Liffrig,Sand,Hoeven,Yes,Male,White,40-44,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Suburbs,Suburbs,1.0,58078.0
1511559.0,North Dakota,22.0,State,1.0,Call 2,Complete,0.792581617832184,Kerry,Dorgan,Pomeroy,Satrom,No,Female,White,45-49,Democrat,Moderate,"$100,000-$149,999",Worse today,Catholic,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58104.0
1509349.0,North Dakota,75.0,State,1.0,Call 2,Complete,1.13104224205017,Bush,Dorgan,Pomeroy,Satrom,Yes,Female,White,45-49,Independent,Moderate,"$50,000-$74,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,58801.0
1511964.0,North Dakota,53.0,State,1.0,Call 2,Complete,1.26298153400421,Kerry,Dorgan,Pomeroy,Satrom,No,Female,White,65-74,Democrat,Liberal,"$30,000-$49,999",Worse today,Protestant,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,Rural,Small cities and Rural,1.0,58054.0
1485079.0,North Dakota,48.0,State,1.0,Call 1,Complete,0.870258927345276,Bush,Dorgan,Pomeroy,Hoeven,Yes,Female,White,65-74,Independent,,"$30,000-$49,999",Better today,Protestant,Yes,During the last month,Against his opponent,Somewhat disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,58784.0
1514859.0,North Dakota,65.0,State,1.0,Call 2,Complete,0.637470543384552,Bush,Dorgan,Pomeroy,Hoeven,No,Female,White,30-39,Independent,Moderate,"$30,000-$49,999",Better today,Protestant,No,During the last month,For your candidate,Strongly approve,Somewhat approve,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,58401.0
1517041.0,North Dakota,33.0,State,1.0,Call 2,Complete,2.99809241294861,Bush,Liffrig,Sand,Hoeven,Yes,Male,White,18-24,Republican,Conservative,"$15,000-$29,999",Worse today,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Rural,Small cities and Rural,1.0,58621.0
1486178.0,North Dakota,53.0,State,1.0,Call 1,Complete,0.968549609184265,Bush,Liffrig,Sand,Other,Yes,Male,White,30-39,Republican,Moderate,"Under $15,000",About the same,Other Christian,Yes,In the last three days,For your candidate,Strongly approve,Strongly approve,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,58054.0
1478535.0,North Dakota,10.0,State,1.0,Call 1,Complete,1.09742069244385,Kerry,Dorgan,Pomeroy,Satrom,No,Female,White,30-39,Democrat,Moderate,"$50,000-$74,999",Worse today,None,No,In the last three days,For your candidate,Strongly disapprove,Somewhat disapprove,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,South,Rural,Small cities and Rural,1.0,58054.0
1512648.0,North Dakota,25.0,State,1.0,Call 2,Complete,0.750866830348969,Kerry,Dorgan,Pomeroy,Satrom,No,Female,White,30-39,Democrat,Liberal,"$75,000-$99,999",Better today,Something else,No,Before that,Against his opponent,Somewhat disapprove,Strongly disapprove,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58102.0
1532501.0,North Dakota,48.0,State,1.0,Call 3,Complete,0.64040595293045,Bush,Did not vote,Sand,Hoeven,Yes,Female,White,50-59,Republican,Moderate,"$30,000-$49,999",Worse today,Protestant,No,Before that,For your candidate,Somewhat approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,58784.0
1530293.0,North Dakota,11.0,State,1.0,Call 3,Not complete,0.868044853210449,Bush,Dorgan,Sand,Hoeven,Yes,Male,White,18-24,,,,,,,Before that,For your candidate,,,White male,18-29,18-24,18-64,,,,,,All others,All others,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,58501.0
1538013.0,North Dakota,15.0,State,1.0,Call 3,Complete,0.891846835613251,Bush,Liffrig,Sand,Hoeven,Yes,Female,White,18-24,Republican,Conservative,"$50,000-$74,999",About the same,Catholic,Yes,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Suburbs,Suburbs,1.0,58078.0
1532005.0,North Dakota,10.0,State,1.0,Call 3,Complete,1.10851657390594,Bush,Liffrig,Sand,Hoeven,Yes,Female,White,50-59,Republican,Moderate,"$200,000 or more",Better today,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Rural,Small cities and Rural,1.0,58054.0
1534701.0,North Dakota,22.0,State,1.0,Call 3,Complete,0.800595343112946,Bush,Liffrig,Sand,Hoeven,Yes,Female,White,30-39,Republican,Moderate,"$100,000-$149,999",Better today,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58104.0
1534700.0,North Dakota,65.0,State,1.0,Call 3,Complete,1.23869347572327,Kerry,Dorgan,Pomeroy,Satrom,No,Female,White,65-74,Democrat,Moderate,,About the same,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,58401.0
1516951.0,North Dakota,33.0,State,1.0,Call 2,Complete,2.84964895248413,Bush,Liffrig,Sand,Hoeven,Yes,Male,White,50-59,Republican,Conservative,"$15,000-$29,999",About the same,Protestant,Yes,Before that,For your candidate,Somewhat approve,Somewhat disapprove,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,Rural,Small cities and Rural,1.0,58621.0
1531389.0,North Dakota,10.0,State,1.0,Call 3,Complete,1.06927096843719,Bush,Liffrig,Pomeroy,Hoeven,Yes,Female,White,45-49,Republican,Conservative,"$100,000-$149,999",Better today,Catholic,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Rural,Small cities and Rural,1.0,58054.0
1481753.0,North Dakota,11.0,State,1.0,Call 1,Complete,0.773886322975159,Bush,Dorgan,Sand,Satrom,Yes,Female,White,45-49,Something Else,Moderate,"$30,000-$49,999",About the same,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,58501.0
1492091.0,North Dakota,43.0,State,1.0,Call 1,Complete,0.656032860279083,Bush,Dorgan,Sand,Hoeven,Yes,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",About the same,Protestant,Yes,Before that,Against his opponent,Somewhat approve,Somewhat approve,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Rural,Small cities and Rural,1.0,58647.0
1536900.0,North Dakota,43.0,State,1.0,Call 3,Complete,0.84439754486084,Kerry,Dorgan,Sand,Satrom,,Female,White,50-59,Independent,Moderate,"$15,000-$29,999",About the same,Protestant,No,During the last month,Omit,Strongly disapprove,Somewhat disapprove,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,Rural,Small cities and Rural,1.0,58647.0
1540208.0,North Dakota,49.0,State,1.0,Call 3,Complete,0.657622814178467,Bush,Dorgan,Pomeroy,Hoeven,Yes,Female,White,45-49,Republican,Liberal,"$30,000-$49,999",Better today,Protestant,No,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North,Rural,Small cities and Rural,1.0,58769.0
1539483.0,North Dakota,25.0,State,1.0,Call 3,Complete,0.709856986999512,Kerry,Dorgan,Pomeroy,Hoeven,No,Female,White,18-24,Something Else,Moderate,"Under $15,000",Better today,Catholic,No,Just today,Against his opponent,Somewhat disapprove,Somewhat approve,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58102.0
