ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESNC04,SENNC04,GOVNC04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,BRNAGAIN,EDUC,VETVOTER,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECNC,FAVEDWR,ISS04NC,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1508129.0,North Carolina,68.0,State,1.0,Call 2,Complete,Exit poll,2.50063467025757,Bush,Burr,Ballantine,Male,White,30-39,Republican,Conservative,No,"$30,000-$49,999",About the same,Something else,No,Some college/associate degree,Yes,In the last three days,For your candidate,Taxes,Has clear stands on the issues,Somewhat approve,Somewhat approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Unfavorable,Tobacco buyout,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,No degree,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Raleigh/Durham area,Suburbs,Suburbs,2.0,27856.0
1508136.0,North Carolina,90.0,State,1.0,Call 2,Complete,Exit poll,0.438810139894485,Other,Other,Other,Male,White,30-39,Something Else,Conservative,No,"$75,000-$99,999",About the same,None,No,College graduate,No,Before that,For your candidate,Taxes,Will bring about needed change,Strongly disapprove,Strongly disapprove,Omit,Neither of them,Neither of them,Very badly,Good,Unfavorable,Taxes,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,White,Raleigh/Durham area,"City: 50,000 to 500,000","City over 50,000",13.0,27612.0
1508146.0,North Carolina,57.0,State,1.0,Call 2,Complete,Exit poll,1.51586472988129,Bush,Burr,Ballantine,Female,White,45-49,Republican,Conservative,No,"$150,000-$199,999",Better today,Protestant,No,Postgraduate study,No,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Excellent,Unfavorable,Health care,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Charlotte,"City over 500,000","City over 50,000",9.0,28210.0
1508149.0,North Carolina,85.0,State,1.0,Call 2,Complete,Exit poll,0.832175672054291,Kerry,Bowles,Easley,Female,Black,25-29,Democrat,,Yes,"Under $15,000",Worse today,Other Christian,Yes,College graduate,No,In the last three days,For your candidate,Terrorism,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Omit,Economy/Jobs,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,College graduate,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Black,Mountain west,Rural,Small cities and Rural,11.0,28160.0
1508150.0,North Carolina,12.0,State,1.0,Call 2,Complete,Exit poll,0.870283901691437,Bush,Bowles,Easley,Female,White,45-49,Independent,Liberal,No,"$100,000-$149,999",Better today,Protestant,Yes,Some college/associate degree,No,In the last three days,Against his opponent,Iraq,Has clear stands on the issues,Somewhat approve,Somewhat approve,Less safe from terrorism,Both of them,Only George W. Bush,Somewhat well,Good,Favorable,Economy/Jobs,White female,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,White,Charlotte,"City: 10,000 to 49,999",Small cities and Rural,10.0,28609.0
1508152.0,North Carolina,19.0,State,1.0,Call 2,Complete,Exit poll,0.743596196174622,Kerry,Bowles,Easley,Female,Black,30-39,Democrat,Moderate,No,"$30,000-$49,999",About the same,Other Christian,No,Some college/associate degree,No,Before that,Against his opponent,Terrorism,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Favorable,Omit,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Black,Raleigh/Durham area,"City: 50,000 to 500,000","City over 50,000",4.0,27701.0
1508168.0,North Carolina,4.0,State,1.0,Call 2,Complete,Exit poll,1.21843218803406,Kerry,Bowles,Easley,Female,Black,60-64,Democrat,Moderate,No,"$15,000-$29,999",Worse today,Other Christian,Yes,Some college/associate degree,No,Before that,For your candidate,Taxes,Is a strong leader,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Not so good,Favorable,Health care,Non-white female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Black,East,Rural,Small cities and Rural,1.0,27967.0
1508173.0,North Carolina,56.0,State,1.0,Call 2,Complete,Exit poll,0.783300638198853,Bush,Burr,Ballantine,Male,White,40-44,Republican,Conservative,No,"$100,000-$149,999",Better today,Catholic,No,Postgraduate study,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,Good,Unfavorable,Economy/Jobs,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,White,Charlotte,"City over 500,000","City over 50,000",9.0,28210.0
1508179.0,North Carolina,10.0,National,3.0,Call 1,Complete,Exit poll,0.932839810848236,Bush,Burr,Ballantine,Female,White,30-39,Republican,Conservative,,"$50,000-$74,999",,Protestant,Yes,,,,For your candidate,,,,,,,,,,,,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,,,,,,,,,,,White,Charlotte,"City: 50,000 to 500,000","City over 50,000",8.0,28025.0
1508182.0,North Carolina,82.0,State,1.0,Call 2,Complete,Exit poll,1.12493062019348,Bush,Burr,Ballantine,Female,White,65-74,Republican,Conservative,No,"$30,000-$49,999",Better today,Protestant,Yes,Some college/associate degree,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Unfavorable,Same-sex marriage,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Charlotte,Suburbs,Suburbs,6.0,28088.0
1508185.0,North Carolina,88.0,State,1.0,Call 2,Complete,Exit poll,0.592559695243835,Kerry,Bowles,Easley,Male,White,30-39,Democrat,Moderate,No,"$15,000-$29,999",Worse today,None,No,Some college/associate degree,No,Before that,For your candidate,Taxes,Cares about people like me,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Favorable,Foreign trade,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,Raleigh/Durham area,"City: 50,000 to 500,000","City over 50,000",13.0,27612.0
1508197.0,North Carolina,46.0,National,4.0,Call 2,Complete,Exit poll,1.15420126914978,Kerry,Bowles,Easley,Male,White,60-64,Independent,Moderate,,"$75,000-$99,999",,,,Postgraduate study,,Before that,,,,,,,Only John Kerry,Only John Kerry,,,,,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",,,,,College graduate,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,Mountain west,Rural,Small cities and Rural,11.0,28792.0
1508201.0,North Carolina,30.0,State,1.0,Call 2,Complete,Exit poll,0.943885862827301,Bush,Burr,Ballantine,Male,White,65-74,Republican,Moderate,No,"$50,000-$74,999",About the same,Protestant,Yes,Some college/associate degree,Yes,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Unfavorable,Same-sex marriage,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Charlotte,"City: 50,000 to 500,000","City over 50,000",10.0,28052.0
1508212.0,North Carolina,75.0,State,1.0,Call 2,Complete,Exit poll,0.386879503726959,Kerry,Bowles,Easley,Male,White,18-24,Independent,Moderate,Yes,"$30,000-$49,999",Better today,Something else,No,Some college/associate degree,No,During the last month,For your candidate,Taxes,Is intelligent,Somewhat approve,Somewhat approve,Less safe from terrorism,Only George W. Bush,Both of them,Somewhat well,Not so good,Favorable,Taxes,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,27909.0
1508225.0,North Carolina,69.0,State,1.0,Call 2,Complete,Exit poll,0.448723435401917,Kerry,Bowles,Easley,Male,White,65-74,Democrat,Moderate,No,"$15,000-$29,999",Better today,Protestant,Yes,Some college/associate degree,Yes,Before that,For your candidate,Omit,Is honest and trustworthy,Somewhat approve,Somewhat approve,Safer from terrorism,Both of them,Both of them,Somewhat well,Excellent,Favorable,Omit,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,White,East,"City: 50,000 to 500,000","City over 50,000",7.0,28405.0
1508250.0,North Carolina,90.0,State,1.0,Call 2,Complete,Exit poll,1.18853306770325,Bush,Bowles,Easley,Female,White,60-64,Republican,Moderate,No,"$75,000-$99,999",Better today,Protestant,Yes,College graduate,No,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,Good,Favorable,Economy/Jobs,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,White,Raleigh/Durham area,"City: 50,000 to 500,000","City over 50,000",13.0,27612.0
1508259.0,North Carolina,27.0,National,2.0,Call 2,Complete,Exit poll,0.452533721923828,Bush,Burr,Ballantine,Male,White,18-24,Republican,Conservative,Yes,"$200,000 or more",About the same,Protestant,Yes,High school graduate,No,Before that,,Iraq,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,,,Very well,,,,White male,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,White,Greensboro area,Suburbs,Suburbs,5.0,27012.0
1508265.0,North Carolina,19.0,State,1.0,Call 2,Complete,Exit poll,0.451743870973587,Kerry,Bowles,Easley,Male,White,65-74,Democrat,Liberal,No,"$75,000-$99,999",Worse today,Protestant,Yes,Postgraduate study,No,Before that,Against his opponent,Iraq,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Favorable,Economy/Jobs,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,Raleigh/Durham area,"City: 50,000 to 500,000","City over 50,000",4.0,27701.0
1508273.0,North Carolina,96.0,State,1.0,Call 2,Complete,Exit poll,0.306954622268677,Kerry,Bowles,Easley,Male,White,18-24,Democrat,Moderate,Yes,"$50,000-$74,999",About the same,Other Christian,No,Some college/associate degree,No,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Favorable,Economy/Jobs,White male,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,Mountain west,"City: 10,000 to 49,999",Small cities and Rural,5.0,28607.0
1508284.0,North Carolina,56.0,State,1.0,Call 2,Complete,Exit poll,0.970153391361237,Bush,Burr,Ballantine,Female,White,50-59,Republican,Moderate,No,"$100,000-$149,999",Worse today,Protestant,No,Postgraduate study,No,Before that,For your candidate,Iraq,Is a strong leader,Somewhat approve,Somewhat approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Very badly,Not so good,Favorable,Health care,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Charlotte,"City over 500,000","City over 50,000",9.0,28210.0
1508299.0,North Carolina,12.0,State,1.0,Call 2,Complete,Exit poll,0.853531002998352,Kerry,Bowles,Easley,Male,Black,40-44,Democrat,Moderate,No,"$30,000-$49,999",Worse today,Other Christian,No,College graduate,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat approve,Safer from terrorism,Only John Kerry,Only John Kerry,Somewhat well,Not so good,Favorable,Economy/Jobs,Non-white male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Black,Charlotte,"City: 10,000 to 49,999",Small cities and Rural,10.0,28609.0
1508303.0,North Carolina,4.0,State,1.0,Call 2,Complete,Exit poll,0.700337052345276,Kerry,Bowles,Easley,Female,Black,18-24,Independent,Liberal,Yes,"$15,000-$29,999",Worse today,,Yes,High school graduate,No,Before that,For your candidate,Moral values,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Favorable,Health care,Non-white female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",,All others,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Black,East,Rural,Small cities and Rural,1.0,27967.0
1508305.0,North Carolina,82.0,State,1.0,Call 2,Complete,Exit poll,0.646593689918518,Bush,Burr,Ballantine,Female,White,18-24,Republican,Conservative,No,"Under $15,000",Better today,Other Christian,No,Some college/associate degree,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Not so good,Unfavorable,Taxes,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Charlotte,Suburbs,Suburbs,6.0,28088.0
1508313.0,North Carolina,88.0,State,1.0,Call 2,Complete,Exit poll,0.967957377433777,Kerry,Bowles,Easley,Male,Black,50-59,Independent,Liberal,No,"$75,000-$99,999",Better today,Other Christian,Yes,Some college/associate degree,Yes,Sometime last week,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Neither of them,Somewhat badly,Good,Favorable,Economy/Jobs,Non-white male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Black,Raleigh/Durham area,"City: 50,000 to 500,000","City over 50,000",13.0,27612.0
1508338.0,North Carolina,46.0,National,3.0,Call 2,Complete,Exit poll,0.939053595066071,Kerry,Bowles,Easley,Male,Asian,40-44,Democrat,Moderate,,"$75,000-$99,999",,Something else,No,,,,Against his opponent,,,,,,,,,,,,Non-white male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,All others,All others,All others,,,,,,,,,,,Asian,Mountain west,Rural,Small cities and Rural,11.0,28792.0
1508342.0,North Carolina,10.0,National,4.0,Call 1,Complete,Exit poll,0.716178953647614,Bush,Bowles,Easley,Male,White,50-59,Republican,Moderate,,"$30,000-$49,999",,,,High school graduate,,During the last month,,,,,,,Only George W. Bush,Only George W. Bush,,,,,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",,,,,No degree,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Charlotte,"City: 50,000 to 500,000","City over 50,000",8.0,28025.0
1508353.0,North Carolina,30.0,State,1.0,Call 2,Complete,Exit poll,0.767941832542419,Bush,Burr,Ballantine,Male,White,50-59,Republican,Conservative,No,,About the same,Protestant,Yes,College graduate,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Favorable,Same-sex marriage,White male,45-59,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Charlotte,"City: 50,000 to 500,000","City over 50,000",10.0,28052.0
1508356.0,North Carolina,31.0,State,1.0,Call 2,Complete,Exit poll,2.88905739784241,Bush,Burr,Ballantine,Female,,50-59,Independent,Conservative,No,,About the same,Protestant,Yes,Some college/associate degree,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Unfavorable,Economy/Jobs,,45-59,50-64,18-64,Independent,,,Protestant/Other Christian,All others,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,,Charlotte,Suburbs,Suburbs,9.0,28016.0
1508361.0,North Carolina,27.0,National,2.0,Call 2,Not complete,Exit poll,0.793352127075195,Bush,Burr,Ballantine,Female,White,45-49,,,,,,,,,,Before that,,Economy/Jobs,Has clear stands on the issues,Strongly approve,,,,,,,,,White female,45-59,40-49,18-64,,,,,,All others,All others,,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,White,Greensboro area,Suburbs,Suburbs,5.0,27012.0
1508364.0,North Carolina,90.0,State,1.0,Call 2,Complete,Exit poll,0.675242483615875,Kerry,Bowles,Easley,Male,White,30-39,Democrat,Moderate,No,"$30,000-$49,999",Worse today,None,No,College graduate,No,Before that,For your candidate,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly approve,Safer from terrorism,Both of them,Only John Kerry,Somewhat badly,Good,Favorable,Economy/Jobs,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,White,Raleigh/Durham area,"City: 50,000 to 500,000","City over 50,000",13.0,27612.0
1508372.0,North Carolina,85.0,State,1.0,Call 2,Complete,Exit poll,1.17792630195618,Kerry,Bowles,Easley,Female,Black,30-39,Democrat,Conservative,Yes,"$15,000-$29,999",Worse today,Other Christian,No,High school graduate,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Somewhat badly,Poor,Favorable,Economy/Jobs,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,Black,Mountain west,Rural,Small cities and Rural,11.0,28160.0
1508379.0,North Carolina,69.0,State,1.0,Call 2,Complete,Exit poll,0.295304208993912,Kerry,Bowles,Did not vote,Female,White,25-29,Democrat,Moderate,Yes,"Under $15,000",Worse today,Something else,Yes,College graduate,No,Just today,Against his opponent,Omit,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,Omit,Health care,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,White evangelicals,College graduate,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,East,"City: 50,000 to 500,000","City over 50,000",7.0,28405.0
1508388.0,North Carolina,19.0,State,1.0,Call 2,Complete,Exit poll,0.52533221244812,Kerry,Bowles,Easley,Female,Black,25-29,Democrat,Liberal,No,"$30,000-$49,999",Worse today,Other Christian,Yes,Some college/associate degree,No,Before that,For your candidate,Omit,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Favorable,Education,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Black,Raleigh/Durham area,"City: 50,000 to 500,000","City over 50,000",4.0,27701.0
1508391.0,North Carolina,75.0,State,1.0,Call 2,Complete,Exit poll,1.38555335998535,Bush,Burr,Ballantine,Male,White,50-59,Republican,Conservative,No,"$30,000-$49,999",Better today,Protestant,Yes,High school graduate,Yes,Before that,Against his opponent,Terrorism,Is honest and trustworthy,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Unfavorable,Omit,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,27909.0
1508394.0,North Carolina,56.0,State,1.0,Call 2,Complete,Exit poll,0.843148589134216,Kerry,Bowles,Easley,Female,White,75 or over,Democrat,Moderate,No,"$15,000-$29,999",About the same,Catholic,No,Postgraduate study,No,During the last month,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Both of them,Only John Kerry,Very badly,Good,Favorable,Economy/Jobs,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,White,Charlotte,"City over 500,000","City over 50,000",9.0,28210.0
