ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSGA16,SENGA16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,CLINTONEMAIL,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FINSIT,GOVTANGR16,CLINHONEST,TRUMPHONEST,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRUMPWOMEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
180909.0, Georgia,92.0,Call 1,Complete,Election day exit poll,0.332513451576233,Donald Trump,Johnny Isakson,Female,White,40-44,Republican,Moderate,"$200.000-$249,999",Postgraduate study,No,No,Yes,,,,Unfavorable,Unfavorable,Worse today,,,,,The economy,Worse than life today,,Somewhat disapprove,Omit,No,No,,,,In the last few days,,White women,Married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,,Neither,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Neither,Republican Senate - Voted Trump,,In the last month,In the last week,,All others,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Atlanta Suburbs,30047.0
181354.0, Georgia,86.0,Call 1,Complete,Election day exit poll,1.33334648609161,Donald Trump,Johnny Isakson,Female,White,65 or over,Something else,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,Yes,Yes,,,,Unfavorable,Unfavorable,About the same,,,,,The economy,About the same,,Strongly disapprove,Can bring needed change,No,No,,,,Before that,,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,Yes,,Neither,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Neither,Republican Senate - Voted Trump,,Before that,Before that,,White Born-again/Evangelical Christians,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,South,Version 1,Atlanta Metro,30344.0
194916.0, Georgia,145.0,Call 2,Complete,Election day exit poll,0.463719338178635,Donald Trump,Johnny Isakson,Female,White,50-59,Republican,Moderate,,Some college/assoc. degree,No,,,Donald Trump,A lot,I strongly favor my candidate,,,,Angry,No,Yes,Deported to the country they came from,,,Poor,,,,,Minorities are favored over whites,No,Yes,,Not at all,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,Not much or not at all,,State questionnaire,Rural,Small Cities/Rural,14.0,South,Version 2,North,30125.0
107577.0, Georgia,,,Complete,Telephone survey,4.47800302505493,Donald Trump,Johnny Isakson,Male,White,40-44,Republican,Moderate,,High school or less,No,Yes,Yes,,,,Unfavorable,Favorable,Worse today,,,,,Immigration,Omit,,Strongly disapprove,Omit,No,Yes,,,,Omit,,White men,Married men,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,Only Donald Trump,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Omit,Omit,,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,11.0,South,Version 1,Atlanta Suburbs,30102.0
136365.0, Georgia,,,Complete,Telephone survey,0.74130392074585,Donald Trump,Johnny Isakson,Female,White,65 or over,Republican,Moderate,,High school or less,,,,,,I dislike the other candidates,,,,"Dissatisfied, but not angry",No,Yes,,The economy,,Not so good,,Cares about people like me,,,,No,Yes,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,,White suburban women,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,,,National questionnaire,Suburbs,Suburbs,11.0,South,Version 2,North,30120.0
196911.0, Georgia,136.0,Call 2,Complete,Election day exit poll,0.578500688076019,Donald Trump,Johnny Isakson,Male,White,40-44,Republican,Conservative,"$50,000-$99,999",College graduate,No,Yes,Yes,,,,Unfavorable,Favorable,About the same,,,,,The economy,About the same,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,White men,Married men,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Central,31820.0
197095.0, Georgia,120.0,Call 2,Complete,Election day exit poll,0.351374864578247,Donald Trump,Johnny Isakson,Female,White,18-24,Independent,Conservative,,Some college/assoc. degree,No,,,Donald Trump,Some,I dislike the other candidates,,,,"Dissatisfied, but not angry",No,No,Offered a chance to apply for legal status,,,Poor,,,,,Whites are favored over minorities,No,Yes,,Some,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,Republican Senate - Voted Trump,Only Donald Trump,,,A lot or some,,State questionnaire,Rural,Small Cities/Rural,12.0,South,Version 2,Coast/South,31021.0
136358.0, Georgia,,,Complete,Telephone survey,0.61885792016983,Donald Trump,Johnny Isakson,Male,White,65 or over,Republican,Moderate,"$250,000 or more",Postgraduate study,,,,,,I strongly favor my candidate,,,,Angry,No,Yes,,The economy,,Not so good,,Can bring needed change,,,,No,Yes,,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,,White suburban men,No,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,,,National questionnaire,Suburbs,Suburbs,9.0,South,Version 2,North,30143.0
136357.0, Georgia,,,Complete,Telephone survey,0.61885792016983,Donald Trump,Johnny Isakson,Male,White,65 or over,Republican,Conservative,,High school or less,,,,,,I strongly favor my candidate,,,,Angry,No,Yes,,The economy,,Poor,,Can bring needed change,,,,No,Yes,,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,,White suburban men,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,,,National questionnaire,Suburbs,Suburbs,11.0,South,Version 2,North,30143.0
197090.0, Georgia,117.0,Call 2,Complete,Election day exit poll,0.559573531150818,Donald Trump,Johnny Isakson,Female,White,18-24,Something else,Conservative,,Some college/assoc. degree,No,,,Donald Trump,A lot,I like my candidate but with reservations,,,,"Dissatisfied, but not angry",No,Yes,Offered a chance to apply for legal status,,,Not so good,,,,,No group is favored,No,Yes,,A lot,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,Republican Senate - Voted Trump,Only Donald Trump,,,A lot or some,,State questionnaire,Suburbs,Suburbs,8.0,South,Version 2,Central,31047.0
180322.0, Georgia,117.0,Call 1,Complete,Election day exit poll,0.559573531150818,Donald Trump,Johnny Isakson,Female,White,18-24,Republican,Conservative,"$250,000 or more",Some college/assoc. degree,No,No,No,,,,Unfavorable,Favorable,Better today,,,,,Terrorism,Better than life today,,Somewhat disapprove,Can bring needed change,No,Yes,,,,In October,,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,,In the last month,Before that,,All others,State questionnaire,Suburbs,Suburbs,8.0,South,Version 1,Central,31047.0
197079.0, Georgia,45.0,Call 1,Complete,Election day exit poll,1.0605845451355,Donald Trump,Johnny Isakson,Male,White,30-39,Republican,Conservative,,Some college/assoc. degree,No,,,Donald Trump,A lot,I like my candidate but with reservations,,,,"Dissatisfied, but not angry",No,Yes,Offered a chance to apply for legal status,,,Not so good,,,,,Minorities are favored over whites,No,Yes,,Not much,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,12.0,South,Version 2,Central,30809.0
180873.0, Georgia,145.0,Call 1,Not complete,Election day exit poll,0.648203790187836,Donald Trump,Johnny Isakson,Female,White,65 or over,,,,,No,,Yes,,,,,,Worse today,,,,,,Better than life today,,,,,,,,,Before that,,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,,,,,,,,,,,,,,White,White,White,White,Other,,,,,,,,,,,Republican Senate - Voted Trump,,Before that,Before that,,,State questionnaire,Rural,Small Cities/Rural,14.0,South,Version 1,North,30125.0
213261.0, Georgia,45.0,Call 3,Complete,Election day exit poll,1.0605845451355,Donald Trump,Johnny Isakson,Male,White,50-59,Republican,Conservative,"$100,000-$199,999",Postgraduate study,No,Yes,Yes,,,,Unfavorable,Favorable,About the same,,,,,Immigration,Worse than life today,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,12.0,South,Version 1,Central,30809.0
180865.0, Georgia,117.0,Call 1,Complete,Election day exit poll,0.593927323818207,Donald Trump,Johnny Isakson,Male,White,30-39,Republican,Conservative,"$50,000-$99,999",Postgraduate study,No,Yes,Yes,,,,Unfavorable,Favorable,About the same,,,,,The economy,Better than life today,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,8.0,South,Version 1,Central,31047.0
214452.0, Georgia,28.0,Call 3,Complete,Election day exit poll,1.06472826004028,Donald Trump,Johnny Isakson,Male,White,30-39,Republican,Moderate,,College graduate,No,,,Donald Trump,A lot,I strongly favor my candidate,,,,"Satisfied, but not enthusiastic",No,Yes,Offered a chance to apply for legal status,,,Poor,,,,,No group is favored,No,Yes,,Not at all,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,A lot or some,,"Enthusiastic or satisfied, but not enthusiastic",Only Donald Trump,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,13.0,South,Version 2,Atlanta Suburbs,30082.0
209203.0, Georgia,124.0,Call 3,Complete,Election day exit poll,0.310305058956146,Donald Trump,Johnny Isakson,Female,White,18-24,Republican,Conservative,,Some college/assoc. degree,,,,Donald Trump,Some,I strongly favor my candidate,,,,"Dissatisfied, but not angry",No,Yes,Deported to the country they came from,,,Not so good,,,,,No group is favored,No,Yes,,Not much,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Coast/South,31763.0
199133.0, Georgia,33.0,Call 2,Complete,Election day exit poll,0.980347156524658,Donald Trump,Johnny Isakson,Female,White,45-49,Republican,Conservative,"$100,000-$199,999",College graduate,No,Yes,Yes,,,,Unfavorable,Unfavorable,About the same,,,,,Immigration,Worse than life today,,Strongly disapprove,Can bring needed change,No,No,,,,In the last week,,White women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,,Neither,,,,Disapprove,Independent/Something else,Conservative Republicans,Neither,Republican Senate - Voted Trump,,In the last month,In the last week,,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,11.0,South,Version 1,Atlanta Suburbs,30060.0
213249.0, Georgia,28.0,Call 3,Complete,Election day exit poll,0.924204289913177,Donald Trump,Johnny Isakson,Male,Hispanic/Latino,25-29,Something else,Moderate,,High school or less,Yes,,,Donald Trump,A lot,I like my candidate but with reservations,,,,Angry,No,Omit,Offered a chance to apply for legal status,,,Not so good,,,,,Whites are favored over minorities,No,Omit,,Not much,Latino men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,,Other,Non-white,Hispanic/Latino,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Omit,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,Republican Senate - Voted Trump,Omit,,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,13.0,South,Version 2,Atlanta Suburbs,30082.0
176949.0, Georgia,118.0,Call 1,Complete,Election day exit poll,0.378513127565384,Donald Trump,Johnny Isakson,Male,Hispanic/Latino,50-59,Republican,Conservative,"$250,000 or more",College graduate,Yes,,Yes,,,,Unfavorable,Favorable,,,,,,The economy,,,Strongly disapprove,Cares about people like me,,,,,,Before that,,Latino men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Republican,Non-black non-Democrat,All Republicans,Republican men,All others,White,Other,Non-white,Hispanic/Latino,Other,No,,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,,Before that,Before that,,,National questionnaire,Rural,Small Cities/Rural,8.0,South,Version 1,Coast/South,31733.0
212092.0, Georgia,27.0,Call 3,Complete,Election day exit poll,1.32754099369049,Donald Trump,Johnny Isakson,Female,White,60-64,Republican,Moderate,,Some college/assoc. degree,No,,,,,,,,About the same,,,,,,,,,,,,,,,,,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,,,,,,Conservative Republicans,Mod./Liberal Republicans,,Republican Senate - Voted Trump,,,,,,National questionnaire,Suburbs,Suburbs,11.0,South,Version 4,Atlanta Suburbs,30101.0
197048.0, Georgia,1.0,Call 2,Complete,Election day exit poll,0.760588467121124,Donald Trump,Johnny Isakson,Male,White,25-29,Independent,Conservative,"$50,000-$99,999",High school or less,No,,Yes,,,,Unfavorable,Unfavorable,,,,,,The economy,,,Strongly disapprove,Cares about people like me,,,,,,Before that,,White men,Married men,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,,Neither,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,,Republican Senate - Voted Trump,,Before that,Before that,,,National questionnaire,Suburbs,Suburbs,10.0,South,Version 1,North,30620.0
107378.0, Georgia,,,Complete,Telephone survey,1.29478025436401,Donald Trump,Johnny Isakson,Male,White,65 or over,Independent,Conservative,"$250,000 or more",High school or less,No,Yes,Yes,,,,Unfavorable,Favorable,About the same,,,,,The economy,Better than life today,,Strongly disapprove,Has good judgment,No,Yes,,,,In September,,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,,Only Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,White Born-again/Evangelical Christians,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Version 1,Coast/South,31525.0
197041.0, Georgia,5.0,Call 2,Complete,Election day exit poll,0.309344708919525,Donald Trump,Johnny Isakson,Female,White,50-59,Independent,Conservative,"$100,000-$199,999",,No,No,Yes,,,,Unfavorable,Favorable,Worse today,,,,,Immigration,Better than life today,,Strongly disapprove,Can bring needed change,No,Yes,,,,In October,,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,,,,,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,,Only Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,Republican Senate - Voted Trump,,In the last month,Before that,,All others,State questionnaire,Rural,Small Cities/Rural,8.0,South,Version 1,Coast/South,31014.0
197035.0, Georgia,154.0,Call 2,Complete,Election day exit poll,0.578500688076019,Donald Trump,Johnny Isakson,Male,White,50-59,Republican,Conservative,"$100,000-$199,999",College graduate,No,Yes,Yes,,,,Unfavorable,Unfavorable,Worse today,,,,,The economy,About the same,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,,Neither,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,2.0,South,Version 1,Central,31827.0
180836.0, Georgia,19.0,Call 1,Complete,Election day exit poll,0.730365395545959,Donald Trump,Johnny Isakson,Female,Other,25-29,Republican,Conservative,,Some college/assoc. degree,No,,,Donald Trump,Some,I dislike the other candidates,,,,"Dissatisfied, but not angry",No,No,Offered a chance to apply for legal status,,,Not so good,,,,,Whites are favored over minorities,No,No,,A lot,All other races,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,All others,All others,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,All others,Other,Other,Non-white,Other,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,Neither,,,A lot or some,,State questionnaire,Rural,Small Cities/Rural,14.0,South,Version 2,North,30753.0
197024.0, Georgia,136.0,Call 2,Complete,Election day exit poll,0.808649301528931,Donald Trump,Johnny Isakson,Male,White,60-64,Republican,Conservative,,Some college/assoc. degree,No,Yes,Yes,,,,Unfavorable,Unfavorable,Worse today,,,,,Terrorism,About the same,,Strongly disapprove,Can bring needed change,No,No,,,,In the last few days,,White men,Married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,Neither,,,,Disapprove,Independent/Something else,Conservative Republicans,Neither,Republican Senate - Voted Trump,,In the last month,In the last week,,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Central,31820.0
180825.0, Georgia,92.0,Call 1,Complete,Election day exit poll,0.349484294652939,Donald Trump,Johnny Isakson,Male,White,30-39,Something else,Conservative,"$50,000-$99,999",College graduate,No,Yes,Yes,,,,Unfavorable,Unfavorable,Worse today,,,,,The economy,Worse than life today,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,,Neither,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Atlanta Suburbs,30047.0
196037.0, Georgia,124.0,Call 2,Complete,Election day exit poll,0.32935556769371,Donald Trump,Johnny Isakson,Male,White,30-39,Something else,Moderate,,Some college/assoc. degree,No,,,Donald Trump,A lot,I strongly favor my candidate,,,,Angry,No,Yes,Deported to the country they came from,,,Not so good,,,,,Minorities are favored over whites,No,Yes,,Not much,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,Republican Senate - Voted Trump,Only Donald Trump,,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Coast/South,31763.0
194756.0, Georgia,147.0,Call 2,Complete,Election day exit poll,0.714376926422119,Donald Trump,Johnny Isakson,Female,White,18-24,Republican,,,High school or less,No,,,Donald Trump,A lot,I strongly favor my candidate,,,,"Dissatisfied, but not angry",No,Yes,Offered a chance to apply for legal status,,,Not so good,,,,,No group is favored,No,Yes,,Not at all,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,,,,Republican Senate - Voted Trump,Only Donald Trump,,,Not much or not at all,,State questionnaire,Rural,Small Cities/Rural,14.0,South,Version 2,North,30125.0
197005.0, Georgia,1.0,Call 2,Complete,Election day exit poll,0.768081724643707,Donald Trump,Johnny Isakson,Male,White,30-39,Republican,Conservative,,Some college/assoc. degree,No,Yes,Yes,Donald Trump,A lot,,,,,,,,,,,,,,,,,,,,Some,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,A lot or some,,,,,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,,,,A lot or some,White Born-again/Evangelical Christians,National questionnaire,Suburbs,Suburbs,10.0,South,Version 5,North,30620.0
