ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSUT16,SENUT16,GOVUT16,SEX,RACE,AGE8,PARTYID,PHIL3,EDUC12R,LATINO,DESCRIBP12,FAVHCLIN16,FAVTRUMP,CLINHONEST,TRUMPHONEST,ISSUE16,LIFE,QLT16,RELIGN10,TIME16,@2WAYPRES16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,HONEST16,PTYIDEO,PTYIDEO7,MORMON,REL4,REL5,RELWHITE,SPLITTICKET,TIME16MONTH,TIME16WEEK,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
206719.0, Utah,66.0,Call 2,Complete,Election day exit poll,0.602649927139282,Donald Trump,Mike Lee,Gary Herbert,Female,White,18-24,Republican,Conservative,High school or less,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,The economy,Worse than life today,Can bring needed change,Mormon,Before that,Donald Trump,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White women non college graduates,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,3.0,West,Version 1,3.0,84655.0
206720.0, Utah,46.0,Call 2,Complete,Election day exit poll,1.01595509052277,Evan McMullin,Misty Snow,Mike Weinholtz,Male,Hispanic/Latino,30-39,Democrat,Liberal,College graduate,Yes,I dislike the other candidates,Unfavorable,Unfavorable,No,No,Foreign policy,Better than life today,Has good judgment,Catholic,In the last few days,Hillary Clinton,Latino men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,Neither,Neither,Liberal Democrats,Liberal Democrats,Not a mormon,"Protestant, Catholic or other Christian",Catholic,,Democratic Senate - did not vote Clinton,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,4.0,West,Version 1,2.0,84088.0
206727.0, Utah,11.0,Call 2,Complete,Election day exit poll,1.2084344625473,Evan McMullin,Mike Lee,Gary Herbert,Male,White,18-24,Independent,Moderate,Some college/assoc. degree,No,I like my candidate but with reservations,Unfavorable,Unfavorable,No,Yes,The economy,About the same,Can bring needed change,Mormon,In the last few days,Donald Trump,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,Neither,Only Donald Trump,Moderate/Liberal Republicans,Moderate Independents,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - did not vote Trump,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,1.0,84014.0
206739.0, Utah,78.0,Call 2,Complete,Election day exit poll,0.407941371202469,Jill Stein,Misty Snow,Mike Weinholtz,Male,White,30-39,Independent,Liberal,Postgraduate study,No,I strongly favor my candidate,Unfavorable,Unfavorable,No,No,The economy,Worse than life today,Can bring needed change,None,Before that,Would not have voted,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,Neither,Neither,Moderate/Liberal Republicans,Liberal Independents,Not a mormon,None,None,None,Democratic Senate - did not vote Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Version 1,1.0,84404.0
206743.0, Utah,77.0,Call 2,Complete,Election day exit poll,0.447380542755127,Donald Trump,Mike Lee,Gary Herbert,Male,White,45-49,Independent,Moderate,Some college/assoc. degree,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,The economy,Worse than life today,Can bring needed change,Mormon,In the last few days,Donald Trump,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,Neither,Neither,Moderate/Liberal Republicans,Moderate Independents,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,4.0,84780.0
206746.0, Utah,66.0,Call 2,Complete,Election day exit poll,0.588273823261261,Donald Trump,Mike Lee,Gary Herbert,Female,White,50-59,Republican,,Some college/assoc. degree,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,The economy,Worse than life today,Can bring needed change,Mormon,In October,Donald Trump,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,Neither,Neither,,,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,In the last month,Before that,State questionnaire,Suburbs,Suburbs,3.0,West,Version 1,3.0,84655.0
206748.0, Utah,40.0,Call 2,Complete,Election day exit poll,0.687501013278961,Donald Trump,Mike Lee,Mike Weinholtz,Female,White,45-49,Something else,,Some college/assoc. degree,No,I strongly favor my candidate,Unfavorable,Unfavorable,No,No,The economy,Worse than life today,Cares about people like me,Mormon,Before that,Donald Trump,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,Neither,Neither,,,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,2.0,84102.0
206766.0, Utah,46.0,Call 2,Complete,Election day exit poll,0.792550981044769,Hillary Clinton,Misty Snow,Mike Weinholtz,Female,Hispanic/Latino,18-24,Democrat,Conservative,Some college/assoc. degree,Yes,I dislike the other candidates,Favorable,Unfavorable,Yes,No,Terrorism,About the same,Cares about people like me,Catholic,Before that,Hillary Clinton,Latino women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,Only Hillary Clinton,Only Hillary Clinton,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Not a mormon,"Protestant, Catholic or other Christian",Catholic,,Democratic Senate - voted Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,4.0,West,Version 1,2.0,84088.0
206776.0, Utah,11.0,Call 2,Complete,Election day exit poll,0.761744618415833,Donald Trump,Mike Lee,Gary Herbert,Female,White,50-59,Republican,Conservative,College graduate,No,I like my candidate but with reservations,Unfavorable,Favorable,No,Yes,Immigration,Worse than life today,Can bring needed change,Mormon,In October,Donald Trump,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,In the last month,Before that,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,1.0,84014.0
206797.0, Utah,77.0,Call 2,Complete,Election day exit poll,0.447380542755127,Donald Trump,Mike Lee,Gary Herbert,Male,White,40-44,Republican,Conservative,,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,The economy,Better than life today,Can bring needed change,Mormon,Before that,Donald Trump,White men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,Neither,Neither,Independent/Something else,Conservative Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,4.0,84780.0
206803.0, Utah,40.0,Call 2,Complete,Election day exit poll,0.646929621696472,Hillary Clinton,Misty Snow,Mike Weinholtz,Male,White,18-24,Something else,Liberal,Some college/assoc. degree,No,I dislike the other candidates,Omit,Unfavorable,No,No,Omit,About the same,Has good judgment,None,In October,Hillary Clinton,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,Omit,Neither,Moderate/Liberal Republicans,Liberal Independents,Not a mormon,None,None,None,Democratic Senate - voted Clinton,In the last month,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,2.0,84102.0
206810.0, Utah,78.0,Call 2,Complete,Election day exit poll,0.699581682682037,Donald Trump,Mike Lee,Gary Herbert,Female,White,65 or over,Independent,Moderate,College graduate,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,The economy,Better than life today,Can bring needed change,None,In the last few days,Donald Trump,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,Only Donald Trump,Only Donald Trump,Moderate/Liberal Republicans,Moderate Independents,Not a mormon,None,None,None,Republican Senate - Voted Trump,In the last month,In the last week,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Version 1,1.0,84404.0
206829.0, Utah,9.0,Call 2,Complete,Election day exit poll,0.941482901573181,Hillary Clinton,Mike Lee,Gary Herbert,Female,White,30-39,Democrat,Moderate,College graduate,No,I like my candidate but with reservations,Favorable,Unfavorable,Yes,Yes,Immigration,About the same,Can bring needed change,Mormon,In the last few days,Hillary Clinton,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,Only Hillary Clinton,Both,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - did not vote Trump,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,1.0,84010.0
206830.0, Utah,11.0,Call 2,Complete,Election day exit poll,0.978758871555328,Donald Trump,Mike Lee,Gary Herbert,Male,White,60-64,Republican,Conservative,Postgraduate study,No,I like my candidate but with reservations,Unfavorable,Unfavorable,No,No,The economy,Worse than life today,Can bring needed change,Mormon,In the last few days,Donald Trump,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,Neither,Neither,Independent/Something else,Conservative Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,1.0,84014.0
206837.0, Utah,77.0,Call 2,Complete,Election day exit poll,0.55074280500412,Donald Trump,Mike Lee,Gary Herbert,Male,White,60-64,Republican,Conservative,College graduate,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,Foreign policy,Better than life today,Can bring needed change,Mormon,Before that,Donald Trump,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,Neither,Neither,Independent/Something else,Conservative Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,4.0,84780.0
206839.0, Utah,66.0,Call 2,Complete,Election day exit poll,0.588273823261261,Donald Trump,Mike Lee,Gary Herbert,Female,White,30-39,Republican,Moderate,College graduate,No,I like my candidate but with reservations,Unfavorable,Favorable,No,No,The economy,Worse than life today,Can bring needed change,Mormon,In the last few days,Donald Trump,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,Only Donald Trump,Neither,Conservative Republicans,Mod./Liberal Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,3.0,West,Version 1,3.0,84655.0
206845.0, Utah,40.0,Call 2,Complete,Election day exit poll,0.605029940605164,Hillary Clinton,Misty Snow,Mike Weinholtz,Female,White,45-49,Independent,Liberal,Postgraduate study,No,I like my candidate but with reservations,Favorable,Unfavorable,Yes,No,The economy,About the same,Has good judgment,None,Before that,Hillary Clinton,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,Only Hillary Clinton,Only Hillary Clinton,Moderate/Liberal Republicans,Liberal Independents,Not a mormon,None,None,None,Democratic Senate - voted Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,2.0,84102.0
206848.0, Utah,46.0,Call 2,Complete,Election day exit poll,0.773644864559174,Hillary Clinton,Misty Snow,Mike Weinholtz,Female,Asian,40-44,Democrat,Liberal,Some college/assoc. degree,No,I like my candidate but with reservations,Favorable,Unfavorable,Yes,No,The economy,About the same,Has the right experience,None,In the last few days,Hillary Clinton,All other races,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,All others,All others,No college degree,More than High school graduate,Non white no college degree,Non-whites,Democrat,Non-black Democrat,All Other,Democratic women,Non-White Democrats,Asian,Other,Non-white,Asian,Other,,Only Hillary Clinton,Only Hillary Clinton,Liberal Democrats,Liberal Democrats,Not a mormon,None,None,,Democratic Senate - voted Clinton,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,4.0,West,Version 1,2.0,84088.0
206862.0, Utah,78.0,Call 2,Complete,Election day exit poll,0.593145549297333,Donald Trump,Mike Lee,Gary Herbert,Male,White,50-59,Republican,Conservative,Some college/assoc. degree,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,The economy,Worse than life today,Cares about people like me,Mormon,In September,Donald Trump,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Version 1,1.0,84404.0
206870.0, Utah,17.0,Call 2,Complete,Election day exit poll,1.17817151546478,Donald Trump,Mike Lee,Gary Herbert,Male,White,18-24,Independent,Conservative,Some college/assoc. degree,No,I dislike the other candidates,,,No,No,The economy,,Can bring needed change,,,,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,,Neither,Moderate/Liberal Republicans,Conservative Independents,,,,,Republican Senate - Voted Trump,,,National questionnaire,Rural,Small Cities/Rural,2.0,West,Version 2,4.0,84720.0
206876.0, Utah,66.0,Call 2,Complete,Election day exit poll,0.501236200332642,Donald Trump,Mike Lee,,Male,White,65 or over,Republican,Conservative,College graduate,No,I dislike the other candidates,Unfavorable,Favorable,No,Yes,The economy,Better than life today,Can bring needed change,Mormon,In September,Donald Trump,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,3.0,West,Version 1,3.0,84655.0
206877.0, Utah,66.0,Call 2,Complete,Election day exit poll,0.501236200332642,Donald Trump,Mike Lee,,Male,White,65 or over,Republican,Conservative,College graduate,No,I dislike the other candidates,Unfavorable,Favorable,No,Yes,The economy,Better than life today,Can bring needed change,Mormon,In September,Donald Trump,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,3.0,West,Version 1,3.0,84655.0
206878.0, Utah,77.0,Call 2,Complete,Election day exit poll,0.447380542755127,Donald Trump,Mike Lee,Gary Herbert,Male,White,50-59,Republican,Conservative,Some college/assoc. degree,No,I dislike the other candidates,Unfavorable,Favorable,No,No,The economy,Worse than life today,Can bring needed change,Mormon,Before that,Donald Trump,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,Only Donald Trump,Neither,Independent/Something else,Conservative Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,4.0,84780.0
206893.0, Utah,40.0,Call 2,Complete,Election day exit poll,0.605029940605164,Hillary Clinton,Misty Snow,Mike Weinholtz,Female,Hispanic/Latino,30-39,Democrat,Moderate,College graduate,Yes,I like my candidate but with reservations,Favorable,Unfavorable,Yes,No,The economy,Worse than life today,Has good judgment,Other,Before that,Hillary Clinton,Latino women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,Only Hillary Clinton,Only Hillary Clinton,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Not a mormon,Other religion,Something else,,Democratic Senate - voted Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,2.0,84102.0
206895.0, Utah,40.0,Call 2,Complete,Election day exit poll,0.605029940605164,Hillary Clinton,Misty Snow,Mike Weinholtz,Female,Hispanic/Latino,30-39,Democrat,Moderate,College graduate,Yes,I like my candidate but with reservations,Favorable,Unfavorable,Yes,No,The economy,Worse than life today,Has good judgment,Other,Before that,Hillary Clinton,Latino women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,Only Hillary Clinton,Only Hillary Clinton,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Not a mormon,Other religion,Something else,,Democratic Senate - voted Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,2.0,84102.0
206898.0, Utah,11.0,Call 2,Complete,Election day exit poll,1.50197160243988,Evan McMullin,Mike Lee,Mike Weinholtz,Male,White,40-44,Something else,Moderate,Some college/assoc. degree,No,I strongly favor my candidate,Unfavorable,Unfavorable,No,No,The economy,Better than life today,Can bring needed change,Mormon,In the last week,Would not have voted,White men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,Neither,Neither,Moderate/Liberal Republicans,Moderate Independents,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - did not vote Trump,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,1.0,84014.0
206908.0, Utah,9.0,Call 2,Complete,Election day exit poll,0.982668519020081,Hillary Clinton,Mike Lee,Gary Herbert,Male,White,30-39,Republican,Liberal,High school or less,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,The economy,Better than life today,Can bring needed change,Mormon,In October,Hillary Clinton,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,White men non college graduates,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,Neither,Neither,Conservative Republicans,Mod./Liberal Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - did not vote Trump,In the last month,Before that,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,1.0,84010.0
206913.0, Utah,46.0,Call 2,Complete,Election day exit poll,0.718393445014954,Hillary Clinton,Misty Snow,Mike Weinholtz,Female,Black,65 or over,Democrat,Moderate,Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,No,No,The economy,About the same,Has good judgment,Mormon,Before that,Hillary Clinton,Black women,,65+,60+,45+,50+,60+,65+,45+,65+,Black 60+,Black 60+,Black 65+,College graduate,More than High school graduate,Non white college degree,Non-whites,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,Only Hillary Clinton,Neither,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Mormon,Mormon,Protestant/Other Non-Catholic Christian,,Democratic Senate - voted Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,4.0,West,Version 1,2.0,84088.0
206926.0, Utah,77.0,Call 2,Complete,Election day exit poll,0.42862993478775,Donald Trump,Mike Lee,Gary Herbert,Female,White,50-59,Republican,Moderate,College graduate,No,I like my candidate but with reservations,Unfavorable,Favorable,No,Yes,Immigration,About the same,Can bring needed change,Mormon,In October,Donald Trump,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,Only Donald Trump,Only Donald Trump,Conservative Republicans,Mod./Liberal Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,In the last month,Before that,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,4.0,84780.0
206927.0, Utah,78.0,Call 2,Complete,Election day exit poll,0.568285644054413,Donald Trump,Mike Lee,Gary Herbert,Female,White,50-59,Republican,Conservative,Some college/assoc. degree,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,Terrorism,Better than life today,Can bring needed change,Mormon,Before that,Donald Trump,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - Voted Trump,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Version 1,1.0,84404.0
206939.0, Utah,17.0,Call 2,Complete,Election day exit poll,1.26147174835205,Evan McMullin,Mike Lee,Gary Herbert,Female,White,50-59,,,Some college/assoc. degree,No,,,,,,,Worse than life today,,Mormon,,Omit,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,,White,White,White,White,Other,,,,,,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Republican Senate - did not vote Trump,,,National questionnaire,Rural,Small Cities/Rural,2.0,West,Version 3,4.0,84720.0
206953.0, Utah,11.0,Call 2,Complete,Election day exit poll,2.05254316329956,Hillary Clinton,Misty Snow,Mike Weinholtz,Female,White,50-59,Independent,Liberal,Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Foreign policy,About the same,Has the right experience,Mormon,Before that,Hillary Clinton,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,Only Hillary Clinton,Only Hillary Clinton,Moderate/Liberal Republicans,Liberal Independents,Mormon,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Democratic Senate - voted Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,1.0,84014.0
