ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSIN16,SENIN16,GOVIN16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FAVPENCE,FINSIT,GOVTANGR16,CLINHONEST,TRUMPHONEST,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE
189460.0,Indiana,62.0,Call 2,Complete,Election day exit poll,0.747026145458221,Hillary Clinton,Evan Bayh,John Gregg,Male,White,30-39,Democrat,Liberal,,College graduate,No,,,Hillary Clinton,,,,,,,,,Offered a chance to apply for legal status,,Better than life today,,,,Yes,No,,,,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,,,,,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 3,Marion County
189463.0,Indiana,29.0,Call 2,Complete,Election day exit poll,1.00153708457947,Donald Trump,Todd Young,Eric Holcomb,Male,White,40-44,Republican,Conservative,"$200.000-$249,999",College graduate,No,,Yes,,,Unfavorable,Favorable,Favorable,,,,,,The economy,Worse than life today,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,White men,Married men,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 1,Indianapolis Suburbs
189497.0,Indiana,46.0,Call 2,Complete,Election day exit poll,1.22256779670715,Donald Trump,Todd Young,Eric Holcomb,Female,White,40-44,Republican,Liberal,"Under $30,000",High school or less,No,,Yes,,,Unfavorable,Favorable,Unfavorable,,,,,,Omit,Better than life today,,Strongly disapprove,Cares about people like me,No,Yes,,,,Before that,White women,Married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,Yes,Only Donald Trump,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,State questionnaire,Rural,Small Cities/Rural,8.0,Midwest,Version 1,South
189498.0,Indiana,62.0,Call 2,Complete,Election day exit poll,0.744094133377075,Hillary Clinton,Evan Bayh,John Gregg,Female,White,25-29,Democrat,Liberal,,College graduate,No,No,No,Hillary Clinton,,,,,,,,,,,,,,,,,,,,,White women,Non married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,,,,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,,,,All others,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 5,Marion County
189505.0,Indiana,114.0,Call 2,Complete,Election day exit poll,1.44820213317871,Hillary Clinton,Evan Bayh,John Gregg,Male,White,65 or over,Independent,Conservative,"$100,000-$199,999",High school or less,No,,Yes,,,Favorable,Unfavorable,Unfavorable,,,,,,The economy,Better than life today,,Strongly approve,Has the right experience,Yes,No,,,,Before that,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,Only Hillary Clinton,,,,Approve,Moderate/Liberal Republicans,Conservative Independents,Only Hillary Clinton,Democratic Senate - voted Clinton,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,North/Central
189532.0,Indiana,51.0,Call 2,Complete,Election day exit poll,0.606947422027588,Hillary Clinton,Evan Bayh,John Gregg,Male,Hispanic/Latino,18-24,Democrat,Moderate,,College graduate,Yes,No,,Hillary Clinton,I strongly favor my candidate,,,,Better today,"Dissatisfied, but not angry",Yes,No,Offered a chance to apply for legal status,,,Not so good,,,,,No group is favored,Yes,No,,Latino men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,All others,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 2,Northwest
189538.0,Indiana,62.0,Call 2,Complete,Election day exit poll,0.835451722145081,Hillary Clinton,Evan Bayh,John Gregg,Male,Black,45-49,Democrat,Liberal,,Postgraduate study,No,,,,,,,,Better today,,,,,,,,,,,,,,,,Black men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Black 45-59,Black 45-59,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,,,,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 4,Marion County
189562.0,Indiana,29.0,Call 2,Complete,Election day exit poll,0.997606158256531,Donald Trump,Todd Young,Eric Holcomb,Female,White,25-29,Republican,Conservative,"$50,000-$99,999",College graduate,No,,No,,,Unfavorable,Favorable,Favorable,,,,,,Terrorism,About the same,,Somewhat disapprove,Can bring needed change,No,Yes,,,,Before that,White women,Non married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 1,Indianapolis Suburbs
189572.0,Indiana,114.0,Call 2,Complete,Election day exit poll,1.02107429504395,Donald Trump,Todd Young,Eric Holcomb,Male,White,25-29,Republican,Conservative,"Under $30,000",High school or less,No,,No,,,Unfavorable,Favorable,Favorable,,,,,,Terrorism,Better than life today,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,White men,Non married men,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,Yes,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,North/Central
189579.0,Indiana,62.0,Call 2,Complete,Election day exit poll,0.73165225982666,Did not vote,Todd Young,Eric Holcomb,Female,White,50-59,Republican,Moderate,,College graduate,No,,,Would not have voted,,,,,,,,,Offered a chance to apply for legal status,,Worse than life today,,,,Omit,Omit,,,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,,,,Conservative Republicans,Mod./Liberal Republicans,Omit,Republican Senate - did not vote Trump,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 3,Marion County
189598.0,Indiana,46.0,Call 2,Complete,Election day exit poll,1.44691967964172,Donald Trump,Todd Young,Eric Holcomb,Male,Black,45-49,Republican,Moderate,"Under $30,000",High school or less,No,,Yes,,,Unfavorable,Favorable,Favorable,,,,,,Terrorism,Worse than life today,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,Black men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Republican,Black non-Democrat,All Republicans,Republican men,All others,Black,Black,Non-white,Black,Other,No,Only Donald Trump,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,State questionnaire,Rural,Small Cities/Rural,8.0,Midwest,Version 1,South
189611.0,Indiana,51.0,Call 2,Complete,Election day exit poll,0.72465318441391,Donald Trump,Todd Young,John Gregg,Female,White,65 or over,Democrat,Moderate,,Some college/assoc. degree,No,No,,Donald Trump,I dislike the other candidates,,,,About the same,"Dissatisfied, but not angry",No,Yes,Offered a chance to apply for legal status,,,Not so good,,,,,Minorities are favored over whites,No,No,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Republican Senate - Voted Trump,Neither,,,All others,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 2,Northwest
189618.0,Indiana,62.0,Call 2,Complete,Election day exit poll,0.787433385848999,Hillary Clinton,Evan Bayh,John Gregg,Male,White,25-29,Something else,Liberal,"$50,000-$99,999",College graduate,No,,,,I like my candidate but with reservations,,,,,"Dissatisfied, but not angry",Yes,No,,Foreign policy,,Good,,Cares about people like me,,,,Yes,No,,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,,Moderate/Liberal Republicans,Liberal Independents,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 2,Marion County
189627.0,Indiana,29.0,Call 2,Complete,Election day exit poll,1.27790474891663,Hillary Clinton,Evan Bayh,John Gregg,Male,Black,30-39,Democrat,Moderate,,Postgraduate study,No,Yes,,Hillary Clinton,I strongly favor my candidate,,,,Better today,"Satisfied, but not enthusiastic",Yes,No,Offered a chance to apply for legal status,,,Good,,,,,Whites are favored over minorities,Yes,No,,Black men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,All others,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 2,Indianapolis Suburbs
189646.0,Indiana,114.0,Call 2,Complete,Election day exit poll,2.32270908355713,Gary Johnson,Evan Bayh,Eric Holcomb,Male,White,45-49,Republican,Conservative,"$100,000-$199,999",College graduate,No,,Yes,,,Unfavorable,Unfavorable,Favorable,,,,,,The economy,About the same,,Somewhat approve,Has good judgment,No,No,,,,In the last few days,White men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,Neither,,,,Approve,Independent/Something else,Conservative Republicans,Neither,Democratic Senate - did not vote Clinton,,In the last month,In the last week,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,North/Central
189652.0,Indiana,11.0,Call 2,Complete,Election day exit poll,1.45607709884644,Gary Johnson,Todd Young,Eric Holcomb,Male,Hispanic/Latino,65 or over,Independent,Conservative,"Under $30,000",College graduate,No,,No,,,Unfavorable,Unfavorable,Favorable,,,,,,Foreign policy,Better than life today,,Strongly disapprove,Can bring needed change,Yes,No,,,,In September,Latino men,Non married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,Latino 60+,Latino 65+,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,Neither,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Hillary Clinton,Republican Senate - did not vote Trump,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,9.0,Midwest,Version 1,Indianapolis Suburbs
189660.0,Indiana,62.0,Call 2,Complete,Election day exit poll,0.964197754859924,Hillary Clinton,Evan Bayh,John Gregg,Male,Black,60-64,Democrat,Liberal,,Some college/assoc. degree,No,,,Hillary Clinton,,,,,,,,,Offered a chance to apply for legal status,,Better than life today,,,,Yes,No,,,,,Black men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Black 60+,Black 60+,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,,,,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 3,Marion County
189673.0,Indiana,46.0,Call 2,Complete,Election day exit poll,1.23726236820221,Donald Trump,Todd Young,John Gregg,Male,White,50-59,Democrat,Moderate,,College graduate,No,No,,Donald Trump,I strongly favor my candidate,,,,Worse today,Angry,No,Yes,Offered a chance to apply for legal status,,,Poor,,,,,No group is favored,No,Yes,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Republican Senate - Voted Trump,Only Donald Trump,,,All others,State questionnaire,Rural,Small Cities/Rural,8.0,Midwest,Version 2,South
189688.0,Indiana,51.0,Call 2,Complete,Election day exit poll,0.573541879653931,Hillary Clinton,Evan Bayh,John Gregg,Female,White,18-24,Democrat,Liberal,,Some college/assoc. degree,No,Yes,,Hillary Clinton,I strongly favor my candidate,,,,Better today,"Satisfied, but not enthusiastic",Yes,No,Offered a chance to apply for legal status,,,Excellent,,,,,Whites are favored over minorities,Yes,No,,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 2,Northwest
189704.0,Indiana,62.0,Call 2,Complete,Election day exit poll,0.705910861492157,Hillary Clinton,Evan Bayh,John Gregg,Female,White,30-39,Democrat,Liberal,"Under $30,000",Postgraduate study,No,,No,,,Favorable,Unfavorable,,,,,,,The economy,,,Strongly approve,Has good judgment,,,,,,Before that,White women,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,,Before that,Before that,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 1,Marion County
189719.0,Indiana,114.0,Call 2,Complete,Election day exit poll,1.05272376537323,Donald Trump,Evan Bayh,John Gregg,Female,White,50-59,Independent,Conservative,,High school or less,No,Yes,,Donald Trump,I like my candidate but with reservations,,,,About the same,Angry,No,Yes,Offered a chance to apply for legal status,,,Not so good,,,,,Minorities are favored over whites,No,No,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,Democratic Senate - did not vote Clinton,Neither,,,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 2,North/Central
189720.0,Indiana,29.0,Call 2,Complete,Election day exit poll,1.00153708457947,Donald Trump,Todd Young,Eric Holcomb,Male,White,50-59,Republican,Conservative,"$200.000-$249,999",College graduate,No,,No,,,Unfavorable,Unfavorable,Favorable,,,,,,The economy,About the same,,Strongly approve,Can bring needed change,No,No,,,,In September,White men,Non married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,Neither,,,,Approve,Independent/Something else,Conservative Republicans,Neither,Republican Senate - Voted Trump,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 1,Indianapolis Suburbs
189732.0,Indiana,2.0,Call 2,Complete,Election day exit poll,2.0274829864502,Hillary Clinton,Evan Bayh,John Gregg,Male,White,60-64,Independent,Liberal,,College graduate,No,No,No,Hillary Clinton,,,,,,,,,,,,,,,,,,,,,White men,Non married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,,,,,Moderate/Liberal Republicans,Liberal Independents,,Democratic Senate - voted Clinton,,,,All others,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 5,North/Central
189744.0,Indiana,11.0,Call 2,Complete,Election day exit poll,1.35944080352783,Hillary Clinton,Evan Bayh,John Gregg,Female,White,65 or over,Democrat,Liberal,,College graduate,No,No,,Hillary Clinton,I strongly favor my candidate,,,,About the same,Omit,Yes,No,Offered a chance to apply for legal status,,,Good,,,,,Whites are favored over minorities,Yes,No,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,Omit,Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,All others,State questionnaire,Suburbs,Suburbs,9.0,Midwest,Version 2,Indianapolis Suburbs
189749.0,Indiana,46.0,Call 2,Complete,Election day exit poll,1.30418682098389,Donald Trump,Todd Young,John Gregg,Male,White,18-24,Republican,Liberal,,Some college/assoc. degree,No,Yes,,Donald Trump,I strongly favor my candidate,,,,Worse today,Angry,No,No,Deported to the country they came from,,,Not so good,,,,,Minorities are favored over whites,No,Yes,,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,8.0,Midwest,Version 2,South
189752.0,Indiana,91.0,Call 2,Not complete,Election day exit poll,0.0,Other,,,Female,White,50-59,,,,,No,No,,,I dislike the other candidates,,,,Worse today,,,,,,,,,,,,,,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,,,,,,,,,,,,,,White,White,White,White,White suburban women,,,,,,,,,,,,,,All others,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 2,Northwest
189755.0,Indiana,87.0,Call 2,Complete,Election day exit poll,1.82565462589264,Donald Trump,Todd Young,Eric Holcomb,Female,White,25-29,Republican,Conservative,,Some college/assoc. degree,No,,,,,,,,About the same,,,,,,,,,,,,,,,,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,,,,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,,,,,National questionnaire,Suburbs,Suburbs,8.0,Midwest,Version 4,South
189761.0,Indiana,62.0,Call 2,Complete,Election day exit poll,0.705910861492157,Hillary Clinton,Evan Bayh,John Gregg,Female,Asian,45-49,Democrat,Liberal,,Some college/assoc. degree,,,No,Hillary Clinton,,,,,,,,,,,,,,,,,,,,,All other races,Non married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,All others,All others,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,All Other,Democratic women,Non-White Democrats,Asian,Other,Non-white,Asian,Other,,,,,,,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,,,,All others,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 5,Marion County
189794.0,Indiana,2.0,Call 2,Complete,Election day exit poll,1.35614883899689,Donald Trump,Todd Young,Eric Holcomb,Male,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,No,Yes,Donald Trump,,,,,,,,,,,,,,,,,,,,,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,,,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,,,,All others,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 5,North/Central
189805.0,Indiana,4.0,Call 2,Complete,Election day exit poll,1.14571309089661,Hillary Clinton,Evan Bayh,John Gregg,Male,White,45-49,Democrat,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,,Yes,,,Favorable,Unfavorable,Unfavorable,,,,,,The economy,Better than life today,,Somewhat approve,Has the right experience,Yes,No,,,,Before that,White men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,No,Only Hillary Clinton,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,North/Central
189806.0,Indiana,114.0,Call 2,Complete,Election day exit poll,0.915363073348999,Donald Trump,Todd Young,Eric Holcomb,Female,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,Yes,,Donald Trump,I strongly favor my candidate,,,,Better today,"Dissatisfied, but not angry",No,Yes,Deported to the country they came from,,,Not so good,,,,,No group is favored,No,Yes,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 2,North/Central
189810.0,Indiana,29.0,Call 2,Complete,Election day exit poll,1.20757067203522,Hillary Clinton,Evan Bayh,John Gregg,Female,Black,30-39,Democrat,Moderate,,Postgraduate study,No,No,,Hillary Clinton,I like my candidate but with reservations,,,,Better today,"Satisfied, but not enthusiastic",Yes,No,Offered a chance to apply for legal status,,,Good,,,,,Whites are favored over minorities,Yes,No,,Black women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,All others,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 2,Indianapolis Suburbs
