ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSCO16,SENCO16,PROP106CO,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,@2WAYPRES16,DESCRIBP12,FAVHCLIN16,FAVTRUMP,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,IMMWALL,ISSUE16,LIFE,MOVETOCO14,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,BORNINCO14,FAVPRES16,GOVTANGR16B,HONEST16,MOVETOCO10YR,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
106703.0,Colorado,,,Complete,Telephone survey,4.09996271133423,Hillary Clinton,Michael Bennet,Yes,Male,White,18-24,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,,Hillary Clinton,I strongly favor my candidate,Favorable,Unfavorable,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,No,No,Help the country,Offered a chance to apply for legal status,Oppose,Omit,About the same,I was born in Colorado,Good,Strongly approve,Has the right experience,Yes,No,Whites are favored over minorities,Yes,No,Before that,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,,Other,Yes,I was born in Colorado,Only Hillary Clinton,"Enthusiastic or satisfied, but not enthusiastic",Neither,10+ years or more,Excellent or good,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,West,,4.0,80907.0
106702.0,Colorado,,,Complete,Telephone survey,1.2912369966507,Hillary Clinton,Michael Bennet,Yes,Female,White,50-59,Democrat,Moderate,"$50,000-$99,999",Some college/assoc. degree,,Hillary Clinton,I strongly favor my candidate,Favorable,Unfavorable,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,No,Omit,Offered a chance to apply for legal status,Oppose,Terrorism,Better than life today,10+ years but not born here,Not so good,Strongly approve,Has the right experience,Yes,No,No group is favored,Yes,No,In October,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,,White suburban women,No,Moved to Colorado,Only Hillary Clinton,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,10+ years or more,Not so good or poor,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,In the last month,Before that,State questionnaire,Suburbs,Suburbs,6.0,West,,4.0,80138.0
106701.0,Colorado,,,Complete,Telephone survey,2.89180874824524,Hillary Clinton,Michael Bennet,Yes,Male,White,30-39,Democrat,Moderate,"$100,000-$199,999",College graduate,,Hillary Clinton,I dislike the other candidates,Favorable,Unfavorable,"Dissatisfied, but not angry",Hillary Clinton,Hillary Clinton,Yes,No,Help the country,Offered a chance to apply for legal status,Oppose,The economy,About the same,I was born in Colorado,Good,Strongly approve,Has good judgment,No,Yes,Whites are favored over minorities,Yes,No,Before that,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,,White suburban men,No,I was born in Colorado,Only Hillary Clinton,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,10+ years or more,Excellent or good,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Donald Trump,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,West,,3.0,80127.0
106700.0,Colorado,,,Complete,Telephone survey,2.29231762886047,Hillary Clinton,Michael Bennet,Yes,Male,White,40-44,Independent,Liberal,"$50,000-$99,999",College graduate,,Hillary Clinton,I strongly favor my candidate,Favorable,Unfavorable,"Dissatisfied, but not angry",Hillary Clinton,Hillary Clinton,Yes,No,Help the country,Offered a chance to apply for legal status,Oppose,The economy,About the same,10+ years but not born here,Good,Strongly approve,Has the right experience,Yes,No,Whites are favored over minorities,Yes,No,Before that,White men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,,Other,No,Moved to Colorado,Only Hillary Clinton,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,10+ years or more,Excellent or good,Approve,Moderate/Liberal Republicans,Liberal Independents,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,West,,2.0,80011.0
106699.0,Colorado,,,Complete,Telephone survey,0.632797360420227,Donald Trump,Darryl Glenn,No,Female,White,65 or over,Republican,Conservative,"$30,000-$49,999",High school or less,,Donald Trump,I strongly favor my candidate,Unfavorable,Favorable,"Dissatisfied, but not angry",Donald Trump,Donald Trump,No,Yes,Hurt the country,Deported to the country they came from,Support,Immigration,Worse than life today,10+ years but not born here,Poor,Strongly disapprove,Can bring needed change,No,Yes,No group is favored,No,Yes,In October,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,,White suburban women,Yes,Moved to Colorado,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,10+ years or more,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,In the last month,Before that,State questionnaire,Suburbs,Suburbs,4.0,West,,1.0,80615.0
106698.0,Colorado,,,Complete,Telephone survey,0.490385353565216,Other,Michael Bennet,No,Male,White,65 or over,Independent,Moderate,"$100,000-$199,999",Postgraduate study,,Hillary Clinton,I like my candidate but with reservations,Favorable,Unfavorable,"Dissatisfied, but not angry",Hillary Clinton,Hillary Clinton,Yes,No,Help the country,Offered a chance to apply for legal status,Oppose,Foreign policy,Better than life today,10+ years but not born here,Good,Strongly approve,Has good judgment,Yes,No,No group is favored,Yes,No,In October,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,,White suburban men,No,Moved to Colorado,Only Hillary Clinton,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,10+ years or more,Excellent or good,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,Democratic Senate - did not vote Clinton,Only Hillary Clinton,In the last month,Before that,State questionnaire,Suburbs,Suburbs,2.0,West,,3.0,80401.0
106697.0,Colorado,,,Complete,Telephone survey,0.251033574342728,Hillary Clinton,Michael Bennet,No,Female,White,65 or over,Democrat,Liberal,"$30,000-$49,999",College graduate,,Hillary Clinton,I strongly favor my candidate,Favorable,Unfavorable,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,No,Help the country,Offered a chance to apply for legal status,Support,The economy,About the same,10+ years but not born here,Not so good,Strongly approve,Has good judgment,Yes,No,No group is favored,Yes,No,In September,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,,Other,No,Moved to Colorado,Only Hillary Clinton,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,10+ years or more,Not so good or poor,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,,1.0,80634.0
106696.0,Colorado,,,Complete,Telephone survey,0.496230065822601,Other,Darryl Glenn,No,Male,White,30-39,Republican,Conservative,"$50,000-$99,999",College graduate,,Would not have voted,I dislike the other candidates,Unfavorable,Unfavorable,"Dissatisfied, but not angry",Omit,Hillary Clinton,No,No,Omit,Offered a chance to apply for legal status,Oppose,The economy,Better than life today,I was born in Colorado,Not so good,Strongly disapprove,Has good judgment,No,No,Omit,No,No,In October,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,,Other,No,I was born in Colorado,Neither,"Dissatisfied, but not angry or Angry",Neither,10+ years or more,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Neither,Republican Senate - did not vote Trump,Neither,In the last month,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,,5.0,81504.0
106695.0,Colorado,,,Complete,Telephone survey,0.986984133720398,Hillary Clinton,Darryl Glenn,Yes,Male,White,65 or over,Independent,,"Under $30,000",Postgraduate study,,Hillary Clinton,Omit,Unfavorable,Unfavorable,Omit,Omit,Omit,No,No,Hurt the country,Omit,Support,Immigration,Worse than life today,10+ years but not born here,Omit,Strongly disapprove,Has good judgment,Yes,No,Minorities are favored over whites,Yes,No,In October,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,,Other,No,Moved to Colorado,Neither,Omit,Neither,10+ years or more,Omit,Disapprove,,,Only Hillary Clinton,Republican Senate - did not vote Trump,Only Hillary Clinton,In the last month,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,West,,2.0,80014.0
106694.0,Colorado,,,Complete,Telephone survey,0.945718109607697,Donald Trump,Michael Bennet,Yes,Female,White,65 or over,Independent,Moderate,"$30,000-$49,999",College graduate,,Donald Trump,I strongly favor my candidate,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Hurt the country,Deported to the country they came from,Support,Terrorism,About the same,I was born in Colorado,Poor,Strongly disapprove,Can bring needed change,No,Yes,Minorities are favored over whites,No,Yes,Before that,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,,White suburban women,No,I was born in Colorado,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,10+ years or more,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Only Donald Trump,Democratic Senate - did not vote Clinton,Only Donald Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,6.0,West,,2.0,80022.0
106693.0,Colorado,,,Complete,Telephone survey,0.820493221282959,Hillary Clinton,Michael Bennet,Yes,Male,White,65 or over,Democrat,Liberal,"$50,000-$99,999",Postgraduate study,,Hillary Clinton,I like my candidate but with reservations,Favorable,Unfavorable,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,No,Help the country,Offered a chance to apply for legal status,Oppose,The economy,About the same,10+ years but not born here,Good,Somewhat approve,Has the right experience,Yes,No,No group is favored,Yes,No,Before that,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,,Other,No,Moved to Colorado,Only Hillary Clinton,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,10+ years or more,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,,3.0,80301.0
106692.0,Colorado,,,Complete,Telephone survey,0.416342914104462,Donald Trump,Darryl Glenn,No,Female,White,65 or over,Republican,Conservative,,High school or less,,Donald Trump,Omit,Unfavorable,Favorable,"Dissatisfied, but not angry",Donald Trump,Donald Trump,No,Yes,Omit,Omit,Support,Immigration,Worse than life today,I was born in Colorado,Poor,Omit,Has good judgment,No,Yes,No group is favored,No,Yes,Before that,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,,Other,,I was born in Colorado,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,10+ years or more,Not so good or poor,Omit,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,West,,4.0,80917.0
106691.0,Colorado,,,Complete,Telephone survey,0.984466016292572,Donald Trump,Darryl Glenn,Yes,Male,White,60-64,Independent,Moderate,"$30,000-$49,999",High school or less,,Donald Trump,I strongly favor my candidate,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Hurt the country,Offered a chance to apply for legal status,Support,The economy,Worse than life today,10+ years but not born here,Not so good,Strongly disapprove,Can bring needed change,No,Yes,No group is favored,No,Yes,Before that,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,,Other,Yes,Moved to Colorado,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,10+ years or more,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,West,,4.0,80911.0
106690.0,Colorado,,,Complete,Telephone survey,0.30163848400116,Donald Trump,Darryl Glenn,No,Male,White,65 or over,Independent,Conservative,,College graduate,,Donald Trump,I dislike the other candidates,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Hurt the country,Deported to the country they came from,Support,Immigration,Worse than life today,10+ years but not born here,Poor,Strongly disapprove,Cares about people like me,No,Yes,Minorities are favored over whites,No,Yes,In October,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,,White suburban men,No,Moved to Colorado,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,10+ years or more,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,In the last month,Before that,State questionnaire,Suburbs,Suburbs,4.0,West,,3.0,80501.0
106689.0,Colorado,,,Complete,Telephone survey,0.0874656140804291,Donald Trump,Darryl Glenn,No,Male,,,Something else,Conservative,"$100,000-$199,999",Postgraduate study,,Donald Trump,I strongly favor my candidate,Unfavorable,Favorable,Angry,Donald Trump,Hillary Clinton,No,Yes,Hurt the country,Deported to the country they came from,Support,Immigration,Worse than life today,10+ years but not born here,Not so good,Somewhat disapprove,Has the right experience,No,Yes,Minorities are favored over whites,No,Yes,In October,,,,,,,,,,,,,,College graduate,More than High school graduate,,,100k or more,50k or more,100 thousand or more,,Independent/Something else,,,Independent men,,,,,,,No,Moved to Colorado,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,10+ years or more,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,In the last month,Before that,State questionnaire,Suburbs,Suburbs,1.0,West,,2.0,80120.0
106688.0,Colorado,,,Complete,Telephone survey,0.0969425663352013,Other,Darryl Glenn,No,Female,,65 or over,Something else,Conservative,"Under $30,000",Some college/assoc. degree,,Donald Trump,I dislike the other candidates,Unfavorable,Unfavorable,Angry,Donald Trump,Donald Trump,No,No,Hurt the country,Omit,Support,Terrorism,Worse than life today,I was born in Colorado,Poor,Strongly disapprove,Has good judgment,No,Yes,Omit,No,Yes,In the last week,,,65+,60+,45+,50+,60+,65+,45+,65+,,,,No college degree,More than High school graduate,,,Less than 100k,Less than 50k,Less than 50 thousand,,Independent/Something else,,,Independent women,,,,,,,,I was born in Colorado,Neither,"Dissatisfied, but not angry or Angry",Neither,10+ years or more,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,Republican Senate - did not vote Trump,Only Donald Trump,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,4.0,West,,1.0,80611.0
106687.0,Colorado,,,Complete,Telephone survey,1.22531080245972,Hillary Clinton,Michael Bennet,Yes,Female,White,50-59,Independent,Liberal,"$250,000 or more",College graduate,,Hillary Clinton,I like my candidate but with reservations,Favorable,Unfavorable,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,No,Help the country,Offered a chance to apply for legal status,Oppose,The economy,About the same,I was born in Colorado,Good,Strongly approve,Has good judgment,Yes,No,No group is favored,Yes,No,Before that,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,,White suburban women,No,I was born in Colorado,Only Hillary Clinton,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,10+ years or more,Excellent or good,Approve,Moderate/Liberal Republicans,Liberal Independents,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,7.0,West,,2.0,80233.0
106686.0,Colorado,,,Complete,Telephone survey,0.446450144052505,Hillary Clinton,Michael Bennet,Yes,Male,White,65 or over,Independent,Moderate,"Under $30,000",College graduate,,Hillary Clinton,I like my candidate but with reservations,Favorable,Unfavorable,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,No,No,Help the country,Offered a chance to apply for legal status,Oppose,Foreign policy,Better than life today,I was born in Colorado,Good,Somewhat approve,Has the right experience,Yes,No,No group is favored,Yes,No,In September,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,,White suburban men,No,I was born in Colorado,Only Hillary Clinton,"Enthusiastic or satisfied, but not enthusiastic",Neither,10+ years or more,Excellent or good,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,7.0,West,,3.0,80215.0
106685.0,Colorado,,,Complete,Telephone survey,1.05499517917633,Gary Johnson,Michael Bennet,Yes,Male,White,25-29,Something else,Liberal,"$50,000-$99,999",Some college/assoc. degree,,Donald Trump,I dislike the other candidates,Unfavorable,Unfavorable,"Dissatisfied, but not angry",Donald Trump,Donald Trump,No,No,Help the country,Offered a chance to apply for legal status,Oppose,The economy,Worse than life today,I was born in Colorado,Not so good,Strongly disapprove,Cares about people like me,No,No,No group is favored,No,No,In the last week,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,,Other,No,I was born in Colorado,Neither,"Dissatisfied, but not angry or Angry",Neither,10+ years or more,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Liberal Independents,Neither,Democratic Senate - did not vote Clinton,Neither,In the last month,In the last week,State questionnaire,Rural,Small Cities/Rural,4.0,West,,1.0,80731.0
106684.0,Colorado,,,Complete,Telephone survey,0.287539780139923,Donald Trump,Darryl Glenn,No,Male,White,65 or over,Republican,Conservative,"$50,000-$99,999",College graduate,,Donald Trump,I strongly favor my candidate,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Hurt the country,Deported to the country they came from,Support,The economy,Worse than life today,I was born in Colorado,Poor,Strongly disapprove,Can bring needed change,No,Yes,No group is favored,Yes,Yes,Before that,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,,White suburban men,No,I was born in Colorado,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,10+ years or more,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,Both,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,West,,1.0,80538.0
106683.0,Colorado,,,Complete,Telephone survey,0.657334268093109,Donald Trump,Darryl Glenn,Yes,Female,White,65 or over,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,,Donald Trump,I dislike the other candidates,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Omit,Omit,Deported to the country they came from,Support,Terrorism,Omit,10+ years but not born here,Not so good,Strongly disapprove,Can bring needed change,No,Yes,No group is favored,No,Yes,Before that,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,,White suburban women,No,Moved to Colorado,Only Donald Trump,"Dissatisfied, but not angry or Angry",Omit,10+ years or more,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,7.0,West,,2.0,80229.0
106682.0,Colorado,,,Complete,Telephone survey,0.508831918239594,Hillary Clinton,Michael Bennet,No,Female,Hispanic/Latino,50-59,Democrat,Liberal,"$100,000-$199,999",Some college/assoc. degree,,Hillary Clinton,I strongly favor my candidate,Favorable,Unfavorable,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,No,Hurt the country,Omit,Support,The economy,About the same,I was born in Colorado,Excellent,Strongly approve,Has the right experience,Yes,No,No group is favored,Yes,No,In October,Latino women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,,Other,No,I was born in Colorado,Only Hillary Clinton,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,10+ years or more,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,In the last month,Before that,State questionnaire,Suburbs,Suburbs,6.0,West,,2.0,80022.0
106681.0,Colorado,,,Complete,Telephone survey,1.85994672775269,Donald Trump,Darryl Glenn,Yes,Male,White,30-39,Something else,Conservative,"$100,000-$199,999",Postgraduate study,,Donald Trump,I like my candidate but with reservations,Unfavorable,Favorable,"Dissatisfied, but not angry",Donald Trump,Donald Trump,No,Yes,Help the country,Deported to the country they came from,Support,Immigration,Better than life today,Less than 10 years,Good,Strongly disapprove,Cares about people like me,No,Yes,Minorities are favored over whites,No,Yes,Before that,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,,White suburban men,No,Moved to Colorado,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Less than 10 years,Excellent or good,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,6.0,West,,2.0,80022.0
106680.0,Colorado,,,Complete,Telephone survey,1.10349607467651,Donald Trump,Darryl Glenn,No,Male,Hispanic/Latino,18-24,Republican,Conservative,"Under $30,000",Some college/assoc. degree,,Donald Trump,I dislike the other candidates,Unfavorable,Unfavorable,Angry,Omit,Omit,No,No,Help the country,Offered a chance to apply for legal status,Oppose,Terrorism,Worse than life today,10+ years but not born here,Poor,Strongly disapprove,Omit,No,No,Minorities are favored over whites,No,No,In the last week,Latino men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Republican,Non-black non-Democrat,All Republicans,Republican men,All others,Hispanic/Latino,Other,Non-white,,Other,No,Moved to Colorado,Neither,"Dissatisfied, but not angry or Angry",Neither,10+ years or more,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Neither,Republican Senate - Voted Trump,Neither,In the last month,In the last week,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,,2.0,80219.0
