ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNH16,SENNH16,GOVNH16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,CLINTONEMAIL,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FAVAYOTTE,FAVHASSAN,FINSIT,GOTV16,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOTVCLINTON,GOTVTRUMP,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,SPLITTICKET,QUALIFIED16,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
196643.0,New Hampshire,97.0,Call 2,Complete,Election day exit poll,0.60735684633255,Hillary Clinton,Maggie Hassan,Chris Sununu,Female,White,45-49,Independent,Conservative,,College graduate,No,,Yes,Hillary Clinton,Some,,,,Unfavorable,Favorable,Better today,,,Hillary Clinton,Hillary Clinton,,,Hurt the country,Offered a chance to apply for legal status,,Worse than life today,,,,,,,,,,Takes away U.S. jobs,A lot,White women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,A lot or some,,,,,,,,Moderate/Liberal Republicans,Conservative Independents,Democratic Senate - voted Clinton,,,,,A lot or some,State questionnaire,Suburbs,Suburbs,1.0,East,Version 3,South,3077.0
196656.0,New Hampshire,30.0,Call 2,Complete,Election day exit poll,0.850509881973267,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,18-24,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,Favorable,Unfavorable,,,,"Yes, for Hillary Clinton",,,,,,,,The economy,,,Strongly approve,Can bring needed change,Yes,No,,,,Before that,,,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,Yes,,Only Hillary Clinton,Contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Approve,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,Seacoast,3824.0
196658.0,New Hampshire,92.0,Call 2,Complete,Election day exit poll,1.84910953044891,Donald Trump,Other,Chris Sununu,Male,White,50-59,Independent,Moderate,,Postgraduate study,No,No,,,,I strongly favor my candidate,,,,,,,Angry,,,No,Yes,,,The economy,,Not so good,,Can bring needed change,,,Whites are favored over minorities,No,Yes,,,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,Other Senate vote,,Only Donald Trump,,,,State questionnaire,Suburbs,Suburbs,2.0,East,Version 2,Cap Region/Connecticut Valley,3458.0
196661.0,New Hampshire,33.0,Call 2,Complete,Election day exit poll,0.919181823730469,Donald Trump,Kelly Ayotte,Chris Sununu,Female,White,45-49,Republican,Moderate,,Postgraduate study,No,No,,,,I like my candidate but with reservations,,,,,,,"Dissatisfied, but not angry",,,No,Yes,,,Terrorism,,Not so good,,Can bring needed change,,,Minorities are favored over whites,No,No,,,,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - Voted Trump,,Neither,,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,Seacoast,3833.0
196663.0,New Hampshire,46.0,Call 2,Complete,Election day exit poll,1.1922869682312,Donald Trump,Maggie Hassan,Chris Sununu,Female,White,50-59,Independent,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,,,,,,Unfavorable,Favorable,,,,"No, not contacted by either",,,,,,,,The economy,,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,,Only Donald Trump,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Democratic Senate - did not vote Clinton,Only Donald Trump,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,South,3051.0
196664.0,New Hampshire,112.0,Call 2,Complete,Election day exit poll,0.627287149429321,,Kelly Ayotte,,Female,White,60-64,Independent,Conservative,,High school or less,No,,No,Omit,A lot,,,,Favorable,Omit,Worse today,,,Donald Trump,Hillary Clinton,,,Hurt the country,Deported to the country they came from,,Worse than life today,,,,,,,,,,Takes away U.S. jobs,Some,White women,Non married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,A lot or some,,,,,,,,Moderate/Liberal Republicans,Conservative Independents,Republican Senate - did not vote Trump,,,,,A lot or some,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 3,Cap Region/Connecticut Valley,3603.0
196665.0,New Hampshire,20.0,Call 2,Complete,Election day exit poll,0.693822383880615,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,50-59,Democrat,Liberal,,Some college/assoc. degree,No,Yes,,,,I like my candidate but with reservations,,,,,,,"Dissatisfied, but not angry",,,Yes,No,,,Terrorism,,Not so good,,Has the right experience,,,No group is favored,Yes,No,,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Not so good or poor,,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,,Only Hillary Clinton,,,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 2,Cap Region/Connecticut Valley,3301.0
196671.0,New Hampshire,84.0,Call 2,Complete,Election day exit poll,0.671318829059601,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,60-64,,Moderate,,Postgraduate study,No,,No,Hillary Clinton,Not much,,,,Unfavorable,Favorable,Better today,,,Hillary Clinton,Hillary Clinton,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,,,,,,,,Creates more U.S. jobs,A lot,White women,Non married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,,,,,,White,White,White,White,White suburban women,,Not much or not at all,,,,,,,,,,Democratic Senate - voted Clinton,,,,,A lot or some,State questionnaire,Suburbs,Suburbs,1.0,East,Version 3,Seacoast,3857.0
196672.0,New Hampshire,18.0,Call 2,Complete,Election day exit poll,1.57622396945953,Donald Trump,Kelly Ayotte,Chris Sununu,Male,White,25-29,Republican,Conservative,,Some college/assoc. degree,No,,Yes,Donald Trump,A lot,,,,Favorable,Unfavorable,About the same,,,Donald Trump,Donald Trump,,,Hurt the country,Deported to the country they came from,,Worse than life today,,,,,,,,,,Takes away U.S. jobs,Some,White men,Married men,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,A lot or some,,,,,,,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,,,,,A lot or some,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 3,Cap Region/Connecticut Valley,3743.0
196674.0,New Hampshire,82.0,Call 2,Complete,Election day exit poll,0.780590951442719,Donald Trump,Maggie Hassan,,Male,White,50-59,Independent,Conservative,,High school or less,No,No,,,,I strongly favor my candidate,,,,,,,Angry,,,No,Yes,,,Foreign policy,,Not so good,,Can bring needed change,,,No group is favored,No,Yes,,,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,Democratic Senate - did not vote Clinton,,Only Donald Trump,,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,North,3855.0
196678.0,New Hampshire,99.0,Call 2,Complete,Election day exit poll,1.01978445053101,Donald Trump,Maggie Hassan,Chris Sununu,Female,White,60-64,Independent,Conservative,,Some college/assoc. degree,No,,No,Donald Trump,A lot,,,,Unfavorable,Favorable,Worse today,,,Donald Trump,Donald Trump,,,Hurt the country,Offered a chance to apply for legal status,,Worse than life today,,,,,,,,,,Creates more U.S. jobs,Not much,White women,Non married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,A lot or some,,,,,,,,Moderate/Liberal Republicans,Conservative Independents,Democratic Senate - did not vote Clinton,,,,,Not much or not at all,State questionnaire,Suburbs,Suburbs,1.0,East,Version 3,Seacoast,3868.0
196682.0,New Hampshire,40.0,Call 2,Complete,Election day exit poll,0.876030623912811,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,45-49,Democrat,Liberal,,Postgraduate study,No,,Yes,Hillary Clinton,Some,,,,Unfavorable,Favorable,About the same,,,Hillary Clinton,Hillary Clinton,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,,,,,,,,Creates more U.S. jobs,A lot,White women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,A lot or some,,,,,,,,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,,,,,A lot or some,State questionnaire,Suburbs,Suburbs,1.0,East,Version 3,Seacoast,3842.0
196683.0,New Hampshire,90.0,Call 2,Complete,Election day exit poll,0.768194317817688,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Male,White,50-59,Democrat,Liberal,,Some college/assoc. degree,No,No,,,,I like my candidate but with reservations,,,,,,,"Dissatisfied, but not angry",,,No,No,,,Foreign policy,,Good,,Has the right experience,,,Whites are favored over minorities,Yes,No,,,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,,,,,,"Dissatisfied, but not angry or Angry",Neither,Excellent or good,,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,,Only Hillary Clinton,,,,State questionnaire,Suburbs,Suburbs,2.0,East,Version 2,South,3076.0
196685.0,New Hampshire,96.0,Call 2,Complete,Election day exit poll,0.731658160686493,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Male,White,30-39,Democrat,Liberal,,Some college/assoc. degree,No,,No,Hillary Clinton,Some,,,,Unfavorable,Favorable,About the same,,,Hillary Clinton,Hillary Clinton,,,Help the country,Offered a chance to apply for legal status,,About the same,,,,,,,,,,Creates more U.S. jobs,Some,White men,Non married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,,A lot or some,,,,,,,,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,,,,,A lot or some,State questionnaire,Suburbs,Suburbs,1.0,East,Version 3,Seacoast,3801.0
196690.0,New Hampshire,115.0,Call 2,Complete,Election day exit poll,1.09860360622406,Donald Trump,Kelly Ayotte,Chris Sununu,Male,White,50-59,Republican,Moderate,"$200.000-$249,999",Postgraduate study,No,,,,,,Unfavorable,Favorable,,,,"No, not contacted by either",,,,,,,,The economy,,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,,Only Donald Trump,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - Voted Trump,Only Donald Trump,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,South,3087.0
196692.0,New Hampshire,63.0,Call 2,Complete,Election day exit poll,0.682316422462463,Donald Trump,Kelly Ayotte,Colin Van Ostern,Male,White,18-24,Republican,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,,,,,,Unfavorable,Favorable,,,,"Yes, for both candidates",,,,,,,,The economy,,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,,Only Donald Trump,Contacted by Hillary Clinton,Contacted by Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Only Donald Trump,,Before that,Before that,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Version 1,Manchester/Nashua Corridor,3104.0
196703.0,New Hampshire,6.0,Call 2,Complete,Election day exit poll,0.721959710121155,Hillary Clinton,Kelly Ayotte,Chris Sununu,Male,White,50-59,Republican,Moderate,"$50,000-$99,999",Some college/assoc. degree,No,,,,,,Unfavorable,Favorable,,,,"Yes, for Donald Trump",,,,,,,,The economy,,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,,Only Donald Trump,Not contacted by Hillary Clinton,Contacted by Donald Trump,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - did not vote Trump,Only Donald Trump,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,Seacoast,3825.0
196708.0,New Hampshire,103.0,Call 2,Complete,Election day exit poll,2.05928182601929,Donald Trump,Kelly Ayotte,Chris Sununu,Male,White,30-39,Republican,Conservative,,College graduate,No,,,Donald Trump,,,,,,,,,,,,,,,Offered a chance to apply for legal status,,About the same,,,,No,No,,,,,Takes away U.S. jobs,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,,,,,,,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Neither,,,,,National questionnaire,Suburbs,Suburbs,2.0,East,Version 3,South,3079.0
196712.0,New Hampshire,106.0,Call 2,Complete,Election day exit poll,0.882610499858856,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Male,White,25-29,Democrat,Liberal,"$50,000-$99,999",College graduate,No,,,,,,Favorable,Unfavorable,,,,"Yes, for Hillary Clinton",,,,,,,,Foreign policy,,,Strongly approve,Has the right experience,Yes,No,,,,In September,,,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,No,,Only Hillary Clinton,Contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Approve,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,Seacoast,3874.0
196713.0,New Hampshire,15.0,Call 2,Complete,Election day exit poll,0.622490406036377,Jill Stein,Other,,Male,White,30-39,Independent,Moderate,,Some college/assoc. degree,No,No,,,,I strongly favor my candidate,,,,,,,"Dissatisfied, but not angry",,,No,No,,,Foreign policy,,Not so good,,Can bring needed change,,,Whites are favored over minorities,No,No,,,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,Other Senate vote,,Neither,,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,South,3036.0
196716.0,New Hampshire,22.0,Call 2,Complete,Election day exit poll,0.472698271274567,Jill Stein,Maggie Hassan,Colin Van Ostern,Male,White,18-24,Independent,Liberal,,High school or less,No,,No,Hillary Clinton,A lot,,,,Unfavorable,Unfavorable,About the same,,,Hillary Clinton,Donald Trump,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,,,,,,,,Takes away U.S. jobs,Some,White men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,A lot or some,,,,,,,,Moderate/Liberal Republicans,Liberal Independents,Democratic Senate - did not vote Clinton,,,,,A lot or some,State questionnaire,Rural,Small Cities/Rural,1.0,East,Version 3,North,3813.0
196717.0,New Hampshire,46.0,Call 2,Complete,Election day exit poll,1.91231024265289,Donald Trump,Kelly Ayotte,Chris Sununu,Male,White,45-49,Republican,Moderate,"$50,000-$99,999",High school or less,No,,,,,,Unfavorable,Favorable,,,,"No, not contacted by either",,,,,,,,The economy,,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,,Only Donald Trump,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - Voted Trump,Only Donald Trump,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,South,3051.0
196718.0,New Hampshire,97.0,Call 2,Complete,Election day exit poll,0.579105854034424,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,50-59,Independent,Moderate,,Some college/assoc. degree,No,,No,Hillary Clinton,Not at all,,,,Favorable,Favorable,Worse today,,,Hillary Clinton,Hillary Clinton,,,Hurt the country,Offered a chance to apply for legal status,,About the same,,,,,,,,,,Creates more U.S. jobs,A lot,White women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,Not much or not at all,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - voted Clinton,,,,,A lot or some,State questionnaire,Suburbs,Suburbs,1.0,East,Version 3,South,3077.0
196719.0,New Hampshire,70.0,Call 2,Complete,Election day exit poll,2.07420015335083,Donald Trump,Kelly Ayotte,Chris Sununu,Male,Hispanic/Latino,30-39,Something else,Moderate,,College graduate,Yes,No,,,,I like my candidate but with reservations,,,,,,,Angry,,,No,No,,,Terrorism,,Good,,Can bring needed change,,,No group is favored,No,Yes,,,,Latino men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,,"Dissatisfied, but not angry or Angry",Neither,Excellent or good,,Moderate/Liberal Republicans,Moderate Independents,Republican Senate - Voted Trump,,Only Donald Trump,,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,Manchester/Nashua Corridor,3054.0
196720.0,New Hampshire,99.0,Call 2,Not complete,Election day exit poll,0.697537124156952,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,45-49,,,,,No,,,,,,,,,,,"No, not contacted by either",,,,,,,,,,,,,,,,,,Before that,,,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,,,,,,,,,,,,,,White,White,White,White,White suburban women,,,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,,,Democratic Senate - voted Clinton,,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,Seacoast,3868.0
196721.0,New Hampshire,99.0,Call 2,Not complete,Election day exit poll,0.697537124156952,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,45-49,,,,,No,,,,,,,,,,,"No, not contacted by either",,,,,,,,,,,,,,,,,,Before that,,,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,,,,,,,,,,,,,,White,White,White,White,White suburban women,,,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,,,Democratic Senate - voted Clinton,,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,Seacoast,3868.0
196723.0,New Hampshire,21.0,Call 2,Not complete,Election day exit poll,0.812912940979004,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Male,White,65 or over,,,,,,,,,,,,,,,Worse today,,,,,,,,,,Worse than life today,,,,,,,,,,Takes away U.S. jobs,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,,,,,,,,,,,,,,White,White,White,White,Other,,,,,,,,,,,,Democratic Senate - voted Clinton,,,,,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 3,Cap Region/Connecticut Valley,3301.0
196724.0,New Hampshire,18.0,Call 2,Complete,Election day exit poll,0.129173010587692,Other,Maggie Hassan,Other,Female,White,18-24,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,Unfavorable,Favorable,,,,"No, not contacted by either",,,,,,,,Terrorism,,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,Yes,,Only Donald Trump,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - did not vote Clinton,Only Donald Trump,,Before that,Before that,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 1,Cap Region/Connecticut Valley,3743.0
196725.0,New Hampshire,82.0,Call 2,Complete,Election day exit poll,0.912555932998657,Donald Trump,Kelly Ayotte,Chris Sununu,Female,White,65 or over,Republican,Conservative,"$30,000-$49,999",High school or less,,,,,,,Unfavorable,Favorable,,,,"Yes, for Donald Trump",,,,,,,,Terrorism,,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,Yes,,Only Donald Trump,Not contacted by Hillary Clinton,Contacted by Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Only Donald Trump,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,North,3855.0
196726.0,New Hampshire,33.0,Call 2,Complete,Election day exit poll,1.01304697990417,Donald Trump,Kelly Ayotte,Chris Sununu,Female,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,,Yes,Donald Trump,A lot,,,,Favorable,Unfavorable,Worse today,,,Omit,Donald Trump,,,Help the country,Deported to the country they came from,,Better than life today,,,,,,,,,,Omit,Some,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,A lot or some,,,,,,,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,,,,,A lot or some,State questionnaire,Suburbs,Suburbs,1.0,East,Version 3,Seacoast,3833.0
