ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMN16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,DESCRIBP12,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,HEALTHCARE16,CLINHONEST,TRUMPHONEST,ISSUE16,LIFE,MARRIED,QLT16,TEMPCLINTON,TEMPTRUMP,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,HONEST16,PTYIDEO,PTYIDEO7,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
186246.0,Minnesota,25.0,Call 1,Complete,Election day exit poll,0.996010303497314,Donald Trump,Female,White,65 or over,Something else,Conservative,,Some college/assoc. degree,No,,,,,,,,,,,,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,Moderate/Liberal Republicans,Conservative Independents,,,,National questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 4,2.0,55057.0
218629.0,Minnesota,92.0,Call 3,Complete,Election day exit poll,0.724662601947784,Donald Trump,Male,White,40-44,Republican,Conservative,"$100,000-$199,999",College graduate,No,I strongly favor my candidate,Treats all people fairly,Unfavorable,Favorable,Went too far,No,Yes,The economy,About the same,No,Can bring needed change,No,Yes,Before that,White men,Non married men,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Only Donald Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,3.0,55372.0
202431.0,Minnesota,28.0,Call 2,Complete,Election day exit poll,0.996010303497314,Donald Trump,Female,White,60-64,Independent,Conservative,"Under $30,000",College graduate,No,I like my candidate but with reservations,Omit,Unfavorable,Favorable,Went too far,No,Yes,The economy,Worse than life today,No,Can bring needed change,No,Yes,In October,White women,Non married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,Only Donald Trump,Only Donald Trump,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,In the last month,Before that,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,2.0,55075.0
222673.0,Minnesota,62.0,Call 3,Complete,Election day exit poll,0.859568655490875,Donald Trump,Female,White,25-29,Something else,Conservative,,College graduate,No,,,,,,,,,,Yes,,,,,White women,Married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,Moderate/Liberal Republicans,Conservative Independents,,,,National questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 5,4.0,56185.0
182182.0,Minnesota,9.0,Call 1,Complete,Election day exit poll,0.856094658374786,Donald Trump,Female,White,30-39,Democrat,Conservative,"$30,000-$49,999",College graduate,No,I strongly favor my candidate,Treats all people fairly,Unfavorable,Favorable,Went too far,No,Yes,Terrorism,Omit,Yes,Can bring needed change,No,Yes,Before that,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Donald Trump,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,7.0,Midwest,Version 1,5.0,56601.0
202422.0,Minnesota,52.0,Call 2,Complete,Election day exit poll,0.692752063274384,Donald Trump,Male,Black,30-39,Independent,Conservative,"$100,000-$199,999",Postgraduate study,No,I like my candidate but with reservations,Treats all people fairly,Unfavorable,Favorable,Went too far,No,Yes,Terrorism,Better than life today,Yes,Can bring needed change,Yes,Yes,In September,Black men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Independent/Something else,Black non-Democrat,Black Independent,Independent men,All others,Black,Black,Non-white,Black,Other,No,Only Donald Trump,Only Donald Trump,Moderate/Liberal Republicans,Conservative Independents,Both,Before that,Before that,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,1.0,55305.0
202416.0,Minnesota,9.0,Call 2,Complete,Election day exit poll,0.91244775056839,Donald Trump,Male,White,40-44,Republican,Moderate,"$50,000-$99,999",,No,I strongly favor my candidate,Treats all people fairly,Unfavorable,Favorable,Went too far,No,Yes,Terrorism,Omit,No,Can bring needed change,No,Yes,Before that,White men,Non married men,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,,,,,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,7.0,Midwest,Version 1,5.0,56601.0
182161.0,Minnesota,102.0,Call 1,Complete,Election day exit poll,1.26711213588715,Donald Trump,Female,White,40-44,Independent,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,I strongly favor my candidate,Treats blacks unfairly,Unfavorable,Favorable,Went too far,No,Yes,Immigration,Worse than life today,Yes,Can bring needed change,Yes,Yes,Before that,White women,Married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Moderate/Liberal Republicans,Conservative Independents,Both,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,4.0,55060.0
202398.0,Minnesota,32.0,Call 2,Complete,Election day exit poll,0.802624404430389,Donald Trump,Female,Black,25-29,Republican,Conservative,,Some college/assoc. degree,No,,Treats all people fairly,,,Went too far,,,,Worse than life today,,,,,,Black women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Republican,Black non-Democrat,All Republicans,Republican women,All others,Black,Black,Non-white,Black,Other,,,,Independent/Something else,Conservative Republicans,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 3,1.0,55444.0
220616.0,Minnesota,28.0,Call 3,Complete,Election day exit poll,0.972697556018829,Donald Trump,Male,White,45-49,Something else,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,I strongly favor my candidate,Treats all people fairly,Unfavorable,Favorable,Went too far,No,Yes,The economy,Better than life today,No,Cares about people like me,No,Yes,Before that,White men,Non married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,Only Donald Trump,Only Donald Trump,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,2.0,55075.0
202395.0,Minnesota,62.0,Call 2,Complete,Election day exit poll,0.822541356086731,Donald Trump,Male,White,65 or over,Republican,Conservative,"Under $30,000",High school or less,No,I strongly favor my candidate,,,,,Yes,Yes,Immigration,,,Has good judgment,Yes,Yes,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,Yes,,Both,Independent/Something else,Conservative Republicans,Both,,,National questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 2,4.0,56185.0
204146.0,Minnesota,89.0,Call 2,Complete,Election day exit poll,1.02731359004974,Donald Trump,Female,White,45-49,Republican,Moderate,"$100,000-$199,999",College graduate,No,I strongly favor my candidate,Treats all people fairly,Unfavorable,Favorable,Went too far,No,Yes,Terrorism,Worse than life today,Yes,Has good judgment,No,Yes,Before that,White women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,Only Donald Trump,Only Donald Trump,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,8.0,Midwest,Version 1,5.0,55720.0
186182.0,Minnesota,70.0,Call 1,Complete,Election day exit poll,0.832541942596436,Donald Trump,Female,White,65 or over,Republican,Conservative,,Postgraduate study,No,,,,,,,,,,Yes,,,,,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,Independent/Something else,Conservative Republicans,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 5,1.0,55126.0
186178.0,Minnesota,25.0,Call 1,Complete,Election day exit poll,1.1823855638504,Donald Trump,Male,White,18-24,Republican,Liberal,,High school or less,No,,Treats all people fairly,,,Did not go far enough,,,,Better than life today,,,,,,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,Conservative Republicans,Mod./Liberal Republicans,,,,National questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 3,2.0,55057.0
202372.0,Minnesota,92.0,Call 2,Complete,Election day exit poll,0.826477348804474,Donald Trump,Female,White,18-24,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,I dislike the other candidates,Treats all people fairly,Unfavorable,Favorable,Went too far,No,Yes,Terrorism,Worse than life today,No,Can bring needed change,No,No,Before that,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,Yes,Only Donald Trump,Only Donald Trump,Moderate/Liberal Republicans,Moderate Independents,Neither,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,3.0,55372.0
222614.0,Minnesota,62.0,Call 3,Complete,Election day exit poll,0.916150391101837,Donald Trump,Male,White,25-29,Republican,Moderate,"$30,000-$49,999",College graduate,No,,,Unfavorable,Favorable,,,,The economy,,No,Cares about people like me,,,Before that,White men,Non married men,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Only Donald Trump,,Conservative Republicans,Mod./Liberal Republicans,,Before that,Before that,National questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,4.0,56185.0
202368.0,Minnesota,52.0,Call 2,Not complete,Election day exit poll,0.928938925266266,Donald Trump,Male,White,65 or over,,,,,No,I like my candidate but with reservations,,,,Omit,,,,Omit,Yes,,,,In the last week,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,,,,,,,,,,,,,,White,White,White,White,White suburban men,,,,,,,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,1.0,55305.0
221295.0,Minnesota,95.0,Call 3,Complete,Election day exit poll,0.79496842622757,Donald Trump,Female,White,30-39,Something else,Moderate,"$200.000-$249,999",College graduate,No,I dislike the other candidates,,,,,No,No,The economy,,,Can bring needed change,No,No,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,,Neither,Moderate/Liberal Republicans,Moderate Independents,Neither,,,National questionnaire,Suburbs,Suburbs,6.0,Midwest,Version 2,3.0,55330.0
182117.0,Minnesota,102.0,Call 1,Complete,Election day exit poll,1.35052084922791,Donald Trump,Male,White,45-49,Independent,Moderate,"$50,000-$99,999",College graduate,No,I like my candidate but with reservations,Treats all people fairly,Unfavorable,Favorable,Went too far,No,Yes,Terrorism,Worse than life today,No,Can bring needed change,No,Yes,In the last week,White men,Non married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Moderate/Liberal Republicans,Moderate Independents,Only Donald Trump,In the last month,In the last week,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,4.0,55060.0
206401.0,Minnesota,65.0,Call 2,Complete,Election day exit poll,0.993141949176788,Donald Trump,Female,White,45-49,Republican,Conservative,"$100,000-$199,999",College graduate,No,I strongly favor my candidate,Treats all people fairly,Unfavorable,Favorable,Went too far,No,Yes,Terrorism,Worse than life today,Yes,Has good judgment,No,Yes,Before that,White women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Only Donald Trump,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 1,4.0,55906.0
219990.0,Minnesota,89.0,Call 3,Complete,Election day exit poll,1.02731359004974,Donald Trump,Female,White,40-44,Something else,Liberal,"Under $30,000",College graduate,No,Omit,Omit,Unfavorable,Unfavorable,Omit,No,No,The economy,Omit,No,Can bring needed change,No,Omit,Omit,White women,Non married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,Neither,Neither,Moderate/Liberal Republicans,Liberal Independents,Omit,Omit,Omit,State questionnaire,Suburbs,Suburbs,8.0,Midwest,Version 1,5.0,55720.0
222589.0,Minnesota,96.0,Call 3,Complete,Election day exit poll,0.698283076286316,Donald Trump,Female,White,50-59,Republican,Conservative,"$100,000-$199,999",Postgraduate study,No,I like my candidate but with reservations,Treats all people fairly,Unfavorable,Unfavorable,Went too far,No,No,The economy,Worse than life today,Yes,Has good judgment,Yes,No,Before that,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,Neither,Neither,Independent/Something else,Conservative Republicans,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,Midwest,Version 1,3.0,56304.0
202341.0,Minnesota,32.0,Call 2,Complete,Election day exit poll,0.864677906036377,Donald Trump,Male,White,50-59,Republican,Conservative,"$100,000-$199,999",College graduate,No,I strongly favor my candidate,,,,,No,Yes,The economy,,,Can bring needed change,No,Yes,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,,Only Donald Trump,Independent/Something else,Conservative Republicans,Only Donald Trump,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 2,1.0,55444.0
218536.0,Minnesota,92.0,Call 3,Not complete,Election day exit poll,0.790875494480133,Donald Trump,Male,White,65 or over,,,,,No,I like my candidate but with reservations,,,,Did not go far enough,,,,About the same,,,,,In the last week,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,,,,,,,,,,,,,,White,White,White,White,White suburban men,,,,,,,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,3.0,55372.0
202327.0,Minnesota,92.0,Call 2,Complete,Election day exit poll,0.742030739784241,Donald Trump,Female,White,60-64,Independent,Conservative,"$200.000-$249,999",Some college/assoc. degree,No,I dislike the other candidates,Treats all people fairly,Unfavorable,Unfavorable,Did not go far enough,No,Yes,Terrorism,Worse than life today,Yes,Has good judgment,Yes,No,In the last few days,White women,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,Neither,Only Donald Trump,Moderate/Liberal Republicans,Conservative Independents,Only Hillary Clinton,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,3.0,55372.0
206370.0,Minnesota,65.0,Call 2,Complete,Election day exit poll,1.15523362159729,Donald Trump,Male,White,60-64,Something else,Moderate,"$50,000-$99,999",Some college/assoc. degree,No,I like my candidate but with reservations,Treats all people fairly,Unfavorable,Unfavorable,Went too far,No,No,Immigration,About the same,No,Can bring needed change,Yes,Yes,In the last week,White men,Non married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,Neither,Neither,Moderate/Liberal Republicans,Moderate Independents,Both,In the last month,In the last week,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 1,4.0,55906.0
202313.0,Minnesota,99.0,Call 2,Complete,Election day exit poll,0.939164638519287,Donald Trump,Male,White,65 or over,Independent,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,I like my candidate but with reservations,Treats all people fairly,Unfavorable,Favorable,Went too far,No,Yes,Immigration,About the same,No,Cares about people like me,No,Yes,Before that,White men,Non married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,Yes,Only Donald Trump,Only Donald Trump,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,Midwest,Version 1,3.0,56301.0
218505.0,Minnesota,92.0,Call 3,Complete,Election day exit poll,0.679907202720642,Donald Trump,Female,White,45-49,Independent,Conservative,"$100,000-$199,999",College graduate,No,I like my candidate but with reservations,Treats all people fairly,Unfavorable,Favorable,Went too far,No,No,The economy,About the same,Yes,Has the right experience,No,No,In October,White women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,Only Donald Trump,Neither,Moderate/Liberal Republicans,Conservative Independents,Neither,In the last month,Before that,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,3.0,55372.0
203596.0,Minnesota,25.0,Call 2,Complete,Election day exit poll,0.912623405456543,Donald Trump,Female,White,50-59,Republican,Moderate,"$50,000-$99,999",Some college/assoc. degree,No,I like my candidate but with reservations,,,,,No,Yes,The economy,,,Can bring needed change,Omit,Omit,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,,Only Donald Trump,Conservative Republicans,Mod./Liberal Republicans,Omit,,,National questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 2,2.0,55057.0
186111.0,Minnesota,7.0,Call 1,Complete,Election day exit poll,1.37349462509155,Donald Trump,Female,White,18-24,Something else,Moderate,"Under $30,000",College graduate,No,I like my candidate but with reservations,Omit,Unfavorable,Favorable,Went too far,No,Yes,Immigration,About the same,No,Can bring needed change,Yes,Yes,Before that,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Moderate/Liberal Republicans,Moderate Independents,Both,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,Midwest,Version 1,2.0,55126.0
182060.0,Minnesota,71.0,Call 1,Complete,Election day exit poll,0.864677906036377,Donald Trump,Male,White,45-49,Republican,Conservative,"$100,000-$199,999",College graduate,No,I dislike the other candidates,Treats all people fairly,Unfavorable,Favorable,Went too far,No,Yes,The economy,Worse than life today,Yes,Can bring needed change,No,Yes,In September,White men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Only Donald Trump,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 1,1.0,55109.0
182052.0,Minnesota,102.0,Call 1,Complete,Election day exit poll,1.35052084922791,Donald Trump,Male,White,50-59,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,I strongly favor my candidate,Treats all people fairly,Unfavorable,Favorable,Did not go far enough,No,Yes,The economy,About the same,Yes,Can bring needed change,No,Yes,Before that,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Only Donald Trump,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,4.0,55060.0
202294.0,Minnesota,62.0,Call 2,Complete,Election day exit poll,0.753677368164063,Donald Trump,Male,White,40-44,Republican,Moderate,,Some college/assoc. degree,No,,Treats all people fairly,,,Went too far,,,,About the same,,,,,,White men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,Conservative Republicans,Mod./Liberal Republicans,,,,National questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 3,4.0,56185.0
186077.0,Minnesota,70.0,Call 1,Complete,Election day exit poll,0.832541942596436,Donald Trump,Female,White,60-64,Republican,Conservative,,High school or less,No,,Treats all people fairly,,,Went too far,,,,Better than life today,,,,,,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,Independent/Something else,Conservative Republicans,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 3,1.0,55126.0
202263.0,Minnesota,92.0,Call 2,Complete,Election day exit poll,0.679907202720642,Donald Trump,Female,White,45-49,Republican,Conservative,"$250,000 or more",College graduate,No,I dislike the other candidates,Treats all people fairly,Unfavorable,Favorable,Went too far,No,Yes,Terrorism,Worse than life today,Yes,Can bring needed change,No,Yes,In the last week,White women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Only Donald Trump,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,3.0,55372.0
