ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSAZ16,SENAZ16,PROP205AZ16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,@2WAYPRES16,CLINTONEMAIL,DESCRIBP12,FAVHCLIN16,FAVTRUMP,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMDEPORT,IMMWALL,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRUMPWOMEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,SPANISHQ,ZIPCODE
112254.0,Arizona,,,Complete,Telephone survey,0.259037673473358,Gary Johnson,John McCain,No,Female,Hispanic/Latino,65 or over,Democrat,,"Under $30,000",High school or less,Yes,Would not have voted,Not at all,I dislike the other candidates,Favorable,Unfavorable,Angry,Omit,Omit,Yes,No,Deported to the country they came from,Support,Omit,About the same,Good,Somewhat disapprove,Has good judgment,No,No,Whites are favored over minorities,No,No,Before that,A lot,Latino women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,Latino 60+,Latino 65+,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,Not much or not at all,Only Hillary Clinton,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,Disapprove,,,Neither,Republican Senate - did not vote Trump,Neither,Before that,Before that,A lot or some,State questionnaire,Suburbs,Suburbs,3.0,West,Version 1,1.0,English,85353.0
112255.0,Arizona,,,Complete,Telephone survey,2.45118427276611,Other,John McCain,No,Male,Other,40-44,Something else,Conservative,"$250,000 or more",College graduate,No,Donald Trump,A lot,I strongly favor my candidate,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Deported to the country they came from,Support,The economy,Better than life today,Poor,Strongly disapprove,Has good judgment,No,Yes,No group is favored,No,Yes,In the last week,Not at all,All other races,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Independent/Something else,Non-black non-Democrat,All Other,Independent men,All others,American Indian,Other,Non-white,American Indian,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,Republican Senate - did not vote Trump,Only Donald Trump,In the last month,In the last week,Not much or not at all,State questionnaire,Suburbs,Suburbs,7.0,West,Version 1,1.0,English,85353.0
112256.0,Arizona,,,Complete,Telephone survey,1.48192584514618,Donald Trump,John McCain,No,Male,White,50-59,Republican,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,Donald Trump,A lot,I strongly favor my candidate,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Deported to the country they came from,Support,The economy,About the same,Not so good,Strongly disapprove,Cares about people like me,No,Yes,No group is favored,No,Yes,Before that,Not much,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,Not much or not at all,State questionnaire,Suburbs,Suburbs,4.0,West,Version 1,1.0,English,85355.0
112257.0,Arizona,,,Complete,Telephone survey,0.698573887348175,Hillary Clinton,Ann Kirkpatrick,Yes,Male,White,65 or over,Independent,Moderate,,High school or less,No,Hillary Clinton,Some,I dislike the other candidates,Favorable,Unfavorable,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,No,Offered a chance to apply for legal status,Oppose,The economy,About the same,Good,Strongly approve,Has good judgment,Yes,No,No group is favored,Yes,No,Before that,A lot,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,A lot or some,Only Hillary Clinton,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,Suburbs,Suburbs,8.0,West,Version 1,1.0,English,85361.0
112258.0,Arizona,,,Complete,Telephone survey,1.51686120033264,Donald Trump,John McCain,No,Male,White,65 or over,Republican,Conservative,"$30,000-$49,999",College graduate,No,Donald Trump,A lot,I like my candidate but with reservations,Unfavorable,Omit,"Satisfied, but not enthusiastic",Donald Trump,Donald Trump,No,Yes,Deported to the country they came from,Support,Omit,Better than life today,Not so good,Strongly disapprove,Can bring needed change,No,No,No group is favored,Yes,Yes,Before that,Some,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,A lot or some,Omit,"Enthusiastic or satisfied, but not enthusiastic",Only Donald Trump,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Neither,Republican Senate - Voted Trump,Both,Before that,Before that,A lot or some,State questionnaire,Suburbs,Suburbs,8.0,West,Version 1,1.0,English,85361.0
112259.0,Arizona,,,Complete,Telephone survey,0.618688106536865,Donald Trump,Other,No,Female,White,65 or over,Republican,Conservative,,College graduate,No,Donald Trump,A lot,I strongly favor my candidate,Unfavorable,Favorable,"Dissatisfied, but not angry",Donald Trump,Donald Trump,No,Yes,Deported to the country they came from,Support,The economy,Better than life today,Not so good,Strongly disapprove,Has the right experience,No,Yes,Omit,No,Yes,Before that,Not at all,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Other Senate vote,Only Donald Trump,Before that,Before that,Not much or not at all,State questionnaire,Suburbs,Suburbs,4.0,West,Version 1,1.0,English,85361.0
112260.0,Arizona,,,Complete,Telephone survey,0.140069112181664,Other,John McCain,No,Female,White,65 or over,Independent,Moderate,"Under $30,000",Some college/assoc. degree,No,Hillary Clinton,A lot,I dislike the other candidates,Omit,Unfavorable,"Dissatisfied, but not angry",Hillary Clinton,Hillary Clinton,No,No,Offered a chance to apply for legal status,Oppose,Foreign policy,Worse than life today,Not so good,Somewhat disapprove,Has good judgment,Yes,No,Whites are favored over minorities,Yes,No,In the last week,A lot,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,Yes,A lot or some,Omit,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,Republican Senate - did not vote Trump,Only Hillary Clinton,In the last month,In the last week,A lot or some,State questionnaire,Suburbs,Suburbs,4.0,West,Version 1,1.0,English,85361.0
112261.0,Arizona,,,Complete,Telephone survey,0.234917387366295,,John McCain,No,Female,Other,,Something else,Conservative,,Some college/assoc. degree,No,Donald Trump,A lot,I strongly favor my candidate,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Deported to the country they came from,Support,Immigration,Better than life today,Poor,Strongly disapprove,Cares about people like me,No,Yes,No group is favored,No,Yes,Before that,Not much,All other races,,,,,,,,,,,,,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,All Other,Independent women,All others,Other,Other,Non-white,Other,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,Republican Senate - did not vote Trump,Only Donald Trump,Before that,Before that,Not much or not at all,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,3.0,English,85364.0
112262.0,Arizona,,,Complete,Telephone survey,0.402566492557526,Hillary Clinton,Ann Kirkpatrick,Yes,Male,Hispanic/Latino,60-64,Something else,Liberal,"Under $30,000",High school or less,Yes,Hillary Clinton,Some,I like my candidate but with reservations,Unfavorable,Unfavorable,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,No,Offered a chance to apply for legal status,Oppose,The economy,About the same,Poor,Strongly approve,Cares about people like me,Yes,No,No group is favored,Yes,No,In September,A lot,Latino men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,Latino 60+,Latino 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,A lot or some,Neither,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Not so good or poor,Approve,Moderate/Liberal Republicans,Liberal Independents,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 1,3.0,English,85364.0
112263.0,Arizona,,,Complete,Telephone survey,0.378727108240128,Hillary Clinton,Ann Kirkpatrick,Yes,Male,White,65 or over,Democrat,Moderate,"Under $30,000",High school or less,No,Hillary Clinton,Not much,I strongly favor my candidate,Favorable,Unfavorable,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,No,Offered a chance to apply for legal status,Oppose,The economy,Omit,Good,Strongly approve,Has good judgment,Yes,No,No group is favored,Yes,No,Before that,A lot,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,Yes,Not much or not at all,Only Hillary Clinton,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 1,3.0,English,85364.0
112264.0,Arizona,,,Complete,Telephone survey,0.294313728809357,Hillary Clinton,Ann Kirkpatrick,Yes,Female,White,50-59,Something else,Moderate,"$100,000-$199,999",College graduate,No,Hillary Clinton,Not at all,I like my candidate but with reservations,Unfavorable,Unfavorable,"Dissatisfied, but not angry",Hillary Clinton,Hillary Clinton,No,No,Deported to the country they came from,Omit,Immigration,Worse than life today,Not so good,Somewhat approve,Has the right experience,No,No,No group is favored,Yes,No,In the last week,Some,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Not much or not at all,Neither,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,Approve,Moderate/Liberal Republicans,Moderate Independents,Neither,Democratic Senate - voted Clinton,Only Hillary Clinton,In the last month,In the last week,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 1,3.0,English,85364.0
112265.0,Arizona,,,Complete,Telephone survey,0.871263861656189,Hillary Clinton,Ann Kirkpatrick,Yes,Female,White,65 or over,Democrat,Conservative,"$50,000-$99,999",College graduate,No,Hillary Clinton,Not much,I like my candidate but with reservations,Favorable,Unfavorable,"Dissatisfied, but not angry",Hillary Clinton,Hillary Clinton,Yes,No,Offered a chance to apply for legal status,Oppose,Foreign policy,About the same,Not so good,Somewhat approve,Has good judgment,Yes,No,Whites are favored over minorities,Yes,No,Before that,A lot,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Not much or not at all,Only Hillary Clinton,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Not so good or poor,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 1,3.0,English,85364.0
112266.0,Arizona,,,Complete,Telephone survey,0.341479063034058,Hillary Clinton,Ann Kirkpatrick,No,Female,Hispanic/Latino,60-64,Independent,Moderate,"$50,000-$99,999",High school or less,Yes,Hillary Clinton,Some,I like my candidate but with reservations,Unfavorable,Unfavorable,Angry,Hillary Clinton,Donald Trump,Yes,Yes,Deported to the country they came from,Support,Immigration,Worse than life today,Poor,Strongly disapprove,Cares about people like me,Yes,Yes,Minorities are favored over whites,Yes,Yes,In October,Not at all,Latino women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,Latino 60+,Latino 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,A lot or some,Neither,"Dissatisfied, but not angry or Angry",Both,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Both,Democratic Senate - voted Clinton,Both,In the last month,Before that,Not much or not at all,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 1,3.0,English,85364.0
112267.0,Arizona,,,Complete,Telephone survey,1.26337015628815,Hillary Clinton,John McCain,No,Male,White,60-64,Democrat,Conservative,"Under $30,000",High school or less,No,Hillary Clinton,Some,I strongly favor my candidate,Favorable,Unfavorable,"Dissatisfied, but not angry",Donald Trump,Hillary Clinton,Yes,Yes,Offered a chance to apply for legal status,Support,Foreign policy,Better than life today,Not so good,Somewhat approve,Has good judgment,Yes,No,No group is favored,Yes,Yes,In October,Some,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,Yes,A lot or some,Only Hillary Clinton,"Dissatisfied, but not angry or Angry",Both,Not so good or poor,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Republican Senate - did not vote Trump,Both,In the last month,Before that,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 1,3.0,English,85364.0
112268.0,Arizona,,,Complete,Telephone survey,2.20345306396484,Hillary Clinton,John McCain,No,Male,Hispanic/Latino,18-24,Independent,Moderate,"Under $30,000",High school or less,Yes,Hillary Clinton,Not much,I strongly favor my candidate,Favorable,Unfavorable,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,No,Offered a chance to apply for legal status,Oppose,The economy,Better than life today,Not so good,Strongly approve,Has the right experience,Yes,No,No group is favored,Yes,No,Before that,Some,Latino men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,Not much or not at all,Only Hillary Clinton,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Not so good or poor,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,Republican Senate - did not vote Trump,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 1,3.0,English,85364.0
112269.0,Arizona,,,Complete,Telephone survey,0.906257688999176,Hillary Clinton,John McCain,No,Male,Hispanic/Latino,50-59,Democrat,Moderate,"$50,000-$99,999",College graduate,Yes,Hillary Clinton,Not much,I dislike the other candidates,Favorable,Unfavorable,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,No,No,Offered a chance to apply for legal status,Oppose,The economy,Better than life today,Good,Somewhat approve,Has the right experience,Yes,No,No group is favored,Yes,No,Before that,A lot,Latino men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,Not much or not at all,Only Hillary Clinton,"Enthusiastic or satisfied, but not enthusiastic",Neither,Excellent or good,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Republican Senate - did not vote Trump,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,3.0,English,85364.0
112270.0,Arizona,,,Complete,Telephone survey,0.469400316476822,Donald Trump,Did not vote,Did not vote,Female,White,60-64,Republican,Conservative,"$100,000-$199,999",High school or less,No,Donald Trump,A lot,I strongly favor my candidate,Unfavorable,Favorable,"Satisfied, but not enthusiastic",Donald Trump,Donald Trump,No,Yes,Offered a chance to apply for legal status,Support,Immigration,About the same,Not so good,Strongly disapprove,Has good judgment,No,Yes,No group is favored,No,Yes,In the last week,Some,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,A lot or some,Only Donald Trump,"Enthusiastic or satisfied, but not enthusiastic",Only Donald Trump,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,,Only Donald Trump,In the last month,In the last week,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,3.0,English,85364.0
112271.0,Arizona,,,Complete,Telephone survey,1.92565131187439,Donald Trump,John McCain,Yes,Female,Hispanic/Latino,18-24,Something else,Moderate,"$30,000-$49,999",Some college/assoc. degree,Yes,Donald Trump,A lot,I like my candidate but with reservations,Unfavorable,Favorable,"Dissatisfied, but not angry",Donald Trump,Donald Trump,No,No,Offered a chance to apply for legal status,Omit,The economy,About the same,Not so good,Somewhat disapprove,Can bring needed change,No,No,No group is favored,No,No,In September,A lot,Latino women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Neither,Republican Senate - Voted Trump,Neither,Before that,Before that,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,3.0,English,85364.0
112272.0,Arizona,,,Complete,Telephone survey,2.19353079795837,Donald Trump,John McCain,Yes,Male,White,30-39,Independent,Conservative,"$100,000-$199,999",High school or less,No,Donald Trump,A lot,I like my candidate but with reservations,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Offered a chance to apply for legal status,Support,The economy,Worse than life today,Poor,Strongly disapprove,Can bring needed change,No,Yes,No group is favored,No,Yes,Before that,A lot,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,3.0,English,85364.0
112273.0,Arizona,,,Complete,Telephone survey,0.953219890594482,Donald Trump,John McCain,Yes,Female,White,45-49,Republican,Conservative,"$100,000-$199,999",College graduate,No,Donald Trump,A lot,I dislike the other candidates,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Deported to the country they came from,Support,The economy,Worse than life today,Not so good,Strongly disapprove,Can bring needed change,No,Yes,Minorities are favored over whites,No,Yes,Omit,Not at all,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Omit,Omit,Not much or not at all,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,3.0,English,85364.0
112274.0,Arizona,,,Complete,Telephone survey,0.65238755941391,Donald Trump,John McCain,No,Male,White,60-64,Republican,Conservative,,College graduate,No,Donald Trump,A lot,I strongly favor my candidate,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Deported to the country they came from,Support,Terrorism,Better than life today,Poor,Strongly disapprove,Can bring needed change,No,Yes,No group is favored,No,Yes,Before that,Not at all,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,Not much or not at all,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,3.0,English,85364.0
112275.0,Arizona,,,Complete,Telephone survey,0.869850099086761,Donald Trump,John McCain,No,Male,White,60-64,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,Donald Trump,A lot,I strongly favor my candidate,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Deported to the country they came from,Support,The economy,Better than life today,Poor,Strongly disapprove,Can bring needed change,No,Yes,No group is favored,No,Yes,In October,Not at all,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,Yes,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,In the last month,Before that,Not much or not at all,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 1,3.0,English,85364.0
112276.0,Arizona,,,Complete,Telephone survey,2.8745288848877,Donald Trump,John McCain,No,Male,White,30-39,Republican,Liberal,"$50,000-$99,999",Some college/assoc. degree,No,Donald Trump,A lot,I like my candidate but with reservations,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Deported to the country they came from,Oppose,Immigration,About the same,Not so good,Strongly disapprove,Has the right experience,No,Yes,No group is favored,No,Yes,Before that,Not much,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,Not much or not at all,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 1,3.0,English,85364.0
