ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMI16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,ATTEND16,CLINTONEMAIL,DESCRIBP12,ECONFAIR,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,FINSIT,GOVTANGR16,GOVTDO10,HANDLEECON16,HANDLEFP16,HEALTHCARE16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,ISSUE16,JOBSIT,LIFE,NEC,OBAMA4,OBAMAPLCY16,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,RELIGN10,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,UNFAIRCLIN,UNFAIRTRUMP,UNIONHH12,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYSEX,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,ATTEND16B,ATTREL,CLINTONEMAILB,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELWHITE,MORMON,WPROTBRN,WPROTBRN3,WHITEREL,WHTEVANG,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,UNFAIR16,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE
101275.0, Michigan,,,Complete,Telephone survey,1.17132902145386,Donald Trump,Male,Hispanic/Latino,50-59,Independent,Moderate,,Postgraduate study,Yes,,,Donald Trump,,,,,Treats all people fairly,,,Worse today,,,Donald Trump,Donald Trump,Went too far,,,Hurt the country,Deported to the country they came from,,Worse today,Worse than life today,,,Change to more conservative policies,,,,Minorities are favored over whites,,,,,Has no effect on U.S. jobs,,,,Yes,Latino men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent Men,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,8.0,Midwest,Version 3,Oakland/Macomb
218138.0, Michigan,123.0,Call 3,Complete,Election day exit poll,1.17559969425201,Donald Trump,Male,White,25-29,Republican,Moderate,,Some college/assoc. degree,No,Yes,No,Donald Trump,A few times a year,A lot,,,,,,,,,,,,,,,,,,,,,,,,,,Other christian,,,,,Not at all,,,,White men,Non married men,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican Men,White Republican,White,White,White,White,White suburban men,,A few times a year or less,All others,A lot or some,,,,,,Conservative Republicans,Mod./Liberal Republicans,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,Yes,White Protestant evangelical,White Protestants,White Born-again/Evangelical Christians,,,,Not much or not at all,,National questionnaire,Suburbs,Suburbs,10.0,Midwest,Version 5,Southeast
218136.0, Michigan,123.0,Call 3,Complete,Election day exit poll,1.17559969425201,Donald Trump,Male,White,25-29,Republican,Moderate,,Some college/assoc. degree,No,Yes,No,Donald Trump,A few times a year,A lot,,,,,,,,,,,,,,,,,,,,,,,,,,Other christian,,,,,Not at all,,,,White men,Non married men,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican Men,White Republican,White,White,White,White,White suburban men,,A few times a year or less,All others,A lot or some,,,,,,Conservative Republicans,Mod./Liberal Republicans,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,Yes,White Protestant evangelical,White Protestants,White Born-again/Evangelical Christians,,,,Not much or not at all,,National questionnaire,Suburbs,Suburbs,10.0,Midwest,Version 5,Southeast
184792.0, Michigan,19.0,Call 1,Complete,Election day exit poll,1.1761212348938,Donald Trump,Male,White,60-64,Republican,Conservative,,College graduate,No,,,Donald Trump,,,,,Treats all people fairly,,,,,Government is doing too many things better left to businesses and individuals,,,Went too far,,,,Offered a chance to apply for legal status,,,Better than life today,,,Change to more conservative policies,,No,Yes,,Catholic,,,,Takes away U.S. jobs,,,,,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican Men,White Republican,White,White,White,White,Other,,,,,,,,,,Independent/Something else,Conservative Republicans,Only Donald Trump,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,,,White Catholics,,,,,,,National questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 3,North Central/U.P.
185323.0, Michigan,19.0,Call 1,Complete,Election day exit poll,1.1761212348938,Donald Trump,Male,White,65 or over,Independent,Conservative,,Some college/assoc. degree,No,No,No,Donald Trump,A few times a year,A lot,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,Some,,,,White men,Non married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent Men,White Independent,White,White,White,White,Other,,A few times a year or less,All others,A lot or some,,,,,,Moderate/Liberal Republicans,Conservative Independents,,Other religion,Something else,Something else,Not a mormon,No,All others,White something else,All others,,,,A lot or some,,National questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 5,North Central/U.P.
182663.0, Michigan,99.0,Call 1,Complete,Election day exit poll,1.18248653411865,Hillary Clinton,Male,White,60-64,Independent,Liberal,,Postgraduate study,No,,,Hillary Clinton,,,,,Treats blacks unfairly,,,,,Government should do more to solve problems,,,Did not go far enough,,,,Offered a chance to apply for legal status,,,About the same,,,Change to more liberal policies,,Yes,No,,Jewish,,,,Creates more U.S. jobs,,,,,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent Men,White Independent,White,White,White,White,White suburban men,,,,,,,,,,Moderate/Liberal Republicans,Liberal Independents,Only Hillary Clinton,Other religion,Jewish,Jewish,Not a mormon,,,White Jewish,,,,,,,National questionnaire,Suburbs,Suburbs,8.0,Midwest,Version 3,Oakland/Macomb
188337.0, Michigan,123.0,Call 1,Complete,Election day exit poll,1.18455755710602,Hillary Clinton,Male,Black,25-29,Republican,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,Yes,,,,,,,Unfavorable,Favorable,,,,,,,,,,,The economy,,,,Strongly disapprove,,Can bring needed change,,,,,,,Before that,,,,,,Black men,Married men,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Republican,Black non-Democrat,All Republicans,Republican men,Republican Men,All others,Black,Black,Non-white,Black,Other,No,,,,Only Donald Trump,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,,,,,,,,,,,Before that,Before that,,,National questionnaire,Suburbs,Suburbs,10.0,Midwest,Version 1,Southeast
200296.0, Michigan,16.0,Call 2,Complete,Election day exit poll,1.18932974338531,Hillary Clinton,Male,Black,45-49,Democrat,Moderate,,Some college/assoc. degree,No,,Yes,,,Not at all,I dislike the other candidates,Favors the wealthy,,,,,"Dissatisfied, but not angry",Government should do more to solve problems,,,,No,No,,,The economy,,,Not so good,,,Has the right experience,,,,,Yes,No,,,A lot,,,,Black men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democratic Men,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,Not much or not at all,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,,Only Hillary Clinton,,,A lot or some,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,Midwest,Version 2,Southeast
201678.0, Michigan,16.0,Call 2,Complete,Election day exit poll,1.18932974338531,Hillary Clinton,Male,Black,45-49,Democrat,Liberal,,College graduate,No,,Yes,,,Not at all,I strongly favor my candidate,Is fair to most Americans,,,,,Angry,Government should do more to solve problems,,,,Yes,No,,,The economy,,,Not so good,,,Can bring needed change,,,,,Yes,No,,,Not much,,,,Black men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Black 45-59,Black 45-59,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democratic Men,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,Not much or not at all,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Not so good or poor,,Liberal Democrats,Liberal Democrats,,,,,,,,,,Only Hillary Clinton,,,Not much or not at all,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,Midwest,Version 2,Southeast
201119.0, Michigan,16.0,Call 2,Complete,Election day exit poll,1.18932974338531,Hillary Clinton,Male,Hispanic/Latino,30-39,Democrat,Liberal,,High school or less,Yes,,No,,,A lot,I strongly favor my candidate,Favors the wealthy,,,,,Enthusiastic,Government is doing too many things better left to businesses and individuals,,,,Yes,No,,,Terrorism,,,Excellent,,,Has good judgment,,,,,No,No,,,A lot,,,,Latino men,Non married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democratic Men,Non-White Democrats,Black,Other,Non-white,Hispanic/Latino,Other,,,,A lot or some,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,,,,,,,,,Neither,,,A lot or some,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,Midwest,Version 2,Southeast
184718.0, Michigan,16.0,Call 1,Complete,Election day exit poll,1.18932974338531,Hillary Clinton,Male,Black,50-59,Democrat,Conservative,,High school or less,No,,Yes,,,Not at all,I strongly favor my candidate,Favors the wealthy,,,,,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,,,,Yes,No,,,Terrorism,,,Good,,,Has the right experience,,,,,Yes,No,,,A lot,,,,Black men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democratic Men,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,Not much or not at all,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,,Only Hillary Clinton,,,A lot or some,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,Midwest,Version 2,Southeast
199914.0, Michigan,16.0,Call 2,Complete,Election day exit poll,1.18932974338531,Hillary Clinton,Male,Black,45-49,Democrat,Moderate,,Some college/assoc. degree,No,,Yes,,,Not at all,I strongly favor my candidate,Favors the wealthy,,,,,"Dissatisfied, but not angry",Government should do more to solve problems,,,,Yes,No,,,Terrorism,,,Not so good,,,Can bring needed change,,,,,Yes,No,,,A lot,,,,Black men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democratic Men,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,Not much or not at all,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,,Only Hillary Clinton,,,A lot or some,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,Midwest,Version 2,Southeast
183070.0, Michigan,16.0,Call 1,Complete,Election day exit poll,1.18932974338531,Hillary Clinton,Male,Black,30-39,Democrat,Liberal,,High school or less,No,,No,,,Not much,I dislike the other candidates,Favors the wealthy,,,,,"Dissatisfied, but not angry",Government should do more to solve problems,,,,Yes,No,,,Foreign policy,,,Good,,,Has good judgment,,,,,Yes,No,,,A lot,,,,Black men,Non married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democratic Men,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,Not much or not at all,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,,,,,,,,,Only Hillary Clinton,,,A lot or some,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,Midwest,Version 2,Southeast
183203.0, Michigan,16.0,Call 1,Complete,Election day exit poll,1.18932974338531,Hillary Clinton,Male,Black,50-59,Democrat,Moderate,,High school or less,No,,,Hillary Clinton,,,,,Treats blacks unfairly,,,About the same,,,Hillary Clinton,Hillary Clinton,Did not go far enough,,,Help the country,Offered a chance to apply for legal status,,Better today,Better than life today,,,Continue Barack Obama's policies,,,,Whites are favored over minorities,,,,,Creates more U.S. jobs,,,,Yes,Black men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democratic Men,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,Midwest,Version 3,Southeast
216258.0, Michigan,16.0,Call 3,Complete,Election day exit poll,1.18932974338531,Hillary Clinton,Male,Black,45-49,Democrat,Conservative,,High school or less,No,,,Hillary Clinton,,,,,Treats blacks unfairly,,,Better today,,,Hillary Clinton,Hillary Clinton,Was about right,,,Help the country,Offered a chance to apply for legal status,,Better today,About the same,,,Continue Barack Obama's policies,,,,Whites are favored over minorities,,,,,Takes away U.S. jobs,,,,Yes,Black men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democratic Men,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,Midwest,Version 3,Southeast
183489.0, Michigan,16.0,Call 1,Complete,Election day exit poll,1.18932974338531,Hillary Clinton,Male,Black,50-59,Democrat,,"$50,000-$99,999",College graduate,No,No,,,A few times a year,,,,,Favorable,Unfavorable,,,,,,,,,,,The economy,,,,Strongly approve,,Cares about people like me,Yes,No,,None,,,In October,,,Yes,Yes,,Black men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic men,Democratic Men,Non-White Democrats,Black,Black,Non-white,Black,Other,No,A few times a year or less,All others,,Only Hillary Clinton,,,,Approve,,,Only Hillary Clinton,None,None,,Not a mormon,No,,Non-white,All others,,In the last month,Before that,,Both,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,Midwest,Version 1,Southeast
100965.0, Michigan,,,Complete,Telephone survey,1.1906715631485,Donald Trump,Female,White,65 or over,Republican,Conservative,"$100,000-$199,999",College graduate,No,Yes,,,Once a week or more,,,,,Unfavorable,Favorable,,,,,,,,,,,The economy,,,,Strongly disapprove,,Can bring needed change,No,Yes,,Catholic,,,In October,,,Omit,No,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,Republican Women,White Republican,White,White,White,White,Other,No,At least monthly,Catholic/Attend weekly,,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,No,All others,White Catholics,White Born-again/Evangelical Christians,,In the last month,Before that,,Omit,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,North Central/U.P.
100948.0, Michigan,,,Complete,Telephone survey,1.1906715631485,Donald Trump,Female,White,65 or over,Democrat,Moderate,"$30,000-$49,999",High school or less,No,No,,,Once a week or more,,,,,Unfavorable,Favorable,,,,,,,,,,,Immigration,,,,Strongly disapprove,,Can bring needed change,No,Yes,,Protestant,,,Before that,,,Omit,No,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,Democratic Women,White Democrat,White,White,White,White,White suburban women,Yes,At least monthly,Protestant/Attend weekly,,Only Donald Trump,,,,Disapprove,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Donald Trump,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,No,White Protestant non-evangelical,White Protestants,All others,,Before that,Before that,,Omit,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Southwest
100931.0, Michigan,,,Complete,Telephone survey,1.1906715631485,Donald Trump,Female,White,65 or over,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,No,,,Never,,,,,Omit,Omit,,,,,,,,,,,Immigration,,,,Strongly disapprove,,Cares about people like me,No,Yes,,None,,,Omit,,,Omit,Omit,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,Republican Women,White Republican,White,White,White,White,White suburban women,No,A few times a year or less,All others,,Omit,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,None,None,None,Not a mormon,No,All others,White none,All others,,Omit,Omit,,Omit,State questionnaire,Suburbs,Suburbs,10.0,Midwest,Version 1,Southeast
100937.0, Michigan,,,Complete,Telephone survey,1.1906715631485,Donald Trump,Female,White,65 or over,Independent,Moderate,"$30,000-$49,999",High school or less,No,Yes,,,A few times a month,,,,,Unfavorable,Unfavorable,,,,,,,,,,,The economy,,,,Somewhat disapprove,,Cares about people like me,No,No,,Catholic,,,In October,,,Yes,Yes,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent Women,White Independent,White,White,White,White,Other,Yes,At least monthly,Catholic/Do not attend weekly,,Neither,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Neither,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,No,All others,White Catholics,White Born-again/Evangelical Christians,,In the last month,Before that,,Both,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,North Central/U.P.
100957.0, Michigan,,,Complete,Telephone survey,1.1906715631485,Donald Trump,Female,White,65 or over,Democrat,Moderate,"$50,000-$99,999",High school or less,No,Yes,,,Never,,,,,Unfavorable,Favorable,,,,,,,,,,,The economy,,,,Somewhat disapprove,,Can bring needed change,No,No,,Protestant,,,Before that,,,Yes,Yes,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,Democratic Women,White Democrat,White,White,White,White,Other,No,A few times a year or less,Protestant/Do not attend weekly,,Only Donald Trump,,,,Disapprove,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Neither,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,Yes,White Protestant evangelical,White Protestants,White Born-again/Evangelical Christians,,Before that,Before that,,Both,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,Midwest,Version 1,North Central/U.P.
100930.0, Michigan,,,Complete,Telephone survey,1.1906715631485,Donald Trump,Female,White,65 or over,Independent,Conservative,"$30,000-$49,999",College graduate,No,Yes,,,A few times a month,,,,,Unfavorable,Favorable,,,,,,,,,,,Immigration,,,,Strongly disapprove,,Cares about people like me,No,No,,Protestant,,,In October,,,Yes,Yes,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent Women,White Independent,White,White,White,White,Other,No,At least monthly,Protestant/Do not attend weekly,,Only Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Neither,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,Yes,White Protestant evangelical,White Protestants,White Born-again/Evangelical Christians,,In the last month,Before that,,Both,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",12.0,Midwest,Version 1,Wayne County
101001.0, Michigan,,,Complete,Telephone survey,1.1906715631485,Donald Trump,Female,White,65 or over,Independent,Conservative,,Some college/assoc. degree,No,Yes,,,Once a week or more,,,,,Unfavorable,Favorable,,,,,,,,,,,The economy,,,,Somewhat disapprove,,Has the right experience,No,Yes,,Other christian,,,In October,,,Yes,No,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent Women,White Independent,White,White,White,White,White suburban women,,At least monthly,All others,,Only Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,Yes,White Protestant evangelical,White Protestants,White Born-again/Evangelical Christians,,In the last month,Before that,,Only Hillary Clinton,State questionnaire,Suburbs,Suburbs,10.0,Midwest,Version 1,Oakland/Macomb
100973.0, Michigan,,,Complete,Telephone survey,1.1906715631485,Donald Trump,Female,White,65 or over,Something else,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,Yes,,,Once a week or more,,,,,Unfavorable,Favorable,,,,,,,,,,,Terrorism,,,,Strongly disapprove,,Can bring needed change,No,Yes,,Catholic,,,Before that,,,Yes,No,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent Women,White Independent,White,White,White,White,Other,No,At least monthly,Catholic/Attend weekly,,Only Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,No,All others,White Catholics,White Born-again/Evangelical Christians,,Before that,Before that,,Only Hillary Clinton,State questionnaire,Rural,Small Cities/Rural,3.0,Midwest,Version 1,Southwest
100943.0, Michigan,,,Complete,Telephone survey,1.1906715631485,Donald Trump,Female,White,65 or over,Republican,Moderate,,College graduate,No,No,,,Once a week or more,,,,,Unfavorable,Favorable,,,,,,,,,,,Omit,,,,Strongly disapprove,,Can bring needed change,No,Yes,,Protestant,,,Before that,,,Yes,No,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican Women,White Republican,White,White,White,White,White suburban women,No,At least monthly,Protestant/Attend weekly,,Only Donald Trump,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,No,White Protestant non-evangelical,White Protestants,All others,,Before that,Before that,,Only Hillary Clinton,State questionnaire,Suburbs,Suburbs,10.0,Midwest,Version 1,Oakland/Macomb
101038.0, Michigan,,,Complete,Telephone survey,1.1906715631485,Donald Trump,Female,White,65 or over,Independent,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,Yes,,,A few times a month,,,,,Unfavorable,Favorable,,,,,,,,,,,The economy,,,,Strongly disapprove,,Has good judgment,No,Yes,,Protestant,,,Before that,,,No,No,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent Women,White Independent,White,White,White,White,Other,Yes,At least monthly,Protestant/Do not attend weekly,,Only Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,Yes,White Protestant evangelical,White Protestants,White Born-again/Evangelical Christians,,Before that,Before that,,Neither,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",8.0,Midwest,Version 1,Southeast
