ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNV16,SENNV16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,CLINTONEMAIL,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FAVREID,FINSIT,GOTV16,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,IMMWALL,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,RELIGN10,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,UNFAIRCLIN,UNFAIRTRUMP,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOTVCLINTON,GOTVTRUMP,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELWHITE,MORMON,WHITEREL,WHTEVANG,WPROTBRN,WPROTBRN3,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,UNFAIR16,UNIONHH12,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE
206819.0,Nevada,71.0,Call 2,Not complete,Election day exit poll,0.739743947982788,Donald Trump,Joe Heck,Male,White,18-24,,,,,No,No,,,,,,,,About the same,,,,,,,,,,,,,,,,,,None,,,,Takes away U.S. jobs,,,,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,,,,,,,,,,,,,,White,White,White,White,White suburban men,,,,,,,,,,,,,None,None,None,Not a mormon,White none,All others,No,All others,Republican Senate - Voted Trump,,,,,,,State questionnaire,English,Suburbs,Suburbs,3.0,West,Version 3,Clark County
206825.0,Nevada,33.0,Call 2,Complete,Election day exit poll,0.496367335319519,Hillary Clinton,Catherine Cortez Masto,Female,Black,50-59,Democrat,Moderate,,College graduate,No,,No,Hillary Clinton,,I like my candidate but with reservations,,,,,,"Satisfied, but not enthusiastic",,,Yes,No,,,Oppose,The economy,,Good,,Has the right experience,,,,,Yes,No,,,,,,Black women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,No,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,West,Version 2,Clark County
206834.0,Nevada,81.0,Call 2,Complete,Election day exit poll,0.264149755239487,Hillary Clinton,None of these candidates,Female,White,30-39,Something else,,,Some college/assoc. degree,No,,,,,,Favorable,Unfavorable,Unfavorable,,,,,,,,,,,Immigration,,,Somewhat disapprove,Omit,Omit,Omit,,Other christian,,,In October,,,No,Yes,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,Only Hillary Clinton,,,,,,Disapprove,,,Omit,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,White Protestants,,,,Other Senate vote,,In the last month,Before that,,Only Donald Trump,,State questionnaire,English,Rural,Small Cities/Rural,2.0,West,Version 1,None of Above
206836.0,Nevada,115.0,Call 2,Complete,Election day exit poll,0.318902760744095,Donald Trump,Joe Heck,Female,White,40-44,Independent,Moderate,,College graduate,No,,,,,,Unfavorable,Favorable,Unfavorable,,,,,,,,,,,Terrorism,,,Strongly disapprove,Can bring needed change,Yes,Yes,,Mormon,,,In the last week,,,No,No,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,,Only Donald Trump,,,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Both,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Mormon,White Protestants,,,,Republican Senate - Voted Trump,,In the last month,In the last week,,Neither,,State questionnaire,English,Rural,Small Cities/Rural,4.0,West,Version 1,None of Above
206838.0,Nevada,110.0,Call 2,Not complete,Election day exit poll,0.328490495681763,,Joe Heck,Male,White,50-59,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,In September,,,Yes,No,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,,,,,,,,,,,,,,White,White,White,White,Other,,,,,,,,,,,,,None,None,None,Not a mormon,White none,,,,Republican Senate - did not vote Trump,,Before that,Before that,,Only Hillary Clinton,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,Washoe County
206841.0,Nevada,29.0,Call 2,Complete,Election day exit poll,0.750037670135498,Donald Trump,Joe Heck,Male,White,45-49,Republican,Conservative,,Postgraduate study,No,,Yes,Donald Trump,,I strongly favor my candidate,,,,,,"Dissatisfied, but not angry",,,No,Yes,,,Support,The economy,,Poor,,Has good judgment,,,,,No,Yes,,,,,,White men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,,,,,,,,,Republican Senate - Voted Trump,Only Donald Trump,,,,,No,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,West,Version 2,Clark County
206851.0,Nevada,19.0,Call 2,Complete,Election day exit poll,0.468693375587463,Hillary Clinton,Catherine Cortez Masto,Male,White,40-44,Independent,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,Favorable,Unfavorable,Favorable,,,,,,,,,,,The economy,,,Somewhat approve,Has the right experience,Yes,No,,Catholic,,,Before that,,,No,No,White men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,Yes,,Only Hillary Clinton,,,,,,Approve,Moderate/Liberal Republicans,Liberal Independents,Only Hillary Clinton,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,White Catholics,,,,Democratic Senate - voted Clinton,,Before that,Before that,,Neither,,State questionnaire,English,Suburbs,Suburbs,4.0,West,Version 1,Clark County
206853.0,Nevada,96.0,Call 2,Complete,Election day exit poll,0.514224052429199,Hillary Clinton,Did not vote,Female,White,30-39,Democrat,Moderate,,Some college/assoc. degree,No,,No,Hillary Clinton,,I like my candidate but with reservations,,,,,,"Satisfied, but not enthusiastic",,,Yes,No,,,Oppose,Omit,,Good,,Cares about people like me,,,,,Yes,No,,,,,,White women,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,,,Only Hillary Clinton,,,,,No,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 2,Washoe County
206855.0,Nevada,48.0,Call 2,Not complete,Election day exit poll,0.822239279747009,Hillary Clinton,Catherine Cortez Masto,Male,Black,50-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other christian,,,In the last week,,,No,Yes,Black men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,,,,,,,,,,,,,,Black,Black,Non-white,Black,Other,,,,,,,,,,,,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Not a mormon,Non-white,,,,Democratic Senate - voted Clinton,,In the last month,In the last week,,Only Donald Trump,,State questionnaire,,"Cities over 500,000","Cities over 50,000",1.0,West,Version 1,Clark County
206858.0,Nevada,109.0,Call 2,Complete,Election day exit poll,1.06336772441864,Hillary Clinton,Catherine Cortez Masto,Female,Other,50-59,Democrat,Moderate,"$50,000-$99,999",Some college/assoc. degree,No,,,,,,Favorable,Unfavorable,Favorable,,,,,,,,,,,Terrorism,,,Strongly approve,Has the right experience,Yes,No,,Other christian,,,Before that,,,Omit,Yes,All other races,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,All others,All others,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Non-black Democrat,All Other,Democratic women,Non-White Democrats,Other,Other,Non-white,Other,Other,No,,Only Hillary Clinton,,,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Not a mormon,Non-white,,,,Democratic Senate - voted Clinton,,Before that,Before that,,Only Donald Trump,,State questionnaire,English,Suburbs,Suburbs,2.0,West,Version 1,Washoe County
206861.0,Nevada,63.0,Call 2,Complete,Election day exit poll,0.537050306797028,Hillary Clinton,Joe Heck,Male,Asian,30-39,Independent,Moderate,,Some college/assoc. degree,No,,No,Hillary Clinton,,I like my candidate but with reservations,,,,,,Enthusiastic,,,No,No,,,Support,Terrorism,,Good,,Has the right experience,,,,,Yes,No,,,,,,All other races,Non married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,All others,All others,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,All Other,Independent men,All others,Asian,Other,Non-white,Asian,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Neither,Excellent or good,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,,Republican Senate - did not vote Trump,Only Hillary Clinton,,,,,Yes,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,West,Version 2,Clark County
206864.0,Nevada,3.0,Call 2,Complete,Election day exit poll,0.540619075298309,Donald Trump,Catherine Cortez Masto,Male,White,25-29,Republican,Conservative,,High school or less,No,,Yes,Donald Trump,,I strongly favor my candidate,,,,,,Angry,,,No,Yes,,,Support,Foreign policy,,Good,,Can bring needed change,,,,,No,Yes,,,,,,White men,Married men,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Excellent or good,,Independent/Something else,Conservative Republicans,,,,,,,,,,Democratic Senate - did not vote Clinton,Only Donald Trump,,,,,No,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,West,Version 2,Clark County
206866.0,Nevada,12.0,Call 2,Complete,Election day exit poll,0.51878148317337,Donald Trump,Joe Heck,Male,Asian,18-24,Republican,Conservative,,Some college/assoc. degree,No,,No,Donald Trump,,I like my candidate but with reservations,,,,,,"Dissatisfied, but not angry",,,No,Yes,,,Oppose,Foreign policy,,Good,,Can bring needed change,,,,,No,No,,,,,,All other races,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,All others,All others,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,All others,Asian,Other,Non-white,Asian,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Excellent or good,,Independent/Something else,Conservative Republicans,,,,,,,,,,Republican Senate - Voted Trump,Neither,,,,,No,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,West,Version 2,Clark County
206867.0,Nevada,106.0,Call 2,Complete,Election day exit poll,0.280360221862793,Donald Trump,None of these candidates,Male,White,50-59,Something else,,"$100,000-$199,999",Some college/assoc. degree,No,,,,,,Unfavorable,Favorable,Unfavorable,,,,,,,,,,,The economy,,,Strongly disapprove,Can bring needed change,No,Yes,,Catholic,,,Before that,,,Yes,No,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,,Only Donald Trump,,,,,,Disapprove,,,Only Donald Trump,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,White Catholics,,,,Other Senate vote,,Before that,Before that,,Only Hillary Clinton,,State questionnaire,English,Suburbs,Suburbs,2.0,West,Version 1,Washoe County
206868.0,Nevada,10.0,Call 2,Complete,Election day exit poll,0.568298101425171,Hillary Clinton,Joe Heck,Female,White,65 or over,Republican,Moderate,"$50,000-$99,999",High school or less,No,,,,,,Favorable,Unfavorable,Favorable,,,,,,,,,,,Terrorism,,,Somewhat approve,Can bring needed change,No,No,,Mormon,,,In the last week,,,No,Yes,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,,Only Hillary Clinton,,,,,,Approve,Conservative Republicans,Mod./Liberal Republicans,Neither,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Mormon,White Protestants,,,,Republican Senate - did not vote Trump,,In the last month,In the last week,,Only Donald Trump,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,West,Version 1,Clark County
206881.0,Nevada,33.0,Call 2,Complete,Election day exit poll,0.778340935707092,Donald Trump,Joe Heck,Male,White,45-49,Republican,Conservative,,College graduate,No,,Yes,Donald Trump,,I strongly favor my candidate,,,,,,Angry,,,No,Yes,,,Support,The economy,,Not so good,,Can bring needed change,,,,,No,Yes,,,,,,White men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,,,,,,,,,Republican Senate - Voted Trump,Only Donald Trump,,,,,Yes,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,West,Version 2,Clark County
206886.0,Nevada,71.0,Call 2,Complete,Election day exit poll,0.417696714401245,Donald Trump,None of these candidates,Female,White,45-49,Independent,Liberal,,Some college/assoc. degree,No,,No,Donald Trump,,I like my candidate but with reservations,,,,,,"Satisfied, but not enthusiastic",,,No,No,,,Oppose,The economy,,Not so good,,Can bring needed change,,,,,No,Yes,,,,,,White women,Non married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Neither,Not so good or poor,,Moderate/Liberal Republicans,Liberal Independents,,,,,,,,,,Other Senate vote,Only Donald Trump,,,,,Yes,State questionnaire,English,Suburbs,Suburbs,3.0,West,Version 2,Clark County
206887.0,Nevada,34.0,Call 2,Complete,Election day exit poll,0.505912840366364,Hillary Clinton,Catherine Cortez Masto,Female,Black,30-39,Democrat,Liberal,,High school or less,No,No,,,Not much,,,,,About the same,"Yes, for Hillary Clinton",,Hillary Clinton,Hillary Clinton,,,Help the country,Offered a chance to apply for legal status,,,Better than life today,,,,,,No group is favored,Other,,,,Creates more U.S. jobs,Not at all,,,Black women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,Not much or not at all,,Contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Liberal Democrats,Liberal Democrats,,Other religion,Something else,,Not a mormon,Non-white,All others,No,,Democratic Senate - voted Clinton,,,,Not much or not at all,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",4.0,West,Version 3,Clark County
206907.0,Nevada,109.0,Call 2,Complete,Election day exit poll,1.02970516681671,Hillary Clinton,Catherine Cortez Masto,Female,Hispanic/Latino,18-24,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,Yes,,,,,,Favorable,Unfavorable,Favorable,,,,,,,,,,,Immigration,,,Strongly approve,Can bring needed change,Yes,No,,Catholic,,,Before that,,,No,Yes,Latino women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,,Only Hillary Clinton,,,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,"Protestant, Catholic or other Christian",Catholic,,Not a mormon,Non-white,,,,Democratic Senate - voted Clinton,,Before that,Before that,,Only Donald Trump,,State questionnaire,English,Suburbs,Suburbs,2.0,West,Version 1,Washoe County
206909.0,Nevada,115.0,Call 2,Complete,Election day exit poll,0.45428454875946,Donald Trump,Joe Heck,Female,White,60-64,Independent,Conservative,,High school or less,No,,,,,,Unfavorable,Favorable,Unfavorable,,,,,,,,,,,Terrorism,,,Strongly disapprove,Can bring needed change,No,Yes,,Other christian,,,Before that,,,Yes,No,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,Only Donald Trump,,,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,White Protestants,,,,Republican Senate - Voted Trump,,Before that,Before that,,Only Hillary Clinton,,State questionnaire,English,Rural,Small Cities/Rural,4.0,West,Version 1,None of Above
206915.0,Nevada,19.0,Call 2,Complete,Election day exit poll,0.468693375587463,Hillary Clinton,Catherine Cortez Masto,Male,Asian,30-39,Democrat,Liberal,,College graduate,No,,,,,,Unfavorable,Unfavorable,Favorable,,,,,,,,,,,Foreign policy,,,Somewhat approve,Has the right experience,Yes,No,,Protestant,,,Before that,,,No,No,All other races,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Non-black Democrat,All Other,Democratic men,Non-White Democrats,Asian,Other,Non-white,Asian,Other,No,,Neither,,,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Not a mormon,Non-white,,,,Democratic Senate - voted Clinton,,Before that,Before that,,Neither,,State questionnaire,English,Suburbs,Suburbs,4.0,West,Version 1,Clark County
206921.0,Nevada,48.0,Call 2,Complete,Election day exit poll,0.739499807357788,Hillary Clinton,Catherine Cortez Masto,Female,White,18-24,Independent,Moderate,,Some college/assoc. degree,No,Yes,,,Not much,,,,,Better today,"No, not contacted by either",,Hillary Clinton,Hillary Clinton,,,Help the country,Offered a chance to apply for legal status,,,Worse than life today,,,,,,Whites are favored over minorities,Other christian,,,,Takes away U.S. jobs,A lot,,,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Moderate Independents,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,White Protestants,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Democratic Senate - voted Clinton,,,,A lot or some,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,West,Version 3,Clark County
206922.0,Nevada,106.0,Call 2,Complete,Election day exit poll,0.454958617687225,Donald Trump,Joe Heck,Female,White,18-24,Independent,Liberal,,Some college/assoc. degree,No,No,,,A lot,,,,,Better today,"No, not contacted by either",,Donald Trump,Donald Trump,,,Hurt the country,Offered a chance to apply for legal status,,,About the same,,,,,,No group is favored,Catholic,,,,Creates more U.S. jobs,Not much,,,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Liberal Independents,,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,White Catholics,All others,No,All others,Republican Senate - Voted Trump,,,,Not much or not at all,,,State questionnaire,English,Suburbs,Suburbs,2.0,West,Version 3,Washoe County
206925.0,Nevada,110.0,Call 2,Complete,Election day exit poll,0.213568210601807,Donald Trump,None of these candidates,Male,White,18-24,Independent,Conservative,,Some college/assoc. degree,No,No,,,A lot,,,,,About the same,"No, not contacted by either",,Donald Trump,Donald Trump,,,Help the country,Offered a chance to apply for legal status,,,Better than life today,,,,,,Minorities are favored over whites,Other christian,,,,Takes away U.S. jobs,Not at all,,,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Conservative Independents,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,White Protestants,All others,No,White Protestant non-evangelical,Other Senate vote,,,,Not much or not at all,,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 3,Washoe County
206930.0,Nevada,63.0,Call 2,Complete,Election day exit poll,2.10706186294556,Donald Trump,Other,Male,Hispanic/Latino,50-59,Republican,Conservative,,Some college/assoc. degree,Yes,,Yes,Donald Trump,,I strongly favor my candidate,,,,,,Angry,,,No,Yes,,,Support,Immigration,,Poor,,Has good judgment,,,,,No,Yes,,,,,,Latino men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,,,,,,,,,Other Senate vote,Only Donald Trump,,,,,No,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,West,Version 2,Clark County
206935.0,Nevada,12.0,Call 2,Complete,Election day exit poll,0.508616030216217,Hillary Clinton,Catherine Cortez Masto,Female,Other,65 or over,Democrat,Moderate,,Some college/assoc. degree,No,,No,Hillary Clinton,,I strongly favor my candidate,,,,,,"Satisfied, but not enthusiastic",,,Omit,No,,,Oppose,The economy,,Good,,Has the right experience,,,,,Yes,No,,,,,,All other races,Non married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,All others,All others,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,All Other,Democratic women,Non-White Democrats,American Indian,Other,Non-white,American Indian,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Omit,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,No,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,West,Version 2,Clark County
206938.0,Nevada,3.0,Call 2,Complete,Election day exit poll,0.482403576374054,Donald Trump,Joe Heck,Female,White,45-49,Republican,Conservative,"$50,000-$99,999",College graduate,No,,,,,,Unfavorable,Unfavorable,Unfavorable,,,,,,,,,,,Immigration,,,Strongly disapprove,Has good judgment,No,Omit,,Mormon,,,In the last few days,,,Yes,Yes,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,,Neither,,,,,,Disapprove,Independent/Something else,Conservative Republicans,Omit,Mormon,Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Mormon,White Protestants,,,,Republican Senate - Voted Trump,,In the last month,In the last week,,Both,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,West,Version 1,Clark County
206940.0,Nevada,33.0,Call 2,Complete,Election day exit poll,0.583655893802643,Hillary Clinton,Catherine Cortez Masto,Male,White,50-59,Independent,Moderate,,Postgraduate study,No,No,,,Not at all,,,,,About the same,"Yes, for both candidates",,Hillary Clinton,Hillary Clinton,,,Help the country,Offered a chance to apply for legal status,,,Better than life today,,,,,,Whites are favored over minorities,Jewish,,,,Creates more U.S. jobs,A lot,,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,Not much or not at all,,Contacted by Hillary Clinton,Contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Moderate Independents,,Other religion,Jewish,Jewish,Not a mormon,White Jewish,All others,No,All others,Democratic Senate - voted Clinton,,,,A lot or some,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,West,Version 3,Clark County
