ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSME16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,MARRIED,@2WAYPRES16,CLIMATECHANGE,CRIMEDRUGS,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FINSIT,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMDEPORT,ISSUE16,LEPAGEAPP2,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
185877.0,Maine,49.0,Call 1,Complete,Election day exit poll,0.97743833065033,Hillary Clinton,Male,White,65 or over,Independent,Moderate,,College graduate,No,,Hillary Clinton,,Treatment for drug users,I like my candidate but with reservations,,,About the same,Angry,,,Omit,No,Offered a chance to apply for legal status,Terrorism,Disapprove,,Good,,,,,No group is favored,Yes,No,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,,"Dissatisfied, but not angry or Angry",Omit,Excellent or good,,Moderate/Liberal Republicans,Moderate Independents,,Only Hillary Clinton,,,State questionnaire,Suburbs,Suburbs,2.0,East,Version 2,2.0,4252.0
186709.0,Maine,49.0,Call 1,Complete,Election day exit poll,0.97743833065033,Hillary Clinton,Male,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,,Donald Trump,,Prosecuting drug crimes,I like my candidate but with reservations,,,Worse today,Angry,,,No,Yes,Deported to the country they came from,Immigration,Approve,,Poor,,,,,Minorities are favored over whites,No,Yes,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,Only Donald Trump,,,State questionnaire,Suburbs,Suburbs,2.0,East,Version 2,2.0,4252.0
183903.0,Maine,36.0,Call 1,Complete,Election day exit poll,0.978025197982788,Gary Johnson,Female,White,25-29,Republican,Conservative,"$50,000-$99,999",Postgraduate study,No,Yes,,No,,,Unfavorable,Unfavorable,,,Donald Trump,Hillary Clinton,,,,Foreign policy,,About the same,,Strongly disapprove,Has good judgment,No,No,,,,Before that,White women,Married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,Neither,,,,Disapprove,Independent/Something else,Conservative Republicans,Neither,,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,2.0,4236.0
225617.0,Maine,30.0,Call 3,Complete,Election day exit poll,0.978281676769257,Hillary Clinton,Female,White,60-64,Democrat,Liberal,"$50,000-$99,999",Postgraduate study,No,Yes,,Yes,,,Favorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,Foreign policy,,Better than life today,,Strongly approve,Has the right experience,Yes,No,,,,Before that,White women,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,1.0,4032.0
188221.0,Maine,30.0,Call 1,Complete,Election day exit poll,0.978281676769257,Hillary Clinton,Female,White,65 or over,Democrat,Liberal,"$50,000-$99,999",Postgraduate study,No,Yes,,Yes,,,Favorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,The economy,,About the same,,Strongly approve,Has the right experience,Yes,No,,,,Before that,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,1.0,4032.0
225569.0,Maine,30.0,Call 3,Complete,Election day exit poll,0.978281676769257,Hillary Clinton,Female,White,60-64,Republican,Moderate,"$250,000 or more",Postgraduate study,No,Yes,,Yes,,,Favorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,Foreign policy,,About the same,,Somewhat approve,Has good judgment,Yes,No,,,,Before that,White women,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,Only Hillary Clinton,,,,Approve,Conservative Republicans,Mod./Liberal Republicans,Only Hillary Clinton,,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,1.0,4032.0
199608.0,Maine,30.0,Call 2,Complete,Election day exit poll,0.978281676769257,Hillary Clinton,Female,White,65 or over,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,No,Yes,,Yes,,,Favorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,The economy,,Better than life today,,Strongly approve,Has the right experience,Yes,No,,,,Before that,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,1.0,4032.0
188167.0,Maine,30.0,Call 1,Complete,Election day exit poll,0.978281676769257,Hillary Clinton,Female,White,65 or over,Independent,Liberal,"$100,000-$199,999",College graduate,No,Yes,,Yes,,,Favorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,Omit,,Better than life today,,Strongly approve,Can bring needed change,Yes,No,,,,Before that,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,Only Hillary Clinton,,,,Approve,Moderate/Liberal Republicans,Liberal Independents,Only Hillary Clinton,,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,1.0,4032.0
188005.0,Maine,30.0,Call 1,Complete,Election day exit poll,0.978281676769257,Hillary Clinton,Female,White,60-64,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,Yes,,Yes,,,Favorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,The economy,,Better than life today,,Strongly approve,Can bring needed change,Yes,No,,,,Before that,White women,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,1.0,4032.0
200014.0,Maine,30.0,Call 2,Complete,Election day exit poll,0.978281676769257,Hillary Clinton,Female,White,65 or over,Republican,Moderate,"Under $30,000",High school or less,No,No,,Yes,,,Favorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,Terrorism,,Better than life today,,Somewhat approve,Cares about people like me,Yes,No,,,,In October,White women,Non married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,Yes,Only Hillary Clinton,,,,Approve,Conservative Republicans,Mod./Liberal Republicans,Only Hillary Clinton,,In the last month,Before that,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,1.0,4032.0
187865.0,Maine,30.0,Call 1,Complete,Election day exit poll,0.978281676769257,Hillary Clinton,Female,White,65 or over,Independent,Moderate,"$100,000-$199,999",Postgraduate study,No,Yes,,Yes,,,Favorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,The economy,,About the same,,Strongly approve,Has the right experience,Yes,Yes,,,,Before that,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,Only Hillary Clinton,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,Both,,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,1.0,4032.0
187808.0,Maine,30.0,Call 1,Not complete,Election day exit poll,0.978281676769257,Hillary Clinton,Female,White,65 or over,,,,,No,,,Yes,,,,,,,Hillary Clinton,Hillary Clinton,,,,,,About the same,,,,,,,,,In October,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,,,,,,,,,,,,,,White,White,White,White,White suburban women,,,,,,,,,,,In the last month,Before that,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,1.0,4032.0
187644.0,Maine,30.0,Call 1,Complete,Election day exit poll,0.978281676769257,Hillary Clinton,Female,White,65 or over,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,No,No,,Yes,,,Favorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,Foreign policy,,Better than life today,,Somewhat approve,Can bring needed change,Yes,No,,,,Before that,White women,Non married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,1.0,4032.0
187430.0,Maine,30.0,Call 1,Complete,Election day exit poll,0.978281676769257,Hillary Clinton,Female,White,65 or over,Independent,Moderate,"$50,000-$99,999",Some college/assoc. degree,No,No,,Yes,,,Favorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,The economy,,About the same,,Somewhat approve,Cares about people like me,Yes,No,,,,Before that,White women,Non married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,Only Hillary Clinton,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,1.0,4032.0
185500.0,Maine,99.0,Call 1,Complete,Election day exit poll,0.97849178314209,Hillary Clinton,Female,White,30-39,Democrat,Liberal,"$100,000-$199,999",College graduate,No,Yes,,Yes,,,Favorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,The economy,,About the same,,Strongly approve,Has good judgment,Yes,No,,,,Before that,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 1,2.0,4653.0
201227.0,Maine,99.0,Call 2,Complete,Election day exit poll,0.97849178314209,Hillary Clinton,Female,White,30-39,Independent,Liberal,"$50,000-$99,999",College graduate,No,No,,Yes,,,Favorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,Immigration,,About the same,,Somewhat approve,Has the right experience,Yes,No,,,,Before that,White women,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Only Hillary Clinton,,,,Approve,Moderate/Liberal Republicans,Liberal Independents,Only Hillary Clinton,,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 1,2.0,4653.0
184794.0,Maine,99.0,Call 1,Complete,Election day exit poll,0.97849178314209,Hillary Clinton,Female,White,40-44,Something else,Liberal,"Under $30,000",College graduate,No,No,,Yes,,,Favorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,The economy,,Worse than life today,,Strongly approve,Has good judgment,Yes,No,,,,Before that,White women,Non married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Only Hillary Clinton,,,,Approve,Moderate/Liberal Republicans,Liberal Independents,Only Hillary Clinton,,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 1,2.0,4653.0
200308.0,Maine,99.0,Call 2,Complete,Election day exit poll,0.97849178314209,Hillary Clinton,Female,White,50-59,Democrat,Liberal,"$50,000-$99,999",Some college/assoc. degree,No,No,,Yes,,,Favorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,Foreign policy,,Better than life today,,Strongly approve,Has good judgment,Yes,No,,,,In October,White women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,In the last month,Before that,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 1,2.0,4653.0
218802.0,Maine,99.0,Call 3,Complete,Election day exit poll,0.97849178314209,Hillary Clinton,Female,White,30-39,Democrat,Liberal,"$50,000-$99,999",College graduate,No,Yes,,Yes,,,Favorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,The economy,,About the same,,Somewhat approve,Has the right experience,Yes,No,,,,In September,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 1,2.0,4653.0
181956.0,Maine,93.0,Call 1,Complete,Election day exit poll,0.980576992034912,Gary Johnson,Female,White,30-39,Independent,Moderate,"$50,000-$99,999",College graduate,No,Yes,,Yes,,,Unfavorable,Unfavorable,,,Donald Trump,Donald Trump,,,,Immigration,,Worse than life today,,Strongly disapprove,Can bring needed change,No,No,,,,In the last week,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,Neither,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Neither,,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,1.0,4084.0
200815.0,Maine,107.0,Call 2,Complete,Election day exit poll,0.980576992034912,Gary Johnson,Female,White,45-49,Republican,Moderate,"$250,000 or more",College graduate,No,Yes,,Yes,,,Unfavorable,Unfavorable,,,Donald Trump,Hillary Clinton,,,,Foreign policy,,Worse than life today,,Somewhat disapprove,Has good judgment,No,No,,,,In the last few days,White women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,Neither,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Neither,,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,1.0,4090.0
187603.0,Maine,75.0,Call 1,Complete,Election day exit poll,0.980871438980103,Hillary Clinton,Female,White,30-39,Democrat,Moderate,,Some college/assoc. degree,No,,Hillary Clinton,,,,,,,,,,,,Offered a chance to apply for legal status,,,Worse than life today,,,,Yes,No,,,,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,,,,National questionnaire,Suburbs,Suburbs,1.0,East,Version 3,1.0,4069.0
217742.0,Maine,75.0,Call 3,Complete,Election day exit poll,0.980871438980103,Hillary Clinton,Female,White,40-44,Democrat,Liberal,,College graduate,No,,Hillary Clinton,,,,,,,,,,,,Offered a chance to apply for legal status,,,Worse than life today,,,,Yes,No,,,,,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,,,,,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,,,National questionnaire,Suburbs,Suburbs,1.0,East,Version 3,1.0,4069.0
218306.0,Maine,75.0,Call 3,Complete,Election day exit poll,0.980871438980103,Hillary Clinton,Female,White,40-44,Democrat,Liberal,,College graduate,No,,Hillary Clinton,,,,,,,,,,,,Offered a chance to apply for legal status,,,About the same,,,,Yes,No,,,,,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,,,,,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,,,National questionnaire,Suburbs,Suburbs,1.0,East,Version 3,1.0,4069.0
219204.0,Maine,75.0,Call 3,Complete,Election day exit poll,0.980871438980103,Hillary Clinton,Female,White,30-39,Democrat,Liberal,,Postgraduate study,No,,Hillary Clinton,,,,,,,,,,,,Offered a chance to apply for legal status,,,Worse than life today,,,,Yes,No,,,,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,,,,,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,,,National questionnaire,Suburbs,Suburbs,1.0,East,Version 3,1.0,4069.0
187338.0,Maine,75.0,Call 1,Complete,Election day exit poll,0.980871438980103,Hillary Clinton,Female,White,45-49,Something else,Liberal,,Postgraduate study,No,,Hillary Clinton,,,,,,,,,,,,Offered a chance to apply for legal status,,,Better than life today,,,,Yes,No,,,,,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,,,,,Moderate/Liberal Republicans,Liberal Independents,Only Hillary Clinton,,,,National questionnaire,Suburbs,Suburbs,1.0,East,Version 3,1.0,4069.0
187297.0,Maine,75.0,Call 1,Complete,Election day exit poll,0.980871438980103,Hillary Clinton,Female,White,50-59,Democrat,Liberal,,College graduate,No,,Hillary Clinton,,,,,,,,,,,,Offered a chance to apply for legal status,,,Better than life today,,,,Yes,No,,,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,,,,,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,,,National questionnaire,Suburbs,Suburbs,1.0,East,Version 3,1.0,4069.0
218746.0,Maine,75.0,Call 3,Complete,Election day exit poll,0.980871438980103,Hillary Clinton,Female,White,50-59,Democrat,Moderate,,Some college/assoc. degree,No,,Hillary Clinton,,,,,,,,,,,,Offered a chance to apply for legal status,,,Better than life today,,,,Yes,No,,,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,,,,National questionnaire,Suburbs,Suburbs,1.0,East,Version 3,1.0,4069.0
218569.0,Maine,99.0,Call 3,Complete,Election day exit poll,0.981532454490662,Hillary Clinton,Female,Other,50-59,Democrat,Moderate,,Some college/assoc. degree,No,,Hillary Clinton,,Treatment for drug users,I like my candidate but with reservations,,,Worse today,"Satisfied, but not enthusiastic",,,Yes,Yes,Offered a chance to apply for legal status,The economy,Disapprove,,Not so good,,,,,No group is favored,Yes,Yes,,All other races,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,All others,All others,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,All Other,Democratic women,Non-White Democrats,American Indian,Other,Non-white,American Indian,Other,,,"Enthusiastic or satisfied, but not enthusiastic",Both,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Both,,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 2,2.0,4653.0
200682.0,Maine,99.0,Call 2,Complete,Election day exit poll,0.981532454490662,Hillary Clinton,Female,White,45-49,Independent,Liberal,,Postgraduate study,No,,Hillary Clinton,,Treatment for drug users,I dislike the other candidates,,,Better today,"Satisfied, but not enthusiastic",,,No,No,Offered a chance to apply for legal status,The economy,Disapprove,,Good,,,,,Whites are favored over minorities,Yes,Yes,,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,"Enthusiastic or satisfied, but not enthusiastic",Neither,Excellent or good,,Moderate/Liberal Republicans,Liberal Independents,,Both,,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 2,2.0,4653.0
200422.0,Maine,99.0,Call 2,Complete,Election day exit poll,0.981532454490662,Hillary Clinton,Female,White,50-59,Democrat,Liberal,,Postgraduate study,No,,Hillary Clinton,,Treatment for drug users,I strongly favor my candidate,,,Better today,"Dissatisfied, but not angry",,,Yes,No,Offered a chance to apply for legal status,Foreign policy,Disapprove,,Good,,,,,Whites are favored over minorities,Yes,No,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,Only Hillary Clinton,,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 2,2.0,4653.0
184037.0,Maine,99.0,Call 1,Complete,Election day exit poll,0.981532454490662,Hillary Clinton,Female,White,50-59,Democrat,Liberal,,Postgraduate study,No,,Hillary Clinton,,Treatment for drug users,I like my candidate but with reservations,,,Worse today,"Dissatisfied, but not angry",,,Yes,No,Offered a chance to apply for legal status,The economy,Disapprove,,Good,,,,,Whites are favored over minorities,Yes,No,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,Only Hillary Clinton,,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 2,2.0,4653.0
199973.0,Maine,99.0,Call 2,Complete,Election day exit poll,0.981532454490662,Hillary Clinton,Female,White,30-39,Democrat,Liberal,,College graduate,No,,Hillary Clinton,,Treatment for drug users,I strongly favor my candidate,,,Better today,"Satisfied, but not enthusiastic",,,Yes,No,Offered a chance to apply for legal status,The economy,Disapprove,,Good,,,,,Whites are favored over minorities,Yes,No,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,Only Hillary Clinton,,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 2,2.0,4653.0
