ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSTX16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,@2WAYPRES16,BRNAGAIN,CLINTONEMAIL,DESCRIBP12,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,FAVCRUZ,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,IMMWALL,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRUMPWOMEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,SPANISHQ
202119.0,Texas,35.0,Call 2,Complete,Election day exit poll,0.751764893531799,Hillary Clinton,Female,Hispanic/Latino,18-24,Something else,,,College graduate,Yes,,,,,Omit,Favorable,Unfavorable,Omit,,,,,,Help the country,,Oppose,Omit,About the same,,Strongly approve,Can bring needed change,Yes,No,,,,Before that,,Latino women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,,Only Hillary Clinton,,,,Approve,,,Only Hillary Clinton,,Before that,Before that,,,State questionnaire,Suburbs,Suburbs,5.0,South,Version 1,2.0,English
202126.0,Texas,20.0,Call 2,Not complete,Election day exit poll,0.341499209403992,Donald Trump,Male,White,50-59,,,,,No,,,,,,,,,,Hillary Clinton,Hillary Clinton,,,,,,,,,,,,,,,,,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,,,,,,,,,,,,,,White,White,White,White,White suburban men,,,,,,,,,,,,,,,,National questionnaire,Suburbs,Suburbs,3.0,South,Version 4,2.0,English
202179.0,Texas,35.0,Call 2,Not complete,Election day exit poll,1.05098235607147,Hillary Clinton,Male,Black,65 or over,,,,,,,Yes,,I strongly favor my candidate,,,,,,Omit,Hillary Clinton,,,,Omit,,,,Excellent,,,,,,,,,,Black men,,65+,60+,45+,50+,60+,65+,45+,65+,Black 60+,Black 60+,Black 65+,,,,,,,,,,,,,,Black,Black,Non-white,Black,Other,,,,,,Excellent or good,,,,,,,,,All others,State questionnaire,Suburbs,Suburbs,5.0,South,Version 2,2.0,
202185.0,Texas,20.0,Call 2,Complete,Election day exit poll,0.415783673524857,Donald Trump,Female,White,65 or over,Republican,Conservative,,College graduate,No,Would not have voted,No,A lot,,,,,,,,,,,,,,,,,,,,,,,,,Some,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,A lot or some,,,,,,Independent/Something else,Conservative Republicans,,,,,A lot or some,All others,National questionnaire,Suburbs,Suburbs,3.0,South,Version 5,2.0,English
202198.0,Texas,87.0,Call 2,Complete,Election day exit poll,0.308630049228668,Hillary Clinton,Male,Black,45-49,Democrat,Moderate,,Some college/assoc. degree,No,Hillary Clinton,,,,Treats blacks unfairly,,,,,,,,,,Offered a chance to apply for legal status,,,Better than life today,,,,Yes,No,,,,,,Black men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,,,,,,National questionnaire,Suburbs,Suburbs,36.0,South,Version 3,1.0,English
202204.0,Texas,91.0,Call 2,Complete,Election day exit poll,0.269786268472672,Hillary Clinton,Male,White,30-39,,Liberal,,College graduate,No,Hillary Clinton,No,Not at all,I strongly favor my candidate,,,,,"Dissatisfied, but not angry",Hillary Clinton,Hillary Clinton,Omit,No,,Offered a chance to apply for legal status,,,,Omit,,,,,Whites are favored over minorities,Yes,No,,A lot,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,,,,,,White,White,White,White,Other,,Not much or not at all,,"Dissatisfied, but not angry or Angry",Omit,Omit,,,,,Only Hillary Clinton,,,A lot or some,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 2,1.0,English
202222.0,Texas,87.0,Call 2,Not complete,Election day exit poll,0.375764697790146,Hillary Clinton,Female,Black,60-64,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Black 60+,Black 60+,Black 45-64,,,,,,,,,,,,,,Black,Black,Non-white,Black,Other,,,,,,,,,,,,,,,All others,National questionnaire,Suburbs,Suburbs,36.0,South,Version 5,1.0,English
202241.0,Texas,20.0,Call 2,Complete,Election day exit poll,0.345567047595978,Hillary Clinton,Female,Black,40-44,Democrat,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,,,,I strongly favor my candidate,,,,,"Dissatisfied, but not angry",,,Yes,No,,,,The economy,,Not so good,,Has the right experience,,,,Yes,No,,,Black women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,No,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Only Hillary Clinton,,,,,National questionnaire,Suburbs,Suburbs,3.0,South,Version 2,2.0,English
202250.0,Texas,87.0,Call 2,Not complete,Election day exit poll,0.298801183700562,Hillary Clinton,Female,Black,18-24,,,,,No,,,,,,,,,"Dissatisfied, but not angry",,,,,,,,,,,,,,,,,,,,Black women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Black 18-29,Black 18-29,Black 18-29,,,,,,,,,,,,,,Black,Black,Non-white,Black,Other,,,,"Dissatisfied, but not angry or Angry",,,,,,,,,,,,National questionnaire,Suburbs,Suburbs,36.0,South,Version 2,1.0,English
202261.0,Texas,91.0,Call 2,Complete,Election day exit poll,0.25312864780426,Hillary Clinton,Female,White,30-39,Independent,Moderate,"$50,000-$99,999",Postgraduate study,No,,,,,Treats blacks unfairly,Favorable,Unfavorable,Unfavorable,,,,,,Help the country,,Oppose,Foreign policy,Worse than life today,,Somewhat approve,Has the right experience,Yes,No,,,,Before that,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,,Only Hillary Clinton,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,,Before that,Before that,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 1,1.0,English
202266.0,Texas,35.0,Call 2,Complete,Election day exit poll,0.72855007648468,Hillary Clinton,Female,Hispanic/Latino,45-49,Republican,Conservative,"$30,000-$49,999",High school or less,Yes,,,,,Treats blacks unfairly,Favorable,Unfavorable,Unfavorable,,,,,,Help the country,,Oppose,Immigration,Better than life today,,Somewhat approve,Cares about people like me,Yes,No,,,,In the last few days,,Latino women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Republican,Non-black non-Democrat,All Republicans,Republican women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,,Only Hillary Clinton,,,,Approve,Independent/Something else,Conservative Republicans,Only Hillary Clinton,,In the last month,In the last week,,,State questionnaire,Suburbs,Suburbs,5.0,South,Version 1,2.0,Spanish
202298.0,Texas,87.0,Call 2,Complete,Election day exit poll,0.298801183700562,Hillary Clinton,Female,Black,25-29,Democrat,Moderate,,Some college/assoc. degree,No,,,,,,,,,,Hillary Clinton,Hillary Clinton,,,,,Oppose,,,,,,,,,,,,,Black women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,National questionnaire,Suburbs,Suburbs,36.0,South,Version 4,1.0,English
202299.0,Texas,91.0,Call 2,Not complete,Election day exit poll,0.414102405309677,Donald Trump,Female,White,25-29,,,,,No,,,,I like my candidate but with reservations,,,,,,Donald Trump,Donald Trump,,,,Offered a chance to apply for legal status,,,,Good,,,,,,,,,,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,,,,,,,,,,,,,,White,White,White,White,Other,,,,,,Excellent or good,,,,,,,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 2,1.0,English
202301.0,Texas,20.0,Call 2,Complete,Election day exit poll,0.341864347457886,Hillary Clinton,Female,White,18-24,Independent,Moderate,,College graduate,No,,,,,,,,,,Hillary Clinton,Hillary Clinton,,,,,Oppose,,,,,,,,,,,,,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,National questionnaire,Suburbs,Suburbs,3.0,South,Version 4,2.0,English
202340.0,Texas,91.0,Call 2,Complete,Election day exit poll,0.441353231668472,Donald Trump,Male,White,18-24,Independent,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,,,,,Treats all people fairly,Unfavorable,Unfavorable,Omit,,,,,,Help the country,,Omit,The economy,Worse than life today,,Somewhat disapprove,Has good judgment,No,No,,,,Before that,,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,,Neither,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Neither,,Before that,Before that,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 1,1.0,English
202350.0,Texas,87.0,Call 2,Complete,Election day exit poll,0.469116717576981,Donald Trump,Male,White,50-59,Republican,Moderate,,Some college/assoc. degree,No,,,,,,,,,,Donald Trump,Donald Trump,,,,,Support,,,,,,,,,,,,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,,,,,,Conservative Republicans,Mod./Liberal Republicans,,,,,,,National questionnaire,Suburbs,Suburbs,36.0,South,Version 4,1.0,English
202361.0,Texas,20.0,Call 2,Complete,Election day exit poll,0.320413738489151,Donald Trump,Female,White,40-44,Republican,Moderate,"$30,000-$49,999",College graduate,No,,,,,,Unfavorable,Unfavorable,,,,,,,,,,The economy,,,Somewhat disapprove,Can bring needed change,,,,,,In September,,White women,Non married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,,Neither,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,,,Before that,Before that,,,National questionnaire,Suburbs,Suburbs,3.0,South,Version 1,2.0,English
202380.0,Texas,91.0,Call 2,Complete,Election day exit poll,0.520764589309692,Donald Trump,Female,White,65 or over,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,,,,,Omit,Unfavorable,Unfavorable,Favorable,,,,,,Hurt the country,,Support,Terrorism,Worse than life today,,Strongly disapprove,Omit,No,No,,,,Before that,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,Yes,,Neither,,,,Disapprove,Independent/Something else,Conservative Republicans,Neither,,Before that,Before that,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 1,1.0,English
202391.0,Texas,3.0,Call 2,Not complete,Election day exit poll,0.283375859260559,Hillary Clinton,Female,White,65 or over,,,,,No,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,,,,,,,,,,,,,,White,White,White,White,White suburban women,,,,,,,,,,,,,,,White Born-again/Evangelical Christians,National questionnaire,Suburbs,Suburbs,13.0,South,Version 5,5.0,English
202394.0,Texas,87.0,Call 2,Complete,Election day exit poll,0.571161150932312,Donald Trump,Female,White,60-64,Republican,Conservative,,High school or less,No,Donald Trump,,,,Treats all people fairly,,,,,,,,,,Deported to the country they came from,,,Worse than life today,,,,No,Yes,,,,,,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,,,,,,Independent/Something else,Conservative Republicans,Only Donald Trump,,,,,,National questionnaire,Suburbs,Suburbs,36.0,South,Version 3,1.0,English
202412.0,Texas,91.0,Call 2,Complete,Election day exit poll,0.427724063396454,Donald Trump,Male,White,40-44,Republican,Conservative,,Some college/assoc. degree,No,Donald Trump,No,A lot,I strongly favor my candidate,,,,,"Dissatisfied, but not angry",Donald Trump,Donald Trump,No,Yes,,Deported to the country they came from,,,,Poor,,,,,Minorities are favored over whites,No,Yes,,Some,White men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,Only Donald Trump,,,A lot or some,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 2,1.0,English
202424.0,Texas,20.0,Call 2,Complete,Election day exit poll,0.331307411193848,Hillary Clinton,Female,Asian,30-39,Democrat,Liberal,,College graduate,No,Hillary Clinton,No,Not at all,,,,,,,,,,,,,,,,,,,,,,,,,Some,All other races,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Non-black Democrat,All Other,Democratic women,Non-White Democrats,Asian,Other,Non-white,Asian,Other,,Not much or not at all,,,,,,Liberal Democrats,Liberal Democrats,,,,,A lot or some,All others,National questionnaire,Suburbs,Suburbs,3.0,South,Version 5,2.0,English
202435.0,Texas,3.0,Call 2,Complete,Election day exit poll,0.357264757156372,Donald Trump,Female,White,30-39,Republican,Moderate,,Some college/assoc. degree,No,,,,,,,,,,Donald Trump,Donald Trump,,,,,Support,,,,,,,,,,,,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,,,,,,Conservative Republicans,Mod./Liberal Republicans,,,,,,,National questionnaire,Suburbs,Suburbs,13.0,South,Version 4,5.0,English
202438.0,Texas,87.0,Call 2,Complete,Election day exit poll,0.375764697790146,Hillary Clinton,Female,Black,60-64,Democrat,Moderate,,Some college/assoc. degree,No,Hillary Clinton,,,,Treats blacks unfairly,,,,,,,,,,Offered a chance to apply for legal status,,,About the same,,,,Yes,No,,,,,,Black women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Black 60+,Black 60+,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,,,,,,National questionnaire,Suburbs,Suburbs,36.0,South,Version 3,1.0,English
202452.0,Texas,91.0,Call 2,Complete,Election day exit poll,0.290364593267441,Hillary Clinton,Male,Hispanic/Latino,25-29,Republican,Moderate,"Under $30,000",College graduate,Yes,,,,,Treats all people fairly,Favorable,Unfavorable,Unfavorable,,,,,,Help the country,,Support,Immigration,Better than life today,,Strongly approve,Has good judgment,Yes,No,,,,In the last week,,Latino men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Republican,Non-black non-Democrat,All Republicans,Republican men,All others,Black,Other,Non-white,Hispanic/Latino,Other,No,,Only Hillary Clinton,,,,Approve,Conservative Republicans,Mod./Liberal Republicans,Only Hillary Clinton,,In the last month,In the last week,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 1,1.0,English
202474.0,Texas,3.0,Call 2,Complete,Election day exit poll,0.368648797273636,Donald Trump,Female,White,18-24,Republican,Moderate,"Under $30,000",High school or less,No,,,,,,Unfavorable,Favorable,,,,,,,,,,The economy,,,Somewhat disapprove,Has good judgment,,,,,,In September,,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,Yes,,Only Donald Trump,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,,,Before that,Before that,,,National questionnaire,Suburbs,Suburbs,13.0,South,Version 1,5.0,English
202481.0,Texas,48.0,Call 2,Complete,Election day exit poll,1.67545223236084,Hillary Clinton,Male,White,18-24,Democrat,Liberal,"$100,000-$199,999",High school or less,No,,,,,Treats blacks unfairly,Unfavorable,Unfavorable,Unfavorable,,,,,,Help the country,,Oppose,Foreign policy,About the same,,Strongly approve,Has the right experience,No,No,,,,In the last few days,,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,,Neither,,,,Approve,Liberal Democrats,Liberal Democrats,Neither,,In the last month,In the last week,,,State questionnaire,"Cities over 500,000","Cities over 50,000",7.0,South,Version 1,3.0,English
202489.0,Texas,87.0,Call 2,Complete,Election day exit poll,0.440151661634445,Donald Trump,Female,White,40-44,Republican,Conservative,"$50,000-$99,999",College graduate,No,,,,I dislike the other candidates,,,,,"Dissatisfied, but not angry",,,No,Yes,,,,Immigration,,Poor,,Can bring needed change,,,,No,Yes,,,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,Only Donald Trump,,,,,National questionnaire,Suburbs,Suburbs,36.0,South,Version 2,1.0,English
202492.0,Texas,91.0,Call 2,Complete,Election day exit poll,0.414102405309677,Donald Trump,Female,White,25-29,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,,,,,Treats all people fairly,Unfavorable,Favorable,Favorable,,,,,,Help the country,,Support,The economy,About the same,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,Yes,,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,,Before that,Before that,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 1,1.0,English
202493.0,Texas,20.0,Call 2,Complete,Election day exit poll,0.341864347457886,Hillary Clinton,Female,Asian,25-29,Independent,Conservative,,Some college/assoc. degree,No,Hillary Clinton,,,,Treats blacks unfairly,,,,,,,,,,Offered a chance to apply for legal status,,,About the same,,,,Yes,No,,,,,,All other races,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,All others,All others,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,All Other,Independent women,All others,Asian,Other,Non-white,Asian,Other,,,,,,,,Moderate/Liberal Republicans,Conservative Independents,Only Hillary Clinton,,,,,,National questionnaire,Suburbs,Suburbs,3.0,South,Version 3,2.0,English
202503.0,Texas,88.0,Call 2,Complete,Election day exit poll,0.502838611602783,Donald Trump,Female,White,25-29,Independent,Conservative,,Some college/assoc. degree,No,Donald Trump,Yes,A lot,I strongly favor my candidate,,,,,Angry,Donald Trump,Donald Trump,No,Yes,,Offered a chance to apply for legal status,,,,Poor,,,,,No group is favored,No,Yes,,Some,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,Only Donald Trump,,,A lot or some,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,36.0,South,Version 2,1.0,English
202513.0,Texas,101.0,Call 2,Complete,Election day exit poll,0.606409192085266,Donald Trump,Male,Hispanic/Latino,60-64,Independent,Moderate,,High school or less,Yes,Donald Trump,Yes,Some,I like my candidate but with reservations,,,,,"Satisfied, but not enthusiastic",Donald Trump,Hillary Clinton,No,Yes,,Offered a chance to apply for legal status,,,,Good,,,,,Whites are favored over minorities,Yes,No,,Some,Latino men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,Latino 60+,Latino 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,A lot or some,,"Enthusiastic or satisfied, but not enthusiastic",Only Donald Trump,Excellent or good,,Moderate/Liberal Republicans,Moderate Independents,,Only Hillary Clinton,,,A lot or some,All others,State questionnaire,Suburbs,Suburbs,12.0,South,Version 2,2.0,English
202521.0,Texas,3.0,Call 2,Complete,Election day exit poll,0.392908453941345,Donald Trump,Male,White,25-29,Republican,Moderate,,High school or less,No,Donald Trump,Yes,A lot,,,,,,,,,,,,,,,,,,,,,,,,,Some,White men,Non married men,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,A lot or some,,,,,,Conservative Republicans,Mod./Liberal Republicans,,,,,A lot or some,White Born-again/Evangelical Christians,National questionnaire,Suburbs,Suburbs,13.0,South,Version 5,5.0,English
202532.0,Texas,91.0,Call 2,Complete,Election day exit poll,0.427724063396454,Donald Trump,Male,White,50-59,Republican,Conservative,,College graduate,No,Donald Trump,No,A lot,I strongly favor my candidate,,,,,"Dissatisfied, but not angry",Donald Trump,Donald Trump,No,Yes,,Offered a chance to apply for legal status,,,,Not so good,,,,,No group is favored,No,Yes,,Not much,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,Only Donald Trump,,,Not much or not at all,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 2,1.0,English
202539.0,Texas,72.0,Call 2,Complete,Election day exit poll,0.181994915008545,Jill Stein,Female,Hispanic/Latino,50-59,Democrat,Moderate,"Under $30,000",High school or less,Yes,,,,,Treats all people fairly,Unfavorable,Unfavorable,Unfavorable,,,,,,Help the country,,Oppose,Omit,Worse than life today,,Strongly approve,Cares about people like me,Yes,No,,,,In the last few days,,Latino women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,,Neither,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,,In the last month,In the last week,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",15.0,South,Version 1,6.0,English
