ID,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDST,COLLEDUC,DEDPRS08,DPRS08,DPRS08ST,EDUC,GENDISS,GENDISS2,GEOCODE,GETAHEAD,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,MARRIED,NEC,NEC2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITEST,VERSION,WHITEREL,WOMENWED,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1113845.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,Call 2,1.0,3.0,2.0,4.0,8.0,3.0,Postgraduate study,3.0,2.0,1.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,55.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,"Cities 50,000-500,000","Cities over 50,000",Delaware,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,2.0,,3.0,4.0,5.0,7.0,4.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,19802.0,1.09863436222076
1105017.0,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 1,1.0,3.0,1.0,4.0,8.0,3.0,Some college or associate degree,3.0,2.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,No,No,Good,Excellent/Good,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,74.0,2.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Rural,Small Cities/Rural,Delaware,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,None,2.0,,1.0,1.0,2.0,2.0,1.0,17-64,Low Density Rural,Rural,Rural,Very downscale,19947.0,0.430551946163177
1122664.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 3,1.0,3.0,1.0,4.0,8.0,3.0,Did not complete high school,1.0,1.0,1.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,No,Not so good,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,32.0,2.0,Black,State questionnaire,Black,1.0,1.0,East,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non-married men,Non white,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,,1.0,1.0,1.0,1.0,5.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0,1.20721280574799
1106116.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 1,1.0,3.0,1.0,4.0,8.0,3.0,Some college or associate degree,3.0,2.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,Yes,Poor,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,4.0,55.0,1.0,Black,State questionnaire,Black,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,"Cities 50,000-500,000","Cities over 50,000",Delaware,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,9.0,Version 1,Non-white,1.0,,4.0,4.0,6.0,8.0,8.0,65+,Extremely High Density Urban,Urban,Urban Core,Very downscale,19802.0,1.05816578865051
1123761.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 3,1.0,3.0,2.0,4.0,8.0,3.0,Postgraduate study,3.0,2.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,Poor,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,36.0,1.0,Black,State questionnaire,Black,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Married men,Non white,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Non-white,2.0,,1.0,1.0,2.0,2.0,5.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19808.0,1.27737128734589
1105997.0,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 1,1.0,3.0,2.0,4.0,8.0,3.0,Postgraduate study,3.0,2.0,1.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,No,Not so good,Not so good/Poor,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Moderate,3.0,55.0,1.0,Black,State questionnaire,Black,3.0,2.0,East,Something else,Muslim,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non-married men,Non white,"Cities 50,000-500,000","Cities over 50,000",Delaware,Election day exit poll,9.0,9.0,9.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,,3.0,3.0,5.0,6.0,7.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,19802.0,1.22311055660248
1122642.0,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 3,1.0,3.0,1.0,4.0,8.0,3.0,High school graduate,3.0,2.0,1.0,3.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,Poor,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,20.0,1.0,Black,State questionnaire,Black,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,1.0,2.0,Female,Black female,Black women,Non white female,Non-married women,Non white,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Non-white,2.0,,2.0,2.0,4.0,4.0,6.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0,1.15922892093658
1113186.0,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,Call 2,1.0,3.0,2.0,4.0,8.0,3.0,Postgraduate study,3.0,2.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,Yes,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,20.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Delaware,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,2.0,,4.0,4.0,6.0,9.0,4.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0,1.20356261730194
1104626.0,Never,Never,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 1,1.0,2.0,1.0,4.0,8.0,3.0,Some college or associate degree,3.0,2.0,1.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,No,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,53.0,1.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0,0.887514710426331
1104981.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Call 1,1.0,3.0,2.0,4.0,8.0,3.0,Postgraduate study,3.0,2.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,Yes,Poor,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,2.0,1.0,Black,State questionnaire,Black,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Non-white,1.0,,4.0,4.0,6.0,8.0,8.0,65+,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Very downscale,19943.0,0.514283895492554
1104979.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,Call 1,1.0,3.0,2.0,4.0,8.0,3.0,Postgraduate study,3.0,2.0,1.0,1.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,No,Yes,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,53.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Delaware,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Catholic,1.0,,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0,0.767827272415161
1106081.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,Call 1,1.0,1.0,2.0,4.0,8.0,3.0,College graduate,3.0,2.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,Yes,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,64.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Rural,Small Cities/Rural,Delaware,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,2.0,,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,19963.0,0.564399123191834
1125932.0,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,Call 3,1.0,2.0,2.0,4.0,8.0,3.0,Postgraduate study,3.0,2.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,64.0,4.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Rural,Small Cities/Rural,Delaware,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,2.0,,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,19963.0,0.564399123191834
1106076.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Call 1,1.0,1.0,2.0,4.0,8.0,3.0,Postgraduate study,3.0,2.0,2.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,Yes,Not so good,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,8.0,1.0,Black,State questionnaire,Black,2.0,1.0,East,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,3.0,1.0,3.0,1.0,Barack Obama did,"Yes, I do and someone else does",Yes,I am,Yes,3.0,Version 1,Non-white,1.0,,3.0,4.0,5.0,7.0,8.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,19977.0,0.580947518348694
1122796.0,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 3,1.0,3.0,1.0,4.0,8.0,3.0,High school graduate,3.0,2.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,Yes,Poor,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,11.0,1.0,Black,State questionnaire,Black,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,"Cities 10,000-50,000",Small Cities/Rural,Delaware,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,1.0,,3.0,4.0,5.0,7.0,8.0,17-64,Town,Rural,Rural,Downscale,19901.0,0.846589744091034
1123719.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 3,1.0,1.0,1.0,4.0,8.0,3.0,Some college or associate degree,3.0,2.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,No,Good,Excellent/Good,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,32.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,2.0,,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0,1.08435451984406
1104967.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 1,1.0,3.0,1.0,4.0,8.0,3.0,Some college or associate degree,3.0,2.0,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,Yes,Poor,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,4.0,32.0,1.0,Black,State questionnaire,Black,2.0,1.0,East,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,1.0,,3.0,3.0,4.0,5.0,7.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0,1.0444118976593
1122613.0,Omit,Omit,Catholic/Do not attend weekly,Complete,4.0,2.0,Call 3,1.0,1.0,2.0,4.0,8.0,3.0,Postgraduate study,3.0,2.0,1.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,No,Yes,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,47.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,"Cities 50,000-500,000","Cities over 50,000",Delaware,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,2.0,,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,Urban,Urban Core,Very upscale,19803.0,0.891897678375244
1107181.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,Call 1,1.0,3.0,1.0,4.0,8.0,3.0,High school graduate,3.0,2.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,,No,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,36.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Catholic,2.0,,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19808.0,1.14737296104431
1124817.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 3,1.0,1.0,2.0,4.0,8.0,3.0,Postgraduate study,3.0,2.0,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,Yes,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,35.0,4.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Delaware,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,1.0,,4.0,4.0,6.0,9.0,4.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,19707.0,0.807817280292511
1104603.0,Once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Call 1,1.0,2.0,2.0,4.0,8.0,3.0,Postgraduate study,3.0,2.0,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,Yes,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,53.0,3.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,None,2.0,,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0,0.887514710426331
1125123.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Call 3,1.0,3.0,2.0,4.0,8.0,3.0,Postgraduate study,3.0,2.0,2.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,No,Yes,Poor,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,11.0,1.0,Black,State questionnaire,Black,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,"Cities 10,000-50,000",Small Cities/Rural,Delaware,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Non-white,1.0,,2.0,2.0,4.0,4.0,6.0,17-64,Town,Rural,Rural,Downscale,19901.0,0.846589744091034
1125915.0,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 3,1.0,3.0,1.0,4.0,8.0,3.0,High school graduate,3.0,2.0,2.0,3.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,No,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,2.0,1.0,White,State questionnaire,White,3.0,2.0,East,Something else,Something else,4.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Something else,2.0,,1.0,1.0,1.0,1.0,1.0,17-64,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Very downscale,19943.0,0.461945116519928
1104594.0,Never,Never,All others,Complete,2.0,1.0,Call 1,1.0,1.0,1.0,4.0,8.0,3.0,High school graduate,3.0,2.0,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,No,Poor,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,16.0,1.0,Black,State questionnaire,Black,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non-married men,Non white,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,,3.0,3.0,5.0,6.0,7.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,19804.0,2.18654274940491
1125016.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Call 3,1.0,3.0,1.0,4.0,8.0,3.0,Some college or associate degree,3.0,2.0,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,Yes,Poor,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,4.0,2.0,1.0,Black,State questionnaire,Black,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Non-white,1.0,,3.0,3.0,5.0,6.0,7.0,17-64,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Very downscale,19943.0,0.514283895492554
1104945.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Call 1,1.0,2.0,2.0,4.0,8.0,3.0,Postgraduate study,3.0,2.0,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,No,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,53.0,1.0,White,State questionnaire,White,3.0,2.0,East,Something else,Something else,4.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Delaware,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Something else,2.0,,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0,0.767827272415161
1123694.0,Never,Never,All others,Complete,1.0,1.0,Call 3,1.0,3.0,1.0,4.0,8.0,3.0,Some college or associate degree,1.0,1.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,No,Not so good,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,48.0,1.0,Black,State questionnaire,Black,3.0,2.0,East,Something else,Muslim,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000",Delaware,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,Version 1,Non-white,2.0,,1.0,1.0,2.0,2.0,5.0,17-64,High Density Urban,Urban,Urban Core,Downscale,19805.0,1.58810770511627
1107360.0,Never,Never,All others,Complete,2.0,1.0,Call 1,1.0,3.0,1.0,4.0,8.0,3.0,High school graduate,3.0,2.0,1.0,3.0,1.0,100k or more,50k or more,"$150,000-$199,999",1.0,Yes,Yes,Poor,Not so good/Poor,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,36.0,1.0,Black,State questionnaire,Hispanic/Latino,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,1.0,2.0,Male,Non black male,Latino men,Non white male,Married men,Non white,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,2.0,Version 1,Non-white,2.0,,3.0,3.0,5.0,6.0,11.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19808.0,1.27737128734589
1106041.0,,,,Not complete,1.0,1.0,Call 1,1.0,,,4.0,8.0,3.0,,,,2.0,,,,,,1.0,No,,Poor,Not so good/Poor,,,,,,,64.0,1.0,Black,State questionnaire,Black,,,East,,,,,,,Male,Black male,Black men,Non white male,,Non white,Rural,Small Cities/Rural,Delaware,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,,Version 1,,,,3.0,3.0,4.0,5.0,7.0,17-64,Low Density Rural,Rural,Rural,Downscale,19963.0,0.628346085548401
1113757.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 2,1.0,3.0,2.0,4.0,8.0,3.0,College graduate,3.0,2.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,Yes,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,70.0,1.0,White,State questionnaire,White,1.0,1.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,Rural,Small Cities/Rural,Delaware,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,,4.0,4.0,6.0,8.0,4.0,65+,Town,Rural,Rural,Very downscale,19960.0,0.550861775875092
1123678.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 3,1.0,3.0,1.0,4.0,8.0,3.0,High school graduate,3.0,2.0,1.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,Yes,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,36.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Catholic,2.0,,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19808.0,1.14737296104431
1123676.0,Omit,Omit,Omit,Complete,1.0,1.0,Call 3,1.0,3.0,,4.0,8.0,3.0,,9.0,9.0,2.0,3.0,,,,,2.0,No,Yes,Poor,Not so good/Poor,,,,,,,11.0,4.0,Black,State questionnaire,Black,9.0,9.0,East,,,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Married men,Non white,"Cities 10,000-50,000",Small Cities/Rural,Delaware,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,,2.0,2.0,4.0,4.0,6.0,17-64,Town,Rural,Rural,Downscale,19901.0,0.978554546833038
1122572.0,,,,Not complete,3.0,2.0,Call 3,1.0,,,4.0,8.0,3.0,,,,1.0,,,,,,2.0,No,,Not so good,Not so good/Poor,,,,,,,47.0,1.0,White,State questionnaire,White,,,East,,,,,,,Female,Non black female,White women,White female,,White female,"Cities 50,000-500,000","Cities over 50,000",Delaware,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,,Version 1,,,,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,19803.0,0.771619141101837
