ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATREPWI,CALL,CDNUM,CHIEFDLA,COLLEDUC,DPRS08,EDUC,FTEVER,FTPRIM,FTVOTEP,GENDISS,GENDISS2,GEOCODE,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,MARRIED,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN2,SATISCLIN,SATISOBAM,SATOBAM2,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TRADE,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITELA,USRELD,VERSION,WHITEREL,WIDPRS08,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1199231.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,Call 1,3.0,1.0,2.0,2.0,Postgraduate study,2.0,2.0,1.0,3.0,2.0,5.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,24.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,1.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Election day exit poll,2.0,4.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,1.0,Version 1,Catholic,1.0,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,54751.0,0.709191560745239
1199229.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,All others,Complete,1.0,Call 1,1.0,1.0,1.0,2.0,Some college or associate degree,2.0,1.0,2.0,3.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,31.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,None,None,5.0,1.0,1.0,4.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,1.0,Version 1,None,1.0,2.0,3.0,3.0,4.0,5.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,53140.0,1.07170581817627
1199211.0,60+,60+,65+,75 or over,Non black 60+,Latino 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,Call 1,1.0,1.0,,2.0,,2.0,2.0,1.0,2.0,1.0,3.0,,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,Yes,Yes,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,2.0,31.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,Midwest,Catholic,Catholic,9.0,1.0,1.0,2.0,1.0,Female,Non black female,Latino women,Non white female,Married women,Non white,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,1.0,Version 1,Non-white,1.0,1.0,4.0,4.0,6.0,9.0,12.0,65+,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,53140.0,1.15532076358795
1199189.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,All others,Complete,1.0,Call 1,4.0,1.0,2.0,2.0,College graduate,2.0,2.0,1.0,3.0,2.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,52.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Something else,Something else,4.0,1.0,1.0,1.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities over 500,000","Cities over 50,000",Wisconsin,Election day exit poll,1.0,1.0,1.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,1.0,Version 1,Something else,1.0,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,53202.0,1.76683056354523
1199188.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Never,Never,Catholic/Do not attend weekly,Complete,1.0,Call 1,7.0,1.0,2.0,2.0,College graduate,2.0,2.0,1.0,3.0,2.0,5.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,99.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,2.0,1.0,Version 1,Catholic,1.0,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,Rural,Rural,Very downscale,54495.0,0.638296842575073
1199185.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,Call 1,1.0,1.0,1.0,2.0,High school graduate,2.0,1.0,2.0,2.0,1.0,3.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,Yes,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,31.0,3.0,White,State questionnaire,White,2.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,1.0,2.0,1.0,2.0,9.0,9.0,Omit,No one does,No,No,No,1.0,1.0,Version 1,Catholic,1.0,1.0,4.0,4.0,6.0,8.0,4.0,65+,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,53140.0,1.15532076358795
1199177.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,Call 1,8.0,1.0,2.0,2.0,College graduate,2.0,2.0,1.0,3.0,2.0,4.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,Yes,Not so good,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,6.0,4.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,1.0,1.0,Male,Non black male,White men,White male,Married men,White male,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,2.0,1.0,Version 1,Catholic,1.0,2.0,4.0,4.0,6.0,9.0,4.0,65+,Suburb,Urban,Urban Core,Very downscale,54303.0,0.95789635181427
1199171.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,Call 1,1.0,1.0,1.0,2.0,High school graduate,2.0,2.0,1.0,3.0,2.0,3.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,Yes,Not so good,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,31.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,1.0,2.0,1.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,1.0,1.0,Version 1,Catholic,1.0,2.0,4.0,4.0,6.0,8.0,4.0,65+,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,53140.0,1.27151882648468
1199165.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,,,,Not complete,,Call 1,8.0,,,2.0,,2.0,2.0,1.0,,,4.0,,,,,3.0,No,No,Poor,Not so good/Poor,18-64,,,,,,,6.0,1.0,White,State questionnaire,White,,,Midwest,,,,,,,,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,1.0,2.0,1.0,,3.0,1.0,Barack Obama did,No one does,No,No,No,,,Version 1,,1.0,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Very downscale,54303.0,0.807367622852325
1199164.0,,,,,,,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,Call 1,7.0,1.0,1.0,2.0,Some college or associate degree,2.0,2.0,1.0,3.0,2.0,5.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,Yes,Not so good,Not so good/Poor,,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,99.0,4.0,White,State questionnaire,White,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,1.0,1.0,Version 1,Protestant/Other Christian,1.0,1.0,,,,,,,Low Density Rural,Rural,Rural,Very downscale,54495.0,0.63463431596756
1199161.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,Call 1,3.0,2.0,2.0,8.0,College graduate,2.0,2.0,1.0,3.0,2.0,5.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,24.0,2.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,2.0,4.0,2.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Catholic,2.0,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,54751.0,0.735245108604431
1199158.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,,,,Not complete,2.0,Call 1,4.0,,,8.0,,2.0,2.0,1.0,,,1.0,,,,,1.0,No,No,Poor,Not so good/Poor,18-64,,,,,,,48.0,1.0,Black,State questionnaire,Black,,,Midwest,,,,,,,,Female,Black female,Black women,Non white female,Non-married women,Non white,"Cities over 500,000","Cities over 50,000",Wisconsin,Election day exit poll,2.0,5.0,2.0,,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,,,Version 1,,2.0,2.0,3.0,3.0,4.0,5.0,7.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,53206.0,0.779957234859467
1199153.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,Call 1,4.0,2.0,2.0,8.0,College graduate,2.0,2.0,1.0,3.0,2.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,52.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,2.0,3.0,1.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities over 500,000","Cities over 50,000",Wisconsin,Election day exit poll,1.0,2.0,1.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Catholic,2.0,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,53202.0,0.892692029476166
1199152.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,Call 1,5.0,2.0,1.0,8.0,Some college or associate degree,2.0,2.0,1.0,3.0,2.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,No,Yes,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,64.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,2.0,3.0,1.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Catholic,2.0,1.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,53012.0,0.732945322990417
1199151.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,Call 1,7.0,2.0,1.0,8.0,Some college or associate degree,2.0,2.0,1.0,2.0,1.0,5.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,100.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Something else,Something else,4.0,2.0,3.0,1.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,2.0,1.0,Version 1,Something else,2.0,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,Rural,Rural,Upscale,54449.0,0.929898679256439
1199150.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,Call 1,3.0,2.0,2.0,8.0,College graduate,2.0,2.0,1.0,3.0,2.0,5.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,24.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Protestant/Other Christian,2.0,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,54751.0,0.735245108604431
1199147.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,More than once a week,More than once a week/Once a week,All others,Complete,2.0,Call 1,1.0,2.0,1.0,8.0,Did not complete high school,2.0,2.0,1.0,3.0,2.0,3.0,1.0,Less than 100k,Less than 50k,"Under $15,000",2.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,5.0,31.0,1.0,Black,State questionnaire,Black,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,4.0,1.0,1.0,Male,Black male,Black men,Non white male,Married men,Non white,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,2.0,2.0,Version 1,Non-white,2.0,2.0,2.0,2.0,3.0,3.0,6.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,53140.0,1.38084483146667
1199141.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,Call 1,3.0,2.0,1.0,8.0,High school graduate,2.0,2.0,1.0,3.0,2.0,5.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,24.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,2.0,1.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Protestant/Other Christian,2.0,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,Rural,Rural,Downscale,54751.0,0.79260927438736
1199138.0,18-29,18-29,25-29,25-29,Black 18-29,Black 18-29,Omit,Omit,All others,Complete,2.0,Call 1,1.0,2.0,1.0,8.0,Did not complete high school,2.0,2.0,1.0,3.0,2.0,3.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,31.0,1.0,Black,State questionnaire,Black,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,1.0,1.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,1.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,2.0,2.0,Version 1,Non-white,2.0,1.0,1.0,1.0,2.0,2.0,5.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,53140.0,1.31131982803345
1199136.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Never,Never,All others,Complete,2.0,Call 1,1.0,2.0,2.0,8.0,College graduate,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100k or more,50k or more,"$150,000-$199,999",3.0,No,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,45.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,None,None,5.0,1.0,2.0,1.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,None,2.0,2.0,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,53132.0,0.949971079826355
1199130.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Never,Never,All others,Complete,1.0,Call 1,3.0,1.0,2.0,8.0,College graduate,2.0,2.0,1.0,3.0,2.0,5.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,24.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,None,None,5.0,1.0,1.0,1.0,1.0,Male,Non black male,White men,White male,Married men,White male,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Election day exit poll,2.0,4.0,2.0,3.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,2.0,2.0,Version 1,None,2.0,2.0,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,54751.0,0.809193432331085
1199129.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,2.0,Call 1,5.0,2.0,2.0,8.0,Postgraduate study,2.0,2.0,1.0,3.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,64.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,None,None,5.0,2.0,4.0,1.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,None,2.0,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,53012.0,0.748281121253967
1199127.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,Call 1,7.0,2.0,2.0,8.0,College graduate,2.0,2.0,1.0,3.0,2.0,5.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,Yes,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,99.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,1.0,1.0,Male,Non black male,White men,White male,Married men,White male,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Catholic,2.0,2.0,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Very downscale,54495.0,0.86408942937851
1199125.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,Call 1,7.0,2.0,1.0,8.0,Some college or associate degree,2.0,2.0,1.0,3.0,2.0,5.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,100.0,1.0,White,State questionnaire,White,1.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,2.0,1.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Catholic,2.0,1.0,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,Upscale,54449.0,0.862598419189453
1199122.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,Call 1,8.0,2.0,1.0,8.0,Some college or associate degree,2.0,2.0,1.0,3.0,2.0,4.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,2.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,2.0,3.0,1.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Catholic,2.0,2.0,2.0,2.0,3.0,3.0,2.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,54301.0,0.699100255966187
1199120.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,Call 1,1.0,1.0,2.0,8.0,College graduate,2.0,2.0,1.0,3.0,2.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,45.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,None,None,5.0,1.0,2.0,1.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,1.0,1.0,1.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,None,2.0,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,53132.0,0.908921599388123
1199119.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Once a week,More than once a week/Once a week,All others,Complete,2.0,Call 1,3.0,1.0,2.0,8.0,College graduate,2.0,1.0,2.0,3.0,2.0,5.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,1.0,24.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,3.0,1.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,1.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,2.0,2.0,Version 1,Protestant/Other Christian,2.0,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Downscale,54751.0,0.768450856208801
1199118.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Never,Never,All others,Complete,2.0,Call 1,4.0,2.0,1.0,8.0,Some college or associate degree,2.0,2.0,1.0,3.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,52.0,4.0,White,State questionnaire,White,3.0,2.0,Midwest,None,None,5.0,2.0,4.0,1.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,"Cities over 500,000","Cities over 50,000",Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,None,2.0,2.0,2.0,2.0,3.0,3.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,53202.0,0.982475817203522
1199110.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,Call 1,8.0,2.0,2.0,8.0,Postgraduate study,2.0,2.0,1.0,3.0,2.0,4.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,2.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,2.0,4.0,1.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,Catholic,2.0,2.0,3.0,3.0,4.0,5.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,54301.0,0.63521283864975
