ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ARNLDJB2,ARNLDJB4,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CARPRS08,CDNUM,CHIEFREPAL,COLLEDUC,ECONREP,EDUC,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,LATINO,LATINOS,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,RPRS08ST,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME3D,TIME3DAB,TIMEPR,TIMEPRAB,TIMEWK,TIMEWKAB,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1130825.0,1.0,1.0,18-29,18-29,18-24,18-24,Non black 18-29,Latino 18-29,2.0,4.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 3,2.0,22.0,2.0,2.0,3.0,Postgraduate study,4.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat disapprove,Disapprove,2.0,My candidates leadership/personal qualities,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Latino Independents,Something else,Moderate,3.0,96.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,9.0,2.0,2.0,Male,Non black male,Latino men,Non white male,Non white,"Cities 10,000-50,000",Small Cities/Rural,English,California,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,No,Non-white,All others,All others,1.0,1.0,1.0,1.0,9.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,93446.0,1.70466434955597
1130823.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,Latino 45-59,1.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,2.0,1.0,Call 3,3.0,22.0,3.0,1.0,5.0,Some college or associate degree,4.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,Yes,Yes,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,96.0,2.0,White,State questionnaire,Hispanic/Latino,West,Protestant/Other Non-Catholic Christian,Protestant,9.0,4.0,3.0,Female,Non black female,Latino women,Non white female,Non white,"Cities 10,000-50,000",Small Cities/Rural,English,California,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,Non-white,All others,All others,3.0,3.0,5.0,6.0,11.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,93446.0,1.15438556671143
1111516.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,1.0,2.0,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,No,3.0,2.0,Call 1,3.0,22.0,3.0,2.0,3.0,College graduate,4.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,No,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,96.0,3.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,4.0,3.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,California,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,93446.0,1.27924847602844
1120226.0,2.0,4.0,60+,60+,65+,75 or over,Non black 60+,White 60+,1.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,No,4.0,2.0,Call 2,3.0,22.0,3.0,2.0,3.0,Postgraduate study,4.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly disapprove,Disapprove,1.0,My candidates leadership/personal qualities,No,No,Good,Excellent/Good,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,96.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,California,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,93446.0,1.4851546287536599
1130818.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,1.0,2.0,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Yes,3.0,2.0,Call 3,3.0,22.0,3.0,1.0,5.0,Some college or associate degree,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,No,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,96.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,California,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,93446.0,1.15438556671143
1111488.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,1.0,2.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,No,3.0,2.0,Call 1,3.0,22.0,3.0,2.0,2.0,College graduate,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,96.0,3.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,4.0,3.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,California,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,93446.0,1.27924847602844
1111453.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,1.0,2.0,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,No,2.0,1.0,Call 1,3.0,22.0,3.0,1.0,5.0,Some college or associate degree,4.0,2.0,1.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,4.0,My candidates position on the issues,No,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,96.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,California,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,93446.0,1.15438556671143
1120210.0,1.0,1.0,60+,60+,50-64,60-64,Non black 60+,White 60+,2.0,3.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,No,3.0,2.0,Call 2,3.0,22.0,3.0,2.0,3.0,Postgraduate study,4.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,1.0,My candidates position on the issues,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,96.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,California,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,93446.0,1.4851546287536599
1130827.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,2.0,3.0,More than once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Yes,1.0,1.0,Call 3,5.0,22.0,3.0,2.0,5.0,Postgraduate study,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,No,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,96.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,California,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,93446.0,0.435892403125763
1130826.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,2.0,3.0,More than once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Yes,1.0,1.0,Call 3,5.0,22.0,3.0,2.0,5.0,Postgraduate study,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,No,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,96.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,California,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,93446.0,0.435892403125763
1130822.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,1.0,1.0,Once a week,More than once a week/Once a week,All others,Complete,3.0,2.0,Yes,2.0,1.0,Call 3,5.0,22.0,3.0,2.0,2.0,College graduate,4.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,96.0,4.0,White,State questionnaire,White,West,,,9.0,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,California,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,Version 1,No,,White Born-again/Evangelical Christians,,3.0,3.0,4.0,5.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,93446.0,0.435892403125763
1130817.0,2.0,4.0,60+,60+,50-64,60-64,Non black 60+,White 60+,2.0,3.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,9.0,9.0,,3.0,2.0,Call 3,5.0,22.0,3.0,2.0,5.0,College graduate,4.0,2.0,3.0,,,,Somewhat approve,Approve,1.0,My candidates position on the issues,No,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,96.0,1.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,California,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,Yes,Catholic,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,93446.0,0.459534406661987
1111436.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,1.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,No,1.0,1.0,Call 1,5.0,22.0,5.0,2.0,5.0,Postgraduate study,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,No,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,96.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,California,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,93446.0,0.435892403125763
1111419.0,2.0,4.0,60+,60+,65+,75 or over,Non black 60+,White 60+,2.0,3.0,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,No,1.0,1.0,Call 1,5.0,22.0,5.0,1.0,5.0,Some college or associate degree,4.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,No,No,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,96.0,2.0,White,State questionnaire,White,West,,,9.0,7.0,5.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,California,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,93446.0,0.451208651065826
1111534.0,9.0,9.0,30-59,45-59,50-64,50-59,Non black 45-59,All other,2.0,4.0,More than once a week,More than once a week/Once a week,All others,Complete,9.0,9.0,No,2.0,1.0,Call 1,5.0,22.0,3.0,1.0,5.0,Some college or associate degree,4.0,2.0,3.0,Less than 100k,Less than 50k,"Under $15,000",Somewhat approve,Approve,1.0,My candidates position on the issues,,,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,96.0,3.0,Other,State questionnaire,Other,West,None,None,9.0,7.0,5.0,Male,Non black male,All other races,Non white male,Non white,"Cities 10,000-50,000",Small Cities/Rural,,California,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,,Non-white,All others,All others,3.0,3.0,5.0,6.0,13.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,93446.0,0.435892403125763
1120191.0,2.0,4.0,60+,60+,65+,65-74,,,2.0,3.0,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,,1.0,1.0,Call 2,5.0,22.0,5.0,2.0,5.0,College graduate,4.0,2.0,3.0,100k or more,50k or more,"$200,000 or more",Strongly approve,Approve,4.0,My candidates position on the issues,,,Good,Excellent/Good,65+,Republican,,,Republican,Conservative,5.0,96.0,2.0,,State questionnaire,,West,,,9.0,7.0,5.0,Female,,,,,"Cities 10,000-50,000",Small Cities/Rural,,California,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,,,,4.0,4.0,6.0,8.0,,65+,Extremely Low Density Rural,Rural,Rural,Downscale,93446.0,0.435892403125763
1120175.0,2.0,4.0,60+,60+,65+,65-74,Non black 60+,White 60+,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,3.0,2.0,Call 2,5.0,22.0,1.0,2.0,5.0,Postgraduate study,4.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,1.0,My candidates position on the issues,No,No,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,96.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,California,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,93446.0,0.459534406661987
1130824.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,2.0,3.0,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,No,2.0,1.0,Call 3,5.0,22.0,5.0,2.0,5.0,College graduate,4.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,1.0,My candidates position on the issues,No,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,96.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,California,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,93446.0,0.435892403125763
1130821.0,1.0,1.0,60+,60+,50-64,60-64,Non black 60+,White 60+,1.0,1.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,No,3.0,2.0,Call 3,5.0,22.0,5.0,1.0,5.0,Some college or associate degree,4.0,2.0,9.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat approve,Approve,1.0,My candidates position on the issues,No,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,96.0,1.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,7.0,5.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,California,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Catholic,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,93446.0,0.451208651065826
1130820.0,1.0,1.0,60+,60+,50-64,60-64,Non black 60+,Latino 60+,1.0,1.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,Yes,1.0,1.0,Call 3,5.0,22.0,2.0,2.0,3.0,Postgraduate study,4.0,2.0,2.0,,,,Somewhat approve,Approve,2.0,My candidates leadership/personal qualities,Yes,Yes (Spanish speaking),Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Latino Independents,Independent,Conservative,4.0,96.0,1.0,White,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,9.0,7.0,5.0,Male,Non black male,Latino men,Non white male,Non white,"Cities 10,000-50,000",Small Cities/Rural,Spanish,California,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Non-white,All others,All others,3.0,4.0,5.0,7.0,12.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,93446.0,0.459534406661987
1130819.0,1.0,1.0,60+,60+,50-64,60-64,Non black 60+,White 60+,1.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,No,3.0,2.0,Call 3,5.0,22.0,3.0,2.0,5.0,College graduate,4.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,2.0,My candidates position on the issues,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,96.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,California,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,93446.0,0.459534406661987
1111565.0,1.0,2.0,60+,60+,50-64,60-64,Non black 60+,White 60+,2.0,3.0,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,No,2.0,1.0,Call 1,5.0,22.0,5.0,2.0,5.0,College graduate,4.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,1.0,My candidates position on the issues,No,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,96.0,2.0,White,State questionnaire,White,West,Jewish,Jewish,3.0,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,California,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,Version 1,Yes,Jewish,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,93446.0,0.459534406661987
1111504.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,2.0,3.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,No,2.0,1.0,Call 1,5.0,22.0,1.0,2.0,5.0,College graduate,4.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,4.0,My candidates position on the issues,No,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,96.0,1.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,California,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Catholic,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,93446.0,0.435892403125763
1111469.0,1.0,2.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,2.0,4.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,Yes,3.0,2.0,Call 1,5.0,22.0,5.0,1.0,5.0,Some college or associate degree,4.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,1.0,My candidates position on the issues,No,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,96.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,California,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,93446.0,0.435892403125763
1111566.0,1.0,2.0,60+,60+,50-64,60-64,Non black 60+,White 60+,2.0,3.0,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,No,2.0,1.0,Call 1,5.0,22.0,5.0,2.0,5.0,College graduate,4.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,1.0,My candidates position on the issues,No,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,96.0,2.0,White,State questionnaire,White,West,Jewish,Jewish,3.0,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,California,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,Version 1,Yes,Jewish,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,93446.0,0.459534406661987
1111549.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,2.0,3.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Yes,1.0,1.0,Call 1,5.0,22.0,5.0,2.0,5.0,College graduate,4.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,4.0,Omit,No,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,96.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,California,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,93446.0,0.459534406661987
1120245.0,1.0,1.0,60+,60+,50-64,60-64,Non black 60+,Latino 60+,2.0,3.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,No,3.0,2.0,Call 2,5.0,22.0,5.0,1.0,5.0,Some college or associate degree,4.0,2.0,3.0,,,,Strongly disapprove,Disapprove,3.0,My candidates leadership/personal qualities,Yes,Yes,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,96.0,3.0,White,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,9.0,7.0,5.0,Female,Non black female,Latino women,Non white female,Non white,"Cities 10,000-50,000",Small Cities/Rural,English,California,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Non-white,All others,All others,3.0,4.0,5.0,7.0,12.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,93446.0,0.451208651065826
1120244.0,1.0,1.0,60+,60+,50-64,60-64,Non black 60+,Latino 60+,2.0,3.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,No,3.0,2.0,Call 2,5.0,22.0,5.0,1.0,5.0,Some college or associate degree,4.0,2.0,3.0,,,,Strongly disapprove,Disapprove,3.0,My candidates leadership/personal qualities,Yes,Yes,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,96.0,3.0,White,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,9.0,7.0,5.0,Female,Non black female,Latino women,Non white female,Non white,"Cities 10,000-50,000",Small Cities/Rural,English,California,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Non-white,All others,All others,3.0,4.0,5.0,7.0,12.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,93446.0,0.451208651065826
1120317.0,2.0,4.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,1.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,No,1.0,1.0,Call 2,1.0,53.0,3.0,2.0,5.0,College graduate,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,3.0,My candidates position on the issues,No,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,80.0,2.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,1.0,1.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",English,California,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,Version 1,No,Catholic,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Upscale,92107.0,1.62428784370422
