ID,AGE3,AGE60,BACKSIDE,BREAKRNV,BREAKRN2,BRNAGAIN,CALL,CDNUM,GEOCODE,INC100K,INC50K08,INCOME08,ISSIA08R,LATINO,LATINOS,NVPARTYID,NVRPRS08,OVER65,PARTYNV,PHIL3,PHIL5,PRECINCT,QLTNV08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SEX,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME3DNV,TIMECAUNV,TIMEWKNV,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE6,XAGE60,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
535638.0,30-59,45-59,Complete,2.0,1.0,No,Call 3,2.0,3.0,Less than 100k,2.0,4.0,3.0,No,No,2.0,6.0,18-64,2.0,Conservative,5.0,2.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Upscale,89701.0,0.382103115320206
535634.0,60+,60+,Complete,2.0,1.0,No,Call 3,2.0,1.0,Less than 100k,1.0,3.0,1.0,No,No,2.0,6.0,65+,2.0,Conservative,5.0,83.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,6.0,4.0,65+,Suburb,Urban,Urban Core,Very upscale,89523.0,0.689283192157745
535633.0,30-59,30-44,Complete,3.0,2.0,No,Call 3,2.0,1.0,Less than 100k,2.0,5.0,1.0,No,No,,6.0,18-64,,Conservative,5.0,81.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,3.0,2.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,89434.0,0.318207919597626
535632.0,60+,60+,Complete,3.0,2.0,No,Call 3,2.0,3.0,Less than 100k,2.0,4.0,1.0,No,No,2.0,6.0,65+,2.0,Conservative,5.0,2.0,2.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,7.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Catholic,All others,All others,4.0,6.0,4.0,65+,Suburb,Urban,Urban Core,Upscale,89701.0,0.37726104259491
535629.0,60+,60+,Complete,2.0,1.0,No,Call 3,2.0,1.0,Less than 100k,1.0,3.0,1.0,,,2.0,6.0,65+,2.0,Conservative,5.0,83.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,6.0,4.0,65+,Suburb,Urban,Urban Core,Very upscale,89523.0,0.689283192157745
535627.0,60+,60+,Complete,2.0,1.0,Yes,Call 3,2.0,3.0,,,,1.0,Yes,Yes,2.0,6.0,65+,2.0,Conservative,4.0,2.0,2.0,White,State questionnaire,Hispanic/Latino,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,7.0,Female,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Non-white,All others,All others,4.0,6.0,4.0,65+,Suburb,Urban,Urban Core,Upscale,89701.0,0.362606674432755
535626.0,30-59,30-44,Complete,2.0,1.0,No,Call 3,2.0,1.0,100k or more,2.0,6.0,3.0,No,No,2.0,6.0,18-64,2.0,Conservative,4.0,81.0,2.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,7.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,Version 1,No,Catholic,All others,All others,2.0,3.0,2.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,89434.0,0.305847436189651
535625.0,60+,60+,Complete,1.0,1.0,No,Call 3,2.0,1.0,Less than 100k,2.0,4.0,9.0,No,No,2.0,6.0,18-64,2.0,Conservative,4.0,75.0,1.0,White,State questionnaire,White,West,,,9.0,7.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,Version 1,No,,All others,All others,3.0,5.0,4.0,17-64,Suburb,Urban,Urban Core,Very upscale,89523.0,0.98307728767395
535622.0,60+,60+,Complete,3.0,2.0,No,Call 3,2.0,1.0,100k or more,2.0,6.0,1.0,No,No,2.0,6.0,18-64,2.0,Conservative,5.0,83.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,5.0,4.0,17-64,Suburb,Urban,Urban Core,Very upscale,89523.0,0.689283192157745
535621.0,60+,60+,Complete,1.0,1.0,No,Call 3,2.0,3.0,Less than 100k,1.0,2.0,1.0,No,No,2.0,6.0,18-64,2.0,Moderate,3.0,2.0,3.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,7.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,3.0,5.0,4.0,17-64,Suburb,Urban,Urban Core,Upscale,89701.0,0.362606674432755
535618.0,30-59,30-44,Complete,2.0,1.0,No,Call 3,2.0,3.0,Less than 100k,2.0,4.0,1.0,No,No,2.0,6.0,18-64,2.0,Conservative,5.0,2.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,89701.0,0.382103115320206
535615.0,30-59,45-59,Complete,3.0,2.0,Yes,Call 3,2.0,1.0,Less than 100k,2.0,4.0,1.0,Yes,Yes,2.0,6.0,18-64,2.0,Conservative,4.0,75.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,9.0,7.0,Male,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,3.0,1.0,Version 1,Yes,Non-white,All others,All others,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,89523.0,1.077800989151
535614.0,30-59,45-59,Complete,2.0,1.0,No,Call 3,2.0,3.0,Less than 100k,2.0,5.0,3.0,No,No,2.0,6.0,18-64,2.0,Moderate,3.0,57.0,2.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,7.0,Female,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,3.0,1.0,Version 1,No,Catholic,All others,All others,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.4150430560112
535613.0,30-59,45-59,Complete,4.0,2.0,No,Call 3,2.0,3.0,100k or more,2.0,6.0,4.0,No,No,2.0,6.0,18-64,2.0,Conservative,4.0,2.0,3.0,White,State questionnaire,White,West,None,None,5.0,7.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,Version 1,No,None,All others,All others,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Upscale,89701.0,0.382103115320206
535611.0,60+,60+,Complete,9.0,9.0,Yes,Call 2,2.0,1.0,100k or more,2.0,6.0,1.0,No,No,2.0,6.0,18-64,2.0,Conservative,4.0,67.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Male,White male,White male,Suburbs,Suburbs,English,Nevada,Election day exit poll,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,5.0,4.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89451.0,0.495422273874283
535610.0,18-29,18-29,Complete,1.0,1.0,Yes,Call 3,2.0,3.0,100k or more,2.0,6.0,2.0,Yes,Yes (Spanish speaking),2.0,6.0,18-64,2.0,Moderate,3.0,57.0,2.0,White,State questionnaire,Hispanic/Latino,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,9.0,7.0,Female,Non white female,Non white,"Cities 10,000-50,000",Small Cities/Rural,Spanish,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Non-white,All others,All others,1.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.406061083078384
535608.0,60+,60+,Complete,2.0,1.0,No,Call 2,2.0,1.0,100k or more,2.0,6.0,2.0,No,No,2.0,6.0,65+,2.0,Conservative,4.0,67.0,4.0,White,State questionnaire,White,West,None,None,5.0,7.0,Male,White male,White male,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,None,All others,All others,4.0,6.0,4.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89451.0,0.495422273874283
535607.0,18-29,18-29,Complete,4.0,2.0,No,Call 3,2.0,3.0,100k or more,2.0,6.0,3.0,No,No,2.0,6.0,18-64,2.0,Conservative,5.0,2.0,3.0,White,State questionnaire,White,West,Something else,Something else,4.0,7.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Something else,All others,All others,1.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Upscale,89701.0,0.388942092657089
535606.0,60+,60+,Complete,2.0,1.0,No,Call 2,2.0,1.0,100k or more,2.0,6.0,3.0,No,No,2.0,6.0,18-64,2.0,Conservative,4.0,67.0,2.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,7.0,Female,White female,White female,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Catholic,All others,All others,3.0,5.0,4.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89451.0,0.476178050041199
535603.0,60+,60+,Complete,3.0,2.0,Yes,Call 3,2.0,3.0,,,,1.0,No,No,2.0,6.0,65+,2.0,Conservative,5.0,2.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,6.0,4.0,65+,Suburb,Urban,Urban Core,Upscale,89701.0,0.362606674432755
535599.0,60+,60+,Complete,3.0,2.0,Yes,Call 3,2.0,3.0,,,,1.0,,,2.0,6.0,65+,2.0,Conservative,5.0,2.0,2.0,,State questionnaire,,West,Protestant/Other Non-Catholic Christian,Protestant,9.0,7.0,Male,,,"Cities 50,000-500,000","Cities over 50,000",,Nevada,Election day exit poll,2.0,3.0,1.0,Version 1,Yes,Non-white,All others,All others,4.0,6.0,4.0,65+,Suburb,Urban,Urban Core,Upscale,89701.0,0.354478299617767
535598.0,60+,60+,Complete,2.0,1.0,Yes,Call 3,2.0,1.0,100k or more,2.0,6.0,4.0,No,No,2.0,6.0,18-64,2.0,Conservative,5.0,83.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,5.0,4.0,17-64,Suburb,Urban,Urban Core,Very upscale,89523.0,0.662508606910706
535597.0,30-59,30-44,Complete,2.0,1.0,No,Call 3,2.0,3.0,Less than 100k,2.0,5.0,3.0,No,No,2.0,6.0,18-64,2.0,Conservative,5.0,2.0,2.0,Asian,State questionnaire,Asian,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,9.0,7.0,Female,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Non-white,All others,All others,2.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,89701.0,0.382103115320206
535595.0,30-59,45-59,Complete,3.0,2.0,No,Call 3,2.0,3.0,Less than 100k,2.0,5.0,4.0,,,2.0,6.0,18-64,2.0,Moderate,3.0,2.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Upscale,89701.0,0.382103115320206
535593.0,30-59,45-59,Complete,4.0,2.0,No,Call 3,2.0,3.0,Less than 100k,2.0,4.0,1.0,No,No,2.0,6.0,18-64,2.0,Conservative,5.0,2.0,2.0,White,State questionnaire,White,West,None,None,5.0,7.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,None,All others,All others,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Upscale,89701.0,0.397545397281647
535592.0,30-59,45-59,Complete,3.0,2.0,No,Call 3,2.0,1.0,100k or more,2.0,6.0,1.0,,,2.0,6.0,18-64,2.0,Conservative,4.0,75.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,89523.0,1.077800989151
535591.0,30-59,45-59,Complete,4.0,2.0,No,Call 3,2.0,1.0,Less than 100k,2.0,5.0,4.0,No,No,2.0,6.0,18-64,2.0,Conservative,4.0,83.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,89523.0,0.698130011558533
535589.0,60+,60+,Complete,3.0,2.0,No,Call 3,2.0,3.0,Less than 100k,2.0,4.0,1.0,No,No,2.0,6.0,18-64,2.0,Conservative,5.0,2.0,2.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,7.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,3.0,1.0,Version 1,Yes,Catholic,All others,All others,3.0,5.0,4.0,17-64,Suburb,Urban,Urban Core,Upscale,89701.0,0.37726104259491
535587.0,30-59,30-44,Complete,3.0,2.0,No,Call 3,2.0,1.0,100k or more,2.0,6.0,4.0,No,No,2.0,6.0,18-64,2.0,Conservative,4.0,83.0,2.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,7.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Catholic,All others,All others,2.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,89523.0,0.726344168186188
535586.0,30-59,45-59,Complete,2.0,1.0,No,Call 3,2.0,3.0,,,,1.0,No,No,2.0,6.0,18-64,2.0,Conservative,5.0,2.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,7.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,Version 1,,Protestant/Other Christian,All others,All others,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Upscale,89701.0,0.382103115320206
535584.0,30-59,45-59,Complete,3.0,2.0,No,Call 3,2.0,3.0,100k or more,2.0,6.0,3.0,No,No,2.0,6.0,18-64,2.0,Conservative,4.0,2.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Upscale,89701.0,0.382103115320206
535582.0,60+,60+,Complete,2.0,1.0,No,Call 3,2.0,3.0,,,,1.0,No,No,2.0,6.0,18-64,2.0,Conservative,5.0,2.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,7.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,5.0,4.0,17-64,Suburb,Urban,Urban Core,Upscale,89701.0,0.362606674432755
535581.0,60+,60+,Complete,2.0,1.0,No,Call 3,2.0,3.0,Less than 100k,2.0,4.0,1.0,No,No,2.0,6.0,65+,2.0,Conservative,5.0,62.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Male,White male,White male,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,6.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,89430.0,0.609421670436859
535580.0,18-29,18-29,Complete,1.0,1.0,No,Call 3,2.0,1.0,,,,2.0,No,No,2.0,6.0,18-64,2.0,Liberal,2.0,83.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Very upscale,89523.0,0.683021724224091
535579.0,60+,60+,Complete,2.0,1.0,No,Call 3,2.0,3.0,,,,1.0,No,No,2.0,6.0,18-64,2.0,Conservative,5.0,2.0,2.0,White,State questionnaire,White,West,None,None,5.0,7.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,None,All others,All others,3.0,5.0,4.0,17-64,Suburb,Urban,Urban Core,Upscale,89701.0,0.37726104259491
535578.0,30-59,45-59,Complete,2.0,1.0,No,Call 3,2.0,3.0,Less than 100k,2.0,4.0,1.0,No,No,2.0,6.0,18-64,2.0,Conservative,5.0,62.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,7.0,Male,White male,White male,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,89430.0,0.642188727855682
535575.0,30-59,30-44,Complete,3.0,2.0,No,Call 3,2.0,3.0,Less than 100k,2.0,5.0,3.0,No,No,2.0,6.0,18-64,2.0,Conservative,4.0,2.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,89701.0,0.397545397281647
535567.0,60+,60+,Complete,2.0,1.0,No,Call 3,2.0,3.0,,,,1.0,No,No,2.0,6.0,65+,2.0,Conservative,5.0,62.0,4.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,6.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,89430.0,0.585749268531799
535563.0,60+,60+,Complete,3.0,2.0,No,Call 3,2.0,3.0,Less than 100k,1.0,3.0,1.0,No,No,2.0,6.0,65+,2.0,Conservative,4.0,62.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Male,White male,White male,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,3.0,1.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,6.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,89430.0,0.609421670436859
535561.0,60+,60+,Complete,4.0,2.0,Yes,Call 3,2.0,3.0,,,,1.0,,,2.0,6.0,65+,2.0,Conservative,5.0,62.0,4.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Female,White female,White female,Rural,Small Cities/Rural,,Nevada,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,6.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,89430.0,0.585749268531799
535559.0,60+,60+,Complete,2.0,1.0,No,Call 3,2.0,3.0,,,,1.0,No,No,3.0,6.0,65+,3.0,Moderate,3.0,55.0,3.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,7.0,Female,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,3.0,1.0,Version 1,No,Catholic,All others,All others,4.0,6.0,4.0,65+,Low Density Rural,Rural,Rural,Very upscale,89411.0,0.519186854362488
535557.0,30-59,30-44,Complete,2.0,1.0,No,Call 3,2.0,3.0,Less than 100k,2.0,5.0,3.0,No,No,2.0,6.0,18-64,2.0,Conservative,4.0,62.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Male,White male,White male,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,89430.0,0.642188727855682
535555.0,30-59,45-59,Complete,1.0,1.0,No,Call 3,2.0,3.0,Less than 100k,2.0,5.0,3.0,No,No,2.0,6.0,18-64,2.0,Conservative,5.0,55.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,Female,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,3.0,17-64,Low Density Rural,Rural,Rural,Very upscale,89411.0,0.547102212905884
535551.0,18-29,18-29,Complete,1.0,1.0,Yes,Call 3,2.0,3.0,100k or more,2.0,6.0,3.0,No,No,2.0,6.0,18-64,2.0,Moderate,3.0,62.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,7.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,89430.0,0.60388571023941
535546.0,18-29,18-29,Complete,2.0,1.0,No,Call 3,2.0,3.0,Less than 100k,2.0,4.0,2.0,Yes,Yes,2.0,6.0,18-64,2.0,Moderate,3.0,62.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,9.0,7.0,Male,Non white male,Non white,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,3.0,1.0,Version 1,No,Non-white,All others,All others,1.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,89430.0,0.628291070461273
535544.0,60+,60+,Complete,2.0,1.0,No,Call 3,2.0,3.0,Less than 100k,2.0,4.0,1.0,,,2.0,6.0,65+,2.0,Conservative,5.0,55.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Male,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,6.0,4.0,65+,Low Density Rural,Rural,Rural,Very upscale,89411.0,0.540169179439545
535543.0,30-59,45-59,Complete,4.0,2.0,Yes,Call 3,2.0,3.0,Less than 100k,2.0,4.0,3.0,No,No,2.0,6.0,18-64,2.0,Conservative,5.0,62.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Male,White male,White male,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,89430.0,0.642188727855682
535540.0,60+,60+,Complete,2.0,1.0,No,Call 3,2.0,3.0,100k or more,2.0,6.0,1.0,No,No,2.0,6.0,65+,2.0,Conservative,4.0,55.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Female,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,6.0,4.0,65+,Low Density Rural,Rural,Rural,Very upscale,89411.0,0.519186854362488
535539.0,18-29,18-29,Complete,3.0,2.0,No,Call 3,2.0,3.0,Less than 100k,2.0,4.0,3.0,No,No,2.0,6.0,18-64,2.0,Conservative,4.0,62.0,3.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,7.0,Male,White male,White male,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Catholic,All others,All others,1.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,89430.0,0.628291070461273
535533.0,30-59,45-59,Complete,2.0,1.0,No,Call 3,2.0,3.0,,,,1.0,No,No,2.0,6.0,18-64,2.0,Conservative,4.0,62.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,89430.0,0.617243528366089
535529.0,60+,60+,Complete,3.0,2.0,Yes,Call 3,2.0,3.0,Less than 100k,2.0,5.0,4.0,No,No,2.0,6.0,65+,2.0,Conservative,5.0,55.0,3.0,White,State questionnaire,White,West,,,9.0,7.0,Male,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,,White Born-again/Evangelical Christians,,4.0,6.0,4.0,65+,Low Density Rural,Rural,Rural,Very upscale,89411.0,0.540169179439545
