ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATDEM,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHIEFREP,COLLEDUC,CUBAN3,CUBAN3S,EDUC,FLREP2ND,FLREP2NX,FLRPRS08,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08R,ISSVQUAL,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SEX,SEXBLACK,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TAXPREF,TELEPOLL,TIME3D,TIME3DAB,TIMEPR,TIMEPRAB,TIMEWK,TIMEWKAB,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
702501.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,1.0,No,2.0,1.0,Call 1,13.0,3.0,2.0,3.0,3.0,College graduate,2.0,2.0,4.0,2.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",3.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Conservative,4.0,159.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,Female,Non black female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Florida,1.0,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,32724.0,1.24193322658539
702530.0,2.0,4.0,18-29,18-29,25-29,25-29,Non black 18-29,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,5.0,1.0,1.0,Yes,2.0,1.0,Call 1,5.0,2.0,2.0,3.0,3.0,College graduate,5.0,5.0,2.0,3.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,My candidates position on the issues,Good,Excellent/Good,18-64,Republican,Non black non Democrat,Republican,Conservative,5.0,64.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,34217.0,1.24817907810211
702532.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,5.0,1.0,1.0,No,3.0,2.0,Call 1,13.0,5.0,2.0,3.0,3.0,Postgraduate study,9.0,9.0,6.0,2.0,2.0,2.0,,,,1.0,My candidates position on the issues,Good,Excellent/Good,65+,Republican,Non black non Democrat,Republican,Conservative,4.0,159.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Male,Non black male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Florida,2.0,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,34217.0,1.32542610168457
702561.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,5.0,4.0,2.0,No,3.0,2.0,Call 1,22.0,5.0,2.0,3.0,3.0,Postgraduate study,3.0,3.0,6.0,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,My candidates leadership/personal qualities,Good,Excellent/Good,18-64,Republican,Non black non Democrat,Republican,Moderate,3.0,125.0,3.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,7.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,2.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,34228.0,0.455089509487152
702567.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,4.0,2.0,No,3.0,2.0,Call 1,13.0,1.0,2.0,3.0,3.0,Postgraduate study,5.0,5.0,1.0,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,My candidates leadership/personal qualities,Good,Excellent/Good,18-64,Republican,Non black non Democrat,Republican,Conservative,4.0,159.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,Male,Non black male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Florida,1.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,32168.0,1.33657157421112
702569.0,2.0,3.0,60+,60+,65+,65-74,,More than once a week,More than once a week/Once a week,All others,Complete,2.0,3.0,2.0,No,3.0,2.0,Call 1,22.0,2.0,1.0,,,Some college or associate degree,5.0,5.0,2.0,1.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,My candidates leadership/personal qualities,Good,Excellent/Good,65+,Independent/Something else,,Independent,Conservative,5.0,125.0,2.0,,State questionnaire,,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,Male,,,,Suburbs,Suburbs,,Florida,1.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,Yes,Non-white,All others,All others,4.0,4.0,6.0,8.0,65+,High Density Urban,70s Suburbs,High-Growth Suburban Perimeter,Downscale,33461.0,0.379278093576431
702581.0,1.0,1.0,60+,60+,50-64,60-64,Non black 60+,Never,Never,All others,Complete,3.0,3.0,2.0,No,4.0,2.0,Call 1,22.0,3.0,2.0,3.0,3.0,College graduate,6.0,6.0,4.0,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,My candidates leadership/personal qualities,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,Independent,Liberal,1.0,125.0,3.0,White,State questionnaire,White,South,None,None,5.0,4.0,,,,Non white,Suburbs,Suburbs,English,Florida,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,None,All others,All others,3.0,4.0,5.0,7.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,32168.0,0.460469365119934
702582.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,1.0,1.0,Yes,1.0,1.0,Call 1,16.0,3.0,1.0,3.0,3.0,Some college or associate degree,2.0,2.0,4.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"Under $15,000",9.0,My candidates position on the issues,Good,Excellent/Good,65+,Republican,Non black non Democrat,Republican,Moderate,3.0,100.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Male,Non black male,White male,White male,Suburbs,Suburbs,English,Florida,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,65+,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,32168.0,1.82231736183167
702585.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,1.0,1.0,No,1.0,1.0,Call 1,13.0,3.0,1.0,3.0,3.0,Some college or associate degree,3.0,3.0,0.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,My candidates leadership/personal qualities,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Moderate,3.0,93.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,0.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,17-64,High Density Urban,70s Suburbs,High-Growth Suburban Perimeter,Downscale,33461.0,0.799698889255524
702587.0,1.0,2.0,30-59,30-44,30-39,30-39,Non black 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,5.0,2.0,1.0,No,1.0,1.0,Call 1,22.0,5.0,2.0,3.0,3.0,College graduate,5.0,9.0,6.0,1.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",3.0,My candidates position on the issues,Good,Excellent/Good,18-64,Republican,Non black non Democrat,Republican,Conservative,4.0,125.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,7.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Catholic,All others,All others,2.0,2.0,3.0,3.0,17-64,High Density Urban,70s Suburbs,High-Growth Suburban Perimeter,Downscale,33461.0,0.455089509487152
702647.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,5.0,3.0,2.0,No,3.0,2.0,Call 1,6.0,5.0,1.0,3.0,3.0,High school graduate,3.0,3.0,6.0,5.0,1.0,1.0,100k or more,50k or more,"$100,000-$149,999",3.0,My candidates position on the issues,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,Republican,Moderate,3.0,55.0,3.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,7.0,Female,Non black female,White female,White female,"Cities over 500,000","Cities over 50,000",English,Florida,2.0,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,No,Catholic,All others,All others,4.0,4.0,6.0,8.0,65+,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,33317.0,1.02988028526306
702654.0,2.0,4.0,60+,60+,65+,65-74,Non black 60+,Never,Never,Protestant/Do not attend weekly,Complete,3.0,1.0,1.0,No,1.0,1.0,Call 1,11.0,3.0,1.0,3.0,3.0,Did not complete high school,1.0,1.0,4.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,My candidates leadership/personal qualities,Good,Excellent/Good,65+,Republican,Non black non Democrat,Republican,Moderate,3.0,71.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Male,Non black male,White male,White male,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,65+,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,32168.0,0.66148567199707
702665.0,2.0,4.0,30-59,45-59,40-49,45-49,,More than once a week,More than once a week/Once a week,All others,Complete,3.0,4.0,2.0,Yes,1.0,1.0,Call 1,11.0,3.0,2.0,3.0,3.0,College graduate,2.0,2.0,4.0,3.0,2.0,2.0,,,,4.0,My candidates leadership/personal qualities,Good,Excellent/Good,18-64,Republican,,Republican,Conservative,5.0,71.0,1.0,,State questionnaire,,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,4.0,Male,,,,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,Non-white,All others,All others,3.0,3.0,4.0,5.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,32168.0,0.487422585487366
702738.0,1.0,1.0,30-59,45-59,40-49,45-49,Non black 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,5.0,1.0,1.0,No,4.0,2.0,Call 1,22.0,5.0,2.0,3.0,3.0,Postgraduate study,7.0,7.0,6.0,1.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",3.0,My candidates position on the issues,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Moderate,3.0,126.0,4.0,Other,State questionnaire,Other,South,,,9.0,7.0,Male,Non black male,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Florida,2.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,Yes,Non-white,All others,All others,3.0,3.0,4.0,5.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,32168.0,0.473630607128143
702746.0,2.0,4.0,60+,60+,65+,65-74,Non black 60+,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,1.0,1.0,Yes,2.0,1.0,Call 1,21.0,3.0,2.0,1.0,1.0,College graduate,3.0,9.0,4.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",4.0,My candidates position on the issues,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,Republican,Conservative,4.0,39.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,4.0,Female,Non black female,Non white female,Non white,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,Version 1,No,Non-white,All others,All others,4.0,4.0,6.0,8.0,65+,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,32168.0,0.723429501056671
702784.0,1.0,1.0,60+,60+,50-64,60-64,Non black 60+,Never,Never,Protestant/Do not attend weekly,Complete,3.0,3.0,2.0,No,4.0,2.0,Call 1,22.0,3.0,2.0,3.0,3.0,College graduate,4.0,4.0,4.0,1.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,My candidates leadership/personal qualities,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,1.0,126.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Male,Non black male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Florida,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,17-64,High Density Urban,70s Suburbs,High-Growth Suburban Perimeter,Downscale,33461.0,0.509521961212158
702797.0,1.0,1.0,30-59,45-59,40-49,45-49,Non black 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,1.0,No,3.0,2.0,Call 1,20.0,3.0,2.0,1.0,1.0,College graduate,6.0,6.0,4.0,1.0,2.0,1.0,100k or more,50k or more,"$150,000-$199,999",3.0,My candidates position on the issues,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Conservative,4.0,24.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Jewish,Jewish,9.0,4.0,Female,Non black female,Non white female,Non white,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,No,Non-white,All others,All others,3.0,3.0,4.0,5.0,17-64,High Density Urban,70s Suburbs,High-Growth Suburban Perimeter,Downscale,33461.0,0.403572618961334
702817.0,1.0,2.0,60+,60+,65+,65-74,Non black 60+,Never,Never,Catholic/Do not attend weekly,Complete,3.0,4.0,2.0,No,4.0,2.0,Call 1,13.0,3.0,2.0,3.0,3.0,College graduate,5.0,5.0,4.0,2.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",1.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,Republican,Conservative,4.0,94.0,1.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,Male,Non black male,White male,White male,Suburbs,Suburbs,English,Florida,2.0,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,Yes,Catholic,All others,All others,4.0,4.0,6.0,8.0,65+,High Density Urban,70s Suburbs,High-Growth Suburban Perimeter,Downscale,33461.0,1.26154744625092
702907.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,1.0,No,3.0,2.0,Call 1,21.0,1.0,2.0,1.0,1.0,Postgraduate study,3.0,3.0,1.0,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Moderate,3.0,42.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Catholic,Catholic,9.0,1.0,Female,Non black female,Non white female,Non white,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,Yes,Non-white,All others,All others,2.0,2.0,3.0,3.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,32778.0,0.837045192718506
702940.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,Never,Never,Catholic/Do not attend weekly,Complete,3.0,1.0,1.0,No,2.0,1.0,Call 1,21.0,3.0,1.0,1.0,1.0,High school graduate,1.0,1.0,4.0,1.0,1.0,3.0,100k or more,50k or more,"$100,000-$149,999",4.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,Republican,Conservative,4.0,42.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Catholic,Catholic,9.0,4.0,Male,Non black male,Non white male,Non white,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,Yes,Non-white,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale,32726.0,0.813380241394043
702955.0,1.0,2.0,60+,60+,65+,65-74,Non black 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,3.0,2.0,Yes,2.0,1.0,Call 1,3.0,5.0,,3.0,3.0,,5.0,9.0,6.0,5.0,,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,Republican,Moderate,3.0,152.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Male,Non black male,White male,White male,Rural,Small Cities/Rural,English,Florida,2.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,34698.0,1.21543300151825
703052.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,5.0,2.0,1.0,No,3.0,2.0,Call 1,16.0,5.0,1.0,3.0,3.0,Some college or associate degree,5.0,9.0,6.0,1.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates leadership/personal qualities,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Moderate,3.0,120.0,3.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,7.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,17-64,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,33317.0,0.507065534591675
703060.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,5.0,1.0,1.0,No,2.0,1.0,Call 1,13.0,1.0,2.0,3.0,3.0,College graduate,1.0,9.0,1.0,2.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,My candidates position on the issues,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,Independent,Conservative,4.0,95.0,3.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,1.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,33019.0,0.816853702068329
703067.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,5.0,1.0,1.0,No,1.0,1.0,Call 1,16.0,5.0,1.0,3.0,3.0,Some college or associate degree,5.0,5.0,4.0,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",4.0,My candidates position on the issues,Good,Excellent/Good,65+,Republican,Non black non Democrat,Republican,Conservative,4.0,120.0,3.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,Version 1,No,Catholic,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,33019.0,0.545490562915802
703072.0,1.0,1.0,60+,60+,65+,65-74,Non black 60+,Never,Never,Protestant/Do not attend weekly,Complete,1.0,3.0,2.0,No,1.0,1.0,Call 1,13.0,1.0,2.0,3.0,3.0,College graduate,3.0,3.0,1.0,2.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",4.0,My candidates position on the issues,Good,Excellent/Good,65+,Republican,Non black non Democrat,Republican,Conservative,4.0,95.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,Male,Non black male,White male,White male,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,33019.0,0.939348101615906
703081.0,1.0,2.0,60+,60+,65+,65-74,,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,3.0,2.0,No,2.0,1.0,Call 1,13.0,1.0,1.0,3.0,3.0,High school graduate,6.0,6.0,1.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",4.0,My candidates leadership/personal qualities,Good,Excellent/Good,65+,Republican,,Republican,Liberal,2.0,95.0,1.0,,State questionnaire,,South,Catholic,Catholic,9.0,1.0,Male,,,,Suburbs,Suburbs,English,Florida,2.0,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,Version 1,No,Non-white,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,33019.0,0.796257495880127
703107.0,2.0,4.0,60+,60+,65+,75 or over,Non black 60+,Once a week,More than once a week/Once a week,All others,Complete,3.0,1.0,1.0,,1.0,1.0,Call 1,2.0,3.0,1.0,3.0,3.0,Did not complete high school,1.0,1.0,4.0,5.0,1.0,3.0,Less than 100k,Less than 50k,"Under $15,000",1.0,My candidates position on the issues,Good,Excellent/Good,65+,Republican,Non black non Democrat,Republican,Moderate,3.0,63.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,Male,Non black male,White male,White male,Rural,Small Cities/Rural,English,Florida,1.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,,4.0,4.0,6.0,9.0,65+,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,33019.0,0.948300659656525
703108.0,1.0,2.0,60+,60+,65+,75 or over,Non black 60+,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,5.0,1.0,1.0,No,3.0,2.0,Call 1,24.0,5.0,2.0,3.0,3.0,College graduate,5.0,9.0,6.0,4.0,2.0,2.0,,,,3.0,My candidates position on the issues,Not so good,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,Independent,Liberal,2.0,172.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Male,Non black male,White male,White male,Suburbs,Suburbs,English,Florida,2.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,9.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,34217.0,0.615004420280457
703110.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,,,,Not complete,,2.0,1.0,,2.0,1.0,Call 1,21.0,,,3.0,3.0,,,,4.0,1.0,,,,,,3.0,Omit,,,18-64,,,,,,43.0,1.0,White,State questionnaire,White,South,,,,4.0,Male,Non black male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Florida,,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,Version 1,No,,,,3.0,3.0,4.0,5.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,34217.0,0.521603763103485
703112.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,3.0,2.0,No,3.0,2.0,Call 1,24.0,3.0,2.0,3.0,3.0,Postgraduate study,5.0,5.0,4.0,4.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",9.0,My candidates leadership/personal qualities,Good,Excellent/Good,65+,Republican,Non black non Democrat,Republican,Conservative,4.0,172.0,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Male,Non black male,White male,White male,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,34217.0,0.6776362657547
703130.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,5.0,4.0,2.0,No,2.0,1.0,Call 1,19.0,5.0,1.0,3.0,3.0,Some college or associate degree,2.0,2.0,6.0,1.0,2.0,3.0,Less than 100k,Less than 50k,"Under $15,000",3.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Conservative,5.0,124.0,3.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,7.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,2.0,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,32168.0,0.4153853058815
