ID,AGE3,AGE60,AGE65,AGE9,BACKSIDE,BREAKDEM,BREAKDM2,BUSHANG08,BUSHANG2,CALL,CDNUM,COLLEDUC,DPRS08,EDUC,GEOCODE,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,MARRIED,MIALLCAND,OVER65,PARTY,PARTYID,PHIL3,PHIL5,PRECINCT,PRSMI08D,QRACEAI,QTYPE,RACE,REGION,SEX,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNION4,UNIONHH,UNIONMEM,UNIONVOT,VERSION,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
518898.0,30-59,30-44,30-39,30-39,Complete,2.0,1.0,4.0,2.0,Call 3,13.0,2.0,10.0,College graduate,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,Yes,4.0,18-64,Democrat,Democrat,Liberal,1.0,145.0,5.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Married women,Non white,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,1.0,2.0,2.0,3.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,48218.0,0.60530036687851
518897.0,30-59,30-44,30-39,30-39,Complete,1.0,1.0,4.0,2.0,Call 3,13.0,1.0,10.0,High school graduate,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,Yes,4.0,18-64,Democrat,Democrat,Conservative,4.0,138.0,5.0,Black,State questionnaire,Black,Midwest,Male,Non white male,Married men,Non white,"Cities over 500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,2.0,2.0,3.0,3.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,48234.0,2.71351718902588
518889.0,30-59,30-44,30-39,30-39,Complete,4.0,2.0,4.0,2.0,Call 3,13.0,1.0,10.0,Some college or associate degree,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,Yes,1.0,18-64,Independent/Something else,Independent,Conservative,4.0,138.0,5.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Married women,Non white,"Cities over 500,000","Cities over 50,000", Michigan,Election day exit poll,1.0,1.0,1.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,1.0,2.0,2.0,3.0,3.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,48234.0,2.67455840110779
518871.0,30-59,30-44,30-39,30-39,Complete,1.0,1.0,3.0,2.0,Call 3,13.0,2.0,10.0,College graduate,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,4.0,18-64,Independent/Something else,Something else,Liberal,2.0,138.0,5.0,Other,State questionnaire,Other,Midwest,Female,Non white female,Non-married women,Non white,"Cities over 500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,3.0,1.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,2.0,2.0,3.0,3.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,48234.0,2.52388095855713
518861.0,60+,60+,65+,75 or over,Complete,2.0,1.0,4.0,2.0,Call 3,13.0,1.0,10.0,Did not complete high school,1.0,1.0,Less than 100k,Less than 50k,"Under $15,000",3.0,No,4.0,65+,Democrat,Democrat,Moderate,3.0,145.0,5.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Non-married women,Non white,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,2.0,4.0,4.0,6.0,9.0,65+,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,48218.0,0.755343556404114
518849.0,30-59,45-59,50-64,50-59,Complete,1.0,1.0,2.0,1.0,Call 3,13.0,1.0,10.0,Some college or associate degree,1.0,2.0,Less than 100k,Less than 50k,"Under $15,000",1.0,No,4.0,18-64,Democrat,Democrat,Moderate,3.0,145.0,5.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Non-married women,Non white,Suburbs,Suburbs, Michigan,Election day exit poll,1.0,1.0,1.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,48218.0,0.60530036687851
518842.0,30-59,45-59,40-49,45-49,Not complete,9.0,9.0,3.0,2.0,Call 3,13.0,,10.0,,1.0,,,,,1.0,,4.0,18-64,,,,,138.0,5.0,Black,State questionnaire,Black,Midwest,Male,Non white male,,Non white,"Cities over 500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,3.0,1.0,"Yes, I do",Yes,I am,Yes,Version 1,,3.0,3.0,4.0,5.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,48234.0,2.71351718902588
518838.0,18-29,18-29,25-29,25-29,Complete,2.0,1.0,3.0,2.0,Call 3,3.0,2.0,10.0,College graduate,4.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,2.0,18-64,Democrat,Democrat,Liberal,2.0,39.0,5.0,White,State questionnaire,White,Midwest,Female,White female,Non-married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,1.0,1.0,2.0,2.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,49341.0,0.673593759536743
518837.0,30-59,45-59,40-49,45-49,Complete,3.0,2.0,4.0,2.0,Call 3,13.0,1.0,10.0,Some college or associate degree,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",9.0,No,4.0,18-64,Independent/Something else,Independent,Moderate,3.0,145.0,5.0,Black,State questionnaire,Black,Midwest,Male,Non white male,Non-married men,Non white,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,3.0,1.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,2.0,3.0,3.0,4.0,5.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,48218.0,0.614117503166199
518821.0,30-59,45-59,50-64,50-59,Complete,4.0,2.0,4.0,2.0,Call 3,3.0,2.0,10.0,Postgraduate study,4.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,Yes,5.0,18-64,Democrat,Democrat,Moderate,3.0,39.0,5.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,49341.0,0.490986168384552
518787.0,30-59,30-44,30-39,30-39,Complete,4.0,2.0,4.0,2.0,Call 3,9.0,2.0,10.0,Postgraduate study,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,Yes,4.0,18-64,Independent/Something else,Independent,Moderate,3.0,98.0,5.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,1.0,1.0,1.0,"Yes, I do and someone else does",Yes,I am,Yes,Version 1,2.0,2.0,2.0,3.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,48323.0,2.31480693817139
518763.0,30-59,45-59,50-64,50-59,Complete,2.0,1.0,2.0,1.0,Call 3,10.0,1.0,10.0,Some college or associate degree,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,Yes,9.0,18-64,Republican,Republican,Moderate,3.0,57.0,5.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,9.0,9.0,9.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,48005.0,1.00250911712646
518699.0,30-59,30-44,30-39,30-39,Complete,2.0,1.0,4.0,2.0,Call 3,11.0,2.0,10.0,College graduate,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,4.0,18-64,Democrat,Democrat,Moderate,3.0,141.0,5.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,2.0,2.0,2.0,3.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,48154.0,0.882875084877014
518673.0,30-59,45-59,50-64,50-59,Complete,4.0,2.0,4.0,2.0,Call 3,3.0,2.0,10.0,College graduate,4.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,Yes,4.0,18-64,Democrat,Democrat,Liberal,1.0,37.0,5.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,1.0,1.0,1.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,49301.0,0.240987837314606
518670.0,30-59,45-59,50-64,50-59,Complete,3.0,2.0,4.0,2.0,Call 3,3.0,2.0,10.0,College graduate,4.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,Yes,4.0,18-64,Democrat,Democrat,Liberal,1.0,37.0,5.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,1.0,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,49301.0,0.237527877092361
518646.0,18-29,18-29,25-29,25-29,Complete,1.0,1.0,4.0,2.0,Call 3,12.0,2.0,10.0,College graduate,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,4.0,18-64,Democrat,Democrat,Moderate,3.0,63.0,5.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Non-married women,Non white,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,2.0,1.0,1.0,2.0,2.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,48021.0,2.57450771331787
518643.0,30-59,30-44,40-49,40-44,Not complete,4.0,2.0,4.0,2.0,Call 3,2.0,,10.0,,4.0,,,,,1.0,,2.0,18-64,,,,,46.0,5.0,White,State questionnaire,White,Midwest,Male,White male,,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,,2.0,2.0,4.0,4.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,49345.0,0.531572222709656
518632.0,60+,60+,65+,65-74,Complete,4.0,2.0,4.0,2.0,Call 3,3.0,2.0,10.0,Postgraduate study,4.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,4.0,65+,Democrat,Democrat,Liberal,2.0,37.0,5.0,White,State questionnaire,White,Midwest,Female,White female,Non-married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,4.0,4.0,6.0,8.0,65+,Suburb,80s Suburbs,Urban Perimeter,Very upscale,49301.0,0.296406805515289
518624.0,30-59,30-44,30-39,30-39,Complete,1.0,1.0,9.0,9.0,Call 3,12.0,2.0,10.0,Postgraduate study,2.0,2.0,Less than 100k,Less than 50k,"Under $15,000",1.0,,2.0,18-64,,,Conservative,5.0,63.0,5.0,White,State questionnaire,White,Midwest,Female,White female,,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,2.0,2.0,3.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,48021.0,1.74542677402496
518616.0,18-29,18-29,18-24,18-24,Complete,3.0,2.0,4.0,2.0,Call 3,15.0,1.0,10.0,Some college or associate degree,3.0,2.0,Less than 100k,Less than 50k,"Under $15,000",2.0,No,2.0,18-64,Democrat,Democrat,Liberal,2.0,120.0,5.0,White,State questionnaire,White,Midwest,Male,White male,Non-married men,White male,"Cities 50,000-500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,2.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,48109.0,4.6644868850708
518592.0,30-59,45-59,50-64,50-59,Complete,3.0,2.0,3.0,2.0,Call 3,6.0,2.0,10.0,Postgraduate study,4.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,Yes,2.0,18-64,Democrat,Democrat,Moderate,3.0,2.0,5.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,"Cities 10,000-50,000",Small Cities/Rural, Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Downscale,49010.0,0.875837445259094
518591.0,30-59,30-44,40-49,40-44,Not complete,1.0,1.0,4.0,2.0,Call 3,13.0,,10.0,,1.0,,,,,9.0,,4.0,18-64,,,,,127.0,5.0,Black,State questionnaire,Black,Midwest,Male,Non white male,,Non white,"Cities over 500,000","Cities over 50,000", Michigan,Election day exit poll,9.0,9.0,9.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,,2.0,2.0,4.0,4.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,48234.0,1.36664319038391
518587.0,60+,60+,50-64,60-64,Not complete,4.0,2.0,4.0,2.0,Call 3,6.0,,10.0,,4.0,,,,,3.0,,2.0,18-64,,,,,2.0,5.0,White,State questionnaire,White,Midwest,Female,White female,,White female,"Cities 10,000-50,000",Small Cities/Rural, Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,,3.0,4.0,5.0,7.0,17-64,Low Density Rural,Rural,Rural,Downscale,49010.0,1.07725012302399
518584.0,30-59,45-59,50-64,50-59,Complete,1.0,1.0,4.0,2.0,Call 3,13.0,1.0,10.0,High school graduate,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,Yes,4.0,18-64,Democrat,Democrat,Moderate,3.0,127.0,5.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Married women,Non white,"Cities over 500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do and someone else does",Yes,I am,Yes,Version 1,1.0,3.0,3.0,5.0,6.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,48234.0,1.34702181816101
518570.0,30-59,30-44,30-39,30-39,Complete,1.0,1.0,4.0,2.0,Call 3,13.0,1.0,10.0,Some college or associate degree,1.0,2.0,Less than 100k,Less than 50k,"Under $15,000",1.0,No,4.0,18-64,Democrat,Democrat,Liberal,1.0,127.0,5.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Non-married women,Non white,"Cities over 500,000","Cities over 50,000", Michigan,Election day exit poll,1.0,2.0,1.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,2.0,2.0,3.0,3.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,48234.0,1.34702181816101
518557.0,18-29,18-29,18-24,18-24,Complete,3.0,2.0,4.0,2.0,Call 3,3.0,1.0,10.0,Some college or associate degree,4.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,4.0,18-64,Democrat,Democrat,Liberal,2.0,44.0,5.0,Other,State questionnaire,Other,Midwest,Female,Non white female,Non-married women,Non white,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,2.0,1.0,1.0,1.0,1.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,49331.0,1.04619467258453
518481.0,60+,60+,50-64,60-64,Complete,2.0,1.0,4.0,2.0,Call 2,2.0,2.0,10.0,Postgraduate study,5.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,Yes,4.0,18-64,Independent/Something else,Independent,Liberal,1.0,79.0,5.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Rural,Small Cities/Rural, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,1.0,3.0,4.0,5.0,7.0,17-64,Low Density Rural,Rural,Rural,Downscale,49412.0,0.49940687417984
518470.0,60+,60+,65+,65-74,Complete,3.0,2.0,4.0,2.0,Call 2,2.0,1.0,10.0,High school graduate,5.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",9.0,Yes,4.0,65+,Independent/Something else,Independent,Moderate,3.0,79.0,5.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,Rural,Small Cities/Rural, Michigan,Election day exit poll,1.0,1.0,1.0,"Yes, I do and someone else does",Yes,I am,Yes,Version 1,2.0,4.0,4.0,6.0,8.0,65+,Low Density Rural,Rural,Rural,Downscale,49412.0,0.506681501865387
518425.0,30-59,30-44,40-49,40-44,Complete,1.0,1.0,4.0,2.0,Call 2,15.0,1.0,10.0,Some college or associate degree,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,4.0,18-64,Democrat,Democrat,Liberal,2.0,123.0,5.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Non-married women,Non white,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,2.0,2.0,4.0,4.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,48198.0,0.942871332168579
518412.0,30-59,30-44,30-39,30-39,Complete,4.0,2.0,4.0,2.0,Call 2,15.0,2.0,10.0,Postgraduate study,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,Yes,4.0,18-64,Democrat,Democrat,Moderate,3.0,123.0,5.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Married women,Non white,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,1.0,2.0,2.0,3.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,48198.0,0.942871332168579
518406.0,30-59,45-59,50-64,50-59,Complete,2.0,1.0,3.0,2.0,Call 2,15.0,1.0,10.0,Some college or associate degree,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,4.0,18-64,Independent/Something else,Independent,Liberal,2.0,123.0,5.0,Black,State questionnaire,Black,Midwest,Male,Non white male,Non-married men,Non white,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,48198.0,0.956605672836304
518400.0,30-59,45-59,50-64,50-59,Complete,4.0,2.0,4.0,2.0,Call 2,15.0,2.0,10.0,College graduate,3.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,Yes,4.0,18-64,Independent/Something else,Independent,Moderate,3.0,123.0,5.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,48198.0,0.902713119983673
518375.0,30-59,30-44,30-39,30-39,Complete,2.0,1.0,4.0,2.0,Call 2,15.0,1.0,10.0,Some college or associate degree,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,Yes,4.0,18-64,Democrat,Democrat,Liberal,2.0,123.0,5.0,Black,State questionnaire,Black,Midwest,Male,Non white male,Married men,Non white,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,2.0,2.0,3.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,48198.0,0.956605672836304
518271.0,30-59,45-59,50-64,50-59,Complete,2.0,1.0,4.0,2.0,Call 2,13.0,1.0,10.0,Some college or associate degree,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,4.0,18-64,Democrat,Democrat,Moderate,3.0,137.0,5.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Non-married women,Non white,"Cities over 500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,48206.0,0.594880521297455
518250.0,30-59,30-44,40-49,40-44,Complete,4.0,2.0,4.0,2.0,Call 2,13.0,1.0,10.0,High school graduate,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,Yes,4.0,18-64,Democrat,Democrat,Conservative,5.0,137.0,5.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Married women,Non white,"Cities over 500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,1.0,2.0,2.0,4.0,4.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,48206.0,0.594880521297455
518248.0,30-59,45-59,40-49,45-49,Not complete,3.0,2.0,4.0,2.0,Call 2,13.0,,10.0,,1.0,,,,,2.0,,4.0,18-64,,,,,150.0,5.0,White,State questionnaire,White,Midwest,Male,White male,,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,,3.0,3.0,4.0,5.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,48192.0,0.416445910930634
518243.0,30-59,45-59,50-64,50-59,Complete,1.0,1.0,3.0,2.0,Call 2,13.0,1.0,10.0,Some college or associate degree,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,4.0,18-64,Independent/Something else,Independent,Moderate,3.0,137.0,5.0,Black,State questionnaire,Black,Midwest,Male,Non white male,Non-married men,Non white,"Cities over 500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,48206.0,0.603545844554901
518241.0,30-59,30-44,40-49,40-44,Not complete,4.0,2.0,3.0,2.0,Call 2,13.0,,10.0,,1.0,,,,,1.0,,4.0,18-64,,,,,150.0,5.0,Black,State questionnaire,Black,Midwest,Female,Non white female,,Non white,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,3.0,1.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,,2.0,2.0,4.0,4.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,48192.0,0.434971988201141
518226.0,30-59,30-44,30-39,30-39,Complete,1.0,1.0,3.0,2.0,Call 2,13.0,1.0,10.0,Some college or associate degree,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,4.0,18-64,Democrat,Democrat,Liberal,2.0,137.0,5.0,Black,State questionnaire,Black,Midwest,Male,Non white male,Non-married men,Non white,"Cities over 500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,2.0,2.0,3.0,3.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,48206.0,0.603545844554901
518225.0,60+,60+,65+,65-74,Complete,3.0,2.0,3.0,2.0,Call 2,4.0,1.0,10.0,High school graduate,5.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,No,2.0,65+,Democrat,Democrat,Moderate,3.0,25.0,5.0,White,State questionnaire,White,Midwest,Male,White male,Non-married men,White male,Rural,Small Cities/Rural, Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,4.0,4.0,6.0,8.0,65+,Low Density Rural,Rural,Rural,Very downscale,48880.0,0.672156035900116
518208.0,30-59,45-59,50-64,50-59,Complete,1.0,1.0,4.0,2.0,Call 2,11.0,1.0,10.0,Some college or associate degree,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,Yes,4.0,18-64,Democrat,Democrat,Liberal,1.0,142.0,5.0,Black,State questionnaire,Black,Midwest,,,,Non white,"Cities 50,000-500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Suburb,Urban,Urban Core,Very upscale,48150.0,0.469230234622955
518205.0,30-59,45-59,50-64,50-59,Complete,2.0,1.0,3.0,2.0,Call 2,13.0,2.0,10.0,Postgraduate study,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,Yes,4.0,18-64,Democrat,Democrat,Liberal,2.0,137.0,5.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Married women,Non white,"Cities over 500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,1.0,3.0,3.0,5.0,6.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,48206.0,0.594880521297455
518161.0,30-59,45-59,40-49,45-49,Complete,4.0,2.0,4.0,2.0,Call 2,13.0,1.0,10.0,High school graduate,1.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,Yes,4.0,18-64,Democrat,Democrat,Liberal,2.0,137.0,5.0,Black,State questionnaire,Black,Midwest,Male,Non white male,Married men,Non white,"Cities over 500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,2.0,3.0,3.0,4.0,5.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,48206.0,0.603545844554901
518150.0,30-59,45-59,50-64,50-59,Complete,4.0,2.0,3.0,2.0,Call 2,1.0,1.0,10.0,Some college or associate degree,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,2.0,18-64,Independent/Something else,Independent,Conservative,4.0,66.0,5.0,White,State questionnaire,White,Midwest,Male,White male,Non-married men,White male,Rural,Small Cities/Rural, Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Downscale,49849.0,1.37871408462524
518142.0,60+,60+,65+,65-74,Complete,3.0,2.0,3.0,2.0,Call 2,1.0,1.0,10.0,High school graduate,3.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,2.0,65+,Democrat,Democrat,Conservative,4.0,66.0,5.0,White,State questionnaire,White,Midwest,Male,White male,Non-married men,White male,Rural,Small Cities/Rural, Michigan,Election day exit poll,1.0,2.0,1.0,"Yes, I do and someone else does",Yes,I am,Yes,Version 1,2.0,4.0,4.0,6.0,8.0,65+,Low Density Rural,Rural,Rural,Downscale,49849.0,1.72047257423401
518141.0,30-59,45-59,50-64,50-59,Complete,2.0,1.0,4.0,2.0,Call 2,1.0,1.0,10.0,Some college or associate degree,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,4.0,18-64,Democrat,Democrat,Liberal,2.0,56.0,5.0,White,State questionnaire,White,Midwest,Male,White male,Non-married men,White male,Rural,Small Cities/Rural, Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,49762.0,0.941219508647919
